,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.06599457217940759,,,,,,,,,,0.0040210056652601875,,-0.03597849682076576,
BMP1,-0.02036714097768417,0.030039604274828477,0.023267732415029704,0.003177428114929093,0.0411001456482945,0.016635227710977855,0.06725667808360189,-0.05283434015839537,-0.06054047874112222,0.029930621833523793,0.03259092372807272,0.017310947177859727,0.0700023130519098,-0.045034230984282206,-0.013645650265701513,-0.006368918847580514,-0.03272519906683775,-0.02480612750562711,0.02869622341875581,-0.02156662074779682
NDP,0.07031440263204754,0.020761650821277483,-0.022307773737279928,0.019932277634480914,0.012643727879872115,0.0007720006791365392,0.01039256604555201,-0.043407883475009255,-0.01925878832322837,0.030558605621269847,-0.027280137547729424,0.04642519712738783,0.11652537307226109,0.03908307992567632,0.010187351661601746,-0.009005105077252794,0.04019507809956128,-0.03307626566207266,0.13861007195779812,0.05944351237296232
TNFSF18,0.0017770021368245154,-0.031214033285111378,-0.024830504610871256,,,,-0.027139473025038233,-0.01588254120147311,,,,,0.10445279260656683,,,,0.03635099398480005,,0.14334611940103012,-0.04064314391444365
RTN4,0.03231435269475966,-0.04037276923841914,-0.013214456985389835,-0.02454065996155144,0.024443796940166868,-0.058247178879036646,-0.12049405756647096,-0.012435269494725527,-0.04339612511394672,0.05814624253819827,-0.021895829538542,0.040560411701756664,-0.010344294096207327,-0.09628508243675024,-0.03684541737836634,-0.05709680984030548,-0.02016576224310995,0.09219199095343787,0.021770369026138638,-0.1457097685513392
HEBP1,0.012816776617458527,0.048201558253833314,0.01616023033852959,0.0457533466820236,-0.04664236861031561,0.01031601036207089,0.01055090256563399,0.01391807018944901,-0.011348770012852881,-0.03171278986571208,0.053369268395736615,0.03822684709881825,-0.0029975659976928548,-0.03279542269258244,0.006270521605164973,0.02037145665373974,-0.01655002835460472,-0.011608515241535573,0.0913328815997032,-0.03715809699940624
WNT7B,-0.018635835829239524,-0.0059367334982729034,0.0230828417111075,-0.03572386541025049,0.09237931435352341,-0.01584774223268236,-0.0701881222489029,-0.010144045642826397,0.02439251042837702,,0.022074988142898558,-0.04976875535347562,,-0.020322355113864283,0.011116629289815199,0.00749205172473899,-0.04057125065891471,0.036217354050535944,0.04418147523305521,-0.0269103706996846
PTMA,0.04483823977873876,0.010515270648122984,0.006946104893404073,-0.029702125445446467,-0.0657286511413758,0.01734845411405248,-0.040017239198551775,-0.028746296336793233,0.044678686949633825,0.017295212032471932,-0.057302854516859854,-0.026313369468590978,-0.051031067188277116,-0.0812178638532712,0.0029587185417583053,-0.013267894974844444,-0.0677591862526187,0.021201758797494998,-0.04382654348120178,0.10615927480848196
FASLG,-0.01863584109754257,,,,,,,,,,,,,,,,,,-0.03120413801840859,
CEACAM1,-0.02587602845899,,0.026486960477356575,,0.0018193119274341062,0.007384772739756318,0.03167945149689121,-0.0022225580967883945,,,,0.17059167856060128,0.052694136300962965,0.021283221273789787,-0.017323994357865774,0.0431702162649511,0.039009622618302126,-0.02201969920189075,0.05895677756954828,
PDAP1,0.003101279921541499,0.056832501295239264,0.0025431464256725315,0.05702468928473115,0.014206739610016856,0.011689899733393707,0.0699189904094142,-0.029271508385583178,0.028511359039901603,-0.011918089152927415,-0.07116340887897239,-0.02113493429998108,0.08562277162192129,0.07708797627464298,-0.034752854393964236,0.0020909812419234917,0.03584416881311329,-0.015346031649510613,-0.04650754077359886,0.011921674753799625
QDPR,0.04605604299918553,-0.007950831680574658,-0.005087766659127237,0.02313226023830747,0.0288931756190759,0.016932776078542,-0.02138694283136712,0.023619500415031896,0.07239137184510278,0.010838649888449257,0.027987920795307385,0.07018820466004026,0.09171248429794011,-0.055081317578552585,0.00910759331596442,0.0053626094846856865,0.017035579742532524,-0.021470534574163914,0.06757975069121529,-0.08898056023762528
POMC,0.04807057573199801,-0.0392538089429658,0.07829791968472206,,0.01559846494410754,0.023108952055697705,0.015968627182446234,0.011242622559669688,0.04899149001573725,0.0013440014703978815,-0.024222563803071227,0.013389055489466234,0.009022781143715658,0.04780586811805606,0.0609401884994333,0.003624232874205788,0.049496607175819995,0.04019592343978889,0.019408744213501906,0.012464218438375028
CCL18,,-0.04186058518507927,-0.019721818518551773,,,,,,,0.020384528531315296,-0.04017736793841477,-0.057055392444855704,,-0.031054268538000165,-0.011363270337643328,-0.0027996762955940406,,-0.07583024465756123,,
CCL17,,,,,-0.023901052322679167,,,-0.019808621114027664,0.010356513897010361,,,,,,-0.02269411225335953,-0.011757109653163563,-0.03991002860367989,,-0.02828304627679637,
VEGFD,,0.005806697362493526,-0.0028590288645377157,,0.019716741175149228,0.09049235057288735,0.03652337451827478,0.005727272098242748,-0.02221659293433861,-0.023221249488098263,-0.01636574326502441,0.0047732314894185,0.059326293322680114,,,0.043196105051945835,-0.0049378162886999245,,,
TNFSF13,,,0.029817902326635847,,-0.016486410970837726,,,,,,,,,,-0.0011417558993802282,-0.017503818693233555,-0.031243501505121396,0.006126137183879981,-0.016906109765506508,0.06993663893708404
WNT5A,-0.02391801830582521,0.034798129828975156,0.012985028849501345,-0.032158764581605326,0.025775570933997908,0.022762117488289022,0.07185274285397593,0.005231485568430057,0.041114758787477,0.03636658234425646,0.01030421536467619,-0.020571462665516346,0.0691206468338787,0.04912244154905589,-0.034209086815907924,0.01179319836423116,0.022111474953697727,0.026720030713768973,0.012332821160378737,0.0919301480236905
CXCL8,,0.03986797250617376,-0.006252992535715291,-0.004643403213523652,0.0413942175582678,-0.0027348339347473072,0.03165324144563586,-0.029351807715465333,0.03333866116208799,-0.05291346308793271,-0.03676388842386263,0.027527932284211055,0.005849412623349833,0.03214570998177042,-0.03054663997225719,-0.07539150935884577,0.04618674882587409,-0.03025021493056304,-0.010406375292836566,0.028942567132095556
GRN,-0.04485306268708468,0.07440101220501953,-0.0027227165153736713,0.02904534168900464,-0.006686800061151396,-0.023903693973127818,0.06560710761586065,-0.004626121311419428,0.0002618289465361379,0.01965940274898032,-0.0761477296608716,-0.013353786618230355,0.014647842443183914,0.07814073086742626,-0.030184611275482887,-0.010852143292988739,-0.03624312501620925,-0.01285861700319557,-0.03507758236900282,-0.05226304652807258
MIA,0.013958294984178537,-0.0008569575831421009,0.0023787887721545644,0.037222958764638374,0.03254939363626358,-0.008590776864483484,0.035543537149195725,0.032812386818042404,-0.025266695691903505,,0.012722975891748516,0.036739218167103106,-0.012296072215066959,-0.03844770090926807,0.11873109670378416,0.10660099920185095,0.03389179510672206,0.04896870914173655,0.13556204128486873,0.04439805174927982
COL4A4,-0.021582574756096526,-0.034977855892689,-0.023685743805620017,0.008170498548666093,0.008786970493322882,0.04130768158172024,-0.018009748755372125,-0.020680813295466345,-0.0206496511024072,,,,0.03179233871028306,0.039767804798963226,-0.01243544513110737,-0.03928036718776184,0.015051524765949831,-0.04437730460426644,-0.023413847227468646,0.09884864803879244
TAC1,-0.018635830958548222,-0.03944736041081143,0.04025100750886494,0.0005231634058462154,-5.2364409230313145e-05,-0.025648918616522007,-0.07703933799874238,0.05368414666807365,0.013848352205998993,-0.01374448008137795,,,,,,,,0.011952504745140959,-0.026059736816757648,-0.11469187552211303
RARRES2,-0.0028015979809482834,-0.02257263889314999,0.04163691346394417,0.009937307347904354,0.007194577992338753,0.02310848104672821,0.12258038109608374,-0.027002151346931222,0.03698661383177802,0.009762586602616032,-0.019653521031192597,0.043656922370357044,0.031150748672166842,0.04801877491401831,-0.013263080202740203,-0.03923437240238547,-0.01583403561353692,0.010369948802398131,0.016419780280983086,-0.014447568192315786
FGF7,0.05381655446286317,0.010610582067945552,,-0.04308010230531401,-0.026901212365425902,-0.04408924528548622,-0.02123493477564974,0.024548516362391012,0.04872958442942276,-0.020144439783991927,0.04456628716393169,0.04620467883104099,0.05820078807314251,0.04685487470609512,-0.02271218244515913,-0.013727756355168432,-0.06321092378625844,0.07349728665242104,0.13594244421727453,0.03273244875831937
EFNA2,,,,,,,,,,,,,,,,0.10212138272633646,,,,
HBEGF,0.010167047233693579,0.041187523398270164,0.04738184660381002,0.008692347296986938,0.002745480790193311,0.022664613290021587,0.03789360587658333,0.004539369744545482,0.11209936832215946,0.02970193675451397,-0.03222493140527175,-0.06034677586822174,-0.07463921623948945,-0.01649676566626023,0.013446819082957584,0.05403553477432701,-0.0299471030846475,-0.05579852170499283,-0.07387016761391675,0.06829357013462081
CSF3,,0.0041970927099841725,,-0.02535742925205374,-0.028487970363285608,0.023772544262394397,0.06129657819320666,,,,-0.02458668553181585,,,,-0.009754199548986894,-0.058469184359114634,,-0.03156824666744461,0.01219780407406747,-0.014211385328344693
PI3,,-0.04516164468616701,0.044272027514701814,-0.06007529633702571,0.0045162187899204795,0.050836542138969,0.10337090458762735,,,,,-0.012188090195494512,,,-0.02988669154916767,-0.09772411366904168,-0.033910078477436226,0.0009311090748193867,-0.05125137895689622,-0.08308192184188351
PCSK1N,0.03638639735553003,-0.006655479881260189,0.07162246767985597,-0.06117207057042871,-0.0412982800312149,-0.011364863154123626,-0.06602162469422215,-0.04441211144466507,-0.03508682769952848,0.03557441850958428,-0.02189090721835572,0.03905870529314833,0.05936072496148202,-0.011407731581243393,0.031223096794387218,0.021789695951153914,0.037457618373024054,0.01716780373090888,0.11436902313044515,-0.12933749171825698
NTS,,,,,,-0.019907647003428904,-0.006050356054357931,-0.012103611672940244,0.01881862452672829,0.08071932463088895,,,,,-0.044141995444914935,0.00025028259978814347,,-0.04572630936559187,0.03654293498872427,
SFRP1,-0.02711560478180723,0.006312130885245895,0.017416021600226036,,-0.020854592013026307,0.0008967965923978806,-0.03851600813774649,-0.043867458146993256,0.05593329760069074,-0.015265430081090884,0.012752078404890836,0.0402069373836026,-0.08932073342493842,-0.003275917134587646,-0.025507453742438995,0.05019209269924912,0.032469072015804984,0.007872929799479896,-0.03294365946249793,-0.03917000547459296
CXCL13,,,,-0.018412493998824202,,-0.02603327594492501,,,,,-0.01719171390595841,,,,0.16159031266175258,-0.009898382465125503,,0.05148239882131507,,-0.0060453628895330335
MICA,0.08522369853493923,0.015519800869017213,-0.016423337203378,0.027805939840086797,-0.025825045747320446,0.03250849293246306,-0.0341236599664144,0.0040847747911979355,0.05969088522395623,0.040146202735427815,0.029614856938286378,0.016937844765708032,-0.06371980639300467,0.005929369766635085,0.04775188176075675,0.023930519961767115,0.056948089657045425,-0.01054847803593554,0.03613394809745647,0.005672736611288812
TG,-0.021582569892380207,-0.037848666536764435,-0.008269532867482209,,-0.02250540886356561,-0.009579503861720622,0.04387524088822025,-0.019956436144961686,-0.021919273005097373,,0.015750909011744252,0.035557200940205834,-0.07084026576731903,-0.05056360960127563,-0.0005559967190289136,0.024766600316338417,,-0.025981152103320637,0.07420391849094081,0.04358683916346642
ADA,0.027618729570521118,-0.03517155351792068,0.015925535617343757,0.016069415252651657,0.014229089176964086,-0.03784814267849324,0.05686249200664928,-0.00039838031649186233,0.0069114580538453705,0.04380081137319558,-0.0327937894577403,0.0844379280977421,-0.044632455912751515,0.0027765591061208266,0.008220307936112179,0.1002499405494156,0.04463071906636539,0.03183147985568442,0.08973992114324013,0.06796966257155553
LAMC3,0.030151663752951544,0.01834033972053196,0.007488290222162556,0.02117660894428186,-0.05910738811562825,0.0634389607740759,0.05380738937173977,0.007384390586809407,-0.0016678959412168605,-0.04152804850726693,0.0009282245079424762,0.026625898302344575,-0.09931977129914966,0.018765257793794187,-0.004554143235420225,0.06826412048314882,0.09456201216007785,-0.02345789062166185,-0.010059055941655638,0.021748250787093845
