,UKF251,UKF266,UKF269,UKF296,UKF304,UKF334
IGFL3,,,0.009994513807030442,,,
BMP1,0.012600882157205194,0.04773672969327501,-0.08377096909584479,0.0037276101869162873,-0.03199260241219173,-0.08954480569640023
NDP,0.06338151290508637,0.03830232123591911,0.02312575322657484,-0.020136018583359103,-0.00644117002494219,-0.0015882608583949593
TNFSF18,-0.05219218774440935,-0.012763186557240902,-0.02257233016785004,,,
IL36G,,,,,,-0.015082904248836907
RTN4,-0.0021042659952492365,0.06323272721077865,0.12594026625766075,0.027029314314861975,0.11044110635643839,0.14414034284417127
HEBP1,0.026937989019341434,-0.06735629784549589,-0.05748184801147622,0.047076016625519516,0.06010971538230315,-0.030369219213943473
WNT7B,-0.03242016913390829,0.005161078561363527,0.06940494785016453,-0.01108347965141775,,0.06512113421485727
PTMA,0.02678571459426971,0.0011664496922395866,0.0014228901763560177,-0.008963286420059762,-0.13612331528787674,-0.16801807575603522
CEACAM1,-0.02488052986840391,,-0.029703900877093858,,,
PDAP1,0.04337571495662931,-0.02861764561641597,-0.10325882909366633,0.012387730145809,0.02879279733378731,-0.06395287217753784
QDPR,0.015974315646652498,0.002898384187942523,0.03180214536961133,0.03639862018460517,-0.10708482942520346,0.051955352147834054
POMC,0.03447519519356581,0.010805752499178443,-0.027140761969210222,-0.019063073703205556,-0.00931206646255036,0.1144596323072926
CCL18,,,,,-0.08665894926794608,
CCL17,,,,-0.013718240799236869,,-0.013778661234818954
VEGFD,0.040878766943557215,,-0.025464964577209283,-0.01006249552676393,0.08884511041673665,-0.014767018016470004
TNFSF13,,-0.012377628409613308,,,,
WNT5A,-0.055757711185652085,0.05807739984814757,-0.06779100069049863,0.021501798729628475,0.07776322358303966,-0.030476182380638282
CXCL8,0.03519218887317944,-0.01760637361014803,-0.050634162868173106,-0.009370633366373941,-0.06443284461883284,-0.04439877278228938
GRN,-0.03772574794981756,0.08219225715208779,-0.07932596313676876,0.016312558762336424,-0.08902836896133359,0.05583246276309289
MIA,-0.03169249289953698,-0.02238113932900523,-0.006937454263659674,-0.01144396951986794,,-0.02022410790996356
COL4A4,-0.006739005468590177,-0.011776766582976616,-0.014978993688316589,-0.019224958684673173,,-0.019618134968834206
TAC1,-0.00774502946229164,0.01423510375156979,0.09995105199256661,0.0044946883821421,0.13363776258164928,0.1394328547952031
RARRES2,-0.015418406323185767,-0.01194780612734021,-0.08291577934583588,0.002355921268921509,-0.007390606706055296,-0.05680932801669866
FGF7,0.036467288464575,0.09014985069824859,-0.033503323960744506,-0.039907063543577447,0.0458908894369039,0.05885176277707138
HBEGF,0.05481103039997212,-0.03150728122940793,0.04065313121068108,-0.025841453331036473,-0.03808672851345225,-0.0019202323913131414
CSF3,,,-0.015847487012411957,,,
PI3,,,-0.017844479540164375,,,
PCSK1N,6.371615122800486e-05,0.061237356082666346,0.06522853345534935,0.02566492088606595,0.1282403774371183,0.1283411809529192
NTS,,-0.014376756220139236,-0.019478467854095606,0.0662098912358941,-0.025457994791203833,
SFRP1,-0.0020142892544736672,-0.034841199985475794,-0.009174068482814733,0.027090857939893635,0.014939987367442639,-0.010054305769163396
CXCL13,-0.04798506456179441,,,,,
MICA,-0.06792227904699544,-0.030515136643151045,-0.028280226608288567,0.045972026447617165,0.01627396959422738,-0.05262826070099002
TG,0.07780746977384094,-0.016594566581829957,-0.01912649898140353,-0.00992783129328538,,-0.020697493384290902
ADA,0.03186790956166775,0.08559886198088697,-0.0675321540779535,-0.01612359641701946,-0.06894541925637772,-0.010044232837260067
LAMC3,0.03387418389755927,-0.031037333385171437,-0.050198526276270306,-0.04770826583976067,-0.017659155774064687,0.016879602688044684
NGF,,-0.015835667464324802,,,0.05922569441085258,
TNFSF15,,-0.019227972003487467,,,,
HMGB1,-0.017883316713710507,-0.002402791579570129,-0.08129255471267897,0.00990977410519916,-0.0707700580589167,0.013261781450984987
ITGB3BP,-0.01887065335282193,-0.02114546537779771,-0.08100504531702113,-0.02296698916935042,0.06771926359680336,-0.07505945845793599
AANAT,,,0.09496736653676113,-0.011443970156410745,-0.023934274873318836,-0.01848275610332709
RELN,-0.039921913105242665,0.013581015012336812,0.019152975236037192,-0.0032716980723771385,0.04547637662564614,0.06346691894481797
IL15,0.019321810176586452,-0.013681845170208455,-0.03728682558001973,-0.02459684227938584,0.015660105477911565,0.12163225497271639
UTS2,,,-0.030811628946416113,,,
BSG,-0.022358665276030882,-0.009226385954388325,0.05111281756539829,-0.00970554045458616,0.15376478544890174,-0.07621303427975847
ADAMTS3,0.04507216700777902,0.010918405794894066,-0.05633942278034101,0.0025308222426394565,0.10770266137715487,-0.028484308750832743
CD34,-0.03442221082515012,0.01954104101326346,-0.06106450633872768,-0.02141135743490823,-0.009593361178916337,-0.002290495978948124
CCL23,,,-0.01626528396512933,,,
PLAT,-0.009183809620897375,0.029227599550401096,-0.07723620353273661,-0.0012300443590634396,0.03533465308626223,-0.10852542965915556
NTF3,,,,-0.01847329784328526,,
