,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
MATN1,,0.006167981570793943,0.039309003099453135,,-0.019261973200199733,0.007494781831459252,-0.014917473110452006,,0.00539129554404948,0.018377707730290814,-0.02932850741452918
ADAM28,-0.014468133311550314,-0.03956224832896929,-0.055950184928373885,-0.03681428160047289,0.03271203593109053,-0.008446636327059661,0.015421944311551757,0.06655246207429012,0.02636763896580323,-0.00477790730244535,-0.07197720620119467
TCN2,0.053675213601088186,0.06734410374474482,0.022827974243270183,0.0034188549354552144,-0.01337091353608943,0.0384044330683216,-0.012411881163890904,-0.12739037149565927,-0.02324333890782303,0.01777567005768366,9.531356192145896e-05
THPO,,,-0.012912920917006838,-0.018426011755373572,0.004993515378789525,-0.01272825630002866,,-0.05533515454418581,,,-0.025441121749505243
CUBN,0.04822167201126238,0.013588027264251273,0.04133363490342329,0.07174575330138487,-0.04689286080152898,0.0178566840101313,0.05906295336615741,-0.13007626257458602,-0.013659391190511834,0.11678083820847779,-0.005123198151505541
TIMP3,-0.003829565065023579,0.0938926358474589,-0.03186515551123832,-0.03671319923673902,0.06014827682267508,-0.07171645313425368,-0.011933265649521773,-0.010456370944430183,-0.0654336156587287,-0.05302725581435212,0.019204814683463505
PIGF,-0.021702212071002203,-0.05314973599900377,-0.026732698110577338,0.013776259606722385,0.042917285035709296,0.03790658115757848,0.06763258251973459,-0.10596836658743584,0.10023324635894786,0.053138104906246326,0.03471129155089912
CRH,,,0.0152521456731061,0.009451599807673634,-0.02825156915904303,-0.03169908219107531,,,0.06350819027375591,0.014869753327914447,-0.017211139137833516
BDNF,,-0.03910672098479377,-0.0025372787111488638,0.02273551734067028,-0.08214466559158505,0.046590757320776124,-0.023010173997110597,-0.07245875031797773,-0.06794491648339113,0.01946960645075514,-0.020311401252742906
CCL5,-0.05790989317170732,-0.0027139813865162342,0.01452400225755134,-0.02955842739751625,0.028907669490009846,0.0016706045026982734,0.033666773680329186,-0.06411159773589253,-0.004546848536568951,0.014231260459593855,0.01926621147943815
GAD1,0.048554986259474874,-0.01063581564991743,-0.011706656924027708,0.020416808797097726,-0.030560842192815994,-0.09545091949533677,0.04591433078227321,-0.044310265256247414,0.046783951225832315,0.08636310426705604,-0.030581872378003912
COL14A1,-0.035013836556769345,-0.0223039945755883,0.029760244037831257,0.038834744109678465,-0.03259117076914894,-0.04374018819700515,0.00311876234134188,0.10475071535739588,0.03178507084165503,0.01735176620166647,-0.000629115617546929
HLA-A,0.10096912118631017,0.055499208563381225,-0.002876107232403666,-0.008088919211325991,0.08167995783192454,0.04576144967539923,-0.051264945424565195,-0.023345637671728026,-0.04813520877510099,-0.10496776185327748,-0.015255037589992327
CD5L,0.07838703691931681,,-0.030179025692151487,,,,,,,,
FGF18,,,0.02267244548482966,0.008212990026199494,,-0.008557936947034647,-0.015489276201369504,,0.01680527453721411,-0.03420591753845433,-0.014292035108478577
ADM,0.016779852947331385,0.07208391909973896,0.0072373876265355835,-0.008990761372113418,0.06550382831948957,0.017533827603467517,-0.015233546378676376,0.17827428664991285,-0.061267529948282724,-0.03031621307598665,-0.03916398150930107
CCL15,,,0.06434138064255286,,,,,,,,
GNAI2,0.08026681415900232,0.061544804416236026,0.019829210792435173,0.03928173727950756,0.0543364766664426,0.06346720712343265,-0.07277510803029896,0.0862066435567306,-0.01703682009031715,-0.04124136451150419,0.028199086330214014
HDC,,,,,0.06306683522124089,,,,,,
COL11A1,-0.022747217382040934,,-0.02908037197435012,0.01448619955479626,0.04895538954081977,-0.020635414054352347,0.029523962409334307,-0.04129462002510891,0.04103805205457341,0.07043690597732878,-0.06893139987492258
NUCB2,0.011695109676711767,0.042803237830628685,0.007187104780330527,0.07441611870611659,0.06036100028949273,0.0035008030998627403,-0.0021611874340206625,-0.012345612498026626,0.010993973784132043,-0.016865812205053458,-0.03561877606974488
CXCL1,,0.06710129719609885,-0.04080889148707572,-0.009303373709200454,0.030470683203497197,-0.008353356278941166,0.10398208405012296,0.06572867943397485,-0.04986574124049488,-0.04229298568883065,-0.03023131418179886
VCAN,0.03973206528612034,0.05273916279177723,0.029298409832881643,-0.006669956327715527,0.07914236557143624,0.06835578957088295,0.07218608089925742,-0.08369624392143893,0.017512903091578286,0.013917736044492071,0.005764923184036293
MMP7,,0.0662262972790387,-0.02947463882174076,0.05045179991229295,-0.013410170340869878,-0.019886443699344097,0.04658093093484901,0.10967806948286127,-0.004741839839979481,-0.07062425668887426,-0.0439222459772801
PTPN6,0.023754273694592,0.029794021908171747,-0.02643332526631669,0.02114261983742184,0.015040228030569123,0.07426441085355125,0.0940750731187874,0.10136919178891095,0.030033845138672004,0.056547463366331874,0.02774025624556549
PTGS2,-0.03914672186546031,0.03544411299183853,0.039739672288893656,0.02675750048722008,-0.08088615782122371,0.013535087948947299,0.03026212218705828,0.08109045930712916,-0.030885677006012493,-0.05457632542602884,0.01817720219737065
XCL1,-0.017638272595775707,,0.03131728368502901,-0.0218728199783326,,0.026879639483367548,-0.012810474175427425,,,,
CD58,-0.025961761643631398,-0.014295059943071871,0.004051773901894388,-0.009371749465878886,0.05806277978477579,-0.013108528101500337,0.0086806307332103,0.007441866688989929,0.10192788316732018,0.06103904185646287,0.009768504419971279
TNFSF14,-0.028853373638704077,-0.0030823832690505615,0.06472125830807822,-0.008750952581698683,0.054201226782760084,0.050426998546167334,,-0.013439460230365682,0.06390533489797791,-0.047607983963619156,-0.029755365718587796
CNTN4,,-0.03571349029189946,-0.0067751667882045424,0.039014516566046174,-0.04761674516619241,-0.033824322515387174,,,-0.002613646323771251,-0.014038533388448807,-0.07919066882846171
NTF4,,,,0.034363194766171716,,,,,,,
INSL3,,,-0.01836527275474534,-0.02010302962760629,,0.027178032231030783,,,-0.039255926607496064,-0.027634239594028182,0.05861576620015414
BTLA,,,,-0.03190961741933798,,,,,,,
MFNG,-0.02972328750922781,0.09019076617613622,-0.015513213925921752,-0.032052929255275024,0.03738116589207321,-0.010116675001883665,0.027581567723958828,0.06784341379500183,-0.025040169005698342,0.018582599563153897,0.0008978456685622923
ICAM1,0.008199383537253295,0.01969788425367512,-0.032861478787655454,-0.0028629177725609605,0.06167899291126255,0.04183689399702163,0.039524369545652555,0.14163232519442898,-7.230053318385538e-05,-0.0014838073121946102,-0.0010654173171266948
PROS1,-0.002192532264393267,0.07989000816788965,0.04051615886646112,0.0406214222263589,0.09586876009408579,0.048907512229941635,-0.03333056794342931,0.06621549521791259,-0.03547872598567284,0.045328622924878464,-0.004679431745120335
CLCF1,-0.039587123070409,0.03024231332955906,0.016130037761528878,-0.0064558667595239925,0.07877082259405195,0.011268920577861887,-0.006534252251596211,0.03228180428317201,0.035307421742602534,0.0632637762113852,-0.023311014106814194
PSAP,-0.028689574585854014,-0.04359805228098706,0.018252524411214024,-0.01897499260454547,-0.07279106597447967,-0.007904556013962694,-0.0068871756673931795,0.0673107538896715,0.018909667753158818,-0.02584655366780685,0.050691359552166755
EFEMP1,-0.0151343751372159,0.06916317840673025,0.044021245366975034,-0.005318727919131209,0.09978047685223009,0.06067257518247186,-0.007550060278575304,0.037533007285893746,0.014983951453722154,0.06925507773218385,0.00478842001724202
C1QTNF1,-0.007073411097817168,0.07276769768243282,0.03384144824713468,-0.01501910915668534,0.05333877948648166,-0.014529981178791347,0.03811319995468512,0.09648544619823007,0.011589437095951333,-0.0477523169095488,-0.026861213750104498
ALB,-0.026554006753202814,0.008522270309937706,0.08516349744152765,-0.0005458785827198951,-0.022493873542046332,-0.003183746299099051,-0.014121223797040295,-0.06178485833953847,-0.0035772047272275348,0.009041157966142016,-0.018239811236551752
CCL13,,,,,,,-0.026913618582671637,,-0.026202898389124162,,-0.033376822477495564
EFNA3,0.02611239406785085,0.018829941983333605,-0.026888424268853673,0.026680923275718957,-0.06981651568374042,-0.04087305209085816,-0.03589308189075886,-0.01391822141477693,0.0659696698670412,0.08946489819160948,0.005701347050628016
DRAXIN,-0.00841753854256866,0.014152357735085799,-0.013939588307057615,0.008946571724512953,0.07083547287582795,0.02839962748218577,-0.018603776270450085,0.039712130968394606,0.011992541970660617,-0.05587315709426637,0.008164591180680272
RAET1L,,,0.006051217560607872,,,,,,,0.1214049532397413,0.03846724758108868
NPTX2,0.018884906712291955,-0.029288359378457304,0.007192363034834161,0.05386351342833348,-0.04973644804225118,-0.040674620828482215,0.004755368306132112,0.02466749810625335,-0.016924475715394714,-0.03574051041634412,-0.024595588949295984
FGF11,-0.052636499083353536,-0.04427518023601741,-0.006636187143938394,-0.020225810655346465,0.07156617790156138,0.024991600753421925,0.0640175205131575,0.08259981453466039,-0.01635083466798911,0.021209061445735318,-0.03953918936351731
CD59,-0.031923329465423145,-0.02097674114640554,0.012356871177002817,-0.024831260017833277,-0.057518877077947166,0.024976423480665477,0.005683786507559523,-0.09474520840828268,-0.030482898767950226,-0.05609444779283662,0.05109565043455324
COL9A2,0.0657472747810766,0.12010227215855802,-0.053185411478142514,-0.01357514874049445,0.008113784035809642,-0.03180375304086817,-0.03287984832827027,-0.11233927355936299,0.06606974151789657,0.03775191058399778,0.055723071244734516
DLL3,-0.0061921815809634385,-0.03945500834536596,0.029645041486563148,0.020046510143129775,-0.002355244759250558,-0.01371451184248159,-0.018095213458381255,0.011331004894561496,0.028055948142143225,0.09102338956494024,-0.0006245814241772605
FGF5,,,,,-0.01791174487330684,,-0.023000469694138836,,,,
LIN7C,0.039334841703592915,0.06500271804127399,-0.006138677737727566,0.03611959358880583,0.019542356120015158,-0.03923148432108849,-0.07787399170501014,-0.0002870455854716515,0.07721050506926169,0.00301882461925424,-0.046830533696079174
GDF7,-0.01826980421644959,0.03377237447147093,0.02537085563749526,-0.035869673950908065,-0.0320411845057227,0.004881664559934863,,,,-0.005804661190650871,0.03610301315270329
PSPN,0.13785337649016063,-0.05467648563546964,0.03847842549599123,-0.03760595718770443,0.0010457665256727146,-0.0014790427748223817,0.0073643934355233495,0.09005874404041374,-0.00411323852629422,0.06122072498875423,-0.010721628986809407
ANGPT1,0.05758416135217237,0.02169455967645316,0.0071242455550662165,0.026237704891236998,0.1482653694855753,-0.02972264520581903,0.0074080856881720185,0.06695268389069224,-0.05130892709593366,0.04745684141122549,-0.009258038204317002
PNOC,-0.025800761792090666,0.013341438907044279,-4.408035305147535e-05,0.03779960448052887,-0.049614971414551984,-0.08768326513794444,0.04103623581264532,,,0.04076354169820114,-0.02867748988467021
L1CAM,-0.00965171035004669,-0.06017768851675791,0.010666168452894373,0.002460745809432401,-0.04545070074222349,-0.028614156538278642,0.11579266719533739,-0.04759034408589796,0.04034490973594845,-0.05428038319923212,-0.005398102907577998
APOA1,-0.038479691171610785,-0.04637617965528232,0.02574032205368214,0.11107998229688627,0.015126120714961468,0.006911493759486418,0.033143058280793704,0.03036478876138818,-0.009006610077035465,-0.009239488137000063,0.01482383302868674
PSEN1,-0.041445612578432954,0.008361295293647,0.003108476911058345,-0.001979350344318795,0.04353847062730066,0.023116569151692745,0.030533502087718753,-0.013278564281190746,-0.0038739227285191566,-0.0066757200651781645,0.042712722287079834
CALM2,-0.023155196695557108,-0.01049927318036419,-0.025554393710878663,-0.04121758401590158,-0.07755507244694337,-0.03933696637764778,-0.002743241406785459,-0.07186713606027195,0.07117775519967363,0.08338774750659991,-0.0012996282510532144
CLEC2B,0.011647063309794498,-0.01459831388273669,0.032168543315857605,0.006312216014509054,0.04398470711933821,0.028590315979992034,-0.01564403959042149,0.10765457256603857,-0.08828065849048149,-0.007582802511571513,0.02927401072043859
NTNG1,0.009331509625268073,-0.02898543142713928,0.0660589816636843,-0.013458635237725164,-0.0596942940605352,0.013233093726188395,-0.023140608570937173,0.009685392398865664,0.034169338159257885,0.06685042628261323,0.022119461804415087
LRIG1,-0.010663458281001854,0.06601024798923641,-0.017932133904861088,0.00665512817988192,0.061944803189816725,0.019863777388662317,-0.021849666129570133,-0.13765425869366607,0.04568519474462381,0.04585933319283958,0.08498360097689601
CPAMD8,-0.016075859785445748,,0.04533652985967622,0.02511391819347951,0.031499879225589264,-0.0033134519086081503,,,,-0.026941086361948283,
GHRL,-0.007084872614523843,,0.045445945946213054,0.05739501581741364,0.03579039197436324,-0.01956082217905712,,-0.06281013205469178,,,-0.02616550349956994
NPY,0.01591686531900497,-0.040184044889556444,0.01140735043018828,0.07487680918314213,-0.07951045777503611,-0.04578021510912438,,0.0749726215552192,0.014287187942107383,0.00020290115355760938,-0.044410033876231776
MMP2,-0.04610627430529889,-0.0052212543767585,-0.021374025976468723,0.02064307129330088,0.06538400068821673,0.007719920428679434,-0.0020695993945403788,-0.15277150076626791,0.012601348099215242,-0.03087910760042713,-0.006681708028484427
LHB,,,,-0.020709100897084266,,,,,,,
PPY,,,0.004746597951948159,0.019488880440425425,,-0.0032029964896051442,0.10201815928058981,,0.07353547753166538,0.0006416645052494155,-0.02326956629336919
ALKAL2,0.05344978035069645,0.011963352551505617,0.006072932140304462,-0.02040822996170198,-0.0183721689174372,0.006154472778786344,-0.01076492542869564,0.07410704310610113,0.058774491121944536,0.025650479737613873,0.04853375329267249
CSF1,0.0383789394342112,0.05632439519606296,-0.028466051144810232,0.04162508758275505,0.06274707774767409,0.08885554401048468,0.03729441702134712,0.03459410993286537,-0.026500327854944744,-0.013284681482393649,0.03410325098546796
SEMA4C,0.02664311526366311,0.0204706348172067,0.05688345889529224,0.012785881515006904,0.008758459418494348,0.048938106939474195,0.005865039447515297,0.03143459924310723,-0.06423692516998832,-0.023567519497174255,-0.014061360167870655
ICAM2,0.0020423326656476993,-0.05172367924827168,0.01948153487164217,-0.01534431735930031,0.03732010545264321,0.04139589351952385,0.02144385601785212,-0.08199701563550536,0.020090991450893977,0.06900444079791598,0.052452513486638146
SYTL3,0.023656235803399893,0.02908500142874745,0.036643860741101535,-0.0005968016163862602,-0.025188728191795635,0.011128994307935394,-0.0438800389303452,0.03277485054188558,0.008313912222219822,0.05510533711202055,0.017857993926104317
IL1A,0.006461311738960938,0.018556542463569574,0.033261603336079984,-0.0156779439999274,0.017614232511947252,0.03992314675026695,,0.03771660328178826,-0.04012251005396414,-0.029566111023708055,-0.0385832895071472
HLA-G,,-0.016131872735032277,-0.035512196673148165,0.004243146441970305,,,,0.042016153352031405,-0.010635848661152856,0.07542170587843113,0.010859031405499122
PGF,-0.032865852837717605,0.007352561783484318,0.04080889901814666,-0.048512585942036786,0.0637478492897371,0.05278318012074896,-0.004816307272335257,-0.034879879130670026,-0.0025631736427187187,0.007096358336858793,0.07726857603102283
LGALS8,0.04561630446578097,0.02318568375943661,0.002003968898424533,-0.011397474122320773,0.0021073932572113325,-0.03501381937732872,-0.034036027962671286,0.04589039457716329,0.018587760370215648,0.016398874543688408,-0.022837122286286773
DKK3,0.0035408411005808703,-0.029544355516015017,0.03359840121886224,-0.002086784488603838,-0.08753959634390593,-0.010157789346769386,-0.005305379391282243,-0.13307343330290944,0.06514401574154696,0.0074946483656310806,0.02728554275579182
COL16A1,0.03612079758729252,-0.003950639608557415,-0.01576114155890284,0.023233482397112433,0.032313800369188635,-0.026027817429536512,-0.01582236542418177,-0.09014625475244979,-0.0012547268881659543,0.05315601998504979,0.04395910549320444
TPH1,-0.014022062398610091,-0.028751810650357364,0.026920456066645084,-0.0006943253913796038,0.020599164504793124,0.08370185820552699,,-0.06432557108823275,-0.018152360371243306,0.049093821733540016,-0.04666668829039341
TNC,0.03980642986474621,0.035275989991036164,0.007873278350944318,-0.001631334248220487,0.10891741004772018,0.07522448051706836,-0.046227206096995835,0.1950417210657901,0.015491168341740977,-0.04376799326548735,-0.03594305817091943
TNFSF9,-0.016075852155581136,-0.010556130154533045,-0.0305338934067054,0.0067121400480985305,-0.04348206964312007,-0.038198577452952416,0.018406749973883644,,0.01726994385547816,-0.06024620468880235,0.023299952379145627
C4A,,,,0.01064954831641045,,0.08194837144727037,0.009007156112345585,0.02172154061373873,0.001009674897616709,,0.02307121613659939
CNTN2,0.014936610752087777,0.019286446109209238,-0.015905548817773233,0.022180228359995648,0.03140562298377312,0.05174863557905233,-0.016400681276444617,-0.005417559135888423,0.004101751636130252,0.07057821685262308,0.06160215248171628
F7,,,-0.025438099653490944,,-0.016203574321181833,,-0.014121225778600305,,-0.024642353067524235,,-0.024189375525894265
LUM,0.06936933389570428,-0.010994664186575657,-0.0058301534361529074,-0.004119694125260493,0.05692721239493316,0.036179695033268636,0.0011568335312279947,-0.008707649400358513,0.028962160173070507,-0.03104312952747755,0.015391384746008062
IZUMO1,-0.015360985996781843,,,,,,,,,,
BTC,,,-0.023078422737151248,0.04576314576971674,,,,,0.05648740180587621,0.06871433591134876,0.041276093402460794
APOC1,-0.04808767063839512,-0.023363957845239435,-0.019591358613896052,0.0010349668560906112,0.06701224023680853,0.06928001274030116,0.043436546913809444,0.02587233918552657,0.004649885953128678,0.04576749032712866,0.03376307316443234
PKM,0.06161251576721515,-0.01777782859447056,-0.012013327786077948,-0.0013077202967571012,0.03016724424608947,0.026754506002170126,-0.0669093244171143,0.1833693332417767,-0.05563493634064962,-0.035807531850864424,-0.065692937853995
TNF,,-0.06407124176647312,-0.014721003276921609,-0.020645458866160222,-0.023780755917601044,0.04519325491863084,-0.020101764171612104,-0.07438465918797063,-0.025809256980924962,-0.027974770289995475,
GNAS,0.03125829290358263,-0.021193150912760604,-0.01624692682196563,0.011312620219520972,-0.051043819517314244,-0.055288675364444186,-0.042555578520020496,0.012222230558870858,-0.03640457821626874,-0.016260887699601483,0.0014602523294421693
BMP8B,-0.023542320699918757,-0.003238770187352419,0.036917983041838874,0.04467416949188523,-0.005537084942781003,0.039076040649895304,0.01344794433097918,0.006291993235751849,0.033050906250439306,-0.02094784228334171,-0.03443449966568545
LIPH,,0.009198111942625636,-0.026074964848220132,-0.03110396029429485,,-0.017767822554760025,,-0.02625659286424722,0.00653086156391391,-0.017590399917368275,-0.038413798230996686
CCL28,,-0.021588390346660193,-0.007055968566128847,,,-0.02735952374504393,,0.08285825551230744,,,
PTPN11,0.010870057402981675,-0.0844025461515977,-0.017259418433307007,-0.059292044081887554,0.03364511602848178,0.00925196560312085,0.03527478101328672,-0.11019082184930756,0.011547890884803305,-0.010428883491960209,0.017315471570734393
ADAM12,0.02778230217467335,0.06255421853325362,0.016336639738879367,0.0015531916398902597,0.07235472050082524,0.029864897183146187,0.0043534525191319525,-0.02908092140575776,-0.007108117737433095,-0.06776441462664307,0.0036522120963733123
EPO,,0.0420050168817639,-0.004654009380213919,0.004649754924214268,,-0.002907603659830091,-0.012839563380629302,,-0.028457027305099268,-0.005721078973807911,-0.023142751367711774
EDN3,-0.022576637904682766,-0.029794457726628143,-0.00736513994915904,-0.009509671872812334,0.080761384816601,0.03895535785942839,,,-0.048958116101950805,0.060985276598263506,0.02246568963788545
CCL22,,,,,,-0.014621217765538558,,,-0.005531778452294261,-0.029622567945236784,0.09207000298009939
CCL2,-0.0038970911080432416,0.03098329009657457,0.018761077714043707,0.030413507752329226,-0.030140829420481238,0.12426223476260594,-0.02127899614375551,0.031593912063175356,-0.00838250975014137,-0.041420821736549374,-0.05762025736848791
DSCAM,0.005159916620961516,0.05976744788962134,-0.03739681610166436,0.02671548844941456,-0.028353416354123404,-0.051345338039811964,-0.0188898832899341,-0.06336877137384021,0.09404687402422854,0.10588253532815103,0.0031787626278339375
GPHA2,,,-0.004936520086250098,,,,,,,,
ANG,-0.056779257782924385,0.035781313535678594,0.03173996214276566,0.04272738801487742,0.060725285447179936,-0.021664221592326907,0.03924041144984691,0.13642009477808784,-0.006765015833725346,0.05056792961345904,-0.006632265584762094
FBLN2,-0.02116837561285485,0.10009438930169122,0.02629550111481374,0.051736519562164615,0.035460853442469485,-0.050556253891432465,0.007416873566464344,0.120371879370907,0.016010228493206723,0.03641521304837921,0.04550964352343283
VTN,,-0.027947468743215565,-0.011693982084961222,0.018332683669711674,-0.012701037074795644,-0.030540532702246343,,-0.042948163575588734,0.08128678128959141,-0.022777847317541507,0.021137653612857583
VEGFA,0.032683762710011506,0.05203227323561693,-0.024168879747383524,-0.035235522875569754,0.010629788165773639,0.035496156815851096,-0.03638066330529855,0.18038327922552497,-0.08674130507753754,-0.058193884478471035,-0.07478579696588046
F10,,,,,0.0037472775241010913,0.020002802644169725,0.019443897965100956,,,-0.00631433863228085,0.005866040572861272
SERPINA1,0.08131571903263703,0.025672494672671825,0.011504158566131026,-0.03954746755938487,0.007984793219130613,0.04246516186640461,0.02333036348964209,0.14234456937862933,-0.030837903604532067,-0.08318049424775119,-0.030866634241771572
VWF,0.06615564512217631,-0.04970383814162596,-0.0011263356706101987,-0.017446200427819632,0.08601713449513679,0.059429529952591945,0.05878496885827556,0.06710274045895727,0.004752328908282175,-0.03789177004399885,0.030946000622330248
GDNF,,,-0.014874784369848315,0.018803720559917223,,,-0.04266377385228823,,0.05449133539761658,0.05226935750328526,-0.008726576269321532
VASP,-0.009229942791779161,0.011631317255583465,0.027817255362072246,0.013192669324357125,0.0312510853816041,0.0042390853761162806,0.016365585488427564,0.1062876867628711,-0.04379880341651152,0.005364641330100017,0.0063158307070052
ADAM15,-0.009484836029852901,0.05867261065779567,-0.01699283552016146,-0.008664776740922473,0.020506255246878918,0.02420485118433399,-0.002679994354162332,-0.013166392733357539,0.04886147626174213,0.025521991200937757,-0.02586269422435038
WNT2,,-0.025102586746213476,0.026603119380338408,,0.013224807263810763,,,-0.05477116938411831,-0.035298117346288585,0.03971016152138289,-0.02778804684106267
CALCB,,-0.026273698695704135,,,-0.017911744678654085,,,,0.012806530327800904,0.038312902092141464,-0.0361499843308424
OLFM2,0.04027548729036862,-0.04079867880685302,-0.0006814485307424277,0.07973784618834777,-0.06110009038985983,-0.008273626240699907,-0.023832477998609613,-0.12714181754771336,0.006416798905503923,-0.000302156148624825,0.011451719330881195
MFAP2,0.05787759655471251,-0.03368415277202165,0.007373995428107008,0.021589310852804598,0.03150811418816323,-0.025016666799071784,0.04942731758087366,5.6752684300937836e-05,0.07666165097459492,0.02306641574540841,0.022408445863572574
HLA-C,0.08005898577760318,0.10361141531306578,-0.01918603263113906,0.049028121745556826,0.06153229002573523,0.03904800349106915,-0.005674520948740998,0.06502424519270118,0.014034444306964959,-0.04715014423402782,-0.023620501773054085
THBS1,0.06473323629065776,0.037196641815632654,0.0008168978228651315,0.021740291601521352,-0.01337582952632617,0.06488720548191773,-0.028997860153460654,-0.08299572090666274,-0.01699065296841761,-0.028707030947313847,-0.02938222014108409
HSPA4,0.011422801480428145,0.0025518095213389047,0.008120716117295562,-0.014768513890780518,0.010547267988140444,0.04649174257342607,0.014178726058017899,-0.01877770587333645,-0.02182731474318984,-0.03438548100563834,-0.034769464849113065
LMAN1,-0.003649465148019104,-0.02972666893395279,0.01565858917082696,-0.013219518090952339,0.051116175827653584,0.057936625404603224,0.03344546873011627,0.06426163580939796,-0.054306665582124825,-0.04744052646049626,-0.06387729685896924
LYPD3,,,-0.03977837740938644,0.014877866333763453,-0.013760844232478463,-0.026026856467777585,0.044061268954857215,-0.05477123067336884,0.03196874326198307,-0.03461342466318475,-0.03685906702788799
APOE,0.04683591417081611,0.05346554804263903,0.016185814586378078,0.02290481905616778,0.08889880450752427,0.011536249045670528,-0.05785756805243401,0.002752881860249796,-0.0003835315265537655,-0.06498002861743558,0.030773844460339414
SOSTDC1,0.04124605968084673,-0.031790162871717285,0.02346061391675108,,-0.0329092880320095,-0.0030608990712482505,,,0.04267040346230035,0.13605527062839162,0.029649952104993285
ANXA1,-0.03140137614485466,-0.002517350875559541,-0.01836964012227189,0.06324767486669394,0.0682455162942433,-0.0011901898694784722,0.00021483453999963305,0.06741391510184125,-0.07146087103123035,0.02034986564254951,0.045627400150022056
WNT2B,-0.03584391411229518,-0.011407594142389696,-0.054906210080405075,-0.008439065544097903,-0.010121519961497093,0.0068953765673095595,0.01450265907844221,-0.003317504932709852,0.056084490959484486,0.01724695741678928,0.024804859900281473
AMH,,0.026101209283257806,0.015327691887241484,0.005023129231253801,0.005870828080239432,0.07633642346615425,0.0672608894147065,,-0.013408516241025467,0.07449413961527537,0.0351607233401792
GDF10,,-0.02449812573598425,0.0166026513456064,,-0.028862003791329284,-0.025034812799457396,,-0.04465307087109356,-0.003127053010204855,0.00048370762805650334,-0.0500856548738172
EFNB3,-0.01214322129108713,-0.014322545756841365,0.04411594814325991,0.052500246662312906,-0.048679393502259895,0.004389112502829909,0.00016775892637412997,0.0009222582753973817,0.06950373071695681,0.0013332549898889586,-0.031458408255775706
LTB,-0.04433959103179325,-0.029794451199131856,0.03834258436854847,-0.019458230128621877,-0.029312656349038527,0.020651024867374294,-0.02538927253428941,-0.07698918987185405,-0.0055147157098379435,0.042560960920109026,0.05024505145099533
ANGPT2,0.08700833278062323,0.0421513384083073,-0.02493684100551129,0.012794252180495546,0.0987991394051915,0.06560424012261513,0.02171932395048696,-0.023827492286119373,0.037061837370745844,-0.04971833755308395,0.03379629482975359
NRTN,,,,,,,,,,,-0.02060695952341728
ADAM17,0.054221101960306266,-0.0704615731420209,0.04945081471730897,-0.024231208081765997,0.0247918827225725,0.0597523307529428,0.022999576594050844,0.022638087373167578,-0.00202290196384654,-0.04287564006137308,-0.013785638349066275
LRPAP1,0.01036288262096209,0.01109147159249818,0.007421137113082974,0.03892742835471234,0.051250219823739264,0.03719914518863125,-0.03121992295648802,0.02143475181356109,0.027847511611518178,0.038378159241249404,0.019878908951794352
NID1,0.03641220411459833,-0.008683714129658814,0.02354073202004356,0.0024820655521728967,0.08041239780552445,0.03125515387291642,0.0029678638393784954,-0.04111064587148282,-0.06386652009280866,-0.07460286429955956,0.0013051116426749754
MST1,0.008427135350329431,-0.034318513692016786,-0.002357378894628438,-0.03154183002490107,0.036620071088936286,0.037958161214549986,0.06250026987767539,0.03697092084710896,0.08239083163603633,0.05072832876871932,-0.006218207040042523
CCL14,,,,,,,-0.01980508450314193,,,,
IL13,,,,,0.06912981084225858,,,-0.0443171096203026,,,
DCN,0.08687877647646151,-0.007595274469981791,-0.01400889627341503,0.016962919445247276,0.01700989072204781,-0.0063377000016767914,0.007189391954984828,-0.04044392292569833,-0.007765893699157464,-0.05949936265621332,0.038848564701634516
IGFL2,,,,,,-0.022036973033083225,,,,-0.005650162568702972,
COL7A1,0.08579241653480638,0.06937057514930389,0.037225162965910975,0.0048866458658944735,0.04870274374055566,0.02926219593360013,0.0019838467064957166,0.07753569358733566,-0.02359448922924732,0.012539785603893811,-0.013431741335960198
CALR,-0.02192168069657993,-0.0769655390055683,0.01192676076881839,0.028622348267186286,0.025558181487756834,0.016988616000337662,-0.04407161196480619,0.05117884234539894,-0.002031160736489732,-0.10819267115694384,-0.03868853032945659
PIGA,0.06206733720700571,0.033674748222196876,-0.025362396344082213,-0.029670533460104377,-0.02345334568228991,0.00921871952544392,0.00020075996486541386,-0.0010113233635981145,0.025124815032273307,0.03591490391062816,-0.03707253216081038
CD200,-0.03654673131934956,-0.054862582044827135,0.002226142906411364,-0.010744859970496005,-0.06770643996087734,0.018886840514724938,0.010640627999871177,-0.07338241581637103,0.02230185136313839,0.04502119651798563,0.03026402080319068
GRP,,,-0.0023029503530595657,,,0.07228542369065834,,,,0.05398908883602539,-0.022602466382133934
CDH1,-0.004613933293184129,,-0.046334467083133525,0.040210989004336194,0.08317124780383846,0.0020693376197178748,,0.018987579369429936,-0.021556468920529846,0.0422160193728393,0.0034785515449692983
LPL,-0.04230666646937762,0.05659678581201004,0.057399241089439945,-0.015742307774277108,0.10274601662046368,0.07496009045043762,0.08231906304088439,0.004243082437045302,0.05278244267893276,0.05578595296195107,-0.02554085131435465
