,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GRN,-0.08017133406191254,-0.06388505320727034,-0.011568586474563384,0.08439809864667813,-0.010628899032293514,0.08427693237718467,-0.09261296834898573,-0.01497769109942231,-0.016032210954749673,0.019227965346037056,-0.013788412090074077,-0.07658756489468216,0.09336329192240318,0.027594114147511076,0.034003873281872855
MIA,0.025143754728159894,-0.036034109167372604,-0.017440309219758504,0.05168217704453418,-0.004523010383402404,0.03189129018733566,-0.023668110647611856,-0.012597606210322939,-0.021223755780293844,0.06141639587765914,-0.0445135853148258,-0.2005195032938418,,-0.05250716899385485,
COL4A4,-0.04019871348695079,0.0396584319875588,-0.01702445944644954,-0.022684359740307098,0.04671686351915668,0.039094728435700506,0.022958984115956538,0.007136578354779573,-0.021308650270113704,0.03568962809174454,0.006292466704337871,0.04724787440923096,,0.09816917537813329,
TAC1,0.2823210785503135,-0.0213458870250601,0.01478228739312652,0.09156680972176029,0.0675105730241077,-0.11165944715062558,0.08713415877347794,0.13043192316946464,,,,0.023872657595197758,0.03871269933009352,-0.007891226679110734,0.13878020329897645
RARRES2,0.01682787179021799,-0.013528522643389254,0.03298854093013561,-0.09275095823305851,-0.09105231690396264,0.10254719164173161,-0.08770886377474152,0.041059140287265004,-0.03064469278090464,-0.0276867697637323,-0.021436169830372064,-0.09054296435732882,0.07892379250885065,-0.06582840516552867,0.06906128668314487
FGF7,-0.03795885623453471,,-0.022134204759889076,0.04110282235829407,0.03930441671110187,0.05724607975672644,-0.028398096385155096,-0.022543175902178803,0.08396212984734011,0.02549182084556929,-0.015268737133701343,0.07339903281378403,0.030903471883879447,0.00590250045308359,0.018592850328972746
EFNA2,,,,,,,,,,-0.020843823047585402,,,,,
HBEGF,-0.08773250911766742,0.0008585700893417583,-0.041578100551101546,0.05680957524613873,-0.06952188289389316,0.10607570048537553,-0.07963681277436381,-0.10317568284841794,0.04742833588427806,-0.004684865301773857,-0.05235312586240011,-0.09140900256169293,-0.058834734001317446,-0.05793735662948378,0.036371855427046594
CSF3,-0.04019868166150924,,,-0.06152525573084324,-0.08166470928578631,,-0.02618084565864601,,-0.02242002734747943,-0.039492442355082605,,-0.06957234817220474,-0.024710891717220528,-0.03369798242392258,
PI3,-0.04762133289499527,-0.02382974498378334,,-0.061409622959881914,-0.03064688392102584,,-0.029479977761395597,,-0.08079396060870203,-0.08740735616387656,0.0026226886527959815,-0.1931771170663609,,-0.017339075553504585,
PCSK1N,0.23762710282448013,0.0004563796104317235,0.013801455927149152,0.15723339978354103,0.0076557118388789515,-0.09143010716302172,0.032525240644066276,-0.03731537371418305,0.05448134729068999,-0.08713953872990991,0.03308560981759162,0.09770932573166956,0.0043251988426074705,0.07970153600788427,-0.015005489998632883
NTS,,,,,-0.04367343309157729,-0.0020761844809683515,0.06331425284487677,0.01574620355066315,0.128389238344115,0.08876090463409314,,0.11486198203791236,,,
SFRP1,0.16994434761025273,-0.000699473483249629,0.029966205741295496,,0.01410595791943468,0.044135736753626455,0.005963546339437664,-0.009356335737612794,0.032528139843033994,0.04957911994274778,-0.009058070757278906,0.11993476552523585,0.07896971325668671,0.009539924887716225,0.06259335278832999
CXCL13,,,-0.03310770749995322,0.031086749053188385,-0.02930095392885301,,,,-0.04794804986438242,0.010649990033463147,,-0.057053651096959104,,-0.008813488173964665,
MICA,-0.07867503579790892,-0.03111297078721779,0.0016883766486308494,0.025145737283627193,-0.023502733480442014,0.023514305034502404,-0.05045270109598484,-0.012284958952045158,-0.0007954769737452364,0.03037761228376194,-0.026463375347896473,0.0598357027728742,-0.017152545948370526,0.005138193971280814,-0.03630500235586444
TG,-0.03204476546743051,0.053764820824945284,0.12079190166210156,,-0.0061388317678260345,0.001395312947472891,0.0065590181213707145,0.0372806246799325,-0.02836382687931374,0.023703660324260904,,0.0158105292878465,,-0.030121814100186724,
ADA,0.033886446757289385,-0.04067747793532424,0.07389201481303008,0.15495632067119433,0.08342800141193327,0.07167193844463081,-0.10041033354594102,-0.02526625241521345,-0.010125268113901756,0.03295249317948801,0.02565978502769088,0.019018480597675587,0.11029109906645128,-0.02377681546004898,0.05942625391553193
LAMC3,0.04017258769527448,-1.8724785387487368e-06,-0.03310770762448699,0.05646136295562177,0.040385076445173314,0.1345543266483633,-0.044086127947009855,-0.0076536521038077345,-0.024630037400434155,0.016310171407446956,-0.029890137203410314,0.033204641785040366,0.02186288795071402,0.032183461389485746,0.018061476926328982
CCL7,,-0.014407912006125215,,,0.004542983116229095,,,,-0.005230731404113777,,,,,-0.027294945878164056,
NGF,-0.023159603212958273,-0.024737669430772224,,,0.0335482370625312,-0.004287801986649502,,,-0.011531547373310018,0.019197844986655593,,-0.021254258241142146,,-0.03819015680916923,
TNFSF15,-0.02865131957179934,,,,-0.00535567211500354,0.04339494225575182,,,0.022894606971344073,,,-0.046194215002791195,,-0.037295103215761606,
HMGB1,0.16834063964093943,0.06817736613905924,0.037952439974134555,0.15830540205084467,0.06760190370359771,0.14469004835695942,-0.0399519264311428,0.060693983513691964,-0.031179291078645293,-0.009743891318881197,-0.025737448411818388,-0.011799514100918732,0.07704740036686492,-0.009760119063550997,0.08271980708836622
ITGB3BP,-0.14508858879693562,0.01133513375119061,-0.08378540910348062,0.022711191323800832,0.0006195113226443562,0.19518916801582353,-0.0849237420655719,-0.005641853665128766,-0.012355266406790279,-0.012708949984880393,-0.01561971991922391,-0.018933808353428967,0.05051141597109977,-0.05212819828591006,0.02433299528382227
AANAT,0.0420684681751597,-0.02090368831011738,,,0.04098809788040431,,-0.023615831288064243,-0.026077995765426985,-0.02806698094666905,0.029525086996052885,0.08673368112269036,,,0.0043022825369614685,
RELN,0.08042115904279226,-0.011551952865314935,-0.0010894350789449122,-0.0506842933314795,0.07239003385107708,0.03709606952258124,0.002832907129899225,0.0418811552082586,,,-0.04539294818186029,0.002522783027630242,0.032351323179078566,0.050591307810057176,-0.0726168943641726
IL15,-0.0407273562090141,0.08588172038624999,-0.023718989322040453,,0.005756775255022578,-0.04493647830956476,-0.0007771413710550885,-0.01701802284225244,0.0008694929794236542,0.08296849752842882,-0.05449161239177223,0.06889288433048178,0.04236415891384382,-0.028241629027455337,
UTS2,,,,,,,-0.06668820498133901,,-0.02390108843073506,,,,,,
BSG,-0.16445160875347645,0.04474411979465419,-0.05516031972687662,0.03070085631718265,-0.006536638325177656,0.021410077030089313,0.05797042924102379,-0.019980743771635504,-0.04615096708674459,-0.07083618980293907,-0.02931836246200948,-0.22544621258709774,0.10061025160842989,-0.047767821051639174,-0.06780480622026969
ADAMTS3,-0.05812136012161485,0.019586644872780418,0.012196591144473195,,-0.04257994556127669,-0.039478113723149244,-0.09958053811293213,-0.0042850746549519345,0.07977377074077975,0.06917406612498932,0.019150195514997647,0.17087890620602034,0.01379076058541528,-0.04367444252647503,
CD34,0.04187830285560564,0.0442120326893821,0.005558592415518259,0.07388659693204548,0.07816369766541346,0.07629969491447293,-0.056022016890472724,-0.032274029284933954,0.05998800694270246,0.026781395490569713,-0.013377535831930416,-0.03607609555930123,0.030604144948113008,-0.005296125844061932,0.007982795916529756
CCL23,,,,,,,-0.026871067239340737,,,,,,,,
PLAT,-0.005115763557310509,-0.0010267563667295306,0.011233149010162454,0.15974571042939645,0.01226130782948112,0.1470565153034173,-0.0911216871792121,-0.06339630944160846,0.11072560048794115,0.013258980790020476,-0.07144499140493728,0.02951829068459673,0.035989153229062945,0.025666904617124592,0.15679287649081552
NTF3,,,,,,,,,0.035761255014670805,0.05779728602660492,,0.0837512267405239,,,
LTA,,,-0.013691702333429555,,,,,0.020155243146044916,,,,,,,
CKLF,-0.059647811095774696,-0.0005043621356215027,-0.07242844535785015,0.005980670279464489,0.005925702766782249,0.17457681278705106,-0.0417614276625757,-0.0609963641443515,0.019261167733886315,0.021644669149608584,0.012131829073909186,0.06307438188954421,-0.0344878540816254,0.00981117817093461,-0.0707614974542862
CD24,-0.028259076315814355,-0.021686744844206633,-0.02289276573552677,0.09559140146893344,0.0541667498166905,0.08839963037953492,-0.004207655417104544,0.020304983464317368,0.057200178613211985,0.06266139044866528,0.07616986950694121,0.2684388196841268,0.075492243038327,0.005944783226843191,-0.003536731989588211
HSP90AA1,0.08407175725239213,-0.02598844220000295,0.0623766942758075,-0.0894558772388482,0.06645520987684156,-0.15598499910204408,0.08474760188514086,0.06928137956315165,-0.04851418050886911,-0.11301004590070894,-0.00554695225329067,-0.13822849321255967,-0.015485111258974952,0.009623104637294882,-0.07798643325323652
BMP4,0.21263116207613084,0.030924886745782983,-0.014514007081104062,0.022690493923480874,0.017598156136912797,0.17930552591287355,0.014154751774643608,0.03969884462394002,-0.016088985858176967,-0.023803959414146054,0.025229618190679547,0.0039045367204862914,,0.03363999577267193,
SCGB3A1,,-0.014407910565353264,,-0.048301579367571776,0.08599204885815813,0.07630951154057909,,,0.018894086289526043,0.004136522742173506,,0.019256804879201346,,-0.0026641993110730253,
IGFBP4,-0.014583425410357793,0.023315010259357376,-0.0791008466885526,0.049441999063679694,-0.0420065541052388,0.1510862963294619,-0.0971632743983276,-0.07236343873585073,0.010729202131211587,-0.05539966063878386,-0.06289539566554159,-0.17234621307581358,-0.026917153056289753,0.02739734805820244,0.05050460441263122
RSPO4,-0.028291829734577223,,-0.02213420055771171,,0.03464013698345279,,,-0.02921123659788074,,,,0.07117467721323882,,-0.0259454535853487,
LEFTY2,-0.035228170003043,0.028272929434635375,-0.013859857269644312,0.15866830491401648,0.022536173297079475,0.1279616736145645,-0.06397488911683688,0.010197576425567949,-0.027158523724346524,-0.023966651554345447,-0.07513621994159964,0.00035056714485510765,-0.0004216007287673053,-0.0007862103567413995,
PF4,,-0.014945894403608061,-0.012454464169233731,,,,,,,0.06746909900602546,,,,0.0794090387070686,
ANGPTL2,-0.02527931593919293,0.01624517407739173,-0.0019337075094113026,0.24038762273470504,0.041566022085145655,0.18413365174767393,-0.09911098380433485,-0.010066774983068856,-0.027551774471955767,0.0477206585571111,0.06925443737368384,0.036004855320028624,-0.009542761816487702,-0.009469986024486201,-0.0249854361128339
LRIG2,-0.02058370824996266,0.008834118810689988,-0.006710768786583517,0.043478373027028575,-0.0014860875421223148,0.11759846940487778,0.021536393092586856,-0.024616784768129674,-0.0168937109215719,0.05336637430860745,0.04356613332922641,0.060402256058467496,0.008833959515680986,-0.007197395159769655,0.06708343519960772
ICOSLG,-0.06280002745922136,0.00964992283093779,-0.029080026029509883,0.08262313653545741,-0.034506928546064054,0.11975884042502684,-0.05638795233714212,-0.013335393555119725,0.03647871528025859,0.028271237792875426,-0.053960909523099,0.047928071829479946,0.05457946632548165,-0.008520322162745208,0.11054681789789282
WIF1,0.36880534411321697,-0.02689271106168528,,-0.04316435517117542,0.09222808285543546,-0.10709396803819929,0.13711380139122986,-0.022541619394506943,,,,-0.041786677916705255,-0.029542128813850932,-0.009331804710651849,-0.06556515536387571
NPPC,-0.011660993852652598,-0.0011736069160181166,,-0.038140822209936864,0.005764112540653534,0.005490860459657318,0.00392072072571232,0.08990901566172971,0.009663048878231922,0.032251203532623854,0.041276773071910876,-0.04926659954487977,0.1892188978068649,0.021757548909032327,-0.07287831673334477
LYZ,-0.017279548961825937,-0.013325394465323341,0.03570701540434816,0.02472833341628945,-0.05309491469436176,0.007051669913981975,-0.051772334201645315,0.01507278493894644,0.011696407593884593,0.006558742810408842,-0.00625413984645568,-0.04342990031492709,0.10527766792712502,0.04345619121153979,0.005210987588592454
EREG,,,,-0.019891675690420663,-0.05281090386980972,,,,0.04017471648796428,0.08473448091399041,,-0.06907242431885925,,-0.023399568532812026,
SPTAN1,0.15654407343307145,0.07662386125951881,0.015982544964416274,0.2242728190668136,0.06419636239738255,-0.037538780255002284,0.05468241928647673,0.06716657596216499,0.02786541997264541,0.0655938636168544,0.00548899250987195,0.2072836943644003,0.001967726920434403,0.09057082975247754,0.0019181326754945168
PTH2,,,,,,,,,,,,0.04610184226322388,,,
LIPC,-0.01374619196947493,0.0008847988105208334,-0.018744634198221574,,-0.021637276993140248,-0.051571069230472215,0.0050464849882651906,-0.010313797293463475,,,-0.04132423190524453,,,0.03438948235768202,
COL8A1,-0.18419106355842152,-0.0002091295014737611,-0.03254186960059662,-0.014766291991479726,0.041231973582423156,0.1475858888806576,-0.06637637614627373,-0.00875010248625844,-0.021986960699275224,-0.036668869620528524,0.0008745390193993709,-0.0293728384352638,0.0728884356721135,-0.05981405706807759,
GSTM2,-0.043560920482945804,0.04037739155161228,-0.02729094773894156,-0.0053899379284818956,0.033387509703383174,-0.03115627964061886,0.03070033242235896,-0.052682612821958553,0.03465109061499169,-0.0439394780517582,0.03257172058855821,0.029490039787711062,0.09920642955587068,0.07467404750665477,
SPX,0.12130368251407458,0.04534049867042528,0.016570335614398777,,0.16272180535589628,-0.05470075166509642,0.04167609371865196,-0.017507229078224554,-0.032256922812898846,-0.023721059725966394,-0.020671927722821764,0.06473341022854749,0.016896137778934596,0.016639290098470066,0.07856285627443041
MFGE8,-0.17172451636337396,-0.03223669358937918,0.024157738383023264,-0.05844948383583113,0.020563675959604635,0.10083179145612849,-0.017994906384315366,0.015434074260183622,-0.05604884521119848,0.02129214656859084,-0.055751530709362306,-0.03255350189173094,0.06815970628051995,0.07384180847720435,0.014691017289004998
TGFA,-0.17138945043409995,0.030710506122818174,-0.03288843884873069,0.04117570890654241,0.013601548606403533,0.13090086170265797,-0.03224906405439523,-0.08826144600734381,-0.043814589549945486,0.04581044410579561,-0.010673651300176975,0.07772466876547973,0.10590473840603588,-0.04929781856597293,0.006121277275930259
SLIT2,0.3135073084860388,0.05222072164836984,0.008114607388286971,0.053984947182414554,0.03681178887016733,0.025535296848996084,0.0573885774052499,0.07285627846804855,0.05511162697850134,0.07096937491182906,0.11593582737768411,0.031643985321109014,0.13081468696459791,0.016155422915625196,0.0539363511176838
PLTP,-0.021181689897296647,-0.0031087162805038516,0.0020399209951065373,0.0890015245873742,-0.09787388555198312,0.05110703854992161,-0.11693009844309687,-0.014148282648078707,0.04214581299322922,-0.0363389722795937,-0.022162317986110517,-0.16128583885861836,-0.044317675298739354,0.018497427372850244,-0.021523374699895337
APOD,0.11817727919245617,-0.014658837041638333,0.02394793749431784,0.18556947640606358,0.081983222483914,-0.041431143384853424,-0.013472433124560932,0.01663461472741698,0.006230859374048523,0.12228885686357543,0.04685098148747882,0.01559934956242894,0.00965827531978425,0.1073917635495072,-0.001234592210159969
B2M,0.036330538700000976,0.07893838497114514,0.027122779698481727,0.08375434260344762,-0.07592684517964773,0.06473376337061401,-0.12144034509375928,0.006698558757459665,-0.020326667882904416,-0.006041007023152655,-0.058872789254355976,-0.1056996212958698,0.10293910736018438,0.005398142963522392,-0.00699834370748157
OMG,0.2311935121053621,0.035116775289901515,0.041860967302823904,0.17465485454797625,0.06809027593262364,0.026262542775510194,0.009716434972994218,0.08552595058014947,0.049845744136983,0.0827545724064191,0.08128508251069533,0.09677471342343051,0.014736016533078362,0.11600920833100206,-0.049534332541005234
CXCL3,-0.08536129143290558,-0.018620827369359452,-0.025605193062845564,-0.1194582719641355,-0.09713732418076357,,-0.031006457583505297,-0.04976681604994206,-0.044908692803632105,0.003201467614969992,-0.014876030007760927,-0.13513661505328758,-0.08911102069693795,-0.05926067708178619,
CXCL10,0.0025915099448351546,0.056052090536517975,-0.022982774400081507,,-0.024444036863000215,0.06650136359399647,-0.06584997193856737,-0.029771128579386345,-0.01996818336035231,-0.025625084480344274,0.04440837038368685,0.06422401678742234,,0.012322607688140228,
RSPO3,,0.01568002606833535,,0.01437113460895117,0.09241191181788525,0.011710480369280104,0.024443426696568005,0.01036984630925529,0.07235746227724202,0.0009553467951472607,,0.0588162970866896,0.02025605298193425,0.05218471396876648,0.0005305538309752715
CORT,0.007033647499832619,-0.0427246064480506,-0.007734319800367166,0.011328432011698444,0.060787040382059385,-0.033573851151015965,0.04949495167893594,-0.0062883164244072675,0.03820841871111363,0.06135041476111298,,0.07794121867378656,-0.024856098177675576,,0.08250888584847485
NCAN,0.020106284989312797,0.07356968972904529,-0.01909388602358357,0.1216270730478165,0.11906987432655418,0.09071415851211723,0.02550705559210892,-0.029384233436924395,0.056633849643905346,0.12086607014388881,-0.06312919424270781,0.2144930024150173,-0.028240635478288995,0.0596699238648496,-0.016011188903521087
PRG4,-0.04329052417691894,0.009416146854762143,,0.04325412497288751,0.11029651939656245,,0.014442830741424656,-0.021502035757374277,-0.03504130402817968,0.055562934008324925,,-0.02534601379205839,,-0.02828899337710583,
ZG16B,,-0.0033380158267680656,-0.014986923420680026,,,,-0.0031979201687782587,-0.0062367916289490875,,,,,,0.04207269101199558,
TGM2,-0.0524738614776383,0.002863882793307468,0.048824750772742245,-0.0930555242813258,-0.04780484172539048,0.01766361261274895,-0.0265809948871603,-0.06917029044554306,-0.05623338839838536,-0.017856253389196525,-0.005866281631791693,0.002318243247928277,0.12570357411724142,0.026607702448348543,-0.0030677868069426658
VEGFC,-0.03106181542108085,-0.02751155606190048,0.01440012836056617,-0.060753370561802716,0.041664665985854894,0.03941843257577361,-0.035697545209364204,0.062080012701442776,-0.030000756099713217,-0.04005710132390147,-0.04064393754137561,0.015818691594022036,,-0.032015401049998074,
WNT6,-0.039394657089988835,-0.02324684750622166,0.07851179731086555,0.05005941902773031,-0.001991446799613737,0.0048138685552894835,-0.009161628792194048,-0.030846924811717056,0.02733067998805469,0.019329733784513796,,-0.022616956487928167,,0.010887922149721735,
NRG4,-0.029358295933472542,-0.013270192783921603,,0.09772361223971592,0.005626142448292755,0.060697064260683185,-0.04184180261890368,-0.030747913400573312,,,-0.03263649478498918,-0.02473239887047964,,0.011701939720147563,
PMCH,,-0.015294611331194951,,,,,,0.07749069779547643,-0.03251878958464681,0.03243542590652638,,0.08003491170340299,,0.03011391455737063,
COL9A1,0.045109080770704524,-0.03168127310865288,0.04952965144476496,0.1962053505765945,0.03140189871647893,0.1930387855010682,-0.013718575584372398,-0.03227816626807973,0.05480367454527857,0.07393188654933142,0.12012039916456053,0.015596521006885041,,0.0064908388240146,0.07664660441852182
GDF11,0.09024696329699793,-0.03820919268991738,-0.015012704476742168,0.14326763091058833,0.039013125779571396,0.1693025898254929,-0.08132414153562012,-0.005695553470415424,0.02241667642554067,0.03688855613774336,0.0048919371637523475,-0.021135233350324505,0.04208742238898749,-0.003841728520941768,0.014330772645184372
IL24,,,,,,,,,-0.024245225911306408,-0.018800190475298004,,,,0.055636773614638105,
SORBS1,0.07221739337143974,0.06142855069136122,-0.02126284731755368,0.05309897357372539,0.0339996236998073,-0.014230141676424436,0.003575516181116613,-0.03030983959075005,0.031117286592913265,0.01823798288148426,-0.09655933167505468,-0.06510623973743924,-0.037076250887235165,-0.05333172998559335,0.04355989735818172
DLL1,0.13826265550662484,-0.007161891267501258,0.008941505216431427,0.09763820904023739,0.08526761051439172,0.09302748638819333,0.014347631178077516,-0.0020455215618396653,0.022912564229803353,0.1482086947196861,-0.02213201711698511,0.09637241410461167,0.00814746709164755,-0.007774927032794559,-0.028823879634183074
TLN1,-0.06596398458285259,-0.01340928965980645,0.00905422226665174,-0.039441389410501446,0.02684985037867067,0.14316986445621457,-0.10646634028107681,-0.03503960026151074,0.012722692147489245,-0.03710678246624015,-0.02234838849768036,-0.09056270813986225,0.07374629198572477,-0.024016597042812903,0.046111348894730404
COL2A1,0.04847320528126788,-0.006862918997245006,,,0.03150036578639212,0.03029988244264483,-0.005261756603311679,,0.016004197155737934,-0.01546358289000953,,-0.0012749756060305472,,-0.024274534599121902,
SHH,,,,,-0.057539694072583344,0.045595147628700455,-0.008144157256951919,-0.05979351128819988,-0.056139555129811766,-0.03176560685681302,0.012311069189599524,-0.03536413847813163,,-0.04909381570026559,
PON2,-0.0111528411113308,0.08982386889214265,0.006103962168421242,0.1982899042645473,0.06240932491137629,0.007439024312915198,-0.09974113729354912,-0.03289299510517441,0.03028314261880466,0.06188059529226881,0.03616265702478727,-0.0922697139175373,-0.10637688418566903,-0.00341710702931107,0.03298713523754549
ICAM5,0.34470449384650353,0.09844626956866066,9.915321889901849e-05,-0.0825683996166621,0.04865453694637773,-0.0090739387347275,0.007363328124554311,0.0025171877648667556,0.054306202545638414,0.006584689438566803,,0.0033029940117824856,-0.03298150931065377,0.07576208945926971,-0.08608489989221635
HPX,-0.03455572954999377,-0.01570297795086568,,0.07310113502470113,0.0034129061332223193,0.09625593531655202,-0.04515187744931396,-0.024572484559448684,-0.03093673798823811,0.017396696088482495,0.04295072843605426,0.0011396534547504999,,-0.042998504409005295,
SFRP2,0.10718216248744096,-0.01915535549285481,,,,-0.033506872455579914,-0.02474604371600553,-0.03264062717348708,-0.02575783982186665,-0.01450088012940182,0.042630275059001826,-0.08791549397284681,-0.06452720392448215,0.01930501801790422,-0.03939011286426121
CFC1,,,,,,0.09186075751376833,,0.04166910664318285,,,,,,-0.023840647433881874,
CD70,,-0.03499636033420712,,,,,,0.015468349987324851,-0.007046381799122199,-0.01614402707367393,,-0.07846479421641718,,-0.02402140823620596,
HP,0.09014237664534841,0.058830392651838946,,0.15301530165377214,-0.02074089160584361,,-0.09654066912352517,-0.030343596299201133,0.011963942878196606,0.0022840873825933756,-0.041798946759786765,-0.05967811377880936,,-0.0017269089031271365,
CXCL2,-0.008827710181149374,0.10488278172313945,0.023481540461720917,-0.09451218155623334,-0.08104126371417908,0.05380250073566546,0.007305309238797038,-0.025347447833709316,-0.05935812005915492,0.010673355902797452,-0.00474445577658411,-0.093723453542564,0.02970340549404722,-0.00900797309039926,-0.06461268047691186
NPPB,,-0.018587599093331054,,-0.1361156203667327,,,,-0.009555781263466052,0.029144596198546528,-0.022028322496750897,,0.009303306669008601,,,
CCK,0.32102261247278185,0.06493140936209724,0.03944876126299183,0.05167479948350682,0.12027357001897825,-0.14968355207911258,0.07452905648016062,0.1034231659331542,0.04905534248374495,0.07566981454150178,0.041858491308361695,0.2332410593319666,0.08744800757119194,0.1062707686837881,-0.022581052007508828
SEMA6A,-0.11516240202064593,-0.03011751872695469,-0.003163197141916583,0.20524357346388483,0.054411271973155755,0.09626301376666255,-0.07941639827863123,-0.04636649847435058,0.013229661036513782,0.059295944580932576,0.036127932380334675,0.021273795548117896,-0.007194508264976231,0.030766802659095645,-0.053045993833685086
IRAK4,-0.06719036213280309,0.024211047298146843,-0.0030040091329994406,0.008269844630656494,0.006222198729927594,0.11751179043190227,-0.061910452393517626,-0.021947289449671083,-0.02703107347192438,0.029904533070313665,0.03629885521248592,-0.06246220341334385,0.0872670586848176,-0.014481455948782479,0.042265900472252406
GSTP1,0.05305835745493383,-0.031005817971395774,-0.045180264648597604,0.05886072314199151,-0.044471815980971045,0.15256982245942735,-0.07194705063651008,-0.03489916759635361,-0.0017064970467677233,0.05390591650181183,0.028520465044769974,0.06746577902902895,0.008982763943990897,-0.0438817261165296,0.1226826727942416
VCAM1,-0.09852059274345287,-0.015718385415756434,0.012099441731914849,-0.008374253075018809,-0.0015719413743054108,0.11011839700209104,-0.062476688865600954,-0.0013313238008328494,-0.025469674393323125,0.015313492561433217,0.05900842567290679,-0.02114234550410401,-0.0028139915683070707,-0.0012458071300106386,0.11029648613288844
