,UKF248,UKF269,UKF313,ZH916T1
IGFL3,,-0.013609678167553636,,0.045204022480292795
BMP1,0.010417186573003927,0.06853572827586984,-0.09434866489357692,0.01274823149759903
NDP,0.010457841151749884,0.022186711760869275,-0.029273277502291344,0.06563539469055607
TNFSF18,0.023464142380502737,-0.0202099635050824,,-0.029600570133341563
RTN4,0.00826238657926415,-0.10071995136584176,-0.03467671218139877,-0.0058273195252321365
HEBP1,0.017143065546593762,0.06574595921215926,-0.014387591989304923,0.047404478380434496
WNT7B,0.017600590833878636,-0.036222096550515226,-0.013916371713322889,-0.0011354381872348876
PTMA,0.0005250562104413873,-0.03699677163991436,-0.10636535573902942,-0.05268822021809945
FASLG,,,,-0.020722330698065068
CEACAM1,-0.01712207274182304,0.07666499995271821,,-0.028832079609972496
PDAP1,-0.05385606825161153,0.0656890030942237,0.028545332643283662,-0.067894192147562
QDPR,-0.04656449475818063,-0.0748389026477982,-0.07287455307914344,0.09892507393673705
POMC,-0.015363641436215955,7.022318439851242e-05,0.008118836820667217,-0.049510978931740994
CCL18,-0.021366729019409034,,-0.03262974797491747,
CCL17,,,,0.18509459745907925
VEGFD,-0.005038024873211659,-0.02279986164195978,-0.01657733664684994,
TNFSF13,0.026053673302062694,,,0.16795057984249087
WNT5A,0.017989531124753797,0.09485974379155648,-0.035605105888335736,-0.010658091279254985
CXCL8,0.016762422426335542,-0.003913534201450806,-0.05608224103463924,0.044825283418364906
GRN,0.007702604616989587,0.053615910452248616,0.03608069857497012,0.08913024960878653
MIA,-0.02533748609516043,0.047272717826101665,-0.02248184666005101,0.02319304780331567
COL4A4,-0.02566126795263667,-0.013411327653487522,,0.05967673681878874
TAC1,0.010701245984397471,-0.07320922311110095,,0.04225481049929825
RARRES2,0.013503359079132653,0.09958946807217098,0.07809433730445416,-0.04723752960307821
FGF7,,0.0031993957533426242,-0.024207653079670283,0.055788101008209086
HBEGF,0.017467686541672127,0.03129674069351138,-0.014070931064883467,-0.041730992648171664
CSF3,,-0.014188926521387073,-0.024904567821383214,0.1752957983508272
PI3,0.022924868911628232,-0.01597691853664133,,-0.004644699472908844
PCSK1N,-0.0001111848048845574,0.003487706818683151,-0.04014245194117427,0.05085895472714393
NTS,,-0.017439897500120965,,-0.0005567700241447627
SFRP1,0.03462112739741424,-0.0019752853247730546,-0.05389052293454387,0.0328099093692077
CXCL13,,,-0.04687678053245664,
MICA,0.009043361981154772,-0.0033757256341636786,0.023547963063037622,0.09607513783388291
TG,-0.013603723013562974,0.09537183402021715,9.636511127886252e-05,0.027468609240589522
ADA,-0.0011309094096027623,0.06847037950532231,-0.04252384933234288,0.02473581618704747
