,UKF248,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,-0.049115500259716276,0.03299784184972893,-0.011107725061706559,0.0025931700865848783,0.0920418089119256,0.039639039459423736,-0.09076958437720441,-0.060634038810090087,0.12958733379364212,-0.031235877193121975,-0.005905151917032639,-0.005570429312972511,0.04513341578286545,0.0035334020149499364
LAMC3,-0.031186274476298997,0.12591672877685248,-0.02752074289034083,-0.02098227627224647,0.07882380707881291,-0.029073560826911236,-0.05445393637411906,0.05893220133476718,0.04342587854901885,0.04020118228406455,0.12089332694622833,0.041096621321070496,-0.0365030240206615,-0.06122663944672029
CCL7,-0.018737498052907253,,,,,,,,-0.03559380513773377,,,,-0.0155894350637116,0.0038967033800802096
NGF,-0.032171353669810124,,,,0.08063512081294798,,0.0569176578094447,-0.041500442549842635,0.0017175684661092287,0.03393372071176514,,0.008117943755004168,0.07678734232457704,0.03227594974121556
TNFSF15,,,,,-0.016257462692762764,,-0.04612150677423478,0.024813099869870115,0.0019693577085207804,,,-0.017986478120365443,-0.04118998648639495,-0.0403306498129695
HMGB1,0.018286768783793463,0.09678271938284541,0.06388973541853571,-0.02118301950451629,0.08682632677158839,-0.014204385924807732,-0.1025697041167348,0.045780402156105494,-9.573371236139783e-05,-0.02283435289586863,-0.05494809338655165,-0.03798543559954052,0.04483214285416606,0.046757856586603475
ITGB3BP,0.05958566700576028,0.07684927211449537,-0.02276931631106745,0.002954243382013709,0.03586173624200184,0.05794361288541858,0.06383397308914332,0.09369735017472723,0.0680816849451221,0.010993676900110532,0.016489057974101405,0.014106383340565397,0.05591014530039133,0.07279731629859407
AANAT,-0.027185258963470137,-0.018352672208531373,-0.013964822622026057,-0.01613875606074772,,-0.016358986348947425,,-0.029086550574050702,-0.01681160899831462,0.10143469312014487,-0.0072494494148281265,,-0.01649427241080588,-0.027671764005762305
RELN,-0.04590923209867481,-0.046908403724492995,0.026870997457600385,-0.014045407735453113,,-0.01811080989030686,-0.04298220995400428,,,,-0.03286417025118785,-0.021725716332895665,,-0.031027290233474673
IL15,-0.028938552939076698,0.04345479135882767,0.0312619106096477,-0.0014742492883556466,-0.03822755281141406,-0.015172203738599255,-0.046818870979787194,0.007318039140566646,-0.011244684507263854,0.0009079953125489101,0.034697871124253446,0.037347201621407075,-0.0360509211101677,-0.045187049029984314
UTS2,,0.05906680597991727,,,,,,,-0.026591062922246677,,,,,
BSG,0.06953216825273092,0.008298508189640067,-0.02995768663952662,-0.020781159146687017,-0.046741572303318414,-0.06884098222824873,0.03865800371218477,0.05474765345969565,0.05047608763827222,0.06203989043434651,0.15142971346509218,-0.02126115326024718,0.07944187359594104,0.003816725113764841
ADAMTS3,0.029141612503914813,0.14946027571174286,-0.02527909180090042,0.038131272180997,0.016364250071505045,0.0033653405752031504,,0.06880418838645594,0.0459579239901594,0.012627932207844335,0.10450908698496676,0.006674737088983678,-0.009615771057421342,-0.026999271452859602
CD34,0.012917918231600519,0.10053307268659945,0.040973046194985756,-0.020671726781381097,0.0436436840608317,-0.015115970780057228,-0.05093941745001675,0.04202012983162342,0.125530574096298,0.0839257916700883,0.03151030937454204,0.03285572352422556,-0.012559412873031073,-0.028922743473194432
CCL23,,-0.02088242767834618,,,,,,,,,,,,
PLAT,0.004511160256474552,0.11895810112756594,-0.006372588520155112,0.03317735881465897,0.0033790514832451927,0.013428480028577727,0.004905858192580679,0.04729082800200803,0.06550054111522373,0.0016491253183816548,0.0684349756986183,0.03187584526097174,-0.022699529809238856,-0.0018244403150487162
NTF3,,,,0.07597057987482454,0.011161767476082869,,,,-0.011248552526913496,0.12121760100344223,,0.02754802717584816,,
LTA,,,0.00693398739900212,,,0.14017687608705362,,,,,,,0.034726032818872876,
CKLF,0.023433647728781447,0.13341347208169954,0.050920122527153514,0.0039894233052881,0.06559792600342254,0.035264865878336535,0.019075446511250392,0.10620117643641504,0.06395294581319294,0.05164915020117704,0.05658207962541792,0.004242130539768976,-9.310356806425717e-05,-0.01238634647292498
APELA,,,,,-0.029969761166833607,,,,,,,,,
CD24,0.029678157243648213,0.068526394522677,-0.021234895495322703,0.0561015374176056,0.12591935309157257,-0.05496428055441374,0.06255513401360821,0.024957996161292288,0.008656872106835157,0.03608905097330881,0.03738804199449822,0.07434026860564075,-0.0020518615034238936,-0.019003571036283536
HSP90AA1,-0.04865856395533073,-0.10311056895772429,-0.018346612047242545,0.03725274934740995,0.04788074261474458,-0.05853166035202841,-0.0259990872647564,0.007640637755733664,-0.12497742614130722,-0.07408595520968259,-0.006753370296485832,-0.02489734651892321,0.015432658490130351,-0.07558639336556618
BMP4,-0.04898121660422613,0.011026182357105374,-0.03050245348242935,-0.016950959707659134,0.012103258046619063,-0.012928286233506316,-0.02443629342762541,0.048806053939569286,0.04095721526336227,0.06574307618189522,0.04972377211461608,-0.020293871446587924,0.03174079803913843,0.002268256071871878
SCGB3A1,-0.01873749617918248,,,-0.013613198585402102,0.012404937849755984,-0.010586964431651259,-0.04397905391718317,,-0.029191441633261612,0.02754746626336684,,0.033393705077715434,-0.03268687737541629,-0.046180960626700907
IGFBP4,-0.014462075920169907,0.09175883987209421,-0.023662761891493245,-0.04113752303816253,0.051766719587500655,0.024296270039728486,-0.009587447270873017,0.12481017687242332,-0.003006899485732139,0.010609074684254849,0.1357591289823761,-0.027547670034042685,-0.002748076674729957,-0.06058704522403956
RSPO4,,,-0.015642679802880213,-0.013613196594163856,,0.010823428687638336,-0.04021241535119328,,,,,0.004434848649913743,-0.02927789998445003,0.13773390253706497
LEFTY2,0.008218265925369657,0.09432189501613185,-0.0014137310188987958,-0.014927036558553146,-0.018382148223426494,-0.018729918389706925,,0.04207854588324829,-0.016119123940857568,-0.030855737735488494,0.05889279247037688,-0.01251694734879403,0.06467816574325119,-0.07291288283240578
PF4,-0.019437144477805444,,,,,,,,,-0.02459638177281988,,,-0.0032879025237017323,-0.0273336599838855
ANGPTL2,0.004606022031724802,0.09184390187653162,0.024528126607143028,0.035103057302197815,-0.013352151894060112,0.09019044344703936,0.04426925126930517,-0.06498972320221369,0.08382654867452018,0.023065906433868234,-0.043722692699943486,0.006393451262434519,0.048779719895875664,-0.04222127242062393
LRIG2,-0.0030619836926575115,0.12595735980977454,-0.026515528312824742,0.06964502074207672,0.025253608368501344,-0.024959710196984116,-0.021480059840359923,0.0958563958163371,0.04595953354793304,0.03149555977507586,-0.026638542815003424,0.02953998985428326,0.07259568998186747,-0.003806808087389189
ICOSLG,0.0370447494785045,0.06854359768312182,-8.468469593250523e-05,0.04159898036506611,0.03277941259890154,0.012123810639129587,0.041135219053976026,0.017868511449245963,0.004823694114647364,0.08722499763033346,0.05459748930211546,0.05738125257069436,0.0680699784936972,0.0043494785537594675
WIF1,-0.014723356622393722,-0.07742210985743733,-0.01207108549633426,-0.025617217442351927,,-0.017198722966513563,,,,,,-0.023384142644044537,,0.002367193274535944
NPPC,-0.03672467977124415,0.03982287767860205,-0.011723773375150685,-0.0038979468960787804,,-0.013692608831385742,0.2318106301095411,-0.034828116289221396,0.033134289643839666,-0.007124683642104832,-0.02493160800336185,0.0645240843443966,,0.025417258184460032
LYZ,-0.04074598481506351,0.10641906897690481,0.026395523660529947,-0.03907979627824284,0.006522090556659076,-0.034634611599868484,-0.046697281440517116,0.086234391719781,0.09169475629240122,0.008274692585406057,0.08485112213898113,-0.03170564941820516,-0.0449410020236281,0.02750607833676357
EREG,,,,,0.03146566173948186,,,,-0.05181889846056543,0.009050636162682311,,0.05537612040303474,-0.008998283254843985,-0.0314691397678102
SPTAN1,0.029692366993635557,-0.048084597923692594,0.006933076065294886,-0.04490905542427352,0.03150866497460007,0.0452668176932115,-0.015813680402278953,0.01761631514047962,0.01572828253165592,-0.01610256858042289,-0.02428239251924551,0.04960998720832003,0.03871471888335082,0.03939412856503596
PTH2,,,,,,,,,,,,0.009498520555169558,,
LIPC,0.06416246359116237,0.06008255113317416,0.012859098814011706,,0.044095389853749216,0.06649116308194064,0.008289556362804313,-0.06087348912162767,,,0.001610962360172846,,-0.028067685118946726,0.007701390481397659
COL8A1,-0.01152748200339074,-0.03035005757980417,0.02799002102716142,0.04806308670309343,-0.09006063006915917,-4.667268527173775e-05,0.05201453159408407,0.0321815325439216,0.09123525662031176,0.04437850041057524,0.10001991347739818,-0.005436322216683528,-0.016627335726944532,-0.043187053445223285
GSTM2,0.038614761831101886,-0.03567453316232119,0.07055766246325566,0.02294037646503653,-0.03940489621483618,0.005578341324340513,0.015426749369471481,0.1468046343199391,0.011955866685977536,0.04579924482881057,-0.04405173287395758,0.025518918949732208,-0.003000040500210621,-0.04614527937851284
SPX,0.09776160386293208,-0.015399732381408765,-0.019996933876587856,0.0642557463212713,,-0.04131327348187316,,-0.008125841513632623,-0.03588731394729493,0.08162388167258583,-0.07094199134691959,-0.03791479540099414,0.05821072288430647,0.03444455747364022
MFGE8,-0.032415022140593365,0.02297006571494839,0.00878167101185317,-0.029616253693762692,-0.054037116761736205,0.0015755845879833856,-0.024367158277518883,0.05826225017846057,0.03933809437541568,-0.055334777319892337,0.08893161961940844,-0.05457117590502184,0.005427725701666104,-0.09246663752014582
TGFA,0.015330946644304132,0.046103869459090965,-0.017956155130396226,0.011919393376584842,-0.001983349667276256,-0.05170514271878832,-0.02875231876536945,0.010983101289860348,0.0061970570258029324,-0.025051833605455605,-0.02817866732803963,0.09007347377060883,0.016516673526959014,-0.015150095135076544
SLIT2,0.000802847144700058,0.023106965349116937,-0.03241413540183751,0.0044424873491496555,-0.03560145152800096,-0.03412812104215952,-0.03348714037082388,-0.020863556626345044,0.06335435926935408,0.03692042439001402,-0.010444083574879784,0.026502401772780217,0.011262596479924149,0.02282857177848653
PLTP,-0.06782922420326443,0.11923934234988295,-0.031960689651752916,0.02880007011305018,0.008720541025553042,-0.0025779777296513783,0.04709546572638063,-0.02596000513687264,0.03245775792324648,0.005031073366939234,0.1037328728500837,-0.01498746643165496,0.004547430298242985,0.012694821468196895
APOD,-0.04988503519296606,0.017419961801447705,-0.03511118092279362,0.036873858409995276,-0.020009153748157715,-0.0407152598373606,-0.012397020600107753,-0.09035427668908712,0.15475866504090746,0.016737147713147348,-0.09879068937302034,-0.02213936878621464,-0.05670822162496815,-0.025189413994342033
B2M,0.014498143239478314,0.15110759015636036,0.02648153433152985,0.02880820774750595,0.036336623857712864,0.09028954385106916,-0.04132271468360209,0.057006694611658526,0.08635697916993072,0.057035973270558336,0.14305390106566032,0.02552940926983742,-0.07701968241493122,-0.08666038206606101
OMG,0.017363822790257808,-0.02290171296573693,0.030113206395800684,-0.04392653710335919,-0.013612935336718547,0.012689686169822453,-0.0639710961131086,0.0014080515202996595,0.11375915657650919,0.06657693314778579,-0.08411775751490835,0.04880109331075703,0.014393336986218962,-0.04591150081540839
CXCL3,-0.032691239898745846,-0.02409618130467466,-0.03847048571308007,0.06492916056619354,0.13311446876795474,-0.010926735520184607,,,-0.046430721962379365,0.03494411610435015,-0.01850605631449849,-0.03836663048386928,0.0005760809296812792,0.015470939636621129
CXCL10,-0.0015490374346270482,0.11958589012372031,-0.007958818442379686,0.04486920735042785,-0.018549018924005563,-0.017363905070642914,0.08483945929684923,0.01416421515798776,-0.023977874043209602,-0.03299087836205802,-0.02493160529245994,-0.03437218902449744,-0.04620146538024584,0.02263918498042713
RSPO3,-0.02545250777213886,-0.030136060905399734,0.024811197506444078,-0.027488157751172675,,-0.011418228026394693,,,-0.04674180323562634,0.019417302594180338,,-0.01054273120029525,-0.01582022822438473,-0.019353723591929065
CORT,0.04084741955551844,-0.05215720520415272,-0.03148576815640184,-0.01620286865490154,,-0.030292204371999653,,,0.001415990201550547,-0.025738863386999287,,0.02282732051856936,,
NCAN,0.08559380578173198,0.08934028802182996,-0.051307828068362135,-0.00532948783669193,,0.0479855211556281,-0.028469238993355912,0.03162437735276545,0.13508119618134518,-0.004627232170984586,0.040363033195139564,-0.019352220731162557,0.05981835811105044,-0.03370696847668171
PRG4,-0.028178959336204012,0.004845508737684786,-0.01999072379731717,,,-0.013349796065576394,,,0.13915296950886943,-0.0033898970719744887,,-0.00667474799578702,-0.03583708053588315,0.013986563016858976
ZG16B,-0.025983251863157836,0.012367306418928468,-0.010686911882615549,,-0.008499287913262913,,,0.12267381130626732,,,,,-0.019726122024725817,-0.023318415301275014
TGM2,-0.03421734466356904,0.027798518100762573,-0.04049848339089367,-0.0642768374762051,0.017700676730690854,-0.010077943903856388,-0.09108261805185888,0.13055458258691963,0.01352870068148313,-0.006107254951427474,0.0992857359697996,-0.016054954645764164,0.006507819781891377,0.01533129284451687
VEGFC,0.0036358337286447376,0.010252122958324261,0.0005954755672121084,0.012292661396677408,-0.0225611513925966,-0.013623999005967339,-0.05182285813841003,0.042979403054924606,-0.026237740806652678,-0.03458720895937803,-0.024409793224382484,0.002647391677321811,-0.03718737694932239,-0.04796233599282
WNT6,0.039675679231729266,0.09715677569918324,-0.02378334121793857,,-0.027115777070954118,-0.01189033836233325,,0.05780843927902078,0.14195285150517026,0.03950102290548387,,-0.033384980984136184,0.0618549481172964,-0.024094919035632
NRG4,-0.017257893534103112,0.015898065713162313,-0.02053128809160814,0.030254901593466287,,-0.01589398393287619,-0.032094269994152755,,,,-0.01960071138430502,0.010742703775272833,-0.01582022999745487,0.03337025229649806
PMCH,-0.019890651047591357,,0.054347358444162656,,,,,,0.03713813973696781,0.009453213370265346,,0.019991359871261313,-0.009078713275693255,-0.024151087223753254
COL9A1,0.022692802162436045,0.013391815800838232,-0.028642319623869043,0.09447691567056242,,0.01924602240511804,0.03789531042327806,-0.01390378143299427,0.028989409977651443,0.007765173443086768,0.09288328344334573,0.050699147813589446,-0.0027194858450784866,-0.027546432099246145
GDF11,0.016540239050886033,0.09779929441989525,-0.004200709688024282,-0.03422717144945008,0.00317726739989402,0.040593547896951805,-0.053054431816019876,0.0010201670007521624,0.018101973173653106,0.0226577179905658,0.016245874708327227,0.01912539213953593,0.019935199376772805,0.0099914978039167
RAET1E,,,,,,,,,,,,,0.05401557736436231,
IL24,,,,,-0.015291583580072949,,,,-0.026973931737041268,0.0997370428297624,,,,-0.040509594539513805
SORBS1,0.002696348507533214,-0.03101873369133197,0.016424642709248004,-0.007312332572081723,0.1330685858607493,-0.0037951322947098066,0.08973410484510219,0.03690389081995431,0.013242920425768242,-0.0016016762266460299,-0.12099799907380518,0.01042641869560645,0.03286921966702211,-0.01357946789308676
DLL1,4.4397255475642596e-05,0.09584971442573187,0.00633318521120765,-0.03594612131828031,-0.048615748066968,0.05495251014715751,-0.017543846815425243,0.029928519303402,0.10626046909497865,0.03660832254590077,-0.007466466130700965,0.003031207054346016,0.06732389314751465,-0.05538666122052514
TLN1,-0.04200945210751501,0.10110768904151426,-0.03429023477003046,0.020444222896197774,0.00572415917201952,0.06603089779894088,-0.0722512639976792,0.04362110190277741,-0.06080434940460795,-0.011231734419871294,0.0659031468673061,-0.03145326008481723,-0.047446136851595155,-0.09118242539597685
COL2A1,-0.01072667490453598,-0.007923445969377383,,,,0.019457904244351107,,,0.00294633505434617,0.0026877632098945927,,0.03619331129336341,-0.02302377915597554,-0.0011737346486243717
SHH,,-0.01894253279096598,-0.012485610081929662,-0.015630379786766464,,-0.010586963506284661,,,-0.013910158707641576,0.11680054203905606,0.06167005521662018,0.06386076888712663,0.013914110790925515,0.07496542636908897
PON2,0.044722073950719345,0.08662425447276584,0.015813144616766892,0.06148913177693669,0.042299769767082745,0.08478657169364989,0.10925597807666163,0.0880223715619944,0.08715002536779187,0.04872384303176624,0.06840286300843818,-0.03783482280592803,-0.01201788128533686,0.05375039946909099
ICAM5,-0.05050145258628678,-0.0470863090413657,0.0005981891016276867,-0.0485927921986703,-0.014475362715912845,-0.020675767852048384,,,-0.018644857503350577,0.02119546486613704,,0.010026805036562485,-0.009358495098623248,-0.08093666433287293
HPX,0.017291882159696084,-0.035089072085548526,-0.02097240221759514,-0.013613197197569291,-0.0006055535823849574,0.04838799593880215,-0.041751633920110644,-0.05299135501216262,0.1293512054104324,0.04012883547353465,0.011400213193230535,-0.02190360111863819,0.03285971607896313,0.09349197483438071
SFRP2,-0.024911551104526777,-0.019230999037809594,-0.017479125805892528,0.0015150788138998032,-0.015091442279639584,-0.020768913052245885,,0.03386240595863776,0.03556424915607198,0.04819796012956437,-0.022187131320495466,0.03603258986217665,0.010187015547627253,-0.01788845578952252
CFC1,,,-0.013449580359962939,,,,,,,,,,,-0.032062329063883566
CD70,-0.012953166486825858,,-0.00270443756443306,,0.018693938818880748,,0.0799409561864842,,-0.035371174392913936,0.02608930299666409,,-0.016227118880597885,-0.024136619359112026,-0.06365475335947564
HP,0.00255853686169991,0.10542840761770172,-0.007337709496664186,-0.034873299152061554,,0.03342255243228239,-0.01865702234278199,0.10888047147900244,0.0510705525429929,0.06250223546464316,0.15364604582932656,0.057540880891728825,0.06792791822618124,-0.04010658275582221
CXCL2,-0.025099462785561768,0.02862909302751352,0.03283940128164988,-0.018919010346897417,0.07954142244546608,-0.0209541452972949,0.086020352316839,,0.01667426325424031,0.04005905512929679,-0.018397365294574492,0.012821213915355517,0.07620535475829958,-0.05470933920965198
NPPB,-0.024173183572431957,,0.10656233802655345,,,0.08523325814272717,,,0.05649548229559881,0.0030073267112291466,,0.10406189393193525,-0.01604786142991618,
CCK,0.03112214541022967,-0.08801787993071966,-0.03560146417556319,-0.012172177875325528,,-0.04447471804308763,,-0.04024428967979597,0.03588540779292253,0.07640281236757891,0.011293990021370213,0.08040788864711525,-0.0007667474672522054,-0.03284256771701322
SEMA6A,0.040641794660246505,0.12027490428897182,-0.0021483506169740142,0.00948298468994865,0.012498436718113166,0.04865543347803455,-0.05194219057356121,-0.004918311843535311,0.048874554128350074,-0.032783528021449126,0.00045505462446400246,-0.0217851371535512,0.032790712186456926,0.057158001671561605
IRAK4,0.024936862408459267,0.10211000745213254,0.01110752414699269,0.080900579935532,0.004817842457572744,0.03986303561508946,-0.02167855090342211,0.0633552297372262,0.008270703627772536,0.008655858571788827,0.02177636627765637,0.008402280628406844,0.03272780118693878,0.03540356989692383
GSTP1,-0.015061886799177669,0.11408864093810132,-0.01091448016280182,-0.004141301890892409,-0.0164847568634406,0.09314644846593925,-0.06571821448044601,-0.06036409765170145,0.08727782521195893,0.10458973446292322,-0.07817135082497657,0.03685969934956198,-0.000848531696559203,0.044914422997957726
VCAM1,0.0016463528325007567,0.0840791775642442,-0.00993544923280042,0.039100787381784324,0.007227118828305175,0.007385352695756053,-0.07198352411463252,0.08079060825392227,-0.01384587472273627,0.07327725770408647,0.013800566448779127,-0.040533644671932496,0.03801277387005449,-0.07852512985773707
NXPH3,-0.009219218533645336,0.0723193064318345,0.0017610804397886536,0.004379928613788861,0.03847869483248265,-0.05562270040084231,0.06493040024151983,0.043170967871770105,0.08118794965789371,0.06454124354357552,-0.012492666209578238,0.03812996030503127,0.0362188974573077,0.01756636334673133
MTMR4,0.02169948425158453,0.04043691119814393,0.015199123883902523,0.03127188959317123,0.03534307158886817,-0.017831010217473655,-0.013050475403075577,0.0265812555669194,0.028691640568407478,-0.0006684644054223456,-0.023806120168319664,-0.027639703467306695,0.027318720365970408,0.010691070091457006
LAMC2,-0.01897342147979069,,0.004081268569739616,,-0.022211721320103975,,0.08700519081641507,,0.04776448630955473,0.0743866661690113,-0.018950858049378044,-0.0185643433926592,0.09468627777507785,0.0886748224664011
IL10,0.04235410436386461,0.039902463612714045,-0.010897073634952584,,0.14035592834269361,-0.012195416930209372,-0.0558956598811251,0.028168086664171418,-0.019210395563502666,0.0006761240808583891,-0.018279922529731523,0.012611537725969272,-0.0013852079318576942,-0.01450305452701102
