,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.01591118145689328,,,,,,,,,-0.019211070120801452,
BMP1,-0.003292698349850239,-0.013676923333751721,0.04709716923299375,-0.04640041225763824,-0.013134076845290821,-0.20280202109108408,0.012133802354740278,0.03410306847005435,-0.08692153019769698,0.049127964287143534,-0.15755342945559916,0.05364482266176994,0.03100165079223502,-0.020634681580721095,0.06058926752452366,0.02284934302353272
NDP,0.0011727774000404644,-0.0013435762000135075,0.006426069821928276,0.11667225662243604,0.07924749963432728,-0.013635156151619065,0.031723795015321785,0.017098916239134926,-0.04814064974163038,0.07918011557776146,-0.050610814784065095,0.07471666648693011,0.010961431556597349,-0.02099289944504296,0.095849386077104,0.0335470135030842
TNFSF18,-0.048031650584488605,-0.010960979213975597,,,-0.03389717281192548,-0.04700932715772891,-0.021032729655639452,,,,,,,,0.08448657361799558,-0.01970179636382218
IL36G,,,,,,,,,,,-0.02445146876547314,,,,,
RTN4,0.005037882235124119,0.020362503893891066,0.035496216001292026,0.20298541808401208,0.07224780909522983,0.2331141572695505,0.0594777199586917,0.023689339937213227,0.23758770850848637,-0.0801305993367314,0.24704913934540945,-0.06267525896072278,-0.0008824401665311644,-0.11719042481343235,-0.014177582323146738,0.08987298673638429
HEBP1,0.011451774043399095,-0.007893483811070825,-0.0350117814211833,0.007370657249264919,-0.026628501760320087,-0.10964965343912676,-0.0066577757103268,-0.008780611083699435,-0.10079143286248528,0.0339693608219736,0.011892195552482018,0.021875650334212068,0.02675663507706994,-0.02534675170996299,0.04578851022965007,0.06044205846866945
WNT7B,-0.04207899654415775,-0.015248986439305898,0.03687922514785583,0.023796828112035345,0.07103556826311352,0.14501233731609753,-0.015293611192625763,0.041929072583156764,,0.09238035336079915,0.10218491171274811,0.009624666992512753,0.09978420644054646,-0.024159452414086655,0.11286997517742028,0.13152800830189798
PTMA,-0.003555938629560117,-0.04923987785403425,0.03329413985118006,-0.14639842289157007,-0.11055066163097349,0.08203947753553484,0.0670441283673674,-0.011396512715454466,-0.31275089001874545,0.09481629796638288,-0.24295587672076535,-0.012938849931191612,-0.0511016811384754,-0.026400187087110998,-0.011469687053464399,-0.040492766671354936
FASLG,,,,,,,,,,,,,,,-0.01666175456181982,
CEACAM1,-0.030570829256162217,-0.011702679927391825,-0.028244557602631115,-0.022083510453277805,,-0.055488583225296026,-0.03307947303621704,,,,,-0.023840000931767524,-0.015399748901938029,-0.016034979935068194,-0.02318238430646548,
PDAP1,0.014135318742835927,0.0030183517714200254,0.025227092173524656,-0.06094079168496744,-0.05669705096371238,-0.13899549762525093,-0.016185688414644746,-0.05610781013824494,0.01832426723527731,0.05171174970773209,-0.15682006445126015,0.01771519290332865,-0.004832109096151845,-0.05058610631041922,0.0008473264450858293,-0.032365308433528486
QDPR,-0.016729133189351042,0.03476285271868003,0.0033410086387010807,0.15146665375092258,0.03164585331431005,0.06851468324137783,0.023520598311745522,0.04257962805606583,-0.25920457460572777,0.04295386616746942,0.01485607791565745,0.023854810599636032,0.002386696628866734,-0.0175214291498269,-0.0013363302925607477,0.045138179292443965
POMC,-0.033533767533787395,-0.020793795155021073,0.03613422024536583,0.10823919415256476,-0.011158914525166253,-0.018939791189157573,-0.0009105490658520146,-0.020433111638224956,-0.061908619687517395,0.009934725782637602,0.04558563165732259,-0.008975233720366491,-0.012412100695844521,-0.02623112072850584,0.0648222118819181,0.09350039470078675
CCL18,0.05283679747182763,,,,,,,,-0.09706603726626954,0.13797091137409806,,0.007416839848588557,0.00666319558122152,0.06206686003650657,,
CCL17,,,0.03426951808779355,,,,0.04892496544001049,0.02518862165675043,,,0.008807831641096617,-0.016913326772608976,0.05236354673811688,,-0.015102009068366715,
VEGFD,-0.019543924969627903,-0.016761741094733097,0.026521765154659677,-0.02112825247400024,,-0.053033552228251346,0.013123666130584397,-0.019941572131359487,0.038274857729653805,0.03301726755032667,-0.023939373600196344,,-0.015399748901938029,,,
TNFSF13,0.07823731174337269,,-0.014488370547863982,,-0.010808559485442565,,,,,,,0.07452711142381403,-0.024163798167192913,-0.018006207762073623,-0.024607463263423852,-0.054482040844848534
WNT5A,-0.028554796563963352,0.012260091710971095,0.04833310433015043,-0.07628004683295826,-0.063614192253697,-0.1531190668992471,0.08036562859970921,-0.00771445751102509,0.03128406367926916,0.041315840922544124,-0.008984392144809134,0.07058607815476488,-0.021780478452874105,0.05891432514036084,0.03898418218171913,0.007839383025923366
CXCL8,0.07279089583093754,-0.015694700861028865,0.019499907959782882,-0.029117062921031917,0.01005973658913591,0.022916709364404306,-0.044584004008292676,-0.018570459057104815,-0.09905422326964707,-0.0032923105049995987,-0.06706492184097436,-0.03108612095784082,0.04348594211344226,0.06488562088188521,-0.019827322166548707,-0.042030509526554564
GRN,0.00779161117634389,-0.037028564535289216,-0.0010763187543403631,-0.08765542231587266,-0.058634751306704924,-0.18045814562114892,-0.04808923145348772,-0.024340247676190918,-0.1981891436143095,-0.002482561189853833,-0.01759389287190178,0.06943728092507889,0.04877849278541357,0.06696069573419137,-0.0022082259838203844,0.010740489217505103
MIA,0.034499399908000765,0.05128764610982494,-0.00749516200413569,-0.030752302922335,0.03057196934154819,-0.09043043533351139,-0.05155916379328743,0.05665236814868633,,-0.002923689262907913,-0.03278606922855493,0.0638194706654016,-0.02389240819827898,0.017304077715876255,0.06035394510135942,-0.02231732415884926
COL4A4,-0.013485051678233042,-0.025068663686416286,-0.03229609484052168,-0.07092327033065629,0.05268911448387435,-0.031195379898817932,-0.02738692439607547,-0.03809948529299954,,,-0.03180370348530699,0.12876151453505422,-0.02465740587999654,0.03678690315483918,0.01141688071186003,0.03055783281266804
TAC1,-0.008124226738385941,0.11650359513781666,0.1188216783864115,0.24534643390741873,0.15927376600162388,0.25159715935345034,0.11840664222239088,0.06720604373155022,0.2486242263815081,,0.24863320369836964,,,0.0006580167028905285,-0.019853126557285206,0.12392016045857383
RARRES2,-0.0486451411324189,-0.02150903605742591,-0.032092705114119005,-0.11108760424186183,-0.05424111071672749,-0.24348070598053195,0.026807572340240282,0.02270863721877951,-0.07614106447816882,-0.04298478027392624,-0.15507338098388157,-0.024712982398555385,0.02715780561300277,-0.031054262713523344,0.07500207190185744,0.05344357472031163
FGF7,,0.05208679652973926,0.013595960233039783,0.06926594831218295,-0.0013781785034046024,-0.049321516979527885,-0.029830645015021952,-0.003417461390505935,0.016708210015513793,0.01190617717248833,0.009481521008296523,0.04899846475667848,-0.005897635177550529,-0.027450684520139195,0.06645062663458329,0.008250484366218612
EFNA2,,,,,,,,,,,,,-0.014636430732707817,,,
HBEGF,-0.04602412221374348,-0.05088202380530726,-0.027168090732351304,-0.1190934917893712,-0.021392069666607276,-0.022129212978589927,-0.0605412499680727,-0.034733873064353535,-0.14107584464953715,0.053019969680426736,-0.0037820712920952474,0.038628992233137975,-0.018043912532512415,0.00325091265128586,-0.02755826605894816,0.011436697685179029
CSF3,,,-0.025035422901317887,0.04946943872755784,,-0.033004111496446845,,,,-0.02327433507577657,,0.016380337874628066,0.02746770953320981,-0.022988334093786904,0.08964715073251393,-0.048024296834846006
PI3,-0.022753774912201156,,-0.04320358149828991,-0.059222311234702306,,-0.037163065152120534,,,,,,-0.06215239457755857,-0.049365765675267397,-0.009881244830943188,-0.03454560413408271,0.01002685688005788
PCSK1N,0.04177301027583431,0.014320403480084589,0.0636589955322482,0.04356293474252707,0.10525616174712094,0.10544235783610723,-0.027703375033943642,0.02571453830897075,0.2784195522891929,-0.018397282876222214,0.23724704901700022,-0.027542090339445754,0.009330826045123856,-0.03542183176002424,0.029053797904661678,0.09777470175680583
NTS,,,,-0.031245297147404427,0.011266593316645234,-0.003249739785537123,-0.031286377596503705,-0.0224186624381511,-0.0462918699580668,,,0.04784041305135165,-0.01783171338859602,-0.011037390721287451,-0.02354585889861944,
SFRP1,-0.017437104576997573,-0.009981668383775942,-0.01832715787831029,0.03699952148779706,-0.06431036128957286,-0.009555920363388778,0.03491648066822193,0.06739647253106043,-0.09119790581456823,0.033422800509883,-0.022363894320520585,-0.003945533147431734,0.0161799210071863,-0.05308764002093981,-0.02299871278988051,0.003414781694778785
CXCL13,,-0.0035563120832342175,,-0.02388705187276793,,,,,,0.07708917051928293,,0.012050600974973786,-0.014535251665846672,0.03362437461998285,,0.07128495838840533
MICA,0.000994043315291208,-0.024630077168636053,0.0019048692989385846,0.03031058682702197,-0.03341859444989984,-0.05837286790821321,-0.02512657968280125,0.01821351977604677,-0.049155757880599844,0.016107718119199435,-0.10028173093170338,0.10723795139300764,0.030708676030029376,0.030483324307806405,0.07393921172373745,-0.010634103686839865
TG,-0.03477408089543361,-0.01591328679491886,0.009457099101341387,-0.03010268570282825,0.05444625661524899,0.06920814796712924,0.05018867415631919,0.05583862561436849,,0.0844696839318864,-0.022854589256341734,-0.02247358270675689,-0.02196170433723466,0.0008509038150246015,0.021623559039779555,-0.014076565682515895
ADA,-0.01954764209640976,-0.022428346472506112,0.01614354561372229,0.04806052417793699,-0.011274531175762749,-0.13332252272266926,-0.004538631132177274,-0.03195329231319678,-0.1251227235035867,0.09358500569695263,-0.037869520623017364,0.07486877122993635,0.01107969462439984,0.0008272793589752751,0.04213982799265385,0.06728402030495155
LAMC3,-0.005979294790287914,-0.016500922918421236,0.07628612046977547,0.07127487320628544,-0.0691125271453319,-0.09468835816224808,-0.036921437453416375,-0.03244128169016465,-0.036556409919719375,0.08763556844454556,0.06476908745694805,0.10151410078466004,0.026731689470064417,0.013747858514528385,0.0014227529052005482,0.03704049781069579
CCL7,0.004936403970800476,,0.12499188563879814,-0.019254177121791307,,,,,,,,-0.025349178299802027,,,-0.016661748637098777,0.00118336194841963
NGF,-0.009093561297318836,,-0.03276356655159694,0.052437153844427806,0.03291149149432763,,,,0.08296790094885281,0.14337469603247188,,-0.029276271581110114,-0.01443969247954165,0.031055242336623573,0.025736073208152518,0.021962403566442003
TNFSF15,,,0.020511616430801072,0.0385243580973434,-0.001044619387020493,,,,,-0.014821554048332984,,0.044828316552584485,,0.03733867774840034,0.015575583552926795,0.05218315075618366
HMGB1,-0.03675027955345022,0.00995451560390656,0.014842430165152005,-0.0263614694349637,-0.059156758568851636,-0.22198845619735938,0.021835371198340822,0.029603794365295186,-0.04895266961255274,0.08146230835419699,-0.011788216866959545,-0.005079511862515013,-0.07452188473922124,0.04187588347168582,0.027806229262321167,0.01768579715096664
ITGB3BP,-0.00785888248176891,-0.00229932617113038,0.026945147323051123,0.031646205103343227,-0.05700034031332856,-0.15994910416003755,-0.04690177464126123,0.008927576588476973,-0.013234996864022493,0.03735050702162844,-0.11841023443669531,0.013982726237872514,-0.004738992790662654,-0.04000858609314307,0.09360476492812235,-0.06615296380318729
AANAT,0.04120713459483292,,0.005488029235297114,0.048665276169581856,,-0.02977060172443869,-0.023766544977656612,0.028992052346826343,0.007116525841427672,,0.017859268753307556,0.05949343779954626,-0.019696671552859597,,-0.017628824889261232,0.03123662480302039
RELN,-0.0013207601891820598,0.02697555251819942,0.032122983010601854,0.06714255482618649,-0.04444615521307439,0.1819996383681346,0.03563388472324835,0.015512477863155488,0.038990982842507224,,0.10614671794892148,,,0.0039671088325201245,,0.005148400622315735
IL15,0.028561975845809256,-0.020273283917630888,-0.01841527955287901,0.007129837324601899,-0.03633699688088092,-0.06688745844392707,0.001525773249664662,0.05280954813275379,0.0032408669597374304,0.046780552920311046,-0.002448864344003459,-0.01908936383804783,0.038974578125578405,-6.833117651010581e-05,0.007008258162590732,-0.02585024966807753
UTS2,,,,,,-0.08087916359621042,,,,,,0.07281340456571234,,,,
BSG,-0.008696125072562759,0.01870984354756314,0.03888195455763186,0.0010295466291321313,0.01976024716311291,0.0689109701627943,-0.04030488707054824,0.03506707499029999,0.17470342089831806,-0.03631464354245645,-0.1686561892649489,0.06882884658391022,0.052419916664222334,0.00034497876361238466,0.048047306956553314,0.005080776751470446
ADAMTS3,-0.009980604151841486,-0.0026210576731695175,-0.030361664863539264,-0.04602489920519647,0.05822298129782945,-0.2088735307918764,0.03387223087271326,0.0200541407000316,-0.05427525412787716,0.022796782275042397,0.0005760517042461513,0.01303187798005636,-0.0025355511162405363,-0.03641136484355404,0.02583373433884371,-0.027427321442544034
CD34,-0.0139203620817686,-0.039866595806355286,0.03326197577892768,0.03205963337081134,0.028147418862901192,-0.1304259628257558,0.05097784524844215,-0.014096616147605608,0.03208310137020152,0.1073469031071809,0.004704637552062641,0.10078976648204012,-0.02825204047247702,0.04171005721442923,0.017688144557897422,0.016198846829970474
CCL23,,,,,,-0.033874218990433747,,,,,,,,,,
PLAT,-0.0603853496620321,-0.030279625801601855,0.00884258040402994,-0.025700470727848892,-0.017153197862492583,-0.22478260683924464,-0.014366186262034255,0.031387503676179276,0.049434992405644834,0.04306948798832406,-0.09160752007525481,0.04057972819205742,0.03375921619872973,-0.10145363347939822,0.01901726816709143,0.0472851496140106
NTF3,,,,,,,,-0.0037376854959651914,,-0.03157078917748314,,-0.004121785514189198,0.053936186376209797,-0.015700871798528852,,
LTA,,-0.011702681128296403,0.04405966116117436,,,,-0.02288965967483141,,,,-0.027789391672329657,,,,-0.02372574157327312,
CKLF,0.005748215203574364,0.06113991579948335,0.0005371975042899572,-0.0840930028456795,-0.061382043297459304,-0.2035877887131421,-0.03876073038232931,0.018197427787088896,-0.12099721258593082,0.03366503215780058,-0.12197285881984402,0.058165315536199864,0.013676623278668469,0.028933433730780753,0.03526244655448181,-0.1514204985416571
APELA,,,,,,,,,,0.000483221311061004,,,,,,
CD24,-0.014524954620773755,-0.0007639648757232328,-0.003283177563541178,-0.06117614513692338,-0.036841094796795364,-0.018468732353152634,0.007345195299777851,-0.016550703583704755,-0.04614872033227316,0.06004158354087007,0.03225390132392312,0.0052622378188431,-0.03800557683079829,-0.022967737459988966,-0.005784860911514635,0.12092062994247842
HSP90AA1,-0.032915317263674,0.012716442778810398,-0.028752634975791856,0.17032601911605508,0.11826552242668106,0.27869910050415325,-0.08006220498092649,-0.027178351725234615,0.30215439650926756,-0.03846935303576167,0.234229353375077,-0.0986595510754934,-0.06386803169735321,0.035211981301552696,-0.04401768659924504,0.02119755798257684
BMP4,-0.020216293733265518,-0.012405528007228552,0.01392433706723259,-0.021164055705397047,-0.011711859421724778,-0.008471308531315253,0.09368630691239861,0.03244700653784541,0.12574889472740033,0.004780809053162062,0.06461341886320364,0.09315054729168762,0.005035274199881415,0.015930285499295642,-0.009487688532302726,0.01082228551860163
SCGB3A1,0.034952731280741875,,,0.11085792630770543,0.0014603773828155667,,,-0.01913024502937874,-0.012915707717668125,0.183427126288889,0.13980158200564016,0.022641057803049508,0.06402634804229015,0.03190592005672613,0.012062250835306178,0.02687596272619966
IGFBP4,-0.012829567517986775,0.005248080038653177,-0.008677593308890254,-0.048760755191045224,-0.0277747188951024,-0.13526215602422814,-0.06374850190593359,0.02316192697763046,-0.07867014423241514,0.12830051346085636,-0.021907375499897422,0.07066869359970275,0.028872853403732825,0.01817939017983736,0.03005539077804156,0.04827620735788509
RSPO4,,-0.018918720612572482,-0.016824398175234113,-0.029040050266093843,,,0.026212135556162613,-0.01913024223114765,,,-0.0014919513817490536,,,-0.01996492866301266,0.025428917150961766,0.02101866217397157
