,UKF248,UKF269,UKF275,UKF313,ZH916T1
IGFL3,,-0.021191060378293894,,,-0.017544608547427364
BMP1,0.027219259000076095,0.12754075868629028,-0.03253567634299853,0.012586326201702906,0.0404191685329023
NDP,0.00826458990469306,0.06795833373119982,-0.047628073438161396,0.07024577658538904,0.03399103705127657
TNFSF18,-0.03532088971365956,-0.031468088488700814,-0.011674763243331528,,0.0458792615350978
RTN4,-0.006358924777109946,-0.15199786800352402,-0.018940920872387083,-0.021252685016231117,-0.011830586136540911
HEBP1,0.003112895361418455,0.016048460430529567,-0.02430680548157438,-0.054816491704207236,-0.012531864267382403
WNT7B,0.007392732616332021,-0.06997822946425927,0.032775502261632304,-0.043540711275801246,-0.026485049567170273
PTMA,-0.07340568030434987,-0.05268790630049903,0.05876377696745467,0.08427570856763987,0.006999104139218522
FASLG,,,,,-0.015216433007754058
CEACAM1,-0.022480778309141237,0.01808525072082924,-0.018361621255777113,,0.0567183014574035
PDAP1,0.03868676713417473,0.0856040209424592,0.007737928875671046,0.042745705972035856,-0.005536471135645887
QDPR,-0.035699233887199325,-0.10385760439318883,0.007106637877242523,0.06352854148197123,0.0001700777388850154
POMC,-0.03929144933531589,0.007995918220427502,-0.013546472049031668,-0.03167058752751649,0.004324622685397308
CCL18,-0.0020383661324283055,,,0.050708072949497945,
CCL17,,,0.06030648747365662,,-0.013791987417572269
VEGFD,0.03490547249945794,0.043226958301866375,-0.015513197241337356,0.03194478785248477,
TNFSF13,-0.02117037028942272,,,,-0.02247289232651866
WNT5A,0.04370000760181114,0.07128198306517171,0.004769280894142718,0.08396735533071235,0.024592315732226203
CXCL8,-0.005470104447881387,-0.02949670435259806,-0.001782333647052066,0.11508311048041817,-0.02989296868376676
GRN,-0.0007559853051194673,0.08885987141715147,0.03650510127648165,0.0352741568680281,0.05062710521168718
MIA,0.016395227866605758,-0.00949707202763198,-0.018903854104171607,0.025031599107113625,0.05473624975546657
COL4A4,-0.022977108243518084,-0.020882217092810365,-0.015201824181744827,,0.04047132713427579
TAC1,0.03090133745703733,-0.08252748116667455,0.038566758197516114,,-0.018130969888707694
RARRES2,-0.03065562347509407,0.12032577162255352,0.07776286567516989,0.07887636016379972,0.018955830005593293
FGF7,,0.07747205996835319,0.05789648146056441,0.08558653617762207,-0.021524542313983135
HBEGF,0.0381964019163347,0.04154021460822775,-0.023924227139830483,0.05311798714212084,-0.013552052300041658
CSF3,,-0.022092983751425217,,0.02950012414986791,-0.014520835085518689
PI3,-0.02951387219371629,-0.024876991299927813,,,-0.03154895056629904
PCSK1N,-0.015112764839523198,-0.057989777350108566,-0.10105929265011258,0.08111997582892744,-0.027190230132714596
NTS,,0.002563716970622192,0.04805236056361604,,-0.021503376682902003
SFRP1,0.0014399742451282282,-0.031796613569790605,0.06132509889236828,0.023788326751060577,0.08129492020249161
CXCL13,,,,0.05161025226147946,
MICA,0.062484192237370444,0.07583148451772347,0.03479391524783386,0.05564661149115859,0.06011343315318567
TG,-0.04417806655171334,-0.012322576831508496,0.060400506258747474,0.005504715742858807,0.016991130345425178
ADA,-0.03482694293022881,0.11540354451685983,0.01700513093740498,0.025756742045285656,0.07337975939477966
LAMC3,-0.018081763329761802,0.09015689396853462,0.011716089839106502,0.04150282658514432,0.06664590661106626
CCL7,-0.01784464222409726,,,,0.011756321685915332
NGF,0.0268724935326146,,,-0.031942163788766645,0.04110279744998385
TNFSF15,,,,0.017807077430520523,0.1560201087130459
