,ZH8811Abulk
BMP1,-0.024462226989849678
NDP,-0.03269342025679438
RTN4,-0.03806737399945233
HEBP1,0.040824444799158824
WNT7B,-0.031487788433449904
PTMA,-0.027253504932452873
CEACAM1,0.08147234388772465
PDAP1,-0.03704605035402833
QDPR,-0.010021138543142512
POMC,-0.010660583385436835
CCL18,0.022786948223821192
CCL17,-0.012517678154156804
TNFSF13,0.014337797966380036
WNT5A,0.0645926964366298
CXCL8,-0.08453023835676375
GRN,0.020045546585477223
MIA,0.09979364630534981
COL4A4,0.08931263484315738
RARRES2,-0.06962212356122534
FGF7,-0.021338568114029028
HBEGF,0.014812920625576206
CSF3,-0.0340217126008184
PI3,-0.0763619749889418
PCSK1N,0.07413583284932063
NTS,0.03203307640919987
SFRP1,0.04205272661243981
CXCL13,-0.02811727161785518
MICA,0.025780840817266237
TG,0.009602822438042552
ADA,-0.019395286168000164
LAMC3,0.012123571413175145
CCL7,-0.018761114220482256
NGF,-0.0011845839451349181
TNFSF15,-0.018289979673539448
HMGB1,-0.07165743735020239
ITGB3BP,-0.00453462936672844
AANAT,-0.01645879089979178
IL15,0.028875811304322607
UTS2,0.04744729890271444
BSG,0.006041448367255145
ADAMTS3,0.05251476182786395
CD34,-0.008219148632740139
PLAT,0.04395756233986811
NTF3,0.03327652051360134
CKLF,0.046533116470360215
CD24,0.04746815539037789
HSP90AA1,-0.09954225725272253
BMP4,-0.006389971010901406
SCGB3A1,-0.013498340310615982
IGFBP4,-0.020959636622275093
LEFTY2,-0.01592606144477761
ANGPTL2,0.08433859032127207
LRIG2,0.013389131222296218
ICOSLG,-0.0158750443412693
NPPC,0.022114001055606836
LYZ,0.03535136221163785
EREG,-0.03808169780022419
SPTAN1,0.04262036133291278
COL8A1,0.06601722895190953
GSTM2,0.11716060406072709
SPX,0.026358395488111617
MFGE8,-0.005869733977631155
TGFA,0.048841470000604875
SLIT2,0.05044237953977129
PLTP,-0.034243183237886075
APOD,0.09284519669628073
B2M,0.008976794106097002
OMG,0.05913281952089345
CXCL3,-0.0640206799748717
CXCL10,-0.01937325725083283
RSPO3,0.053749169632539666
CORT,-0.0013624907411237434
NCAN,0.06178636269861372
PRG4,-0.02054861179945637
TGM2,0.010057545623482917
VEGFC,-0.024144476221822163
WNT6,-0.028006964049710516
PMCH,-0.019069381174448966
COL9A1,0.03456607424331401
GDF11,-0.01800541102428988
IL24,-0.014217671090120012
SORBS1,0.040588320121538006
DLL1,0.07587671912230018
TLN1,-0.03157735998808267
COL2A1,-0.031081692832218972
SHH,0.020345482453605773
PON2,0.04345926151336589
ICAM5,-0.039742301516898344
HPX,0.10589763114377725
SFRP2,0.009850131872827416
CD70,-0.00482279657174682
HP,0.007484272225723526
CXCL2,-0.052508824564734005
NPPB,0.10149874142244986
CCK,0.07507353081060872
SEMA6A,0.022431147753687215
IRAK4,0.05915540277710428
GSTP1,0.043329683229012816
VCAM1,0.0002200192755672744
NXPH3,0.008865890579182615
MTMR4,-0.016452616852880433
LAMC2,-0.017479329633461986
IL10,0.033976541928879285
SEMA4D,0.0685145514894995
TRH,-0.01355321660501237
SEMA6D,0.010485432916919252
CEL,-0.02153048963259501
PDCD1LG2,-0.04537867822800742
SPINT1,0.030010473916306426
CTHRC1,0.013814666594072631
PODXL,-0.029025670661286158
JAM3,-0.051287275755381216
TGFB2,0.04496346919250525
COL18A1,0.046522427238254754
NODAL,0.040768778261112144
INHBB,-0.03864970928557232
LCN1,0.09516046899824328
ARF4,0.11617361367274176
CXCL14,-0.061977188183861685
LIF,-0.04703617405946583
IL17B,-0.01967292870967674
MMP1,-0.031081695782940393
MATN1,-0.028446217019940448
ADAM28,0.03991528523063172
TCN2,0.030461217883010178
CUBN,-0.05575663336043448
TIMP3,0.032376994221458594
PIGF,0.1107698409998275
CRH,-0.03843504790925728
BDNF,-0.004616477812918019
CCL5,1.918430358495585e-05
GAD1,0.10225085138478338
COL14A1,-0.048286550895492435
HLA-A,-0.10787169014627263
FGF18,-0.02325811403879833
ADM,-0.08773485274693743
GNAI2,-0.044414162085145655
COL11A1,0.02073881478934341
NUCB2,-0.046547407137237366
CXCL1,-0.04847770239445958
VCAN,0.05437190005212774
MMP7,-0.024890858243522714
PTPN6,0.025142108799516706
PTGS2,-0.05687722177611793
CD58,0.07723727862582083
TNFSF14,-0.01860526792060234
CNTN4,-0.037993042686694574
INSL3,0.0006496050291922288
MFNG,0.06923248783820296
ICAM1,-0.0029553704486513653
PROS1,-0.036123683617890465
CLCF1,-0.02209593871780919
PSAP,-0.020694104343672366
EFEMP1,-0.03869201998205854
C1QTNF1,-0.09348570936858269
ALB,0.19447386389643914
CCL13,-0.013811267017685603
EFNA3,0.05840636625007872
DRAXIN,-0.0844246712915204
NPTX2,0.012200690783106163
FGF11,-0.08014801759651803
CD59,0.047312596835743986
COL9A2,0.10224571816831944
DLL3,0.11252166407343248
LIN7C,0.07516033920958173
PSPN,-0.03717106879561456
ANGPT1,0.02338380553647877
L1CAM,-0.051283271754039385
APOA1,0.022684629482507546
PSEN1,-0.02080567659449332
CALM2,0.030831386524587816
CLEC2B,-0.014561342664452213
NTNG1,0.05566189975718485
LRIG1,0.10530394995857383
NPY,-0.07591796180339107
MMP2,0.029829849886593672
PPY,-0.022050809051244548
ALKAL2,0.02860706324672952
CSF1,-0.013928501632062395
SEMA4C,0.0067146362900224466
ICAM2,0.05696565842089251
SYTL3,-0.005593276994347573
IL1A,0.058603624160624264
HLA-G,-0.03046504244698313
PGF,0.03688447829965749
LGALS8,0.006027822359851507
DKK3,0.03226152519860703
COL16A1,0.016380596649261718
TPH1,-0.03346356448724748
TNC,-0.07906917941353447
TNFSF9,-0.03394452368397317
C4A,-0.015376302366441889
CNTN2,0.036864480369208204
F7,0.026927256326727905
LUM,0.0250682810383867
BTC,-0.014015867606716617
APOC1,0.08231158513237402
PKM,-0.06737639536075203
TNF,-0.013603782848678041
GNAS,-0.04079354497272174
BMP8B,0.024725653253806382
LIPH,0.11062152144781649
PTPN11,-0.023958069298126338
ADAM12,-0.042385163932512654
EPO,-0.01499939421981757
EDN3,-0.011605095367392772
CCL22,-0.016976083651106796
CCL2,-0.02793160875411324
DSCAM,0.09362036789605889
ANG,-0.03065452375584989
FBLN2,-0.011244699547140372
VTN,-0.01714533405191957
VEGFA,-0.0920564041940421
SERPINA1,-0.030095065092280403
VWF,0.06802717908141974
GDNF,-0.037815325748008256
VASP,-0.014655836402020981
ADAM15,0.031738107303408994
WNT2,-0.018605259488909797
CALCB,-0.016283005047142016
OLFM2,0.05235296229083733
MFAP2,-0.04443423107638298
HLA-C,-0.09181282725666036
THBS1,0.015571678354644309
HSPA4,0.012456117350161847
LMAN1,-0.003600270609710694
LYPD3,0.013079776296373621
APOE,0.08314440074736179
SOSTDC1,0.06045473542755629
ANXA1,0.007348331345038115
WNT2B,-0.039914597566902854
AMH,0.03575989797599975
GDF10,0.050790060318551634
EFNB3,0.024835010367516043
LTB,-0.023082937010446426
ANGPT2,0.04527752846078185
ADAM17,-0.033428394908130765
LRPAP1,0.03137102151173006
NID1,0.0005658401918270633
MST1,0.03315742020953016
DCN,0.030962911163745697
COL7A1,0.014866733483620572
CALR,-0.052510554869417726
PIGA,-0.021630738427957614
CD200,0.024192226904587014
CDH1,0.00040005112042288586
LPL,0.13146344224831108
SEMA5A,0.009648007298032574
SEMA7A,-0.016183289483926465
SEMA4G,-0.02538892202932654
SEMA3B,0.02914281342373279
RPH3A,0.04058775003530806
JAG2,0.021336001605370775
CGN,0.12022808978163615
GDF15,-0.02685062623848823
SEMA4F,0.04789006351387488
NXPH1,0.012997825838612751
ARF1,0.013912291570494246
EBI3,0.07357206336245282
TIMP1,-0.09182084825739051
SEMA3C,0.005347922722298839
GAS6,-0.002014690032768644
MEPE,-0.02595815125030554
SERPINE1,-0.07981586877576488
RSPO2,-0.02097434829808182
SHBG,-0.022474915653559847
LGALS3BP,-0.046603656171654434
LAMB1,-0.023176213721460746
SPTBN2,0.008437550713696305
COL1A2,-0.00026457251577543
WNT11,0.05440350949696792
LGALS1,-0.12006121984567485
BCAN,0.11102210238679754
ANOS1,0.08681751602391409
EDA,-0.01527585728090807
FGF22,-0.0032170528965107218
SHANK1,-0.0268841787415758
NPVF,-0.01697608478899953
TGFB1,-0.02890012385162462
MSTN,-0.019221858978089684
WNT4,0.07639077589665608
TNFSF4,0.05181726151157685
NTN1,0.06746534724298721
CXCL12,0.02986782769706289
GNRH1,-0.03591505691672394
FGF8,-0.025603898883044564
RIMS1,0.02444953617664042
FGF14,0.030066774764893354
IGF1,0.018565874253573065
TNFSF10,0.009460542151437394
GDF5,0.05850662254399866
CHAD,-0.034230802613350896
RGMA,0.014017267110115295
CX3CL1,-0.036711542793525356
FGF1,0.047363331641903775
ALOX5AP,-0.04628186118698774
IL1RN,-0.016824723113636825
PCSK9,-0.014807593910288441
NPW,-0.04029848770168408
ANGPTL4,-0.04721644367445126
