,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
FGF7,0.047345871053647584,,-0.02626419199490144,-0.02368318653652473,-0.005201558450507967,0.08042884400238291,0.017859906292761702,0.01653839586594436,0.0018659834879085134,-0.0020527821128559593,0.11908583356364114,-0.021379228979515105
EFNA2,,,,,,,,,-0.02166221253170384,,,
HBEGF,0.014926810632890732,0.0052335576706972085,0.038805695148122155,0.006462421168208268,0.11388741916531081,0.04346899096639672,0.010134129827273021,0.07231038837704577,0.020115472347480807,-0.01369625658248832,-0.04343831511463001,-0.01522450550042126
CSF3,,,,-0.022178105184388158,,-0.01318307635683258,,-0.08177461459051998,-0.14244560215528612,,-0.045453761612194374,-0.03108917343431642
PI3,,0.007072669797314691,,-0.02294494186957215,,-0.014844317975567773,,-0.1709991831604116,-0.13893397166895163,-0.01913269522449946,-0.017983314917738257,0.018528942083428965
PCSK1N,0.026898221020154617,0.04593058334198092,0.030930334634021468,-0.04200715569593336,-0.05264330410530922,-0.04311789836423727,-0.018129009641878056,-0.022713393799452617,0.023149459134599065,0.04999131951664083,0.13660782754163117,0.02291374795486568
NTS,,,,,-0.015356577597344292,-0.01620358665279441,-0.023625426125145284,-0.012576763165625412,-0.010921482933551824,,0.08536913667335569,
SFRP1,-0.029334905862466648,-0.030336121691223045,-0.007091005121240704,0.018777095738193632,0.06714664046309218,0.004110903765457714,0.005712952160296024,0.07652246363839858,0.08022651039813232,0.0738516552715853,0.057894681086509185,0.0409159782962563
CXCL13,,,0.02839463612626475,,,,,0.024605558499192028,-0.038884043306072286,,0.021906066846761024,-0.02521754277505676
MICA,0.046162541242421765,0.0014899578157453724,0.03324047449302057,-0.003605421552142918,0.012183919269661078,-0.005200219589085848,-0.013675694678184872,0.07325544755811038,0.050924202855278246,0.055233033051294074,0.004543613880358426,0.013528840810760487
TG,0.05990414464805599,-0.03148738753882752,-0.022091850123639994,-0.017520634802298127,0.02368605194204943,-0.01591079369954613,-0.01995643692682769,0.0696638501745995,0.025592308764317836,,0.03886332505015237,0.044932959718846525
ADA,0.005171431563482808,0.03347304239174607,0.016683332530359193,0.007820621157251536,0.08351600619944728,0.03088454090255273,-0.030229815424998217,0.04568115325030811,0.08572306135549265,0.020760753250423876,0.0008322227243687002,0.02637166851212839
LAMC3,0.007788169033253537,0.005160655262127696,0.014013658156488128,0.05381316801270942,0.10410767067568402,-0.006395396960991355,0.0018611332253374911,0.03713955032317354,0.05198992610814105,0.06547908445341456,-0.013929686854993928,0.05006728973523871
CCL7,,0.011015718025366964,,-0.012667390968829866,,,,-0.034607439002633286,,,,-0.052644100091325245
NGF,,-0.0444420091908254,,-0.029024228113149544,-0.01691491825402107,,,0.017342815093436634,0.034681818728141516,,0.05965668866441702,-0.019847140925147177
TNFSF15,,,,-0.014105759397947955,0.1980614742962553,,,0.06755127712869306,,,-0.0479285112773982,-0.03440781461451594
HMGB1,-0.04140754248026859,0.07675496598659008,0.0794109524021764,-0.030785597700322253,0.127303519834294,0.04611142359021835,0.025709146774845,-0.026204986704731523,0.035276370286757355,-0.05532778945496352,0.025389875724521678,0.05023476399099761
ITGB3BP,0.06377424497670375,-0.02225023263961617,0.024403752883016754,-0.02070723371051276,0.0787905475518645,0.025101656342483958,0.0274396554393196,0.057779211679726356,-0.007520753406839726,-0.016581900737361988,-0.01836657482271835,0.05561758912174637
AANAT,,0.02531028960697054,,-0.012834799776374764,,-0.011891491633228158,-0.01794694035407655,0.052770067502497936,0.1034606746756833,0.04331972520779209,,0.11164679286075227
RELN,0.028292853500182614,0.06952265528790472,-0.009883366396422127,0.08500279127883686,-0.0247474351137929,-0.03489336752685561,0.006255034899152464,,,-0.03483316553129566,-0.00448773350552912,-0.010608338411949985
IL15,-0.014470038997756392,0.02122116219050642,-0.004745407270980779,0.06852171374630346,-0.014614306162946226,0.07605543752838255,-0.04457875742567048,-0.002693143499092621,0.05493878670127367,-0.018676876382597237,0.08613197302825927,-0.03752107565537651
UTS2,,,,,,0.07238824959341181,,0.011960666664757988,,,,
BSG,0.033976407257901124,0.0012663345471226432,-0.0033607953399389682,-0.06457823673664273,0.08294926855363952,-0.021492418081650765,-0.0040219009490179165,0.06355473880299149,-0.05404965873907479,0.06337276352854061,-0.09876544892376529,0.08349303642645779
ADAMTS3,0.07162140140768176,0.005889064749048313,0.028876373439095104,-0.018203078668059668,-0.008181521484501896,0.07413232823496423,0.0266735074454688,0.08828655619680352,0.11873958473899354,0.10086375853307412,0.10902849516571075,0.05327262674693557
CD34,0.07156740566701493,0.014942005398746402,0.01028163859503959,0.04697231505475183,0.07526994855446463,0.012419926223073094,-0.009319280629950012,0.04198218120839581,0.06634868780423829,0.0312533240988851,-0.04737958426623771,0.04545628051046325
CCL23,,,,,,0.10002986687174069,,,,,,
PLAT,-0.020197053801420492,0.04131485995622813,-0.04550601070606401,0.0015864075273234024,0.13522444912409867,0.07518016236382015,0.01560148336437024,0.12588819639954063,0.11421874819588579,0.031007535207168715,0.09251427025188487,0.09592730193808717
NTF3,,,,,,,,-0.026673255661448483,0.11253618217759108,,0.07646934061095115,
LTA,,,-0.01624641602095833,0.09090630220202148,,,-0.01728477392467062,,,,,
CKLF,-0.02162435637588233,-0.006558562541397641,-0.02771043920046843,-0.011391458996189834,0.07960741104675552,0.04291677040684337,0.006672610400394954,0.09096869315983047,0.15395894878381325,0.025235775645348818,0.05576106481800776,0.004146428099523825
CD24,-0.05395245434443954,0.03160366588944107,0.02690067467511095,0.019324183909400227,0.014929753023103622,0.005125354761121848,0.004387818536542009,0.10197716314027343,0.11005101011665015,0.08754994976827427,0.1589205006671494,0.007731082041960021
HSP90AA1,-0.033762741636881505,-0.034419281222075764,0.05677277254511353,0.09370069625132005,-0.09431156513186406,-0.027322774803110912,0.04047497648463221,-0.2162045889932244,-0.22762474272767097,0.011218470778449065,5.768147369422916e-06,0.016379765148461994
BMP4,0.05507440246180922,0.006303465831576358,0.0022140170962508554,0.029300364225738923,0.1345627469365024,-0.025038065778223297,0.03073594753375366,0.10198004207688757,0.005512998352562453,0.01795118942943657,0.013715844398441408,0.06935731147513485
SCGB3A1,,0.022401441407815387,,,-0.01865542029020273,,,0.0701571382439666,0.07743368664183878,,0.06954270732942246,-0.02486262954731394
IGFBP4,0.11545215100781547,0.03712169639837625,0.030215392177303412,0.05502382913876476,0.1447713730101681,-0.004949498140214765,-0.015376359410476211,-0.0679053785807668,-0.005313722655106597,0.047714092138873516,-0.06750291832591081,0.02979709698070739
RSPO4,,,-0.026264187008646262,0.04464146880721629,,,-0.006340344639044208,,,,-0.02150219246513767,-0.023936824946952373
LEFTY2,-0.023118156543876656,0.010178228167450924,-0.016445946728184734,-0.009263491244592019,0.1408823382933335,0.026644066354863397,0.014451375433058569,0.045074894052253844,0.0009637937166188311,0.09792538666982027,1.7886929419823816e-05,0.07377406714359785
PF4,,0.00885930536791745,0.007504994228693287,-0.011052049057821128,,,,,-0.03482657710833007,,,-0.018751069438741823
ANGPTL2,-0.016395462156892707,0.06697080774485241,-0.01944402813658005,-0.023582677948463363,0.14308006634391057,-0.0006534331258521024,0.022356583726912977,0.10844858942221682,0.11596012893701117,-0.052827034603339366,-0.005697404847968595,0.10540070733249035
LRIG2,0.07231174524757103,0.05245937189912671,-0.06326645088975691,0.017412831696690508,0.11772247038279995,-0.01577081952501685,0.01432290561872362,0.12409269633720046,0.0600256834978462,0.03493625140983593,0.01077980182732677,0.042000056431547715
ICOSLG,-0.012565253734913195,0.06615668883160716,0.035800260458779695,0.0047073170499521725,0.12392785389313385,-0.004409619554147373,0.010925980638513019,0.06935164957483982,0.10079909905176498,-0.041263975664696737,0.03972924716423396,-0.02310268903870488
WIF1,,0.043511599438502836,,,-0.07409474917060732,-0.011167960089835225,-0.015513197501697941,,,,-0.013714281160951766,-0.03440781179083796
NPPC,0.008333915090239723,-0.0020452730787693394,,-0.017144453594993052,-0.014448000725705009,-0.03201737065770239,0.01565697069014301,0.03881505119412925,-0.03259319689598744,0.0688470470890902,0.025654308764727546,0.04884800940421557
LYZ,0.02091019279516626,-0.00019323066903873223,-0.02924417881418182,0.026047980573887252,0.0663106362757001,0.05660455755766135,-0.019258442049267577,0.02961161161142619,0.01994584403107531,-0.015312117688122021,-0.01960570271545574,0.06050008087623446
EREG,,,,,,,,-0.061553676096795455,-0.07322132610539278,,-0.04362071199353388,0.14112178831072852
SPTAN1,0.03147912160874316,0.04945866778499932,-0.039023060026575115,0.02421932095020606,-0.00947820595647598,0.015033924555753931,0.005623132012379311,0.04739426699260604,0.11965159267685953,-0.015185075774072868,0.037244872407080194,-0.0009325345355646075
PTH2,,,,,,,,,,,0.04058204234353624,
LIPC,-0.013294069145846308,0.030016330836070467,-0.022242166673565832,0.037705760993470075,-0.022663041555117645,0.03341300239857122,-0.014839641458763526,,,-0.03243577020608558,,-0.029241170370096266
COL8A1,-0.0004776084518431077,-0.001428547465670834,0.039662957068576324,0.012618812574325108,0.04690590164954739,0.06587448056320745,0.0022734021985675538,0.12231246943712311,0.05314873258109226,0.026852000410090917,-0.004990751711788495,0.000787658123465507
GSTM2,-0.034221672806116,0.06055064353567248,0.01855755736058362,0.03960725478815719,-0.012358363715258388,-0.043561942432889675,-0.022717472145373337,0.07218152348840179,0.07423993403853352,-0.034954004976143774,0.045745006492300955,0.029562264772909616
SPX,0.09198537041974432,-0.0183073109677702,0.009246467266171192,0.021646238300810496,-0.052069596653740335,0.014994151118920837,-0.04566023849845522,-0.009649938371324884,-0.019264333194822635,0.0061736144904773966,-0.06414423459599193,-0.07991142657889141
MFGE8,0.04922514285864774,0.005896711560708875,0.007168347372609439,0.019524262818589162,0.031229720235228266,-0.036197578363647266,-0.001715925393359705,0.0752748531454407,-0.0338246875137183,-0.00021132860240058232,-0.10728352231155028,0.028280860250293374
TGFA,-0.048789131943386056,0.0070664573665000065,-0.0005816159058234125,-0.00624452396233779,0.06274613789391303,0.06325677201770993,-0.027294948500525128,0.0326786216387483,0.1238797865488205,0.009989617855743779,0.07873460053780092,0.025440983911328558
SLIT2,0.014670530813944843,0.02925023251783819,-0.020336699713388678,0.013709068986646871,0.01552656308299809,-0.01872194983569066,-0.0009662993240418911,0.0942466440818574,0.0714034011465958,-0.000984316060018538,0.06232114522524223,0.07858724982563672
PLTP,0.05505402490409509,0.03780186340850743,0.005716107326931897,0.00693692960983645,0.010443752278868105,0.05204339045551473,-0.025053903397881067,-0.03953826285725294,0.033474340387293224,0.09047083765222382,-0.05239986255160179,-0.04990950695724457
APOD,-0.05719487769970116,0.016815275231620734,4.851743983998663e-05,0.03652010924331577,0.0002169653956763966,0.02412541499193112,0.017280591794338575,0.24570053095685748,0.13564173515106392,-0.08389402836235141,-0.1418086181837503,-0.040953878700631774
B2M,-0.018287773720150013,0.01289209842528819,-0.006774857514063662,0.06739425544726943,0.11594523670797686,0.034014810771862775,-0.054885244665100745,0.06415886986285624,0.1491185992782069,0.09449029675126261,-0.06223620206542194,0.07076887909969781
OMG,-0.010126776655333451,0.02101182494930823,-0.027050851044721155,0.013363642850363545,-0.03319571843514215,-0.014179464061672841,-0.010853361374102956,0.21595748442096926,0.17030595771245058,-0.09141858998013086,0.07115316486743896,0.03582193975960801
CXCL3,-0.01880303563454709,-0.030036596001099355,0.101682244153137,-0.022913320324387542,,-0.015612960070418926,0.048238533773777445,-0.04369923726064964,-0.02858493200781981,-0.019614812058463757,-0.07486180816044913,-0.021069222298744122
CXCL10,0.1056104858239342,0.02241018503146617,-0.041766515775807235,0.007338339464202044,0.07076608102332513,0.024087432084817974,-0.04690493301849993,0.023780357350854413,-0.01245746869498356,-0.026425335782874204,0.006356852690618755,0.007280479573101635
RSPO3,,-0.04503152244681543,,0.03118077897645024,0.003752506754020984,-0.01952645980068383,0.008850150859248276,0.029510247927823106,0.02706953019913879,,0.044976445932461626,0.01880488234326644
CORT,0.1179470463129239,-0.048319261861462015,0.024911904907729567,-0.008951645611560121,0.00207889858317386,-0.0106946305835426,-0.017779090826331025,0.0616118957356633,0.022436359529984466,,0.09185147211546531,
NCAN,-0.034741088692290166,0.06369794582924268,-0.015241969187547432,-0.021690829298360567,0.0852820281244868,0.05183539082294314,0.0384593059462037,0.24115120210207683,0.13880494661712395,0.08887378750702976,0.00013688384677964924,-0.003011276568058489
PRG4,,0.06080168716324839,,-0.012667392942854709,,0.028748956668468863,-0.003278826772737162,0.0048778650104565205,0.03103694058818163,,-0.07315918039880875,-0.007051934455488502
ZG16B,,-0.022898488433385256,-0.01778331041948841,-0.014702058729059879,,-0.018262697465345444,-0.013734321968691548,,,,,-0.015996585337397357
TGM2,0.030024000021305335,-0.04534295785623625,0.015917244973690993,0.014449377417158099,0.05878091911424892,0.06313933952406178,-0.05207637246230101,-0.05608882326337216,-0.05669424207382977,0.03872806107527591,-0.044480758368402984,-0.023554705484041066
VEGFC,-0.02334902114143907,0.00254243137623531,0.035937083388107964,-0.009419095995463329,0.007136939844414989,-0.022301654572695662,0.023807086303993825,-0.015191242419407286,-0.06492543544281618,0.031977547371888265,-0.06433685282526783,-0.03768642055507896
WNT6,,0.011755040466622228,-0.016445947159800436,-0.01752063552976418,0.03421074450294438,0.028940101583002142,-0.0026853279363093455,0.06504496900871777,0.031102013132169624,,0.020069305350047268,-0.016529271975445615
NRG4,,-0.030533306463279335,,0.0031031559437959674,0.0014344585261866546,0.05270042762767923,-0.015434091411397304,,,-0.020775051338956917,0.07911445892110483,-0.02485748980903882
PMCH,,-0.03519127887711921,,-0.021361473775995173,,,0.021653028692015533,-0.014726221097277807,0.03285779611472977,,0.012104039308435934,-0.01582105643264367
COL9A1,0.05975537449242091,0.07774872907756755,0.04166789122662245,0.0016257221605618963,0.1934884945963617,-0.014714238654171277,-0.036809776665634106,0.09884462048009107,0.18970907601157996,0.024941119777233935,-0.003946441818953148,0.0372427534994869
GDF11,0.018709809763504944,0.04303501067682873,-0.02951539993383384,-0.009472290430982647,0.10818505367139057,0.02711570173708993,0.009265220522625156,0.03302843544634417,-0.01793080471779182,0.07144780613437528,0.022476237238790775,-0.030587750859058613
IL24,,,,,,,,0.010800088661628883,-0.05172349392931475,,,-0.027789846679644056
SORBS1,-0.07864600204144657,0.08507497796520375,0.02477620046341127,-0.02033612628477536,-0.0015390069879697439,-0.01575722563906484,0.04266572985307848,-0.008031538264737242,0.033021728538226366,-0.033130705796857375,0.040403980824369745,0.023728553737184924
DLL1,-0.031646916432528885,0.03175223730740889,-0.024409266171199463,0.03986132755820905,0.14103371871849618,-0.04107076950977666,0.006607056847964163,0.17281398116736843,0.16242619104593897,-0.016316387124494826,0.07074243633237527,0.03613149721177734
TLN1,-0.02198577356675902,-0.00034947302469047367,-0.008923079358712473,0.04494739921427347,0.10789841249454915,0.02747501466829578,0.0061853597030230665,-0.08268782385122705,-0.06119959632153011,-0.011183348748034968,-0.06299114183628542,0.04145690840474793
COL2A1,-0.021930700740303306,0.02062227056047048,,,-0.016239555841125363,-0.015612965383682276,,-0.02309500737983767,0.05277341721669754,,-0.005390133553774982,0.11108519299582255
SHH,,,,-0.0131635010770391,0.002756813058572196,0.018933584291897253,-0.025329755531131818,-0.012626927903415734,0.005832928509830324,0.10452096207254509,0.00043375368202374585,-0.020707709275415574
PON2,0.03805693530958885,0.10297424610987171,0.007166678052454577,0.023159115378574333,-0.012735004979269358,0.04169513274767768,0.03662675035993536,0.1424396942226161,0.1742289309463585,-0.012260705960495994,-0.11362048103872764,-0.005020375565488799
ICAM5,,0.013903354648619134,-0.021169627487323813,-0.020516250723585337,0.009932693525495976,0.0959106515546563,0.03507048666206077,-0.03686231207203891,0.013037178557934676,,0.0357390451480349,-0.04202277219120157
HPX,0.013901467459235208,-0.014816929241028566,,0.06397484176016531,0.03345401375992693,0.11792098794284507,0.02418369898817159,0.027727079679871557,0.07034952050827652,-0.0278540054133168,0.05125442005601952,-0.039669673518459195
SFRP2,,0.01223489883872552,,0.0233260485912123,0.007057847224179476,-0.012460597648032177,0.027523728069320238,0.031271968538191225,0.1334308414316795,-0.026145384709826434,0.04832337711916435,0.01481950221533677
CFC1,,,,,0.003341074572438594,,-0.017284774969278795,,,,,-0.021994967340601614
CD70,,-0.01621845037627735,,-0.025481796453971244,,,0.021015176917687,-0.03581080937768116,-0.01892414135183932,,-0.01345890639061361,-0.03103272286754096
HP,-0.031767160583315114,-0.012548966603332469,,-0.047976398132015784,,0.04200732534950044,-0.005770658905696545,0.023532875382416836,0.12328678375799572,0.049083401873040514,-0.026743496731632864,0.04595176158893039
CXCL2,0.016857473406907523,0.02275593666026889,0.030013872062617394,-0.020481635681809596,0.13691028269648456,0.006181250128529921,0.036221788459703,0.013784521043900023,0.060798683737973945,-0.001928600720247047,-0.018558236184643022,0.02619644781340649
NPPB,,0.009249564088279488,,-0.04689146196984306,,,-0.015135251912219844,0.05093300810318628,-0.024564280834930424,,0.0493948576871973,
CCK,-0.010608745154151885,0.08899405642120367,0.017352812186416638,-0.015277593042633012,-0.11861788452671976,-0.009565366912389888,-0.011032733256070508,0.09630073822586659,0.062249647555467136,-0.04099970351879031,0.06362460332749019,0.006539255027112461
SEMA6A,-0.01998767010981877,0.04071689796607204,0.03434151991540987,-0.008937992919334356,0.07560265378071605,0.029013357929818615,0.060062373637771074,0.05385903619064907,0.06080057120361153,0.06581924792411542,-0.06634367682259253,0.04148043010376424
IRAK4,0.04199845272674403,-0.010736999528443746,-0.011164790773158288,-0.0070489551557336855,0.09989514625413246,0.023287504657897976,0.047453469519902515,0.013490291419461476,0.004901896493332824,0.009770432597994406,0.02262919382838054,0.05566238738413517
GSTP1,0.040834545700707575,0.03438148344220054,-0.03542226293824264,-0.034614467367903086,0.09541294183961607,0.004808348715396726,-0.006879390348253106,0.0920721927295959,0.16859482807163784,-0.025471841180378037,0.04874409815484479,-0.015552806881694145
VCAM1,0.05630436345470652,0.04711992460342891,0.029539377401964537,0.0030360176050564878,0.09523945404609278,0.07530549533188284,-0.007531675078091505,0.08031292601913728,-0.03187625261548606,0.10165949515357224,-0.07295547136323204,-0.01899150482971833
NXPH3,-0.006508539342096776,0.07818937240432175,-0.057834348759346385,-0.004772980941285859,0.09108782460696313,-0.05995125249122663,0.03168386555485364,0.0746868019384018,0.04615339103447535,0.0024153041243002013,0.018848492854269146,0.01767968206361021
MTMR4,-0.008249621020972531,0.03204448020137929,-0.024001507962662455,-0.012783269191545729,0.012194843120489192,0.028933378519859443,0.04104386197994775,0.023390648986331333,0.056440826187552265,0.06223161337201107,0.05582495258952485,0.07436257180972719
LAMC2,,-0.03356848224579822,,-0.029422735972358165,-0.02053841705104286,,-0.004336135735689441,0.023271582076225362,-0.016296327220873864,-0.02008626325717786,0.02631259679495085,-0.0239368381241101
IL10,0.013986237891571485,0.08387190861987065,0.12785445471084392,0.10609871067412564,,-0.020487696580939456,0.008803535388342483,0.042813640966241746,0.062387475690461026,-0.019375129891021192,-0.034310273068927394,-0.041639983785715
SEMA4D,-0.09410278110421312,0.006382035680673543,0.020554081227300004,0.0434724370942336,-0.013216718010136571,-0.015163448520666945,-0.033571800390897556,0.10671579098770674,0.15242860489284218,-0.12770589496376852,0.03584609826187983,0.01233815980699484
TRH,-0.0214388819576997,0.00985369254132119,,0.027812650152845893,0.06304505907901006,-0.008581112686386118,0.05940100245397141,0.02022640837274208,0.12510909836384512,-0.010677684620699223,0.09814291204695712,0.08678300067950044
SEMA6D,-0.05362203592835832,0.0698422597058107,-0.0002473215888302921,-0.0006969822008607592,0.12844284023342006,0.027373443809254664,0.06149570007505887,0.02683065283272285,0.03156432649472176,0.07689062414354436,0.10364835339022783,0.11637756826729709
CEL,,,,,,,,0.08029265071461707,0.08125593700726998,0.012885561581439638,0.033520160748633114,-0.02557324584604565
PDCD1LG2,0.0346799651194603,0.025980513719706538,-0.03486831319762081,0.03185420627939049,-0.014423117086904743,0.029996582991393347,0.06844222945190608,-0.0033351965543044495,0.09613145316996602,0.009210949368135879,-0.0101623982633885,0.05561160880349782
SPINT1,0.0502306850591658,-0.02280954416283268,0.08599057721757371,0.004854513221772629,-0.018655425990371954,0.0718589823718014,-0.015344496887873068,0.16587798715787955,0.04968647084226947,-0.013193306141513282,0.024080064097588803,-0.055247343507532846
CTHRC1,0.029874023051434915,0.03418067990461048,0.0279175022126882,0.04346931129214394,0.1554344027009207,0.1120154538532344,0.03996934993089378,0.023606405066952104,0.0015450310768243194,0.11874688802352545,-0.0422791118976214,0.08762007448154364
PODXL,0.052231457770462945,0.07123137463096349,-0.016811696704778833,0.023733131885909368,0.10145860731226161,0.0683292239484746,0.016204949251141527,0.030748933316410744,0.1165679987841374,0.08115608534575502,0.05603732693804838,0.08236748771807781
JAM3,-0.00277757367793854,0.05857755645716753,0.028515839744061345,-0.0035462257144717444,0.04859701828027459,0.04527116907394139,0.005332490719269909,-0.024820471152171262,0.04913168060156072,-0.03634650173702987,-0.031835156251131216,0.027492058117098015
TGFB2,-0.007036495090987962,0.004662549093587809,0.002437983620210393,-0.07854848961824544,-0.018062557290112555,0.05368693270996105,-0.009303612949278206,-0.018143382255794212,0.104112521832696,-0.01569889474591648,0.01543694469765616,0.012861292419585228
COL18A1,-0.023177863399152038,0.04031685572810846,-0.005867610501362931,0.05344779722705798,0.1177606777324461,0.04901263073135327,-0.026947404778559506,-0.01256986327729618,-0.07198795814167248,0.09034960427108799,-0.036378290442189466,0.02907205719808884
NODAL,0.0636666464453187,-0.014675306527330758,-0.015840204448194978,0.018937351533412278,0.17563616984317318,-0.030716497811057678,,0.061941487004030474,-0.05653266078688042,-0.030216187697029342,-0.024795608228149264,0.14359465078171374
INHBB,-0.030425088871588304,0.010181402781531814,0.03656146135340849,-0.010976773285394646,0.021904497913206367,-0.002774366546664615,0.02035487069080911,-0.013602136720049207,-0.009976293560167,-0.006427610423978209,0.007171908115047362,0.029050144051292977
LCN1,,-0.0335684897988434,,,,-0.013701282755887995,,-0.006247706053050645,0.024324263759846018,,,-0.016789649701855185
ARF4,0.025785846667756507,0.012941097817129439,-0.009546948704668438,0.026065129423699606,0.06272546764582347,0.04229051976869274,-0.05086204343835173,0.10131799409244946,0.16006394953563116,0.06742233366990229,0.023862416009919014,0.04454779667409581
CXCL14,-0.08378897415181213,0.05279986663156559,-0.013124831181030014,-0.01583192827394759,-0.058693494873187146,0.007578643577377421,-0.034508751550638574,-0.1532658069863371,-0.05596183144624298,0.053866684442684894,-0.04676000085380615,-0.01002197987534831
LIF,0.03848746897142532,-0.013229343988835704,0.045388339275645395,-0.013264490933701849,0.08452460414096,0.03904800396535169,-0.03441268489657874,-0.06829897785286722,-0.04892534229493917,0.08701610498195413,0.08538689956583924,0.008980447363652359
IL17B,,,,,,-0.022627872018495962,,-0.008325981514778058,0.009968146478750039,,-0.061595693525889506,-0.018983007195746738
