,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.046572978588770964,-0.011365840429579081,-0.05922111738185571,-0.014258377070780478
NDP,0.07693012902562438,0.005187299135126071,0.022461336025682788,-0.0006455745818263023
IL36G,0.017913896136348747,,,
RTN4,-0.10864118592074497,-0.0006167630618196953,-0.042569808626181274,0.08871174894867166
HEBP1,-0.0013152149485001932,0.04137752811703951,0.046287721267982994,0.026492843180138892
WNT7B,0.034506405757005525,0.05291175810144445,0.013820015364134894,0.02260415177073292
PTMA,0.06156884154241761,-0.04796384121619278,-0.005351259989878936,-0.05526935123472575
CEACAM1,,-0.01821211121809298,-0.018648619504876788,0.012876049081560906
PDAP1,-0.023494077528362987,0.05212494042098081,-0.020064741193454364,-0.025678214950163668
QDPR,0.03402277781391496,-0.018778727846670357,0.04572342109653866,0.03414382437625551
POMC,0.034702270537457995,0.022130334971925632,0.06278848851463927,-0.025267716104727736
CCL18,,-0.03332794012853319,-0.04553869392627571,-0.01614916415876341
CCL17,-0.026041584160891376,-0.01292061141827593,-0.011494569659146192,
VEGFD,-0.027909572339983278,,0.0028915820036473244,
TNFSF13,,-0.007508270875795015,0.030463830545899347,-0.009233083978299448
WNT5A,0.06936939508632546,-0.006098448740320434,0.017535221018197246,-0.0064564598115139475
CXCL8,0.011058617725970337,-0.0023346775720798265,-0.08873189574940234,-0.028004458264618896
GRN,-0.03937189612916884,-0.04530667530635539,-0.012015399618168061,-0.018797824552995647
MIA,0.008145852295564132,0.08438786777439566,0.07553418287633666,-0.013324305751855682
COL4A4,0.04491259142842427,0.015222369449693025,-0.02985935570517639,-0.009776022505081252
TAC1,0.00783169319338455,,,-0.03799024588329859
RARRES2,0.08503147811942423,0.03474407667225259,-0.022034162106098987,-0.010111781191252502
FGF7,0.03567820342517093,-0.030342850558393617,0.042878256382295164,0.08731126284725357
EFNA2,,,0.005419555857406861,
HBEGF,-0.008907977137466872,-0.0050932875372863284,-0.03298215219250943,0.01420954360764856
CSF3,,-0.00753363937075193,-0.06773920815256473,-0.031568239798132953
PI3,,-0.020017693090174357,-0.06062897172273355,0.015587145372986787
PCSK1N,-0.0009659469068713121,0.047630606317997454,-0.01570329716810665,0.08975032178305062
NTS,,-0.015664881952238547,0.035537574400901405,0.020312930765605797
SFRP1,0.0132234162456059,0.019331698205875197,-0.006232358787050839,0.008220542257292737
CXCL13,,0.031820058018680535,0.002589189346364011,-0.019563928121211095
MICA,0.041822486509156535,0.026512770669029833,0.0409787068480275,0.08454090515563434
TG,-0.03911813395371472,-0.01716826223689758,0.019599009000289894,-0.025981146449771588
ADA,-0.02145307730936983,-0.030510781979029695,-0.012663732332209349,-0.01557949916474855
LAMC3,-0.04201533481058285,-0.05076548292073598,0.06535513583883476,0.048487938277514346
CCL7,,-0.019365018307028876,,
NGF,,0.01767190857425018,-0.01748602087820501,0.004751094131576282
TNFSF15,,-0.018878718345342126,,-0.01960333495483322
HMGB1,-0.014048207948581748,-0.06923889209594283,-0.04861242824114999,-0.08354786914199303
ITGB3BP,0.0765128220503612,0.046245819840479804,-0.006296265450940789,-0.07195566870727509
AANAT,0.024841197419690746,-0.016988585184245803,0.14857803750249995,
RELN,0.024175481026123467,,,-0.023678704166393606
IL15,-0.009536661022284204,-0.01700456601026502,0.00525010028483112,0.03583674095324533
UTS2,,-0.014467023637963573,,
BSG,0.049044720970136624,0.0822144333406402,0.029509045125013646,0.0030675597737133942
ADAMTS3,0.05176054276003999,0.04922408868209719,0.03819791300369183,0.07084274073853546
CD34,-0.040755855552101684,-0.04206217832563517,0.11111652302349752,0.05707186933231852
PLAT,0.06281243858219158,0.03753088453212089,0.005503341581931234,0.06280575744964975
NTF3,,0.0412920449199658,0.12240022252146615,0.03459218153550653
LTA,-0.009385261291919285,,,
CKLF,-0.011458864215599367,0.06074657311348738,0.06337767184739272,0.0309113064089707
CD24,0.07611847667839942,-0.03312944650347275,0.01966519338033042,0.06831069677751099
HSP90AA1,-0.07128888276011024,-0.024769396086761677,-0.12631988158630642,-0.04756194776303632
BMP4,0.020356492321586338,-0.049051718270732056,0.0059974470038781525,-0.017052891484956017
SCGB3A1,-0.022606960408464303,0.03244353647412939,0.02946625986831947,-0.030807898292532068
IGFBP4,0.005627099663964864,-0.04440691079850116,-0.009287313915596245,0.013355449159475776
RSPO4,0.04840377128472804,,,-0.027416412734185127
LEFTY2,-0.0230136072540304,-0.016438707627518374,-0.020379720070613675,-0.02719706601321656
PF4,,,-0.016245515812233678,
ANGPTL2,0.07561776923824358,0.008550642189626544,0.06205904205526735,-0.006959768774892033
LRIG2,0.05227263488670101,0.023885165852464776,0.02455737099421588,-0.01640177707173482
ICOSLG,0.06725562692464376,0.07721306215924693,0.04394158485911356,0.015307362490186443
WIF1,0.052795824322544656,,,-0.025486211242420297
NPPC,0.06184446891382701,0.03122565746908888,-0.004088049781787968,-0.011119404283622904
LYZ,-0.047804989044654085,0.016979416522046428,0.03751488529519887,-0.0018823183458964875
EREG,,0.01876584564702426,-0.043497781771230766,-0.03414760430307859
SPTAN1,0.001800872918052013,0.02878852335283811,0.03689711022112249,0.07958700268275708
PTH2,,,,-0.017334281973985385
LIPC,0.05982032350103252,,,
COL8A1,0.004905838833663385,0.01506787708520216,0.048546065522859734,0.020659672349436095
GSTM2,0.02025544807264395,0.1237900827877548,0.04465393673251778,-0.0011639844720690207
SPX,0.000443167910380054,-0.019524703495179787,0.039966159166203476,-0.02123365708499123
MFGE8,-0.027018525324975663,-0.06380334540068573,0.008681808665374227,-0.01044448745336259
TGFA,0.03430486868042337,0.0717925632066361,-0.010125298238166254,0.03645804614837846
SLIT2,-0.004850726944113323,0.024762393019379346,0.021547190203870335,-0.012297925767642407
PLTP,0.020378003137032915,-0.06787637494445313,-0.03914559202640823,-0.032642230597178565
APOD,-0.04640198340201297,-0.003999153403231461,0.09765970667032939,-0.005791152584480854
B2M,-0.020482451388715482,0.008930348689628578,0.01105077834203023,-0.033956735957499026
OMG,2.1245695224744192e-05,-0.0023286801309027427,0.09771772602448178,0.017949430289052114
CXCL3,-0.023332493359481895,0.010801031596538523,-0.02842251642482184,-0.03644089187594695
CXCL10,-0.03707815559432567,-0.019996865693593865,-0.021789946222193737,-0.02731017553819621
RSPO3,-0.024382005870899226,0.04996010041440692,-0.020551693748072673,0.09163149743437388
CORT,-0.042263140065664596,-0.022081245575307294,0.1051417344998802,0.08779376551611123
NCAN,0.0317619489604626,-0.0408966006019532,0.08243194118797888,0.009129934201917276
PRG4,-0.016434804955563105,-0.021210053891472635,-0.008434825551173192,-0.016777170113550857
TGM2,-0.06357554842056803,-0.04011775653757604,-0.016138553438892134,-0.010724212665861557
VEGFC,0.01717030389522022,-0.02492166608840096,-0.034062017798781985,0.0037094058653698247
WNT6,-0.011633214526184824,-0.013310686830985493,0.009265500187732378,-0.015447675470716616
NRG4,-0.03393934756492396,,,-0.036204084353202014
PMCH,,-0.01968320810838407,-0.006486649262393366,0.052036778613216546
COL9A1,0.008253026485744988,0.03471228040760839,0.07104472680660327,-0.0008337776713808981
GDF11,0.09498052400119798,-0.03255636444948281,-0.041315992478571525,0.0007608239909514271
IL24,,-0.01467532566071718,-0.01598648932213154,
SORBS1,-0.002881625615759885,0.04572652468970233,0.0247138558601728,0.00031854653683237414
DLL1,0.06517043450478717,-0.008634085228973671,0.11667274789530568,0.013236097246416454
TLN1,-0.01126049738706375,-0.01831191233002409,0.0034239972228275505,-0.04520532655110906
COL2A1,0.0951469173219563,0.024137599528391188,-0.008492596668125473,0.05171275289808632
SHH,-0.022606958432475233,0.05118183335899785,-0.0009089434944391288,-0.00754273761788572
PON2,0.019320801297299402,0.00921471899055088,0.08421996150034153,-0.022278352227514484
ICAM5,0.05072252038981203,0.004056100907409818,-0.01736962866185132,-0.0037926735182296834
HPX,0.0694800852857094,-0.037166074989747645,0.07329019166865004,-0.051431942863038115
SFRP2,-0.01914783158329372,0.007714189343678762,0.009194265390370672,-0.00011207117998355622
CD70,,0.09163036671202338,-0.02714856705853324,0.005873746176863621
HP,0.11589480464529699,-0.044453951628735826,0.005280125519609763,-0.024768763313492648
CXCL2,-0.04474460419579111,0.064972198433369,-0.007909025133893039,0.011120532051440299
NPPB,-0.004487671674475386,-0.012323190340249306,-0.011465054011444238,-0.031154733399632355
CCK,-0.05456135497249423,0.027809414464680916,0.023360172681617497,0.05100974721213769
SEMA6A,0.06915686624535153,-0.026199982298756568,0.001195441189373958,-0.0005381984794518765
IRAK4,0.017919956274132346,0.05604959388479956,0.05830066693349829,-0.04936255465571144
GSTP1,-0.06594413247696572,0.0699255611252881,0.09424257766430613,-0.034815764369108895
VCAM1,0.041673204965902766,-0.015207638470779123,-0.008099850929339543,-0.05697200022814531
NXPH3,0.048151683189352965,0.05413532821959911,0.061184625205691144,0.05179688621217764
MTMR4,0.037017131234103016,0.001579690681010306,-0.006709154578698124,0.03791273405743595
LAMC2,,-0.018041974179606204,0.154072084111236,-0.020233146217256744
IL10,-0.026041582503263133,0.019044232127888687,0.015170571295419174,-0.027668486114857206
SEMA4D,0.014902951130588815,0.01199255635187587,0.07852982129702524,0.05019916026322476
TRH,-0.0038223122838131575,-0.04355060849033091,0.06420138084775574,0.06283689217536098
SEMA6D,0.0723132131485776,0.014973294177889724,0.0272480878501132,0.007637783291559789
CEL,,0.016804571189154675,0.00510267405563447,0.04305262853204783
PDCD1LG2,-0.013794855176316886,-0.009471670444792723,-0.01287518895120591,0.06178320063011055
SPINT1,-0.009986249323963853,0.08357641964526488,0.020501725449599,0.008615501549936237
CTHRC1,-0.0212460631275645,-0.07512650915340913,0.056073536916147464,0.027265708470658997
PODXL,-0.015050100809950576,-0.02934801620155121,0.0032423973768164493,0.0032904047347648646
JAM3,0.02431850217794922,0.030657506744800975,-0.02841116480829013,-0.04529227990138963
TGFB2,0.031859179700081085,-0.010289019122361283,0.03831041261746775,0.07519836462409939
COL18A1,-0.036980159895263126,-0.028104385250895914,-0.0035767964142377115,0.0037803261380594134
NODAL,-0.0399950787459975,-0.0219381477742131,0.10656442790233896,0.009067921063529508
INHBB,0.049464302952411165,0.050837647603890736,-0.0009956230797581512,-0.05445493838914547
LCN1,,-0.023334766184295662,0.003125997739532109,
ARF4,0.008732878253948499,-0.004383264823386619,0.08373119808153252,0.0016855908058829032
CXCL14,0.03183621723113244,-0.02973056843456854,-0.07301766214707779,-0.028681977222431373
LIF,0.009919264347145127,0.024419707366568785,-0.0992636258078959,0.005556976780420091
IL17B,,-0.020306183318251295,-0.02985935746830727,-0.0019203244145543203
MMP1,,-0.032082188764302036,-0.03073760302345681,-0.020844815338665244
MATN1,-0.023687268043372386,0.03261432316687523,0.018926735710939013,0.021781775847821268
ADAM28,0.061477982912630846,0.06202700708299982,0.00691168400294491,0.025538830789358112
TCN2,-0.036225903743263545,-0.05381714148085443,0.0160491510387702,-0.057854280823028896
THPO,-0.023687270764388535,,,-0.025734777916753954
CUBN,0.06336150883839349,0.044567845530068935,0.03956849488937218,0.045989917110900516
