,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,-0.017639242939953028,0.2631946730250129,0.1139213880719783,0.03832423130451877,0.06288319301488567,0.05416642281995232,0.06179866256682047,-0.012679601945604666,0.02789695751251145,0.10113419254648667,0.05230913223845081,0.026255847625539733,0.2413215835773717,0.17523420669948733,0.045534305826800854,0.17885537130442192,0.21168228293720182,0.11532597507539986
LAMC3,0.07049229208487715,0.31096748645543293,0.16350217524431845,0.12233510672362181,0.04144588009868109,0.053343282769324256,0.020323855318052295,0.019021903661256577,0.08093766600197418,0.3732087982199986,0.05022119202571953,0.07134925961809359,0.2005418917010555,0.21323876488151092,0.11212526971427403,0.2805964824520386,0.2851097076853931,0.22140690465695964
CCL7,,-0.031156914991870642,-0.017039193163667254,0.011980928434847653,,,,,,,,,-0.02413577770807057,,,,-0.02765583434226903,-0.07113475611834244
NGF,-0.016900855953984332,0.074535304941549,-0.03904114355222906,-0.035996846887703486,,,0.07808421506428052,,,,0.005317004812876861,0.0048951032121922165,0.12393910383171809,0.027277472270464228,,0.11372194820585448,0.14763752047800496,0.10658347764645697
TNFSF15,0.08972007357479667,,0.042999194652390806,-0.024969126091718565,,,-0.019662476461208257,,-0.030764255951744045,,0.0020032537830069084,-0.034864163467771075,0.11954118879870256,,,-0.002540161781648266,0.128330731648623,0.10157312280495694
HMGB1,0.00014817236701798788,-0.018789154031034688,0.006791540869862137,0.005889538089366769,0.11463147161423075,0.0034520463401347215,0.09864319649819765,-0.00022092598951221234,-0.055933811879201496,0.07727592523362195,0.0714632583561905,-0.06753337975548332,0.019254954797871995,0.04677132023896935,0.016050584639870802,0.08984150395973375,-0.15845730965936705,0.0106698340436445
ITGB3BP,-0.049549282112339596,0.026824522429548758,-0.0227053508087782,-0.015832019420924416,0.10044302566541013,0.00836829050535695,0.034899065850429914,-0.018666087140734054,0.13789128430676414,-0.08712404717771202,-0.06428217335972135,-0.0025116817955041105,0.06192182776726085,0.022991225928334948,0.05789968828303801,0.04498581163879968,0.032888672304216285,-0.011239839707403028
AANAT,0.04738537680175955,-0.03690833952980174,-0.017264378524731408,-0.022498675906086427,0.007165695802661689,-0.014554784180872995,,-0.021391312059677987,,0.09989110352647748,,-0.024195451178563893,-0.00710182821033216,0.056851810291484506,-0.025871948038249656,,0.01149647167369785,-0.005067407156556314
RELN,0.05534138243900042,0.0728075303134365,-0.020512327781817805,0.02720719341060932,-0.04045190894411485,-0.03204493646636814,,0.03472992884910545,,,-0.0052669342286062225,,,,-0.0170049220272616,0.02146618033225915,,0.07068578906908683
IL15,-0.029721026493667365,-0.04094709667429961,0.031093455217851895,-0.013919917497600418,0.016465846480696014,0.08667131219419925,0.11297336772912604,-0.019839453244991073,-0.022583265249432206,-0.1111010317070415,0.01440866489758892,-0.0054622425536746426,0.03669835249552345,0.048711205495170516,-0.032218814219351175,0.01634727336955367,0.15590851860635035,0.02783126723214926
UTS2,,,,,-0.01463318984871218,,,,0.04301412962820097,-0.05559762205652861,,,0.12524268310706943,,,,,
BSG,-0.10239618165459118,0.0250055955362697,-0.0322610059941194,0.006200317462175082,-0.004675648865427064,0.025219937946598804,0.03969830817454619,-0.03984859587327636,0.052019610046192086,-0.1055633075393191,0.0995242230718899,0.08820029728285773,-0.00523689948029241,-0.03794461472551368,0.0034033544197587533,0.060227861137810916,0.050267642686471624,0.08109217656951723
ADAMTS3,0.016474392280028182,0.0839250721191292,-0.046901084386214494,0.022485256254167495,0.10354685080152946,-0.006562136944297718,0.014225958526356035,0.008445442972750586,0.04676646713271144,0.08964993758297723,,-0.028971589587296086,0.03917469203486711,0.10616985609700097,-0.040086880823262054,-0.01696777461396009,0.05608129729867376,0.07489306476749809
CD34,0.13746939260037708,0.24585323091178946,0.02550593550827984,0.09546932942296973,0.05081110110765697,-0.00032507324398681415,0.12140942935891136,-0.011386186214712633,-2.5948463972398522e-05,0.3004670529941847,0.13175927388939307,0.07445815118294523,0.20857955746237306,0.26802811070414473,0.15043758413676156,0.24799855784341465,0.26583844274689206,0.13204302388494876
CCL23,,,,,0.0012281801012347777,,,,-0.011079030648721814,,,,,,,,,
PLAT,0.004920314869062425,0.15354660696059722,0.027324588704262652,-0.01599730700887775,0.08559321560188023,-0.023384682301578065,-0.02123492817149312,0.06258162838863766,0.04341088142820967,0.1472909059223172,0.10670989987556323,0.08822786847536221,0.06227847811814481,0.07459200162740466,0.06449368389248486,0.11464542416084093,0.11893535292160952,0.15111007334030882
NTF3,,,,,,,-0.022950950539670053,,,,,,0.07669301437279132,0.07695541317582623,,-0.016111067116026744,,
LTA,,,0.004491798133187478,,,-0.01401777401191495,,0.0474218032533724,,,,,,,,,0.001319444789309918,
CKLF,-0.05628741542736014,0.10993338445596205,0.042849474456370835,-0.03513658342143869,0.12439803339406061,0.020785462355281926,0.0602813835936723,-0.017952499516447874,0.06509687038334368,0.12554888551841786,0.02580181432951959,0.06410229688485916,0.15925288204293034,0.1809558238781963,0.014437896043784114,0.08767531249584994,0.03577433944714973,0.023603616067335572
APELA,,,,,,,0.017267937458103594,,,,,,,,,,,
CD24,-0.05615063473610103,0.0319296812387802,-0.05157196070587277,0.05774096334273055,0.035527817007296826,-0.03258872187133956,0.006635739977691787,0.04261578345037652,0.0727333567622179,0.0746235308028227,-0.08788073221891098,0.0047053053303881725,-0.00804757734910213,0.003918375961715425,0.0076981817896516844,-0.1300881903900669,-0.007136844467360568,-0.045150631091496744
HSP90AA1,-0.0177950723203801,-0.1068680497327779,-0.0279401087143744,-0.03878424695709001,-0.12183629813527402,0.014722557463735993,-0.04219634194179234,0.05546392938141849,-0.07041317244996331,-0.12364231640771302,0.05383575816229416,-0.06715142023062833,-0.26794007335038983,-0.1886170556436201,-0.03903702382979991,-0.05190208995615646,-0.1938727047924834,-0.09961633199514834
BMP4,0.09411086580371096,0.12301802217647374,0.03508347971289617,0.04459408521512129,-0.035351749559965666,-0.025516095810965665,-0.04232331620696442,-0.016905265358056035,0.06257195752196544,0.09014680776566115,-0.0758098593608286,0.016197546375833656,0.12635432610135117,0.17707624940785457,0.06097560408393277,0.12400218864487192,0.1752735718149386,0.029034806873565577
SCGB3A1,,0.15760763799839111,,0.0005267504136731759,,,0.03366442745864488,0.08166386870640147,0.040871328585664876,-0.04552123360984272,0.06923135548532366,,0.12713153618501316,0.0421574154760053,,0.08476619186195652,0.14555549850263527,0.15781066135061797
IGFBP4,0.11636194735148339,0.29631560093444287,0.1105431410323234,0.06777920621543904,0.11314715671240368,0.008923809485882355,0.08016826937449553,0.06404372255168991,0.12277616090099683,0.30530667194333017,0.16434008306683168,0.10591830924899125,0.2224443371126435,0.17902505527404544,0.02318089714567703,0.26314910851248646,0.3184868682508625,0.30112091904544913
RSPO4,-0.020646128287344846,,0.019648220210891316,0.07934679886729386,,-0.016303524556217423,,-0.027520448409350147,,,-0.04703028254948586,,,,,0.0052861384311733645,-0.004098189387466615,0.11650746339543427
LEFTY2,-0.034582398434351916,0.114589283628405,0.02975463677999191,-0.0318666222655854,0.07833163316532529,-0.03281632341603792,-0.004895454425531568,-0.024491586494434694,-0.034781217375809505,0.21111209023317065,,0.17097038355668817,-0.013175737415448413,-0.0021174278700628866,0.05237852774026791,-0.028468154272962412,0.10715832293819955,0.04522379836585907
PF4,,0.08588502703085996,-0.014866360343177799,,,,,,,,,,,0.014475360974978448,,,0.04407091958872235,-0.03774823616233614
ANGPTL2,0.05446177734813797,0.19333949167307515,-0.05206957189072584,0.010045663948267808,0.10207258080877199,-0.0025937809018209577,-0.08849040132529845,-0.0007135251500792586,0.04783750818712463,-0.04531636506237601,0.1692367371900125,0.07586132296330973,0.18125446530904976,0.1716172216515598,0.04255300624468752,0.11468656447590522,0.19829580867175486,0.12133195522849405
LRIG2,0.08724307338199154,-0.013094225446751578,-0.030614211955273037,-0.05610786880743342,0.08012559421656971,0.01219350868674186,0.08139190140049868,0.007116220118840572,0.059090315254936465,-0.04046534270806742,-0.02002450510554126,0.06127271565479356,0.04840906313646177,0.021540798624960927,-0.012026288726386685,-0.030121184328238047,0.06287549772167486,0.07103297908890807
ICOSLG,-0.04536963578915917,0.07969558372948042,-0.04349596997797673,-0.07557054273621003,0.07293271144597017,0.02257363224918666,-0.016862247282641508,-0.045645999166295824,0.0092293162127774,-0.04855724897765676,0.010524810404226087,-0.03632922021705664,0.04675090846669967,0.14171288732044335,0.003475662851937542,0.041942802076534745,0.11474061918314607,0.055478709973352365
WIF1,0.06358284770526514,-0.040573181981649525,,-0.002309693486353574,-0.0688116532785521,-0.012581043739925529,,-0.008208688369465903,,,,,,,,0.04175070440286061,,-0.04767555231638887
NPPC,-0.026936429827916664,-0.043945848658794126,-0.02306139103225304,-0.04047547555751773,0.03859335305948973,-0.0017489392183072732,,-0.07249600339865082,-0.03996349082936139,-0.08523733551180662,-0.08195913632096993,-0.028971533945623417,0.054824188333836975,-0.03411051640312324,-0.024544933430060364,0.09105211344022046,,0.024115131288283166
LYZ,0.057532948169174966,0.13020066048982246,0.004695768116813427,-0.045632869402713425,0.07793673432986833,0.05669451038599923,0.022541571312151492,-0.012268329784824969,0.016630303354995678,0.05498005545459442,0.05826070385011163,0.053070693390880434,0.06570975531740636,0.10886987060436389,0.02805620149340868,0.061256809779635255,0.1424230315012725,-0.028421452505709825
EREG,,,,0.008825948365082001,,,0.005213311326228913,,,,,,-0.048181239104248694,-0.03686161225598966,,-0.03703674563242675,0.027440974259150517,-0.009541406952293517
SPTAN1,0.04204919889760055,0.05764956351021889,0.020493216089145904,0.07661370647692942,-0.0010014928881629597,-0.013950524127814867,0.02317827929409282,0.01825386207873048,-0.022706250939799246,-0.021303803891805792,-0.007890377976915917,0.05936458401378461,0.017881988690951194,0.06940377256248867,0.03601710445035761,-0.08167328955528222,0.005674813477860952,-0.10295917585065992
PTH2,,,,,,,,,,,,,,,,-0.05709759714994086,,
LIPC,0.14845388855065672,0.005037831307602186,-0.026715956743853186,-0.029939178420899076,-0.005558318862538593,0.014166813535042662,-0.020030672380970692,-0.031165929615917045,0.03689846337706211,-0.03778382334815259,0.06772573685905793,0.008134294961481941,,,-0.030127667645783347,,0.09721438673976583,-0.03271207624044333
COL8A1,-0.017592475234771397,0.16948617542303382,0.050169652418508515,0.025197670112140344,0.08340534840460388,-0.01874753461512217,-0.031738996457479324,-0.04140147156888553,0.08364240470895386,0.01396197944139882,0.09351225660516446,0.09494791320373029,0.1241421814070485,0.056387278907338266,-0.017134305032682862,0.09818716666344797,0.052578023255758666,0.078576365969798
GSTM2,-0.041791092797061474,-0.028237372691212202,-0.023143558240436707,-0.02369004483873961,0.05104299188753409,0.015194848237058191,-0.012984982735903967,-0.04913349258488391,0.012784368712485512,-0.06227519074473325,0.06085457779648289,0.0710960642648473,0.09631148735008777,-0.003711850582227443,-0.030292350249993105,-0.03728488663050354,0.015456073621186889,0.021507944344539506
IL4,,,,,,,,,,-0.010471887141578762,,,,,,,,
SPX,0.04025222445343438,0.04594661689850825,0.01228151777244899,0.017706223736898126,-0.017963147292462976,-0.04040511987823328,,-0.010183372559025353,0.05392636182466365,,,-0.06839453398311346,-0.0595579243133254,-0.02030357979013478,0.0009187054731154556,-0.06867825720761976,-0.06176598079146284,0.03427686565439795
MFGE8,-0.030832845764745646,0.2143282787199664,0.0731478565212047,0.04052833222045984,-0.0493698916111461,0.0413391731907356,-0.025490823274744435,-0.022903105356110922,0.15591027004535463,0.22298711026084148,0.146171516852135,0.005387185275916748,0.08790197240192427,0.05650519606846047,0.07596953978207681,0.20858912777605218,0.22790111349663636,0.17177909971533745
TGFA,-0.10080688606440068,0.012624263536164358,-0.015739871186500543,0.008117810136546702,0.011912434816055828,0.04629082071851855,-0.035035999660867755,0.009481378742990649,0.0013703724446012674,-0.04347857536827733,-0.0002648036180960664,0.033987018406350475,0.023647298864944943,0.06148218678563029,-0.0055163586316491495,0.010326270398976784,0.05402498150010733,0.0140955715299357
SLIT2,0.0192889890842064,0.05395863423002075,-0.023218236120979466,0.010256392945119408,-0.01156594497762867,-0.0036534395024479145,0.1641202697562978,0.001389123075967557,0.07518720258244152,0.14585233612267182,0.15748908044205367,0.18331868461361162,0.04129242025019129,0.10699465039532831,-0.009034233204848183,0.01773129393488119,0.07033013868562449,0.06445362198921328
PLTP,0.08475740946441052,0.05023717050857256,0.08547244100232874,0.00012862532948941524,0.08657707729368887,0.0353405425111426,0.07663328980711061,-0.005330118638422881,-0.003761508912514907,0.01699589573246301,-0.04404847909570945,0.05390938990357766,0.17277960299260495,0.2112016388660297,0.05608017214200256,0.2172250178951933,0.06810629402864637,0.023922768440058525
APOD,0.01731541369933577,0.011250632068000532,0.014524859098407181,0.10571746178009396,0.08999388991705182,-0.0012315569214374866,0.0404390610582905,0.015513822139335751,-0.11935871985044329,0.04483962950558296,-0.04875993611328322,-0.10737953864274717,0.18199249654691493,0.07738189594463604,-0.06798839166793533,0.17455938672688226,-0.03738011062882993,0.002031186037577522
B2M,0.07755926934042807,0.1736404864461467,0.05410221555059557,-0.026495414370328593,0.07809848427584253,-0.0077949251166938615,0.09984773646555084,0.015350391059716906,0.03855934119627386,0.17052088442052046,0.15384759308269416,0.10961304357730144,0.24185553530313586,0.2596481335718321,0.06601423185457339,0.28002841695966385,0.2180513133916888,0.06685520293478393
OMG,0.04494782534457556,-0.038019547927503845,-0.011322228360670884,0.04088269447751691,-0.008319311491023452,-0.0015777212088278942,-0.016464071035225743,0.02719275464171304,-0.06626670524720037,-0.0033161797122655667,-0.09146130371472022,-0.07242688763213193,0.1635725942294705,0.14084063736357055,-0.10086457434924045,-0.02266865418837009,-0.008233698758542426,-0.10391319182435668
CXCL3,-0.011531653110552337,-0.03805147405273355,-0.026179087197501994,0.006277842313499194,-0.021673974687540818,0.06161113558733635,0.12816227571988142,-0.014288000755063653,-0.022466530507234767,-0.056943039561477,,,-0.06598307291763028,0.008288431736155816,-0.018219038267851158,-0.017848608165222043,0.09947807405926387,0.05851832227985993
CXCL10,0.021774966310784273,0.0031303435981462984,0.0025469137499716703,-0.06130953349439661,0.06616614095156996,0.002487490914451108,-0.02243398338746463,-0.022705362301659152,0.009603524422493065,-0.0245574086557772,0.10966035178484917,-0.0037286282274800586,0.07458445225794713,0.07042701631648414,-0.024544930761202947,0.06467591371223834,0.1282514042758933,-0.004560791373913691
RSPO3,,-0.026426981106564364,-0.017264377249089302,-0.029939159961926917,-0.027106710934280187,-0.02462400933668411,,0.07732532647717767,,,,,0.02133701869038807,0.1058718927810765,,0.01720311068814179,-0.028195598780503987,-0.015694330319991092
CORT,0.0014484456671232252,0.001625030832321941,-0.015060388727983829,-0.025515657958252624,0.018028133606197504,-0.04139120838939198,,0.005023675806024518,,,,,0.014424657954509739,0.027278909690366445,,-0.05631876404127459,,
NCAN,-0.04786556850981689,0.016342979617282722,-0.003418518550633862,0.04507964169362306,0.08233011827665171,0.041823557307551815,,-0.01312903071734994,-0.049084892109849856,-0.009262198503126174,0.06965037472864823,-0.050803538359136674,0.11666004285733156,0.10501996093614756,0.01842318169983091,-0.1076818922472134,-0.02927040473456767,-0.06662273428876798
PRG4,0.043055859670384534,0.08370520506085698,-0.017039195818972577,-0.021436331045634444,-0.023481776206868844,0.032860032666092075,,-0.017456439383249457,,,,,0.13968145605158472,0.05879640328054431,,0.18605723397579008,0.024074175854068527,0.10943519471795492
ZG16B,,-0.0006854166038356789,0.08517499544622616,,-0.025352350919033137,-0.01113839396471399,-0.0034554366609438527,,,,,-0.026897241283075746,,,,,0.019262550899503284,0.15752648348349907
TGM2,-0.043802092617380425,0.12220569327916796,0.04018462754083454,-0.008044631352961112,0.021114587683938608,-0.006273572870181669,0.03494391850976822,0.052327233249272284,0.06670108451962482,-0.08340198403774142,0.1260201763870385,0.05238401534084432,0.09206788602140101,0.09118022016313597,0.0646798281555854,0.23496134411058017,0.1635931394375354,0.17046054590466922
VEGFC,-0.02266754154955489,0.1303268848766897,-0.020685034714203878,0.03695128969148742,-0.030959247607037218,-0.02999294691164756,-0.01221713915815603,0.05664842610034525,0.01253743004277369,0.09759958804630219,0.1670166668777201,-0.03486416657684023,0.05932560460575909,0.043832313202104504,-0.0021983570927772735,0.09540880154434019,0.15642458655250363,0.0639171516482469
WNT6,-0.02874848151379287,-0.0075663668526712675,-0.023567401833294845,-0.02953720040781977,-0.02309125209391254,-0.024788098488352648,-0.03279499011997432,-0.01554802559146316,,0.006958152866018438,,-0.02557927961804047,0.057075733409495684,0.04136209862373979,,0.020543695125674742,0.12644001180308378,0.008138495331344375
NRG4,-0.02142438823599708,-0.028696612550007786,0.007697386592501304,0.05504089164615189,-0.029248041908716306,0.07142949421916563,,-0.020783266330039976,,,0.06851034323674582,,,,-0.019296715881491493,-0.021414782454773545,-0.05322885087393909,-0.023199904706168936
PMCH,,0.1769497394291573,-0.01847080060905888,,,-0.016303523769396273,,,,,,,0.09456431406507387,0.13603998244552318,,0.05836191012009993,0.056128130627327195,0.09486935138861166
COL9A1,-0.033376523616359274,0.18932614422117258,0.04564461346049194,0.026323722560589697,0.10686434114105944,-0.009937762693819865,,0.032926232775814815,0.044186084605895556,0.07206288476999434,0.042323812871240346,0.04886082366351379,0.13141596318079327,0.13656001452085725,0.0015975781750471936,0.017985768106532678,0.03540960100860581,0.1195244401861699
