,UKF334,ZH8812bulk,ZH916T1
IL10,-0.012921894417563433,0.08910215382716367,-0.01730389371356536
SEMA4D,0.029561561652261852,0.055881080689131904,0.03201951060835863
TRH,0.1414130949719479,-0.031132710168582215,-0.021486817721907844
SEMA6D,-0.0015493964144372315,-0.05510060623350243,0.09671397202632648
CEL,,-0.03806282653843687,-0.01770324946282757
PDCD1LG2,-0.0062284077769971455,-0.0490020939093696,0.03091344379331744
SPINT1,-0.0014246061232316243,0.05536291361936134,0.12633582353079106
CTHRC1,0.016845287771917482,-0.0038545282231328406,-0.029258518147763892
PODXL,-0.004565030860941625,-0.058226525671482454,0.011842506236752138
JAM3,0.052409241561811155,0.027339550244761597,-0.029545602985176504
TGFB2,-0.015708865462560295,-0.03148641572040805,-0.01880238319427649
COL18A1,0.012990544129402594,-0.049632003812753595,-0.015814130688066932
NODAL,-0.019845652034132567,-0.029373763572054012,0.027077159835593435
INHBB,0.051487592652021165,-0.015201448597439689,0.048321969966479784
LCN1,,,-0.0023927583209064503
ARF4,0.04598331612441717,-0.07914647290480054,-0.0294889184512408
CXCL14,-0.012426974277702087,-0.09384953105523405,-0.02382272418119664
LIF,0.0052791270738129815,-0.004040767895816654,0.008871768081646367
IL17B,,,-0.024786218951816392
MMP1,,,0.007411465462660854
MATN1,-0.011753678051578797,-0.01975175598601668,0.007542800968738216
ADAM28,0.07937442135156444,-0.011726149572991536,-0.006699765213201291
TCN2,-0.027468862403735063,0.009674159611214499,-0.03027769691289339
THPO,0.016426207909705372,,0.17920086393647125
CUBN,0.07134485576838055,0.006376482115332226,0.0039147149809551545
TIMP3,-0.006997675401600695,-0.07397074252817822,0.012919624348733515
PIGF,0.026532951918202697,-0.008298870953180755,0.07293102788915057
CRH,-0.016076006080677968,0.028275051209749786,-0.03222079151197263
BDNF,0.011816060884842104,-0.04231830878514333,0.03868522867828315
CCL5,-0.01594527955411547,0.011969940764544574,0.0007152140789798272
GAD1,-0.061800338567416256,-0.02388620733108343,-0.0026822970556337096
COL14A1,-0.0035943722892777257,-0.025381114115311448,-0.0021621248938344653
HLA-A,0.07676136707389483,-0.008906339216960492,-0.015597248599869388
FGF18,,,-0.0016119368555361677
ADM,0.05180254524691019,-0.002794570969801595,0.03556601840032505
CCL15,,,-0.01863551683723201
GNAI2,0.04422839625871277,-0.0023771174680627233,-0.07824546402273473
HDC,,,0.05095803586514379
COL11A1,-0.0061009351046387526,-0.040858454166918176,-0.017738189054754275
NUCB2,0.059446546282242115,-0.03853464857068814,-0.0071755263896457365
CXCL1,0.06868834801903677,-0.029689773546167995,-0.028264362460566666
VCAN,0.02398673269605293,-0.09449794871662988,-0.033911174415407266
MMP7,-0.01816650896101161,,-0.04562469968804609
PTPN6,0.019728249989205002,0.04412301579030485,0.07599955641898322
PTGS2,-0.014173664814941254,-0.024418200932780694,-0.03208681002915436
CD58,0.029178369400096757,0.013485536025138186,0.01997399807414496
TNFSF14,,0.050218263353240866,0.006556740279429826
CNTN4,-0.009016492529841935,0.14317693364493936,-0.005307052851905454
INSL3,,,0.0064817380417145284
BTLA,,,0.07468678184581538
MFNG,-0.04886996281423432,-0.011606044165853634,0.034034719737850105
ICAM1,0.017252898241860208,0.009211184609037021,0.02881249237503341
PROS1,0.023815203929423365,-0.055538004611180886,0.04414610790229539
CLCF1,0.08865108304710245,0.014053042269428466,-0.022818575813953218
PSAP,0.02360510827445655,0.029070109099079314,0.01526580506497597
EFEMP1,0.0484702635815798,0.014226241282929403,-0.03527990828290858
C1QTNF1,0.07950493435441514,-0.09959176720409095,-0.021885740859132623
ALB,-0.012225623119325704,0.09792878009526843,-0.014501007698465504
EFNA3,0.009956737424988437,0.018366991545492362,0.027125374649837334
DRAXIN,0.07843099478388398,0.025794594927504917,-0.005995032528957978
NPTX2,0.03937873288126696,-0.059224735428143764,-0.021017026751161447
FGF11,0.08006195645901491,0.03277811165245774,0.05858898580503723
CD59,-0.0005024505155280617,-0.021895636105802356,-0.05874838036608714
COL9A2,0.020791780079150102,0.004450632414609317,0.08171538118609332
DLL3,0.031978906156042895,0.041588291553340734,0.04471246408907768
FGF5,,,-0.0249230641044564
LIN7C,0.045836824006290675,0.0462281339568259,0.03664273629916072
GDF7,,0.03452398581782324,0.035425262996744485
PSPN,-0.0209400114603657,-0.046185054221191714,0.06035240892473464
ANGPT1,-0.01862744085960493,0.04337733849567861,-0.024724178296327157
PNOC,-0.02325659487080827,,-0.010662307733001246
L1CAM,-0.03264985331027193,0.00028158765628685074,-0.005692841315618535
APOA1,-0.006432957473972294,-0.027246806820763254,0.04754362450976519
PSEN1,-0.010855373387653867,-0.05805825758658789,-0.013824377909808262
CALM2,-0.05075164345693949,0.01562893312868109,0.04279119666182093
CLEC2B,-0.028410417274062565,-0.006776894917004299,0.028218568455951182
NTNG1,-0.03555114701331189,0.009089940548969767,0.0515778731688803
LRIG1,0.01768957165782461,-0.05865489383113975,0.034369783066132226
CPAMD8,-0.021708887743991434,-0.02651385305774304,-0.026736127388503696
GHRL,-0.015000876902705464,0.06667265079249533,0.02075948779134219
NPY,0.012218433408116798,0.0640999670143978,-0.0322207825042993
MMP2,0.0658676260538852,-0.01002508149788973,-0.00518427640211066
PPY,,,0.002237246789112087
ALKAL2,0.08354870279526529,-0.0025868127442772314,-0.06474738531855796
CSF1,0.03159659610638182,0.031256749155183255,0.050697079488665295
SEMA4C,0.01995926950202184,-0.013318072072255669,0.02513375775960457
BMP8A,,,-0.022902207503557172
ICAM2,0.035661388923755165,-0.004825985252083311,0.042448050123979494
SYTL3,0.023813633236626892,-0.008060028271351362,-0.016251295782166872
IL1A,0.037309746324411495,-0.03819262637783711,-0.015554534442163167
PGF,0.05997903940953708,-0.060886454622801164,0.003510103142233309
LGALS8,0.04324964836324388,-0.013139117232034316,0.03881519635879934
DKK3,-0.024300089311289873,-0.03608410676029318,0.06552781466775076
COL16A1,0.045495823682521676,-0.021981975074907994,0.04968850019214493
TPH1,-0.014145038611126804,-0.011269244187634178,0.04314236217606961
TNC,0.06342482447250504,-0.038129580349602704,-0.013996918066674385
TNFSF9,-0.023998764850547413,0.0011518528145561945,0.010148503968364444
C4A,-0.012434026279612828,0.0479582195395026,-0.030841322460688683
CNTN2,0.012072152276385268,0.07283536007354237,0.042755801282949195
LUM,0.034098616014962134,-0.031285163721581286,0.007435822848679232
BTC,,-0.0011672949256338692,0.034206543967764326
APOC1,-0.002164615722602463,-0.00016766940879160588,0.10583024798953683
PKM,0.04756325281752416,-0.06600376629783526,-0.004082084019231519
TNF,0.12620976458035055,,0.08643186719971684
GNAS,0.059363029376234805,-0.12443962355833817,0.03273022986272634
BMP8B,-0.01642854736922539,-0.03293647627072215,0.040778543578201154
LIPH,,,-0.017711986504188735
CCL28,0.10634503701307901,0.034706384457155286,-0.017783613648396226
PTPN11,0.013809270099155595,-0.023531962014821366,-0.023798217312999626
ADAM12,0.06748000087847127,-0.03535445384115717,-0.04647841885899245
EPO,-0.014145040688373628,,0.00320595332281825
EDN3,-0.014290996457261566,-0.021328426084843508,-0.03436186730930289
CCL22,,-0.023087377326585633,-0.02922306126296984
CCL2,-0.026755179660811132,0.05330447876249528,0.005286406650513712
DSCAM,0.050767779215990204,-0.008429894303496731,0.057888072461486834
ANG,0.08222567566278521,0.009341252903242904,0.04905896866631255
FBLN2,-0.04169989657719139,0.0635160259672539,0.010077723208395678
VTN,0.04434653527868144,,-0.03084132886371683
VEGFA,0.053097287026903486,-0.07755219392497457,-0.03279367352383382
F10,,0.10594968592110518,-0.020828244813564004
SERPINA1,0.013156816952281858,-0.038228593364227896,0.04503700163742957
VWF,0.007055247793526172,0.0009465890066066676,0.006578261182193704
GDNF,0.009392973031449084,,
VASP,0.02302404336108741,-0.04150338605293419,-0.01342555065577131
ADAM15,-0.010254746362584088,-0.005059924480903497,-0.021530955676096225
WNT2,-0.013237659876854801,,-0.04598994282306606
OLFM2,0.018625887855653136,-0.012901489831931342,0.0657887655111497
MFAP2,0.05357559843570103,-0.02579068517173405,0.018209580704479505
HLA-C,0.06934919817472031,0.023901198902416418,0.09111617929819349
THBS1,0.021189687161202297,0.002863379672546593,-0.06719258584979788
HSPA4,0.014101537692784836,0.008427775913295233,0.04348853880651857
LMAN1,0.04031880352699678,0.09077700869362805,-0.015283897643105348
LYPD3,,,0.02437312397214587
APOE,0.007640650015088923,-0.036477868193398356,0.07844228499316748
SOSTDC1,-0.021508775485215473,,0.022721435652035417
ANXA1,0.06220941018303143,-0.025704767221322696,-0.015686592813665034
WNT2B,0.006748625633347898,-0.03687975255299173,-0.03842627550154745
AMH,0.05437542208051599,-0.018599275328469504,-0.05883520324027107
GDF10,-0.027213194163257515,-0.02347437425961935,-0.03356371145391358
EFNB3,-0.006626631486023571,-0.02924558195280162,0.09573250699478256
LTB,-0.026290692498992765,-0.03361021452005127,0.014358535248675789
ANGPT2,0.03358902820044783,-0.08235187169462944,-0.01917099141138279
NRTN,,0.021134013155552116,
ADAM17,0.0272930379382657,-0.057246585976133094,-0.014077519119889885
LRPAP1,0.057546527972215426,-0.015052797586603828,0.04673858002368414
NID1,0.016020053229492105,-0.0730443840415359,-0.014657471784087318
MST1,0.04327585789279094,-0.009183179984223704,0.04304477942864496
IL13,0.08564274384533967,,
DCN,-0.008872487909187422,-0.0326081354495102,-0.02859990359552616
IGFL2,,,-0.017089414921569037
COL7A1,0.026677448987116364,0.04377549777703847,0.027137459785655398
CALR,0.07464836966737798,-0.09313480871651311,-0.04477873599700034
PIGA,0.04145886237549966,0.04523329331677726,0.03603580707676773
CD200,-0.026513350583774374,-0.007960931821634985,0.009785245048708263
GRP,-0.01429099860816313,-0.025688604018230858,0.1791185449736386
CDH1,-0.023256601329327282,0.026213668013277534,-0.03805081909639345
LPL,0.028387654438381503,-0.060775351872290995,0.019409347943006628
SEMA5A,0.024311574696388605,0.01744296377098655,-0.0014594328692487729
SEMA7A,0.03971721271141477,0.007378803606211153,-0.006030987943680119
SEMA4G,0.027644792131361774,-0.050131087517657005,0.04483345055568338
SEMA3B,0.004755236924782641,0.030022350834893994,0.0316256637760365
RPH3A,0.011744180343614926,-0.016582715708298224,-0.03617189702635711
JAG2,0.00707338812097612,-0.05893190957315013,-0.000845966422564988
CGN,0.022609697587136216,0.020106767902066964,0.029356002018839443
GDF15,-0.002945156722134548,-0.002494184963894084,-0.02811802787157862
SEMA4F,0.04289597491710231,-0.015160762951761317,-0.0035230600693316144
NXPH1,0.02502296894269328,0.036991714631980206,0.06587657393078902
ARF1,0.05304997390427014,0.031177122058744237,-0.060121829303331244
DSC3,,,-0.018911400896253424
EBI3,-0.027047320118145132,0.027505505130010686,-0.012374284462326255
TIMP1,0.028297410672431078,-0.042524711796664616,-0.04398179228565126
SEMA3C,0.0011649534876766693,0.07303499678606026,-0.010962650794529074
GNRH2,,,0.02022682115815113
GAS6,0.045224057225185625,-0.045719244878063184,0.02503144554337715
MEPE,-0.026205542938450347,,0.006187519754206376
SERPINE1,0.04979959429627721,0.029563651136119883,-0.055086284951820164
RSPO2,-0.030986250561774783,0.024151914273729824,-0.005100213508932535
SHBG,0.04775284761687016,-0.031079283179968546,0.015730313767666818
LGALS3BP,0.058015779143907764,-0.03387716498793316,0.02514818695532036
LAMB1,0.010035251539115898,-0.08307320261208367,-0.03875083633738629
SPTBN2,-0.03230746581591012,-0.05182358698434884,-0.0049187515837402565
COL1A2,0.034778664141661794,-0.004424881973612796,-0.05609731010245632
DEFB1,,,-0.030459401764497403
CEACAM16,0.011962940380222536,,
WNT11,,,0.04221641207163441
LGALS1,0.06029926609505876,-0.021395542635184443,-0.023261926480856888
BCAN,0.017501556377766694,-0.07740114636349665,0.06198702153677882
ANOS1,0.027310394731021086,0.040210753537644396,0.07911314127291671
EDA,0.0436353290577428,0.02466325558639677,0.02323536318329041
FGF22,-0.025862760895605928,-0.02515094512244273,-0.012725570313567774
SHANK1,-0.01594527704785179,,0.017897782691901943
RAET1G,,,-0.006464093488001307
TGFB1,-0.01801246960891932,-0.0360000590328789,-0.017715104507482867
MSTN,0.03378376938889518,-0.030733931247091645,0.048591267545596555
WNT4,-0.015813559904829532,-0.018119427593297724,-0.017523202522658723
TNFSF4,0.06178447981292346,-0.027915607844806112,0.0123299551674608
NTN1,0.02164443916192475,-0.03545203564605015,0.06201872856422634
CXCL12,-0.03353617954989182,0.025489865149823123,-0.00951695601315007
GNRH1,0.013878278706511373,-0.018360797882784306,0.013430953397857846
RIMS1,-0.04163802463060568,0.02964816889066608,0.09585770669423073
FGF14,0.003722572348406285,0.02304787533680775,0.00420124552007535
IGF1,0.0030358427238911198,0.12350758073149734,-0.04628724572488543
TNFSF10,-0.008196018518568424,-0.028297346551992064,0.0041581759539233085
GDF5,-0.0115776363457566,0.01583018908071573,0.06379847307324923
CHAD,,-0.020414582935761188,
RGMA,0.0811112962100484,-0.06004419680375305,0.0675700304743369
WNT16,,-0.01686461944396059,-0.005941746771676271
CX3CL1,0.02545926036524489,-0.0036781503056402248,0.01882381561641732
FGF1,0.02659121669888635,-0.01116526303900494,0.0530599734081385
ALOX5AP,0.04108908024700416,-0.005824920685009819,0.008821399117912476
IL1RN,0.06893677329857181,,-0.045444960253151576
NPW,0.03544839608353365,-0.018834947062072394,0.024267302028925648
CXCL9,,0.0006987290286380276,0.016330272914476432
ANGPTL4,0.05491471651099959,0.02725110917330424,-0.029158146230861725
OBP2A,,,0.01874981313652024
COL4A3,-0.015680818615377894,-0.03168105397055314,-0.034361869430440097
NRG3,0.0072976458725899866,-0.008937319659660147,0.1331043874261363
IL23A,0.016360075307479398,,-0.030665166668141456
COLQ,0.0825143950813292,0.01909057911752467,0.043992015652254586
TNFSF12,0.04057487990633768,0.02839015616398386,0.00888909287677367
DKK2,,,-0.028936909903963737
FYN,-0.004198313083221784,-0.06827019607631395,0.057458276286000025
ACE,0.02004481857242381,-0.015716183476973164,0.012694626703632588
IL18,0.02732212278108955,-0.007297809801338317,0.0356999296824913
PPBP,,-0.02168490713737342,
CCL27,0.03985356027233226,-0.001926647292074536,0.01219620790643249
SERPING1,0.00767652484342741,-0.03317631258216181,-0.004542030354166754
AZGP1,0.04477025218781063,-0.0811938557832857,0.07827400839004785
INHA,0.022763114189685008,-0.018834946950433203,0.020757826669960063
SEMA3G,0.057920425733006535,-0.01737668441999238,-0.021048450478272196
COL6A1,0.0319048351217474,-0.05110452621350551,-0.04460111692543291
FGF17,-0.016462457570887695,,-0.020237536312484355
TNFSF8,,0.012965936101974333,-0.03855633834451271
FGF20,0.11632154326164484,0.015725744952773638,0.025346734670892983
ICAM3,-0.020491496457828696,0.00457231571087313,0.031040901900190727
LAMA4,0.027991046248130452,0.0012305970476929788,-0.026224063170656262
DLL4,-0.032096705202732424,-0.006594699329998822,0.025980434670542726
SEMA3A,-0.02463288943922136,-0.05361162890139095,0.050302694084843814
RLN2,0.015970524458637836,-0.028080730880618444,0.04917684171141077
C5,-0.01754346379324499,-0.0063057981815431915,0.030397587900044976
COMP,,-0.020195841852831638,0.05749485101483834
EDN2,0.012322855562542995,,
C1QA,0.02803151631003538,0.008226768565401355,-0.027029634627243768
UTS2B,,,0.05783731257166401
COL9A3,-0.01619055620128543,0.020436791127639176,0.05081332173570903
HGF,-0.018166507710383348,-0.0056120209723440045,-0.00930986822882561
P4HB,0.004178423351098203,-0.04153324196038525,-0.06672919605664136
ADCYAP1,-0.0175751218503002,-0.03400354049332968,0.010277292033449691
GREM1,0.018709600488464824,0.09047493807237984,-0.0006708265019576266
EGF,0.025268081340876276,0.006959705777467677,0.062496481392776505
VEGFB,0.0527520327656552,-0.041054748502084924,0.00098588782682427
FARP2,-0.018401667054085316,-0.08177057167579076,0.057410194171512115
LAMA2,0.04481725912391708,-0.047584322569303346,0.01712708978015634
NRG1,0.003305471434144769,,-0.03589064896832412
SPINK1,-0.011927237124530565,,-0.006045046206646153
EFEMP2,0.022138608351881986,-0.05019410028245056,0.010003919896665348
SELPLG,0.10946387039945929,0.054521456977813174,0.0778922099135003
HLA-E,0.05433810860060698,0.0025879171206266783,0.026302544785551323
PTN,0.05425659283745145,-0.07597547629435407,0.00500291396652605
CD274,-0.019629145838575137,0.025238626404377247,0.018911329456034836
CD14,0.07076091462186293,-0.03616789449835774,0.019221536039974573
SFTPD,-0.020166576033884852,0.02205469927043669,0.07974342162152909
SLIT1,0.006783381153309892,0.01209084053080482,-0.006954356143427181
CNTF,-0.013848795106174308,0.011943815555253237,
BST1,-0.028830813159687628,0.07658255444436457,0.026045967035781145
AGTRAP,0.047425650397070744,0.006329899839804589,0.008055577177053411
LAMC1,0.01672950270341529,-0.048062275452588656,-0.04428086462116255
COL6A3,-0.019073713025299505,-0.03735570746991889,-0.030477775793601666
FN1,-0.0063821370374076624,-0.059602386138331555,-0.0562888591193375
MIF,0.034577133881957337,0.037401689277471784,0.07229714832760226
JAG1,0.036972314543327715,-0.03608790328632026,-0.03295898909858926
NID2,0.026597684056792248,0.024714736161141275,0.009400795153970206
EFNB1,0.03244285766481256,-0.08069935017242161,0.012952621467493881
COL4A2,0.05062183014437329,-0.07334640209801632,-0.02854939597893315
SPP1,0.06655441914930706,-0.06775675100551279,-0.07097205862476542
PODXL2,0.02449985754196525,0.003952554161067563,0.07555326618235979
FGF9,-0.02586275077465374,,-0.03305802440159791
ITIH2,0.0157670735672442,-0.038557184010664075,0.05237402169122394
ADAM10,0.08810426695064565,-0.01567531166372223,-0.0273755066462176
CFH,0.11337945818945225,0.0012705430585829873,-0.02182054662856463
COL4A5,0.035376484524879764,-0.052131454681785656,0.04098863313232832
LTBP3,0.05480827400840193,-0.06528337129407491,0.00990290280463639
GNB3,0.09416961214588217,-0.012133031409645409,0.02248091390612656
COL6A2,0.020868574208903812,0.00867549162171705,-0.050579031270641485
PLG,0.02476939945425287,,
GDF9,-0.022974470720806214,-0.025510463158378373,0.04415105241749028
NCAM1,-0.01132997684268358,0.024011667256330912,0.03187014251684636
APOC2,0.047240001329029856,0.016810935607353736,0.058585972470809954
BST2,-0.005792102132436984,-0.030683175970950598,0.004285823223896295
COL5A1,-0.011052155107352253,0.019869453079452704,-0.03262016889485541
CALM3,-0.03326957625610576,0.04642320177044401,0.0029912888223020307
THBS2,0.06655988533138402,0.05292698839993428,-0.03136870880601645
SERPINE2,-0.021774554054789206,-0.05102793912440394,0.05570511242094371
EFNB2,-0.0025108753633887215,-0.07706995299617464,-0.0516668570691798
PROK1,,-0.017376674315028696,
MMP9,0.013113916999243228,-0.004814686436916617,-0.0367652233483991
NPPA,-0.038756537250984734,0.08613506544008093,0.08921589267820197
APOB,,-0.01906795614813271,-0.01918351997523978
C4B,-0.020691756024307766,-0.019298342988282865,-0.021242452435859045
NTNG2,0.014399983717933636,-0.013211405626040427,0.1082531697792037
LAMA1,0.006223693595766493,-0.028523168804364455,-0.012673891706460353
UCN,-0.02055048396027242,-0.007165174087692887,0.041648719095449815
ARTN,-0.01384879606930534,-0.024044572762558586,0.03710412586449923
PDGFD,0.023106816851079827,-0.0718673708283823,-0.01943778653198449
EDN1,-0.00018378589189238498,0.04516381495851013,0.014197710128461398
ARPC5,0.04013784278678137,-0.0049643673582889115,-0.002995840583528555
GSTO1,-0.036712973631771645,0.011899323111838837,-0.04523261326774123
PROK2,,,0.030663128494838963
SYK,0.048563151846600955,-0.03800676052224941,0.012619401824742273
CD40LG,,,0.05924965915558988
ST6GAL1,0.02300664280850012,0.0228285706523178,0.05109036447979994
WNT3,-0.027804816236584446,-0.0334763988955292,-0.006060925250850023
HSP90B1,0.005833295038152921,-0.03516076492093125,-0.11037722074220105
ZP3,0.03305803432693512,-0.028408540173422134,0.029013993140276816
ANGPT4,,0.06195340925016242,
NRG2,0.008516753259334467,0.0195009709471244,0.1314022657816804
MELTF,0.01721615072174792,0.012476577245022404,0.039852797906137355
NLGN1,-0.038153238815964045,-0.04223004970174143,0.017523184303424325
SLIT3,-0.022635664201445107,-0.0030974523792593536,-0.020111766912295007
CCL8,-0.012921895959786744,,0.03734769292333301
S100A4,0.028801505938777693,0.01802106592879703,0.013295826264609092
TNFSF13B,0.11490063655422339,-0.08927879728051012,-0.003277278368439128
HSPG2,0.06196976866091418,-0.03601836794052153,-0.013852670859285942
FAM3C,0.013655722025576645,-0.06367208433995537,-9.245589058625993e-05
FLT3LG,0.08958709343545279,-0.0019197739314535057,0.08181956606287262
A2M,0.058937071196839434,-0.09383482121279083,-0.006606656336362853
VCL,0.027595806839107704,-0.07219949669753253,-0.0607036786948158
FGF2,0.003699238295202855,0.049489743054634536,-0.005094982996365569
CNTN3,-0.029614036814703867,-0.027246799010763684,
RNASE2,0.02222683918840234,0.04852240148181569,0.06469219864862336
ADM2,,,0.06685038840985473
GAL,-0.018282712147593826,,-0.019452058620387336
CXCL6,,,-0.03562595236966634
PDGFC,0.010566128243490642,-0.0937442572250387,1.5548541255268355e-05
COL8A2,0.004232449949563949,0.029505810124965587,0.06856040480630994
SPON2,-0.027293644956814224,-0.052194104205667086,-0.02802282080935088
