,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02906234693616292,,,,,,,,,-0.025709249018837848,,0.009459859287470222,
BMP1,-0.0003462658445964854,-0.022678390308268032,-0.010538091927193101,-0.022119819777499734,0.06444353379360242,-0.05503535869584229,-0.03512869053648488,0.004525393803962097,0.18008679522525659,0.06320326455616282,-0.026788581014421296,0.08006052528676859,-0.007059487159965644,0.016698258347465484,0.08637446344401409,0.028208200884636967,-0.020530605817350844,0.02393253361884046,-0.08738242055914396,0.03964327639146696,-0.048336110320627935
NDP,0.012188759949864174,-0.05995059685542247,0.015812135366520142,0.006296391882880648,0.053988828027652376,-0.004142830614789338,0.023814666119604946,-0.02777572434648698,-0.008947507663447598,0.013636137127421611,-0.002219907024400476,0.07033201320721254,0.024726379674340385,0.08884910203323118,0.05599033296180696,-0.006774962439861875,0.013509377770364144,-0.0007004389430973456,0.014332529701260753,0.01547448529173238,0.015407448368369289
TNFSF18,-0.02166145844132025,0.05450929522942501,0.026769751719476337,-0.03973137222813186,,,,-0.012582394976069378,0.0600778736024696,-0.004378211177017245,,,,-0.019832035297763593,,,,-0.006422985727117977,,-0.032842831789896554,0.010012263616383707
IL36G,,,,,,,,,,,,-0.022883380597474974,,,,,,,,,
RTN4,-0.061599483883321454,0.010484982436247242,0.03206690899185243,0.0041893396096282865,0.008782883958065693,0.009319337041045725,0.0017417906256253488,-0.0141123228731905,-0.17641205503068352,0.0022035740366436077,-0.027302282990307198,-0.02959970671890968,0.022373837923334753,-0.0564633192727522,-0.06006239700114376,-0.014703363216328967,0.027139525822299997,-0.05267566095437719,-0.021812716218088925,-0.04778609421642805,0.008191989734631649
HEBP1,-0.04472057203809719,0.006608742859871943,0.002277934553993368,0.03790594910445421,0.026106831182933946,-0.0010470279867561688,0.014004493344165984,0.033927288167116876,0.06601835410162143,-0.08032209688076652,0.0010234510636702794,-0.009082690896119407,0.012652871967980893,-0.07410815696228433,-0.01893360375632183,0.04717549993581065,0.010774812927034057,-0.012426334412172061,0.02275467792939087,0.020367312681106572,0.04871268458828212
WNT7B,-0.019083066431058306,0.006480947015265001,-0.0018839148679205312,-0.0363278748321474,0.006573449064878522,-0.026491962832227944,0.01738122886812747,0.07600214192055586,-0.06644911427497767,-0.030420775781117754,0.0750755004073426,-0.025151472389430003,0.04279748278585201,,-0.0668788208584461,0.037378458696400774,0.017919520087217426,0.035441015286207175,-0.004889243198352547,0.007631170397980087,0.05800649170088972
PTMA,0.04597519112789746,0.07776110192622618,0.010150127249322592,0.046445921310472066,0.018019783425547223,-0.02162259808070194,0.026090532608633327,0.030092589322772447,-0.08450812656938796,-0.03225809795012096,-0.0025526283494108556,-0.006621538807517824,0.05237653313731944,0.014998150358504868,-0.07490172223301163,-0.04441554176687112,-0.011258206172939154,-0.041966214564359755,-0.03141657866455253,-0.05019140525472689,-0.011599806034795993
FASLG,-0.019083071825792303,,,,,,,,,,,,,,,,,,,-0.005574141457470582,
