,ZH1007inf,ZH8811Bbulk,ZH916T1
HMGB1,0.05083058516331629,-0.07694697393224921,-0.004027367687905443
ITGB3BP,0.02525568273728913,-0.01895302937651141,0.04216867128298396
AANAT,,-0.019118028996059085,0.0769531901752362
IL15,-0.04706684922229016,0.043257959241775744,0.04825251750523007
UTS2,0.08615430716181854,,
BSG,-0.09966710495286113,0.03816827164072407,0.011623543373605579
ADAMTS3,-0.01667166362470257,0.007184267629684566,-0.052823408470626734
CD34,0.056771532154965915,0.03710171662715403,0.014891586732314274
CCL23,0.0028424863692897624,,
PLAT,0.10398554385304876,0.03313664705534491,0.030621194257124153
NTF3,,0.029489778627869712,
LTA,,,0.029838446277436252
CKLF,-0.028482911298739814,-0.05747538686813594,-0.024592583562179623
CD24,0.01614722103710971,-0.051389863915009264,-0.04567258415678735
HSP90AA1,-0.009467172698850224,0.05486909060741092,-0.0039388477271283615
BMP4,0.06136071158723327,-0.02523257274751286,0.06825685808475822
SCGB3A1,0.16384675343635471,-0.02719478901183994,-0.01032912000562999
IGFBP4,0.1357278213298575,0.02674506352363757,0.059998261723977375
RSPO4,,,0.09044385395386292
LEFTY2,-0.029198440989344186,0.008307086587344996,-0.015516444116267812
PF4,,-0.01302119161262807,0.011621237957685633
ANGPTL2,-0.030946459518132713,0.013531437472489208,0.05608312905140123
LRIG2,0.005949368010075274,-0.02049511418643172,0.03039264725131181
ICOSLG,0.0759779816150585,0.05710267954769132,0.041977250151897634
NPPC,-0.022987956639680972,0.010117263062745217,
LYZ,-0.003917289113815259,0.02681366296086346,0.07807680789653682
EREG,,0.061137413669062904,-0.03583133222933633
SPTAN1,-0.10156932825979216,-0.017508750108620554,-0.056166939605994726
LIPC,-0.024376374874409416,,0.12418864717765227
COL8A1,0.04575090377111639,-0.030414775903790683,0.0439639479259604
GSTM2,0.07117105387912165,-0.01677280266916784,-0.042770160079927545
SPX,-0.03047494624435287,-0.016167473737391917,-0.06136599246339766
MFGE8,0.03987198748708788,0.06517068182473848,0.027602307510541328
TGFA,-0.03132006983733223,-0.0030498927178559333,-0.0639777375484648
SLIT2,0.09743557267548046,-0.06414279874953295,0.02172221445981563
PLTP,0.007436005176132581,0.060782816233066944,0.019243593993880696
APOD,0.021009037995048906,0.01712095490105096,0.022441641348872835
B2M,0.058685680422485266,0.009546783737075518,0.0620637592011292
OMG,-0.024685942332917963,-0.008959532078397356,-0.020229674687318167
CXCL3,-0.02369139461104092,0.06416928038564033,-0.049219910065305135
CXCL10,-0.059823088354719806,-0.01746519275025926,-0.04823365232655763
RSPO3,,-0.02228084433285183,-0.016908405023071477
CORT,,-0.013626015206176852,
NCAN,0.0599443506422143,-0.02125557504621793,-0.06271699046195531
PRG4,,-0.020106019267711477,0.019521783174307458
ZG16B,,,-0.0210829613832304
TGM2,0.045072903805814815,0.01737143287678132,0.03707195432975623
VEGFC,0.036135413303871405,0.01817842323129617,0.004419917483594318
WNT6,,0.03877493737858578,-0.025462008909553916
NRG4,,,-0.016908406918100277
PMCH,,-0.019118028318095254,-0.025126623793073937
COL9A1,0.014902041662623957,0.008087950275855264,-0.03944732187306648
GDF11,-0.07285810455660177,0.00937087276823447,0.013777501582845587
RAET1E,,,-0.018548402251684196
IL24,,-0.012813575332581945,
SORBS1,-0.055270922189574974,-0.01132115059406022,-0.03344129831864744
DLL1,0.008690128493335768,-0.018446494477222745,-0.0033571214602613063
TLN1,0.0759715716183251,0.026396866048938008,0.08286385529692238
COL2A1,,0.020387294440823853,0.11269688293613897
SHH,-0.0009199421243937318,0.029236907431140297,-0.050362610449788486
PON2,-0.014513610127095183,-0.010241282308122436,-0.04899846466421898
ICAM5,,-0.029315845517389777,0.021861618992812484
HPX,-0.023691382216212423,-0.016498873941429452,-0.028050806227048697
SFRP2,0.06709960583077594,0.00749606960656658,-0.0018713489347072353
CD70,,0.05220974925948934,-0.02579682987016112
HP,0.021079650961095365,0.05981190942515193,-0.02529312740450796
CXCL2,-0.042521080838399776,0.0870038858267862,0.0817635068876522
NPPB,,0.006608887369220534,-0.017151695725407444
CCK,-0.024376394549480995,-0.052362518735441725,-0.022250379548856794
SEMA6A,0.019530928994191392,0.02366698878533446,-0.04228363125636028
IRAK4,0.004448869262298585,0.006258758406758385,-0.03486546745802577
GSTP1,-0.041462484334742956,-0.06908356245870068,0.014795041025708939
VCAM1,-0.06911672087834529,0.06699962924231084,-0.031031240214229608
NXPH3,0.0018114220545215063,0.0006428763352229392,-0.007828346379631567
MTMR4,-0.039163091122866846,-0.004847108497865133,0.03742125429030653
LAMC2,,0.08115646671371626,-0.03267924013564042
IL10,0.020901129023495106,-0.0271532598805123,0.0028072850569753754
SEMA4D,-0.01230666490418693,-0.037949767048427,-0.008114123521014373
TRH,0.10854938820400732,-0.041146176312982154,-0.01921104943045451
SEMA6D,-0.07079545561575466,-0.011952348206207837,-0.01929485333262612
CEL,,-0.02091986085225345,0.017912090533535995
PDCD1LG2,-0.06525512729662061,-0.0470513130564082,0.06018754910054188
SPINT1,0.13626262472753714,0.0024810781284044696,-0.06031082560714081
CTHRC1,0.028964898024212857,0.022431432870351698,0.005769752398418999
PODXL,0.049989611465156014,-0.029634921888763138,0.007178864957947529
JAM3,-0.04891198669052134,0.039097918627051476,-0.026330957379133397
TGFB2,-0.018681416057016235,-0.007495252517616469,-0.008743674609508494
COL18A1,0.14332486507030315,0.060728583124375096,0.03522455905733052
NODAL,0.061573560489067876,0.03708211485388704,-0.026292068188564822
INHBB,0.030641555683593266,-0.019570773207418356,-0.012205462926644869
LCN1,-0.031300641224842954,-0.014947339973110173,0.06542726823602321
ARF4,0.0703538974208284,-0.03185485392712736,-0.004037333439515444
CXCL14,0.0022337964087941354,0.08280938126943918,0.05177800378055118
LIF,0.05868027254050334,0.06255878740038741,0.03731710703313502
IL17B,-0.03735971434946597,0.010929644290983836,0.043823774640150415
MMP1,0.0013682125285412866,0.07451469599749735,0.018297571180431762
MATN1,,0.0891410828295287,0.04612945671023483
ADAM28,0.02768846010890486,-0.018830403652880204,0.05842993588145029
TCN2,-0.0071012706274158075,-0.0116298751435133,0.07282174870580058
THPO,,,0.03905746250144209
CUBN,-0.04290334923083112,0.005724541373975648,0.017531704275953117
TIMP3,0.10007588136818259,0.0280625291797251,0.022210085921910223
PIGF,-0.05752960892119746,0.009526678710149348,0.06958382001395605
CRH,,0.034152147459851206,0.02768282772626565
BDNF,-0.028763917484314255,0.050116149645729954,0.06599878476051736
CCL5,0.04790088634776911,0.11900734461244411,0.01165806110524099
GAD1,-0.012750054863908034,-0.05100214777280704,0.0008145253080723285
COL14A1,0.018735595394396592,0.08095747156546089,0.0066228653654479734
HLA-A,0.012800127944867056,0.07763267317925383,0.02625588949288024
FGF18,,-0.023332851999026405,-0.019211050971741934
ADM,-0.03644624257417185,0.005881968792022622,0.06531022652083135
CCL15,0.1937956079183147,,-0.0166617430163755
GNAI2,0.05347543332690166,0.022496624029471564,0.0364187551180268
HDC,,,0.015800750498439268
COL11A1,0.1279624867539822,0.0213142924793598,-3.677846756353861e-05
NUCB2,0.042009570719783174,-0.04845143394787403,0.004862340760906202
CXCL1,0.06250823849459634,0.05012694064851324,0.03218846573472474
VCAN,-0.03316273836792399,-0.06320984622346382,0.060936234420788535
MMP7,0.05913761525387544,0.005640290414499541,9.089032928122283e-05
PTPN6,0.07377309967492704,0.022680848889796792,0.04070313802573919
PTGS2,0.011814895482471794,0.047825101502928416,0.037311448015923336
CD58,0.012632824464103886,0.040623003761600024,0.02462921282452121
TNFSF14,0.06632766736787475,0.0077868418066199,0.055298346379814935
CNTN4,0.027574435197708004,-0.009992469061823222,-0.0283509918989298
INSL3,,-0.014765383657808641,-0.004947647100332087
BTLA,,,-0.022059712519216366
MFNG,0.04320999277908043,-0.021421899171946705,0.00868207321684865
ICAM1,0.007650341589180239,0.06741706992782234,0.036899916881724996
PROS1,0.017225964155608443,-0.0652409672109722,0.03188936221534879
CLCF1,-0.01727507812420892,0.0009670848675036312,0.04096784595127538
PSAP,0.0019880361776730545,0.08584347051066439,0.08584834348087614
EFEMP1,0.07224541884076115,-0.10990195604953033,0.014762716756168252
C1QTNF1,0.0973058185570193,-0.029073121871753083,0.033092273820965426
ALB,0.017091806554243947,-0.03385159014878196,-0.02579683792103768
EFNA3,-0.03852568432734663,0.06094258304110043,-0.04677220298881031
DRAXIN,-0.0505071663152539,0.04559140783167435,0.0012482319668819858
RAET1L,,-0.014947330177249458,
NPTX2,-0.024940138318487123,0.0393207385954011,-0.02179182677616862
FGF11,0.046432305871480783,-0.060125647655070495,-0.0427588347108371
CD59,0.06068176717674892,0.045489772027909776,0.036494873683851216
COL9A2,0.07181384248942077,0.001778152808852413,-0.00802298210644788
DLL3,0.008548918930557571,0.002858687413709102,-0.07344755170306602
FGF5,,,0.0876519140369816
LIN7C,0.05378479503407519,-0.02839231413192653,-0.02084960251695797
GDF7,,-0.01281357939218206,-0.032542659659214955
PSPN,-0.062285901418576144,-0.034893603878328405,0.022286338940379014
ANGPT1,-0.012280644463205967,0.05028123233658245,-0.01405410410155484
PNOC,,-0.013626016688645782,0.04558314759932526
L1CAM,0.029474500748657047,-0.028229586846981142,0.0019577984066884704
APOA1,-0.020976800218017306,-0.012678179982311879,0.0050334852552964765
PSEN1,0.003346629147058877,0.006829237521381843,-0.028067963632082363
CALM2,0.03158436243623417,-0.04314320832938491,-0.02744336234554873
CLEC2B,0.00728671926978107,-0.00872577730432005,0.03662657828875852
NTNG1,-0.0414282953249124,0.03879859260882405,-0.031632958005329816
LRIG1,-0.05626993889636571,-0.025655521403763402,-0.028724055018063587
CPAMD8,0.033830384272979554,-0.014395021615803276,0.010268439963475172
GHRL,-0.012685080829518252,,0.00624762586702712
NPY,-0.029629948569762758,0.002844220009456216,-0.028808130333180686
MMP2,-0.10306915059678422,0.04659964100091711,0.02835301156821779
PPY,,-0.0005881227935119758,-0.025187379958066733
ALKAL2,-0.04055971523631657,0.03300969352670052,0.006342481022341518
CSF1,0.02315659735634835,0.02241632611061414,0.062186586970650805
SEMA4C,0.013520454254701818,0.014404589315276536,0.04094081788660492
BMP8A,,,0.019401047076989433
ICAM2,-0.022740133186094975,-0.017196518469674526,0.014907898441462931
SYTL3,0.03286011704544543,-0.03669772755616016,-0.014879515444063646
IL1A,0.004138339033431051,0.0731519408696695,-0.04611712545766108
HLA-G,,-0.036241494100615126,
PGF,0.15672638883529738,-0.052133575359191026,0.029599303759277884
LGALS8,0.04265965099264928,0.05004398785226518,0.0074927835691612175
DKK3,0.09742494013817425,0.024735615902000612,0.05067315982648519
COL16A1,0.02048817221681515,-0.0076690918671890014,-0.03220932196208546
TPH1,,-0.039026983075222475,0.05991028258051478
TNC,0.011957600958469226,0.03732830839557325,-0.010078400584280365
TNFSF9,,0.022941756513450214,0.1050680731604519
C4A,,,-0.027574775286001205
CNTN2,0.031704451461295656,-0.004203433806970653,-0.0311312230627907
LUM,0.09280991689474322,0.04759512113975784,0.04313102527954383
BTC,,-0.0019550810347697405,-0.0248992430766645
APOC1,-0.03887417642151885,-0.022074036876233487,0.03535682391224759
PKM,0.0026868131559815364,0.011487118211956346,0.036053782869414026
TNF,-0.028175632192914152,0.17930547964795424,0.0018533077201917018
GNAS,-0.11728344710037233,-0.06625578005731654,-0.018718670482241805
BMP8B,0.06253084267155083,0.03862346916247194,-0.012151490880656424
LIPH,,-0.01666499175519185,0.06283586826006048
CCL28,,,-0.015900068836303717
PTPN11,0.006758669516515952,-0.03419773367862694,0.015719204549546603
ADAM12,0.011196579486590743,-0.0010949887983165627,0.043314804533811806
EPO,,-0.017307864369962917,0.007827798070993819
EDN3,,-0.035836323105003905,0.04088660663028923
CCL22,,0.061726072781672456,-0.026127911619956066
CCL2,0.06553243428116497,0.04730180617160421,0.02788914135444252
DSCAM,-0.05886703192009979,-0.04772269758793825,0.08834201824261612
ANG,0.03509643878830895,-0.013207120331480521,-0.009009468137521464
FBLN2,-0.05503815286530096,-0.007528632871046279,-0.0010961562239356903
VTN,-0.021518767793502053,-0.012170541309744163,0.08260612073829193
VEGFA,-0.004522380267199383,-0.002856520727627966,-0.016022395661967455
F10,0.13927861465934524,-0.02078617274106979,0.02710831793142539
SERPINA1,-0.03092086171073125,0.05076088652212101,-0.010532466155804738
VWF,0.05955343536957586,0.002214433000067122,0.02132964843479902
GDNF,,0.009415421894289231,
VASP,0.08659800987398256,0.007703593863479264,-0.007829936644170123
ADAM15,-0.05770897311562369,0.08778954648219982,0.0033963786467397796
WNT2,,-0.017776043679985965,-0.03009778861856084
CALCB,,-0.021052808699924198,
OLFM2,-0.05813654511133512,-0.06438023588704402,-0.010739475135891371
MFAP2,0.024085154943477776,-0.0282944550062172,0.023609324298148476
HLA-C,0.0320085976521769,0.010552130861455148,0.002770420476414549
THBS1,0.0885916292874739,-0.029813765421449027,0.07898526885304338
HSPA4,0.007186578924665789,0.03860391738458164,-0.04757168994909863
LMAN1,0.02516344661846407,0.029020309080612098,0.020011635899751506
LYPD3,-0.034938123360194445,0.009040190933545768,-0.011123282273941437
APOE,-0.06473806889653966,0.05451277589792018,0.05013643035345312
SOSTDC1,,0.01860090351346966,0.0006974376723697073
ANXA1,0.0680833128444295,0.01527112569024096,0.06133661349305224
WNT2B,0.020490502093478274,-0.02781730840105601,0.05601240764211336
AMH,,0.03216824713845126,-0.014261151035916643
GDF10,-0.04011442219736385,-0.026655767980332805,0.09267729491703261
EFNB3,-0.09785321214227068,0.015364628765102981,-0.042076191360183146
LTB,-0.04648368985193209,-0.04547964124437946,0.025431239511023215
ANGPT2,0.09997565946855387,0.014003572396060792,0.02652808156533331
ADAM17,-0.009842716306353244,0.07110738747961148,0.018914706200349515
LRPAP1,0.006395879922636987,-0.045713248244207985,-0.05343288354839347
NID1,0.10579949170949969,0.06536041559410417,0.04420780007398061
MST1,-0.026580590107242275,-0.05060999837123255,0.00906250130707587
DCN,0.13174000062462923,0.02907727976633035,0.044874890422623305
IGFL2,,-0.017149211954202638,-0.00033031763321387744
COL7A1,0.08784872490604033,0.07634619688325546,0.028851961956319512
CALR,-0.0230165245862787,0.09638395749441792,0.08736302447203431
PIGA,-0.036176706629851306,0.0017620909705593707,0.03002029745495265
CD200,0.09990706627569115,-0.01236130398685556,-0.005776886001545051
GRP,0.0045642732507007065,-0.01616747484288859,-0.020062909521356326
CDH1,0.055679847867525126,-0.03477022865036274,-0.03402068077232196
LPL,-0.04134198655940613,0.014020134964181863,-0.052145776207629245
SEMA5A,0.08108111975569972,-0.006752712172817638,0.03625239972219927
SEMA7A,0.06603794031778322,0.009145309452818377,0.007428484355630285
SEMA4G,0.05154009491718734,-0.019654898633795468,-0.04292230978070312
SEMA3B,-0.055225019981497155,0.05471549521169084,0.0542449924083259
RPH3A,-0.0900248348898509,-0.07020078386698457,0.03640352941780501
JAG2,0.08721273212211815,-0.03914037508254064,0.04128651815587558
CGN,-0.03782942202175931,0.022598137606261906,-0.0059753597789408966
GDF15,-0.10773294566636232,0.06564012057310455,0.015078368354849764
SEMA4F,0.06091039314056239,-5.320405597041655e-05,0.030510782221634242
NXPH1,-0.023498976264377552,-0.020709584692703693,-0.0016613727362037635
ARF1,0.09485613211543595,0.007577712214852838,0.01621566573935642
DSC3,,,-0.016908406918100277
EBI3,0.16500704273320724,0.004033317035466251,0.020790868268927728
TIMP1,0.059276711908587014,0.06444578285456973,0.05508959447728061
SEMA3C,0.05545782514448418,0.04672660037951549,0.08084310990165719
GNRH2,,,0.026565679120482546
GAS6,-0.0629736661021567,0.024087869561042995,0.013987232009253567
MEPE,-0.025372820184721936,0.04073362442270544,0.01232443261732693
SERPINE1,-0.012490197145290543,0.03804381960703866,0.03907013639847368
RSPO2,,0.06710228122857857,0.1390067431899166
SHBG,-0.02369139461104092,0.033500894210051924,-0.03544943758694748
LGALS3BP,-0.00429704726321824,0.08290969509634502,0.06517521202786669
LAMB1,0.05355828441984337,0.09925039149984294,0.03712567487721762
SPTBN2,0.006931187657621842,-0.0452092073007757,0.017855067723019577
COL1A2,0.08837645994244045,0.04699587264365596,0.032736500960526466
DEFB1,,,0.03294137027165509
WNT11,,-0.036068187291141196,0.013829774890104332
LGALS1,0.0896558402229427,0.018495691141527517,0.025812660101680523
BCAN,-0.03746195249276013,-0.021444519829451288,-0.03321840156804748
ANOS1,0.054299548727872175,0.002669441785371716,0.008440380540514396
EDA,0.0619562648424914,-0.026655766448503326,0.028977905047431866
FGF22,,-0.016334863237691375,0.01851743132272855
SHANK1,,-0.020786170558587815,0.01126098576204544
NPVF,,-0.014765378503000033,
RAET1G,,,-0.02108295771788654
TGFB1,0.0473083473699298,0.03107425584021646,0.0614123930353573
MSTN,0.010407811428363415,0.026785835195438,-0.029261872284625613
WNT4,-0.02817395035949116,-0.03817607615987718,0.022466650126553224
TNFSF4,-0.032637839856616044,-0.03571988802500278,0.057615664638376744
NTN1,-0.018094649243884015,-0.050065135147462116,0.018517151966319905
CXCL12,0.06044048285678889,0.022162229677896213,0.02238313833828339
GNRH1,-0.03543285142270838,0.016757972353579165,-0.03599424492633163
FGF8,,-0.00034488820255504653,
RIMS1,0.12887734373575985,0.00702606037084793,-0.036460947078415386
FGF14,-0.00761834179253942,0.025989397695790926,-0.0022273556704069143
IGF1,-0.031908964998058335,-0.000554810562945918,0.0571739770050323
TNFSF10,0.03174776454739167,-0.03388414458249337,0.05461831466422544
GDF5,,0.13349767679059496,-0.04876887291382726
CHAD,,-0.03571989180771641,
RGMA,-0.05127910227206887,-0.026642348020186356,-0.03945107313396873
WNT16,,,0.0018880947988839986
CX3CL1,-0.011567970377520127,0.06309379749089072,0.01601628028748452
FGF1,0.05413205142292572,-0.006679913755416984,0.017512068381202412
ALOX5AP,0.03374388014912503,0.011473550600454869,0.0716618528711077
IL1RN,,0.012679626349782917,0.04816625797643835
PCSK9,,-0.015655380672106874,
NPW,-0.02934371172278063,0.080827687628094,0.044579918765819564
CXCL9,0.04806737622844492,,-0.021212220945181846
ANGPTL4,0.02624546630198783,0.024787838981706608,0.04210519289001161
UCN2,,-0.02719478723631376,
OBP2A,0.026974817187528373,,-0.018992560692061365
COL4A3,,-0.012388422150796686,-0.016862429153776913
NRG3,-0.05339156961516401,-0.03408727053119708,-0.049445775808011454
IL23A,-0.025372814855753895,-0.020106016285705436,-0.027417276968573066
COLQ,-0.03157185874389513,0.030126438757142073,0.009423339128336454
SCGB1A1,,0.0012574531179439384,
TNFSF12,-0.018065328474222278,-0.014918156317224858,-0.0017642748628515132
DKK2,,,-0.003613731862622984
FYN,0.10286730857111341,-0.032388220340045515,-0.040408919587245094
ACE,0.11419141848321211,-0.02527677239720714,-0.013999899066309865
IL18,0.06130762796228288,-0.020196871528266522,-0.012334861419156344
PPBP,,0.02641369356043287,
CCL27,0.032649827916413444,0.04493578303511419,0.007607490045180785
SERPING1,0.02390800161612036,0.04351284208311497,0.029180619860557408
AZGP1,-0.01434046858203676,0.07089937321665879,0.051803867556259875
INHA,,-0.038029358000461574,0.15539074440290804
SEMA3G,0.025957237929563365,,0.012685544119861369
COL6A1,0.021161592726511216,0.07609686677313712,0.03368661606919244
FGF17,,0.005256693428449997,-0.018094085195936326
TNFSF8,-0.0310274822560875,-0.017149210109133912,0.030340158214944794
FGF20,-0.02189450853927073,-0.026764272002237494,0.08144243494443533
ICAM3,-0.022385543136941268,0.029569923833410908,0.016855089041732763
LAMA4,0.0810718792057589,0.09092595537950933,0.025522730060325197
DLL4,0.033602145042182015,-0.014648950172868082,-0.0031552185011124566
SEMA3A,-0.005408324667181352,-0.05678439678614733,0.052781607969554986
RLN2,,,0.05909519617883788
C5,-0.040314753779543314,-0.051081742034664784,-0.03589585367458073
COMP,,,-0.025796837223294747
C1QA,-0.02005576341300969,-0.062266724083968446,0.079601237337337
UTS2B,,,0.050905332106634414
COL9A3,-0.09997882126475484,-0.023313749870498095,0.043927780500375414
DLK1,-0.06824518770106407,,
HGF,0.03063415056938296,-0.009038547192506593,-0.04136996108317782
P4HB,0.043880073323313715,0.0615583789379273,0.01616721064795076
ADCYAP1,-0.0323728556761204,0.04202840283632741,-0.031991624338054844
GREM1,0.09689396219785809,0.07613142532541099,0.00257263984221094
EGF,-0.022987955547910156,0.03942818632542345,0.04179344240095458
VEGFB,-0.04995919139679468,0.011417016695763626,0.029124437255429216
FARP2,-0.00131271370833056,0.008234452571704604,0.07944565756509883
IHH,,-0.018233273936444833,
LAMA2,0.0037893979127379468,0.014917739012061587,0.013127459962441364
SERPINC1,,-0.014947338784016226,
NRG1,-0.02262881870981461,0.03800009405195352,0.02799426320770841
SPINK1,,0.028297446672666083,-0.02910949942677831
EFEMP2,0.12140036390003049,0.02064522813198687,-0.04051523378297584
SELPLG,0.005605284603420578,-0.009331682373998033,0.05085043084017977
GDF6,,0.001405882076435573,
HLA-E,0.017946931391175612,0.07261864507661467,0.014531149617265105
PTN,-0.08062219518405697,-0.0015013420039149256,-0.062029876488029996
CD274,0.011942841618942058,-0.028122749020498966,0.038511722286193976
CD14,-0.007589775615869293,-0.0012280689972947781,0.07074544215878027
SFTPD,-0.029055076284809342,0.006873991537842149,-0.021428062056833404
SLIT1,0.006250496497279157,0.04758981243980263,0.03895489789540952
BST1,0.004630240230857046,-0.007675700399030119,0.0030261906489774683
AGTRAP,-0.019978052819199607,0.06512088015353285,-0.009999244493776161
LAMC1,0.07389279863094504,0.013111029185247581,0.037823199310968024
COL6A3,-0.03734066752972064,0.03691427233611431,0.0823455421327608
FN1,0.12460188223335845,0.060905550087660014,0.0005402995017396566
MIF,0.008916078722616965,-0.03357392973054184,-0.04743686242837543
JAG1,-0.003751830063226031,0.03080125868959209,-0.020482381704826445
NID2,0.09676967469440209,0.009773004046970672,0.030545755564518367
EFNB1,0.009368092638685769,0.016481254442253023,0.10743480508088822
COL4A2,0.14314525517854865,0.022547521156173252,0.0020615085434353394
SPP1,-0.0194399561950899,0.0013146671592660173,-0.0210150821277891
PODXL2,-0.001519601036464496,-0.04069962838130719,-0.025156809873747212
FGF9,,-0.0034293669409748784,0.02646736987684743
ITIH2,,-0.0068258103391689315,0.03840571927429125
ADAM10,0.05376709336957228,-0.041849310091018666,-0.019222468530025797
CFH,0.09740107370796854,-0.004897520171045032,0.04662936162095219
COL4A5,0.03027151173097027,-0.0038349703126130314,0.015104232514218253
LTBP3,-0.011926306742340442,0.026054201860124717,0.011872047428459083
GNB3,0.07566229523062357,-0.05685035938521974,0.0006073651967080871
COL6A2,0.043097303746815065,0.056685481498183025,0.053119289213119876
GDF9,-0.029629983202747658,-0.010363085945343329,-0.03255013912716011
NCAM1,-0.06533092553626253,-0.006846288958291607,-0.02478282641496468
APOC2,-0.04600417109787507,-0.01602759891286677,-0.020961703462288886
BST2,-0.07900747490291365,0.029030544791583186,0.08765502180610288
COL5A1,0.009070269667275945,0.07662320069401797,0.02938291511790004
CALM3,-0.02892939407571519,-0.040498413089902034,0.018904893966358704
THBS2,-0.008426740860912134,0.08213591482834616,0.033517883661220625
SERPINE2,0.04046754678370881,0.08103372604313923,0.02193771388726645
EFNB2,0.04328401746410128,0.01648332860868544,0.08335377136027312
PROK1,,-0.01650068532539047,
MMP9,0.12206332190475482,0.12230300685594783,-0.02752282896596551
DMP1,-0.026335556931963676,,
NPPA,-0.0017119134557642627,-0.04617380364664677,-0.022627321184571555
APOB,,,-0.0171517046062473
C4B,-0.024712512510945923,,0.06622854790157508
NTNG2,0.045760828538119996,-0.006653946996329285,-0.011426619224296995
LAMA1,0.0005875939128768294,-0.05997299399303135,-0.03781413737178394
UCN,-0.03712311755326446,0.013309447832675791,-0.007495194471627762
ARTN,,0.024429682355367268,-0.04358511769071805
PDGFD,0.061795878260007576,-0.016029855663631933,0.031618234911002796
EDN1,0.08863567006209504,-0.04326079605278511,0.06298863359339785
ARPC5,0.04480422645342779,0.0032228208767450172,-0.03347039243636725
GSTO1,0.05880913008805115,-0.019859077961700996,0.03010445679730406
PROK2,,-0.01682781622950981,-0.015638363874828726
SYK,0.03094237895881879,0.002789305349604633,0.02664119352957868
CD40LG,,,-0.018548408476869265
ST6GAL1,-0.04560920073245569,-0.03728129672158933,0.035030013123253115
WNT3,-0.026018155485139284,-0.046306299026132314,0.06180292153166287
HSP90B1,-0.07026450136050685,0.07275809511601539,0.020111797443511988
ZP3,0.159045014227445,-0.02381401139841155,-0.0019355013427763714
NRG2,0.06395559269325478,-0.009212609770842376,-0.02500971018653892
MELTF,0.0470519472489256,-0.017187438729145986,-0.018485519351899612
NLGN1,0.07463209723287527,-0.04983647723480842,-0.0471194933362171
SLIT3,-0.04835036206461393,-0.03483885228811593,0.05289887709424257
CCL8,0.0592622572810161,0.03401324683814919,-0.005789529550131949
S100A4,-0.02579958701026434,0.04924197652102922,0.06629123744219127
TNFSF13B,-0.02256880183530091,-0.09622661274620313,0.019169353806149033
HSPG2,0.12554579395149176,0.032346625630089214,0.03139899635586586
FAM3C,0.032501479731505044,0.027452041326823794,-0.018937875441034237
FLT3LG,-0.06970566434931869,0.041215146803638185,0.01346321389355345
A2M,0.08429912544127398,0.02425832879635704,0.04432933548418363
VCL,0.11124127654116155,0.07884116045103504,0.02727909680540448
FGF2,-0.004705472876764837,0.011345954058402984,-0.02768199702407603
AGRP,-0.03210853615293537,-0.012813582273190934,
CNTN3,,-0.033899394067704945,
RNASE2,-0.0038728518615105847,-0.006220950337231773,0.020589855022177597
ADM2,,,0.028820782581985154
GAL,0.0651495576760171,0.10814013660980638,-0.017391801080871228
