,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
RSPO4,,-0.018822816027562746,-0.017244509597039298,,,0.01899872994934536,-0.010740762697307466,,-0.058658232609516615,,,,
LEFTY2,-0.023118152107210927,0.013991353854201286,-0.034090444047138305,-0.02697677743829002,0.0966189139018416,0.05030429214801565,-0.011777377660011676,-0.023389126638052465,,-0.050890230247687816,0.015289414439660186,-0.04657220573272231,
PF4,,-0.03228322163843656,,,,,,,,,,,
ANGPTL2,0.04372706766930927,-0.027415701551731723,-0.013979841149847806,-0.028216246452141443,0.05548377212896929,-0.02391409520324336,-0.051461562822339574,-0.0037345694648204756,-0.1506915041187138,0.0263486783330144,-0.005903406693246181,0.10135230630218917,0.04758590364449104
LRIG2,0.015543715869715502,0.02978395894450443,0.0022985409370518354,0.06659079793734606,0.03495376161744893,0.010178790374300868,0.06138542914694117,-0.022235807975255983,-0.02461498590238305,0.050488766025903374,0.07016987663870712,0.07017155012411695,-0.045773008202543944
ICOSLG,-0.01720525860384823,-0.02258891775895322,-0.0030136802101480525,0.019188391028964143,0.0524941448579272,0.020594148510068452,-0.02038396184903432,0.004274393938379498,9.692233472488742e-05,-0.04142147160753276,0.047446484243957227,0.08419751232764149,0.020562776460978077
WIF1,,,0.004412813485408212,0.0013064058788128815,-0.11236437351351936,-0.012328565055910493,-0.02021189157229884,0.02259201448391084,,,,-0.03060747618506576,0.008089290876065088
NPPC,-0.01727463945692965,,-0.026917542000278388,0.05030169108977036,-0.02966335992067478,-0.0010417588200316032,-0.01492703165650798,0.05212794536147688,0.044833725272501714,-0.04768371990431901,0.02347800037050976,-0.05224442415834668,-0.03727307786854673
LYZ,0.018523552196408496,0.012659871393350388,-0.05865417970966462,-0.025612430718895362,0.09653462427014776,0.0134956165574016,0.011856749861259659,-0.04981469024385874,-0.05161250905099154,-0.01808720994229408,-0.05243711237983748,0.04087771767830408,0.02379299612104613
EREG,,,-0.0464497912858228,,,,,-0.024060576110483657,,,,,
SPTAN1,0.032311129913028966,-0.007192606683099287,-0.02509584419322954,0.05512407101161794,-0.07965010685399643,-0.01563390672180102,-0.00975213094928842,0.06604974204535559,-0.024324286678455598,-0.05630919987281136,-0.04661401889839071,0.0434736934101076,-0.13342990704042318
LIPC,-0.02989372265047455,0.0019173029361293998,0.003779715942917321,-0.020302737678989054,0.05998422816958404,0.04872281814705077,,-0.016312892848358806,0.001027870422622699,0.06259131967475494,0.04963662859750786,,
COL8A1,0.03487035227557452,-0.04821841732583904,0.020504452829676372,-0.04126560425192731,0.00810083323172274,-0.0038359846557964945,-0.02091509149706883,-0.045749813510535746,-0.0036194190562754687,-0.06667931534173116,-0.013634847005693482,0.02822852563468439,
GSTM2,0.04103273365507686,0.011802799195353075,-0.06968396543565271,-0.011071268436860314,0.09784380973556987,-0.020497362872528,0.026763377534599946,-0.03826864273212328,-0.02605482499338072,-0.034898223533888634,0.007085074710876224,0.019043701128165655,
SPX,0.006510661318740848,0.02444191476880992,-0.0317156605909817,0.025237901094077496,-0.019210319792721656,0.01092581875282924,-0.0512457241923485,0.00231799977811393,,0.03943670801155568,-0.03183854660693371,0.04902087704807339,0.007471293633205433
MFGE8,0.0811563990778751,0.007903105256559777,-0.0038840206986639927,-0.04582228499229469,0.016549442341464167,-0.00518645859617093,-0.014590034379061638,0.024583485306853118,-0.06299109832348745,-0.05676960878377147,0.02999976017938897,0.014113007003773388,-0.030237840301059492
TGFA,-0.015590230685392992,0.037924795287989956,0.04625833599165663,0.010809109249013783,0.019079840448288844,-0.01760620830006877,-0.03584212751033899,0.04589791701407758,0.036078589496059424,0.11512792251217849,0.006696684431366739,0.07660619445690922,-0.06885875935932924
SLIT2,-0.024029517425489873,0.03229049201706174,0.023064368584915406,0.0020042426860733993,-0.04641075029269067,-0.04111299846159343,-0.04871691786487283,0.013249725061305454,-0.04884801005222463,-0.024979705307628303,-0.034841187560595996,-0.02052497307789844,-0.08612253230299807
PLTP,-0.04929354673453478,-0.02861996251360161,-0.033525452342803186,-0.011971623504450237,0.041137562666323145,0.026366506618044107,0.04446855476693823,-0.0718375688622746,0.047416075680874935,-0.07319949006916006,-0.018103032977781187,0.11694695797474418,0.001555763637798113
APOD,0.06752683515595324,-0.004214901737060465,0.14386475023265874,-0.026811301703069973,0.12730958592484082,-0.050778889092512866,-0.030606859037917773,-0.007060322328669802,-0.004024411458881074,0.059140450498858264,0.012892156496481103,-0.00390009981485185,0.021973704021432706
B2M,-0.07955330799320216,0.012249309779850259,-0.06549787484276125,-0.0795541945865836,0.08528791590134167,-0.015936204087805984,-0.012227578952563267,-0.04880000818820913,-0.1240853143045919,-0.12038390176839257,0.02981367744738484,0.08028028900219082,0.07480686411074826
OMG,-0.008886072183938424,-0.07997509231416454,0.08370995741719654,-0.008400263281796445,0.03821851687845374,0.025564226921068908,0.026692789889007237,0.040400121984592356,0.030337606007008504,0.07185878736581945,0.03822437603270868,-0.0009191261910238092,0.09717090936541406
CXCL3,0.031782601567445556,0.01997854072132367,-0.03498931143200012,,-0.02881446609887827,-0.014307528559348047,-0.011490345739274741,-0.03387115084195704,,,0.008953511335195442,0.007751872024683851,
CXCL10,-0.06409831970738099,-0.048045176922376,-0.003019224615564529,0.0026750922758485137,0.05157080116413054,-0.022461868566014537,0.04880017890072839,0.0010648254972761982,-0.045057801545081405,-0.05101162600156777,-0.021872636527337255,,
RSPO3,,,-0.037030001554418934,0.029915013517408235,-0.036037017415033755,0.10854682857220084,-0.027902047807760448,0.05840034704230101,,,,-0.05258416362598611,0.09461192015700974
CORT,0.05652492869478409,-0.04177760186544593,-0.019602370592208505,0.10030440460658868,-0.033242295982755236,0.024488547469798783,-0.002069374717132608,0.09008748639993984,,,,-0.05814593267314733,-0.040996633293088836
NCAN,-0.018007078870537565,0.05247034740551114,0.10101749831042976,0.01622049506293795,0.0984992004463754,0.015845417755968986,-0.058652996450573876,-0.002132055244266924,-0.07216069335811037,0.003954542839210993,0.007247817810310261,0.07489755183069671,-0.03137194443299414
PRG4,,,-0.02651334816842982,,-0.03121784786632687,-0.0204171314108252,,,,,,,
ZG16B,,0.028531469444467876,,,-0.011065340833704937,0.09074385810854993,,,,-0.04426967940145329,,,
TGM2,-0.05178244260528379,-0.000711290099594036,-0.03213921447514812,0.040406883816524165,0.01112526442508526,-0.0026793851424556066,-0.042435184420199466,-0.012183638885199482,0.030248637939481328,-0.008417552246519145,0.03504550880498476,0.13654907837955393,0.02242806046734704
VEGFC,-0.002535725109324514,-0.02039983143476843,-0.012580703801672526,-0.026839290197863137,-0.041158772374711536,0.008019317843826049,-0.025781438416997333,-0.007703161155084682,-0.024095936544655167,-0.007882076872293435,-0.021721534476329588,,
WNT6,,-0.00529075657053714,0.046015192867413436,0.09805430555686553,0.11016836642377587,0.05666353319284249,,,,0.044544297914345,,,
NRG4,,,0.0210370858160145,0.00633685097094939,0.021998893386802214,0.005922123474654575,0.006866395117229932,-0.011813533844701513,0.062386207900650754,,0.039625995490213735,,
PMCH,,,,,,-0.015976341676145766,,,,,,,
COL9A1,-0.005066035956242881,-0.008161782639079221,0.017100131160056972,0.024512250839059797,0.0006524232889186301,-0.029253268145792367,-0.0227523021712924,0.13361139255417365,-0.01876673463452909,-0.0337858609647565,0.013023810935814445,,0.1188674677298705
GDF11,0.003915075067408311,0.04298072056575298,0.07093103349990273,0.006310782963617934,0.06093617314581404,-0.03208972026245495,-0.0378324700218182,-0.031779047848672116,-0.015108768244337606,0.08563671457553029,-0.00792661306819716,-0.03757796607993458,0.011805714128923115
SORBS1,0.011868011837230574,-0.005721135806809611,-0.054701818435216654,-0.010700371905720115,-0.02783111115823256,0.015390179894487079,0.03665911426686789,-0.03503035556654172,-0.03044826984931357,0.007043713443322647,-0.08573398689096988,-0.03707185307409536,-0.08335860814479466
DLL1,-0.04407660047038944,0.0051743712388985785,0.018133399299529646,-0.004122085546976061,0.11930779346969778,0.008478407794269241,-0.033749556654166596,-0.03911117750873208,-0.07498907600815458,0.10062472506114274,-0.0946921748768205,-0.011579537400412402,0.04418405713483382
TLN1,-0.012953535957658616,0.0774231229586854,-0.01698419954407606,0.0027869175047169864,0.08943277954967578,0.02131226432880242,0.013912171605550692,-0.04020049688778384,-0.03700809703203474,-0.03666045627794674,-0.0025752635185928257,0.004548845575080595,-0.054067358489005735
COL2A1,0.0618766063568048,,0.18526006872775425,0.010754397545908855,-0.028814475904760432,,,,,,,,
SHH,,,-0.04815417026346013,-0.01587946617652214,-0.022651679203056566,-0.014063842091318078,-0.012332312913957547,,,,-0.007618410964240524,,
PON2,-0.012896567278959827,-0.021663268204781597,0.13435866611846123,-0.024661687822745706,0.16145830479904116,0.04765622166978954,0.03139012396125206,-0.05194693309393605,0.07858054599404624,0.180078083250217,0.022349097668555,0.004854248700608926,0.07587294357477878
ICAM5,,-0.040222319799674014,-0.026648710111903975,-0.0027170574690299314,-0.05630630175124573,0.01250907782412237,-0.038339536654399466,0.07697678355504002,,,,-0.0636810228746203,-0.003846066695669524
HPX,-0.024910685838982375,,0.08865855143188074,-0.013428625290260628,-0.023258619557351562,-0.021419749300662518,-0.010740763173392162,,0.09872183173211994,0.03691032863263298,-0.03890905092644523,,
SFRP2,,,,0.027781183483638366,-0.022996630163760582,-0.017851960346385632,-0.012755371905179384,-0.007212279461535003,,0.0672496671278937,-0.028662249477908668,-0.051903202684135376,0.061817659095906245
CFC1,,,,-0.02269109041383332,,-0.013736463592512327,,-0.02471512725174775,,,,,
CD70,,,,,,0.007441618895350276,,,-0.05080918763653071,,,,
HP,-0.043515382928960546,,-0.07540590449102991,,0.002275075015765879,-0.00505298609331918,0.04711872713047671,0.003822164669313844,-0.0371629407324386,-0.029617910326206698,0.04761136519670537,,
CXCL2,0.009814017633665158,0.057352149647094126,0.0036731817206643383,-0.020754521719304548,0.08733444082425598,-0.027035257357627848,-0.014927030488272392,-0.015716935118767664,-0.046121492739403344,,-0.04356231398097679,-0.018279074041761306,-0.06931361254699173
NPPB,,,,,,-0.012028206165555026,,,,,,,
CCK,0.04071704282579482,-0.03949854858928046,0.0561407434956948,0.0003192195359695164,-0.11317811239283614,0.01995242088728713,-0.03788666135124984,0.04616482818606879,,-0.05509908778596671,0.0008489834428504435,0.010814586414266792,-0.08954900953592186
SEMA6A,-0.026089477936130086,-0.009487322588878196,0.08444795384563784,-0.013884549763197784,0.0861357434368654,-0.04081590278927316,-0.0021535772651336054,0.0043541115050773314,-0.020824028244126522,-0.005230423980472502,0.09259388922595778,0.04406058655522796,-0.01705555088013919
IRAK4,-0.027523935518116178,-0.02766545321895506,0.051533755260242925,0.07289599651986549,0.08916677780300922,5.9612658354737694e-05,0.028547788355806354,0.0605222655494536,0.004227450751190284,0.013383263571937021,-0.01945136739365836,0.010120152103801598,0.0027300391830824065
GSTP1,-0.06960597624768733,0.013346299211675695,0.04731293108443984,-0.013869618659662478,0.10668645535305296,-0.006944755915850166,-0.010041682540440829,-0.05031230717494118,0.02280991162126348,0.08134824131666976,-0.018441888647361154,0.017692953578757786,0.021391095298905895
VCAM1,0.011431601060265325,-0.022885179800290166,-0.03742328661744288,-0.03718347535817045,0.09842724597587016,-0.00046339143029914333,-0.025483461276062793,0.004592571525900987,0.05772011422185177,0.061227603986394735,0.02786429197067662,0.09595345780799598,-0.06834242676297089
NXPH3,0.015917872092841,0.03949829002909638,-0.02124213642153411,-0.003751753638888601,0.05880571646468713,0.061080425428995395,-0.0410052304286857,-0.018128371786463027,-0.09775711598744889,0.02668294166833603,0.05161574801811803,0.012997580732304923,-0.015255007680834655
MTMR4,-0.03020154497156781,0.017607700412580106,0.003593428298558737,0.1050581773551849,0.013985809305046412,-0.022210788007096673,0.02579391367976457,-0.07539340025169312,-0.0026658832564296036,-0.0303910247620588,0.05694822995960865,0.07367525924941408,-0.06690548892547264
LAMC2,,,,-0.018399387951298075,,-0.01514216964541309,,,0.014216851499434932,,0.061762174321197585,,
IL10,0.05264475631974179,-0.0239683166116308,-0.03676531003368996,,-0.015050847536801915,-0.01412240285802503,,-0.03433819752155104,0.04956309946093237,-0.035293283961689584,-0.007828027041260809,,
SEMA4D,-0.03100863662318113,0.021614621373204638,0.005525898783572682,0.00077933802458941,0.006617122056556241,-0.05198688448234043,-0.036924319944885,0.06288625980466635,0.05054465417408766,0.02204459703464791,0.026424327764487568,0.01782509478589644,-0.019328682397866156
TRH,-0.02143887784330794,,-0.02330335033073736,-0.02517071665454841,-0.01929814914035877,-0.039902050966256764,,-0.038488411886113974,,,0.001355911488358277,-0.031642002445020107,
SEMA6D,-0.018525411970864453,0.02380589749038014,0.006551492637701479,-0.045550463387719134,0.0597891866279183,0.04829502755055957,-0.019244877983525154,0.05562626292996771,0.12067507511304613,0.03481257880061592,-0.027287494473481944,0.03356189360128588,-0.002650604081868513
CEL,,,0.022172748739987137,,,,,,-0.05877537298270535,-0.025199918998415054,-0.044691233080462966,,
PDCD1LG2,0.0667846795003734,-0.059611351236369875,-0.051812979628205524,-0.01292098247345122,-0.009260835204950801,0.02841558794663404,0.012626268081441842,0.039278995457689,-0.03321855672329917,0.05041628772086901,0.018646910617249803,,
SPINT1,-0.0033466330741267103,0.014429196111446203,0.023687960693808827,-0.016712506097258054,0.050404909229765614,0.01642416289166827,-0.017552770049519786,0.051582037301818866,-0.036227990677694784,-0.04192480838643108,0.17207657385942848,,
CTHRC1,-0.018074954258336204,-0.007752475028106419,-0.08396316024786733,-0.025952822965134077,0.028581208296953167,-0.00076014501270282,-0.0279020446086687,-0.05223697281215038,-0.08505887045544892,-0.07304570661298469,0.02696242728050561,,-0.056800609169342334
PODXL,0.03936768655956008,0.004888583963817677,-0.003626331053449027,-0.011692807364145522,0.06300438016572946,-0.012807519316651913,-0.015888138907634856,0.03195895273577042,-0.06061815520937429,-0.06899738100177637,0.04618935219635665,-0.08423186076633174,0.03443676132651058
JAM3,0.08536670128124896,0.026206084477299253,-0.005564930835157779,-0.04076326286972011,0.12779771723988922,-0.053480978658636706,-0.0059087535321213115,0.036992301375402145,0.0271770397865149,-9.754719795463011e-05,-0.008285922889770661,0.06395700174251745,0.05099748079973395
TGFB2,0.00949988238989308,-0.025427343271221294,0.010165428573740618,0.0006490275401564039,0.07880240377050897,0.016284822602698777,0.003351982907452686,-0.04216072849730009,-0.0033099212419136935,-0.0066453700332748935,-0.034864377406447586,-0.014270563917570542,0.006586493390317124
COL18A1,0.01195813855748727,-0.06821527608099928,0.007974779422220085,-0.01226671442382376,0.03213152930661678,-0.017686550153097527,-0.03217333217752912,0.00018307066826425068,-0.0691515062410784,0.0010347011284001846,-0.036764951656743566,0.056615581961694,0.007531277467284108
NODAL,-0.03391740614459137,0.008952311393811932,0.02057885242814281,-0.03615847142212401,0.07772080185144019,,,,-0.10004725009902811,0.004779564953938779,-0.042208765614178294,,
INHBB,-0.001777219050285216,0.08982391247958577,0.02198291980362463,0.033679695999448825,0.025718729585174398,-0.024046470742582305,-0.015153458776575313,-0.0022119188454070974,-0.05570015767361961,-0.01688145080820572,-0.03645956433411105,-0.055045102833759685,0.20944640265170733
LCN1,,,,,0.0053888989129141605,,,,,,,,
ARF4,0.017589071001396766,-0.0024621906682139416,0.0026229703997121207,-0.02738321433692422,0.02055089825440667,0.008075652423393267,-0.053064325947477675,-0.020334562759944278,-0.14191332858488262,-0.01606652076601312,0.027704249633307736,-0.003365983675381471,0.013871875003623895
CXCL14,-0.058438641329981215,0.0104104511058778,-0.025951740695185764,-0.016211469169782677,-0.038813033978693276,0.015020500641452482,0.006503970145075448,0.0191894363106235,-0.05473922510064891,0.0010884020613608266,0.04027735913657824,0.06703607932545605,0.04367238174781514
LIF,-0.028957233002194147,-0.04839736490228951,-0.06990718851063324,-0.016300859161142642,0.009264842563140016,-0.008293791204157713,0.03146850041753332,-0.03362631950838227,-0.0584511046638669,0.0255113168260072,0.005792749185985882,-0.051916025573730804,
IL17B,,,,,0.03569672789218594,,,,-0.04470370729934764,,,,
MMP1,,,-0.023303345247178704,,,,,,,,,,
MATN1,,,,0.007859208232702773,-0.026511044038172945,-0.012179271003053169,,,-0.04884810633762575,,-0.02838237724754463,,
