,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.045519880753797634,,,,,,,,,-0.015877196624060202,,,0.021319522677733894,,
BMP1,-0.04348549537379602,-0.044450248058495526,-0.045473070870449425,0.005485908307009156,-0.0341002195252858,0.02275873267189133,-0.12091517216317765,-0.14255664734929593,-0.38536675275349863,-0.02310040540348422,-0.049441403274672724,-0.13656258779040134,-0.2641996755068354,-0.036498267975083584,-0.04339662372280789,-0.04738902919893604,-0.07678442275951204,-0.045556891072246364,-0.10379749223091898,0.014885136076346771,0.04002611672287394,-0.012401303543903282,0.0673682741038871
NDP,-0.035614278888673356,-0.022256947153923796,-0.02132636734613678,-0.045441227135203204,0.05658884123099406,-0.02986868209692023,0.15968323824119834,0.04933834320759626,-0.09950519477197645,0.07575217776639782,0.05457680003078848,-0.015657695901383235,-0.07152457998458292,-0.037427251016215995,0.009227470731974632,0.05025022390883538,0.013744225950583768,-0.06320638912413015,0.01334612625458287,-0.05620212049781706,0.15322770159574853,0.038966184100477946,-0.059338320583409335
TNFSF18,0.092252811802171,-0.04535479141986702,-0.02437014069426401,0.008236763703284614,,,,-0.04296832126149673,-0.05297970424422479,-0.010073317849049218,,,,-0.026364621132783244,,,,-0.0718067024345263,,0.0049321619120882825,-0.02172649842890018,-0.08006334775015146,
IL36G,,,,,,,,,,,,,-0.030307322780645563,,,,,,,,,,
RTN4,0.11815016858222749,0.3158598592114768,-0.03853811251518662,-0.00907382440698773,0.026723320497992187,0.06767321846544469,0.27403989364630554,0.45538284798849804,0.49444513745143376,0.18903539814111212,0.004370085992224663,0.3177448036836876,0.3824451168415573,-0.010456323961102569,-0.03885489108693999,0.06565188152336376,0.02095964319236591,0.0635068147584422,0.08577728557060789,-0.0022893341939670825,-0.09137981405364722,0.3651696470668047,0.034457472871407074
HEBP1,0.0023322410037267204,-0.08752434962583003,-0.009104170942301463,0.04182980609762339,0.05131815303513634,-0.017828280183302195,-0.017592344575861514,-0.12851831614046075,-0.145837032657817,0.006671920027503941,-0.036781941850156076,-0.15538832675049305,-0.00437256270419214,0.03860885729431747,-0.06403953325859514,0.039731125481996865,0.06722183640968377,0.02547812653695465,0.03746208209551834,0.014626384564795442,0.12535186998231995,-0.097527900287032,-0.020385888070350237
WNT7B,0.05693320361007101,0.3689020356408588,-0.022874918459957327,0.010871219528071234,-0.05938213481347281,0.03258539187916278,0.044236685024691996,0.13894704762238363,0.4094573598689049,0.06330446261821113,0.03805973602699215,,0.21317934338350253,-0.03577073462770707,-0.01464389288421037,0.07940829356070706,0.04039134019991305,0.004216147554373088,0.06797209465538705,0.01645270897817838,-0.02540458431791106,-0.007390049232741899,0.07342116365109268
PTMA,0.04157917034869654,-0.012244022557347368,-0.0036478806836696253,-0.0594396230672737,0.09492558332127483,0.00846840213756245,-0.1600528206256008,-0.4673198171641315,0.05636991828200591,0.0945961584608518,-0.07308915289500187,-0.3983752205899834,-0.34543994606763573,0.06877124528589419,-0.0906879803587359,-0.06331708039793812,-0.057044594468736984,0.09960615112132969,-0.03463324809990711,0.006343933172641986,-0.19914853087934037,-0.139623701608762,-0.18566940615934271
FASLG,-0.0012762118401933597,,,,,,,,,,,,,,,,,,,,-0.0228701787023761,,
CEACAM1,-0.02601167225991211,,-0.029105030714199114,-0.014566599383827348,,0.04156178833495401,-0.00684425564052852,,-0.10350534994633305,-0.022710296998184568,,,,,-0.027789265190573037,0.021076555449928175,-0.027668952304355475,-0.013368222335846069,0.04331178401153352,,0.05453705432441892,,
PDAP1,-0.045320035999469176,-0.11751447352992409,-0.025417425321418906,-0.04164990140762386,0.01017510815624479,-0.03826345121254842,-0.08797892844117454,-0.16427311022845117,-0.307905386006346,-0.004712736362413361,-0.00305266933978481,-0.06615124064245857,-0.1612840152199521,-0.11842483166501852,0.07026102375245102,-0.017774938077619293,-0.03118844671096133,-0.027906883649698597,-0.03490942791829923,-0.012436164147949373,0.013433831398941118,-0.06898732700935976,0.03667684054201789
QDPR,0.12275164763926961,0.15796645296365547,0.05440383937734283,0.032584995424353363,0.041931834809404836,0.023770871137355425,0.24598403411412598,0.06929094148681166,0.07882965463035775,0.059986313242687515,-0.058024168385447564,-0.2512830249199051,0.0719788570496177,0.003724135378684198,-0.019300361249439832,0.06052400994674134,0.11810403866385996,0.1220453722306065,0.034717154338512204,-0.1015902988887619,0.06077870448232587,0.2551011904065175,-0.09623142225975896
POMC,0.04868596970966517,0.1534666270938403,-0.028494841820825893,-0.013593697593835918,,-0.0015197795694703378,0.1280038638427501,-0.022566124075322578,0.08024582038154517,-0.04090998086155738,-0.012438500674548967,-0.07497549536952189,0.021975447888071563,-0.0002924556620568496,-0.037290856242073775,0.07599403249496077,0.02408897545060314,0.043137994047470325,0.034750260627708,,-0.021079575536135993,0.07590319954478027,0.013768981969804025
CCL18,,0.010429033333943495,-0.011626140095818615,,,,,,,,,-0.16675742910065522,,,-0.018299992707615943,-0.0010255351156755988,-0.04243573171753587,,-0.05700708909863432,,,,
CCL17,,,,,,0.02032976136569877,,,,-0.006754183330712942,-0.022472890514068544,,0.03711923824385518,,,0.031960213683686775,-0.032555339029526856,0.0564867877693864,,,0.13297523470892764,,
VEGFD,,-0.013987743542655218,0.012283255799163267,-0.017886793110330323,,-0.015041018114586647,0.02164249299704186,,-0.08331446603917517,-0.01456848043616708,0.053390515942025686,-0.03711107654955114,-0.026182843250695285,,,,-0.019117783415679553,-0.00883292593215597,,,,,
TNFSF13,,,-0.0377223520236796,,,0.0372919621265079,,-0.015182790157243603,,,,,,,,0.077073961336114,0.08871535353789513,0.019949594828392713,0.03370571117477528,,0.13855472169422575,0.01871890124425029,
WNT5A,0.023412461974583687,-0.053078870503952796,-0.021123265744184765,-0.0037583828421129607,0.09034408682966572,0.006461598992781755,-0.1949933437385659,-0.25944037995705616,-0.3270290415475296,0.018471190089316306,-0.015130796676110158,0.04172394454511621,-0.08925794988396786,-0.06643288620455254,0.08942892154825283,0.03918759379315335,0.012598018027568034,0.0026752948337470683,0.008774828453619397,-0.023315372866600646,0.0505393780111843,-0.11754365443243123,-0.05581864220852164
