,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
VEGFD,0.030481632267687353,0.04321705661714362,0.04821105697253677,,0.02796230000160838,-0.007557940722902603,-0.011567641037941718,0.09020690494962831,,-0.04537288703108232,0.0329986870287129,,,0.08172838101490704,,
TNFSF13,,-0.021560872083576092,,0.01222461608114975,,,,,,,,,0.023629494909811942,0.03524773151905937,-0.02387143702665554,0.0721699395795272
WNT5A,-0.030800287178848956,0.004493037141316836,0.05257999651135298,0.10652395771200365,0.11072470335634704,0.045951848367080904,0.052751999941850675,0.04065583387483676,-0.013078369471561924,0.07562480919669573,0.01972248752159235,0.13677916070801316,0.0071000288379247664,-0.0020385909009555964,-0.001835732320756844,0.027362817074182363
CXCL8,-0.022824016820916195,0.02340227038987358,0.03451724514601828,-0.017495179213833038,0.03955204653220706,0.0116600389514788,-0.00943653511366743,-0.039993942294413054,,-0.17599170782690748,0.003291997339987277,0.03660638208564139,0.018781780528457852,-0.08330221237910976,-0.009997026156259931,0.0013460750158805531
GRN,-0.03922427306050452,0.023183779359240916,0.05196598727235519,0.035404825562515084,0.08786548048625721,0.07273615111112942,-0.00977464429332633,0.023373437311119367,0.08463265456577004,-0.03843559573247493,0.06971088599646594,-0.05246949620226519,0.067742062863934,-0.019914535606649585,-0.03360398242673022,0.03040350918706908
MIA,-0.021678096234862422,-0.02045697431681728,0.011528955511924467,0.08768549464535207,0.06193971721111468,0.011876292876033041,-0.044247191342179804,-0.041093690746553474,0.2606934003488291,0.019947720796085852,0.0022630523934727004,0.09863109419968874,0.06969975721117397,0.07005815511378466,0.020375564086072585,-0.03592584742710757
COL4A4,-0.008672052421271316,-0.015301039165518431,-0.00933335680080739,0.08791352174541064,0.01057354528185382,-0.03475337310204424,-0.010486420435113573,,,,0.07795454833850055,0.07383349221914191,0.12870437972878232,-0.03688018267068767,0.039659365669266915,0.044551837723925077
TAC1,-0.03420511058925698,0.030057171453803128,-0.020670648446338806,-0.12120858030333226,-0.10276090284641763,-0.12083161634761012,-0.019400144113192238,,,,,,,,-0.03667630237241868,0.005459062316904895
RARRES2,0.010092652380985837,0.07409645631371957,-0.00908066187893537,0.05865616011581981,0.1621236416857854,0.05909511168058637,-0.0010565716541048782,-0.08457901345935695,0.02383079242178125,0.12420888478994253,-0.05183627775971853,0.12549943175917294,-0.013687337072009526,-0.0035322311814527303,0.008580850167484484,0.02950280561656186
FGF7,-0.003652906891619833,0.018073880565592816,-0.014503577965687528,0.038776153102762,-0.012121313502159867,-0.010113400647509502,-0.014056315827391632,-0.023760199514031202,-0.02668872679411016,0.07481343197628557,-0.06249256953232826,0.014707977560010016,-0.06195976932430215,0.047921238584063545,0.011745338238644407,0.05736775078349647
EFNA2,,,,,,,,,,,,,,0.056320514683132095,,
HBEGF,0.012945229332856823,-0.003093071429246769,0.007661001826066535,0.11707101600934018,0.08200454660789805,0.1260195014832852,0.013835631569973191,0.08167134880415844,0.08861534185401555,-0.07702870385951822,0.09124113781906786,0.03550585611052032,-0.01558534179936855,-0.028639912636149477,-0.019875984748185603,0.0511509790673013
CSF3,,-0.02168725195408709,0.013212924702037372,,0.006434642703967612,,,0.023874084440301657,,,,,0.0002246960663478487,-0.01695038335403525,-0.006340003605610041,-0.014156530627927424
PI3,,-0.002973555419893978,0.0011053181694796047,,-0.013221502560090177,,,,,0.08568501708744697,,,0.013738535968655903,-0.0734264058245322,0.004447170984699258,-0.03075743800824435
PCSK1N,-0.06063080820487352,-0.008937045071559376,0.03243056292176327,-0.0692714360757464,-0.018648956717040935,0.06439408856582352,-0.007765723777197234,0.031150458586589,0.07520247527300167,0.026909356300884216,0.019265776246685143,0.09658199670533273,0.033747761516543726,-0.0552861286417541,0.06883339265435753,-0.03342165166192426
NTS,,,0.013389197591276185,-0.02498531143554067,-0.030486550540071395,0.015173248973390037,0.03357050984118848,,,,,,-0.043918733981174095,-0.026670966536519552,0.02079988719005812,-0.02096389145820871
SFRP1,-0.033561074689181916,-0.027273564364214083,-0.02442346682443476,0.13532185702163915,-0.0075647883584816465,0.01701924344723591,0.023770218164041335,0.045500020889796315,0.018644104548912216,0.0812889142552341,-0.015845409768148733,-0.01367890572369196,0.02299810614448116,0.009818409587206658,-0.025246778388925535,0.10287241756482755
CXCL13,-0.03327576460681617,,-0.008490404209856481,,,,,0.03959488959901938,,,,,0.06539465018474237,0.06601640245699887,0.08850021425557597,
MICA,-0.0064889478821351125,-0.10122938240687833,0.09187827113147873,0.010143307649674192,0.1049405098538079,0.04823291777756428,0.05484930116402434,-0.02084555936166419,-0.0015906571422854758,0.03448984758115906,0.022312805133643965,0.08928516785552344,0.01649630683322118,0.018139009606385956,-0.0013897254336775171,-0.014693949087379846
TG,-0.023141895388726876,0.009247689458076564,0.019077767298830872,-0.02883963585638524,0.03525193359785815,0.0033349175935233756,0.017806987931418123,-0.01381555131988196,-0.02083033483665186,0.14770836792992395,0.06373010979155246,-0.00010907183118000092,0.009779194400356602,0.04188935872087503,-0.025082553719212138,0.033947278263733185
ADA,-0.01859117652414885,-0.025337932416235453,-0.018142461110541012,0.15170281355198464,0.07234042958172678,0.051244421836723925,0.0029436566184111337,0.06556607528606762,0.04839209295121451,0.11828024920390352,-0.05548080599336405,0.03389436466903206,0.09513069607291859,0.03429831009896304,0.01639894170426928,0.021543186625484444
LAMC3,-0.0019471449960073448,-0.06424528930644553,-0.029106830993278546,0.1131980185539368,0.1573752277472887,0.026112368335635548,0.014667955095251607,0.08232871067199826,-0.02516115977930175,-0.0048785027835141865,-0.002460042897692737,0.08612778355780167,0.05124233824814043,0.0671443482512377,0.004192714551095855,0.057628516510896774
CCL7,,-0.02127964831706232,-0.00952488659922212,,,,,,,,,,-0.028215600547817087,,,0.2876942300770794
NGF,,-0.011135997798727534,-0.034252726736091095,0.039124559711401864,,,,0.09591699890193596,,,0.03187847492451999,0.041145884412122635,-0.032586759803116136,0.05289072296216192,0.006051764757178401,0.021487742128326957
TNFSF15,,-0.023695929175315936,0.03836953550621367,0.03556758716789937,,,,-0.017027832765929934,0.003464272837658011,,-0.05244399079623658,0.04698459453603799,0.004978023438711836,,0.08165244395256037,0.1179932355948365
HMGB1,0.05228081808636657,-0.0056964731623239916,-0.02612915309938608,0.164582530620782,0.07294347801330107,-0.07999175381949376,-0.023355302100844057,0.05932793469296067,-0.06215391262858191,-0.08912497879829966,0.03580456887817366,-0.088367750251861,0.0051167057121175785,-0.016083672756398538,-0.044159668838294176,-0.09041837982035901
ITGB3BP,-0.00030141160695392496,-0.017946494332343518,0.02892159979609289,0.18156026637044856,0.042912765705146357,0.0028885946419441593,0.013361317611125259,0.0107102844729248,0.03403950999325856,0.09767397495797626,0.025926456486913576,0.07828526437006166,0.03694105497385996,0.017501643146697655,-0.012463102468710104,0.02638928045572156
AANAT,,0.006027078160334258,0.04949914781805866,,-0.022373476221125753,0.09666801748721479,-0.03752412695736788,,,0.009036062596861015,,0.06875021248591642,-0.024753043133311007,-0.0149270036075344,,-0.015695701443955802
RELN,-0.0037358972889373855,0.0019703753236459728,0.03358015190422205,-0.005778751041784014,-0.012356338990241,-0.027452782623816376,0.0014940299092065718,,,,-0.08282589442625689,,,,-0.00684458323536669,
IL15,0.04963998112159434,0.007313695912404873,0.04361390880599532,-0.023777628093299856,0.04611399305414881,-0.007538096604729858,0.020821607830140806,-0.031255896142727696,-0.038438590063993736,0.05832635162474229,0.03426463923309592,0.18442003226378081,0.03449811291350976,-0.02060984109258996,0.07302184757153833,-0.007680960133896109
UTS2,,,,,0.07294090479082103,,,,0.03855964406413242,0.09615914080971105,,,0.10566581044039759,,,
BSG,-0.0043616593346307705,-0.06350457250556389,0.014194043984495749,0.11777519003480544,-0.026431493965116418,-0.023854030602723297,0.027821595847208353,-0.04768544577009583,0.118517648987926,0.010815103719462569,-0.032383659514893325,0.15228157767296546,0.06642802974962596,0.0019528887320266353,0.06518773933368063,0.020676508894928867
ADAMTS3,0.09737318443723296,0.0016158907333814075,0.039591651159316475,-0.02865431038454668,0.20517559923336767,-0.00392320942829818,-0.021210749804351774,0.04179127083488599,0.14356051833210492,-0.017238359712598458,,-0.042340799287234415,0.0007990628303385849,0.11251713185023912,0.07824663084134656,-0.024071456293306124
CD34,-0.05173694078259623,-0.036735519736548546,0.026780051309530397,0.09747569833434801,0.13237755747552196,-0.004669905669269073,-0.007954525613982213,0.14952576086308986,0.00456257151319058,0.03817525310925073,0.0023304987332042866,0.06920436654017705,-0.00681133509878793,0.07457766485900859,0.013232194800414666,0.0726634424550488
CCL23,,,,,0.09597611739897594,,,,0.05098954997090031,,,,,,,
PLAT,0.02766839913732013,0.014490522839823201,-0.04232230804671988,0.06555794340472682,0.1387468508435006,0.123188274700441,0.06983974995864921,0.016039834134805125,0.04655062843624859,0.1000102309459806,-0.006706752698421477,0.09448391413373661,0.06111274281132642,0.06163073595972752,0.14594257376918165,0.013108925855930733
NTF3,,,,,,,0.0825414427480687,0.07034264479688784,,,,,0.0696762466947202,0.08110726506072612,0.00279165435790114,
LTA,0.02159124593121316,-0.027273563088313874,,,,0.02976568327592623,,,,,,,,,,-0.021124048744587134
CKLF,0.05610621479517249,0.002819526686204294,0.008304413044922061,0.10589795215345513,0.11652128231588363,0.12837691479413862,0.014605087922617737,0.04849593061870587,0.039546210615406495,0.1529044494663431,0.09299342585274352,0.08521880805810013,0.07063928855541958,0.043927944601042684,0.0392909773815948,-0.06461603390590298
APELA,,,,,,,,-0.023656272416319953,,,,,,,,
CD24,0.04459127560549812,-0.006805425978469307,-0.0247390654385921,0.0786781151029554,-0.0011865892835584947,0.08600976936376765,0.02935774052463534,0.12320048117828641,0.057310840747282765,0.1098780251066786,-0.018500889672942233,0.16540449577797778,0.00745281585165706,-0.037121896426716046,0.0475631421589282,-0.00114608648134935
HSP90AA1,0.06030370346626329,0.08253110063659293,0.00304707934875988,-0.12216471007723483,-0.13613967220421597,0.17855805049636345,0.006812700751546272,0.06573112476547843,-0.00765414529858806,-0.2966834115478299,0.061695282069806984,-0.1450583328186844,-0.05752560565803896,-0.1243152467548218,0.018437541638972335,-0.00685192860597074
BMP4,-0.018040737597770945,-0.03811814513951826,0.03601269942224152,0.22523333941068896,0.032084754475380846,-0.0678353158642528,0.06385443353817127,0.017729088352667934,0.015775404335994187,0.09086839822423533,0.0180703397784006,0.04802537770504166,-0.02462030012474804,0.05833931360751004,7.102524033945819e-05,0.020018498094056297
SCGB3A1,,,0.002829542326939754,0.01778086630939893,,,0.03239178440470288,0.03176066614426048,-0.025287269706512325,0.028310096506916065,0.006232170302763546,,-0.03206891008115696,0.08200632402034043,0.02894234211118585,0.011622193966911764
IGFBP4,0.0498547262714729,-0.0437790491959626,-0.029831916560619908,0.10229101714493138,0.22389325542038796,0.17473098278408183,-0.020874921097802156,0.13286453650916433,-0.002794003823550799,-0.09531247395271433,0.08415284222930941,-0.008209920277660236,0.011254562698464577,-0.02791491765424453,0.032329114136213935,0.07606925481865655
RSPO4,-0.027512547153017968,0.02400112505142617,0.07548676213745985,,,-0.04172984968502672,0.02726122509528656,,,,-0.04316758008793951,,,,-0.02646817939780852,-0.027860409093332886
LEFTY2,-0.01722763718847453,-0.026586389560760933,0.0071688857252247985,0.16800188739503713,0.15208592237104115,0.010249838730367028,-0.03219336526495011,-0.07157605151145703,0.058836071239530656,0.03275445801431172,,-0.012916231235777799,-0.023951849700656253,-0.009246022021959907,0.03636363699759588,0.0734489919531695
PF4,-0.01548075033603293,-0.018566073922567053,,,,,,,,,,,,-0.020065322127190345,,0.017593348470852647
ANGPTL2,-0.04145280128157123,0.06743805009794233,0.005890315166139717,0.1553239324136317,0.11874102701419742,0.0368503404521483,0.04186177214129883,0.027208570717451152,0.05678767674995375,0.2113961635313041,-0.016045704361299953,0.04617554392927686,0.04885177078136408,0.03390070383388319,0.03388405128546166,0.019722115134288423
LRIG2,0.0013121276531699293,-0.010443328924454764,0.025794539766193173,0.06146580458680447,0.10364062046402324,-0.001819236949103174,-0.007777455340901273,0.05704188925226433,0.002509270071907989,-0.07316347704370103,-0.05707973448531039,0.04255314774690677,0.0025161853881386464,0.04845587812763044,0.009152870132694512,0.04220402191235188
ICOSLG,0.01583471789159563,-0.009012338846100637,0.05343233620414207,0.12268568300698024,0.07788322167973454,0.057780516551226194,0.00505099042183048,0.02274759606406925,0.09562361966820893,-0.11857649961293687,0.046759924143251363,0.0642715345842704,0.04390887758712276,0.07402408852208761,-0.0063452625505017,0.030734706501912644
WIF1,,,0.07671675564038732,-0.11882209563058053,-0.04610994462959111,-0.018534130433927938,-0.007244286002867009,,,,,,,,-0.02460473650856987,
NPPC,,-0.028800559167026916,0.05489121252370617,-0.03619615346259985,-0.027036866955906513,-0.045615169234170236,0.03480972575540621,,-0.03050613027434519,-0.13847764672431734,-0.010717117146277062,0.06393783303779707,-0.02101628167777511,-0.016370404159952126,-0.0008936099329628365,
LYZ,-0.016313641150908526,0.004838193241645159,-0.027005721135882534,0.015512320750828961,0.13960559328453762,-0.05197883218252779,-0.006131119504838219,-0.021328130095310153,0.09152761564120683,0.0006657881268861666,0.010502590435355095,0.012773442311864894,0.09749831357342821,0.027731216561505217,0.038252442142544626,0.024876036440394683
EREG,,,0.022895404304658983,,,,,-0.034930273560798426,,,,,0.06662138781048943,-0.0009646859990806885,-0.03296656369534064,-0.004504026117348853
SPTAN1,-0.004739449811939581,0.0021893520152091723,0.05818520911605045,-0.06888385349246823,-0.03886349666274002,-0.006095164272589644,-0.009915300801044878,-0.00876315134814368,0.09794151967556912,0.14948870777261328,-0.018989768670843284,0.07876296547584641,0.013447030344739921,0.0027241698034724863,-0.003469575605029127,-0.07432049840844683
PTH2,,,,,,,,,,,,,,,-0.01485951826559449,
LIPC,-0.023299356617827626,0.011951504957783616,0.06577275154193626,-0.036873004270765265,0.02637311061267482,0.009169316275561263,,-0.009588898864220662,0.13286526595981407,0.04943037584939689,-0.008975410154069708,-0.05299934250429087,,,,0.004363838873340566
COL8A1,-0.07169071918942246,-0.03873047838916078,0.010674767577070544,0.06174611324866182,0.06135204430508206,0.009239311053794077,0.047677579104175166,-0.08088432733759868,0.03460410147852117,0.06753799384189897,-0.01528665531834531,0.017504647305737663,0.019969381315550216,0.027800492468788743,-0.014250694090853049,0.029019303651512843
GSTM2,-0.03392232236083989,0.017029463399680235,-0.029956644786798006,-0.020107186272598596,0.02105434391598189,0.06793100050311611,0.07427752598452397,-0.04122463500763921,0.09680305747712473,0.1255892407462218,-0.007271836764534152,0.1437327337141693,0.10858627648140255,0.00786618754732115,0.06737871216352578,0.028090082575377876
IL4,,,,,,,,,,-0.09343851414516878,,,,,,
SPX,-0.014794454760587467,-0.0009705952461371131,-0.016120345151972568,-0.02559708494048044,-0.03070143701694913,-0.02672474689930942,-0.032009138938574606,,-0.040441727588311535,,,0.0036559877131208765,-0.028448268207141417,0.03892983819562277,-0.06513674815406123,-0.03976107128521116
MFGE8,-0.013592116155362781,0.011244889382966085,-0.05768364821596937,0.07530715851719093,0.02473396639986127,-0.009283206026504792,-0.021033171152029177,-0.09820703074672033,0.018364067375718537,0.033933621896193714,0.0522663734630169,0.02994345896110653,0.0006002670403758426,0.0059007473404798175,0.02950728498677681,0.05883095821979789
TGFA,-0.016243456283850686,0.016911095986901204,0.011677403196968958,0.1205416174011133,0.026186967411495482,0.044602111702781014,0.012905659513249753,-0.0030112343557658567,0.06461001097707114,-0.07270303859324383,0.00346494869207718,-0.020861589810080267,0.0474069701779763,0.049296732455447405,0.04897145327423928,0.005936553576120355
SLIT2,-0.0319789698084984,-0.00038060131433090673,-0.06946305786684183,0.05326476623839718,-0.01736014791451545,-0.12708830257470966,0.03242949037591476,-0.04168497239511529,0.1118187168520829,-0.017105199262734995,-0.012347231293038958,0.016158035650855846,0.006951894861742238,-0.004013290037255809,0.012010690694230294,0.013541650833857851
PLTP,0.013608984780805512,0.0010652946263604948,-0.04283069267026128,0.06516641220088058,0.17364900038998055,0.09638911484648102,0.04745502676400956,0.04050725062161555,0.10552791413871311,0.046347820596801745,0.009072874638851786,0.0983869379609415,0.014000844365917448,0.01704773211524884,-0.04794197079551551,0.0004989089631323865
APOD,-0.05219762142869026,-0.01940574526359432,-0.015987074806864766,-0.042308016461378536,-0.029324481730733567,0.07614441826329228,0.04032192232822414,0.021263734278004293,-0.0733805082115923,0.022689695404854594,-0.04102141194887284,-0.11052577295482828,0.07699129042499227,0.06210927323469656,0.025548407934585377,-0.009324452798170726
B2M,-0.06508372051252634,-0.05006355676491321,-0.07872498576645319,0.08239466695438356,0.20092488730319874,0.18084960404304332,0.08116492156085511,0.03670427440124941,0.1292888641086747,0.17540348429789063,0.00712200872623078,-0.11627576851415845,0.08816832284792188,0.09814088652020034,-0.027941394130686303,0.058597479633584866
OMG,-0.020122166098714363,0.02385069295163085,0.00206231340926211,-0.05365099619015718,-0.11797820107719227,0.048091935665587525,-0.04517272648218795,-0.02670892207194564,-0.08890738797303743,0.2093975191524692,0.009425211247001518,-0.06448303355126733,0.03541930876102458,0.09991927276645976,0.03084101637342694,-0.06607529228569696
CXCL3,-0.03182694941553816,0.047934980666104465,0.05720754372229249,,-0.003278097807870913,0.009827361318196944,0.0027699256610726835,0.02295505347329832,0.015521847242343588,0.016895822874693423,,,0.05981586046403266,-0.04705881108568811,-0.026532472733453404,-0.024648806003147113
CXCL10,-0.0024388743588353323,0.004147688243246994,0.06650081288957958,0.05799418684626151,0.14270802413415135,0.1924436751670836,-0.03583373906585165,0.006860435730763306,0.009157189441538345,0.06309605902627469,-0.002520539409436404,-0.004904623845689879,0.06148985950899571,0.03300040898292819,0.09985475036980206,0.04628421965258101
RSPO3,,-0.021560872791622426,0.03570685165875929,-0.03886532692914474,-0.036738434294703366,-0.07282161688238747,-0.017064610912218118,,,,,,0.0018834471658738321,-0.012604157455384965,-0.007139303328952781,-0.015054291138208125
CORT,-0.027647639787944864,0.010013703949139658,0.07576351965934265,0.02190683302126398,-0.049576460496459494,0.010400426217519852,0.001542830970575075,,,,,,-0.03217325152359822,-0.02099733976395652,-0.010142845141548304,
NCAN,0.03241731489772244,0.011728274055689438,-0.006220139824827657,0.11591279262646807,-0.013649636554066747,-0.012518746233106582,0.04428247774226159,,-0.07317844009753813,0.006391468549690608,0.07177333007526002,-0.0031768023891683207,0.030146935703428787,0.05828590847000889,0.0227652810251689,-0.04042534528340712
PRG4,,-0.021279651633179627,-0.020397697382248312,,0.0940414470276363,0.07562610654282448,,,,,,,-0.03090389065019606,-0.0038965160864077824,0.057013211660134094,-0.02064657324629644
ZG16B,0.016193244101750336,0.011654438089963122,,,0.00038672304414443773,0.006202057046028903,,0.016764829760306705,,,,0.0184213416085298,,,,0.13530206365524336
TGM2,0.04422507965623302,-0.029116208049045317,0.0008940790528989031,0.0664611259988575,0.06573792589379793,0.04305639011909636,0.029353529982897076,0.017570956228592442,0.023645158284032654,-0.08704379728738583,0.054089888935426406,0.05961592416431106,0.034396166564738095,0.03201989102589453,0.004579036368051726,0.09393526791154998
VEGFC,-0.0239197973593941,0.025196804793067837,-0.03139881541482313,0.004652035507194825,0.04240893576863817,-0.019992391449171098,0.005010425909993099,0.010451122567475117,0.007415053668420662,-0.010786663922483284,-0.039962848352895514,-0.05095256078023402,0.012194142009793539,-0.0009986938589362645,-0.045173684247302656,0.045669039470971916
WNT6,-0.017227637640605312,-0.029432498237578965,-0.028106063213659296,-0.008771270606126662,-0.03129617790559012,0.04100948704754726,,-0.017058896351026576,,0.01614452511843897,,-0.037383076305016034,-0.04212080907865143,0.09077865716350614,0.008601460430428608,-0.02266993809085155
NRG4,,0.040237519888052777,0.010845251730072118,0.02084377264653782,0.06027403598902042,0.026055022700849653,0.05000858774461821,,,,-0.015484804371375803,,,,-0.03495191762994972,-0.015054292825434992
PMCH,,-0.027364400338394806,,,,0.013182154443084213,,,,,,,-0.028679215721894604,0.05680640391955507,0.017281212973553606,-0.006752613286584844
COL9A1,0.012278775923919148,0.04940761579551649,-0.038745610752275776,0.17689213283511657,0.0028284966489577805,0.02494104909397004,0.03471256693576326,,0.013408383163854506,0.05804831196522402,0.04922128862346407,-0.002482139872512859,0.024187580439062505,0.061893486270550704,-0.00044066301153686027,-0.051570492117625134
GDF11,0.055896705379573704,-0.010118418717956084,-0.006624666862734674,0.12534609634817942,0.09989195067293416,0.0579174812840471,-0.014216374158332816,0.018353572130676024,0.05007571695627572,0.06734210692369269,0.06736435697475013,0.07406742151867216,-0.013436081598871307,-0.02137301387255881,-0.00017218459793358514,0.059081233083826755
RAET1E,,,,,,,,,,,,,,,,-0.016514452265866366
IL24,,,,,,,,0.018130716916792612,,,,,0.05921196281190457,-0.019745390767457162,,
SORBS1,0.0073824955585538215,0.04210385684407882,0.009148682748506685,-0.016837839351851434,0.030442444238890254,-0.013809350643040291,0.0559099695322582,0.02614624078709747,0.0062223375827069,0.12087629774152894,0.07959760404369051,0.04490981683956877,0.07033713538546778,0.003672448144159098,0.03868947035235271,-0.08665693132158156
DLL1,0.057330479813035205,0.026342547369861604,0.04573237223373333,0.12241553054593042,0.028653784299942836,0.02587026845997474,-0.012017890263150718,0.04705582501588183,0.055633912860889,0.05839354002489839,-0.0454482009955398,0.07030053969488187,-0.02861938098778907,0.06731190851306437,0.05615707587156935,0.0011942466375977619
TLN1,0.005144402207160436,-0.0014239005842147823,-0.0035072301966564984,0.12304470420307263,0.08599627471919338,0.0418395041387762,-0.009919178165163415,0.06264073514233981,-0.03204619462092635,-0.04452993210704661,-0.05183371951891844,0.02612181210033502,-0.013794924163966705,-0.003890945993344398,0.033727923189320344,0.040100735345855
COL2A1,,,-0.018218238129640008,0.0027353151051507573,-0.02937531476513739,,,,,,,,0.060214551267392835,0.06840594595240153,0.022789736399022178,-0.021909081816001645
SHH,,0.08170928678802128,-0.03792608097657799,0.04776629936651223,-0.005255759367630702,0.09666185645648083,0.03003050994804741,,0.029222591599412727,-0.13863568687623481,,,0.1081377650561086,0.059532654141390244,0.012367152491548357,0.006084717369046004
PON2,-0.012595139912107135,0.05156580881410687,0.06770191466535483,0.03997263315844665,0.10612740821843622,-0.08410762203368312,0.011318407939983663,0.09912235029326859,0.040959073402129835,0.22046813796800768,0.07440869266675779,0.047956906524905404,0.09372472691084886,0.07437512325641044,-0.01682495846372081,-0.07678659018137747
ICAM5,-0.02217583869110754,-0.015848066756128574,-0.0002864794090134895,-0.026438358023095392,-0.04368299223899466,-0.07016984544174427,0.008770402180372956,-0.05266404699706827,,,,,-0.015092185157781865,-0.013506560685404467,0.00969173713325403,-0.03246277294351736
HPX,,-0.00019292096185900083,0.0026365530837925357,0.13134242818729894,0.04392807134978148,0.07827953352033105,0.00474529263756414,-0.029580337897602085,0.015521493631426528,0.027583673249491736,0.021726772621192176,-0.007689567890188208,0.026819893547373776,0.07522719834673143,0.08229761264708557,-0.03474139394060794
SFRP2,,0.03433980721248207,,0.06994536283968353,-0.006657914338650985,0.06909359490134438,-0.019499180048683944,-0.06950990989273494,-0.005382294484960246,-0.06013043980848664,,0.06320140538865583,0.02005597859549129,0.06333538164420849,0.052045527688186724,0.05399703940929039
CFC1,,,,-0.013272394832526522,,-0.009296634058004256,,,,,,,,,,
CD70,,-0.01583189511702304,,,,-0.02239266844890966,,0.011098953420908572,,,-0.027480906952218755,,0.11186221910859535,0.07998077504843558,0.009903058549402807,0.10238112981060538
HP,,-0.05951759016796559,-0.003983747599713301,,0.07471549705304809,0.13468026465479305,0.015729677780269787,,-0.012413819045561035,0.2048942156438357,0.020976856602718745,-0.033653917989516544,0.0494470554565226,0.022454492984611024,-0.0037250161443928595,0.09132965801735012
