,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL14A1,0.024731558748083162,0.15576990034727234,0.04079887209672962,-0.035137159612083094,0.023298964793831586,0.06498995261698091,0.03573486352827214,0.009735865969354314,0.06443652641903937,0.019374031968617155,-0.0020514275255152418,-0.018340450240888536,0.007688498074771889,0.018423039488553936,0.005213660923017697,0.1893989935591184,0.03319434575103352,-0.027757325608589987,-0.00029990786672024546,-0.08474566359327355,,-0.033553220516592104,0.06539838150122773
HLA-A,0.049106957961323625,0.14091470230709763,-4.44561321080703e-05,0.05460665107789904,0.03637859680213108,-0.09337522850845334,0.0011760657105042295,0.0499877094995726,0.2556784006416059,0.05653566252276716,-0.0008105484327574553,0.034884296214949866,-0.035399993796353744,-0.00483706687807881,0.024640255256458302,0.036656430861927644,0.0850049995069025,-0.0007605857672589742,0.13239156866299298,-0.01212142516714072,0.02753195552206338,-0.11203387233193426,-0.011838417063897147
CD5L,-0.03351651709812122,,0.029146822711000348,0.013315893486546536,,,,,,,,0.061229619433860426,,,,,-0.06670935938118325,,,,,,
FGF18,,,0.009063821907923184,,-0.024892043517623558,-0.05984518407482357,-0.03757332483323118,0.10271741187914281,,0.0028273021009633647,,,-0.018382135986704514,,,,,0.010262541036715029,,-0.0021176976869281155,,-0.008847652637103874,0.04094158849684204
ADM,0.014846477195175614,-0.05866907248418759,-0.057055943855136695,0.0023532639231599673,-0.12461564522637364,-0.13200853646775965,-0.13105933651817175,0.0800517737532843,0.043675269360004966,-0.21563432049898218,0.01065219826175335,-0.020860104650326273,-0.02356514185186565,0.016195440593539997,0.07047229973992224,-0.09783297271871495,0.15552681531690074,-0.016410043704230427,0.018515249492231014,0.036379970324844094,0.24132073376429192,-0.006276649550823207,0.07939369056289387
CCL15,,,-0.04176646414819583,,,,,,,,-0.008831535034049114,,,,,,,,,,,0.055814025352397725,
GNAI2,-0.015280459128452295,-0.040927930453489365,0.007831741269719824,-0.018806458462010487,0.04813807802604899,0.06096196958233658,0.0948386859256933,0.07227499417571907,0.20256332575834002,-0.021581145706547636,0.05223098122981014,0.008856622002146411,-0.04409525219344859,-0.006351476793152019,0.010250845201889423,0.07518027583838603,0.02086503909062287,0.06824559395914333,-0.015395985038970463,-0.03315336755255206,-0.029500005071529438,0.005136931748135899,-0.0058838003250724896
HDC,,,,,,,,,0.1974465724969466,,0.033688455996046716,,,,,0.02628206038958986,,,,,,0.13531459513773073,0.11154420081765916
COL11A1,-0.022077697424720634,,0.01821345878689212,-0.02023352899980733,-0.10461562448463983,-0.05913786783192483,0.028994010177315975,0.07107113857788656,-0.05037821499625615,-4.864896159151986e-05,-0.018264435921383455,-0.02073195128465185,0.04971762430597177,0.040620681661133744,0.07256653758433587,,0.028058374365042556,-0.03936935467974914,0.02281021441316344,-0.014367877347465023,,0.006131085631083073,0.011657409471569794
NUCB2,-0.04765699449441667,-0.056688385030416504,0.03977560417046386,-0.0052218742855699345,-0.02903604466989874,-0.04542036778983109,0.03652665567483903,0.04372889874979315,0.13933657020280063,-0.001954646662781526,0.02080880177590239,0.01991893818037791,0.0052443934930955895,-0.03171375115744257,-0.08812235345293945,-0.04831145244517227,-0.0064647182010611265,0.06135074743615971,0.022278829067514754,-0.06739064287072463,0.0924466190841781,-0.021739905677151197,-0.0393663817988563
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.03028973371756889
CXCL1,,0.025422249460393804,0.025976517510729723,0.01601290856701134,-0.024527700951712483,-0.043372147013569735,-0.0217677593078742,,0.051108430635579793,0.06778703676016845,0.03251689112315747,-0.03331155477613325,0.04516178155694474,-0.021563273408668624,-0.03308236898041921,0.006811386125326839,,-0.04185670120512208,0.02345299242207546,-0.012092723751125562,0.036530407731273085,-0.03409152797737994,-0.02151558767606877
VCAN,0.0248457254537281,0.017547990728379842,0.02310069745721804,-0.04693184956881247,0.0227858841668083,0.10683479410717228,0.045603210812162356,0.05747719899749477,0.15260987210224783,0.09782933751903176,0.04569257623585673,0.02905311005823202,0.021146746418352895,-0.013260282648979478,-0.06702822086710088,0.09409152605383056,-0.07774143418019444,0.02675162896773091,0.011049476792307384,-0.04506516547176095,-0.04908220674186064,-0.13814194869163327,-0.05525284049448065
MMP7,,-0.03576425384238466,-0.046035224534393036,,,-0.011714581190773163,,0.0009473748864030912,-0.03727959791567394,0.04191451294635044,0.07873804394154997,-0.0047395752901860915,0.030778351442443088,-0.024567103503170127,-0.06306139890914284,,,0.009425390004833643,,-0.010745074032010329,,-0.1663519379051325,-0.15649944402064125
PTPN6,0.013240921204517175,-0.06436936041723973,0.009893607712446188,-0.015911155868727853,0.024217988397245368,0.06436783055756563,0.03647292350611809,0.044040874731900374,0.13067521832875878,-0.011998519044413215,-0.0042682529914335465,0.026940992586433333,0.04619807044021322,-0.006254786584212976,0.01906957318242082,-0.09364358712729565,0.07134579886818053,0.02173041280181178,-0.031121879068740883,-0.028211963895003092,0.06778779546031727,0.09702669112789807,0.05913888851412395
PTGS2,0.050307073048683336,0.01291547696948441,-0.060588682205166305,0.038888232255609834,-0.09416655099650947,-0.07552081243405379,-0.11197207698576908,0.0519587253588441,-0.15160809677741943,-0.0011725273872905519,-0.008544779100141947,-0.016691944413364343,-0.019357198969113136,-0.026592201106797348,0.059148293473886726,-0.07557358751435393,0.0009763565491460985,-0.06725947783043953,-0.021402631804892082,-0.04214331719426967,-0.006789805901306847,-0.07905427209871554,0.012160307995588012
XCL1,-0.0171191244592282,,-0.027432426900893054,,,0.03145375790651984,-0.0023845333843870668,,,0.01608416015973629,,-0.014644078640778284,-0.007420016386070737,,,,,,,,,,0.06777052357393896
CD58,-0.01755982275717276,0.012151438941222222,0.04117265472371501,0.028764611251851424,0.03242006074704453,0.007256948335065832,0.032905207343357896,0.03805497540345156,0.21389243966561006,-0.020403839568980568,-0.0166829085493187,0.041568667965143725,0.011794272985199642,0.07562453928627874,-0.09093495477496552,-0.09415471301761216,0.120989006841967,0.028095628684004878,-0.0019834234663037432,-0.027037726348722136,0.1072643949047831,0.044431018933343475,0.04998372932531563
TNFSF14,0.007131804432095128,-0.014776387450175996,-0.00261584800040851,-0.05000506934251032,-0.057189342174764984,-0.012733297891064959,0.006098788598468873,,0.04092878239354628,0.014623375587429604,-0.02037394156991136,-0.02482221002626484,,,0.20870227776683906,,0.08532935218508989,-0.010222857168462917,0.17104241686761115,0.0228787912553247,0.24665725519622822,-0.036364781522719644,0.017313448543605347
CNTN4,,-0.08277128441732197,0.023561526240728433,-0.028394292690742912,-0.01011127016908245,0.006292034383827469,0.06858383676403254,0.04898743392741404,-0.11533464846594685,0.037017726758151265,-0.027372766306553793,-0.031465620538660505,,-0.012225255462749624,,,0.01558692914169804,0.023300126250756725,-0.06507460492847199,-0.03708799126816771,0.012052768642801373,0.07394318017352577,-0.0017844571367413092
NTF4,,,,,,-0.02966281322218136,,,,,,,,,,,,,,,,,
INSL3,,,0.09981460876016464,,,-0.008297783067638042,,,,0.043478600742372704,,,,,,,,-0.015212287755361025,,-0.01002809054649145,,0.052546193375146336,
BTLA,,,,,,0.037264132423020416,0.03811840224748688,,,,0.004835343320195645,,,,,,0.07170990597522453,,,,,-0.0010567921916811661,
MFNG,-0.04431676889619635,0.008765907383488007,0.05001813243883175,0.04935577297968863,0.074522364198619,0.04578574172186094,0.09675831345330003,0.06884517864537774,0.1508026707698981,0.026572486051765147,0.00458785044882034,0.015966451716293774,0.049733096981835395,0.024232184954994716,0.07350233739241496,0.05014462164050152,0.051103078933128473,-0.014127392920363715,-0.003495105386314488,0.017861755637986938,0.024568892654817084,0.07986463613157316,-0.01611529274797994
ICAM1,-0.019806547765000234,0.07350729682002861,0.023342291711794017,0.007758985031604464,-0.10125261488538964,0.019265254628280534,-0.09339210440293569,0.06696874397000567,0.1705419975479417,-0.015882753428588817,-0.011333454598735719,0.057306049531968405,0.012006795510261072,-0.06050274535521375,0.18308458378694445,-0.0025414975398580083,0.09149737138389288,-0.004474913825496902,0.03433013552354765,0.020408529073265316,0.07546736596746716,0.08160775289859774,0.03724609000739811
PROS1,-0.005586308117940651,0.1335688783141876,-0.0009870876993688948,-0.008369465865050012,0.04438273156362744,-0.013877842584439113,-0.010907823959721126,0.03514386375598855,0.1706356979208878,-0.029524515836253165,-0.05139332048848869,-0.03612196324605271,0.030088406905474784,-0.04740506999171024,0.11439412692291485,-0.06518733227195046,0.09518881791213699,-0.0353018518431405,0.11392745278299306,-0.06281828561585928,0.02987371364216491,-0.03152722078294936,-0.021880888568134964
CLCF1,-0.014188050972902332,0.020698729010967296,0.0059605113565645886,0.05217481883203355,0.05342014225553337,-0.012909717294986665,-0.0435953775526962,0.13689874123994056,-0.014620519330166152,-0.07914146217834067,-0.0013212687794882114,0.008445390001613803,0.038537628250127264,-0.0009931955837195843,0.14304354031011787,-0.0635610492411696,0.06027395620781101,-0.06837916573076482,0.05861544685429997,-0.061574989025668846,0.027496913517702015,-0.07436332720294424,-0.018479606509535982
PSAP,-0.002336463220285268,0.03487660962808622,0.04536605609787261,0.048610677456431564,0.08359621702569303,-0.015375646122501698,0.03175064119593784,-0.04036900189254079,-0.11444765627286617,0.20417044119396532,0.0436858388910466,0.020595912023326942,-0.0412832837068151,0.013692118726333937,0.10849876042337317,0.09917252698047214,0.1212667420720132,0.014034570443171848,0.08978621088664623,-0.016007284518227437,-0.023421319577260534,-0.0323161270097777,-0.074408841164856
EFEMP1,0.030766301960582016,0.08347299554516095,0.005278326301065827,0.058713922366289216,0.12205806875119773,0.08969572423124227,0.04537877458201886,0.051638655181977085,0.16781283406077158,0.20467464720460146,0.039366745990665225,0.029474957395223173,-0.007209771745719974,-0.04712390542072764,0.16740987592436876,0.1191495772214156,0.150853080853304,-0.056518801636086774,0.10127598635132003,0.01609817300584446,-0.0020329448274256493,-0.1997461587132921,-0.032431168379921486
C1QTNF1,0.06420260245937644,0.16423236736003605,-0.04506943448397127,0.012159731145057973,-0.0029658645777504793,-0.017870005662522278,-0.040817616170540666,-0.008693632159445,0.11490578687959277,-0.006078262787767532,-0.06892164449104363,0.014739800662873887,-0.02210248179375723,0.01183249963271764,0.1409761187954779,0.07242580687054502,0.0009021790525584343,0.03372915425699966,0.09802352696985513,0.02104638871282081,-0.038108820818374224,-0.04267717599924531,-0.028747880960447995
ALB,-0.025772441378876045,0.05065229256824767,0.08454594711188852,0.0644654559317874,,-0.017372636877862856,-0.008271375253696017,0.045093146754691206,-0.04395973941843152,0.012435728243865416,-0.028419750370332033,0.08430720192334765,-0.01675857882325913,0.017048506329997288,-0.025965230096128198,-0.10177287410208373,0.04650813418196815,0.035866667856329686,0.018208307605778677,-0.028454256390857083,0.15101411599376047,-0.038226864268518713,0.04375580403970998
CCL13,,,,,,,,,,,,,0.041645343650577336,,,,,,,0.0154416449657027,,,
EFNA3,-0.03577043094952514,0.027806105842944295,0.005817300432202491,-0.014879447225680825,0.003299487968150034,-0.04502123327675731,-0.015999157952925565,-0.014966296317699794,-0.16341668138978924,-0.02475631063955149,-0.012943052222203261,-0.052555587323833856,0.017542033458626993,0.009965784122845376,0.07459429623138811,0.01034290905822521,0.18787245511033132,0.03661176724563819,0.030575277967848313,-0.03368620862260744,0.08136760451954253,0.19153870701274414,0.03786119864882336
DRAXIN,-0.01843842690200478,0.026422693011326093,0.03789294249196725,0.12356703435049787,-0.018577052226336044,0.003550324689318884,0.061161409165453505,0.07362963833074361,0.12824513831787768,-0.10460447003284029,0.04063513115485703,-0.006674146325084993,0.0263931325803734,-0.01325827378261189,0.16850807564250228,0.022109776004410192,0.11654547964625617,0.0524193735701185,0.05378442845873962,0.0015383881142110117,0.0038627769607463354,0.03731201524240885,-0.033430132865088245
RAET1L,,,-0.019143689721066396,,,,,,,,0.015449905285346687,,,,,,,-0.015399741252944632,,0.008187575552906714,,,
NPTX2,-0.0016635956301573182,-0.04806036189593801,-0.0019112157476666818,0.0098894651280306,0.044954153578546645,0.0034050973781252747,-0.04013099023141552,-0.026135140664861327,-0.2539951827861869,0.10364890955488976,-0.02591398410313796,-0.029997192335630602,-0.01827960367760255,0.023377604208777953,0.11104892393786761,,0.0404079970898091,-0.024792800776466725,0.052926644319618237,-0.058434022401003476,0.004250676750835699,0.06813182804809345,0.00804543203019914
FGF11,0.04407728555445366,0.12110575373239442,0.017827423932008528,0.04365894358509552,-0.036326062536434285,-0.07046662985051282,0.020783155012757966,0.026794689762946133,0.1415164987330526,-0.03318773621606595,-0.027651704717437057,-0.010032112660028809,0.010696920792417308,0.04015070017273373,0.1498113347788536,0.026030427684466752,0.08288002627780647,-0.04168220181967131,0.01871085513829925,0.04072700317574748,-0.008973548648450628,0.05399566960291123,-0.018488347605260247
CD59,0.045056040142336294,0.0521629256939394,0.061737160931772735,0.008804356559146185,0.024943036999138846,0.06627017517275349,-0.04596593045264652,0.026294943708692266,-0.14373488916840166,0.1194937733523443,-0.03434579541759489,-0.028803399166807995,0.003316132348714312,-0.05464821324143017,-0.0037486300670113637,0.03482004700006106,-0.006553023199240858,0.03804568292084597,0.09023231276228692,-0.0811342630733964,0.03703138408024257,-0.027250296138529462,-0.10594405378104443
COL9A2,0.005799326054280188,0.10174990159046936,0.05912367095680838,-0.03487644188990634,0.010708381842653358,0.059924395465835514,0.06557408281973029,-0.04966577462843047,0.10845794470666767,0.08619058666770839,0.005229231049048016,0.04030360597869409,0.02150936228152701,0.09231546041797119,-0.03656774889964721,-0.04259921118086764,0.025709882177162777,0.022369625091789826,0.04933135960740489,0.008422317952878587,-0.07917863328736863,0.20601041751294846,0.004245469364293206
DLL3,-0.019245522016611876,-0.02851626870678209,0.009049314235400861,-0.01018046067998725,0.07509802436376264,0.08187965030754928,0.011673040020498748,0.03978631148936565,0.14652033292261,0.09880007468218452,0.024968362980768766,-0.04685647080160028,-0.021474771976175363,0.04710417005442095,-0.004593254106535775,-0.011995110325549433,-0.021588157688937983,0.028035320099969705,-0.01003460121084052,0.07724425516125386,-0.026211590018975935,0.27748738172705795,-0.022092226467491878
FGF5,,,,,,,,,-0.04979374831727146,,,0.03292435153368121,-0.020651870229249917,,,,,,,,,-0.08221518175491777,0.02009491754743921
LIN7C,-0.017382354151816437,0.0822333264943985,-0.005399051468647581,0.01887606671018696,0.02793448405598315,0.04650498240627607,0.0392229914722056,0.049637702973077305,0.06505786841798049,0.006087178434782223,0.0877894940989022,0.048098615513753586,0.07272430437106028,0.009965450979497036,0.022179923994097173,0.018333121254951585,-0.004291779201973613,0.006468975726905596,0.12884019795352109,-0.008993845200639452,0.07207758690990224,0.05411049251826763,-0.056389069642695494
GDF7,0.03447460574320227,-0.03677185239175407,0.12371943723205023,-0.03799576696580713,,-0.0027981584192818213,,-0.026344689621844043,0.10103930379492852,0.04075243975090049,-0.0010479012981864594,-0.03981364161237149,,,,,0.00868142968713923,-0.01320140819957309,-0.004171597200175464,-0.01324097575103687,,0.06016214058476325,-0.06147709728366314
PSPN,-0.027574496280245067,0.04223180768756278,-0.051442452372442465,-0.045262578103189385,0.01952092654366713,-0.046035114478710185,0.02158174267336797,0.017926850523543477,-0.008621825637218201,0.01957745543728217,0.021975631967282742,-0.010068103249916516,0.06000047458785969,0.05571321542614372,0.07667523666919626,0.018285659667460697,0.15437236923322212,-0.004202711251209052,0.03095081040702015,0.0558261730096585,-0.05414427136119658,0.09689927760096217,0.10911967240720948
ANGPT1,0.018386604969368038,0.0222946622862578,0.07627278540288886,0.03408055046189537,0.0958751965583789,0.11214477342795487,0.09913272830106032,0.005172609698694849,0.15568457862799337,0.08099265164383562,0.012574854905424036,0.057179121490964976,0.0603410927513203,-0.025190435244285467,-0.06579731758108148,-0.039394329174867286,0.08659733586110539,0.01492299732421225,0.06335452826136939,-0.014279831719101731,-0.027808124893952454,0.08924811737397581,0.039907479248805014
PNOC,-0.025041366713398107,0.02041203008755705,-0.0019708646639586304,-0.02017038014472589,-0.01903564950073696,0.11039344843285552,-0.05433131525236665,0.05222126163861435,-0.11431730208982965,0.1470369474559212,-0.012305133667726788,0.029824388403511856,0.07730714349585431,-0.009014154857840951,,,,0.04519368061328835,,-0.031852676220917496,0.0027351392988499176,0.033294030197355926,-0.07527635341292849
L1CAM,-0.026627433735735354,-0.010329027816787822,0.02928279847160167,-0.022765561898970162,-0.015165308420717198,0.015367397144416166,-0.06228736362878385,0.05167340316046191,-0.1317216019571855,0.03870328448086542,0.01289296043515746,-0.03890630896004381,0.02683771414265677,0.024772998749752955,0.20923419957148703,0.11190647239188706,0.0033224734892358648,0.03749374923945954,-0.050899909986273216,-0.009023187976225358,0.10339438130100755,0.01108130948421133,-0.09598999234387086
APOA1,-0.037347116546845686,0.03560787357476353,0.0478525418999714,0.033633594734060315,-0.013932630651892663,0.04624959634501771,0.040810106914244026,-0.008523688310350958,0.03417819702650205,-0.003003863834863539,-0.021475553137726647,-0.05000345113474627,-0.039222833272160175,-0.021714508167685727,-0.05640909042757994,0.0032336756745685456,0.09750838489612002,-0.011205116122358586,0.05376039620947739,0.10930826043242306,,0.09797690700198497,0.04683747558147072
PSEN1,0.013276152924273808,0.07442134343445597,0.03917644039973106,-0.005674731024966933,-0.029802247640094173,-0.001424233517047018,0.03704092752643486,-0.0022937252814701674,0.07452678755958393,0.01986950814868775,-0.009431058205455822,0.10288264235153913,-0.02004015626848605,0.0017215517028852172,0.05314310215505059,0.011185908450182663,-0.10069491650637413,-0.015385191528330866,-0.01704681882798185,0.02881564134576121,0.06934318282776258,-0.014259317073500704,-0.02251085692888673
CALM2,-0.030525531523927264,0.14861514428292702,0.052526842470552684,0.016703292721763588,0.13164983783650278,0.0717829259514446,0.06442929581033408,-0.044331645153154485,-0.2372278114822656,0.10534887551082285,-0.013131123578466858,0.05030920875499304,0.05692618135956282,0.020423587228759272,-0.13598236649007486,0.06790429228944357,-0.07684557060226246,-0.000603406311714346,-0.05981211636269519,-0.01249644630291745,0.067816377169606,0.17510815723126502,-0.03563563221489676
CLEC2B,-0.017951167901262003,-0.07858139199403748,-0.0033393045810650615,0.01816377519685913,-0.07479254663620591,-0.011276173058557451,-0.08125691817728774,0.04705965811971801,0.15100856595942155,0.007623572517331084,0.0033841840293563925,-0.03785398445690983,-0.010458943025089536,0.0045629502133926235,0.059428932897183984,-0.029584600582237917,-0.017014772186462364,0.04349475156352357,-0.04148747167157567,-0.04661650521060773,-0.07414992664946801,0.05694528260803503,-0.01175495606758822
NTNG1,0.021831785011507718,0.03257311098673815,0.015003354016157183,-0.04741083405393044,,0.015041132805839179,0.05095348743659624,-0.03887393663904349,0.0073301772005590635,0.03846112716472016,0.07020046750887612,0.023698146260445616,0.06846287131822618,0.025478904352665463,-0.014043784390756377,0.039098775053883386,-0.04120783553830412,0.04213904725558626,0.024266896095440485,-0.010773250601937269,-0.02870818002528283,0.058860671758395,-0.0008235968504268226
LRIG1,0.024584599326932167,0.13371590301162528,0.0822028876490079,-0.06692668873077394,0.07973685899496462,0.08577914767882876,0.09283311732275393,-0.03482844650087631,0.12700956378692016,-0.0750519786833022,0.04339663457688946,0.0483436581430485,0.03679663348753497,0.020065586242071536,0.045815627050197955,0.039765120641894684,0.045954510129243085,-0.005176171064113802,0.10355447049138278,0.053603083426367173,-0.09435152612636816,0.1560666816652597,0.018326360156602713
CPAMD8,-0.015602698221256523,,-0.020634482990165733,,,-0.024068188831692514,-0.04506475213880565,0.06029474777713326,0.05171137697977505,0.013718478486196643,-0.015916682506087132,-0.02252068121852335,,0.04027484966686588,,-0.029002510094542945,0.053045320483155904,0.01248219262858097,-0.024818501868019,,0.08846462809475568,0.07367682052546383,-0.0281542785006059
GHRL,-0.024892983322465805,,0.07098188529492941,-0.04865699228669714,,0.020197089468986677,0.03680350364159065,0.012506269241694895,0.019177819790055995,-0.028408116725312123,0.013226807952516283,0.005616642774889271,,-0.020286126316179,-0.0500216878824813,0.0026974101535856016,0.09698791716190643,,0.05297392561242215,0.025167784089855736,,-0.009780369820730423,-0.01809424611833027
NPY,0.018110501618800148,0.020420262554173705,-0.025325684693523913,0.03519443234050096,-0.023016556798327092,0.12806231426101455,0.11933836269755277,0.03834277467266114,-0.1385776004988916,0.04736127384466911,-0.008536006533060471,0.09204661386165681,,-0.032102485192152856,0.22178126647866206,,-0.023342958509467073,0.01817451114509914,-0.03570802383196704,0.0922672655487456,-0.09001114806785421,-0.06163175895896027,-0.03590094058347421
MMP2,-0.0001248098718175444,0.04817816605135904,-0.0038690911247273134,-0.004104141515324366,0.00969185848151394,0.021234318552757054,0.06134509044703197,0.09750034809586319,0.16324965482417655,0.02578891060885562,0.0022518934504216197,-0.002055662974070938,-0.007536539633212343,-0.03338034501538253,-0.04657803101846269,0.053314767908146245,0.08046147865031225,0.05972844648798764,0.1362541243118366,0.018074236054369194,0.06303997713011904,0.08080105273121939,-0.04499851171039246
LHB,,,,,,0.005997094220003697,,,,,,,,,,,,,,,,,
PPY,,,0.031169896141679674,,,-0.005036235351352282,,,,-0.003782787163348544,,,-0.015500938107609188,,,,,0.03905289185660849,,-0.014515137604656683,,0.013996943468427675,0.05076589461161151
ALKAL2,-0.02336516897712321,0.03868566022560564,0.07048549685049985,-0.006172023035561971,,-0.012400999748352773,,0.03370330855140895,0.012365650744234014,-0.01009088092286527,-0.0014795211303780954,0.002929108812735627,-0.03951997421419673,0.013919821959590148,-0.044956241106867446,,0.02171346796112926,-0.00034807341138901575,0.07883984622180738,0.018217114519452186,,-0.015921038043202815,0.01087232991940087
CSF1,0.012301516502704635,0.07545136804906823,0.02318864019461957,0.032253634555527363,0.0034803008054737268,0.029177639077611794,0.0052880202117143,-0.04170208873145154,0.09936087519703252,0.04924892247491099,0.047630699437922974,0.03389966602015803,0.06212320213908168,0.005466337400691785,0.1623509080373941,-0.06802438429643567,0.08821554600574383,-0.026319249932340878,0.0711763475420845,0.020299688853407206,0.05893005950933847,0.05319716672420874,0.032026182951559415
SEMA4C,-0.054153426297997714,-0.032810440152759565,0.006125341745616069,0.05782698552476627,0.042309527486404375,0.051109807975703206,0.05866651889836423,0.05302763910858329,0.024609982776897885,-0.004181694754737392,0.010779582382673144,-0.03532502400805946,0.031299377960072275,0.00975379610119506,0.008643708011520992,0.029469877807644523,0.052308290986863945,0.02114507063027861,-0.008943109853851019,-0.01800512598420033,-0.08732753428028582,0.06432164891677693,-0.05186337218788721
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.07096512136855854,
ICAM2,0.021201927885006674,0.02332801778145694,-0.043021856024354155,0.005889247574311214,-0.02798491555462654,-0.008277179810043934,0.07189239376047528,0.08375542543691893,0.053871651610405115,0.025524571198818697,-0.0449590082923439,-0.007955562305624974,-0.02877473532829358,-0.0373979256770659,-0.014372635661870279,-0.03318799175383125,0.018105123343272654,-0.0454343891254608,-0.00033332362001572117,0.03158405477267189,-0.018740676140912894,0.008930640485216877,0.01278087381872652
SYTL3,-0.0426374463499269,-0.09882070295010299,-0.012653531257709648,0.05057901138905523,0.032351788745076174,-0.03485688350399445,0.024495968413946325,-0.0243939165693561,0.08206738676511417,-0.003951414013678886,-0.019537025407784982,0.04869279694859915,0.0396702274031278,-0.014151500011628702,-0.005272918424181144,-0.019186885488953247,0.09969994703852572,-0.033390102585148476,0.03987475640907354,-0.039579383744944,0.043386362376590416,0.02088502782761378,0.00793507894410571
IL1A,-0.018130084570956582,0.04164713520673352,0.010946476329039462,0.07346696043223114,-0.06674990280924989,0.030183394258772388,0.023973998256381305,-0.026250293349533244,0.08129622871710877,-0.036781684087968204,0.029319064310117497,-0.023943662082702537,,0.06055210029551113,-0.010415683806436017,-0.012928943356660838,0.046099090662866854,-0.034782681424118715,-0.06580371604577302,-0.01685879514391388,0.05514416258523979,0.11117865780685554,0.06449159102479547
HLA-G,,0.08847556163750407,0.018367635650452598,,,-0.055665552005497936,,0.07073705274005125,,,,,,,0.27564302633513843,0.03480782066229956,,-0.013303614777720484,,-0.04872831789672659,,,
PGF,0.02211566215926325,0.01663223846708548,-0.0380299427392644,-0.00894987497311829,-0.02766492582758054,-0.021865725932072796,0.049877604986035384,0.07147359925693011,0.08610027641425452,0.03041750175062008,-0.02566216493123076,-0.022380172248373322,0.015270500082871454,-0.008595911523893236,-0.11186456095562995,-0.08510963354847795,0.1266296033276526,0.04289230392055733,0.04104569781870027,-0.013722789518469182,0.0378003312978353,0.07227619641098076,-0.03461033051926283
LGALS8,-0.031522418428343725,0.008558897835924817,-0.006983831199372852,-0.019652436194221114,0.01036459406748146,0.014040213068638714,0.02044357693526056,-0.028075967436069396,0.06285557344441522,0.046116131786887705,-0.01316654981208084,0.01343175176258376,0.03472977296693648,0.02150685442786248,0.04034631318162924,-0.019352955548867415,0.0356689474838902,0.03253247193092499,0.012743909504692603,0.06733948195375904,0.026227783918159962,0.018506007170135938,0.011124706961372919
DKK3,-0.02903514866255033,0.09190993862125486,-0.01508458255782546,-0.006292436340337193,0.09818798646396004,0.021185386919692066,0.03401011102779198,-0.04119025715601607,-0.23997937738311978,0.00712873252677932,-0.03125765280536437,-0.03267754568726889,0.03644729755295153,0.00026271639650784866,-0.06505176093282543,-0.016173339171350786,0.0656892335717107,-0.012411718770040235,0.13726479473681738,0.02562355974965232,0.0702245068000677,0.10240182853735902,-0.05797363883343035
COL16A1,-0.055828900856502946,0.17670730880906044,0.06285388901497115,-0.0006991402128357018,0.09720669175091978,0.0670597809385451,0.09272086767944776,-0.0407499369014306,0.007976676001750232,0.023771843313528884,0.03839755972996985,-0.06739736159027065,0.03646017913099067,0.008662739376843018,0.011269759378284575,-0.06541600590561164,0.04045179349616625,-0.03045349258627597,-0.01118587099920114,-0.0017416800309227561,0.08555837311416493,0.1595407190617208,-0.01739131868240321
TPH1,0.005327195087915209,0.08166804578815595,0.009413363761917103,,0.05827997769081838,0.08034409318929189,0.019572319701414244,0.08272662092467029,0.01769038014388438,-0.04630987499541982,,,,0.06767245526121275,-0.051228576259577996,-0.0363220215553082,,0.02491981770446516,0.018480368713827744,0.005930162219794396,,-0.004654703570679382,0.028655950606147715
TNC,0.010668809259640564,0.09711278955885311,-0.02468451002894267,0.020012094395759784,-0.01186848794760886,-0.048013131018792114,-0.01710599962344749,0.0202581992275749,0.21600393937140042,-0.14913442433441448,0.05176909470348043,0.0805898037201626,-0.014975284554524787,-0.027522568746071556,0.24841982785446642,0.088552082355308,0.2284518545906386,-0.05501595480442329,0.08586559414386462,-0.01365660040764197,-0.09159832520113508,-0.19505347365861075,-0.038344059027721825
TNFSF9,0.10349109466760653,-0.015995789664185255,-0.0384616481239132,0.03940776793038459,0.07171001676300795,-0.03516387546899372,0.004526458173214046,0.0382533581479106,-0.10601460645463424,0.022919893893237925,0.013576944084154486,0.026231064756807292,-0.026185592848226004,0.012292177123271736,,0.08262999811808196,0.10025450396720108,-0.03316474834692017,0.02479892454404702,-0.0009677727921615408,0.03839710629428898,0.006740376943277224,0.10609194780105573
C4A,,,,0.07489039474207286,,0.02697530249651796,,,,0.0021805007289924933,,-0.014783572723389456,-0.018382145962170325,-0.016814898846441634,0.28073274684652244,,,,0.03712625822076755,-0.02715099636719335,0.07255865560286273,-0.02192686962845849,
CNTN2,-0.02142811776601898,0.0010382088533152248,0.017378726184292127,0.08271162043154955,0.04422367319855663,3.837890325499622e-05,0.033728444007389814,0.018983916158176368,0.04875472259920635,0.005160927941885926,0.004396246887676243,0.11005138997475353,-0.019463759931632428,-0.0575504851745358,0.16235978856046948,0.019439435024145392,-0.1377565102462824,0.023668899811577975,-0.09215589944346998,-0.0032812491779741562,0.026625196628897473,0.03416344223222251,-0.0003479737166528441
