,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SFRP1,0.029966114537340525,0.007853234871380314,-0.015257158084801856,-0.0025085683203906676,0.03104054580869836,0.0036728821871579833,0.052525851371299365,-0.014891940089408414,-0.020087856215425606,-0.022906590745292926,-0.028978895742754484,0.017324934035194764,0.08257820805016695,-0.045030869280122066,0.03417545495694136,0.02788462437497346,0.0323385024223639,0.0311386116050296,-0.04604991736446109
CXCL13,,,,-0.0018311833044949073,,,,,,,,,-0.021119751909006487,-0.04497524919580797,,-0.03363055920771382,,,-0.012848034761943595
MICA,-0.009189279947934621,-0.042035335860700025,0.00686240292744137,-0.013616447817047083,0.009965741939176879,0.0788013800348854,-0.03256504660115494,-0.01584890853758472,-0.038830129129880375,0.04589103210144298,-0.007293743357051371,0.016496372958710797,-0.007651330859054579,0.12058384096789727,0.05693166368829048,0.004212536967330949,0.009543629729384604,0.030649834951719256,0.04668721180375755
TG,0.045137432091778125,0.022015503373174216,-0.01646489082980116,-0.02459750942162165,-0.03246422253126738,0.027475960829069137,0.031344135563284366,-0.01077723226411561,,-0.011905895913447468,-0.029913913449025678,-0.016761687241489416,0.022114672936816047,0.0285793779917234,,0.0071656038665068485,,0.028759477614609293,-0.032994191914781375
ADA,0.08375981192526345,0.07606908807104582,0.018242130241757103,-0.005410746583729852,0.037180629115538696,0.04091430448207699,0.01643360045303928,0.04849464852743959,-0.03799314251977084,0.01631243467946249,0.09484290117846013,0.054940220268733055,-0.021955517989299213,0.041931961838786766,0.007285359040257691,0.04766945872403695,0.013450591798894948,0.15466726650381896,-0.053712526316502994
LAMC3,-0.019578740436950532,0.09799623982501016,0.02748348606227469,0.02534781965838143,0.004820591611755269,0.05699948173902411,-0.012400076958977373,0.030960061775656054,0.024411297956441886,0.07839290169791542,-0.024521664724335368,0.04626756971755675,0.04824274774729494,0.05599454249610301,-0.0009524950937037466,0.0534557272011387,0.019012955219311428,0.028536648876618477,0.03166743234082925
CCL7,,-0.021983379608324156,-0.011904089763507642,-0.026906780379620847,,,,,,,,,-0.036615935578280065,,,,,-0.026337016994727448,0.010437553961580718
NGF,-0.022563894262246427,-0.009350750433033378,-0.005709472361408136,0.011754124821089399,-0.030979575751974808,,,,-0.02295572316039438,,,,-0.02117928471130442,-0.004576398567398489,,0.07486709588365695,,0.01050956587025619,-0.029047904423341205
TNFSF15,-0.027914353253262563,,-0.01325578617323793,-0.01992168888699493,-0.037615996710012325,,,,,,-0.027573055710423088,,0.04787345051595327,,,0.049442752720220404,,0.0024772296498788665,-0.040851516740978436
HMGB1,0.024193476550419157,0.06285141830484821,-0.029373477907606912,0.029743108057743335,-0.014001318157166081,0.084923630787859,0.015490701762676586,-0.06973759042803418,-0.011955520402135402,0.02881947849644643,-0.060356827963577095,0.09619963535512606,0.008772517862265697,0.00186864312599275,0.02613999172596912,0.03142070837464396,0.05888805929251848,-0.002239256556217891,0.02255812950138647
ITGB3BP,0.02847519999128959,0.0006917800356197532,-0.016492378604679166,0.03170568115751453,-0.007396960910844162,0.055018519840070355,0.010201691413960254,0.05972226698497531,-0.005083429085221408,-0.01608656472509623,0.10346636650124925,0.027604856180669452,0.06453197730425167,0.06581098212992269,-0.029748874691958936,0.06070819524278264,-0.10126276464056916,0.03526922222318245,-0.014303861786555466
AANAT,-0.04044221267034827,0.013167303043107112,-0.01206141098909545,0.023707995070061532,,0.01653955044126722,0.006406702540526107,-0.012423088261246178,0.003595296200036355,0.014006108429639291,,-0.047127873356208494,-0.032122507234949645,0.015635603619658718,0.0404658242319075,,,-0.012997417024972806,-0.022538042612638583
RELN,0.05730694103535676,0.017376927132957513,-0.0073581399689990265,-0.0053633168753322216,0.008409594615344669,-0.03990476053525262,-0.009841713323383827,-0.016227567183745923,-0.046253862871167,-0.0032886813320777354,,,,,-0.048302410425196916,-0.03190220921193645,-0.03184719326568897,,-0.01370915213904322
IL15,-0.024908767534220517,-0.029775438254921217,0.01863456223590111,-0.024051827336841584,0.11234947418080701,0.022802278436373495,-0.023884992207879256,-0.02670128796286548,0.003890706081335192,0.009883653123266323,0.019441174567625282,-0.04593591951365838,-0.03545744288231454,0.011144364489501915,-0.03723999759586413,-0.012204712786316836,-0.03752875650115368,-0.01970776565825124,0.01951947303241248
UTS2,,,,,,0.02023369921821663,,,,,0.015405861893189744,0.0737688637298545,0.053636258589396045,,,,,,
BSG,-0.009302662146376667,0.07198628283275649,-0.03125311727342716,0.02558864879269694,0.018955427458043562,0.01652828587415367,0.04875717205796748,-0.0419693437101875,0.1111604757232484,-0.03726440216961651,-0.052054794483134326,-0.07341960620507557,0.006396764114265507,0.02465728654746496,-0.0030796567940408917,-0.03351820359186735,-0.06254743142750832,0.06150737810595792,-0.056106594563096725
ADAMTS3,-0.01239616328249384,0.0035216037122056806,-0.002725884066686153,0.02267937851466254,0.020345671514285863,0.0776438493031869,-0.020607709366635394,-0.004206666034202901,-0.03465522862972356,0.02853476334542848,-0.03338302773737147,0.032019514635114404,0.07650821107228423,0.008372628034472347,0.017853039167923045,0.03365096011898982,-0.04314709223560147,0.0216497158390444,-0.02852355039645316
CD34,0.05753538939830374,0.07170797885062409,-0.012191392511182418,0.04144931451473294,-0.0021051983232680243,0.07468210024872164,0.0015477285308925892,-0.023243260823949972,-0.030004471838461822,0.0794810116115214,-0.030094840255444465,-0.019704605239065812,0.04326704078184229,0.11896066699034089,0.032197738471659194,0.003741235760813009,-0.03309680642381549,0.05233846563439255,0.007333162931412827
CCL23,,,,,,-0.023847221799426218,,,,,-0.026018197693692468,,,,,,,,
PLAT,0.007306550378142429,0.08491634402746438,0.011782860595661655,-0.032203092542466616,-0.05070855636340302,0.07046413222973444,0.009494040152256984,-0.030599317289908473,-0.008459198375293612,0.07595834096856229,-0.0034624894162704326,0.08066842092441269,0.10915544470896175,0.0671564794969405,0.02283288282424736,0.10876164776199312,-0.18412733336716214,0.03561352928470431,0.022169978299048425
NTF3,,,,,,,,0.009878898092448577,,,,,0.02360993680156873,0.060607306352106864,,0.012058793590883042,,,
LTA,,,-0.01525715737104802,,,,0.020906824859991527,,,0.03013310126445365,,,,,,,,0.019654933600284093,
CKLF,-0.047468898668510943,-0.008325629127119998,0.009644496924864483,0.05074594343832035,-0.04598260199374896,0.08364967752155891,-0.0004909409160428561,0.03131852737420991,-0.11039885718618861,0.06122060308624859,0.06075166225869151,-0.10755444358874758,0.09971430153977025,0.1250410916437047,-0.02344893345594618,0.04874583720643761,0.08605437641044439,-0.01274294750383551,0.04058893255824948
CD24,0.04285571058721964,0.025849013856555258,-0.05482677332248746,0.05691327147927365,0.00039363896640694224,-0.030207514499930237,-0.04373210435650521,0.020020089750504705,-0.009667203753989089,0.007800642907732639,-0.036890068746156704,-0.05871046235735506,0.06775659689529807,0.014366584642953735,-0.026971254851510744,0.07829596854270157,0.04414147701763116,0.004304110854262572,0.06572795534088453
HSP90AA1,-0.005346733064086165,-0.05248218381418527,0.05397126333158052,0.012936078748891215,0.023906808143813976,-0.14156509938423026,0.016237720610388327,0.06683483599251301,0.13849039442552014,-0.02125370628733606,0.016214181084394385,-0.11790393129031145,-0.06869060051983109,-0.15176268442900603,0.061966221442387004,-0.043685527763024146,0.006495856550861597,0.0015851488322950157,-0.04902978422800227
BMP4,0.06619570227063502,0.060369778234598055,-0.017210205730690847,-0.02304184364552027,0.01758305263066806,-0.016860652048939943,-0.029591465386556975,0.016466864122950453,-0.034423368771588234,-0.015284182705875976,0.0817072459442197,-0.005344613018501496,0.005034240900136258,0.09300216545101235,-0.00781377426272834,0.09958050084264858,,0.01036010963335463,-0.03754133191994193
SCGB3A1,,0.039384562094416535,,-0.021376988046012433,-0.03416729524707424,,,-0.010478996454729642,0.01851797495774379,0.036189316642395504,-0.03210854615747802,0.07341032158266421,-0.03828374565445914,0.07131183422263504,,0.09755771789523017,,0.0880001718076217,-0.04529032729418402
IGFBP4,0.011748807430160579,0.056354121637740805,-0.0010955303535032203,-0.0021363357248571054,0.015408010671962569,0.032917399848702095,-0.013974948952605634,-0.038025352687698605,-0.02740331611241828,0.05315391878024342,0.040915221185848075,0.04137190383992655,-0.059890109769591124,-0.015154065440453312,0.026426544913000977,-0.006477348681949117,-0.03147622964967876,0.07407727736218248,0.028448834652321175
RSPO4,-0.027564110176952275,,-0.010511550045133811,-0.02467251914487407,,,0.00102634221118294,0.09571100336816703,,0.056146851659306135,,,,,,0.06177025002752705,,-0.014098884966638144,0.041050810417563505
LEFTY2,-0.04617006284960592,0.034188875946427666,0.07267334411704941,-0.008714095939945989,-0.0359145572080637,0.06697990411777963,0.013680683689272014,-0.011490346092830313,-0.02295572316039438,-0.03220206301085919,0.021146800197033404,-0.05446484106905064,0.010987414737273464,0.051177142805490614,0.03940711874561799,0.012803831930900648,0.07058300195279082,0.08924309364001705,-0.0023814958752560724
PF4,,0.09701520454832455,-0.010386083794107909,,,,,,,,,,,-0.0295081587636513,,,,0.020972660694469986,-0.022262664329888805
ANGPTL2,0.07886018645581322,0.06276706480002578,0.035591308752623285,0.004332896851432612,-0.010955937324634929,0.016635333514780644,-0.0003022287712686158,0.014030862855207214,-0.03816360383318211,0.02012769908151078,0.009600852855258718,-0.05891182283574292,0.12586299424191222,0.05327701460479288,-0.011345713496091267,0.0262056103322292,0.07727852226843288,0.05505735411926744,-0.056046295284415425
LRIG2,-0.010549206772801236,0.04101831618517235,0.025283207183568374,0.05493527386911121,0.000361889743607238,0.07015045679074174,0.05541818883140779,0.006140369766396997,0.027423285529587522,0.08899225057551312,0.04506280078087086,0.0012458751918031155,0.07089591985020183,0.028185717698574107,-0.013192076940330498,0.011704031150784066,0.0019218900899312867,0.060694302651091256,0.08621222625746493
ICOSLG,0.012148451189708153,0.006940960939643985,0.011465819728272899,-0.03972619389021333,-0.005389597337370773,-0.08593791534805471,-0.025755633891307993,-0.01988717549439792,0.04255353330370956,0.015044024048450039,0.0028714073465523405,0.027898921509426366,0.05119123015208925,0.06602378286712453,-0.06835303462072484,0.013518385945770177,-0.005634002300547684,0.03715524899797982,-0.044132536142498194
WIF1,0.0545659589065138,0.10356647173729931,,0.01027532527069299,0.057122490992285196,-0.07181692675738104,-0.022318835077570886,-0.019719298816833868,0.09188632487567099,-0.0628104112418423,,,,,,-0.023104753981416214,0.044982067509705626,,0.025753769427801443
NPPC,0.06919230052830155,0.03762473062233739,-0.01611137723966067,-0.016695781672029602,0.024458252271335496,-0.01456988107961833,-0.010429707805441,0.082684070442177,0.089361783573786,-0.03607747466874348,-0.022987970620518914,-0.06868481455919238,-0.054660988733245944,-0.048369037794334255,0.01835480048413601,0.006690573782734793,-0.06518504970046562,,-0.031331931258075686
LYZ,-0.0033429224401949047,0.05513695593128754,-0.0008337439829935104,-0.0802904568710262,-0.020769732497264288,0.05025582107074799,0.048395748393672125,-0.03383559613423708,-0.0673480847046775,-0.009574944059436624,-0.003406432676404984,-0.07200207772514655,-0.008816577944135848,0.10877320819220464,-0.0023610939693711193,-0.05501012325512744,0.05410591084833709,0.015248292959337679,-0.10345124225520716
EREG,,,,-0.034720088472961194,,,,,-0.023614730589096158,,,,-0.023251847953938864,0.05331264549408109,,-0.009304695988613013,,0.09772420375947087,0.014063986533083469
SPTAN1,0.01763312005585389,0.05199973573673046,-0.0056705053419784995,0.04107750516912249,0.06544914309909274,0.014318818601493836,-0.01519011227215257,0.016140948193842923,0.10709221250368484,-0.02494445001458006,0.021470321860892025,0.09501283494746592,0.03583387848647016,-0.002697235954631635,-0.026883268946237195,0.02000130393789836,0.002430565972051379,-0.030972079675511528,-0.027688909555521078
PTH2,,,,,,,,,,,,,,,,0.046753860311207145,,,
LIPC,-0.005420778218121872,-0.027918365634553306,0.012156716016927934,-0.023887059396572256,0.031958866908646924,0.049119516494976916,-0.01940956290428956,,0.05223412471435554,0.00478969815868124,-0.02437638969965692,-0.04951931463682828,,,0.0034951214047292704,,,-0.029115150245540355,-0.034717292402401984
COL8A1,0.01540611395407533,0.013190442483611476,0.047280092945881945,0.0013750137231272413,-0.07513310529112383,0.028143163840732444,0.04906541559083015,0.025009725674703616,-0.07939130176898303,0.045838561125683276,-0.02434961751160316,-0.045487872103324195,0.0727207756567605,0.10254208453262273,0.05855207872191229,-0.03494367652692376,0.05338463925531819,0.0008715550973655811,0.08095782367545884
GSTM2,0.014083089969008967,0.030032905406404506,-0.018798001482556195,-0.03047920172003945,-0.02263427225232319,0.04279376876520931,-0.047526297353037435,-0.011839349509065037,-0.009845575492222498,-0.020228066323295178,0.08084173520631806,0.09035287799240742,0.0868575100848981,0.0013591682851804168,0.0013149884102597131,0.14000780510250901,-0.0054600076230646374,0.08561607545180418,0.01997919259820766
IL4,,,,,,,,,,,,-0.047335738763330575,,,,,,,
SPX,-0.01380674098330265,0.01301130961256395,-0.021137522260827105,0.0202597889359973,0.02746561576631459,-0.002835695240420054,0.011399111762518153,-0.02604928422183261,0.07640921907626992,-0.046559700598766116,-0.0061449444017552335,,0.0603884228738834,0.0739654372784476,-0.012515358431414244,-0.03232280598872734,0.034546019240447284,-0.008686441142397127,-0.049122520559311045
MFGE8,0.011875804232913534,0.055018997099417793,-0.02248990555066026,0.03601277011331919,0.04900250226809326,0.031469057826316135,-0.007061824965029304,0.0035669312212150495,0.10544691674056315,0.08024745363159588,0.013635387229288129,0.03976624647212532,-0.009594277335968815,-0.011070422802293516,0.06477949249233128,-0.02597637625302979,-0.005311390477122473,0.05852132967336257,-0.05809426608810892
TGFA,-0.022442368185335255,0.07335957423894723,0.05798770618683453,0.03071650416599969,0.04287358283075065,0.058234718000277644,0.007075404352497119,0.0006471617907385565,0.00043979021868576266,0.06455066698513447,-0.01711976749762654,0.06750744453810659,0.10546910368701927,0.010534995947180577,-0.065012155690783,-0.0011847559680000065,-0.035835716160212396,0.07151940812343827,0.0685299879382824
SLIT2,0.10322802459952866,-0.011068249384511711,0.0549716862145252,0.00739413044272596,0.09426259212283543,-0.03066826313686116,0.04945343634756762,0.012623806272693848,0.04361638052949783,-0.024552610673912546,-0.0543325759392696,-0.010098993549232339,-0.024478517998626926,0.07315937262512873,0.022007808541572544,0.0433553016917524,0.007736564881190927,-0.0038045211982038795,0.050798478606081124
PLTP,-0.02933415661360704,0.004774274640735671,-0.013617607857668013,-0.0144633241541876,-0.025665536977581435,0.08891556716064802,-0.03157827681922266,0.012144171556335796,-0.08639988656750483,0.027384484040787506,-0.050471611916993,-0.05691897635609028,0.023838857882076805,0.007212135322757699,0.04530485920283043,-0.06996148409827485,0.013804608409048971,0.003557654920802486,0.052575182893169065
APOD,0.012528233339588685,0.05815210445802117,0.024370011792966405,0.032033734696661466,-0.02266162871615316,0.03817795393687192,-0.08626646022074969,-0.015834776571663847,0.03289668315142471,0.025858333875619696,0.0071643499087668625,-0.11025892486855016,0.0982192578662262,0.05670147749164609,-0.0726556223335483,0.037365760152320675,-0.009527816937535955,-0.0973687374264153,0.036871382868523685
B2M,0.02314295214872979,0.011148399200780089,-0.009136266349076836,-0.07353773503256811,-0.04229853691574031,0.0997487337784518,-0.08408376388186745,-0.019399819970519053,-0.13950682886296872,0.053032794664574244,0.0572166098611082,0.013006564601761209,0.0472590773251479,0.15104654143172655,0.07904178777259172,-0.055860614330943865,0.026099664014102263,0.004212348948126852,0.015583807343715917
OMG,0.026435135288049572,0.052372547860700176,0.00847931306460324,0.06406428603258632,0.016861727360154444,0.005665124138460654,-0.010413739666235863,-0.032987428943291305,0.0072212021097742265,0.02273448193444089,-0.07177099885555763,0.10708581127546646,0.05779338942318092,0.10255849988597267,-0.04115925897505715,0.0008860859707724571,0.1306032949422162,0.041174584115440546,0.015578425506488476
CXCL3,-0.01583491948881299,-0.04394759379031352,-0.014180164528737136,0.007543052377072658,,-1.653685681935038e-05,-0.052044562782871805,-0.011210309551236218,-0.03324351412878013,-0.023584392460449306,-0.023691409019696456,-0.026828040411028264,-0.04164962187730302,0.005886695855419549,0.00997673219951201,0.015473790864482017,-0.052339881568270664,-0.026055933579864042,-0.013795426259781227
CXCL10,0.011402940955656773,-0.034445817160813845,0.04656910392654294,0.0012089006919493647,0.07683252222235953,0.08345110771042366,-0.03880690006613419,-0.01702928070994967,-0.05691358473812875,-0.002390717630957038,0.025302002131996286,0.050112794174016234,-0.03781065085481408,0.13385790163685723,0.021034541962833518,-0.004209620574837062,,-0.013027538100411446,-0.02282457594811502
RSPO3,,0.062468347637851175,-0.012061410097893735,0.03761771281776911,0.07697797637437247,-0.034414644678372,-0.030349485775786156,0.014859433959529043,0.13620291356775213,-0.011303414541164404,,,0.05873118278992489,0.06567321009558834,,0.056224816202541515,-0.034159154269247274,0.07042801240993658,-0.05137772140430257
CORT,0.04219714151189045,0.0513294070747398,-0.0047308489896187205,0.0634940353971589,0.054335216832466345,-0.02509699886204007,-0.0006358222627361294,0.07519588951771031,0.0020394203468447015,0.0399629792979875,,,0.06907330501864259,-0.03087878836141646,,0.04605358403097711,-0.028405572755354443,,
NCAN,-0.04498620161717012,0.07624233897625235,-0.048963936612387404,0.04016058033282541,0.0019442011582493813,0.019031285201252555,0.04369674303111814,0.012024745604194788,0.11522354655684063,0.08669388493020844,0.013651476336204124,0.04707720995368203,0.060452878860860225,0.03958222150278205,0.03208878391264916,0.05366963535195629,0.09191387166518325,0.01624501324672939,-0.02887045204766537
PRG4,0.0594299482361378,-0.022845150927260457,-0.011904091618583324,-0.017103038224129025,,0.02262574632259149,0.029938995442870174,,,0.03208197328244626,,,-0.02939803480502156,0.038388975141855707,,-0.00024104612522002857,,-0.05292007892890493,0.11555536672265125
ZG16B,,0.07204606719050279,-0.013816154190688615,,,-0.032187311502131985,0.009609305520571812,,,,,,,,,,,-0.033325595756487914,-0.01899233592805649
TGM2,-0.04747928574853996,-0.013140506912268797,-0.02526562905770601,-0.007685502197889994,0.025401448407999294,0.05120282499096375,0.04825775647562539,0.003982973677773952,0.044130206993894396,-0.02957761641662632,0.03967975682495967,-0.05806850299315509,-0.029169471745874864,0.03483768060712854,0.08311039363632686,0.0645436944687139,-0.05328214354217388,0.02032365463020662,-0.050388701437456954
