,UKF266,ZH916bulk
BMP1,0.04552483312095515,0.06260281537182016
NDP,0.07324402654349116,0.01605623507251092
TNFSF18,0.02967964342479834,-0.02855812674964823
RTN4,-0.004123580568539434,0.0017067904808167327
HEBP1,0.020787935202039087,0.03196644828241498
WNT7B,0.010445981325872784,0.01815960128866831
PTMA,0.03530303699581927,0.009625610658888792
PDAP1,0.06902060151579538,-0.04758436277403259
QDPR,0.014017203110173392,-0.0013131894228989608
POMC,0.004140715485060025,0.09094132945574915
TNFSF13,0.03087996432190207,-0.031067168381379438
WNT5A,0.03088254910945648,-0.05342793701439885
CXCL8,0.061877686432598875,-0.05975522632537775
GRN,-0.045623515052835656,0.018587329435296795
MIA,0.03616942071158621,-0.004482309784660593
COL4A4,0.08401548836812159,-0.004499031857722352
TAC1,0.06337249093506997,-0.06116473492057659
RARRES2,-0.028513368057424694,0.013079130380357601
FGF7,-0.006334592495899153,0.013417370484342307
HBEGF,0.08601056233733158,-0.04671457856934327
CSF3,,-0.03652384978035163
PI3,,-0.08506036448081071
PCSK1N,-0.03773945464040309,-0.030647654479590527
NTS,-0.018159290173220675,
SFRP1,0.04838194860613877,0.041352919413840006
CXCL13,,-0.02962580353227124
MICA,0.033188934257768,0.006123934357790374
TG,-0.020960607889848642,-0.0326477888042899
ADA,0.04007833119623601,0.04997458568051711
LAMC3,0.07582216275984233,0.010469617002528728
CCL7,,-0.045356712650597424
NGF,-0.0018446076024651898,0.046541381370924534
TNFSF15,-0.009350793401958785,-0.04042262027023233
HMGB1,0.008627674404444882,0.0510714774370191
ITGB3BP,0.018506611314043256,0.005295965559885537
AANAT,,-0.022301417691332065
RELN,0.018744814768195204,0.10878469050992232
IL15,0.024798018550424013,-0.02422502817751643
BSG,0.03294202799092656,-0.060238889539655734
ADAMTS3,0.06826898365370505,0.028142390302179607
CD34,0.030515349126662067,0.03055800277123567
PLAT,0.01215215873626282,0.0020303746946659378
CKLF,-0.018030276067283153,0.06205106169922551
CD24,0.1166105284849723,-0.04113095709384152
HSP90AA1,0.025043075031362955,-0.03255154837333867
BMP4,0.04835657035424104,0.026338559101343285
SCGB3A1,-0.02206020112266196,0.02514549690764451
IGFBP4,0.05368294568725483,-0.0030919646542353543
RSPO4,,0.046093723126813355
LEFTY2,0.025375539598382426,-0.029305880126335514
PF4,,0.11734369077910287
ANGPTL2,-0.00023553622357143348,0.02417023371801468
LRIG2,0.039705942383451064,0.024148574365769306
ICOSLG,0.046747509193765364,0.04414991805186379
WIF1,-0.01226777167376182,-0.040422616952949214
NPPC,0.10145310497562912,0.034722410661514595
LYZ,0.03668945856500412,-0.04278855013234637
EREG,,-0.025361824790161594
SPTAN1,0.02329649540812082,0.022820635204445192
LIPC,0.0021186720171404837,-0.005457629238224845
COL8A1,0.009941819681430762,-0.05162151602843899
GSTM2,-0.014613875477722903,-0.006158051342456687
SPX,-0.01377752527685133,0.13125266678865977
MFGE8,0.052884107162504614,-0.015877908106067536
TGFA,0.007722589922710021,-0.04478677393624763
SLIT2,0.0927346157637433,-0.06415332566029144
