,UKF243,UKF248,UKF266,UKF296,UKF304,UKF334,ZH8812bulk
IGFL3,,,,,,,0.030194043047926073
BMP1,-0.053912878139345775,0.006064268685298622,0.12734962266875935,0.03938211194074776,0.03111877069153578,-0.10811495651657554,0.017148255179524646
NDP,-0.015671457641295402,-0.026649577317967937,0.025841793907247182,0.001046126124201269,-0.016812927803563093,0.005729563060739185,-0.005644615175216065
TNFSF18,-0.016055549277920505,-0.01990399692549039,0.09197320864814633,,,,-0.02075028975371273
IL36G,,,,,,0.0045846861172367335,
RTN4,0.14892194706541637,-0.008271700869136884,-0.21737821061441812,0.044390293945592976,0.06558099912854777,0.15244200758874674,-0.03188119035210314
HEBP1,-0.06190897707869257,-0.05341304406603073,0.12110508989643823,0.04347937473277562,-0.033979344761484315,-0.012736459958439876,0.06250805862062116
WNT7B,0.14858786804364058,0.05885598115714188,0.045827885453852336,-0.011246854499443792,,0.038758414979912406,0.009511739681112092
PTMA,0.022486364258158326,0.09414272462016392,0.3115017231079425,-0.08265530862512568,-0.15234359115240367,-0.08874633444553755,-0.029222178323883307
CEACAM1,,-0.019877316227502086,,,,,0.005948321013231279
PDAP1,-0.02142981883506523,-6.114569217157597e-05,0.09434776373758588,-0.036927662726881944,-0.03547768445416861,-0.059128486151297,-0.012372472699009901
QDPR,0.09127026927090214,0.0680702890431758,-0.07231717858286105,-0.013484517969208343,-0.09632650679766379,0.13132970090606588,-0.02668377290833687
POMC,0.030947979084625328,0.003306017040634202,-0.018941899002980375,-0.02081357061109949,-0.018768784965967237,0.047781994806402155,-0.0644859192896188
CCL18,-0.021531811736812886,-0.02480501256303614,,,-0.06953031869688878,,
CCL17,,,,-0.013920453062555573,,-0.01489981039530651,-0.026528194171930013
VEGFD,-0.024260058407093995,-0.02480502043978942,,-0.01021082066734715,0.11830108132554386,-0.015968588297495027,0.008159819233540772
TNFSF13,,-0.0003262484343761887,-0.006870664796972641,,,,0.007128165785614999
WNT5A,-0.0042309059444839035,-0.006720089233142986,0.2529064299381259,-0.025566073011902495,0.02213479112238604,-0.09110646080231573,0.08082735733699772
CXCL8,-0.06033996984855276,0.012926007785022956,0.010040045148329567,-0.009508760186676561,-0.027306786903000375,-0.011551629335361286,0.070997098790297
GRN,-0.07733902426193051,-0.0074873644946612215,0.12697682593087234,-0.03755833903781977,-0.10454380599110892,0.06797983592586485,-0.0034063958057370756
MIA,-0.030329859858224163,0.024988126535637468,0.054787494708789415,-0.0116126581302976,,-0.005886374814102618,0.013282978659194948
COL4A4,-0.02442198267551414,0.007075937983763891,-0.017332473927289795,0.024612305208656454,,-0.021214433417268266,-0.015581182899406517
TAC1,0.1483847952905147,0.0029281557140135262,-0.12809521303918414,0.012509887313211336,0.09783418931196555,0.11775585208532917,
RARRES2,-0.018326429988643245,0.06724820725322726,0.16099010990552026,-0.010369879899729945,-0.04851231790540861,-0.06156338278497872,0.028203085508779143
FGF7,-0.03410145083799928,,0.02039788209464905,-0.01281919664687218,0.09754471379562286,-0.05707272967533376,-0.06689629921665675
HBEGF,-0.03282441972376376,-0.02629876209996295,0.14198201112794906,-0.026222366513855382,-0.10624183011861364,-0.005258793550688898,0.010790725877009029
CSF3,-0.024421963340557504,,,,,,
PI3,-0.02893145740407833,-0.02609591903915668,,,,,0.021881183837601546
PCSK1N,0.14181248989167025,0.055874496993670204,-0.04415783147601044,0.035316163154665764,0.0928076472121339,0.1177278960431959,0.048998880701708034
NTS,,,0.018346125496032362,-0.03076170349652036,-0.02042607839316225,,
SFRP1,-0.019938238773817864,-0.01893079036852677,0.0773949537387934,-0.013920453202745969,-0.04652946304271566,0.010512924455732209,-0.03354878764743363
MICA,-0.07752061801697543,-0.0038009671035869803,0.03991995360559485,0.015434674535216472,0.03465654408139999,-0.03920701643760823,-0.0704060359793255
TG,-0.019468202815509168,-0.009422467484645895,0.08538653135911829,-0.010074171430117879,,-0.022381617620784576,
ADA,0.03493448990660871,0.014847064921179844,0.07418556043470628,-0.01636126456791708,-0.06382917743396314,0.002627605583180606,0.05316025832300108
LAMC3,0.005666670301138576,-0.015187693347620122,0.13385604716704158,0.02014584167591099,-0.06416690205413424,-0.0014043209211097058,0.016108956565453726
CCL7,,-0.01577808346211866,,,,,
NGF,-0.014070187311398745,0.026202185330957067,0.015550895415585558,,0.161961696605734,,
TNFSF15,-0.017406577711504244,,0.09152237348850747,,,,
HMGB1,0.03991588994625936,0.09517779607875768,0.127646288451761,0.009760891329264321,-0.01409119898664642,-0.011812729603117219,-0.03371405851319283
ITGB3BP,-0.08760186961072118,0.05920280187690059,0.19854104521635982,-0.021296493704319297,-0.025668614788623915,-0.105483350163954,0.0741180116006957
AANAT,0.06996536293313009,-0.022891598635730856,,-0.011612658776223297,-0.019203530319474395,-0.019986670463045628,-0.017779513789541665
RELN,-0.02426004581511963,-0.011303523733053872,-0.05365675337330339,0.02247912064624382,0.08049357616236126,0.008696747735857787,-0.04103658701768334
IL15,-0.024743149754753075,-0.012379857041883055,-0.03437443226937542,0.06709154378085762,-0.025933831544054018,-0.01853671308559307,0.03821948634947936
BSG,-0.050647153857190264,0.011577602979921046,0.1327924691091208,-0.01297088922911419,0.09521081937286938,-0.12100196187307735,0.05063391593633974
ADAMTS3,-0.01703681472697431,0.03743677345704388,0.04390582125731535,0.0010409104627372566,-0.03083635735905242,0.0402225295424982,0.11158528624810446
CD34,0.03529291975710583,-0.029793239013143992,0.03286314300120208,0.005473499595142595,-0.02763916957443095,0.011965106409963414,-0.015894455789618588
PLAT,0.01531248804891155,0.03199381978360842,0.1902237905539631,0.014359206654587573,-0.04937774916274222,-0.008512684516783182,0.031047665724130827
NTF3,,,,-0.018745601517095905,,,
LTA,,,,,,-0.018536715373773587,
CKLF,-0.08486203881731674,0.04823349168710715,0.1627067525060123,0.02321583118068168,-0.07270573958781859,-0.03779138564673866,0.024217903563807226
CD24,-0.04916299867351145,0.012840951892107842,0.1046854397800059,-0.0654015112153047,0.06834722932744668,-0.013480679447656166,-0.0068460754331410726
HSP90AA1,0.07613548499913828,0.031058612519447425,-0.2041358645332148,0.004967283678194378,0.11439321554348236,0.10645389250515033,-0.023509414185514485
BMP4,0.13014547629204692,-0.009503955728774303,0.22169065133570015,-0.019758191095291706,-0.0120061220125356,-0.015795196052452585,0.06963295894594365
SCGB3A1,,-0.0157780818843314,0.0532750538911732,-0.009795391257553717,-0.03380358743182068,-0.012934674850010715,
IGFBP4,-0.06843578950260891,0.004419467810414854,0.17411785897725485,-0.011503002924402853,-0.07551029635154811,-0.06594936620844485,-0.0037461880968571023
RSPO4,-0.017188176329591562,,,-0.009795389824756159,,0.030120961584375057,
LEFTY2,-0.028790306536755256,-0.07866218625678063,0.136535824840282,-0.010740764743094896,-0.020426091842379625,-0.00783216369594092,0.050191481777999404
PF4,,0.12867709020819806,,,,,
ANGPTL2,-0.02887953865408701,0.018376862031405285,0.302195432145506,-0.01114916898518192,-0.07578382743203015,-0.09242884773456579,0.03390002034717943
LRIG2,-0.04217543559225033,0.04198190843001568,0.16772840267861694,0.019044484308201246,-0.028489377809284528,-0.029887901344960926,-0.013794080387309402
ICOSLG,-0.019678762953914825,0.011204910789346852,0.18635821777974887,-0.01858982067766028,0.04475135694117581,-0.012814196264914757,0.03808325724517028
WIF1,0.18601927276448646,0.020148225866067116,-0.18244987457636755,-0.01843289556113199,0.05119888810761572,0.02584984639833266,
NPPC,-0.03507856899059501,0.05285783045210701,-0.0022436278630945344,0.08986787958796777,0.01898539278805302,-0.06233751793760378,-0.031131414348845438
LYZ,0.0071786017490470646,-0.003928013128140812,0.017571847794802888,0.017102726543060623,-0.13077755927935192,-0.042315003747569524,0.008286864953160743
EREG,,,,,-0.02101247921817344,,
SPTAN1,0.08370729258941628,0.07584688226884698,-0.05817821150370264,0.06906236247644554,0.11496744534294036,0.07234832891729101,-0.012513566019169461
LIPC,-0.03604933717682633,-0.002531866818225326,-0.01584729174842234,,-0.007309864162752377,-0.029119446398146044,-0.038212240726491944
COL8A1,-0.08572336514273211,-0.05117504281070246,0.167047883957833,-0.027670774083555096,-0.05569926812154479,-0.015126993865235689,0.03068163151026486
GSTM2,-0.02284769611683056,0.0366586975429045,0.056082101549383916,-0.009449102052073643,0.0675464479491761,0.011387095828145764,-0.05500618927984536
SPX,0.06679818251139313,-0.010524982571756313,-0.06592558568163759,0.015337845177164331,-0.03687272044663375,0.13268636361759875,0.003287438107428109
MFGE8,-0.1463503528497779,0.011703023906797286,0.064848737066525,-0.05640281739704886,0.05035313533055101,-0.06413634733702997,0.022223028771692754
TGFA,-0.08507500399401956,0.03493660769494933,0.12896546992102204,-0.02340934630813126,0.02979035853627284,-0.0555340101149155,0.0023827755655411085
SLIT2,0.16727855674781217,-0.028699527675364506,0.047670860417360336,0.05327634273667557,0.04096223140113792,0.10417883611428783,-0.046284768584965046
