,UKF266,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,0.02948773199547669,-0.006824513835365457,0.01220363491670753,0.057575799246669224,-0.02547866850913366,0.02717269142388646,0.010182493189159413,0.044347079029520814,-0.032191924954094495
VCAN,0.021209699968028302,-0.019653757032515384,-0.04221578467706594,-0.045737061111214256,-0.05341821570702211,0.020438090083690272,-0.034938149426064095,-0.06482136011384923,0.023333299691094884
VEGFC,-0.010920972208732753,-0.022651673877697214,-0.06905119446511605,-0.032901445808668814,0.0390849327358769,0.013149681878837355,0.059324403856690355,0.00897077546259045,-0.009019618682977529
LMAN1,0.03879959569215717,-0.009352065597114548,0.024647628273253668,0.03014155873928049,0.019520207313757035,0.004418072505042419,0.01964260352239186,0.03114787648620681,0.008162205701555592
IRAK4,0.07329763008170129,-0.021271522936032152,-0.05999029530143085,0.06659608993400266,-0.030118675111321495,0.04650521342624435,0.009024315543556162,0.039508815073931225,0.010244011284014951
MICB,-0.020644320476121664,-0.04561621081155947,0.0564738025620088,-0.04617401163226103,0.052353788979813305,0.04462727967157595,-0.026808860695328764,-0.06747834821197504,0.028812563551563985
COL1A2,0.09652604257307232,0.0006575053289159641,-0.01365347834124691,0.04776202299120589,-0.0440828310439288,-0.03323779340223076,0.036200723802113755,-0.10257635277054679,-0.046199464591074234
ICOSLG,-0.0424213801280399,-0.007650734142452339,-0.012331016016915301,-0.01933532980845035,0.001547379618463602,0.06701613253421097,0.04057266875413252,-0.004873709875059543,0.003115103355341822
GNAS,-0.003985130333538178,0.05229409013270115,0.020715469957552912,-0.027419138194555968,-0.041356405349148605,-0.022332558682043115,0.06511100042798187,0.02592542610150698,-0.056707464730514946
C4B,,,,,,,0.02771401735399494,-0.020332663632570296,
COL2A1,-0.014095406721023775,0.07989191603839309,,,0.08722655201248462,0.012020221673381747,0.07568266666456308,0.0059804900719081875,0.031417486732289716
GSTM2,-0.010726658085793931,0.0013179221071174677,0.05187295522121279,0.09423799569985253,-0.03853592996590874,-0.0407023998722052,-0.030568682800708097,0.06562297045719036,-0.013693687874206552
NLGN1,-0.02600125488701297,-0.03593985128386104,-0.007825883284081686,0.004940680224356731,-0.011833172761884145,0.03028599368372748,0.019447388225071333,0.06330581701489861,0.05274674891117631
SCGB3A2,,,,,-0.01831326328988242,-0.02895883524934372,-0.03734458091790201,-0.02968820327679379,-0.022062488941740555
LEFTY2,-0.013090491775246125,0.03016856877481965,,0.06831170252694863,-0.017180528531963283,0.0386744305760076,-0.006196241425160673,-0.026408794660047166,0.047248761421002004
ACE,0.030127746874644624,0.04126715578964745,-0.0006696954291183441,0.08697745672864904,-0.04999677635783777,0.073343438760865,0.018768595061003562,-0.06116284541595821,-0.017216852944587236
RPH3A,0.006946851528641598,0.02788963336761559,,0.09064937297906892,0.053681688009615605,0.031613087257044446,0.0002971294655203692,0.019196629337007,-0.05249905387257655
NCAM1,-0.049768432133828366,0.03092040593418923,-0.08050219976585908,-0.13428212394610378,-0.004831302458097961,0.03606554314775786,0.018815082225924432,0.11305097662848124,0.016869741658667534
EFNB2,0.0027888786554368466,-0.0007762487892129317,-0.0004241949887967509,-0.041754868728694,-0.041072366761086186,0.041954104123920845,-0.029425426247121925,0.00418949388322154,0.03253576094574901
ICAM5,0.028721852471465695,-0.018023586892874956,,,-0.011264886091162973,-0.014220716210809295,0.08547105426975334,0.03665348786142026,-0.07532838873030108
CCL5,-0.018768735417245924,0.05891480135192967,0.02538625989643896,0.0028267699488671505,-0.01649040060827624,0.034882972829290974,0.025886479747450838,-0.05726784298535465,-0.06952341410678861
PSPN,0.008052584441285236,0.011494301159776135,0.028525054438952414,0.04207130279096219,-0.011789412474615112,-0.0005237514448586751,-0.06223996504319402,0.014074037592131168,-0.02964225825540376
PENK,0.03916285791816911,-0.010904782106865449,,,,,-0.030002224544123605,0.07508687479010738,-0.02972512377004507
EGF,0.0009353925727209137,-0.026767668535010537,0.03964254941475862,-0.016609759440137505,-0.01794300332742655,-0.01864861858133405,0.033814860286208594,0.004092938032500168,0.10673469432042132
SERPINC1,,,,,,-0.018648620064872775,-0.022556253172941274,,
UTS2B,-0.011655607135831617,,-0.04461991347318381,,,,,-0.006160748150980912,
F10,0.04627352910775286,-0.01995726421676594,0.15658111212618325,,,-0.025933274387648,0.06221417660791905,0.010168360819839493,-0.0088306012404914
FN1,0.06963322934034052,0.021180152876593226,-0.011336186504892563,0.08572139117164254,-0.022038341554962156,-0.04038581165373771,-0.01977533432659508,-0.06822011451900112,-0.03541997016063292
FGF2,0.07533140433423502,0.007963282576111994,0.033716284076946185,0.0457556086185775,-0.0002902496302740166,0.008957847382257474,-0.025223311860819494,0.046135443066005845,0.03715340735469828
GDF9,-0.02364040727855747,0.011306953968235658,-0.0023178728324673007,-0.03539403680146889,0.09926655353901433,-0.0038589585389228074,0.017049767104046803,0.033703429024906764,0.043534707200724054
CSF1,-0.055125132081835594,-0.021901466928848035,-0.0584999315217369,-0.014241942363388693,0.02668449187041375,0.029163948463941363,-0.0031509152863967572,0.03591474352618421,0.031174247949532986
GZMB,-0.010627433842028421,,,,-0.02292813933585521,-0.023671297716260947,-0.030092180325804803,-0.030745708626698436,-0.0007248959196131213
WNT11,,-0.013389986813477873,,,-0.04287273876851531,-0.005624708978807042,0.0382174227908829,-0.02402288789891149,0.14550589361803914
GDNF,1.193127681816606e-07,,0.1475434797833485,0.0688101851106302,-0.018952369660308502,-0.0034004608026537903,-0.01074199640832603,,
FASLG,,,,,,,,-0.017837379878518765,
SHBG,-0.013793628566641314,-0.0291274617228911,0.07302899280847296,-0.02118868108546885,-0.02424522415528362,-0.023661004385787728,0.013317616075447049,0.00863592195108426,-0.02374684262408373
EFNA5,-0.03945701726683574,0.0732098943344668,0.007220640977754478,0.1081462124747207,-0.035646328332242565,0.028385516700239317,-0.01571774178980161,0.05314513836915691,0.025460502346395446
THBS1,-0.007175791613280789,-0.01391109032117926,-0.04947534042354148,0.10015888930387441,-0.03077788038734761,-0.03170654734943605,0.04173979026736799,-0.05837380307970632,0.008719353685026932
PODXL,-0.011835735545494547,-0.019807366385886375,-0.08028898464130958,0.0380888942817229,0.021425756380130286,0.05535267847890069,0.030488792523785658,-0.07529045604125303,0.056906444649658515
LCN2,,,,,-0.016708501766906827,0.02952467880245046,,,
C5,0.015663284139727788,0.03964505562287438,-0.08461657204131418,-0.018868785005550826,0.013694119652266558,0.008915916673912547,0.03923192018804555,-0.004264431167973619,-0.00521051666065878
DLK1,0.0500526747304977,,,,,,,,0.01976242669658907
CXCL5,-0.0109184979602911,-0.0149166173003934,,,0.06412288982432754,-0.02594853808794386,0.03198176990521219,0.005304134406990556,0.12615806552338218
BCAN,-0.007097041908674521,0.011010614213909167,-0.04934531722306637,-0.06423840801593461,-0.026522532862651906,0.052851771760574165,-0.08487006238611708,-0.02745555207811037,0.06097130400665303
RELN,0.014823618638378685,-0.03544101085130502,-0.02375910886968876,,,,-0.023946235980791077,,-0.015133815996495366
COL4A3,,,,,,-0.015456060856833433,0.015784627060124574,0.09677492243423975,-0.025796585642323625
GNB3,0.02257429598835081,0.04728079710479976,0.005065715442345017,0.07395751755625808,0.018215184394226723,-0.04019477164870964,0.006160785913804044,0.01649133369452513,-0.0031920331242432324
PYY,,,,,-0.021382539243856538,-0.022935513656376638,,-0.0029257303628239147,0.030830341655738377
MSTN,-0.027878562699451912,0.01431836245143559,-0.0964457139099687,-0.015566130153541443,8.884564122900385e-05,0.08295758051045957,-0.03586892903348747,0.06572608857291314,0.057966609602390744
COL18A1,0.01993465070437585,-0.0007876867277093476,-0.041429825133087475,0.05659581592798993,0.0006620534829001675,0.0032044523905851025,0.09309080184424318,-0.12044088246924808,-0.05832895415014023
FABP5,-0.021568381935170074,-0.04618142825538473,0.007209596577157388,0.07153353000195813,0.03953067900654771,0.12476739521843988,0.008568754502889481,0.06660593907973761,0.03423674797167998
TGFB3,0.07183451177437938,-0.014363686762147315,-0.03158693418045702,-0.03316435547204041,-0.037389996630841964,0.026870199233685138,-0.05918867776581866,-0.024766398845417367,-0.0639284780152077
BSG,-0.015547743627602894,0.024030952755930427,0.07509618290639551,0.02468021963740697,0.06543049150041802,0.011504171893682627,0.00043685002620225767,0.09743663167354312,0.07566213480365157
TDGF1,-0.013170726735045733,,,,,,,,
BMP8A,,,,,,,,-0.02192133337801794,
S100A10,0.004242463591100148,-0.03964851081759569,0.10058117707129952,0.1267189412490471,0.10948916264629109,0.023148670547575145,0.0346340737513513,0.10375276902450378,0.03380490693091422
PLAT,0.0035853592674070208,0.0012350155428192291,-0.03819578575822158,-0.0035430889558383688,0.051556957770511135,0.09036383590888945,-0.0007173267017271144,-0.03809305844709614,-0.016048800205407856
SFTPD,-0.02635238598968753,,0.069586706215683,-0.02423510002110559,0.12285958170794366,-0.040279362178905,-0.028191092498001405,0.0025285474877745325,0.10369961549728995
EPO,,,0.006967252550899332,-0.03416709325788083,-0.016180869403856518,-0.002008662141606021,-0.023674372921991097,-0.018101442744830366,
FGF7,0.021222927698678815,0.010024851686194403,0.0010655292615734003,0.023358144646375652,0.04169160446404663,-0.006747776974256097,0.05195612845286482,-0.009187656876099078,0.12276998780670542
CGN,0.052815462998301685,0.07764684382218028,-0.003555445315597557,0.07842425755566497,0.03970754621545982,0.07446399802543166,0.14396170555395638,0.0018413006088847184,0.0091048746349844
FGF13,0.011829699073982439,0.006978361436474552,,,0.09344051951299953,0.06936805140824663,0.04004069277499991,0.022931775430455752,0.04354281158261186
CXCL13,,,,,-0.0303320183051239,0.04058105132849131,0.008927840205839501,,0.0043635373919392265
ACTR2,0.04058703623349659,0.016603432210240736,-0.08787886197030743,0.03681002625498309,-0.0464897971450366,-0.020916227462105162,-0.05951193162665414,-0.11102110516809036,-0.06027188802642197
SLIT2,0.028931011617854382,0.0760307045378789,0.09385457678592868,-0.030919739732856635,0.02290495925569936,0.033620311340886826,-0.025350192868579986,0.018240865793723058,-0.028506579493194014
LAMA5,0.012136130262771976,0.015434563955987366,-0.026364500825730646,0.03410794369142852,0.025816161709297944,0.007672181853673327,0.013973827970840059,0.04196916538194869,0.044019209891408236
TIMP1,0.017705887517499755,-0.02856793090765798,0.09672424163792509,0.09747265087910531,0.037407851003224545,-0.028323029544479995,0.0669491880343735,-0.061568564293112145,-0.050224028676055014
PLTP,0.01678779462062201,0.0032464460792067875,-0.01699743148295657,0.11092117941056093,0.0008077098491516705,-0.00757102349879946,0.08084090999101973,-0.11981959602792847,-0.017588899635184053
TNFSF15,0.10901463803887203,,0.08142012270234071,-0.03290144287462849,-0.019730648328831746,,-0.00033456314952959575,-0.03787419542310397,0.08829455705510529
PRND,,-0.01507729780127245,-0.05512483908518203,-0.01717710783026831,,,,-0.023203105219128908,
NPW,0.007667565523628636,,-0.002995781834279225,-0.0439321378826131,-0.0001916152312168201,0.018497273798782275,0.11206359794756991,-0.03636160618069337,0.06063588583233755
SHANK1,-0.0109185021074515,-0.011677631527667626,,0.0007994308264481851,-0.029001796930747278,0.054553217038574145,0.018161165860286804,-0.03227123248929357,-0.03525052181294006
PTHLH,0.0017881201602721467,-0.014745170426316876,-0.002085810702104251,0.06272601092957068,0.04373861399580469,-0.002936541951987205,0.03568280105191772,0.017021844249223254,0.08858061201061271
SYK,0.06886885937815128,0.02915777203581862,0.022225646173173855,0.07785949074638249,-0.00608964966928781,0.03443440534129222,0.010262343400071226,0.03215688112207001,0.0031689664716116656
FARP2,-0.009525616745854322,0.0020470179540950355,0.004700834438513277,-0.007520152385603679,-0.022730927160261732,0.014436155233009512,0.017121323803564077,0.004636206699914784,0.013725098658553423
P4HB,-0.0016530584289449531,-0.03521779195596697,0.05765679387880492,0.0697135499273784,0.03398907873260942,-0.04023143500368739,0.04081482205278687,-0.05764438469140498,0.03325807290903413
TAC3,0.014786623600709082,-0.008458509965152749,,,0.07788654257740575,0.019635569518006712,0.01814592914292017,-0.03656227192463994,0.047934353506257764
C1QA,0.017557258687753773,-0.009690448760779498,0.01755224917023019,-0.0409347823442342,-0.005806665479854209,-0.0062794694796039245,0.060589307375966336,-0.09225480597058282,-0.05771036581429664
EDN3,-0.015385190160319641,-0.004121131667734048,,0.0006027061070358486,-0.0003810717498170521,0.05039858945462786,0.020915426304278013,-0.03289018967544718,-0.03343031672916983
AANAT,,-0.012078125841166711,,0.10353470809675601,-0.017755220123693235,0.09910472361261144,,0.06760007968436384,-0.022062488941740555
GDF15,-0.028291260196011078,0.06791702551182943,-0.030989396814932485,0.15262509343045852,0.06889504943822858,-0.03057993012249423,-0.0024555922224094983,0.04566836148965675,0.01769761654879274
LRPAP1,0.03561403271058813,0.019703837312748305,-0.0032098790446345097,0.04838799300351836,0.05819537690765574,0.052403665260980045,0.017550817293170373,0.04154761408154936,0.0017196165807795098
LAMA3,-0.025205896432473226,-0.004040530397987638,0.04371601440632882,0.13228312668247388,,-0.017000106460427194,0.007018233746742433,0.055854256172597594,-0.03191313593881088
VCL,0.05597053436235065,-0.034770031946409014,0.024937496365163264,0.028100333078396843,0.036340154154172154,-0.008567015310392112,0.04266470777713291,-0.0010372363829249662,-0.02802011561964506
COL5A2,0.06936413589957578,0.004334554078971059,0.0941019069339332,0.14882503334283706,-0.008109226895588866,-0.027745968297390136,0.0680596035712343,-0.10142654434879395,0.03373702779642754
DKK1,0.04782071480212238,-0.026592259676827733,0.12560601035867078,-0.03257841852459806,0.07905476939562131,0.017868818142119335,0.025225766197338063,-0.050310491368333723,0.05447110543200295
COMP,,,,,,,,0.05998649540801186,
POMC,-0.01834015338888923,-0.03235226277694224,0.006371095780362694,0.01390537430406014,-0.026292166339230198,0.006436462328567321,0.10418008315521056,-0.044018243790067677,0.02482035048030347
CCL13,,,,,-0.014899155568542667,,-0.03414353504163549,,
CD34,0.03348543057768507,-0.01969229256250612,-0.06561702543910682,0.043630692129179596,0.024803092322583105,0.07936309969748616,0.02520999314377525,-0.08021069712906205,-0.019318672826992823
SPON2,0.1265563157709927,-0.00972420420610328,0.06750434475403934,0.049190381634823276,-0.00886854043400443,-0.0031725781192140042,0.023259545041452372,-0.10391442775620742,-0.011348542015895349
THPO,-0.021681713934000185,0.00014160578975792705,0.04597822332895218,0.1370798155831265,,,-0.026025540104617127,-0.027077794976093306,0.03727056934269682
SFRP1,-0.04056625482117726,-0.030221937590019295,-0.07000740156146583,0.04269337822947586,0.025910382815428335,-0.014553285962632773,0.021710854637756,-0.024621463197525346,0.09657457542267234
ARPC5,0.04755556349784858,-0.028608719514791204,0.059893605144534415,0.04907294465683248,0.030697413881612155,0.008354711099336918,0.04028974704372893,0.0569191581372723,0.010141975457056316
VEGFB,-0.03460214316377968,-0.010661605574027146,0.08114606583777613,0.07020824646704053,0.057470557804420785,-0.017911961590195875,-0.03719887974656049,0.007620395365836101,-4.9929349616303304e-05
GDF6,-0.023259662225076534,-0.01600991627545087,,,0.005282704652183394,0.03002531710648204,0.0479774644818773,,
LAMA4,0.08424529658298895,0.044604292437125236,-0.06532316138157204,0.06646914088767666,0.005906684027109817,-0.015203416839933087,0.05884815305122727,-0.07270244987044701,0.02152704206382702
NPPC,-0.031064867531223526,0.09176941438900692,0.009166157145111795,-0.027340546116456966,-0.0008637192855580582,0.026007193831726658,0.09371756010238631,,0.07991110699107506
HAS2,0.021093974184669555,0.012421459094993132,0.07613176744730794,0.13483181920958276,0.023463349766477935,0.03609932150503284,0.011319934787462972,0.06605405384263058,0.065273429594067
JAM3,-0.06197958918858778,0.004653920332201699,0.09568158909200074,-0.053386777850564525,0.08291453077292417,-0.0013248767348760357,-0.009886859877091037,-0.01641778055796219,0.016823269612018944
MEPE,0.10101540559185233,0.01463061527763559,,,0.03486451420826827,0.07712310968341461,-0.025038605492539303,-0.02501333892750761,0.047697062414749684
ALB,0.10660416778912349,-0.017038375832877397,-0.002229052923852877,0.10395167407249634,-0.03308757804773321,0.06931890148608945,0.05424919758197729,0.004113393735339597,0.024396707096790714
SAA1,,-0.02495480650528021,-0.04906346667218207,0.04269600259916926,0.08032189854387439,-0.04895198239767037,0.04646492905351062,-0.02520605487472249,-0.0038881438872354003
SFRP2,0.019893772313073762,-0.012656163843107585,,0.03760690371155459,0.0765091016043695,0.053714875579354136,0.02969042640145807,0.0010454825119632968,-0.02877048193282041
CHAD,0.045138504657821994,,,,-0.013309849334129487,0.038022507300339764,-0.03294971064969712,,
CXCL8,-0.01632326037987854,-0.013126226609292314,0.03579610874385541,0.017751724984101047,0.0035470288094116694,-0.04360257971979294,0.0351098178950764,0.04845627288051793,-0.041531354940375666
VASP,0.00801047186763102,0.025357320345245238,-0.0294834752398373,0.004543855482973308,0.010669266441326344,0.02755161545857309,0.03442335959657272,0.0651348885582874,0.035327984166542516
PDAP1,0.025655629826898032,0.035189774357434034,-0.0846265794945487,-0.021449413241837807,0.019124095010978406,-0.07108243162015816,0.04011745056710917,0.015626868889717385,0.011806690375354412
VCAM1,-0.04472941505388041,-0.029644670200780855,0.0058492307827495245,0.018588574240484344,0.08130719135372988,0.037752504133353584,0.014808350198579762,-0.0527824113772708,0.045739864697468095
CALM3,0.0307221450880441,0.00910632233363543,0.046708884302547535,-0.006021603119994968,-0.0130096906821879,0.028450391044518564,0.0398605880005895,-0.1001864050922296,-0.036617443750523865
JAG1,0.04626318346611602,0.007848710295863074,0.011081255426402032,0.03902990986175756,0.04443323989013802,0.019801457615548655,0.05591486175789665,0.025140499901830683,0.0041429015309370504
CFH,-0.013395797290660087,0.0577625665405734,0.04112520904974118,0.06955070818440187,0.00482352032127452,0.007206493417278285,0.0023384205494836937,-0.054490520632968865,0.00152249378217001
VIP,-0.005860400030801837,-0.0057388419101051386,,,,,,-0.02578104874840764,-0.028439082977562372
IL7,,-0.016604755160971478,-0.05737284047501766,0.015790474029547367,0.18910381322388492,0.019556326047182004,-0.02222212092808451,0.051345154309228085,-0.003542492075787245
FGF8,0.03156647584032781,,,,0.08643438272405732,0.007228831736082181,0.02245899097515889,,
IL27,,,,,,-0.024209947401451323,-0.02108033037188495,-0.03180043413605922,-0.021244350680883515
PROS1,0.031182729652577644,-0.02294604618815784,-0.019502527240335053,0.13229923243586295,0.06529969527588568,0.0003668538785607755,0.09310170153453655,-0.009237016999283655,0.06138973743074474
TGM2,0.05154808812967845,-0.018311615545746406,-0.035488540175215216,0.08761260976686444,0.049067845802986586,-0.010451544404942547,-0.025029812372741222,-0.009700042376687737,-0.05113105733187999
C4A,,,,,0.06209561200328754,,0.036000349039327556,0.04004365847725291,
GPI,0.038827631857881184,0.013014860832067364,0.013366349568391668,0.03160327401468035,0.019221156376285554,-0.027904735572858563,0.035397707269562206,0.1231544971458378,0.038897175343089195
DLL1,0.019724135680664855,0.01450059427242892,0.04539714511896054,-0.002918466561341158,0.022336114902818654,0.06839463705356323,-0.05134983737444478,-0.024613379100688643,0.08356084845560546
DMP1,,,,,,,,,-0.022853600827995074
DRAXIN,0.010510536109018491,0.03517360002648781,0.10373282929262757,0.03293001906885718,0.019857801556099123,-0.017470432418370065,0.009603210771451614,0.05564930267375408,0.009024170363352043
PCSK9,,,,,0.010583640051241386,-0.019531988291940538,-0.020461750979652034,,
NPTX2,0.04939822115807202,-0.0261427384524391,,0.0810312936849086,0.015485008760668769,0.013640132997091426,-0.0032341177716442913,0.0098973565914186,0.03800460728666404
PDYN,0.026340304507436817,-0.020236557654415906,,,0.05557428148854861,-0.02236938583420697,-0.005410863202574528,,-0.012987097882268855
RIMS1,-0.027315662396771245,0.041164717688335795,-0.0695128232749098,-0.06075230774840437,0.012442145468380348,0.034799034943553166,0.004478126300791205,0.018772805698351335,-0.04618252127588543
FGF9,0.08471169200163384,0.014969603424815476,,,0.06412437883618965,0.014799055904726098,0.022923044479190233,-0.004043380472630783,0.049780160253438094
COL4A4,-0.0109185021074515,-0.012656167569889097,0.1335343294745234,0.07446229515148589,-0.00927296098218847,-0.016162041075998255,-0.027822704742155733,0.017749496394240293,0.009020743352206206
WNT5A,-0.025797046887458982,-0.03230008964299137,-0.1124606871042236,0.04570042319460237,0.041102453191099925,-0.004222848035143439,0.06569119427915628,-0.04629183131323989,0.011987837759872718
F12,0.034756631398547816,0.01649331389368334,-0.009283434718171378,0.049571651594066596,0.08256170828039104,0.04829475900165249,0.012241714534768536,0.050781934739095945,0.055176417230056604
BMP1,0.053219635281445875,0.011808936109601207,-0.02275456667053954,0.043684291851314117,0.006034033088103723,-0.03077654427794449,0.05275039545891354,-0.056147415408982444,0.037354793971920555
CORT,-0.003573395521285673,-0.02262019520909135,,,-0.023077694319034812,-0.017000108464116506,0.029684051518058342,,
FAM3C,0.004961468338688197,0.09375625250711629,0.01905896948451537,0.06403572688952221,0.06602745515013664,0.03067199078586465,0.034767503851919755,0.042553592914595754,0.07720388404385621
DSC2,-0.03301571931515752,-0.017930946487507086,0.043966381829224195,0.13753078628612467,0.01254573324686002,-0.02466178375880957,0.07605010883312409,-0.025897300813953906,0.05406891619942995
IL36B,,,,,,,,,-0.028889914221579722
BDNF,0.04109067069375872,-0.02532066906637985,,,-0.013658334703591027,0.038326846648225374,0.024797002034364926,0.10525187115374415,0.0966337506912651
NXPH1,-0.013777914709014088,-0.0043090692151415136,-0.04544216823569371,-0.07519369599353352,0.02653057273130312,0.06366583403037189,0.007360688509603946,-0.005161030151258448,0.09128504191580515
RAET1L,,,,,,-0.01864860932688618,-0.03698040761975798,,
HSPA8,0.06919233503470419,0.022831070678038808,-0.12104174698038699,0.015592207248848853,0.05299720840222571,0.013584316267319931,0.05538636167009223,0.02021283620363038,0.043912249709559405
LAMB3,0.007637733914138627,-0.014614657493000768,0.023230473887775643,0.13383688608348054,-0.04261450555645151,0.03015924421043908,-0.04027213034749181,0.09537575878307497,0.040534792005753995
PON2,0.0050740866175420715,-0.018218968390609512,-0.009524197342478394,-0.06509615051838442,0.04340391496334115,0.06652119865005367,0.06185407596630227,-0.013003467378782862,0.06449263688072027
CFC1,-0.021984795134463535,,,,,,,,-0.025563053380734085
TF,-0.021043535661894704,-0.04081582558154839,-0.009608494959921913,-0.04436446595797572,-0.03713132438520773,0.013347555947708386,-0.028210554654600633,0.0954426411411581,-0.018246322653187357
HLA-E,-0.02278380012714155,-0.03539683351964808,-0.008723438386534116,0.050433930422879816,-0.08657290630946271,0.0013519216209739787,0.012924961273903036,-0.0705642988029396,-0.05198263454215364
OSM,-0.018303090171030597,0.0026447064189939052,-0.005932076814314752,0.020120257304119694,0.00797387506199947,0.021559852660299597,0.020929732091254313,0.013253010167115825,0.059786820085340635
ULBP2,-0.03360023921604218,0.04403878054532912,0.040761947595933094,-0.017425648491601307,0.0882729426505504,0.06617210799172955,-0.007564643408386306,0.06786950840100983,0.050174561629634004
VEGFA,-0.013175775540778608,-0.0004980466231578227,0.06508856464591666,0.040739804195577954,0.038916997882364114,-0.041889181230724555,-0.019439700690030256,0.09490267470811653,0.05063415167388407
