,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03503037270875653,,,,,,,,,,0.013793393014626815,,,,
BMP1,0.019733776598559637,0.014764892298397435,-0.016120803852204133,0.04699733228499551,0.15545171603963573,0.007342990334266918,0.004730503804884926,0.1208453940538624,-0.07561981389905185,-0.03701484240642797,0.023141908946685653,-0.011889041401192305,-0.07371559580079604,-0.007647934726327869,0.06512671272993235,0.06715214055246986,0.01703978419080643,0.0013763495384741262,-0.07437131425475867,0.03657492620265139,0.01801490967499348,0.019430466287731568,0.03175838620412615
NDP,0.03063852059931691,0.06374460941772342,-0.013048687387914893,-0.018754213773338378,0.07103607351462674,-0.014123961745010112,0.0749724281202063,0.016893447403089106,0.0011601050470026262,0.033432184307966725,-0.023837319020402054,0.05181840671189824,-0.003476279189576786,0.016960268817884785,-0.0005666014997227908,0.026587844726571244,0.038820766288070505,0.05667734330646883,-0.005734910415129327,0.002780222992483075,0.027133589554647664,0.030392871170287203,-0.057227011014373136
TNFSF18,-0.04354948109163311,0.01118459383304135,0.03319814409540559,-0.029162029086417733,,,,0.028262370627212163,0.05449595479074665,-0.013044801571608141,,,,-0.0462395857883619,-0.024376331208121355,,,,0.1077058409059872,,-0.027033143228930284,-0.03642885013192849,
IL36G,,,,,,,,,,,,,0.004904550093854816,,,,,,,,,,
RTN4,-0.08955320655586735,-0.06436195046374553,0.027552752332808204,-0.010162619948763774,0.08500111619529087,-0.03425450924662735,0.08553724500383678,-0.1341491628225517,0.09577718086180488,0.029721896103108426,-0.11882111927844015,-0.03650632080034672,0.1621293458950512,0.057039665651568656,-0.12071092848548083,0.0529745850863444,0.0023542985479672977,-0.0634158074045733,0.15375688551366593,0.0019810388449223,-0.11201808597801206,0.08578449356461326,-0.042827646764379286
HEBP1,-0.014404506243162047,-0.0942422350293108,-0.07741110358160308,0.023179867232754982,-0.0039610266731938465,0.03420603817980107,-0.055227848098756895,0.054477598309375895,-0.033531622050704306,0.010928766141685519,0.025773005360603878,0.05224218731489737,-0.002098024639616943,0.12600708338032338,-0.0006446604380444088,0.027256563464981776,-0.015525730876106734,0.030811606576589583,-0.04652184181917299,0.02346595215015464,0.11529077280876247,-0.04437851172965939,-0.006210956095863614
WNT7B,-0.038365728834050754,0.07421534448307568,0.039024284713389014,-0.002737003552176776,0.03980326593138973,0.021873565960007977,0.007738377721221784,-0.007572879127173707,0.10116844666481364,0.003299219105090113,-0.06822718632712904,,0.06881195879084602,0.014629692549303028,,-0.061467021040136634,0.014716470441322654,0.008006389862160882,0.019616620423046804,0.013073413156789703,-0.049468027810145906,-0.008312875614031203,0.06531858971141694
PTMA,0.013137970532727637,-0.10577393588664032,0.007913595947173325,-0.0013174235501588962,0.3366893208259809,-0.04631360337255777,-0.07273707175131336,0.17104517456535343,0.09510996319494883,0.06313317347556462,0.014864740182416947,0.006957318139090387,-0.19404676166717522,0.05431129256915609,0.018686188812298145,-0.10210735282922957,0.008082514787492301,-0.0487287552337259,0.07423268407822865,0.03549398796789465,0.03450394424148544,-0.02524770804150511,-0.17597572654475313
FASLG,-0.013031633982954881,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,0.025658439102635232,,0.02565234516712252,0.02708563881385853,,-0.018568483575870005,0.04331728802896409,,-0.05102570457481159,-0.04324055282551556,,,,,-0.06656886915876997,0.028238489781907183,0.0803384920981449,0.03157920887355267,0.04092285585091457,-0.02497490567100531,,,
PDAP1,0.06907606626304758,0.06914515819609121,0.04237355220564462,0.02581762767686606,0.07994546625949613,0.017448445119788006,-0.0371367053493802,0.11113044298708188,-0.10609015145985086,-0.008106606733052477,0.015881108976096896,0.026327252953403303,-0.08020690134786654,-0.08232732201848744,0.056870919704357335,-0.012502506091655664,-0.031741278138981005,-0.04644477689077929,0.004031719203387693,-0.01510793018211773,0.10502552888945169,-0.06712868107171448,0.07872043535286986
QDPR,-0.09045908295598303,0.06973638758135105,0.027843610296886395,0.05956039185267728,0.17561210562244464,0.05685871960765476,0.0895154130353084,-0.11192542941609022,-0.013502066480385553,0.10944718622869108,-0.023445225831253122,0.032018477880085376,0.0935731861452328,-0.0032527481416997663,-0.0141470944167378,-0.04125198026902141,0.0026639400829940084,0.02774264441984484,0.04803861047764434,-0.06871303534029344,-0.005569469925612874,0.038629750352151784,-0.04806786690139857
