,UKF248,UKF260,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
OLFM2,0.02843180763366598,-0.07199213381687092,0.04359266148565384,0.025727692045590642,0.013097715328800101,-0.05251781177577595
MFAP2,0.0184974890672064,-0.03151652523408067,0.005348414558306338,-0.029023689654423573,0.013286385153609455,-0.027995511219582058
HLA-C,0.08298140605069627,0.026903153365840225,0.0002955732168786724,0.01721758948823074,0.03139029363944753,-0.058781295683410804
THBS1,-0.018799598894098223,-0.013146704273937214,0.01376628856014207,0.06379761060352516,-0.04878853655148868,0.012145693418287772
HSPA4,0.06234108921698353,-0.01805546158644202,0.023920800317669372,0.06308676537140312,-0.012450460129109204,-0.06409518426486856
LMAN1,0.004677429999831229,0.0461867733260026,0.08294446036858141,-0.028222264929433836,0.03818875788892452,-0.0723476390151773
LYPD3,-0.026226340087767447,-0.01949878367785556,-0.017098448558113506,0.08751558036462449,-0.03357552318351904,0.003909201724346753
APOE,0.1017208412044692,-0.07540648503112451,-0.07703273645254598,-0.03373447113258538,0.008707826200172119,-0.037333587711897195
SOSTDC1,-0.02109757583622874,-0.024342800170817344,,-0.016278459450928373,0.06851763264982648,-0.0409713078486883
ANXA1,-0.01043415913274501,0.04372483901629213,0.03247222487057979,-0.027487517176964744,-0.021238238323969934,0.011666787517244674
WNT2B,0.039032104310975056,-0.028004738335486116,0.07205100262406586,0.05601913776536235,-0.029040945153980917,-0.024347515282565374
AMH,0.12451581633718278,-0.024212644835395737,-0.05445010964130675,0.0067849044050612255,0.0022566671509547994,-0.010882896454868188
GDF10,-0.019897378404500954,0.02960266879854543,-0.03521580094024414,-0.029189483232921188,-0.04277800765744846,-0.033057600154662976
EFNB3,-0.004011693368619241,-0.011145305792343135,0.03626980643967174,0.06286499101724784,0.06459799114061254,-0.024504199957275166
LTB,-0.002162063756089472,0.028855180291897587,-0.008938612791808487,0.06362938980403061,0.039829894752475406,-0.014345953775947577
ANGPT2,-0.05506663288403282,-0.040169074009082706,-0.04235230961231578,0.07073237947097324,0.05876347398859792,0.04463206326315653
ADAM17,-0.05052228869276176,-0.025390811966567135,0.033868368586036236,-0.002155512623695766,-0.025091077023008865,0.02710587803135083
LRPAP1,0.009858879661009887,-0.0047776001365273275,-0.06256406766972504,0.004226477957236645,0.009282802549611757,-0.02981848098681009
NID1,0.013153577555499098,-0.013956023933622044,0.011253034071510978,0.003204457506189151,-0.006444593706863823,0.08566059793983033
MST1,0.02522940698568602,-0.0024905040491141127,-0.012850062960169457,0.013440847674039061,0.04472716732239506,-0.03629745511229718
DCN,-0.01736062200420701,-0.010492204645913323,0.0048473491971704865,0.06489603462871081,-0.015583832252136208,0.03046908348041402
IGFL2,,,,,-0.04277799491399546,
COL7A1,-0.03820259104321232,0.002624075487327927,0.07009011449494626,0.0010444278825860155,0.027414766557412155,0.017628581467383338
CALR,0.0037020979854725114,0.06016921166889108,-0.10316883397661294,-0.056511587561285825,0.03386303272053529,-0.023902490745860365
PIGA,-0.012562735848754293,0.02808894556518046,0.10771884856259371,-0.042857248144050744,0.05684772372012004,0.06138355711696438
CD200,-0.014223451525084559,0.007799674393702058,0.09289777628323388,0.08142892067621749,0.05124121067523894,0.004108731319452905
GRP,0.022640384508994114,,,,0.06676390010645254,0.03912177806906153
CDH1,0.08967832176475517,,-0.0138994200914467,-0.019766786045138054,-0.019105016224556542,-0.021117629517124314
LPL,-0.06040558713211854,-0.03135843737630624,0.06510549123402395,-0.02970481191075246,0.06637944363964057,-0.007350108250381432
SEMA5A,-0.03249241670273402,-0.008995153659015077,0.003178797245893388,0.04407078548652479,0.06782448636895178,-0.005719213504697399
SEMA7A,-0.05194674443696687,-0.004256978295718877,-0.04476485175608304,0.04825927227726194,0.028651966608957337,0.0005753074534400175
SEMA4G,0.027999795874798776,0.00013617721777420678,0.1477685313211712,0.027392354268963637,0.04108645791395413,-0.02085890575800209
SEMA3B,-0.02847038797830214,-0.02584121773382727,0.04300307527672543,-0.06503801237651666,-0.011508224020768473,-0.003963917568402484
RPH3A,0.01110867655911626,0.02199920036968191,,-0.0011379194852624798,0.09746332146971806,-0.006475897679460541
JAG2,0.011352041625130723,-0.030724510478028412,-0.03727609612132026,0.04723993846464464,0.030153003959361768,0.030921881422709813
CGN,-0.05211396320865168,0.02530390719826761,-0.07263521006096695,0.005056021709738907,0.11153967804321185,-0.018507336807759883
GDF15,0.026085131427296303,-0.038912276355730385,-0.0004935351152467305,-0.06438312712941457,-0.0016417754846805076,0.026585158276752337
SEMA4F,0.036331052775111734,-0.0179504131843212,0.07169657931058618,-0.00048433453978920157,0.008880385610420108,-0.01915319247555212
NXPH1,-0.0026907508639616696,-0.01523765273927441,-0.020716443332446856,0.08877445715148664,0.030963327071431294,-0.03158136327974972
ARF1,0.06715777373901798,0.044201779266979116,0.03069314072872535,-0.016217291612620678,0.040272553685552145,0.0009731480460542057
DSC3,-0.014500534161282412,,,,-0.016190499342473786,
EBI3,0.025344075631459625,0.019392971958151813,0.026432950789986517,-0.0302862023557797,0.02087538884215368,-0.052177234454177726
TIMP1,-0.061779536502413565,0.061131830102299,-0.02203767193079552,-0.05130366194670265,-0.0038276942681396975,-0.02518376287141645
SEMA3C,-0.020153726394704755,-0.000722334117842029,0.06950643559766458,-0.0008434072574377284,-0.005492784242179486,0.0062639958531028606
GNRH2,,,,,0.0744868621299934,
GAS6,-0.03245023466412764,-0.02181218688060816,-0.010377227258522989,-0.005644675659775623,-0.004592086690561149,-0.0026472995897803124
MEPE,-0.001197174842360182,-0.03665050128757645,,0.06049646943579725,-0.022372709746996153,0.01305704988750458
SERPINE1,-0.1242020089753208,0.025283061143104593,-0.030709552544323917,-0.053139045329873194,-0.06564861133316136,0.002862397936567386
RSPO2,-0.002145387666770514,-0.03203720888630254,,-0.02647007250443535,-0.033411693260020754,-0.01986311480532459
SHBG,-0.018782478030431926,-0.029250350724710703,0.06863657759885856,-0.028363820340258444,0.08082228338923092,-0.03701503570370325
LGALS3BP,0.024220846967256383,0.04661892678125363,-0.031559946641584936,0.057784789381002274,0.042757073593801175,-0.006213943423722949
LAMB1,-0.03872191803106877,0.036730970726569785,-0.08947078956773218,0.029334393001389368,-0.0024491435590705437,0.025933760705594555
SPTBN2,-0.003312723972782197,-0.047500657933907627,0.04701889591784627,0.009872145377866579,0.07134773021412069,0.05084350269125951
COL1A2,-0.011519681532942291,0.00505000026134472,-0.010181217626212997,0.034179749692964445,-0.03417124310399109,0.017715167690965497
DEFB1,,-0.015861049647888734,,,-0.0346726725328503,-0.025455976070255994
WNT11,0.0120685874477045,,,-0.01953439052568586,0.07481951818210753,-0.022853594770763902
LGALS1,-0.011267946634557923,-0.011362022189238055,-0.02599104139458073,-0.018486646265305703,0.0029122013302088075,-0.05057074410631486
BCAN,0.07649818712333811,-0.03497653022785354,-0.09583286824775941,0.02743772284406029,0.05327909199397206,-0.06699503440815614
ANOS1,0.016665994869529705,-0.04110898859353683,-0.06905892550911406,-0.018884430060757153,0.06025304693300251,3.3200072342761116e-05
EDA,-0.015215873803663954,-0.034057784075144815,-0.007219386100915925,0.008224339283568836,0.03023566087703955,-0.014861610308607769
FGF22,0.009543161212944257,0.02603653484594539,,-0.028861646261451157,-0.031029712350409137,-0.031774664022093835
SHANK1,-0.020783973337099648,,,0.020844074276046592,-0.0006742669628260961,-0.03447546036076713
NPVF,,,,-0.021424179136347952,,
RAET1G,,,,,0.0630880521422343,0.07497355727602492
TGFB1,-0.02043360016885826,-0.02980242165001064,0.020086368134524604,0.005477927730666387,0.04095923463841997,0.0011571420387776186
MSTN,0.013219416514653694,-0.040156652385931406,-0.033067167868300607,0.04895215259570567,0.06571149803495346,0.006492614297470388
WNT4,-0.014004195716252095,-0.025363191621671704,,0.017188818215040307,-0.0021917503537783947,0.007211824586966669
TNFSF4,0.010932241146485448,0.03723254204486584,0.09553264228504542,-0.029120443094638005,-0.017280556731745632,-0.04024661172053384
NTN1,0.05117096922511103,-0.019732692478830024,-0.0429296558036251,-0.0061146265141202635,0.016222608011510854,-0.05793798785952192
CXCL12,0.06283274330678817,-0.005213547932414968,-0.024935849671233468,0.03216957172883388,-0.01405837389465166,-0.0017646114158057678
GNRH1,-0.040540095103906285,0.0663868938821961,0.04241013441363766,0.01256350812065393,0.0044324968437965614,0.17961637961026708
FGF8,,,,0.024100986957649218,,
RIMS1,0.04218459367774769,-0.03629014793429831,-0.035343596837582474,-0.013039302899084932,-0.010910584873286205,0.014182687318877799
FGF14,-0.05577977204416869,-0.027774132151369674,-0.07513597303012638,0.03705323417139724,0.04759516918359882,0.014403556670297649
IGF1,-0.05253215021935367,-0.045642093995536454,0.0484407067303771,0.09673443823196927,0.04369010401989809,-0.03187287727908567
TNFSF10,-0.005848834053128627,-0.054989284296891094,-0.06192891904459635,0.023472716437676937,0.05149798927997668,0.01258358090357396
GDF5,0.009976704245528725,-0.02102694652690001,,0.12054543532982223,0.019581831549006803,0.0900137807675662
CHAD,,0.009434755334593347,,0.0677963229828972,,
RGMA,0.05679599843687668,0.02128900996236216,-0.03569075156822654,-0.019118933282840096,0.066804403866427,-0.064043166053244
WNT16,-0.021084061543641116,-0.013819974538541382,,,0.0444018098167593,-0.00040423773475267304
CX3CL1,0.05247399536216252,-0.005511790691935554,-0.029377246067492,-0.004125644118139758,0.05166575805595153,0.03077385515046071
FGF1,0.019604531201929527,-0.07128959653259534,0.061185274120653034,0.10922875348910634,-0.005183441590810846,-0.0005759459463679702
ALOX5AP,0.0021094788591622935,0.04640638553961877,-0.11643861484167443,0.004410892268057899,0.029651094210224466,0.039311342779140175
IL1RN,-0.04024271347547932,-0.0001769497357721553,0.013615697431964462,-0.027913081559424284,-0.03282379072864532,-0.040212995748590386
PCSK9,,,,-0.018687497644797692,,
NPW,,0.004558154274439859,0.0046868363296523165,-0.029828858757772487,-0.029937184323213455,-0.06909135592371465
CXCL9,-0.012191295524329984,-0.02203964344004114,-0.05063486831078915,,0.03672931513977136,-0.027423394253946992
ANGPTL4,-0.08713680405129891,0.03872541455577876,0.03160312129652708,-0.10571370127948,-0.007731422951524016,0.022904004886536954
UCN2,,,,-0.03231266899500752,,
OBP2A,,,,,0.07316935204201826,
COL4A3,-0.015306565869798672,0.042110739935102386,,,-0.029418012312875635,-0.02522939009171186
NRG3,0.024714155951110095,-0.034332477495859326,-0.03521582324048342,0.04033233104194451,0.04804011684657149,0.016838457860923885
IL23A,-0.02294146913809431,-0.009042150632660369,0.07357556074230258,-0.01868749112581535,0.021309383845988454,-0.028254731684644752
COLQ,0.002151437930501026,-0.025976419585229914,0.11195458301262537,0.08736063654972774,0.03454098674427206,-0.015247551627152944
TNFSF12,0.04477456188792898,-0.028225948432979868,-0.02104659045969779,0.00736332307680937,0.08949166618255748,-0.032466304605287044
DKK2,-0.024030091082602022,-0.015275903132457282,,-0.022059285836238212,-0.028756886400983367,-0.035678463012596896
FYN,0.02368995574224149,0.01796323578551054,-0.023933393477958614,0.023220229770290108,0.01162373262083609,0.02561902635441514
ACE,-0.0384753304562737,-0.033364232044142746,-0.03385995540359851,0.12031380951258211,0.02320607009844926,0.00883101564373636
IL18,0.061874121131658265,-0.04513126700831531,0.047437803085014926,0.06773333886057377,0.047178033289653136,0.03011689312386564
PPBP,,-0.014461018818789688,,0.05472240832164138,,-0.02358899625255578
CCL27,-0.015215873905888203,0.009351947954993977,-0.001385564231740032,-0.019691461831039273,0.03339567867235251,0.005088460820783794
SERPING1,-0.0027010759924008735,0.05548096038721462,-0.12859969651355527,0.026059034656630904,0.0014097205389994052,-0.06918292348451177
AZGP1,-0.01078904631782124,-0.02605551488254745,,-0.0999668710869853,-0.008146499611234514,0.037183879492941316
INHA,0.021132198828138216,0.04678625633791435,0.02601313507833431,-0.04485916529346402,0.0016661928762189409,-0.03799312896642188
SEMA3G,-0.03141417019496888,0.033071979336226916,0.029324223790684445,,-0.044916213088050584,-0.019421567810315905
COL6A1,-0.06964930442062271,0.036952875919614596,0.04735883099875386,0.02149548038703676,-0.010453719727714946,-0.02986754870271993
FGF17,-0.02769522093487315,0.033654492446764536,,-0.025250602785911843,-0.017325835360270953,0.008483659649989053
TNFSF8,,-0.014461015070405665,,0.04740649572282078,-0.018052534231403215,-0.02656312845075423
FGF20,0.052416817649706,0.11077240944529279,0.050663385688621984,-0.026997966023566,-0.02982763012877524,-0.01966369827943951
ICAM3,0.05444316214053782,-0.05509641479393962,0.01127825106678772,0.02570205108673046,-0.017853009618411585,-0.019093035949707717
LAMA4,-0.011160013838378922,-0.009143586237235247,0.00355800873975451,0.06275223185020919,0.04500532579912664,-0.009379571867352967
DLL4,-0.056037206806989516,-0.007611720647245215,-0.05205181770713018,0.033244244920355756,0.06781355077206452,0.003232099845782403
SEMA3A,-0.046683877056160256,-0.004476279256982048,,-0.03550876939000365,-0.013315025277342471,0.004886683355137944
RLN2,,0.01115610770963209,,-0.01716825697354758,0.001081744317215451,-0.023101085068724034
C5,-0.018501910508059858,0.044590547480724,-0.022552592443719287,0.010478019980163794,0.01729538346447236,0.038535905053538745
COMP,,,,,-0.008188644529642537,
EDN2,0.002587794550752867,0.0007945857537561661,,,,
C1QA,0.06594712497928745,-0.03681637634598285,-0.04644280942632956,0.06044159248892102,-0.012602308868312689,0.004159624887281514
UTS2B,-0.01839687053556477,-0.015861048486884775,-0.04047722259511208,,-0.02130565357435836,
COL9A3,0.01522218314253783,-0.04252425821163739,0.014539800509565128,-0.061552430693636244,0.059317660937308336,-0.031155862906659084
DLK1,,-0.012918190266041888,,,,0.04146042498731989
HGF,0.03413197696595766,0.0036352637219155917,-0.0016632089658043835,-0.0409117247365248,-0.0024574098018209315,-0.052040409101913425
P4HB,-0.025495062221072857,0.044832769741805806,-0.09880936665266142,0.007282583685441566,-0.009888025135987594,-0.010551563179834718
ADCYAP1,0.0073575343753022404,-0.026105945892752183,-0.046195503386963085,0.008343897232606935,-0.01649013721410546,0.03888253402236617
GREM1,-0.024182014177458314,0.015863052606741746,-0.05617144595028934,0.006666270580758148,0.025740038299318146,-0.027766177906582364
EGF,-0.0073248437795078395,-0.016953917289595815,0.11034196857306987,-0.020991025675169007,-0.05415338390955571,-0.004615622296160684
VEGFB,0.034183514033699076,0.04982055783336581,0.06916178181558208,-0.003446721330905513,0.02823111784455252,0.022425112824418728
FARP2,0.04696919124789743,0.0006490020830192744,-0.032114597183342135,0.046258645007874626,0.018664103277306117,0.001107440120575882
IHH,,,,-0.022473585180252238,,
LAMA2,-0.024237471677498724,-0.04978821800622966,0.007103698531926322,0.060496556377851014,0.035978415730471974,0.022184484743816797
NRG1,0.07738887053019557,-0.02925034620004864,0.0033129269937695305,-0.03617440518354174,0.014802071074848003,0.05135440880143395
SPINK1,-0.05144069185165407,-0.025860379069232164,,-0.005175968382259952,0.0014090384309459537,0.042051054123661565
EFEMP2,-0.022817996245619306,-0.02718728425846719,0.033843803168354815,-0.09575067108681422,0.005348146767201762,0.010766459362183754
SELPLG,0.08783138511689849,-0.02535970096859187,0.07448923508503856,-0.02130776110179698,-0.0018717434051041238,-0.009141221049451032
GDF6,0.019673935930942344,,,-0.03729108346011932,,
HLA-E,-0.002003167915019659,-0.06750003907355341,-0.10637405430683468,0.07994260036926974,-0.018785422237549764,-0.008928973019359321
PTN,0.024086696376695433,0.04665198104081706,0.005089973994955908,0.027845994857517178,0.08416016666548425,0.016808873833742865
CD274,0.039441887625803335,-0.03237871611873587,-0.056505557609107526,0.02904003389976226,0.005561648044512701,-0.0010982670761260627
CD14,0.026177929658128048,-0.01698333377892202,0.025560231855616584,0.02981113486536103,0.013708272597299937,-0.11168142061717463
SFTPD,-0.027739190755557863,-0.01624009169721505,0.01909137185718019,0.011228779769969525,0.08363360333355188,0.026767636754831427
SLIT1,0.011828366724830923,0.007960571363959336,0.051695308858040696,0.10835861006210909,0.026932647627167842,-0.05428795103456485
CNTF,,-0.014461016390258862,,,,
BST1,0.017332074112718285,0.05722613168022788,0.07470530617095926,0.007959047408116949,0.10358158054121643,-0.03334706444952633
AGTRAP,-0.03455594320586467,0.015820154221703492,-0.07932836147343271,-0.04718460628538748,0.016632223442172505,0.05010813628627935
LAMC1,-0.03005916953995486,0.01933228502677781,-0.0027271904585064737,0.0473307219288329,-0.0012475310262321786,0.011442379967641823
COL6A3,-0.029050883239457145,1.6545686570403178e-06,0.058507626186122874,0.03867497628844816,0.004707778123560437,-0.01121048191444215
FN1,-0.03997440466404022,0.010261014543689363,-0.036284689372539716,0.009053779042634665,-0.03483911380186223,0.03555668797841251
MIF,-0.03216061001221967,0.040158079014744656,0.04017223317770108,-0.05483911127301016,0.02414096906118942,-0.04955370098057386
JAG1,-0.08990655471476545,-0.013931382373980486,-0.0024939652747199264,0.029094550501953777,-0.013123140198495866,-0.014600398089492643
NID2,0.013448264556756842,-0.0470113639948494,-0.04761857382659849,0.024336346786489157,0.02978255865786269,-0.005738676390173872
EFNB1,0.008446872074654324,-0.03546183109255545,-0.015529091232902475,-0.04988509868441659,0.005842276318107418,0.013489846384222631
COL4A2,0.006454059896939331,0.01182772536206945,-0.05512285125783775,0.06641260639036779,0.017764208783158826,0.025796694280602977
SPP1,-0.04228916316865221,0.02597110352254654,0.0010396945337522439,0.00039251854964421145,-0.032617648270587565,-0.04647654768916878
PODXL2,-0.01794805892491448,-0.014977937656552524,0.011524578864873264,-0.0161634331983972,0.08037609460807348,0.012849476873931695
FGF9,-0.0548396540811105,-0.015017883211474342,,-0.003956947906535288,0.0018742036672265672,-0.030528746577676482
ITIH2,-0.005949584728642883,-0.004685913167295192,0.025843723589243257,0.08340271196731087,-0.035199203185834485,-0.034557547808329675
ADAM10,-0.012371294775360522,0.008732025241067472,0.004346433349081841,-0.0011935333035300688,0.004669585873320627,0.03749410215914707
CFH,-0.014353805209210915,-0.02576103126412516,0.03753912863115265,0.08413447767162748,-0.020554218389992995,0.04246406443834074
COL4A5,0.09680180124858044,0.0461674144531038,-0.05060185103484703,-0.029920592497059258,0.00469085758685051,-0.05530976352878733
LTBP3,-0.009089315389129854,0.023555509037318328,-0.022965937871529778,-0.015743463039532155,-0.05865279545461534,-0.07245312901933453
GNB3,0.01295338406867119,-0.04417229353384989,-0.06504632491963566,0.0025162150878824193,-0.039004553230795595,-0.025965434442131445
COL6A2,-0.036036023278583885,0.036533515720864745,0.06595114684872748,-0.023518924179251492,0.004808070599512497,0.021922881609193486
GDF9,0.0446523379575048,0.06444853945813578,-0.06055541000855346,-0.03520572044519235,-0.04078001558642891,0.020759447583437167
NCAM1,0.04489119865643346,-0.011597875030593596,0.0387376836999392,-0.05127391629907333,0.030931008999427852,-0.006270076382458728
APOC2,0.0016815250865388118,-0.030182748418233846,0.07600199163127168,0.075342793936906,0.030952924012725123,-0.034443750825923505
BST2,0.028806091673037718,0.034501298466592334,-0.04900838889336373,0.01942569497788993,0.03479917733682236,-0.05579938269234995
COL5A1,-0.01073875694146328,-0.009491892143552678,0.028526359666113235,0.015138206708722101,-0.0185273111356559,0.03559537058677951
CALM3,0.02598895543023352,-0.021758054201417732,-0.029686334247443696,-0.01001798628693457,0.05752970387380623,0.022522907023801532
THBS2,-0.0503541421719383,0.007955950185223033,-0.020064081072362967,0.021661079970148458,-0.008656024951280445,-0.018478182709490386
SERPINE2,-0.027909729277913936,0.030659690873131886,-0.012706983658189232,-0.06081784558895717,0.026355313530024085,0.03683169672560353
EFNB2,0.025871243625777033,-0.00414208583573366,0.025210800815501977,0.04195623141156604,-0.013739003191568634,-0.01156276459510106
PROK1,0.06980509339940491,0.006944468655724656,,-0.017168260782249083,,-0.026344995428411053
MMP9,0.028295520086077698,0.032313729262431194,0.03934039104740684,-0.04399092816289197,-0.01529593044502159,0.02681803111304394
DMP1,0.012276435841541273,,,,,-0.022351113371522187
NPPA,0.036685100102752395,-0.026525954718610904,-0.06853499462175734,-0.020460035668977982,-0.021666596417701398,0.02916696871380472
APOB,,-0.0029826317499513917,,,-0.016423466947230982,-0.026344995014767284
C4B,,,,,0.004427580315511148,
NTNG2,0.042255836881203,-0.009325279338250237,-0.06530449005088022,-0.008839303607752001,0.08163607181469254,-0.007520714529883654
LAMA1,0.03780799319207251,-0.029582605464975684,0.006485476216660213,-0.052789912242772415,0.01362012545004288,0.04973206154690141
UCN,0.002020058290138258,0.03499506452640252,0.04307423437590682,-0.020877696102501495,-0.0024855062663078457,-0.03039131383450594
ARTN,-0.015168546855865401,0.026618632351585896,0.021855794354743545,0.020590691642073798,0.05166423756115721,0.07279918886821407
PDGFD,0.021224253001247473,-0.017409547690211528,-0.0070780829195813705,0.035015817570610085,0.009285965121358446,-0.013047741529437464
EDN1,-0.07191505507047818,-0.03315670513830501,-0.031581584958725345,-0.0032170075993945245,0.03253176669514924,0.047754931465603195
ARPC5,-0.014865794814914403,0.04443852603944163,-0.04481893412352685,-0.003159113451541167,0.009581145091833087,0.04138279417966115
GSTO1,-0.05723320687019106,0.01287169861614254,0.007191068442263042,-0.04679617600707641,0.08773557670796524,-0.02428223782539149
PROK2,,,,-0.014917876358125293,-0.014974380570516073,
SYK,0.025746800455331478,-0.04109616933771119,0.05230875230225577,0.0289092879306491,0.0442116209442855,0.0035531246705299726
CD40LG,,,,,0.005319859264539731,
ST6GAL1,0.08400444598429468,-0.028660260363700972,-0.011954854390369207,0.030404559016543476,0.08969209658006516,-0.008738262386382959
WNT3,-0.048368226378301016,-0.03692874237490712,0.0251202844460701,-0.0017126102621716302,0.013228676455283143,-0.021748964717906685
HSP90B1,-0.02349043134529544,0.06302399841421727,-0.08904317641562366,-0.028478145267455936,-0.005847381983682421,0.018253470222903637
ZP3,-0.006168501645777687,0.0016143183668360158,0.03757280370664004,-0.027688176894915012,0.021722677956418475,0.017660947999364053
ANGPT4,0.005179729640451845,,,,,
NRG2,-0.029416163785492742,-0.038196832005121466,-0.027070167363089627,-0.02438748530578366,0.022571883552542506,-0.06376869681575222
MELTF,0.013477293552612556,0.04972875376846242,0.010944798231935704,0.010932951577588706,-0.028066766174500678,-0.03585585793092897
NLGN1,0.03460042016257203,0.013011260813430865,0.06060619189484657,0.027338971507555525,0.04395295598403922,-0.04410578357777215
SLIT3,-0.015060920867795622,0.0038469744885324293,-0.04619546652028744,-0.021860350378181143,0.008014476936072039,-0.0007532820620038441
CCL8,0.014626892836550961,-0.012753637292808775,0.07011496814701816,0.04013992425195399,0.0010667892785560693,0.00659084983490514
S100A4,0.019501819019279016,0.00043267076480734724,0.07036975422617422,0.07053325795769883,0.06144888106262982,0.003944722321575607
TNFSF13B,-0.049692929272116215,0.008339975674180676,0.07143408643547568,0.02680665395961596,0.0007051160838280916,-0.06163099108015803
HSPG2,-0.003727218057099793,-0.008627167018130667,-0.06615135515597113,0.050540006832986366,0.022830733481562723,0.052498166517509146
FAM3C,-0.00805854331574467,-0.05970994900575329,0.06610122777466892,-0.05637095845046615,-0.007816467841865671,-0.04643600616929339
FLT3LG,0.007537513049938818,0.018017811882091,0.12485777451118847,-0.01598041143207067,0.0055934719680155115,-0.024699666088418587
A2M,-0.0188776334169175,0.001530921447638405,-0.011478806446155414,0.0812158568833704,-0.00832046945342112,-0.02546485626209882
VCL,0.021370967739223062,-0.06179711006484944,-0.01489248994063438,-0.011124637130429825,-0.0326130199551428,-0.013643214792880214
FGF2,0.02455439251274287,0.038307262777854414,-0.00954038740282314,0.07851449116477373,0.02394122717752797,-0.006547199586112475
AGRP,,-0.014461018818789688,-0.013635611917914804,-0.017688319092847543,,-0.01966369342188867
CNTN3,0.021795160173440267,-0.030106983445154174,0.020846780876421497,-0.03672265631067601,,0.030820082235707136
RNASE2,-0.055442034185764905,0.018183211719470717,-0.023030871946361588,0.06869082378426877,0.09241945260188349,-0.02417025950459183
ADM2,-0.007631454228650879,,-0.03583411769280829,,-0.01688031911135931,-0.02104706930128029
GAL,-0.007131662279958932,0.005279453401641856,-0.003733249605638738,-0.04124741247981336,-0.016653369257564412,-0.052003614658113415
IL36B,,,,,,0.09751796660883062
CXCL6,0.0223415167450765,-0.014461010530113432,,-0.03469888770367505,-0.030500223731725597,-0.03529233394720948
PDGFC,0.03963944483643512,0.05849037925807401,-0.031235328627352402,0.02817014200378768,0.014686279991075435,-0.000820779518526726
COL8A2,0.10986685251370469,-0.007310999826223478,-0.0031009969329064374,0.00043041935022893225,0.02517676440256367,-0.06658122225283548
SPON2,-0.032429532988600906,0.006827816534621251,0.06356168519515541,0.027348724668165614,0.012651170464710624,-0.013262087952391201
LCN2,,,,-0.037391007109406696,,
SEMA3D,-0.016341527725483355,-3.6099591340359906e-05,-0.04263208003708826,,,0.013190936517566901
BMP6,-0.01971563683355891,-0.017506136968179844,,0.054539303186064904,-0.011615290775524716,-0.02157737653273456
TIMP2,0.04643639174576234,0.016357444582796477,0.05895803369043073,-0.011942929642999981,0.0019828743084907337,0.022626741268228768
EFNA1,-0.05831331481318002,0.10589933961936317,0.06707352792558553,-0.0031587463857939008,0.04450367988404404,-0.06076799860935421
S100A12,-0.023569080962515167,,,-0.018929552772039716,-0.018395369001708437,-0.018487891418462812
TFPI,-0.012126889007914001,0.03708986657034354,0.01437748028620133,0.04031081565833787,0.023174067019082853,0.07329998800157743
GPC3,0.01117375640341138,-0.01900984592346766,0.04179131290225891,0.04164146425849491,0.055298606642683865,0.012672014516364306
NMU,0.05646205484311248,0.003935187556072096,0.053665872080672014,-0.038664667451549666,0.017355430937391936,-0.045233452532186566
SCGB3A2,-0.026923163378005134,,,-0.021424182613089107,0.005431067950401696,-0.021577395846992177
LAMB3,-0.0021624527660794863,-0.02737459759832974,-0.056521228699484366,0.018066621074976082,-0.009774089623146194,0.043947516305282396
LGALS9,0.04493036968043157,0.023729669241879393,-0.03150989066429722,0.04798457980920169,0.04385974473944277,0.09466163772034929
VIM,-0.06170991243029968,0.0357015631221893,0.05741724614259156,-0.017111616552202672,0.06790652874215236,-0.04038104358079533
PLAU,0.000697887142286745,-0.005526578225206874,0.10180477781916596,0.045193646110126634,0.03727984671577635,-0.012783555716796173
TGFB3,-0.018664789307315254,-0.004313827047509068,0.02122264611807958,0.010081624388735685,0.020170652595001375,-0.003032445946994744
APLN,-0.07215502603175664,0.03249966325841632,0.052340327502604485,-0.04834640748763647,0.036239697445025476,0.01967964229237155
SHANK2,0.03584514857221119,-0.04842279513461408,,0.018917188077081194,-0.02625317866800799,0.03561720147082474
LTF,0.03166500902507496,0.0037193525377367926,0.01973277449053667,-0.007285488169308014,-0.03713562456782995,-0.06979576869897765
PYY,,,,-0.02501484406359277,-0.012627517955553443,-0.01966369827943951
PENK,-0.0132808511394957,0.015425705863626774,,,0.12223277634875396,-0.05726282533217472
CTF1,0.011201518839308897,-0.03281402997381007,0.10485106797293471,-0.008410914704613966,0.0919271807151943,-0.042722928518090605
COL3A1,-0.011104997330106028,-0.035550356121919396,-0.08541719652774342,0.04456574034810754,-0.030928390951739253,0.04054400278905902
S100A10,-0.05017390065783586,0.05614365812007017,0.10508789654787837,-0.03772224849237469,0.019263592614002126,-0.03363893713190427
FGF13,-0.038528130544209165,-0.048137032926306035,,0.013684973252395937,0.004833730357505376,0.034923354578834005
SEMA4A,-0.03651526671509566,-0.035991907205356305,-0.05659168105073355,0.05285961406591408,0.013168247404713002,0.01794383503337703
EFNA4,0.0014779902435996944,-0.04148053836689786,0.0337492078082061,-0.03371844313302467,-0.01721532168690097,-0.014046324816073317
HSPA8,0.01870040125080995,-0.053465105098277954,-0.0327190834450849,-0.009345981408427654,-0.04360876338128618,0.05811632521359308
NPB,-0.014981068535197284,,0.003535091880724304,-0.044674839227695086,0.00287725774953326,-0.030521272958749603
ULBP1,-0.031425666377882494,-0.013599903289707034,-0.038793574335166184,-0.0230823409411929,-0.022756383560055944,0.02438361758589705
