,UKF243,UKF248,UKF251,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADAMTS3,-0.03038917413074645,-0.01042150476407031,-0.028804723575724483,-0.013636352440518591,-0.014883605835416824,0.16799063625141078,0.08435313671866332,-0.033182482844429595,0.04180315721964527,-0.02377315206032151,0.05477313901278401,0.09205555434282375,0.07346192153615179
CD34,0.04739064261063945,0.0648079962991078,-0.014743690608285967,-0.036501544400449976,-0.005914205501944376,0.00020249190660782393,0.0968875780889101,0.04857063822771764,0.029616580134035515,-1.4374043217723845e-05,0.020074490899742992,-0.01827604264780843,0.003991591648225489
CCL23,,,,,,0.07184404957272399,,,,,,,
PLAT,0.021091639791462585,-0.018590781830983515,0.040657631248784035,0.0699078952109846,0.020880916337941778,0.011668955679458859,0.1464933310224122,0.049245990935992835,0.07098487848376676,0.06388637898715224,0.04487815084777768,-0.0039322122377573945,0.09402046621769805
NTF3,,,,,0.02001808162544268,,,-0.0005280779817437579,0.03405209484960948,,0.011468645965518694,,
LTA,,,0.09366633470624955,0.041257759324857965,,,,,,,,-0.02166766351279019,
CKLF,0.03302825866718567,0.014046301389946897,-0.018271867286009852,-0.057847700803198454,0.027678052426617163,0.10583312145322553,-0.0015087677503991808,0.08805401733209452,-0.01864011773384828,-0.023046656746123707,0.004889650432878267,0.11271800782634274,0.10323595031989236
APELA,,,,,0.07166658427699464,,,,,,,,
CD24,-0.04231313806884539,0.058946347027095544,0.04910792215295146,-0.0737152386408025,-0.026172747729446333,0.06033161758075077,0.044647087750051294,-0.04815199366149246,0.01580080095601586,0.024760192339117033,0.05512555710916562,0.06885214081841946,-0.02987999321246483
HSP90AA1,0.02339345977167644,-0.01986065783201918,0.018983073640533983,-0.029140739567595143,-0.06050968508516163,-0.03169817885841182,-0.08769229808730823,-0.02953100202980437,-0.021495461288535203,-0.06200949890703616,0.06834391720690182,-0.09080374017374933,-0.16602867069935065
BMP4,0.07416987265519259,-0.02942577188839768,-0.012779957028111669,-0.048970450137177116,0.007843748248141135,0.02360303681573305,0.08040923826569012,0.0372223027764836,-0.013719038897121734,-0.018477501719522428,0.013083793689141044,-0.012420591949819041,0.05731160126987731
SCGB3A1,,0.0023152602060968345,,,-0.017378251579112183,0.08233501894399634,0.004331206599549168,0.023710469618583974,0.10571955868581286,,0.001555844933750294,0.0477804615393189,-0.028316286123157626
IGFBP4,-0.03622368387798082,0.08849356933502475,-0.0006481409978304721,0.001102421849508111,-0.03275595504090231,-0.08429803326199335,0.0036299479551854855,0.0681768744911194,-0.07947937471883476,0.04259746926014685,0.01111275217261672,-0.012079781578439065,0.016659047860279285
RSPO4,-0.02335079244615907,,0.014468114916094075,-0.014451987396682771,,,,,,,0.12623012057721866,-0.01324660622663332,0.09336692367987436
LEFTY2,-0.02439292665642929,0.030946692831901126,-0.0122039612721714,0.04767824800723576,-0.016514343559720125,0.01866823958968514,0.06780838783768527,-0.02551469309854084,-0.019968163648425654,0.08171230294419977,-0.02449109613200357,0.10682720665939992,0.017087813156144317
PF4,,-0.00018844518323609066,-0.01096647645281815,,,,,,-0.01591744720574077,,,-0.02166765849873214,-0.030829162801930612
ANGPTL2,0.06648286131692649,0.04140306411898628,-0.023523181440142194,-0.102308250637079,-0.031709345535855187,0.1282425180302287,0.10091247724918141,0.047763999844640866,0.05590923369313321,0.023691215182478527,-0.04544084195002474,-0.02488647187111527,0.006280155632532911
LRIG2,-0.07063159903532455,-0.07883924358569983,-0.005031722279183457,-0.0069859600895111635,-0.0710073324247934,0.002549539266529404,0.04470430135350114,-0.017901507682062816,0.08260395196714708,0.06818591218679451,0.030829811067766295,-0.018746296683915732,0.052137196343798535
ICOSLG,0.052425822617913884,0.028634395141675113,0.027719933087065995,0.0023319370237782494,-0.01971086224412188,0.015927501584975134,-0.019888606130053145,0.04938715585826016,-0.021360287576834436,-0.009034998809711566,0.012749699544129588,0.08636245385080356,0.05234318893036958
WIF1,0.1192262159120787,-0.03306317096003201,,-0.025221453200828733,,,,,,,-0.01674114126959982,,-0.0012976843614049486
NPPC,-0.03478091723175107,-0.02786683308303775,,-0.014782595195756596,,-0.04117085121477112,0.0949593343746025,0.1084307926095711,0.05315839348216605,0.043905936221179935,-0.0015799934990969574,,-0.053321056859310836
LYZ,0.02499626259004857,0.02629471336365772,0.05112647528560229,0.021911871694648366,0.1028103386637719,0.04263113494575134,-0.024977507711086953,0.046690704208617644,-0.03923426713133641,0.08114653721847614,-0.014305102749246443,-0.00025818898615275306,-0.0017308820366758436
EREG,,,,,0.0005308446231194625,,,-0.03738469163370849,0.03218905079473427,,-0.02243055518211834,-0.03272318335223153,-0.03549349899393237
SPTAN1,0.008681985984410157,-0.03880752911385916,-0.00482191771276056,-0.08874474361331057,-0.0348754355725595,0.08017498351842829,0.009083184718018894,-0.032375352114329736,0.04667901754019915,0.045517246424798666,0.0166678978403626,0.08257500277673685,-0.01798429846564241
PTH2,,,,,,,,,,,0.024569758685240525,,
LIPC,0.0021080073514544717,-0.022496061765845565,-0.016505133160147355,0.049245209716936994,-0.024145858851145716,0.09195609071422627,0.07104405361200956,,,-0.028154209416823586,,0.053620609378212336,-0.026131215189538568
COL8A1,0.01100700227524945,0.09706880571949147,-0.03763877294108212,0.04362500314451929,-0.01649815401583618,0.06756970647026653,0.0008952990057770048,0.049935510432313764,0.05324810846512332,0.01254790395389261,0.042860699271654486,-0.01424289361507826,0.08190176152346107
GSTM2,0.08031266668953979,0.027812244709623735,-0.02403038233419295,0.0013696712835022274,-0.000525262247756018,0.04375795266597549,0.02129944031860121,0.03470601125890249,0.04650742275337161,0.00046521483752296605,-0.03823389362404184,0.0254696402929534,0.060595090965054985
IL4,,,,,,,0.009636498360056903,,,,,,
SPX,-0.0012747566016109314,-0.02705548533979456,-0.03230214370221324,-0.03813182954528905,,0.00037915071782334783,,-0.0014654930233096246,-0.0197635452515391,-0.12066246458212447,-0.011213768031440014,0.10277927108434541,0.030041153849461114
MFGE8,-0.025083384337412792,0.06143006226748645,0.010520542474700311,-0.030160535131560008,0.012957951554226266,-0.0017341838038625894,0.010496968890275628,0.017042745867754124,-0.0012657150651839639,0.08571595057050639,0.04011115384933816,-0.029560776673211834,0.02165904933268817
TGFA,-0.014903922478100148,-0.0017394906622927658,-0.002466903202240195,0.06991004383400654,0.14263152244137925,0.07190050337814793,-0.054076346031649423,0.061338001312790325,0.055645130157899396,-0.045165015763090635,0.10005908591152084,0.01928543681038683,-0.003019779428019896
SLIT2,0.17795045771321655,0.06306833053027422,-0.028594745787669587,0.017902128924846824,0.022151718714628368,0.04246659369787141,-0.058466208002693386,0.07724826848467878,0.005355546182534976,0.01599830350739303,0.02676846910159271,-0.03057780571939536,0.049858162707527305
PLTP,-0.10900769139662356,0.038722478464681326,0.01726825893119933,-0.012557031709263373,0.013173632858892647,0.1038221244440638,0.02606293862434599,0.027515207380124695,-0.0815481940030292,0.08381380287162059,-0.02743054444584816,0.03085682802040323,0.10082607263962896
APOD,0.025360857868211968,0.03477241427144284,-0.022811014297928388,-0.04850131237948506,-0.03341528135804455,-0.18103674002196976,0.0870371018746786,0.010906335654080935,0.08167952170855985,-0.11343461268216412,0.07421060125493463,0.02842546869521538,0.03275566297967119
B2M,0.03518854932902665,0.09138109145168785,0.021180102298864537,-0.05515530443492269,0.01875645345436233,0.09437755963088729,-0.002285788576497552,0.10672103048804656,-0.07081048675498366,0.14769983900216108,0.008284636241415833,-0.06597101287285889,0.01561052017832186
OMG,0.03189882775937473,-0.020970163799880866,0.04172691806732155,-0.09334399530409153,-0.012229728988928771,-0.018340611810893474,0.10305538802671484,0.034291722583269506,0.03884586956986157,-0.09701118120775391,0.006524902371757758,0.13346973280793323,-0.05447172297634851
CXCL3,0.03498267752387591,-0.028710827331269225,-0.02254603192702708,0.06526536415530866,-0.0030516177154866183,0.029632434928059472,0.016047588280829087,-0.0516202568388743,-0.0476475142186879,-0.01702563320854993,-0.03310425598347893,0.0313685785633485,-0.03983006456679485
CXCL10,-0.07850860952599702,0.0022526397468634685,0.03433832308206096,-0.06469219751209374,-0.01666425857759067,0.054831701729103226,-0.0025432971844037344,-0.03103734810945175,-0.021349911114949723,0.022061342723162014,0.00648751756471142,0.020856041078464053,0.06102440277855047
RSPO3,,-0.02406190137615541,,-0.013597357281118397,,,,0.04769302766027216,-0.016694067415849008,,0.08611140741812884,-0.015441704322418624,-0.022390678647100443
CORT,0.04087677204790259,-0.0026248449333133566,-0.019585432497078323,0.008303291099849524,,,,-0.007648703234038824,-0.016656799478981455,,-0.004412540592978869,,
NCAN,-0.0603278514548097,-0.029457740880587,0.055760680112194844,0.04174369480959055,,-0.077181585870804,0.05924866331437482,-0.019007434338693903,0.07705046835894623,-0.02278007244093446,0.0188024296722854,0.04092354706500413,0.019673199324506035
PRG4,-0.03573003423335396,0.023837371053955475,,-0.035011228274488916,,,,-0.03292035042575497,-0.024578126928186034,,0.09916677557203618,0.0301590387476784,0.15021010240691282
ZG16B,,-0.02456364808372561,-0.013196372044578158,-0.022329346270525723,0.10575117966078308,,,,,,,-0.019254143455671443,0.03179135000683506
TGM2,0.09928112790724129,0.00028739489888506345,-0.004082379451932714,0.04209037168936957,0.01175329563477533,0.047249075521127365,-0.07283821049379302,-0.011923343029067654,-0.007034149686956939,0.032779922545779876,0.006977932773604006,-0.021302650978274277,-0.02601933058390708
VEGFC,0.040535285203189865,0.019915992455135773,0.11877594407700896,-0.015699952195600112,-0.033066047564438664,0.031581105859422615,-0.06355630300075593,0.01832051572522834,0.04263379359314395,-0.02245709075300336,0.030568871227611066,-0.051245166784851824,0.08494076388423112
WNT6,0.0764679955404658,-0.028580773861623224,-0.0122039615924583,0.09845604745420983,-0.02436055095387794,,-0.008759488366174696,0.06332088350207073,-0.0029767762143917556,,-0.023900926856545178,0.08555650808002888,-0.02717624284807697
NRG4,-0.02423100525299686,-0.01631500266674444,,-0.00801841727624714,,,,,,-0.018032719504607744,-0.023781396337351605,-0.015441706053065269,-0.040868900980487705
PMCH,,0.05475858466727662,,-0.014756171619101834,,,,0.07311725142476283,-0.023370380798022766,,-0.013692346133365504,-0.033298184402583995,-0.023361237702314106
COL9A1,-0.037748882729632664,0.03278313047789669,-0.007795331560758886,0.036788031030453715,,-0.007526906151147798,0.09959734717234768,0.005302106295872802,-0.016734565785679983,-0.018653998674850323,0.00399754239905524,0.12912083568873367,0.13457345635394544
GDF11,0.007195228850680968,0.07539801232842651,0.01763811355528302,0.02115669666763981,0.100462106968993,0.006613650355475926,0.08966183632056496,0.028227131912000294,0.03985745466226963,0.005074055454217696,-0.027293072694183573,0.07346545264173432,0.025071393386486666
RAET1E,,,,,,,,,,,,0.10575021052017292,
IL24,,,,,-0.013737810278978767,,,0.01678516794141113,-0.015663651602772947,,,,0.05410579949783989
SORBS1,-0.01764742876262856,0.034985737955238044,-0.023826882391315595,-0.02704941053867488,0.000808987338922261,-0.030905057780065234,0.16020781094022,-0.011341999855162098,-0.004831845248244615,-0.05022145939151745,0.0028100266219018327,0.058477857902746996,-0.006772150938491276
DLL1,0.07451402041675462,0.01781601937674041,0.05269969206168141,-0.02947158385450709,-0.031398238627302365,0.05978827156447726,0.04826697561260851,0.09608870638007545,0.029535105941375425,0.009993663635182013,0.007373708383710997,0.03318061716332888,0.014218798201747448
TLN1,-0.0958710006141338,0.012958145453817004,0.024769113723391814,-0.005562902630834135,-0.04612695223047547,-0.014499500645766808,-0.08458774557868166,0.03071798572075237,-0.02300603143111425,0.05274189850031566,-0.03740314899352079,-0.011720934253638631,0.05047691429619819
COL2A1,-0.02480202953283267,-0.016453808071366146,,,,,,0.016922138201926114,-0.01923058012094811,,-0.02884513301247111,-0.02247289894106861,0.047164230575028394
SHH,,,,0.10321419614829379,,0.09937662932901865,-0.03736215959205038,0.02876586222988568,0.06324548747531716,0.06715755719175616,0.061596427727991544,-0.03710431114864543,0.06456277244110373
PON2,-0.03194262467833399,-0.027380201589571922,-0.016522796676493357,0.006160785031778358,0.006875671752719412,0.06641805315323951,0.17665614359245604,0.07163396605802806,-0.024891176541423303,0.0703358892275028,-0.07660207144240087,0.1116908720996245,0.15978130526457635
ICAM5,0.12465356081232021,-0.03287054315164398,-0.015709239381083137,-0.01956901874648903,-0.013004525376283155,,,0.04749400420677878,0.044488373135946536,,0.008599068752136067,0.04454963891270228,-0.07810858220516363
HPX,0.018829537259620013,-0.036492867811785026,,0.0026566256842744853,-0.025821927206702164,0.030660770165826867,0.0013927335793885735,0.042397244795947954,-0.03386488368769417,-0.02417724310294708,0.002790776750025244,0.055216412540916006,0.03025471166030814
SFRP2,0.003812545839191303,0.08124403287777983,,-0.00397665068938564,-0.013558005277100178,0.05884050324638386,-0.08026443613903993,0.0777344165240184,0.006706077219086216,0.040107615728132096,0.009894218610680766,0.04483608692280652,0.08252555041289011
CFC1,,,,-0.028101694890869926,,,,,,,,,-0.006719024372358441
CD70,,0.0014875204954631165,,-0.023289523817133357,-0.03895229312996375,,,0.11143173774840744,-0.02264655475260066,,0.008905572435484857,0.08405429871626503,0.0364578398880328
HP,0.03982033160397751,0.01310459513727592,,-0.014188587545111542,,0.11228478606387102,0.029767121468236374,0.015772742682834257,-0.0740608908590436,-0.0010956009573294006,-0.003601915689903493,-0.004601643541129151,-0.04678170767688759
CXCL2,0.0298335570143496,-0.021836720797607158,0.02315987312204526,-0.015849228900235744,-0.010637571974913709,0.02336184444051305,0.005835795174500713,0.03650019279393793,-0.003518375223970494,0.013252370737545649,0.0330050484817481,-0.0020020952155345574,-0.013161663365469834
NPPB,,-0.02285247348806445,,-0.001335587743673054,,,,-0.0056024674891294,0.0061435853901852045,,-0.02046462646404851,-0.015663891044628044,
CCK,0.05700057157455467,-0.05191860254071459,0.0020555526783262966,-0.04844537879518046,,-0.009720574764786884,,0.03416794533459721,0.051224693052757814,-0.03728585928484985,0.028968712788034784,-0.020320295236967514,-0.14620654080621207
SEMA6A,-0.057634312686811254,0.0025088309027440636,-0.00832326768890757,-0.004584969495746787,-0.030488478677184662,0.11307917658232498,0.16355022069202843,-0.007055234554197397,0.05339513458065292,0.010682237669085565,0.03205209574025651,0.04529229233162188,0.11386401301474251
IRAK4,0.013257329060875869,0.06054722427724302,0.046919902756109716,0.007405722142783268,-0.04043777361586776,0.05178982796660789,0.008666373685823278,0.006515203752964639,0.015662252929273403,-0.030367578367453622,-0.014971615531074437,0.06495819187106888,0.11996221913801473
GSTP1,0.023032108794023967,-0.03267855603593872,0.02175199465943565,0.004562461799807046,-0.001804667011807994,0.025831550649826864,-0.006304950926251318,0.06081781750864084,-0.034643755556041544,-0.046568132806200896,0.054787165310828674,0.04366137098523224,0.14409955342817035
VCAM1,0.04392863368146978,0.08884073076564672,-0.0036611234897945795,-0.043719837714329884,-0.05258124852654907,0.02108489195820319,0.013381642183376861,-0.013671529133053875,-0.01883073273079549,0.06841129499307831,0.018980367394778774,0.046585875258351506,0.026306629335846324
NXPH3,-0.03446562236849716,-0.029965365288313964,-0.017371528260689193,-0.04779625650396021,-0.009971577923099937,-0.05214412832901017,0.007670860014357715,0.05310195567187831,-0.01730121142208595,0.03462190225607302,0.048186741048983066,0.0598435267010446,0.11386810151123154
MTMR4,0.008209432741849576,0.07778999911104463,-0.02389464425379502,-0.029592881462183408,0.029301225969379528,0.0586314335572874,0.05827535754743402,0.02307635870588939,0.004130856582959513,-0.018295829485679108,0.029761648627731934,-0.00729213845064848,0.018997734651952897
LAMC2,-0.022127674717994008,-0.0179368021611879,,-0.030977451255586604,-0.01995479486263126,,,-0.028003140180791926,-0.020570769690741595,-0.01743485228039793,0.09630380800958525,0.02783245128528708,-0.039355231545724866
IL10,-0.018236783562916074,-0.03789849140259113,-0.017479998856966005,-0.03652293261966814,-0.019852531015401145,0.030163659028336922,-0.10546053931673709,-0.044147850926336454,-0.04800943124557564,-0.016817589376299878,-0.009236931673765941,-0.016524384616726697,0.024775008363211046
SEMA4D,-0.004079888289928943,0.024133816450559065,0.029359195087284354,-0.05993458996246861,0.06146700771171566,-0.11979938531945189,-0.02307405390692982,0.06353845276887377,0.01473400353801239,-0.05283806200645905,0.016766091071140785,0.041761699542698795,0.03292283381156423
TRH,-0.04318133132032245,0.05797589517848157,,0.04140898521081494,,0.04918151947302931,-0.052340597271942554,-0.006117814066556029,0.005086893073029192,0.14072026299261708,0.09565384524160464,-0.01754460841360656,0.0563689493515256
SEMA6D,-0.002703350788202039,0.009823965580491962,0.06323286448357046,0.0509711970713739,-0.018512132570057488,0.09087311670346152,0.10538918526683783,-0.023460952419049514,0.015112032773636961,0.026710533537900025,0.01014032791587514,0.06320890282635924,0.07049816696587494
CEL,,,,,,,-0.02478126436430714,0.01670881166195237,0.05607115693499563,-0.0029641185605812775,-0.03364399356583632,-0.0030411203298475503,-0.0420456956941672
PDCD1LG2,-0.015612515375010827,0.04458453325490388,0.0018013407856017217,-0.027306400569411124,-0.029214516592694223,-0.01543655948231325,0.023063889553334403,0.07193027615351294,-0.049812808368267306,0.015684942636314942,-0.047727439018050086,0.052674366367646865,0.034816831145220745
SPINT1,-0.01717874966816807,-0.028849001906546066,-0.03927170340353067,-0.05381655226963864,0.024938194331374727,0.012243371915033233,-0.10651999059496033,0.10065052034365869,0.02059470673450336,-0.0029149064998995554,-0.002780449287538423,0.047362618785804694,-0.02084834307342688
CTHRC1,-0.005246923357669269,0.05937041864115275,-0.01830731957410208,0.04599243157508114,-0.05888223604483516,0.036184872177818656,0.052975047028365425,-0.0025301955097782485,0.034606261353617704,0.07805890819944797,0.04520673113497518,-0.004567757223158485,0.07869691132476281
PODXL,0.02546400962781191,0.054300704742411346,-0.005798451467918541,0.03253665534548113,-0.013840959599799597,0.1858349625844997,0.10366450529607527,0.06017201487186248,-0.05182547017889429,0.02596260922966658,0.0029724368070252493,-0.03496462402517106,0.0968836679585217
