,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
LRIG1,-0.10000375773743697,0.101269996612952,-0.08721994147127692,-0.0927989949774119,0.06266706418161787,0.04022820342821435,0.053227927750214774,-0.09542572133595788
CPAMD8,-0.022242139462444938,-0.014103467364477422,-0.042102327792771066,0.14942469760704724,,0.07310616456502865,0.016557599213491238,-0.02202894172996139
GHRL,-0.03766869963212835,-0.015713303357774964,0.07412609035159069,-0.046345585009219904,,,-0.01748151112221896,-0.01941874134706985
NPY,0.017470894287845366,0.062430929336090214,,-0.03083110184697054,0.024585497836559975,0.050457584488209056,-0.033809281171041934,-0.031003723406572165
MMP2,0.06011416595824202,0.10791477469117525,0.10911629212938714,0.07342140237783526,0.050783627863954,0.08805916936501752,0.005799802680696907,0.013155790582460579
PPY,,,,,-0.03350177748385185,-0.013988684688909852,0.025941548746557117,-0.02625621378568817
ALKAL2,,0.14052841961762755,,-0.04271462344980005,0.05721303832492093,0.04616660135983744,-0.013410301468022462,-0.039079233062670825
CSF1,0.00935951516518514,0.08938208803298259,-0.06432946978351398,0.06058674492656934,0.0039374795325492675,0.012960170240701301,0.09130866307996711,-0.04456223992171477
SEMA4C,-0.030447078918001365,0.00958021558120323,0.05622898714352247,0.030087826494942255,0.08438284835951813,0.03475440043939424,0.0177972386506926,-0.04101320219137703
BMP8A,,,,,,,-0.006975584713991488,
ICAM2,0.024022917171775897,-0.028346238029173507,0.10612276346048773,0.05832947609565645,0.0449277919337404,0.02437877585717897,0.016185734986368668,-0.013136260555364038
SYTL3,0.034107125747555284,0.12727595129554375,0.043247609629653586,-0.04264593830049109,0.012250598825597422,0.03063247433626825,0.022097532808632685,0.141817668806046
IL1A,0.031264329026308844,-0.0038659816696168547,-0.024175984029727902,-0.006356677053253546,0.07030327075215057,0.0024439195093377956,0.14402526502930688,-0.03490579779369858
HLA-G,,,-0.036890726181512005,,-0.017442705916440964,-0.02872156072619729,,
PGF,0.028058121156999162,-0.044332366603032254,0.03440816324737628,0.06728724153097115,0.018020676591390068,0.031645744470687444,-0.06633172405415488,0.026398724132146046
LGALS8,-0.019613748905029264,-0.024941589753374314,-0.029970465293666915,0.08324013316820845,0.027009094220255818,0.023695533810797514,-0.012430873397680274,-0.013660772387525874
DKK3,-0.0649558542306448,-0.12758593684207495,0.000314094624348999,0.10270746335524594,0.039735263186291885,0.05281852072674603,0.06160584829510414,0.030126734970313894
COL16A1,-0.08190500501737276,0.01048730050730376,0.1328996097032483,0.00670039612912984,0.010769824148573968,-0.02725772375870731,0.06415114070458412,-0.06222164135023163
TPH1,-0.02183354320577799,,0.019870454899477575,,0.03544139871803967,0.018305560755857264,0.018570178818624324,0.00983734016774799
TNC,0.06555878069246794,0.03300546493735363,0.13072279346888055,-0.045543800253896,-0.025923769491967705,0.01983047681231785,-0.0549830334664305,-0.02873011325560003
TNFSF9,0.005048455511178805,0.03676159229111819,0.015109550136030726,0.033067599524263955,-0.027026726707352428,-0.03848936388242913,-0.00320361290237057,0.01733519086267429
C4A,,0.013920915161350337,,,-0.023467739019725386,,0.08540970385274305,
CNTN2,-0.04164937762977175,0.08267439497074751,-0.06937144508315285,-0.01857662501333128,0.057922448296315994,0.02973578434387955,-0.006821003083094029,0.03873878666291748
F7,,,,,-0.0005897824334408538,,,-0.02722901685053113
LUM,0.02353501954776234,0.03349157189941462,-0.04578013572844306,0.12813239231955928,0.05163916732352678,0.06261097091717274,-0.03366247913387034,0.02410204252633725
BTC,0.013467448566732858,0.1330536890567257,-0.022114932721579023,,-0.021391405767832956,-0.01913700576889276,0.02893548712484688,-0.045236994588002795
APOC1,-0.03076406719323945,0.126477876166165,0.04093326798721533,0.07424142773406862,0.00711898610825642,0.10769493698779685,0.12282155135141884,-0.013229581202209014
PKM,0.030765078683911536,-0.05921924863934281,0.030364096525481235,-0.07404391739230927,-0.03193368103223144,-0.053010450369175684,-0.024391009257764808,-0.026717837372239466
TNF,-0.0065228079673225695,-0.005617429032370563,-0.0251733071447462,0.03332432759956775,-0.020762470583990462,0.12612927025540063,0.11486879940196323,0.02644293967785464
GNAS,-0.03509043482047949,-0.12557038374096924,-0.031104301868303597,0.045441435028405815,-0.052132245588646105,0.028669487259555867,0.010966065359004257,-0.0038819960495226685
BMP8B,-0.01369337527423259,0.15759642399980828,-0.03890825950586182,0.06576313154805093,0.04633189874975521,0.0036122835613052852,-0.07124213582053537,0.06562221645495395
LIPH,,,,,-0.0002290337710998925,0.008421974705684405,0.04472421315504663,0.012003409894021553
CCL28,,-0.021060906742190858,,,,,-0.018660353577557607,-0.03206273951005644
PTPN11,0.03522116170274217,0.045758912001343806,0.04300111948290908,-0.06159070194324494,0.008026154248497352,-0.025440761051115576,0.00941069921224766,-0.05034111519567018
ADAM12,0.03936897790377046,0.011519482096106511,0.08899643128993426,0.06798433961659038,-0.0025736846606210398,-0.004884399102990653,-0.04911947505154542,0.004719871401705895
EPO,-0.023428500017144745,,0.1806842439033699,0.06496848312700931,0.12930419717664157,-0.025580098564966736,-0.019843735206527272,
EDN3,0.021548875607212217,-0.025231873827891802,,0.035892410675013385,0.0023864109104548828,-0.0036239050021777443,0.013535580397620883,-0.03379234165629571
CCL22,,,,,0.04321277750710877,-0.02339260846644766,-0.03066377096169215,
CCL2,0.03430460216743134,0.047318880455403486,-0.043467792098712835,0.08762070191986712,0.03796717233653922,-0.0051326025977618695,-0.001202895596930985,-0.003728484354790203
DSCAM,0.0037921183506933764,-0.04218682529515616,0.009431037299525144,-0.07536558182185922,0.03762045482112626,0.040164174252018923,-0.009785128364679655,-0.006972465928068514
ANG,0.007299257514912731,-0.03371958760774211,0.01507825000778974,-0.0693551202510639,0.004703793477174037,-0.027871815628136735,0.01774804934892717,0.03787477996761793
FBLN2,0.13259579649497286,-0.01144619733342884,,0.02854916148989589,0.04807580091309377,-0.00943151443783787,0.06003546189795877,-0.027923652400796157
VTN,0.03781007355363764,,0.05303962124056779,,0.05432362843977241,0.14016846895407975,0.06877240993241407,-0.019456543662302452
VEGFA,0.049283468913612134,-0.05894403603883088,0.043387605183314214,-0.011356232182051573,-0.060674733326454226,-0.06622052859790004,-0.03839899168587931,-0.027835762937425807
F10,0.04398819504016876,-0.023137318528023993,-0.033214075662835914,,,0.07710865843541224,0.03745267824551005,0.04305367871335057
SERPINA1,0.017961064904396886,0.11719773733103467,0.025394726125660586,0.059665585234038296,0.026343787190392765,-0.007239141207440193,0.02355955115483935,-0.029671498809203965
VWF,0.00031602900344280003,0.0012507199432200745,0.07652469021877015,0.06411272036345322,0.05869569644848042,0.00035071358755199095,-0.05818966862744923,0.022848982805362697
GDNF,,,-0.04844899335343577,-0.02657327605605408,0.007257601499940829,-0.05608137767403221,,
VASP,-0.029458857418499147,-0.01231535617985105,0.01810331065977245,0.08135735079169296,0.025815202799111578,0.006834783040536947,-0.03080192019126526,-0.025863096463496757
ADAM15,-0.017889259619217994,0.05017840873461073,-0.011919225318528601,-0.04691507505026808,0.04610362175915207,-0.004115333996155068,0.004210113012935626,0.004146994964994573
WNT2,-0.018980637168071218,-0.0009760963613009643,,,0.06380878373808357,-0.026272042564554093,-0.03915436398710009,1.4408763766430197e-05
CALCB,0.050226511714193345,-0.01596888045740341,,,-0.024851573791705082,-0.0173659236984636,,0.03131663820919234
OLFM2,-0.048777984490741576,-0.059985462385422184,-0.00010183596727084952,-0.03413354174106568,0.02466848789134383,0.05697615381459376,0.042999034816785166,-0.04228747897301945
MFAP2,0.03170818462532568,-0.018564107487721238,0.031187869771180262,0.08735806981403431,0.12706443601650388,0.03591826920592559,-0.0040715418514105295,0.03285091292036093
HLA-C,0.07515428425693771,0.12665472222730811,0.06333735620713125,0.11858279061913216,0.06825422500266463,0.016125435846228563,0.04517905438348396,-0.049158129638510344
THBS1,0.08005373187059596,0.029268822077230874,0.059840779296151746,0.17432900094955614,0.02017901148835117,0.0250960668578704,-0.0665974109572708,0.06416112289405014
HSPA4,0.014008069706291232,0.056399726004251756,-0.04419597032657601,0.06757048696156343,0.010027459343101931,-0.04857807034193492,0.025659954939484003,-0.023552681971596406
LMAN1,0.031240137396308362,0.04278563942002679,-0.04541059707958375,0.020176718518613183,0.0010929205900673887,-0.031189503158918993,-0.023309149748693643,-0.045333779788136776
LYPD3,-0.007388847622520033,-0.01921575420466393,-0.05161094116336648,-0.033850731744465394,0.08210179509699014,0.008333334411290819,-0.030944954683855844,0.05628233929498269
APOE,-0.04994927923359567,0.10115450315730491,-0.14627332282783356,-0.06370423688650427,-0.010642110041717353,0.002628182811442731,0.1448059824408626,0.020409000620096165
SOSTDC1,0.04527105964642317,-0.0025099389876296263,,,-0.03796457353381462,0.005355152454833403,-0.019792003378519427,0.1207322727201973
ANXA1,0.024058748860502514,0.06016247196192384,0.02205608720071207,0.00964320141234108,-0.04427714345945768,-0.002781506398952302,0.0880211122796298,0.008011423021983006
WNT2B,0.03968584558049114,0.025320101105829308,-0.05349569404628217,-0.012690466570938171,0.02097648478256208,0.03910488410812194,0.019915788495520472,0.07375563866599653
AMH,-0.029331307482639256,,0.0816895927598469,-0.04803136727084737,0.0158176324908429,-0.010736678286789227,0.08223589761197753,0.06658269129313626
GDF10,-0.0325034282166134,0.027619735093812468,0.02776951520340362,,0.055576038271930625,0.05655099384132896,-0.0038643771288086955,-0.03416682275245249
EFNB3,-0.011313571373497392,-0.07484165571416261,0.026114775761217283,0.052914716627593915,-0.01126006120373425,0.03213905054382793,0.017138592757906277,0.006638228778864389
LTB,0.010421657816330818,-0.01962048943982223,0.09910862867163635,0.005431885672655096,0.0790737727985972,-0.006953336238106077,0.002951691130327522,-0.03145436377640479
ANGPT2,0.021171026496254425,0.0370960053939473,0.07304834885385125,0.08236296893658361,-0.026901349054022087,0.032586113146937455,-0.04589027857484986,-0.029126812739093958
NRTN,,,,-0.027217150442913354,,,,
ADAM17,0.010781499594969981,0.07248825981440297,-0.007057747558160568,-0.07784572586416351,-0.022594296939447207,-0.044387798247668614,0.05776567526811543,-0.014553074963880355
LRPAP1,0.027856147679115435,0.039728510975216444,0.01106552215732616,-0.06277438913558109,0.07948968033027269,0.036751337632912086,0.060055598858060985,-0.028632627589854017
NID1,0.027128747157830976,0.007635045561482686,0.10350235459501353,0.06064367312466192,0.02862418765482401,-0.03279147527825293,-0.06327010868245725,0.004111895847242625
MST1,-0.026861226485726784,-0.034094908250530805,0.08169792625399408,-0.06002367721360368,0.040021484201502235,0.043762983435843276,0.1011903525762235,-0.02656558484537945
DCN,0.04267950480171477,-0.0094255317384262,0.03734181798277591,0.03437627926955938,0.07616288702451365,-0.018236327497692575,0.04083217316809816,0.019881053928981682
IGFL2,,,,,,-0.025345618773239164,0.026771874952581497,
COL7A1,0.008997475599924759,-0.03705150960674451,0.028618423973019804,0.006340855532348157,0.0096167774227126,-0.013524263742316217,0.05056196330376846,0.04830646959898158
CALR,0.04187062276904922,0.042787123007331083,0.02584614579461868,0.06281002630452821,-0.02159447086485102,-0.04890865752500906,-0.03976829955031977,-0.03326322950306049
PIGA,0.02933426317662745,0.11659509487934026,0.08527308842063694,-0.0019412047538855987,0.03195236029935662,-0.011530080208950006,0.019878948334381086,-0.0750813845510605
CD200,0.009987000512079576,-0.06433227724174634,0.04975370471579337,0.07076781623596112,0.04316578039598377,0.051792115218442764,-0.02473176949918953,-0.03500525445475694
GRP,,-0.017661226582380105,,,,0.010200729961591043,0.08226989063044607,-0.03166767996778671
CDH1,,-0.02933442779081558,0.04105496195814292,0.01666896055682762,0.00614873132798744,0.013570080436295177,0.025595899725471067,-0.02350420081391712
LPL,-0.04133363759442727,0.010780808337320561,-0.0920635017482808,-0.06040536657867327,0.07213539777373427,-0.0017221935243266382,0.004968093084486209,-0.06834603858979696
SEMA5A,0.04936162364402798,-0.030444862672251,0.1067892590990707,0.06177357697477632,0.08560813869270958,0.04448080255268457,0.04520869227712892,0.03382250741994417
SEMA7A,0.010750474795613309,-0.01810337357294778,0.02215216698042154,0.057813502871773344,-0.006068879142852325,-0.017089541235920745,-0.005781535337498022,-0.016218017749544813
SEMA4G,-0.05430625059717486,-0.019398750328371978,0.02020940956756055,0.03319012875302216,0.051076805522356626,0.12992947594711818,0.018447828836505618,-0.04571569637480694
SEMA3B,-0.06855832163264422,0.14037101207333336,-0.06918503232306512,-0.04388063854200382,0.008766751707733318,-0.021557419520754895,0.0910849828823853,-0.023758568153393524
RPH3A,0.04203935926668141,-0.09563468706716723,,0.12680073207245507,0.011863755625341959,-0.0016398246828636244,-0.01994109941687818,0.009654961209918815
JAG2,0.06950363466695232,-0.05152613219438398,0.012165149273086115,-0.0022630668686027355,0.06459570501203556,0.04858822445672712,-0.01814772312299214,-0.05100643174059178
CGN,0.061302780277418055,-0.0324758161196944,-0.05815765516748844,-0.009349536975749844,0.017745422249839684,0.0007231822675340917,0.21724327947104616,-0.033393713956527384
GDF15,0.06358784387385291,0.09887230588722777,0.05981775138663815,-0.038523870445171846,-0.06045306875149019,-0.029310834338358682,0.06260804030513431,0.005347407219147291
SEMA4F,-0.014094191259953913,0.03805372222574067,-0.002450912595850178,-0.0008167961340348935,0.009345033324499992,0.05951193814540773,0.0419703896296706,0.016344336917146405
NXPH1,0.009514999995651679,-0.06419069782860934,0.011966966872494352,0.026496208073114563,0.04738235792990001,0.058007584248620854,0.014172408188817258,-0.02996370209606692
ARF1,0.009159645865167683,0.0025105099977359453,0.044916596912324906,0.01553410859105117,0.013174489671306834,0.011883689913773124,-0.06735165573854547,-0.037104030311358116
DSC3,,,,,,,-0.01984374122988516,
EBI3,0.04489529198225334,0.10937541088776241,-0.0300647859611516,0.04380259541409642,0.07132510144942407,0.11192354321934016,0.09849554640848548,-0.03961200594433787
TIMP1,0.04797227839361689,0.0833172259977313,-0.022329103944556814,0.04783117943359874,-0.02951510696561215,-0.09351492746338866,-0.059134147565584216,-0.002187712729425826
SEMA3C,0.04613066556249616,0.03917840861371941,-0.004555383752004693,-0.005686914843274408,-0.03667271337509799,0.0599819598521423,0.030179333330219275,0.009488402608794248
GNRH2,,,,,,,-0.0016738001164037224,
GAS6,-0.042282874985091076,0.009809254542911221,0.06954464653870222,0.019668250474254582,-0.009892997784350932,0.04873507558891227,0.06651322814712386,-0.040273846170337885
MEPE,0.035535078157285176,0.034675543936445716,,,0.0047842462398599885,0.0565513844892284,-0.02742091231652449,0.06507385182217018
SERPINE1,0.07125415578864788,-0.015809198576707463,0.05562233815081282,0.03895332960826989,-0.04365611050710749,-0.02039883809783723,-0.10151652651729876,-0.04171414851536315
RSPO2,-0.02961505533290046,-0.04025505490111675,,,-0.005492758794081978,0.10995967309469606,0.05158123816088994,0.027198814707335844
SHBG,-0.0015897748606194845,-0.01622067573509925,-0.06585416397428792,-0.036164166443301254,0.0045634097494742345,-0.04266165621755244,0.020717516941578668,-0.025394391627592966
LGALS3BP,-0.05140122439217235,0.10727919225936189,0.06302137479060625,0.029597876185210023,0.07978522625847453,0.011370055205276,0.054689775064350354,0.026284840951721584
LAMB1,0.025053844834674682,0.003588183326600776,0.03654677084654934,0.15353398049552147,0.020874663453788665,-0.02069497393851118,-0.06049221818022479,0.032204991345198934
SPTBN2,-0.0010894033083682787,-0.07671552221808065,-0.08549249617886741,-0.06987243265156329,-0.02220013272268381,0.09000749143043099,-0.023275255075700742,-0.032482968821602114
COL1A2,0.03756421036169936,0.0596216320506727,0.07747018391411495,0.07204850846290778,0.04309464658696328,-0.03554068717705256,-0.04713613200283961,0.05024727367256746
DEFB1,-0.0192141472929687,,,,,,0.08143842812384507,0.12914283586712239
WNT11,,,,,-0.01346181439570897,-0.012635760116816825,-0.026335128811665078,-0.02362042973887576
LGALS1,0.047436829759683725,0.08744024052241144,-0.017305262122834862,0.08894643589570271,-0.06380901851551017,-0.07297860035418967,-0.13599674050311222,0.02731971893225339
BCAN,-0.07683711169251291,-0.06730809932546022,-0.009909385483127829,-0.06413279987057148,0.08832087688783248,0.07626465189685268,0.06206927035352828,-0.06606721922921927
ANOS1,-0.07493084361097103,-0.01029632628998048,0.026958097269559115,0.0028164184722905337,0.0819456688788092,0.02178910521157242,0.09973648810752858,0.010175451114920202
EDA,0.031940157036264495,-0.019847936265414073,-0.06258078067134241,-0.011460903078445963,0.03803604067022099,0.09948212754628642,-0.02383937297965431,-0.04187141101074666
FGF22,-0.027877494594429703,0.07717151430469404,,0.01207435183157627,0.026092636612474324,-0.024142054890986663,-0.03803129040646434,-0.032840838674989936
SHANK1,,0.07580257957170873,,-0.034375839199597684,-0.041031379029322794,0.06454217637936029,0.012865780349134767,-0.02181852966416483
NPVF,,,,,-0.02590937131117039,0.10573894652131849,,
RAET1G,,,,,,,0.02599259809191724,-0.021753298550355203
TGFB1,0.028829871299855956,0.12562655011827253,0.0960594362071005,0.005429273302952522,0.03419624092493905,-0.008538392788136341,0.013995072468161732,0.00853694645907256
MSTN,-0.04900429599551544,,0.010973920674455339,0.01725288682741581,0.04483215785992882,-0.017450610324546412,0.06440782645899933,-0.029414966621406656
WNT4,0.05427068245729119,-0.025063059327323202,,-0.027217144631539996,0.011661869996374823,0.07862552911580845,0.026862001934851727,0.02593970686629415
TNFSF4,-0.039679924810602035,-0.007564879652200644,0.012374980969306502,-0.007732284944971012,0.07324945709649854,0.01102533380729094,0.007605302163751164,-0.0035938315929979936
NTN1,-0.0014275837643104336,0.09289978019054781,-0.023983528417024263,0.04262105152965801,0.0792909954680714,0.023196745739159814,0.04391467653855651,-0.03972065611776494
CXCL12,0.03314353984802586,0.059297049814641026,0.008361680801155983,0.044874060063669,0.0026082292290959233,0.008211031293887755,0.008857170914671827,-0.017104665380886033
GNRH1,-0.0146804820460088,-0.018564107370185146,0.03410488563123541,-0.035151310783389386,-0.0368676539829606,-0.03991589722891261,-0.004282672278795195,-0.029835373077142943
FGF8,,,,,0.07270866569875004,0.05484245286078043,,
RIMS1,0.032188334204688744,-0.056916152643124905,0.0031145063443471684,0.015954998522800343,0.030219962127108563,0.022868102316473096,-0.021990954737459933,-0.011555730052463627
FGF14,-0.02197352720655336,-0.08961553518914836,0.006618920325767284,-0.014952879797139124,-0.030170494894426247,0.031869488578241345,0.06509476650813652,0.0016033988236377184
IGF1,0.02844305367756031,0.07246612409125135,-0.0066539599904217855,0.05424198868480509,0.0691367706871854,0.05948703342504559,0.09746583603428564,-0.016947976944610133
TNFSF10,0.005856448189413625,-0.01944665877040243,-0.020278184123863913,-0.02437819571786333,-0.0009630375267273508,0.053821977990004155,0.029270982339610074,0.004324465310916534
GDF5,0.10663111627337175,0.019409633085941548,,-0.026573261216096142,-0.007290329259371468,-0.01231564313862509,0.10015628722904923,-0.04405502257206367
CHAD,-0.02720956591363544,,,,0.009560589934559436,0.04599078435078387,,
RGMA,-0.05805260582119334,0.05539898655273402,0.02802207124964054,0.0961904416809483,0.012684790345617536,0.08694359014026247,0.06455127777255605,-0.026350619342687655
WNT16,-0.016741579672437196,-0.025063061492124426,,,,,0.09887379584419931,-0.033032961075987764
CX3CL1,-0.0011215281802846643,-0.01282113546897901,-0.06898478494538088,-0.04802053963334964,0.0916247879473758,0.03729759504066847,-0.01374417171910291,0.020912371575059773
FGF1,-0.030529564467884025,0.062431884360763065,0.05437502591678739,0.03230327479367101,0.04748061325984819,0.0717987976163795,0.052452875746691364,-0.037208362027971516
ALOX5AP,0.06653604938984178,0.15786204794388928,0.05287044567502359,0.05148091244211358,0.033397638315358476,-0.04066773572066876,-0.011976984782641219,0.008526913896928256
IL1RN,0.05887349732584913,-0.03302207850322633,0.19880943424905081,-0.03641378157028374,0.017249880566151597,0.021605748920155876,0.02504618550448184,0.06228677353530872
PCSK9,,,,,-0.022599760405019695,-0.023137815972232918,,
NPW,0.016845361643195972,,0.009189745187600164,-0.04000881093678426,-0.004415426965814462,0.0627209684022973,-0.010182927885401991,0.008737755688543472
CXCL9,-0.026698923762452895,-0.016713665112208825,-0.05987850032521558,-0.0143859488313052,,,0.01277191779052406,0.05264203463849599
ANGPTL4,0.07463723879602925,0.06259847154180513,0.09628677477137529,0.06271307616939858,-0.020985940134435523,-0.07047120354133485,-0.06798991766281902,0.006922065741522034
UCN2,,,,,-0.015669338456746583,-0.019575151640781878,,
OBP2A,,,,,,,-0.022289708397229574,
COL4A3,-0.08910698662892758,,,,,-0.01830942587184576,-0.012252290682210294,-0.026075943062503548
NRG3,0.012401349983056208,-0.06345115280976697,0.05792188856597106,-0.0416032942120988,0.09361171233455658,0.06810996562280298,0.028177638494824686,0.031061189311235565
IL23A,0.07657773004968903,,-0.0530884545081883,,-0.022599752521276155,-0.029715617556475768,-0.019449554899672424,-0.029202797688603198
COLQ,-0.023758262447798544,-0.03654957719826018,0.02406680857057261,0.0870476618893473,0.041280621966037837,0.04518406601177115,-0.004680959512070032,-0.04239809039496009
SCGB1A1,,,,,,0.012959929877481353,,
TNFSF12,-0.023728956752173642,0.019462636487873646,0.17147023863863398,0.03006659342818416,-0.03199489460995432,0.0973471053373488,0.04690433295244776,-0.05817691639849464
DKK2,0.04025753920286489,-0.029924651033328916,,0.07038572481647445,-0.026677438792540125,,0.04292955052505824,-0.03687562666763576
FYN,-0.011154473782675993,0.014984721044233007,0.052505467458241736,-0.1189607627483362,0.08728171413641665,0.014996156244076565,0.07361034795236474,-0.04385767795964136
ACE,-0.004716523898144333,-0.030991414728290485,0.03544109103013791,0.0517090605626371,0.07469856349279692,0.003472345836198731,-0.046607837089643875,-0.01751870206560445
IL18,0.019816811839721886,0.04402278451610026,-0.013952869267695702,0.01590581132350719,0.039004875135861,0.09712342580006345,0.05003861299171305,-0.031005568481010878
PPBP,-0.017518143613376985,,,,-0.01236284827813293,-0.027389911449992265,,0.01602132798250848
CCL27,0.04098161051678855,0.03032763294448331,-0.004094362596373788,-0.04160330671667895,-0.02271600715897439,-0.03885862413659862,0.03224589879873129,-0.020334816178247256
SERPING1,0.06340920177897313,0.09836838637002038,0.0642969768345868,0.015598125357359537,0.014280456080304373,0.06580481165333696,0.029647873694662836,0.0047302529396710535
AZGP1,-0.10601722340416798,0.10271047171519593,,0.07602434143863245,-0.009330493881339408,-0.0688456939648195,-0.009941700983629757,0.045588125153253375
INHA,0.007479670515031696,0.047095598981995786,0.1439579025262023,-0.0338507536837623,0.06935156402565215,-0.03425226108733755,0.005681289255679486,-0.011251663276328153
SEMA3G,-0.006406028856717058,-0.023137326255316316,0.07366948874050036,0.02613009669395134,,,0.12279230605060139,0.0275430281937415
COL6A1,0.04071169861186504,-0.05918332567080447,0.10132301609004613,-0.04400886447976091,0.017629463577248372,-0.04226294623059658,-0.09650688126243884,-0.03477500146147887
FGF17,0.049573770093894014,-0.029482862535185204,,,0.028697801780279964,0.007119738908533189,0.05566650698588642,-0.010045882593502826
TNFSF8,-0.017518139072567624,,,,-0.01569273101326991,0.006555362668494827,-0.040811217453266393,-0.02745443399645961
FGF20,0.05741816968958976,-0.02992465961789953,-0.038854717039077426,0.09826764509152434,0.05947312554272837,0.03721885432914367,-0.03655796904443748,0.004862464545648636
ICAM3,0.004749532170866541,-0.03790040103584864,-0.04091433204125939,-0.039484693281917706,0.021311248132320087,0.0019864968876703547,-0.007908839761355634,0.02585742506411975
LAMA4,0.0025630532964029604,-0.02572451089857125,0.1410921439859417,0.08941318891896659,0.016237705780385546,-0.0150261681710812,-0.03554400478938395,-0.06455136712738298
DLL4,0.020265351920267287,0.00015621172854128192,0.10279541235545142,0.03628387312550046,0.08118768871573075,0.07903291252459826,-0.024087825172297114,0.002138051376784693
SEMA3A,0.027455435729772024,-0.02553711815029586,,,-0.019741090781674304,0.02803017352012729,0.07419353767587623,-0.029291480646446846
RLN2,-0.02687009650904304,-0.021644583663590514,,,0.06391731014248543,,-0.02450786750727383,0.059203875189400144
C5,0.011320035656219248,0.02601893750454464,-0.050023702788591876,0.09896575400882429,0.0038664064757509852,0.0038099201449029443,0.04777165943755635,-0.01646878612121002
COMP,,,,,,,-0.03027522136698404,
EDN2,-0.023039281499175054,,,,,,,
C1QA,0.019071243511208105,0.10405595464074856,-0.02244493688349801,0.049179980401258934,0.04485988270610901,0.07181339069108043,0.05814843005851993,0.029836212168711063
UTS2B,-0.01921414588652325,,-0.03689075396072189,,,,-0.026113084428101827,
COL9A3,-0.08358651945725132,0.08643782581227392,-0.08758277152517094,0.02019182090803039,0.07832258675599621,-0.02576058435045517,0.0736229782421205,-0.05582831652562237
DLK1,-0.015649154125393135,,,,,,,0.08434127750776811
HGF,0.0034854745097566055,0.035739987498118186,0.02581172248492027,-0.004223924870407908,0.026153784425415876,0.03780839989519986,0.032588136483587986,-0.017252766250427792
P4HB,0.039365805545359865,0.10048366396163408,0.05160000310198937,-0.008966531140511231,-0.004541243911613034,-0.024528799647594083,-0.06622984764119487,-0.016089092578499543
ADCYAP1,-0.007711552327916855,-0.05034011310326082,0.09702738012884028,0.2275207680390538,-0.0038298704409821627,0.10950519675385871,0.06849824109195543,-0.003727262705637532
GREM1,0.028081616693263676,0.06912338047436888,0.025279459355741576,-0.037935513715352885,-0.010071530942355503,-0.008017449475934777,-0.03854915935085587,-0.0010331639218693386
EGF,0.0049562018973543405,-0.02402907537553754,-0.014258546701899877,-0.032507415950966304,0.010895303351940794,0.014113162539046034,0.0342990539691525,0.042615958476940365
VEGFB,-0.037643358617369414,0.06625552769339468,-0.04614917459978335,0.008237717980631018,-0.11384605284241871,-0.06148208367372859,0.0013626132568513964,0.05233196240075373
FARP2,-0.04871023979245028,-0.0470649140714864,0.07412924940640668,0.05703446119322156,0.03178323146283842,-0.03632110876325427,0.04859323549559967,0.01731853034205836
BMP3,,-0.018342213605899257,,,,,,
IHH,,,,,0.004813730589448705,-0.026947804448117306,,
LAMA2,0.012448849267788062,-0.03950066037879862,0.011929880061005505,0.00407858259959657,0.029410656753580282,0.060591360781063315,0.015479523101980561,-0.001925967852111169
SERPINC1,,,,,,-0.022091367901093877,,
NRG1,0.016782031592867137,-0.0425299227352217,-0.011362953117101886,0.03269066438371234,-0.022651267663777105,0.004634855492147282,0.06709697451104575,-0.06950701817529434
SPINK1,0.16264900365106033,,,-0.02455181739328941,-0.057306360242384564,-0.053299370624311414,-0.0341629685608122,0.025547892810080453
EFEMP2,0.023094062047648845,0.050374323530691184,0.010553550066733138,0.031536182270855424,0.02779193579363618,-0.031149935972390522,0.01257875035442774,-0.032381830264116944
SELPLG,-0.0023322010488206154,0.02720493227615924,0.016942964035084877,0.04119172622131645,0.04132786608875984,0.11234897254852458,0.07247702239911138,-0.06578850084939404
GDF6,,,,,0.03190061559566095,0.04154448333486139,,
HLA-E,-0.0244482588528161,0.03992838497506049,0.09453324523419,0.07060470380547178,-0.0016028525193693818,0.004177999216028209,-0.007129856071878478,0.03028192555056528
PTN,-0.09485750048679908,0.1205478527223027,-0.02460264657266612,-0.09701641586990403,0.06656821488498052,0.05608226113579609,0.04421586206811222,-0.04061134814576645
CD274,0.024902737265417932,-0.030649787749987497,-0.021689327118077154,-0.043371279673034224,0.05534962495479206,0.005566463163838469,0.033023353976505,-0.03249335731648056
CD14,-0.06334792942729169,0.07014881040543787,-0.0323704687168295,0.049808207338899346,0.08440026775417535,0.1096773999927841,0.07584964609512866,0.014040873594333574
SFTPD,-0.01967332054616849,,-0.011403901738960599,-0.014900032224301474,0.05751246121705165,-0.014764573783672996,0.1095485915920043,-0.04762639218571625
SLIT1,-0.08483568476629563,-0.08623160608566491,-0.04156734147992522,-0.04396556434734063,-0.029682925877569568,0.03701660288194089,0.017885294450770743,0.008661633040812227
CNTF,0.06624023596319478,0.08312698371958223,,,,,,
BST1,-0.02513458475448171,0.0023068273339268666,0.09583988596283591,-0.03709540806425066,0.037985127970626247,0.048505631702803614,0.046007496959031204,-0.010635624054101595
