,UKF248,UKF251,UKF259,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
PTGS2,-0.004085242407029728,0.04043936159203446,0.007934194465352058,-0.016534264635773246,-0.023452351517045257,-0.06304955608299696,0.013185028043597231,-0.07585242708040507,-0.030339146770877432,-0.0007387505586868985
XCL1,0.00845498970555729,,-0.011379006880305563,0.03323917512565816,,,,,,0.030653433169031664
CD58,0.03237475691807701,0.03413142444379329,0.002257073856517002,0.014921971030896082,0.013823926461747819,0.06347132665599653,0.07341057362869018,0.02444367803906413,0.10038171341627014,-0.018049768160692748
TNFSF14,-0.02204687333030152,-0.024479794275944128,-0.014814094303841835,0.038607077629676675,-0.010740764766899136,,0.10054301657120092,-0.019875448518577532,-0.007035742470116009,-0.017083268251638337
CNTN4,0.027221920502037086,-0.01916270486816663,-0.02045012256318662,-0.015313671985745403,-0.03678089532479335,,0.012918365268286726,0.0030403988941727043,-0.03474583082981343,-0.03593141143276722
NTF4,,,0.02534667043032897,,,,,,,
INSL3,0.020011972328587976,,-0.010458299966539419,,,,,0.0693881670209102,0.012211273271469663,
BTLA,,,-0.0166005003708829,-0.015888499689852523,-0.013716323968771028,,0.047400905793441216,,0.08598793989453113,
MFNG,0.07252571349649792,0.015986890288035148,0.041921846375163385,0.05748945211349133,0.021050741777018604,-0.012425560778522205,-0.011831019214518521,0.10364566637214531,0.12138522710311818,0.03936705161596599
ICAM1,-0.0024706093483773867,0.028780249397839394,0.009613313046548777,0.03089233774525523,0.015197625237715279,0.007741322144370171,-0.033716304139965424,0.0049434686762711115,0.06233607207152166,-0.01811831790701372
PROS1,0.04729843113432004,-0.0007479518469914964,-0.004429864390113922,-0.013471076245596385,0.028453736795418367,0.035845208929434845,0.09629079630442357,-0.01182044386036973,-0.0091288484503549,0.056363454471427946
CLCF1,0.023873918002878643,-0.03751810461330097,0.05686491419422033,-0.07399921422114959,-0.007833587746051175,-0.008156130501932054,0.058921242131526476,0.011870765211433902,-0.06125548196675192,-0.05408396509559063
PSAP,0.09031511869082573,-0.05782866034533766,-0.06141348368093179,0.0411505240230395,0.007441633794083266,0.028921975730333453,-0.008394270266741666,0.049773376878549734,0.021490198881433917,-0.009860912400507356
EFEMP1,0.037827530863860336,0.052096182430326335,0.029476057806499877,0.006531956877896552,-0.003644037021654696,0.03258264734654771,0.06702148350828056,0.08819682799160258,-0.08207367708245071,-0.04578617178345057
C1QTNF1,0.028256952315472643,-0.00942185382726666,0.00628228117481249,0.052687018474787795,0.05362047641906007,-0.027630820383384512,0.01677089176755388,0.018717471473618703,-0.009409065858866547,-0.013938187500917585
ALB,0.0899875719418072,-0.0322923629266737,0.04345258112496001,-0.0375300137230661,-0.012199240247062726,-0.009972106884107945,-0.020562102774143862,-0.024656886962377368,-0.040234869850360226,-0.035449402209538614
EFNA3,-0.07047695382580897,0.03939886180939913,-0.02478879012105779,0.00600517242817858,0.005571274672212978,-0.041881016653110385,0.04665967091428182,0.009389209158236338,0.0760736012312626,-0.045723622942206645
DRAXIN,-0.01961124438889671,0.00029542957031035704,0.06744971020775692,-0.004460007798106387,-0.009795391279262771,-0.00029509938262548284,-0.016964404415919905,-0.052281847577276996,0.11373387090738002,-0.0020912695533728508
RAET1L,-0.022728666364354416,,,,-0.011732185522699433,,,0.06753272047451904,,
NPTX2,0.05936082403100361,-0.04944439848687574,0.02577604839329522,-0.025342277946220317,-0.016094187287759576,,0.10357402333057067,0.10185979440527529,0.12485653389252992,-0.018185935165764232
FGF11,0.025736647968273265,0.09843934355118114,-0.010806020766689843,-0.03265328654293909,0.03192524995143269,-0.11452435507869588,-0.00660642092415083,0.0032261206776898655,-0.0085953518230892,-0.011480654896958438
CD59,0.02223960990640204,-0.03227191016175444,0.021308612955492964,0.023547468884979373,-0.020011613113108746,0.08861093059427942,-0.024424135101313433,-0.0048691699542209015,-0.003876782661345107,0.04185511979874389
COL9A2,0.06157672297881585,-0.005129006847691643,0.03193043883824596,0.017660796357601007,0.003440377492465799,0.051592685509118476,-0.017592125679581766,0.04830307007822038,0.07137735271902247,0.07962699287493186
DLL3,0.007777583343374182,0.023768491993860615,-0.0008647949472964039,-0.0006492838178786849,-0.007002044962274606,-0.02564894580075685,-0.04479206348557348,0.04901774433714477,0.048287782625976786,-0.025810896982077947
FGF5,,,,,,,,,-0.024147108856329105,-0.030479328255724525
LIN7C,0.0013819341112344436,-0.018036247606828325,-0.055573215491045796,-0.017722922620092996,-0.01372301400973908,0.04245887195274988,0.00218335365663654,0.012485486705515044,0.07477213182243174,-0.0112220409597583
GDF7,-0.020976478140557007,0.044675708181094835,-0.018660660449179765,,-0.010740764349513,,-0.039856491447454456,0.08411701803349346,-0.03410807353260369,0.015502208991364752
PSPN,0.008103531888004945,0.033349971790100345,0.0493477083424852,0.04563145106900239,-0.002981583578555804,0.059680074615133104,-0.042917975679188924,0.028019195896178743,0.04546319945746157,-0.023934583324187936
ANGPT1,0.05937922403245899,-0.031086788029062885,-0.03823190256644229,0.0981017796458404,0.02150418811393228,0.032366788345783534,0.028684167287292527,0.017620184278781408,-0.006285766728583557,0.06438232663652889
PNOC,0.001508800032816929,-0.04303183721793179,-0.035930472795500865,-0.03353700848339091,-0.03029669921063937,,,0.03051711616353595,0.047886449964169554,-0.04720116711529517
L1CAM,0.015942878537435305,0.02344216958848384,-0.00325677517228204,0.0018264718445589211,0.011768210412634497,0.018941850168642048,0.02131873635268636,-0.047580986340137965,-0.025746243941570154,0.04151765649835295
APOA1,0.08290446212355472,0.016878592446903498,0.07294260465555984,-0.012088458092366642,0.050057678549797806,0.07676771282971802,0.01962243293061135,0.07040970132256075,-0.01719706987277576,-0.011543452122160626
PSEN1,0.04678831975566449,0.038243780429522305,-0.019224540204174374,0.03403812782331512,-0.053307137851603105,-0.014048981438670784,-0.026156709757641342,-0.008466949342929353,0.018193334932350733,-0.025293959288145325
CALM2,0.056207246081382854,-0.02630840859704058,-0.006887847605718252,0.02707878346583338,0.00035657465050183726,0.07498379988526802,0.040544720218481725,0.07995214226196332,0.031696677866446726,-0.026587031322145464
CLEC2B,0.027743558799914556,-0.017122451563647254,-0.007081215037123001,-0.008685889192717143,-0.021478573340923117,-0.024984581854733345,-0.06010239574224613,0.050493841240765516,0.04349081247022702,0.03906345064728817
NTNG1,-0.026402241809637007,-0.02632431472918245,0.010133170220477748,-0.0198851429751384,-0.05356193540325384,-0.0342776507579657,-0.030578619537235376,0.056483896223146514,0.02226506728646253,-0.0024224081324488384
LRIG1,0.002388497792121914,0.10439468318262927,0.014760941717353841,0.05509012368715119,-0.043251697262093707,-0.015927363016248194,-0.009709298922200538,0.01345247556337512,0.019643921860380775,0.017798232772164857
CPAMD8,-0.00758023637593595,,0.033904295318198864,0.09712734984221846,-0.019880266693758156,-0.04418893710023473,-0.07459194380152558,0.0035381016178942003,0.058388426635482556,0.03085086373703481
GHRL,0.0374424201179279,-0.02608187616649585,0.0036802236609300206,-0.008988950973802652,-0.009795391279262771,0.025801230529727104,0.004010360196251053,,0.03368083953289148,-0.023923440195494975
NPY,0.07246222307876016,0.007630666684321251,0.01904541005177108,-0.033589283996246264,-0.03429643871088047,,-0.03547821006546821,-0.01740911406717035,0.04044633699138697,0.04484777281051688
MMP2,0.084025101915051,0.06225589872921148,0.028168924644478247,0.021897814317356615,0.039333698905378085,0.04888048382469588,0.026303063851498852,-0.017770818070951055,0.09410694053655654,-0.03792308390118051
LHB,,,-0.010773599463914572,,,,,,,
PPY,-0.0009223063461213974,,-0.018753694512075605,,,,,0.01121631806540574,-0.01525368703562827,-0.048582398969821645
ALKAL2,0.025289642242960316,-0.0165051331383329,-0.010617075867634326,,-0.014537080557568452,,-0.04915291030275934,0.03349091799085458,0.043339983443622984,0.0007623271956322294
CSF1,0.024381658217003686,0.02110236119610389,-0.03471366670430957,0.02657553562798867,0.019853526091050445,-0.018769582738747466,0.014470533524546128,0.011643704237746577,0.01029006300158858,0.0002832711157648172
SEMA4C,0.04062174375315481,-0.005100480049147364,-0.0007473113808037715,0.009698343462713739,-0.018908910428808677,0.08439180229872192,-0.01890585467903779,0.014021318254753425,0.03068091714405054,-0.051838914740486304
BMP8A,,,,,,,,,-0.018158170138706232,
ICAM2,0.09402031713951448,0.04575714864201972,-0.002829555613602364,0.01654605755115021,-0.028444033491982684,0.052981751340332464,0.031425840375794295,-0.011382782441317376,0.09333285550606833,0.04798297045737045
SYTL3,0.014307518860763264,0.031525525957543335,0.024151595559433053,0.015106284846516882,0.0044640448454057674,-0.07425637051624523,0.10854188452080794,-0.02762011502819067,0.04753212235255562,0.05266748718139733
IL1A,-0.03314374324500173,0.025873953807038812,0.004800773352641135,0.024724538452829983,-0.027611853857406624,0.09755581772440286,0.019688198658196862,-0.042955823351163054,0.030857410480103303,0.003107047354981447
HLA-G,-0.034973990338959114,,-0.011379005852685671,,,-0.03871904629217945,,-0.028669838380911243,,
PGF,0.11099753823220311,-0.014696468028338253,-0.03962191979555121,0.033715644887928636,-0.017711787896445744,-0.03245050829115106,0.04309728899497951,0.025198596450715267,0.07285956249032415,0.04608930846108907
LGALS8,0.038828361212205856,0.04803989221872179,-0.04373115745584961,0.047264608509474934,0.0252916842874394,-0.0391144095790963,0.05927066341577131,0.01588880453728709,0.06680223860000163,-0.0802415646003098
DKK3,0.013629190324824642,-0.05125942699632021,-0.048364801657176736,0.013204999797018698,0.0011662346410069198,0.060966393913241185,-0.0003524363326095354,-0.005944682946011011,0.08059481227331336,-0.0020795789364429955
COL16A1,0.028952435095699693,-0.04482458113865737,0.016949924692553478,0.05755441546133181,0.0037340258349200742,-0.03387215121358268,0.007335482617222575,-0.001792150814802961,0.09122077966373358,-0.059125861449878844
TPH1,0.02708807199342812,,0.00874666927501105,-0.01899455378709278,,0.04341948237495882,,0.00038584789728867206,0.09156014734700715,-0.007087688466492402
TNC,0.019893163522512653,0.02761325555485658,-0.0031387038610397083,-0.010330814832900369,-0.031051407687800184,0.054485677717745935,0.09889138094669152,-0.026131705281359264,-0.04229267387922134,-0.0025732739614478424
TNFSF9,0.024379303134883765,-0.027600345364222113,-0.018660661704404738,0.04937207755463765,-0.016361261632429548,0.09213188513584944,-0.005763515379889643,0.02242123069824436,0.019686688689414075,0.01388987882510653
C4A,,-0.016265068890342658,-0.012772727331829634,,,,,,-0.021979490348985605,
CNTN2,-0.03205466973761768,0.05789376478006332,-0.029229359909219856,0.030858156204626584,0.01887578773401543,-0.013016629920448858,-0.02470010987812773,-0.008881140937874323,-0.006121424097477784,0.05276678614278507
F7,0.032814370825071854,,,,,,,,,0.04309356994538069
LUM,0.15681178931537162,-0.02398037235336818,0.04429632270120886,0.06764778241999668,-0.008149010397279288,0.03819641734933482,0.034254199979680176,0.0277123160091321,0.0385992207983145,-0.0066958198382513125
BTC,-0.022728656897134394,0.06534967730173864,-0.029241802706163014,0.005175275862022933,-0.024670788393237546,0.07123012459461169,,-0.027782693437003732,0.03240900513486455,-0.043607880126437674
APOC1,0.026935531690282618,-0.009055498013694138,-0.04357689763948089,-0.019292968244721993,-0.022718942998987142,-0.010142779919622974,0.0029044414086111803,0.08953612619573799,0.08542946204710038,-0.005780148490996601
PKM,-0.056370212715385906,-0.09674931018495472,0.01897139929270842,-0.03547261504690874,0.014985798142431695,-0.14014327728751858,-0.03881612137997025,-0.02821982306794888,-0.02693855111677937,0.02536731063617462
TNF,0.013701864139861434,0.00054336070519268,-0.02819777248181074,0.025154625833269415,0.0643967465953733,0.07314221985089085,0.059965254314857996,-0.019018336662308625,0.17605631088162013,-0.02610819925304221
GNAS,-0.04005103381112352,0.013919879042750776,-0.0518856219116203,0.024163368056842348,0.02446006987776197,0.023058971900497077,-0.020716485605011672,-0.033378351646095976,0.09246162435532705,-0.026218375437025068
BMP8B,-0.010557501743159605,-0.01563692843129577,0.01978039833922652,0.013338870114130133,-0.009508761458710982,-0.017279416131862374,0.07427536181662692,0.02613503325639686,0.06656164996416461,0.0031785501105339076
LIPH,-0.025679784809817155,,-0.016181369322480613,,,,,-0.021203809206789718,0.03254226198317812,0.058374318467266484
CCL28,-0.015214574430464856,,,,-0.011246856959372073,,,,-0.02479905491512718,-0.03950055348403474
PTPN11,0.053761730561193266,-0.04072037519391939,-0.025072827167082774,0.030804555733523028,-0.007407924667061668,-0.00394988470976932,-0.053768520959289905,-0.014771815061872685,-0.035312813255648876,-0.04260440791033037
ADAM12,0.07317260793045617,-0.019368553602200404,0.05305757601742727,0.05953388352242498,0.2760109441290046,0.18240745442673137,0.005215200438189442,0.03150498189751147,0.04814547693575948,0.0644384654602764
EPO,0.05812167881395441,,-0.01649662786222773,-0.020382120278525956,,0.020916167622900553,-0.03580585052689348,-0.02202177230380889,0.08658716604078436,
EDN3,0.0105324802467676,0.028189794250793723,-0.02053600872537784,0.051047523079771596,-0.02596424412782288,,-0.027437754477220102,0.0075313216089845205,0.04525319577138353,0.021811027836006806
CCL22,,-0.00499844389648939,,,,,,-0.02013857358414492,-0.00036536887480860227,
CCL2,0.05905831506653279,-0.024782927013532165,0.015983539086392183,0.014713621120048198,-0.005023769684058348,-0.0049712592164145655,0.06428163229992735,0.019664022429240514,-0.06902726421421813,-0.018692445639546775
DSCAM,-0.021144462626414336,0.03015403769808451,-0.009897713338541959,0.006883192180368758,-0.026163281830672017,-0.09751171653904721,0.03918891746654927,0.028142197384459076,0.06789572406618768,-0.053305550775273554
GPHA2,0.007835909600953312,,,,,,,,,
ANG,-0.007206138915294932,-0.0069279471409063155,-0.008265220362892333,0.17100173576148306,0.028719999749270468,-0.05258255897533357,0.042087796467580055,0.018697189167180325,-0.003972007099079824,-0.013954308700010045
FBLN2,-0.019859107339211694,-0.0180219152643431,-0.02501363886956189,0.0623093849731231,0.013643319890106089,,-0.0021513882393963723,0.019626016333896882,0.011595831953984533,-0.012783956219321978
VTN,0.0686388542028118,,0.0075126984046323874,-0.020549513788778846,-0.014997317193562855,0.05534210894744405,,-0.015485266339527029,0.026766473201229216,0.06766671880345754
VEGFA,-0.09935249600777156,0.08508772710948696,0.0634598872514086,-0.04199819537579339,0.01765804660292248,-0.11696384594134895,0.011714297661774259,-0.083194057243342,-0.12341537412811328,0.013815370075883312
F10,,0.08748924067791113,,-0.00027213760238465533,-0.028786932989989033,0.14945764925192884,,0.004927762524921123,-0.008542685481653812,-0.03437276853064255
SERPINA1,0.07162757770250776,0.03052253818279209,0.027366060691595383,0.026007509567341797,-0.005164428121408109,-0.04008018904828379,0.04469099451141358,-0.007874011742033666,-0.01282109788110869,0.014599382783076672
VWF,0.1124982486775768,0.02326294395145212,0.043155300466264375,0.12107528537387517,0.0005322507513727057,0.1544564728103291,0.048994074040917185,0.03486530058274143,0.05010965357802845,0.05897080737411295
GDNF,0.053987928971347424,,-0.013418048846633852,,,-0.011866180398775319,-0.030578610998847587,-0.030849999277504585,,
VASP,0.10290117193515147,0.007329217506420938,0.0034437795788451854,0.06262723837055693,-0.00925904720251235,0.07968174484800633,-0.06225237179100773,-0.0016621112116797473,0.05290861147770761,-0.017251265815887724
ADAM15,0.08802250388820888,0.01190930374151518,0.011843665965846524,0.03621953947181405,0.023713751862006742,0.013333811813854846,0.07017612408387809,0.017197240812127364,0.03489594598775546,0.06706310241140358
WNT2,-0.020801802361674258,,,0.048872862805702036,-0.0127604027134761,,,-0.022617463253443014,0.0380002274309736,-0.0276431266588437
CALCB,,-0.007958205639494252,,-0.024821693354026085,,,,-0.02678667625510003,,-0.04022130150523231
OLFM2,-0.015461894680979086,-0.011075400203719237,-0.024270311710078468,0.023573119643556392,-0.002584027926313623,-0.03119672140584619,0.026412419788251016,-0.006213165030136428,0.06096985701773041,-0.024282141630877725
MFAP2,0.11049065711311215,-0.008289746525440022,-0.011276692432743912,-0.010956929880907351,-0.027039342031568554,0.03367779431065072,0.06288629365516864,-0.014243350470686589,0.060420481302586274,-0.005754811519782106
HLA-C,0.12463584637638556,-0.08774405155507312,-0.023599463335095137,0.032711688369546715,0.033249297126858555,0.00971540970298195,0.06929278282362519,0.019187232695046613,0.08243226397072603,0.012117664536028134
THBS1,0.07391446812645971,-0.033689886286808655,0.02867021982038485,-0.0015576467551693322,-0.011490100147789584,0.06318794497354353,0.05455854278522636,0.06762998224113811,-0.08130564255959526,-0.007194074419889213
HSPA4,0.03420480575980721,-0.013357202901232181,0.013298153957408349,-0.05885595884287153,-0.03454294964523498,0.033013874798294277,0.05160778804769127,-0.00037158365215573093,0.03510319513143581,-0.07102751801748078
LMAN1,0.002797846504613809,-0.04264077804693768,-0.000877638509145292,-0.040236618389354835,0.060309560965261445,-0.12477086448851737,0.023796606296355927,-0.04897448843620289,-0.010668599953715432,-0.07324992320682361
LYPD3,0.030432626362693505,-0.018954756332420056,-0.012094976171965196,-0.020549515556892092,-0.014902371748532692,-0.039192768598264933,-0.003290081798342358,0.029281013747427323,0.05775087350260713,0.00211037839259676
APOE,-0.038890590607668855,0.020184709524366636,-0.05489845612761656,0.020615732239853003,0.010457497548632221,-0.025366375995053456,0.035965084187610866,0.024405080765721107,0.06118345165895955,-0.03247439518080267
SOSTDC1,0.02823897463821773,,,0.01710446524250594,-0.022998155256827947,,,0.06247733330591233,0.07621096432785306,0.018233359442740692
ANXA1,0.07189319437862006,-0.011953099890212635,0.025125231050753503,-0.014333444878014487,0.027345799202714658,0.004197906521286003,0.01959015436357122,0.02997791302043639,-0.013250793704397556,0.03150679427939226
WNT2B,-0.03167341429210771,-0.02669848128075272,-0.0497514809038207,-0.0169496519936596,-0.02117312686039412,-0.03677580990335947,-0.05040765964892665,-0.03409869357775791,0.08282206855549328,0.0029007132765166855
AMH,0.06573407554506992,0.053361136567796966,-0.016806487722019654,0.034025486186816147,-0.012650040394760347,-0.0019887886949003326,-0.008745977188971375,-0.02501081358737358,-0.07023237075295091,-0.006495706163593468
GDF10,-0.029721647780182412,-0.02132441091864577,,-0.01555131034922963,-0.026104092944801663,0.20253219894432453,,0.0189907551505404,-0.06967855366708052,-0.01870537899833961
EFNB3,-0.0029954625477221723,-0.010886874034555393,-0.03622957990934998,0.047111131276642175,-0.05458213899285408,0.01625248057046035,-0.0019664835885664705,-0.02641103868435204,0.10132441344511099,-0.03517079827310425
LTB,-0.03611275734350662,0.01156762749805589,-0.006133733583123153,0.0610988782774507,-0.02538572890433753,0.009029933695581872,0.030919570647386017,-0.02768850574452394,0.07251685325342287,-0.02085242655976446
ANGPT2,0.12987056546629883,0.012796292032843737,0.06972976237476253,0.0798656750601095,0.030627993275498453,0.13720310029409788,0.009888063036837095,0.024164512211507803,0.09052857407368184,0.10237779964998801
NRTN,,,,,,,-0.031319535240418674,,,
ADAM17,0.017377425616491138,0.01217319491210047,0.06364324337733966,0.0168315527291517,-0.021175961667282032,-0.011480059284781014,-0.015360545900902786,-0.014615523593748774,0.028165330676428766,-0.011851363785579834
LRPAP1,0.009483194587624123,-0.0308669310394836,-0.0017583697678500764,0.0020024679714470248,0.03453921931357688,0.08247749548065549,0.02331136027950037,0.017531541300384337,0.004303359248245899,-0.0002990029672734053
NID1,0.08412961480071654,-0.01603859697693001,0.0021679749425066643,0.06062569190627163,-0.021962112341547036,0.11938820939935901,0.03636823747142056,0.021588870350743403,0.042151971524343135,0.0857515435660322
MST1,-0.006393567769442684,-0.013180290312650323,0.0480557243291837,0.021179339735340724,-0.001863901726288833,0.07016549540998497,0.06408617914873173,0.04464859063792008,0.039188995268803206,-0.03444943108839788
DCN,0.10016505630564472,-0.02307858486940691,0.01267950066093667,0.08787190788241458,0.006347268275712178,0.08474800881298648,-0.02102072084937515,0.014937371301297806,-0.002904591989276848,0.08230798480474771
IGFL2,,,,,,,,0.05143675289342874,0.014501532403024636,
COL7A1,0.11027289246152876,-0.035837131909524145,0.017832670218019542,-0.00942370863106219,0.002515043685197356,-0.015654983555792243,-0.07137666982289398,-0.008134087783519586,0.055789659947744576,0.028317902393967
CALR,0.06850351509424281,-0.06233260634512655,-0.0010686652687560234,-0.013038401720852043,-0.056371655465727546,-0.01474501555789871,-0.050329968663804646,-0.025437784956145064,0.03939055140968763,-0.08319305200381456
PIGA,-0.04208662105548391,-0.02035126279055336,-0.008515689756443269,-0.02231042594019769,-0.045499000740879154,-0.004887278843965827,0.04020509567011149,0.018197074499029093,0.03930744503291256,0.05595159290422819
CD200,0.010879999012851301,0.010840231524357659,-0.02366347555986721,0.08355464325779025,-0.028959834489514932,0.010990839053004731,-0.009049389190202359,0.03019035942713772,0.10864456587980165,0.011385920629805115
GRP,0.062370234495001495,-0.018100459821712413,,,-0.01564721217595375,,,0.019509378776603775,0.07565123007180306,0.05258405288550881
CDH1,-0.03592249878613082,0.1108200272922496,0.012099076839105041,,,-0.059616384747712796,0.07729007127691542,0.06305334702975374,0.026930949441848543,-0.056504137289361565
LPL,0.0322621971988897,-0.006423681634930829,0.042185728912871145,-0.018642180426769676,-0.003966935270199411,-0.026615982196791343,0.043459062127478285,0.03728005392437773,0.08236551604161403,0.005801284109397954
SEMA5A,0.07364119809645829,0.08488135148916362,-0.04918100003583153,0.0432188981088299,0.008254293009710756,0.04006215139432871,0.055011412384613545,0.03660180242811863,0.07604822003610233,0.002415800245452279
SEMA7A,0.0225079040033677,0.03774217695443378,-0.04764649571448899,0.10686057062998289,-0.030673621390553744,0.006084031037315983,-0.004950612253607309,-0.007630154357494156,0.10984960124130547,0.021789868044343474
SEMA4G,0.021556535478385305,-0.029470633373494655,0.022807782103506015,0.021809765732030334,0.09610628198888885,-0.05473670657144269,-0.03680468372208869,0.006503696278896728,0.06171203083860921,0.08732040586154155
SEMA3B,0.04667212489405459,-0.03307015812187918,-0.021554832584189103,-0.00276691960768458,-0.030038020992436923,-0.007340633325697763,-0.022065549119141555,0.0012772398907345132,-0.006830739943964873,0.05242993766053194
RPH3A,-0.0392728578112689,0.010675546541935551,-0.03675224805069545,0.06215812730328656,-0.04442829002900821,,0.0026573068429448705,0.05229685910453281,0.12224279175425905,-0.008716557318029745
JAG2,0.07848346356671024,0.04637815072023334,0.047084564123637596,0.04866383219274285,0.05054148696343277,0.08353551616421351,0.055621920973486616,0.0696513342910957,0.036320037484927084,0.09053624705479675
CGN,0.006658058198438233,-0.02464422336154067,-0.037680266303013195,-0.03570273686127788,-0.01185057852689451,-0.10081053972010233,0.011280916900473809,0.005258181396370631,0.07219494739963003,-0.02700774984167551
GDF15,0.02509773254801855,-0.028332481679877907,0.02824671794586374,-0.024852531049818754,,-0.07334780900854752,0.016230336078738306,0.04873730421109588,0.1073224728032625,-0.030674366864950606
SEMA4F,-0.026561998996731385,0.001985627678576204,-0.013282553683528313,0.02469965066986826,-0.032395104329598495,-0.02729283524874473,0.031181236884213294,0.07329035149616724,0.035058048816232215,0.01774728157107776
NXPH1,-0.046489897682778995,0.06196652218649324,0.011657961339812598,-0.02739918550582372,-0.031656031768578285,-0.056942145321374385,0.015963750752582342,0.03532055701144674,0.08460571172910943,-0.04819868681039428
ARF1,0.01648000765341869,-0.06330029548196739,0.018520045399743296,-0.004008821825517181,-0.025459939754148734,-0.0457634545895664,-0.021013021446843146,-0.047592823200160235,0.014712264674394985,-0.03839830625518691
DSC3,-0.021660128294521824,,,,,,,,-0.010931931436738715,
EBI3,0.03650433143217016,-0.014457554945350443,-0.003966721854787426,0.0460071448574496,0.017331205752671955,-0.004075287742162172,0.07902204824990723,0.08473051948684307,0.0391644177445527,-0.0436088087539075
TIMP1,0.11876955899248808,-0.004702935730106722,0.03991551500286676,0.030268397972236443,0.0038686779726017574,0.007179003739096566,0.07339730110355201,-0.04685953231426536,0.0325437472459055,0.005440752608470586
SEMA3C,0.057538270191876774,0.04350448667357736,-0.014044583368532077,0.005836059488862774,-0.026457141843692366,0.0766330464193635,-0.02874796902594208,0.06238174322718119,0.044210978461519924,0.03239769918118548
GNRH2,,,,,,,,,-0.02857737651750255,
GAS6,-0.03213084911586613,0.013597502929132038,-0.026810388654278535,0.007802755897651083,0.017779598282909693,-0.06660040856312853,0.008212186097815422,0.024350954700540214,-0.009459041758072903,-0.029372793887667323
MEPE,-0.0026109957153751524,,-0.007484225081836666,-0.008402254136450672,-0.012872173254914314,,,0.06097236290826328,-0.013766683682283431,0.03454997371347415
SERPINE1,0.05557286453289343,-0.022836779113266512,0.06891606655485655,0.005503075075322416,-0.03423264000132327,-0.07572291157979696,0.02638995944443406,-0.06629479544879542,-0.07190625861571301,0.02634319063292022
RSPO2,0.012295890902219326,-0.028332478071211798,-0.013668136036190891,0.009706570584783114,0.021786422980833824,,,0.029874174716724808,0.026808033621291256,-0.03591127890361668
SHBG,-0.0027099506656926083,-0.0032596857165682557,-0.021870510338907086,-0.005168312167916486,-0.01920637445106058,-0.006627324080427044,-0.04161511645890365,0.0808637429157028,0.008599592157549836,-0.04713179708715803
LGALS3BP,0.05616923354289228,-0.010106018801881415,-0.017807706962763084,0.07813492292855344,-0.002904300127218406,-0.0021572156967444326,-0.0034317120228714295,-0.0015030076950172523,0.0272617131184613,0.04390363825167947
LAMB1,0.1337567250503668,0.01566830983665061,0.0676740073934308,0.011869945239775932,0.06768146944394539,0.07860459911676636,0.025220913182131634,-0.01840476537053656,0.048205180845090206,0.07946601068075296
SPTBN2,-0.024787969165351115,0.0021456746324015545,-0.03795695621861721,0.04153059283524693,-0.03557405628708902,-0.03828721251385773,0.11853227971073625,0.0034074588596689466,0.07424974281092225,-0.03084720814567471
COL1A2,0.12365275415060217,0.012250863639905527,0.08324875704253448,0.0860556324987543,0.003155862470653394,0.11967730059241628,0.11112036512815242,0.010262895295598016,-0.011293961857361411,0.06287992313333264
DEFB1,,-0.01602155943187319,,-0.016715754781057877,,,,,0.055094087311990794,-0.032413474038033165
WNT11,0.04499227353269447,,0.09280224726706196,,-0.009688633914068111,,,0.08707909009883469,0.03899997790964562,-0.029099823111612345
LGALS1,-0.0034781921275492548,0.005179872566160691,0.024902353514563543,-0.0291985399029234,-0.010573478827569895,-0.047746648915310066,0.06297554541821472,-0.020101878281153302,-0.0040267102188367935,0.0032465410061299415
BCAN,0.029179013811276088,0.049069528264754164,0.007629349230297923,0.022668354057634777,0.016957345894091203,0.027557976215523562,-0.021585726485103474,0.03239832168383441,0.10057758165747778,-0.032831921161679885
ANOS1,0.013259086483176748,0.03497868252181781,0.04862905134838514,0.04706762594031461,0.011108359757689172,0.03583444706407257,0.10651394995250268,0.06326382845367058,0.036273101469748596,-0.024055031648383504
EDA,0.0076996115815980565,-0.013389448825932371,-0.025374930139922834,-0.025489272715793525,0.018954729027244526,0.03421634363841817,-0.009845375156575086,-0.03391563550331348,0.052872750813213826,-0.029664189554601518
FGF22,-0.011554660538862158,0.06662511736077535,,-0.02425261743055758,0.028183200689146943,,0.020890823914336,0.056588040275950054,-0.05054245383738881,-0.015149804961421433
SHANK1,0.014491756772975076,0.018509010759050825,-0.022273499043422903,,-0.017299809261317356,,0.08693613596009164,0.02035448296004168,0.01908453253407768,0.1035910624543703
NPVF,,,,,,,,-0.018786824094653914,,
RAET1G,,,,,,,,,-0.032882714634883084,-0.007312586298021587
TGFB1,0.09227311306038706,0.005528754621729329,-0.02846148205975305,0.03742926255681888,-0.014880516017280188,0.009126709245843675,0.042247301510778754,0.026263776416156518,0.03261440561804633,0.028452679037883684
MSTN,-0.004407490328231405,0.017624652963257662,0.031204840096213902,-0.0005040789197799216,-0.051671538772359776,0.024757414611834654,-0.07319073328821214,0.05101657566176427,0.07149723736282133,-0.008422495303465838
WNT4,-0.02091872426917457,0.010793193273815935,,-0.013037284847278868,-0.0064661852478037725,,-0.03131952855310904,-0.0637077986066999,-0.03498511819502427,0.0368490395618432
