,UKF248,UKF251,UKF260,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk
CXCL8,0.011985056206376214,-0.015694701811480635,-0.06712593657825028,0.008713729897098756,-0.024999702128686043,-0.005669871253435887,-0.0677996767311961
GRN,0.03821610472974224,-0.04337752094167977,-0.07701877709570439,0.009486365980197161,0.0038964139478931525,0.02412669815879172,-0.06683440873831512
MIA,-0.019628373422624544,-0.0149067212365071,-0.008134385012458101,-0.00016190515264254702,,-0.014147420538379443,0.08628306861129985
COL4A4,0.0011647220086712735,-0.02506866520454371,0.02771562544822278,0.013574034017423877,,-0.03517407016462492,0.042885090631282485
TAC1,-0.009623010494569368,-0.0029549657364043983,0.09843280220491697,-0.0020854842064251,-0.005943880830883621,,
RARRES2,-0.0492351141862737,-0.0058937790754218355,-0.12566526363266106,0.031889819915699634,0.023198786217512566,-0.02409419504303669,-0.02310921820912921
FGF7,,-0.01891872534998573,0.021517937895778726,-0.0016439306777948457,0.04001765837313871,0.0318568854540612,-0.01067514512829831
EFNA2,,,,,,,0.10117683190380694
HBEGF,-0.0015642957839986078,-0.017339145990442326,-0.041130436988106825,-0.018355825125115643,-0.040086197436024186,0.02923793494848548,-0.01764392137281794
CSF3,,,-0.05103692052999357,,,-0.002853661630471928,-0.039214384890674095
PI3,-0.023298195933837702,,-0.030730739401731304,,,0.018451848560039816,-0.06477670619171677
PCSK1N,-0.005162899045404394,0.016446100782560497,0.043568293774662765,0.010783652562911836,0.06110226286527382,-0.09681495008115497,0.016931391436379627
NTS,,,-0.01824391160341943,0.04865508791036982,0.008469878573959623,-0.031055511145936448,0.07607751643372943
SFRP1,0.032373148131308344,0.007703728457354017,-0.01747565815600425,0.10800774349208138,0.0026292633870983453,-0.007527629493398863,-0.020969533698882055
CXCL13,,-0.028298085788667677,0.024441390772424746,,,-0.029901482184002105,-0.02545434816648866
MICA,-0.014818090611900035,-0.03338513424489346,0.017949438190991426,-0.005995966795092197,-0.05206859382803207,0.06508347524566244,0.05970713651023927
TG,-0.03487408374422241,-0.015913287758607925,0.005156593160278193,-0.0013472349610324796,,-0.01768832030709835,-0.021316520059955452
ADA,0.026346030247485736,0.032553354836632374,-0.026575500652533522,-0.0052369572291034805,-0.046316166535421296,-0.012265025168888714,-0.012867817300775616
LAMC3,0.0979185344736908,-0.0027789980256254874,-0.06388789589941846,-0.005308062777835546,0.016202930003542997,-0.0005540959621669986,0.026607079367202302
CCL7,0.06014188990358906,,-0.02296126665652246,,,-0.019951620137266056,
NGF,-0.024185868113018108,,-0.024508762316744044,,0.007505865024390587,-0.023042524010583345,-0.014015487581165345
TNFSF15,,,-0.017000443915208274,,,0.06891275004630887,
HMGB1,0.03917790241112884,0.038217577831143185,0.04712150047905092,0.04054104127834675,-0.03860746740151289,-0.01137623819355319,-0.0852035972361396
ITGB3BP,-0.005271265371316869,-0.03199826522557759,0.043937905915389666,0.037496022838004656,-0.027107623692023537,0.0018353855455257003,0.018116848325380953
AANAT,-0.020437408219031044,,-0.015318416691993417,-0.015536197100237872,-0.018269561434853476,-0.01750320050782655,-0.019118028720522942
RELN,-0.002152589415230142,-0.037343264800700916,-0.01178920454751589,0.0092284486648357,0.04909007645975636,,
IL15,-0.020467409610771464,0.14417538439301994,-0.05806151773844151,-0.015526089242105953,0.022172538103327793,0.1367402733261397,-0.02318169217833801
UTS2,,,,,,-0.014905256249447019,
BSG,0.0032662095198476055,-0.059195982864919255,-0.0019013745805702468,-0.08099072463058775,-0.014844919882417455,-0.030931812814366324,0.0035661672734253547
ADAMTS3,0.03548128148584738,-0.003974620724900522,-0.018580121763113362,0.0565728612663181,-0.029336622788935385,0.018550449385567488,-0.04727365929813241
CD34,0.049118256259290664,-0.013857534229259354,0.0009203818384865666,0.015505720735774489,-0.011800099876767455,0.023270149831791175,0.06987883344556378
PLAT,0.02759914474109924,-0.02269346255263852,-0.03245983689163919,-0.025504976907474095,0.017348051926854006,-0.01882233773666432,0.07491965902587591
NTF3,,,,,,-0.04565953346704619,0.08462478195106615
LTA,,-0.01170268183699637,,0.021778921518484744,,,
CKLF,0.009174888236564507,0.030939040187289345,0.015641401187711828,0.0284498309279509,-0.03545070672779244,0.07294260747284459,0.05062513787023606
CD24,0.007340203722170508,0.017879533585173503,0.0870490283007353,-0.017940313358720778,0.030265849032381362,-0.018162220031082605,0.02519879254174517
HSP90AA1,0.05297903143082093,0.06923412007632546,0.06853192498054678,0.011240415752413569,0.005656982782523673,-0.03653103922591967,-0.0902825967415373
BMP4,0.003975052099442937,-0.012405528758492062,-0.029727862104000004,0.013242790027903368,-0.011351228866154596,0.02748968487663974,0.013925639270772493
SCGB3A1,0.033808568887071226,,-0.018242343227714748,,0.08750090473219023,-0.030367209301359544,0.08018040661940229
IGFBP4,0.03644999166795407,0.021614101349993965,-0.0050806606811557966,-0.0006170364509861475,-0.01603636519874145,0.056832023534043284,-0.02928906388197731
RSPO4,,-0.01891872175826692,-0.021054629471859237,-0.01740285309532975,,,
LEFTY2,0.05292921698563239,-0.011846408575273245,-0.03268003956936127,-0.022039155637712346,-0.019432663347836335,0.08565114026440418,0.10733671677652545
PF4,-0.014612509553026067,-0.010645179691567648,,,,,-0.013021191424961814
ANGPTL2,0.0003009048163335443,0.02882993912841737,-0.019354962399164583,0.0022811482538627917,-0.0566518688383381,0.0096740752553133,0.026971181692094698
LRIG2,-0.08699102506366783,0.0324555578696165,-0.02710025559968889,-0.046408850950041554,0.026005136803119746,0.04900092732175969,0.04170819052315996
ICOSLG,-0.008533323199415509,-0.020619372946570194,-0.058718421522489704,0.009789673088195023,0.025240557570153074,0.021724160452242257,0.031070120882143747
WIF1,-0.026292839135861935,,0.003036986622454533,-0.01342936953521169,-0.04451471985916452,,
NPPC,-0.003281243613332753,,-0.015553154535470038,-0.026196432958910266,-0.04824579157302786,-0.029784170916556156,0.040428440861356635
LYZ,-0.0373569919077668,0.011398665852342317,-0.02445780288414395,-0.018780492605407224,-0.030987397203976107,-0.03620086080175252,0.011346455534542473
EREG,,,-0.029628859288178697,,0.06030424925970242,-0.005241200250994207,0.037587032154601054
SPTAN1,0.03264897565888456,-0.045859130929286174,0.0650757878583495,0.046834099758611955,-0.049552161559785944,-0.040606432806473546,0.08430337150952188
LIPC,0.20840496081304927,-0.016021564362897,-0.020384346722519864,-0.024191728004205697,0.08675798588544952,,
COL8A1,-0.024798465203939787,-0.018839867680919158,0.014325600261618419,0.05798624984008012,0.07496501882678812,0.03937916673716698,0.06908652830585542
GSTM2,-0.009049959554407034,0.03184905588832194,0.06807396172576416,-0.04137603023790386,0.03971159413634591,-0.005567204418896847,0.021397877153905873
SPX,-0.004828867038527848,0.007316725534514244,0.03796759223436111,-0.034567641991955354,0.03523189336842934,-0.020116142481888807,0.03386470795258873
MFGE8,0.010027737683123207,-0.004819774731530537,-0.03567877818028236,-0.011977293067344356,-0.014424605310728197,0.0298853272952295,0.024422986990947162
TGFA,0.046366258817074846,-0.044928703226241866,-0.005944097265552141,-0.030310145950315004,-0.005965920960538755,-0.02384646033561314,0.04197555427125972
SLIT2,-0.011627571415286832,-0.027756974489852336,0.00828918465982764,-0.02166210129931272,0.041094348104224514,-0.015882432035084614,-0.03191867470549097
PLTP,0.0059348294553116,-0.0072145457939456455,-0.08439474164192759,-0.002143635637196528,-0.054937930895096576,0.033200265848850524,-0.06413728136631186
APOD,0.017516673151659,-0.00844081980022358,0.06648496510278569,-0.00939992827234558,-0.03884415425833294,0.052741918118661156,0.10856271766422064
B2M,0.015662008980509207,0.057969709057807926,-0.08114317275497897,0.05387456699011043,-0.019092395604353003,0.053240807841681066,-0.022606315393607586
OMG,0.011884629682459855,-0.008463528502482583,0.11411218234158499,0.010786331547559628,-0.06195633028436688,-0.037654182591870616,0.046050752672623964
CXCL3,-0.03608515240619037,-0.02188547636313466,-0.024898279433587724,-0.04687091297250223,0.04934804403307614,0.025513844563170514,-0.024837097312277023
CXCL10,0.05086376495628819,-0.0051117323523248975,-0.006346522875287957,0.05629351281289159,0.08583462118988112,0.06573694878091059,0.07435691200344798
RSPO3,-0.019134755796744566,,-0.020384334154570156,-0.026284378916147946,-0.029065171416251593,0.0614080107311912,-0.02205685543058963
CORT,0.02395674984130173,-0.019011616827471472,0.03406253739161375,0.001266316501104071,0.04252306680730418,0.016152590097917967,-0.013626015009793652
NCAN,0.04042809892911478,-0.012368810503525025,0.09420083563481225,0.023649412799078763,-0.004249671910414146,-0.042055271454325464,0.11326863664267119
PRG4,0.01055557755677489,,-0.014595110071153621,-0.02224015538884627,,-0.0021912133708896554,-0.00035954837159623274
ZG16B,-0.019533760038807108,0.012619757053086598,,-0.011889443489193463,,,
TGM2,-0.016106434635674332,0.014475579787857821,-0.06894595646706346,0.00960933765137012,-0.006300809201421711,0.030833105736836557,-0.0068229330661931115
VEGFC,-0.001802707292638172,-0.01644820409537634,0.0753058285138206,-0.006062090980828608,-0.022589213683786826,-0.025676588945081635,-0.011901760921717656
WNT6,-0.022728300634881984,-0.011846408886176354,-0.020110656540436634,0.01565847408473156,,0.029408960959816502,0.0699191567263512
NRG4,-0.012974186327633917,,0.01531403262716143,0.026904157864509302,-0.025165720700589818,,
PMCH,-0.014953447960461568,,,0.14062617364704083,,-0.020279448489790085,-0.019118028042559118
COL9A1,0.045911261268689066,-0.017143548887824944,0.014571773884763491,-0.03186526138775113,-0.01971340742901989,0.01930218815716509,0.04169741858143583
GDF11,-0.013805827368768802,0.019434649053072392,0.06954048477215907,0.00291757701238171,-0.049917144785376615,0.01391328766467538,-0.025141372442628797
IL24,,,,,,-0.01511986812153059,-0.012813575147907933
SORBS1,0.051023305885231705,-0.013052569895750044,0.006046266497165479,-0.0006683631977452932,0.037639304329146306,-0.02116393306825151,0.06180431048438206
DLL1,0.04625372381060587,-0.02925688994235574,-0.036799998385819224,0.013383147989172912,0.04040240599682523,-0.03724664985049982,0.05664432091125464
TLN1,0.0008973170218479743,0.006425063886593113,0.020654936229469883,-0.017030700681299357,0.0187480325783114,0.0051952693008715,-0.05514820587398448
COL2A1,0.05922642032000175,,-0.013035647397925834,,,-0.03305401381409412,-0.033396096604072355
SHH,,,-0.010980240323113552,-0.04499133708360921,,-0.052889880206363475,0.009379117079487806
PON2,0.037725364993149005,-0.08647035285764205,0.03769604909444784,-0.009715956031950518,0.035185128678787335,0.006584233451756247,0.07470718858897718
ICAM5,0.028677767902342284,-0.015248988747566862,0.05252805008166869,-0.02467198820734563,0.0025288203323199448,-0.042264190384821716,0.0697987608200872
HPX,0.05184946337458783,,-0.026281939006907142,-0.023332295965156437,,-0.013957522756113472,0.11881890360302244
SFRP2,0.05433489089171276,,,0.06592699535217207,0.014350789363464015,0.010377318433239765,0.04022363556415456
CFC1,,,,-0.014962977836775172,0.08272589206365252,,
CD70,0.07939814551589813,,,0.014111729231606805,,0.0398050286564223,0.0167620873908465
HP,0.03872651219767075,,-0.0415095622427628,0.0242079801836997,0.015053520639272061,0.030086008794705205,-0.05577174883174322
CXCL2,0.05419506210019173,-0.009108849593178897,-0.027427355320208704,0.002426584393902214,-0.05321066701580793,0.05103291156112287,-0.02928113712071678
NPPB,0.0003025245494596963,,,-0.013102191918556626,,-0.027558983288132992,-0.03735486937280274
CCK,-0.002375137685585457,-0.014702153193329858,0.06810800712185541,-0.000757432958958159,-0.0018912911273956743,0.015763937410050825,0.057276021125222926
SEMA6A,-0.026009859962903118,-0.04361724249653771,0.05425343916771144,0.030462508731704824,0.0073540607869490345,-7.019676225891418e-05,0.05075330655908647
IRAK4,-0.01934099971306122,-0.02195858508790215,-0.03915406679581783,0.004897404048104815,0.050013142658326175,-0.017962208144108285,0.030271321022356447
GSTP1,0.02993205490029146,-0.03672238228906733,-0.054138184973988666,0.025419168237545822,-0.013971666370382468,-0.008557498822804283,0.0185188111300478
VCAM1,-0.0084659394829277,-0.061800538596600625,-0.04012517661345788,-0.016713378385874323,0.003184304570739909,0.06717410163138561,0.011111083531982775
NXPH3,0.04911990621430036,0.032660001372202686,-0.01307091359411915,-0.023136708858255334,0.021762433882472145,-0.00462716990095796,0.02135338898307984
MTMR4,0.03216405366505701,-0.044417362485488006,-0.0011085509136296227,0.005327551846087444,-0.02792935512456561,0.0027431763758980618,0.023886073234972115
LAMC2,-0.01426389061127843,,,-0.016494197890096617,,-0.018588498582891043,-0.016827819589396484
IL10,-0.030138033013975937,-0.016967868361490182,-0.04040860565151999,0.0247270307726143,-0.039722820348900394,0.1156992469319622,0.026331525403829832
SEMA4D,0.020038542207282423,0.04573984466261945,-0.009270330278079412,0.035385591201532264,0.04851592549257321,-0.01725742368578056,0.08038369295997393
TRH,-0.03256963144605465,,-0.01282806535572713,-0.029098772367336753,-0.01531501329634447,0.0048307696424463075,0.04329021113351151
SEMA6D,-0.0024785304782077256,0.007687507922465142,-0.013111998043477579,0.028992614206901562,-0.04268225482292127,-0.032065019133080234,0.01160944923635937
CEL,,,-0.025308436690261095,,,-0.02289672913189261,0.01818197193126375
PDCD1LG2,-0.0216509254458743,0.011865585513874167,-0.014608196925133165,0.07605726968225364,0.0042635178549970815,0.07514046025723264,0.06780877202060397
SPINT1,-0.03608516194416993,0.06940898633450562,0.010687120502547309,-0.008576411232518507,-0.03105597119723893,-0.03284058691571323,0.06627002047665088
CTHRC1,0.025882335349282092,-0.01777095016578357,0.016737652839892606,0.0037528159357841967,-0.018191184934146593,0.06382414664952187,0.04501393229734658
PODXL,0.0415936063690254,-0.014590425065314442,-0.0235410630370807,-0.020556156904390773,0.03976159111112108,0.003720346035272996,0.0012657425604053773
JAM3,-0.010160245072787727,-0.0096800325530473,0.003429578329228533,0.01679232815704466,-0.031162717758083856,-0.012917429114942763,-0.03224406157299958
TGFB2,-0.0027074621529477715,-0.035222129849755576,-0.028105460161120546,0.000518955970965103,0.017007331718591413,-0.015132083449752474,0.04063989265827988
COL18A1,0.01563812737390587,-0.016048907262543433,0.014675138127694805,-0.02061915496450417,-0.010590480676761063,-0.0065147865106493655,-0.032141678388926606
NODAL,-0.029308300794502803,-0.011410077930484134,-0.030896329068013314,,,0.05611844378952089,-0.01582778370710453
INHBB,0.00694017055816161,-0.01966100916921937,-0.04222617927277707,-0.031692567923794636,-0.013599883656537023,-0.050293709074438246,-0.016438637118088052
LCN1,-0.014263893820711897,,,,,-0.02404161893985934,-0.014947339757683552
ARF4,0.033934314100509004,-0.014432772413993277,-0.017166186584848416,0.011037328946416024,0.05304917871209952,0.015812317402647904,0.08033082848508255
CXCL14,0.0317541146769174,0.05088695172368422,0.011950968608429391,0.013199688172432073,-0.02657773124413732,0.02174872237463685,-0.060765944519651845
LIF,0.010944460647207605,-0.01443879908203704,-0.07439823738790138,0.03158364939468665,0.011169039943201254,-0.056607249794063313,-0.08258557336359164
IL17B,,,,,,-0.020921294758414224,0.04340753939026011
MMP1,-0.019665133053446835,,-0.012828062557321674,,,-0.01937591999120846,-0.024636965519526037
MATN1,0.01790086069696324,,,-0.013266745174944453,,-0.030251301156968027,-0.026437697925854018
ADAM28,-0.03081784311069111,0.07906261700265904,-0.09303193194388396,-0.025032080243714082,0.017594664955836,-0.015277940298742299,0.005750903457931193
TCN2,0.038001624621577294,-0.07439714532198553,0.0012361782029843042,0.0007107378490217417,-0.010861917522609,0.009806435283640108,0.011531241690455411
THPO,-0.02440345908007581,,,0.05576554998061166,0.011041748410382083,,
CUBN,0.052918842538770834,-0.02748346318206535,-0.03221791320843507,-0.014666031533389088,-0.02132613769082831,0.001137877573803515,0.019440614426235823
TIMP3,-0.027875686169028656,-0.05907680374794306,-0.030267606133254858,-0.06070567365782264,-0.05111378750140897,0.05043692082060212,0.039875156379525045
PIGF,0.011175146996267862,-0.060890568890587825,0.04675789001394015,0.012416084592929911,-0.009089517475890997,-0.011577051662961203,0.011798962562913635
CRH,0.06403025719573276,-0.014319617716261217,-0.013035649789757528,-0.02088495371618774,0.1397390610637034,-0.0408739836467672,0.022000870629608697
BDNF,-0.029091309113687115,-0.01280974117068889,-0.02841977739501847,-0.017446435069657706,0.04989846861502439,0.06264812986893036,0.01140609667378026
CCL5,0.04568190636629076,0.06390459789760326,-0.05852162377735701,-0.010423735922898202,-0.05816682002188985,-0.03906858035708056,-0.03219824025034612
GAD1,0.01677675966934683,0.04700786818341096,0.01797187909162014,0.013471693861174675,0.05584994111579976,0.02710587091674432,0.06269111258969598
COL14A1,-0.03379954423830314,-0.017869075885717452,-0.010885206394478781,-0.009059076567933496,-0.04891637226594542,0.0973677652147535,-0.0471054043112638
HLA-A,-0.009469852593288346,0.027723723759620986,-0.10356151009956663,-0.011850328054104266,0.008735436368580207,-0.012585521518413719,-0.09604553025163176
CD5L,-0.01671184791543939,-0.026188706739136716,,,-0.028942944959766567,,
FGF18,-0.01512120179683896,,-0.017785973019133584,-0.014215840123868662,,0.010601161233973455,-0.023332851662744666
ADM,-0.029200513221979023,-0.027960802934761973,-0.09738613568352347,0.0034886137897331185,-0.003726538971856754,-0.024964676958220508,-0.06639360285350047
CCL15,-0.0025426988273625647,,,,,,
GNAI2,-0.005388440993052158,-0.034980378827113266,-0.07190971272581691,0.017452683686722027,-0.04311481263887735,-0.018285672871963008,-0.012524421691965156
COL11A1,-0.015393056699374411,-0.024182762632011707,-0.043503167862765764,-0.027150685059218384,-0.005573604988150072,-0.0195393463839436,-0.0024704295011064707
NUCB2,-0.052628168340088655,0.0077513748018701294,0.00766215635364342,0.047902915655074395,-0.006944376409631722,-0.003714198244401596,-0.10166807699396434
CXCL1,0.049236409580584777,-0.015361525296723454,0.02218606809137835,0.008947718949858827,-0.010873545985520816,0.05937399496657077,0.010863901181372433
VCAN,-0.041698361362981884,0.0039388886541463,0.07062100689123796,0.0347013697535279,0.05918617532857838,0.030969528164079576,0.07659850537352726
MMP7,0.027060606862721544,,,0.02885818853384889,-0.01703250817287875,0.032889354018336724,-0.04467780727487881
PTPN6,0.008924610009601989,0.03661100666932226,-0.004880160102218472,-0.027792977857153876,-0.020132346433394798,0.05762523697535734,0.043624468040586076
PTGS2,0.020604128107906797,-0.013709355520427081,-0.07867941146679724,-0.023224519170098858,-0.013474890041327587,0.0599040773988597,-0.031801277745351256
XCL1,-0.01831319623187082,,-0.013640306965824191,-0.02151985987084427,-0.02234180443789577,,
CD58,0.015847099968974192,-0.02801312931224438,0.031525959883072274,-0.0223530907206098,-0.008206977340762249,0.00828236436859077,0.033497159466149194
TNFSF14,-0.018452433121042954,-0.016021564448308902,-0.0383929093034525,-0.010203364526747452,0.0511157855462517,-0.019785884449158155,0.006370420843090718
CNTN4,-0.03244159525417513,-0.012541629541019233,-0.032124872256029294,-0.027472625551891235,0.04123721206900479,-0.028080940882429278,0.035623702831352404
INSL3,-0.01640524395810491,,,-0.015108205231490816,,-0.02200437117320517,0.012844337809165147
BTLA,,,0.16511299912108723,,,,
MFNG,0.03881894724164447,-0.023789311219478006,0.007859295831853335,-0.013595461996169988,-0.03440018548453496,0.03147794383159193,0.03034557363323599
ICAM1,-0.03031678992182261,0.02405291837480619,-0.09276724779874848,-0.003405904204826351,0.039019692536852786,0.026378158538820005,-0.06497918961356765
PROS1,0.009697299725888385,0.011732658697848368,-0.06566990377634192,0.009574350754798847,-0.037143966811787034,-0.03659101934029133,-0.004644845699448182
CLCF1,-0.015963794890466742,0.005207544780166265,-0.07796390494568242,-0.04614895827520541,-0.010102219329608723,0.06360796945253092,0.07731930486732612
PSAP,-0.09134601932181191,-0.012236364164236246,-0.08077672289284885,0.014730907974929416,-0.0661129923521402,-0.033401675923481984,-0.05072690573890763
EFEMP1,-0.04881696775097138,-0.01609607559487864,-0.13008665043956438,0.03213003647508978,-0.024893035668266315,0.0202933140292425,0.0005740680601422216
C1QTNF1,-0.04873407601625206,-0.04091989528421036,-0.052083361548971994,-0.011889377074321658,0.004889079604382643,0.015747748711539594,-0.06114670117818014
ALB,0.06787415978485353,-0.021134743535255053,0.04375787828911078,-0.016494197467888026,-0.04152589975565705,-0.004696332761229664,-0.03385158966090025
CCL13,,,,,,-0.014687675258134608,
EFNA3,-0.015425527932584332,0.010475596781460855,-0.032216534387775816,-0.004148976943136134,0.0019216513817572685,-0.030674389285630505,0.00969352713601018
DRAXIN,-0.04288424010580889,0.0424396571552814,-0.009892256979263134,0.008827210897168702,-0.02331717829738494,0.021773990004059458,-0.02674292606286721
RAET1L,-0.012779844369238956,,,,,,0.17235978606509753
NPTX2,0.02779051836659595,0.06177193153186917,0.13064534059032548,-0.018256979432215128,-0.00572411621420613,0.01051644708473734,-0.008831956109446303
FGF11,0.009113115513061074,0.06534920925736724,-0.0142508358767635,-0.0076706504401888465,0.11925967379408073,-0.06427191684254625,0.02495828745343541
CD59,-0.04639842415434721,0.04758948020630446,-0.013371613453144079,0.022736220434986184,0.01616779577692781,0.012177880032407523,-0.03496872096468639
COL9A2,0.013929777331695002,-0.02092137871150089,0.04690406975841265,-0.007175412783650201,-0.009714152386215496,-0.03184057518387744,0.06660242905137258
DLL3,0.033678733975999776,-0.040896298521158635,-0.008691390802795646,0.011419820928653493,-0.034004585478279774,-0.00900437074996659,0.09988330988689573
FGF5,,,,,-0.016381056277587066,,
LIN7C,-0.02588895640638431,-0.009208940686810378,0.02965187483244933,0.010936267259827484,0.0010825332378012976,0.006578270985895579,-0.0025071344682493788
GDF7,-0.030138039080155023,-0.013458060945157033,,0.06896352726327523,0.04022865215477292,,-0.012813579207507989
PSPN,0.007825948811124325,-0.009864888484070999,-0.04426197342480581,-0.001467801095298572,-0.04605867178012622,-0.07390924411452332,-0.04543564082439365
ANGPT1,-0.010895766708080857,-0.010434663990848995,-0.015373137512893927,0.015228023382084179,0.08575289326198823,0.015909593475991635,-0.005827737569865595
PNOC,-0.0009249811964583044,0.07435649194999958,0.08635366537809595,-0.04442663826038966,-0.024168028179386666,,-0.013626016492262562
L1CAM,0.013944543896912829,0.017772873973209327,0.0030005554179263027,-0.036986726187872576,-0.08566175984929154,-0.06225057338256008,-0.0563473087552138
APOA1,0.056799111569738714,-0.018637607699732734,-0.00921010877819773,-0.019673511402440596,-0.015909069130465116,-0.0056396246602859745,0.043869501594152656
PSEN1,0.05103607853276068,0.07166879629759412,-0.026656488528768677,0.05549800859221306,0.0485530459664718,-0.008222770251839345,0.0029507418528800554
CALM2,0.014067167987445398,0.03273484814202949,0.11371068714216481,-0.01712453339788561,-0.02241147836593575,0.010780501656526892,0.030485700624977706
CLEC2B,-0.02259568198636684,0.03424339683540004,-0.04296090870604636,-0.010243634255880481,-0.011170146446356062,0.025087445686995075,-0.033806742449832755
NTNG1,0.02773489016840052,-0.035239891620961666,0.020903688151567314,-0.04619704643637272,-0.00168782541250326,-0.001370523239853178,0.023096912789988735
LRIG1,-0.04375929514345812,-0.009225727022749548,0.027369635268950532,0.029683474205700153,0.030595633185617383,0.02656056627140422,0.10437943960372642
CPAMD8,0.027403360012713367,,0.12926192213367865,-0.01675848787232846,-0.005460894108469419,,-0.014395021408336872
GHRL,-0.004173030304222622,-0.017070096881694845,-0.016340215540660518,0.012286954211320368,-0.01826956159430389,,
NPY,-0.01082968135510567,0.02609954713244204,0.006204513714628438,0.038957032588256675,0.009084044840379703,0.007339456728637767,0.00035668405232537604
MMP2,0.0760046845874171,-0.018397215421718845,0.009528037507626165,-0.01191331856996814,-0.05355191574100543,-0.000752961331573859,0.00904630231558716
PPY,-0.021549343112700285,,,-0.012247728218035473,,0.017379530084340497,-0.011373623583912933
ALKAL2,-0.02396659064653356,-0.010802298880574263,,-0.029543494907498434,-0.004470656671954703,0.001609920613642107,0.03492005043050834
CSF1,-0.07253385898422277,0.02783276866059102,-0.10472254890953318,0.02254839539892874,-0.02926750432479346,0.08674757076415492,-0.022671946836290407
SEMA4C,0.04037702065739488,-0.029686603203719086,0.03294408041898885,-0.006989501774554346,-0.00529488767951979,-0.0007881784511087392,-0.03368634305584842
ICAM2,0.0460355518872623,-0.01848292021842287,0.010475623808225386,-0.015104410134285512,-0.043746822756202446,0.010803329837473468,0.05776334559281235
SYTL3,0.009867072641656033,0.005600700101853455,-0.047063264226430195,0.041138120979414855,0.003119285251793529,-0.053235371365554424,-0.0379059130901321
IL1A,0.02433714431803646,-0.021554521572976968,-0.025923332700827095,0.025001382294209305,-0.013134029531494909,0.037332099088322954,-0.020519693107258357
HLA-G,-0.019665128887814524,,,,,0.02546056571314803,0.043142822713063786
PGF,0.06183362053188532,-0.03424742988993745,-0.0030393463951633812,-0.03822535949440007,-0.007117805687598464,0.022340623844392737,0.07662075897406817
LGALS8,-0.021898346255564968,0.010573863668580714,-0.07595818458264327,0.003589034503426854,-0.012448013919046735,-0.01168516900199172,-0.03837436466728846
DKK3,0.004099483518663638,0.035409844790948754,0.08228169112891802,-0.024929672266024452,-0.0004591054204364798,-0.016177630133727236,0.04718164157515435
COL16A1,0.026022102043313896,-0.024061094190452752,0.022235662282196044,0.003664040952904334,-0.006203637822848226,-0.028900304446469054,0.08626898591392397
TPH1,-0.014439198888324258,,0.004399394006632334,-0.028326425317101712,,0.047985419574017946,0.01664622573149268
TNC,0.03209159083222218,0.042045780107340475,-0.038227365468175935,0.009094669284768708,0.009064004441859045,0.028003910501292507,-0.05390047078984122
TNFSF9,0.06790018868814682,-0.018063906381885386,0.06255296235200443,0.015446462776360612,0.12261182189583217,0.09544748981840231,-0.006419249245477518
C4A,,0.050019248601326866,,-0.014519067472284418,-0.019713412627938024,-0.016352021544438305,
CNTN2,0.040091900408869015,0.0688709676502666,0.07627963343067544,0.03868084774975908,0.028232151915222586,0.016511765361531375,0.03793467360045567
F7,-0.014086526748856921,,,,,-0.020602603041403714,
