,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,-0.037623898681370664,-0.14835884877381023,-0.03797565533128332,0.09275824381326092,-0.07799493889196686,-0.23754602088881477,-0.21310131494488463,-0.03565721191882466,-0.01597088222100683,0.03725613230130189
MMP7,-0.000254887722213762,0.04146844222301766,0.0008749288218228547,-0.01278912753012485,,0.3161215482223295,0.3185740218626982,0.20213575129139577,-0.002157527561323255,0.17777133710696916
PTPN6,0.09048514313114653,-0.03045714508213168,0.037803386822625754,0.0817601570715791,0.047721275918585895,0.04853643151123621,0.12366240389547767,-0.028459285995155032,0.019334057891816706,0.05019201740777033
PTGS2,-0.028336970664929774,0.17831390180202064,0.08162591464356048,0.10115469286924605,0.04192682782181797,0.20533293817978868,0.20667715873046766,0.13563977374302147,0.0702837396116348,0.1456848653017738
XCL1,-0.04238388108734574,-0.02202739127069773,-0.016212374932231786,0.014403705590505881,,,,,,-0.023577381526754454
CD58,0.013225794476800203,-0.0037151261852480725,0.07275309252947441,0.04170541174774356,-0.02801450001659984,0.11372756872700061,0.052553799973206757,0.06851045929426341,0.07599198414120129,-0.01642411101950899
TNFSF14,-0.02689150964248462,-0.02990389972708401,-0.03321762784100022,,,0.009901043757976355,-0.007880947795384632,0.05949514159792832,0.03606900785904784,-0.010895080801986697
CNTN4,0.06561922396158125,-0.009386078510719714,-0.013156041500932787,,,-0.0935491758277887,-0.049529777875003476,0.017093070248588433,-0.024825891651761165,-0.07914026774545345
NTF4,,-0.017515197322145355,,,,,,,,
INSL3,-0.037968135126469085,0.008569570953587034,-0.0044929725632313405,,,0.040873839403513995,-0.030114816519655023,0.022164293414902888,-0.029333815692348747,
BTLA,,0.013269851167172088,,,,,,,-0.013730535709649482,
MFNG,0.03977538888807212,-0.02244925961474421,-0.08078663969627035,0.07497833926015474,0.0962606351967598,0.020921919779682538,0.030451871062202217,0.04089413616953044,-0.01845934167619249,-0.04345917177431544
ICAM1,0.03240144266738452,0.07035617058990198,0.020836639072767678,0.05250131942899551,-0.06757920252911358,0.25248041525112425,0.2222638834880248,0.1103429594128057,0.02728689133001636,0.11623111728681725
PROS1,0.049747423313316955,-0.05731852028676205,0.07920846742866042,0.07986368532681574,-0.012079929949832912,0.15234768253427836,0.12554830181468318,0.16188112606592028,0.008238954075492213,0.03396544637409972
CLCF1,0.06786952755541674,0.07920484247978501,0.006383513789798145,0.08277305102160451,0.1123485397779818,0.10994771505825304,0.14410426093690534,0.10828083952132088,0.05182512190939434,0.22382235353855362
PSAP,0.054319860429302126,-0.00878738228141827,-0.10617339675598207,-0.08540547860355427,0.02970528496894096,0.3042406942915662,0.24505315518417273,0.09344793901041594,0.0784006772921263,-0.08342784369373439
EFEMP1,0.0382139884324935,-0.11110349133459797,-0.14691012183042965,0.021580700324944583,-0.07596127040869864,0.10074729684167087,0.09765776007209541,0.16674149602608265,0.02712269851473104,0.14683799696408742
C1QTNF1,-0.003167634937419894,-0.032502256782112014,0.023272477231809082,-0.012028350931383954,0.014229605872146254,0.2877438730510417,0.21920505178310737,0.03801024358883095,-0.05359510823982824,0.12294805898963684
ALB,0.015533768912722406,0.08084296762828394,0.03999512353015427,-0.04939229637530143,0.059727004962559685,3.7745281992876084e-05,0.0022081072956648476,0.006642616422024875,0.08303126530725935,0.054657288174262166
CCL13,,,,0.08626914150122786,,0.09148619531767473,,0.05004749705596402,,
EFNA3,-0.07937569631168924,0.1133921600740007,0.035916876675296576,-0.023607869986005697,0.0655060579066115,0.11887829311399421,0.04731089959877028,0.014300200872036971,-0.0026113903865196994,-0.052542794404694636
DRAXIN,0.009470819667320409,0.06568682276193545,0.07317045488905058,0.07552853708499527,0.05480041503791567,0.13930156595158055,0.0705640486241048,-0.015338419355141445,0.04754774358417705,-0.06698400490330705
RAET1L,0.1293773485687673,,,,,,-0.0640956325233101,-0.001049099250021124,,
NPTX2,0.026925023882738607,-0.026760018700241254,-0.09362799961424277,0.13299206970710462,,0.13166036292472102,0.147317746282991,0.13070030817645925,0.024397154790020827,-0.03352129273534258
FGF11,-0.026719001539686676,0.040050259238832375,0.047646128565057316,-0.009252823448911493,0.01010570384774537,0.10282535132099144,0.04381839187893836,0.019905643166421755,0.010210117679040119,0.11454808831328529
CD59,0.037866038133630285,-0.10349483211411886,-0.059952871392636414,0.018362941930479753,0.044342441534212185,0.1503845071859651,0.20404694286626368,0.1210919145769512,-0.020987510206817075,-0.18311940628902038
COL9A2,0.023250815653025836,-0.1142627338598896,0.00016836853651264191,0.060055777720952774,-0.0741920666151134,-0.07230559900420026,-0.09197527896584634,-0.10121325118180481,0.02153180659422909,-0.097143656855797
DLL3,-0.06352621429217917,-0.19025198209271896,-0.13564438277077678,0.08936586230700716,-0.06113103575130533,-0.22071354786569364,-0.1623749306957798,-0.14811781074402675,-0.0169713329461902,-0.11657397639716893
FGF5,,,,-0.049837639226065426,,,,,-0.03311803314480342,-0.012554703243914486
LIN7C,0.016600281333253163,-0.03459858476871645,0.03586159239514546,0.045822526091577026,-0.07072997394303536,-0.0715767810176545,-0.07008634032991229,-0.03582055110089657,-0.02756714268124707,-0.09730749727796482
GDF7,-0.023989463562204515,0.005044796983716306,-0.014614025618476826,,,,-0.03412761701247066,-0.03799226295739085,-0.041843284973488847,-0.01373092487614223
PSPN,-0.03427059181416305,0.07133094339676059,-0.035438167712652395,0.002392324818591722,0.01898243594786606,0.06256499230100239,0.11887370534604604,0.03515394443994225,0.03483893468233167,-0.096654175922121
ANGPT1,0.08615806737654082,-0.0826955721494844,-0.056265540214990105,0.06552171265465578,0.007881405887822289,0.13058891933715866,0.052694931833510386,0.07994399694183191,0.01555093466986512,-0.06967590186079846
PNOC,-0.012994973676220748,-0.04272080678276433,-0.05630120365167821,0.055044366847338426,,,0.0020307522372955966,0.021565889547184358,0.16224135860860622,-0.10755818227538258
L1CAM,-0.003884571448655638,-0.043906808292593615,-0.08744303713284186,0.0760008498214225,-0.01760265250254248,0.14830748136607635,0.04779834220413826,-0.006907338704451837,-0.025678060636144726,-0.15833188587154853
APOA1,-0.042592287445896784,-0.03152838916001973,-0.01771332954297199,0.048293601897387226,0.1194425879951028,0.17864030896076247,0.04511343352514408,-0.023128227861242863,0.014225418851814945,-0.03231460522447876
PSEN1,0.01127416148480185,-0.033992075352922264,-0.022932667372392294,-0.06157532093459645,0.0008956760203402538,0.016795853193296028,0.0674900347136237,0.008475595871929632,0.017033579618643768,0.057773886037702296
CALM2,-0.03829523432994791,-0.17028274134031215,-0.11346804043754245,0.08341032327379955,-0.03939306613844487,-0.04723400815698218,-0.12242549437491076,0.0016610178959954377,-0.03536703303273133,-0.2462870947186192
CLEC2B,0.0598768103336528,0.10590686163897577,0.06504841958143842,0.017199974331638335,-0.026520647205462447,-0.014194081922514295,0.17519383112133816,0.08557254431834802,0.05100057025342825,0.05823771524757628
NTNG1,0.04455981848808147,-0.0030463059560797306,-0.07035185367524364,0.010139219462335512,0.02586084197389329,-0.041767474629517444,-0.03885459909053846,0.018440468192658474,0.02920146067741969,0.01305765212549958
LRIG1,-0.12547026698085623,-0.15352913037598523,0.06534269014622196,-0.11618437656130125,-0.0918635149422026,-0.09995206860837226,-0.04880326939990938,-0.10349759041059466,0.001426717685732187,-0.10192428282710339
CPAMD8,-0.02984737731604899,0.051081972215557915,0.0660686943761869,,-0.042102297461765026,,0.05796366566566395,,0.16286059115507837,-0.04733193442999736
GHRL,0.001278298634794244,-0.004804917755688511,0.011696811616407446,,-0.06713465395358945,,,-0.003238351905928582,-0.0009634364225468156,0.0675584759354196
NPY,0.04748231099705599,-0.044282557598553526,-0.004311487487805229,,,0.23599891976111165,0.16609050815092855,0.00786918920969927,0.059569454393954294,-0.16401086223295983
MMP2,0.05738454266880969,-0.0831609909298382,-0.018904217905519785,-0.15106701959502927,0.004689895129504506,0.16122180168290678,0.0426144141522478,-0.06647619427412535,0.01260412377321397,-0.09199744331957274
LHB,,-0.02085544839560312,,,,,,,,
PPY,0.00293700182810085,-0.004742767397457566,-0.021614844182719577,-0.0016922449154743138,,0.26237780356800106,0.2238157237445484,0.07828928005565593,-0.044657506553223376,0.002314123865062323
ALKAL2,-0.04329056489641553,0.03526564591218382,-0.01833542178904408,-0.046533098237843636,,0.14293425136939542,0.012652182537121297,0.013224529926328558,0.05601045908127999,0.03590247444374531
CSF1,0.044662010975739096,-0.055869644695698606,-0.038879980112427444,0.15492746232365626,-0.1448365103567362,0.20074956968241392,0.18228160174087457,0.08085504787238071,-0.026438256336546374,0.11079649061778775
SEMA4C,0.040866165377737025,-0.06239121573356481,-0.05217368138835326,0.08487043360510371,0.00822018657578537,0.06018831878428707,0.07651809706312236,0.007477168734077071,0.038069684413376784,-0.06469794551218119
BMP8A,,,,,,,,,-0.026328678599891922,
ICAM2,0.016474866742710117,0.013613516361000581,-0.05198396861413485,0.0411739192778039,0.013142544941615285,-0.07475910065312219,0.04651960582504691,-0.04166799055252293,-0.001918738156567605,-0.09960303985100674
SYTL3,-0.010871353684613434,0.07041930294283379,-0.05545440021819346,0.015090607372649265,-0.04157796405128999,0.09359298848622565,0.08646497248717916,0.02628671992969472,0.08476184630252323,0.11856239995888217
IL1A,0.06748842138649525,0.12388089264453693,0.03483124464943832,,0.08407030793954202,0.109000613586358,0.10383135300627964,-0.04730814639679274,0.05293240854330941,0.11289670655341777
HLA-G,-0.01548269687897412,0.0743926468945368,,,0.01681351545839097,0.12971409904946957,0.05858998592698213,-0.00981377990633256,,
PGF,0.09275077305670361,-0.003973528023249131,0.012129035381597961,0.16865702718942963,0.06388557590367905,0.0036790797453347774,0.0940479446485952,0.02142751495431675,-0.007997514445117076,-0.07957950470889477
LGALS8,0.016529753229131847,-0.04197185820426793,-0.01027453292921549,0.10971307380029553,0.039566244487340314,0.06825158234404848,0.08573020209859197,-0.030814067637169314,-0.003145393907180836,0.001781607158450204
DKK3,-0.04326274930844792,-0.12807928346729147,-0.01768500091021221,-0.03950796928096177,0.01972477293263679,0.021968612120156505,-0.02474242221598992,0.05550143286476403,0.05132727760640151,-0.33436901308788447
COL16A1,0.013709138422447913,-0.14617977589908301,-0.015473350765435285,0.13840391149067136,-0.019704904317747633,0.18180417127918297,0.06645385159301337,0.012726940825106574,-0.04384052960896505,-0.10766981022020587
TPH1,-0.033417939770350576,-0.025402726030081514,-0.008080109972668737,,-0.03535619055609608,0.12735071147524654,0.018772720144692674,0.030385927258415654,0.015458354143838641,0.0626838778807075
TNC,0.030091280142146182,0.033319708252773896,0.13258402188435153,-0.03708585152139018,-0.06331237311051578,0.25436393730719936,0.16236246932395937,0.154844813678134,-0.004224600140208202,0.1914760340099648
TNFSF9,0.10462549401370669,0.00482279413857232,0.0005340272759505297,-0.005653021914927105,0.04527601923025926,-0.04909257276877073,0.05210744092741369,0.07358122743119588,0.010274237134317993,0.028881363704031698
C4A,,-0.0017680237146807279,-0.01503880050705171,0.03557271192302925,,0.03408114447020351,,0.002760896174202071,-0.02336880291951125,
CNTN2,-0.04340868177525495,-0.01621488264057467,-0.0592161870784384,0.047147308661842975,0.01603403411544471,-0.04329174778021098,-0.0761929297359463,-0.07932457930845295,-0.06404217444379888,-0.21482194510732924
F7,0.05677720824752632,,,-0.05642509584057735,,-0.005387309351938223,,-0.018536592021045302,,-0.04926708797840463
LUM,0.10882521075049774,-0.03859182728157775,-0.03916616350547631,-0.04241705455728146,0.038415281941540334,0.09133811276336076,0.15630705089895633,0.11275697100724263,0.010264181074356206,-0.021479460688292585
BTC,-0.02957753368575816,-0.028811660190455064,,,-0.04476157371866711,0.11165047145542814,-0.08110805724773011,0.0263307783563128,-0.015786060594218394,-0.005477826561118356
APOC1,0.01820156258656281,-0.03625461821183384,-0.061741997929150104,0.10339100259467265,-0.054229095899755386,-0.23214230138750158,-0.1742560941259634,-0.10082155523888188,0.014205367285637479,-0.06176357569280038
PKM,0.009487690631417574,0.09357388419135972,0.08073774931379973,0.05924619311203974,0.07216050190127031,0.22462157373449393,0.24717480310559195,0.1354599727817462,-0.02448700305474833,0.1641274826808836
TNF,0.0028605814986963824,0.134410423206858,-0.05303477856249091,0.051258502887702825,-0.023795997188250585,0.09367700281401456,0.06389402129187488,,0.05333133492430338,-0.04553391412879047
GNAS,-0.01398484388021104,-0.17941729689498162,0.031929132282526175,-0.17030606131727166,-0.035722199330451086,-0.015474004627036061,-0.036948753327287476,-0.04489297604693739,-0.0553225625784286,-0.2676067650394062
BMP8B,0.027394478559456308,-0.013473774215640957,0.021343394748935627,0.0054056872167091655,-0.0846301521262002,0.10661021367224206,0.09329043095955164,0.10632885553539176,0.02417462720360494,-0.07022054690035584
LIPH,-0.033417931543115086,0.03606820367215899,0.07145308381366786,,,0.02618130853608672,-0.04808109607015918,0.09246685027065633,-0.035874758812448386,0.02959017480406589
CCL28,0.012061402906242595,,0.07629251672108422,,,,,,-0.020444275863824562,-0.025407716308065046
PTPN11,-0.011945248145652747,-0.05094490442387503,0.014398399696422856,0.08809131175333423,-0.04134996021888506,-0.0544088301445433,-0.04336902526834512,-0.06686367875465647,-0.008760165858271197,-0.07328289390914007
ADAM12,0.05446944605914262,0.04365473610759558,0.06632608569195578,-0.01358151439732854,-0.044336186119378895,0.1301689368705025,0.1110495088477595,0.0718346216690517,0.0289285982779679,-0.08132480805724701
EPO,-0.02979137112914261,-0.03193404137906858,-0.02161484512621179,-0.017737689719078603,-0.01078294014800077,-0.005778183410631744,-0.01177106572606637,-0.0363484199746826,0.05374417750684333,
EDN3,-0.014630653419775848,-0.039753442817165516,0.0285058540297981,,,0.12590264063765227,0.09835341492843891,0.022649591289633633,0.09150183858083406,-0.029739373104807704
CCL22,,,-0.029809407821430656,,,0.12216744997307277,0.008572456074761089,0.025906774924264905,0.0515225465250146,
CCL2,0.09020673904632448,0.06733309017877614,-0.015586104982119145,0.07914923986485067,-0.017825935814552475,0.30484583653921843,0.2367357519298011,0.12308345755313513,0.06542978772846204,0.14455927644475206
DSCAM,-0.058484114219772926,-0.06348853875856195,0.008911561622299535,-0.029269352971772487,-0.0685509688812531,-0.08302222584755763,-0.11949590228340885,0.012796213185378845,-0.010373581031463597,-0.08330868073982736
GPHA2,0.008506515812313457,,,,,,,,,
ANG,0.045806744555643604,0.1763373283202115,0.08959214603338408,-0.013885849745693218,0.1112172591859082,0.1509145737456774,0.14765319775417216,-0.014266711070874209,0.07121223999014818,0.15650537368087145
FBLN2,0.023845476710701953,0.005702106216739491,0.016584291931466245,0.07153794733037351,,0.10444396692087744,0.1190491460511214,0.03809986704481152,0.06172484140336136,-0.011169692432550584
VTN,-0.04058974592577577,0.0013584012193069382,0.06251794489351807,,0.23667223123021452,0.05998798729290134,-0.04913390788830603,0.028427611233607743,-0.035455596807436526,0.0015258856547798961
VEGFA,-0.04487500992730851,0.1684601379103396,0.1816143439983973,-0.13151131840073296,0.11483199107708708,0.11872509060087476,0.11471683172409584,0.03699219486676459,-0.018459222779012595,0.2668276178811003
F10,,,0.025212894867018422,0.04480336310347066,-0.004028603372401283,,-0.03598116490766292,-0.013117790923750788,0.02960005910463719,-0.034300165907449005
SERPINA1,0.07303653539618991,0.04851504300268766,-0.05507646390242613,0.06953566890136209,-0.060170512859362084,0.1491676327568537,0.17402977637814376,0.11069848660600427,0.011133007619789371,0.12215636081269643
VWF,0.07265445326347149,-0.08090626077932914,0.005175793303353832,0.11778126456238144,0.016314594682803395,-0.004714142345425559,0.08613034248466467,0.0015293922704762175,-0.0762143646651106,-0.2009414327804047
GDNF,0.025963203432905254,0.04117084285891983,,-0.02388271275227624,-0.02728830125558688,0.03880104676889175,0.07097156420978376,-0.0029433784358584274,,
VASP,0.10500975714407239,0.00663377816788827,-0.010126521756354503,0.03682937906801242,0.03975638297511187,0.029819510370088134,0.14396761581656445,0.05322161598937616,0.00535434704349973,0.1682212164262354
ADAM15,0.03361776118603006,-0.06870943290546473,-0.02242892031773839,0.0900473824675142,-0.05763361196540767,0.11520663535864101,0.14937213140111733,-0.0025813948904823266,0.05688690937504694,0.019947896008883997
WNT2,0.013970385856749352,,,,,0.020060624683515545,0.08650310339224776,-0.04364440428048232,0.05131087837813999,-0.027230894765789517
CALCB,,,,,,0.11915902320055935,-0.023533245183997725,0.04194487171177094,,0.07722513782144898
OLFM2,-0.018286577491864832,-0.11466444118952338,0.004603364663809524,0.10390459809920177,0.031307195275448264,-0.07996912356543619,-0.12020657361188901,-0.060161473075110945,-0.03827355849910785,-0.11944385084344683
MFAP2,0.10733051881602343,0.007531586459548793,0.007052860508493522,0.14746342465871812,0.006269086589911324,0.13515926537909986,0.07993802297704287,-0.02814698957598232,0.04884897703424295,-0.033733297138191023
HLA-C,0.15488042193406168,0.00012907822494530655,-0.10246181130941882,0.0866054388065246,-0.0033477115241876874,0.23253533768271384,0.23281133808467522,0.08194783626701574,0.016166288077588034,-0.05095502433192588
THBS1,0.05195703073079866,-0.04081801243587515,0.0028574689452276333,0.070033705588978,-0.01388204236358443,0.04399490686686001,0.023503725216163136,0.17056648854081272,-0.006000973602012605,0.07188555880645675
HSPA4,0.06877208372353269,0.03523397662145294,-0.021501910692284194,0.045728911993050514,0.02663200279660647,-0.12020878472879212,-0.0458417073225119,-0.02083190434038693,-0.029031730714203445,-0.118478236243487
LMAN1,0.07630215955994915,0.1366008946478768,0.09970054024659167,-0.031663550081176696,0.08900622500178107,0.06173514718156241,0.09906776461219742,0.05583384576141426,0.004725666992350733,0.1643580753059535
LYPD3,-0.002600105097869975,-0.023413358947058555,-0.020444284446110916,0.06530356459789134,-0.0658539993255238,0.09581214556870556,-0.0005416151906760771,0.06075604404346857,-0.02589405779299038,-0.03609996488164822
APOE,-0.028143573125563752,-0.16393079948301437,-0.09253409739800313,0.03881583704323804,-0.1085949019287794,-0.02909491873380465,-0.01864462784273828,-0.010005051164282297,0.011853730299535323,-0.2307008927636796
SOSTDC1,-0.02741975270958052,,-0.035485881312208326,,,0.061773650044426996,0.002183397862408767,0.001032197871162831,0.0008193755193144333,-0.06196870084993553
ANXA1,0.08693197114186589,-0.06977761413419602,-0.0991458241896466,0.05461005996131612,0.006746501561867155,0.09041941737678988,0.16697028916870815,0.0364022379827839,0.05695504607843787,0.20572886289798806
WNT2B,0.01966171729402139,-0.024371315554509495,0.0336069962016844,-0.025694366903542782,-0.0011473094363438263,0.0015240157925107342,-0.009765220050945288,-0.0402996423314631,0.03274457862286149,0.031853399218723245
AMH,0.07326768321862454,0.07547596927872237,-0.022355709548721996,0.07161018207269847,-0.0020049213398975847,0.10807670265779123,0.07749273149877164,-0.02843743452874774,0.018067673748299772,0.04848970559401641
GDF10,-0.03867773808162944,,0.011654213831035973,,-0.0037848363979171413,0.10133437502749233,0.048968902517512326,0.02435821271108662,0.020822067121204935,0.0027071020626477462
EFNB3,0.004481686567118097,-0.08016867992906992,-0.011445155586079007,-0.008088229551538944,0.010387263684384009,0.052170003961040746,0.012254918485194619,-0.03023567106617421,0.04075519148282071,-0.16802154755642482
LTB,0.06858482284396283,0.18501929618588414,0.07263054924435937,0.053328025089647985,-0.042913881097566456,0.06725678201305259,-0.03245344179739239,0.0007404772034926677,0.06933804853592174,0.016026248254788975
ANGPT2,0.06057723292749913,-0.03808979387244816,0.07983803175826637,0.16596878262560205,0.025926558975448648,0.09250656232614689,0.09056780791393339,0.06564863514876611,-0.08654128157557762,-0.17332186419804024
NRTN,,,,,,,,-0.03236565986719652,,
ADAM17,-0.001634844380968329,-0.05750803739823957,-0.004326218632375552,0.03212614252932222,-0.06517656671842861,0.09123721649386302,0.036208590408112536,0.10881243417213943,0.0409435778016409,0.1032274796494768
LRPAP1,0.017283401818213584,-0.1320741312741878,0.0041633245217427475,0.06695471800587086,-0.0014663067221189412,0.07811552880222745,0.008673991109287233,-0.013790852526891618,0.03667324212241732,-0.1816738273829504
NID1,0.07461191327982708,-0.07194649205755235,0.03547310988841281,0.06612082697515032,-0.004116628360099618,0.18505018924015199,0.16227723733620197,0.13257913536821772,-0.013170305603299253,-0.0915379505824476
MST1,0.01931905649169406,-0.043531227249506116,0.021872127008496986,0.05089478872800666,-0.02682328054647006,0.15026652605687832,0.034482276430040204,-0.01862133005848273,0.03822484127819308,-0.006292102667959394
CCL14,,,,0.06195040362631108,,,,,,
DCN,0.04361381670467046,-0.061777850439143,-0.005832971943140486,-0.09488066918397066,0.08273379407244898,0.014881337525467789,0.17441424939548897,0.07361296077068763,0.02840136545847102,-0.13859603523552438
IGFL2,,,0.028368698309643805,,,,0.07462952752718555,,0.014634198544042111,
COL7A1,0.004586259558931014,-0.04317812114520918,0.008897484904318685,0.010869793023872037,0.1068302728062465,0.2874419209823976,0.24940486608683582,0.09758311998040142,0.035087208310640876,-0.008116364801877968
CALR,0.08246477249384086,-0.05168152235979285,0.09492587076038948,0.024958038879355018,-0.04637791889724142,0.18368509856565624,0.19269832875563658,0.17689018106688284,-0.01831587630967374,0.15225858290884653
PIGA,-0.00506013365032514,0.13148040039982406,0.05112827427874113,0.1046326958579252,-0.0013121702667744147,0.115924377251453,0.11000495348452582,-0.05784094587913265,0.06940691694524129,0.10018085231413863
CD200,-0.0004242311928331479,-0.00010480654179160431,-0.11697170624350586,0.10470498539051483,0.06566914195180351,0.0037503926267977504,-0.057197058545626706,-0.04678260657044309,0.010070137479043393,-0.18534055386633108
GRP,0.024291902933765167,,0.02477067009476957,,,,0.018100699621623112,0.047032803638298884,-0.02579684786955385,0.035890614944254405
CDH1,-0.0385795968224151,-0.03449647750689448,0.049848822912472605,,0.11614575576098862,0.046798385971574784,-0.03513545734552144,0.058663236575687616,0.004641620932323734,-0.01467066299513213
LPL,-0.03414367375213479,-0.07792628347325121,0.13554919364855175,0.0639357408403379,-0.0899573240494712,-0.014698024112506087,-0.10173649146477079,0.1369257184194692,-0.06921986383883322,0.016006422118576467
SEMA5A,0.0021103151783651696,-0.052007772900867805,0.004054029955190172,-0.0422522466487524,0.030821051808888212,-0.1242809106900758,-0.09047284471889569,0.011835934181946645,-0.05093214498744247,-0.1334664331872953
SEMA7A,0.0032598331291932964,0.005568723319366058,0.055781431700362476,0.06306252636773249,0.07585793868667791,0.058394004234580486,0.1469333813596893,0.044312170395514515,-0.04542463155124137,-0.07161254135484205
SEMA4G,0.0027004476625221803,0.018454059745967904,-6.589489730835574e-05,-0.05641167306449903,0.01683680668216041,0.041183739532591246,-0.015882539199983763,-0.034862376745383554,0.04291681726046774,-0.05588244116284417
SEMA3B,0.06642110881567767,-0.08978745484034086,-0.01569926257809969,-0.04825692518415706,-0.014442682056917905,0.2690111084979661,0.11677313828802023,0.13535497423793466,0.05511387945413425,-0.06487908535225526
RPH3A,-0.09290145756752798,-0.04378606434153403,-0.022254779937763237,,,0.059953525066045565,0.016206623725135403,-0.022409290516178276,-0.052279674477823605,-0.1986689232916896
JAG2,0.10175274156385086,-0.06196240111310699,-0.025519468070793073,0.04557170938248116,0.013257183209003164,0.16542528583989027,0.024885053715019232,0.0477037137550879,0.04250145186096429,-0.07278925660064593
CGN,-0.06040677994584562,-0.012676602219485055,0.056407532863936204,,-0.031423540809363354,0.0719341810936028,0.03960568097600164,0.03709904344281438,0.06889221739637261,-0.03632257877733809
GDF15,0.043198820235854286,0.1624401191651934,0.11473915105374068,0.06887117401821269,0.06105033302333647,0.2494055069565163,0.2355244297394188,0.0554711348378731,0.06726696444399942,0.16070328903635087
SEMA4F,-0.02949250037704486,0.052894814750883125,-0.024835823152861973,0.010563486016118626,0.03325932734712727,-0.005002826559052527,0.020058833063864127,-0.04899323223608787,0.00023604117088157312,0.026733970997929575
NXPH1,-0.05679733562277015,-0.04205187923207061,-0.04277238387336483,,0.03450548681126207,-0.05736394406164916,-0.09780808194525775,-0.0027018879798816047,0.008923655647773341,-0.16685760121770818
ARF1,0.06011320199497722,0.14030689820279743,0.03491218505125033,0.08993418325623294,0.05169565909582735,0.04350082102689713,0.10139628855531099,-0.008244438503788342,0.008753536818288951,-0.046936332908301064
DSC3,-0.02818702298021999,,,-0.040393341095646386,,,,,-0.021740794899086854,
EBI3,0.00558455181073582,-0.03559798809167352,-0.0032161942253554504,0.08007858220001045,-0.01726262668422594,0.009288076705496293,0.01337572701914624,0.04188247282591001,0.01873255125578284,0.014867810481522341
TIMP1,0.11678058675042514,0.07957938492087904,0.14421961137383543,0.07939928132973134,0.0188856451260781,0.26537408732651885,0.26246952904864373,0.24094725154471436,0.023347930174811186,0.2569782447837491
SEMA3C,0.06917823308824439,-0.010923722396691126,-0.027177851673731525,-0.006113994386945616,-0.05842210993996961,0.12666016752617537,0.017337924748322645,0.02908899072806247,0.09085505992451312,-0.007160550939823229
GNRH2,,,,,,,,,0.04826766127181226,
GAS6,-0.02620720424460235,-0.043521923805741075,-0.007867404319626507,-0.019164962777922304,0.028661037797834726,0.061282281147738385,0.001165780357916433,0.01384952705122029,0.024024735525339617,-0.11819560342239831
MEPE,0.015621202313394807,-0.04379595643991093,-0.022112831071195282,,,0.04701640592767967,0.0012766380715845515,0.04665240109433936,0.024199962646014192,-0.1287675949167479
SERPINE1,0.06738175085354939,0.1926875682426007,0.1518345600638277,-0.051445516154020016,0.04775983113680465,0.2090658707153636,0.2155489043902342,0.136708112523607,0.014261466427694618,0.30755208824205793
RSPO2,-0.03274217945381649,0.006763080686872486,0.042618003570095,,,0.005360559208155535,0.006426934404077439,-0.024009999522907093,0.021824450063826696,-0.07417630304524196
SHBG,0.0016424400180593943,0.02206548124122164,-0.03690434247518101,,0.051350450245002274,0.02016793806149199,0.010723497351456385,0.007020398775036681,-0.0005579768201884401,-0.03085592429475149
LGALS3BP,0.013686492099531732,-0.09027742372262693,-0.03305575501992492,0.05871081375247109,-0.05832169794373804,0.28265632341734626,0.1595701622826785,0.12077216602522702,0.014508878797636956,0.08122852949062394
LAMB1,0.07912322864044212,-0.03906697106319478,0.11712769726335395,-0.02578385715846676,-0.04207015967803477,0.18533549985252634,0.20237788940539558,0.19726153570660543,-0.0031391378342899845,0.015691201802935532
SPTBN2,0.003198484454698375,0.012291336174939467,-0.02708726481237498,0.048915462268449256,-0.06299163055105617,0.015552163920962486,-0.08343383267752612,-0.028207257214375052,-0.06558311905743122,-0.09888809333622513
COL1A2,0.0918456282571312,-0.02405123082667396,-0.0013277434007939908,-0.12089273681012454,0.10268692179685752,0.11923532397240247,0.20232491628909566,0.14026590601353292,0.007215507610175349,-0.07323233156205537
DEFB1,,,-0.022828865785978505,,,,,,0.11565022242965307,-0.011400531459324825
SCT,,,-0.020982540898271503,,,,,,,
WNT11,0.028203917993265104,0.04534427674050493,,0.020647264401044807,,-0.04410984073451376,-0.006960326388669419,-0.012558708949906487,0.029931874791345243,0.020636519793910263
LGALS1,0.06028032625670961,0.20018560212547984,0.1394040814139798,-0.03586867890024646,0.10895101573435427,0.2275015361092486,0.22614951715073986,0.1459637025857242,-0.018292071121530515,0.30973991746584667
BCAN,-0.08127312654311862,-0.18887126633845175,-0.11174929872093532,0.03133687910411228,-0.12483124497205006,-0.21505919990070754,-0.19179128887039432,-0.17019348128719838,-0.011999787837774133,-0.2371730493696888
ANOS1,-0.003111447825407911,-0.14496296118081559,-0.09711493964235388,0.15453898366086194,-0.056314272902435694,-0.024452561896595015,-0.07431398035977467,-0.06951238902391235,0.022407811945401323,-0.10796745097384962
EDA,0.022722688032385658,0.005005059242499247,-0.0158631132483376,0.03385602945925965,-0.029598720824423008,0.028010518548397926,-0.02984894874042727,0.002533544481908344,-0.022022693309300283,-0.013466770537365783
FGF22,-0.04205938290443998,,,,,0.033648503838620045,-0.07089755133987982,-0.04645762328548058,-0.0025203945589138787,-0.03485583170075827
