,UKF248,UKF259,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,,-0.015200536182733057,,,
BMP1,0.006856543213405935,-0.039022308874892636,0.07769215637099594,0.11391972167316795,-0.028805707467919318,-0.016705930490075727,0.08109881532908607
NDP,-0.016822811770336052,0.025796332540151946,-0.007594273668349155,-0.007889433533363698,0.05554788267240397,0.010136130837886231,-0.008757522140203965
TNFSF18,0.010597149481377804,,0.0290187172791375,-0.005731861076260604,,,
RTN4,-0.010851766910659472,-0.025558476811807784,-0.13124413708211344,-0.10241249437918448,-0.057592198605010254,-0.05416230716563691,-0.028056433659416374
HEBP1,0.013521846264749287,-0.030254883825335543,0.027190687930433638,0.10139662426986946,0.009207060070008039,0.010351933700648488,-0.002684727581513091
WNT7B,0.017419486067884092,-0.015749413974914,0.0035218201113337627,-0.02039276200075411,-0.009380969418472272,0.03675272577253358,0.013995711960577287
PTMA,0.00038379423197537393,0.030862284996709028,0.13386348726236033,-0.05110172419760595,-0.005926907006025943,-0.02310794300650231,0.03699816967357838
CEACAM1,-0.023605606815308485,0.048524936321926115,,0.06320504707149878,-0.025936003839534757,-0.022723278613731066,-0.014464089308812206
PDAP1,-0.007293255212103182,-0.0034875963266566895,0.049147932510586606,0.08892369264211783,-0.056645978998049025,-0.044913874844086224,0.015601917676409423
QDPR,-0.03782031175880464,0.030983840188210224,-0.02473788839088062,-0.11696750004964111,0.027797459470792273,0.038856135345762384,0.0055413267820572315
POMC,-0.004194459216674648,-0.009077293884220149,0.03543066039359701,0.0012444952050838557,0.028508228507005035,0.03451476297708497,-0.007142452854100715
CCL18,-0.017393823011708148,,,,-0.026822736545102997,0.012637838686999024,0.12482294365704596
CCL17,,0.04726928307908031,,,-0.01840033938627742,-0.0073840582392870535,
VEGFD,-0.029457576306866545,0.009039443762580222,,0.006840368456464437,,0.014692446432336357,
TNFSF13,-0.022229632369240294,-0.012453784079814163,0.22192055774631866,,0.02623307844161759,-0.011811615933351463,0.07666982703518244
WNT5A,0.04834822517460889,-0.036469889374788074,0.1033764976619536,0.07488624757426686,-0.02895878635956283,-0.011208597257865388,0.02309698697209735
CXCL8,0.0285269002784127,-0.06304075317530744,-0.0222386284685776,0.024704331044460393,0.008543222126568875,-0.08183551466832688,0.07465639577078122
GRN,0.03753028539340478,0.021771764767202825,0.06637838047187566,0.07779810922911058,-0.08692906051880721,-0.02595302132213957,0.027337376278881106
MIA,-0.006692949597231371,-0.02088574056701584,0.07805284836728665,0.07433986560954982,0.06056869744026926,0.08237953437356056,0.04797043583293422
COL4A4,-0.03537829857436533,0.0013342467798224682,0.08490457292063504,-0.01497900014574478,0.07191010019165456,0.029987274016602127,0.07958285535763297
TAC1,-0.00689247806712936,-0.0019253329104305557,-0.08378121415884716,-0.06727993621014859,,,-0.024954674623513275
RARRES2,0.028735314637411743,-0.004315033502876779,0.055942067970816946,0.09543360072845353,0.021986780755031344,-0.016085202994823126,0.09361227057759927
FGF7,,0.06331344278890595,0.044695758272757534,0.059004311240104156,-0.04715722032770265,0.004477868011189674,-0.04218206867864371
EFNA2,,,,,,-0.021596955610622987,
HBEGF,0.0221557569648036,-0.04708977764332659,0.05563322348384372,0.05934833993253043,-0.0025578247582139758,-0.026607134298215214,0.040581065241742105
CSF3,,-0.02151972508777491,,0.00806995763019103,-0.061038680001759604,-0.05744134713434699,0.15961452177652696
PI3,-0.030990602416947472,-0.037136548494315046,,0.025496844855718393,0.03968093548998183,-0.09101440938838393,0.07111873820196095
PCSK1N,-0.001842882140429641,0.056963439506039416,-0.03501918802106815,-0.02155942461035394,-0.03215044477458831,-0.04732368867350447,-0.03846907490442284
NTS,,,-0.01815929544847937,-0.01947847625124231,0.07616678938898322,0.03803758911725244,-0.03016527670797123
SFRP1,0.008927851284071376,-0.01575349458789147,0.005331567996853428,-0.02995474927662092,0.03439967473465938,0.03300838616008326,-0.05171060856278859
CXCL13,,,,,-0.01940645681184099,-0.047065819233050685,-0.03382513528847396
MICA,0.050343708506819046,0.0015597087279244511,-0.038543700224773804,0.09258669288206624,0.06521437813566702,0.0641810167628845,-0.04240700460516942
TG,-0.03108213603306177,-0.017000516553333265,-0.020960613978887804,0.021500378590996568,0.045005623169221916,-0.019268935646224648,-0.01706625058420397
ADA,0.03801014277272603,-0.0461674064804668,0.06209445722414473,0.05947043757201752,0.04497476247629551,-0.009517134881480285,0.0004589461034162559
LAMC3,0.015027115702039172,-0.000976837103850319,0.06500205604121276,0.10493056624759872,-0.05819300078272309,0.02147396530349258,-0.060753251599136394
CCL7,-0.01873750109134824,-0.012291346305836438,,,-0.027577867450358857,,
NGF,-0.010417904087138646,-0.017424992426193636,-0.02000204772935638,,-0.002615257087243953,0.05792492330255282,-0.035599606002971934
TNFSF15,,-0.013687015273595907,-0.024286871053520388,,-0.026885324036669236,,-0.012876853886030491
HMGB1,-0.044582960030241654,0.02819457842520154,0.09281623942331939,0.050028461298770775,0.015397916438241815,0.0007472512156626512,0.015147432866304331
ITGB3BP,0.0729199397249404,-0.035444715831727355,0.14205718660155367,0.08408692020159582,0.007697832906884506,0.0010920080865643323,0.025397500992812152
AANAT,-0.014576276676045984,-0.012453785408982834,,-0.01429486831113009,-0.024193571260927103,0.0673266072733385,
RELN,0.013464928631911944,-0.007787484381224393,-0.05289764991248599,-0.033029113529900095,,,0.007686967999530261
