,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
POMC,0.16591338922391272,0.1935002626879817,-0.007515999966250796,0.040469813966439144,,-0.006322853085248311,-0.02920778356123699,0.04758258627341941,0.048616064502781234,0.006623145632594083,0.008233452034125177,-0.07349467189722571,0.08509067022105608,-0.04417566792533636,0.002476784939094399,,-0.012741786703839606,0.05142522344327006,-0.030931476627854507
CCL18,,-0.007021193697162945,-0.04764342962038705,,,,,,,,,-0.13133066101076354,,-0.02748762153265314,,,,,
CCL17,,,,,,0.0006045607037080011,,,,0.03439559568431801,0.034464459096968894,,-0.025852747834613273,,-0.028309429307760495,,0.09482614020411081,,
VEGFD,,0.010934661449977831,-0.04224489108723975,0.01284370765973511,,0.07614264032929016,0.06407209912981648,,-0.05569002405118884,0.005533390975157975,-0.005146734800508535,0.06616049714321384,0.011458340356068844,,-0.03053060222006724,,,,
TNFSF13,,,0.043521257282197155,,,-0.0161859758097043,,0.011229809835519244,,,,,,,-0.044192373194557634,,-0.024350149866105324,0.011165211405280207,
WNT5A,-0.0732128418918638,-0.015918455925074248,0.008664461982172666,-0.011226530051647305,0.06754292824889847,0.014600996794651624,0.032713929829770054,-0.08557403888026723,-0.1489010306849376,-0.03164502378228612,-0.06015104376291137,0.024179075543693886,-0.040193081816468496,0.0006229796742341602,0.01336673057476913,0.0633790948866881,0.06902689153726549,-0.09221596971236463,0.011725345563558953
CXCL8,,-0.14359081130312829,0.010471962447280046,0.03217188867332382,-0.028638200142767568,-0.03324542003799062,0.026320461113932554,-0.0005536874189100487,-0.09643802564381036,-0.021024970888940828,0.012966667833953428,-0.1293324700309584,-0.0707741129015889,0.02365191549574682,0.09095900532774139,-0.005039832620664278,-0.022964150983078083,-0.09774004724990261,-0.10424442449509715
GRN,-0.03679667538761404,-0.0945507134827645,0.05859769973823897,-0.060134180957423185,0.021392637619490344,-0.017798586887956755,-0.003943916313456503,-0.08569543049823469,-0.21131774411134047,0.003258916742255303,-0.06569993571277674,-0.27403199252652216,0.027100728902350175,0.0019023960629650804,0.05970498006454792,-0.04021511455513848,0.11055113313868414,0.07839612031158123,-0.022556260709716
MIA,0.06637277416583669,-0.0102528518976391,-0.013586225255505966,-0.0036682937937746046,-0.003203453633226733,-0.04941046786810326,0.03421748295878569,0.05921696771339698,-0.09795948218499931,-0.05282583891408368,-0.041105841679336105,,-0.0379462672799478,0.1465925284795581,0.024179525139632545,,-0.004920954234935962,-0.022208151076620795,
COL4A4,0.13104461499714182,-0.04412429632432285,-0.04744418852986964,0.05646784166615598,0.09202927253597934,0.11256361198408237,0.043250035469636405,-0.05177144430304663,0.010710659666024138,-0.009029401922873817,0.018650195553608445,,-0.0010098703173518798,-0.034752942214546674,0.03244601583589309,,0.05209870811723771,-0.05676226416247522,
TAC1,-0.015970521421582444,0.256799012162675,0.04493808809717374,0.004540240232901851,0.10369082697822898,0.14764140237417933,0.0420966052512525,0.16258737354392563,0.2500989675285843,0.12232693432131823,0.07069315510289909,0.2807210542918541,0.19582012348237873,,,-0.07372711256580249,0.12582899741036674,0.2562691852256682,0.14106109860150484
RARRES2,-0.007904703653722972,0.07673134600239757,0.0170082040990501,0.03485987050629728,-0.020736622503237455,0.03024112221792682,-0.10293638223604194,-0.07613830776920535,-0.20797393840894354,0.08821837299951486,-0.043383461171487885,-0.054214217495896125,-0.0827517846417201,-0.00167009898593665,-0.007418576946961176,-0.05797730148680931,-0.025180644826262883,-0.12975142616504476,0.02285836660785699
FGF7,-0.0004271586239418257,-0.010405155754418458,,0.00019784838056100999,-0.01676744043083555,0.020003886814645502,0.07132134809711928,-0.006971482414713895,-0.04225648348132962,-0.004908412303776147,0.00634404378648759,0.03513622812051138,-0.015086125837007764,-0.003063306676501303,0.017290308354139545,0.03738700407262696,-0.013085390535365483,0.038836928803340186,-0.05018607445535365
HBEGF,-0.009937969122590552,-0.026015441245464656,-0.03453330740445311,0.01050306060901592,-0.05668154004271602,0.007560203825036369,-0.0052420167212960675,-0.07630085503452998,-0.06223224891183024,-0.10730632798961147,0.010096281660367384,-0.11034851003935736,0.00017407603904880247,0.0068974115161432115,0.060488028708258826,0.007414169034137277,0.06770387722244425,-0.16385224134411275,0.050303882882811304
CSF3,,-0.044124261390985645,,,-0.029113034894307322,-0.02796882838741243,0.02220259460571069,,-0.02799643325821376,,,,,,,-0.03548302866232858,-0.01573382301556887,-0.08970349551698599,
PI3,,-0.052271767470869424,0.0032501775353870914,,0.013334832714035726,-0.04826575374461314,0.08018870729997049,,0.01819898309874522,,,,,,0.02265478165713886,,-0.03418437036256372,-0.09422865203657341,
PCSK1N,-0.0500349505533025,0.18990067292344606,0.0633298358661571,-0.08441777732266528,0.018167113447228777,0.025794821563872458,0.01805665890487808,0.10597532100271403,0.12164663818696808,-0.06498746305876033,0.07985670863027534,0.35937838988304166,0.19756599634879843,0.0021052709926680695,-0.014873246787330728,0.12666917055001048,-0.10098366136355527,0.2623883736427607,0.14708375286427883
NTS,,,,,,,0.02045670548944765,0.09818963018565922,-0.023451454128009877,-0.0371224158715002,-0.023690754555844285,-0.019738208532061118,,,,,0.011741299341205071,,
SFRP1,0.1354323501253342,0.08220769335692198,-0.0022772497655686253,0.01843456857966473,,-0.020474554615991368,-0.010491304441248092,-0.06940333382027397,0.016178778979649568,-0.018669276648125045,0.011336827101067396,-0.10218978777074646,0.04051904580242304,0.1436074607943525,0.016379167474964203,-0.019479598133272262,0.013662406098054112,0.0560293255226855,0.04380679883519335
CXCL13,,,,0.04221332822536876,-0.021139508068846454,,-0.0020331025814786744,,,,,,,,,,,-0.02329313472975729,
MICA,0.006798807164169985,-0.051162772475019117,0.03519395435385172,0.00630103357308728,-0.052807888323854864,-0.005962437524421071,0.060410153514192884,-0.03294592747659962,-0.10439506569719965,0.031544746107959036,-0.0015532560198672943,-0.003018044863924506,-0.09036409019358263,-0.0123377630175876,-0.028209530705736705,0.1462211036531417,0.09903885083637227,-0.1059547080014756,0.12333705701418625
TG,0.17909161620295128,-0.0019810350097483795,-0.01627763057458881,-0.005316286749369852,,0.00377711961973714,0.021486326004277096,-0.0017793877902415594,-0.010495658311905683,-0.005114796673215991,-0.012199748220299046,,-0.019662869090792387,-0.028496924460461193,,,0.0625335093168234,0.04517136229766112,
ADA,0.10367918641583748,0.006322094987735923,0.038932627514788,-0.000403335651836904,-0.04645164488997825,0.006553226029865638,0.012969096160187913,-0.02005984502903487,-0.1452443445913085,0.016031924713928575,0.05843546654489041,-0.08778970262641295,-0.052499447913372514,0.024204773815376206,0.026350997722954607,-0.04139741812580047,0.1369455152060112,0.01286102924599301,0.25801579432493454
LAMC3,-0.02654479362066712,-0.02603355179387512,0.026421984468610576,-0.013755521553915528,0.12797947842679355,-0.03229320749750304,-0.019399854939368476,0.05874045322702024,-0.06409480065829855,-0.06809557870568624,-0.04543719654625288,-0.03985683094858424,0.029034409614683534,-0.041548436289836614,0.007455552806391974,-0.007855298540053119,0.15599488983414211,0.031570831733297694,-0.08067614179564844
CCL7,,,0.038406177163794526,,,-0.015974858139497762,0.01964514531696374,,,,,,,,,,-0.016487521367055395,-0.09105091898153944,
NGF,,-0.025421241285595808,-0.001482438727476434,,,-0.002996670579259098,0.07954685793635731,0.022111070864379547,,,,0.12505791573177397,,-0.04084834103287963,,,0.06278932898282902,-0.03109571204305705,
TNFSF15,,-0.031449248127787294,,,,-0.017788785858633777,-0.006204323404524425,-0.015624870680601071,,,,,,-0.007071187457787308,,,0.027806547890727788,-0.03462338249870632,
HMGB1,0.06331712031714955,0.07178416087744895,0.01855044209179201,0.025631610326510526,0.05572900001688672,0.012676951486915455,0.013108458136746088,-0.04930404639525148,-0.11874967262531348,0.01982695875504811,-0.014705997566430035,-0.12885269887106857,-0.00475380072798763,0.07827879312334861,0.0028206893725418935,-0.02680574529108765,-0.06498950409476266,-0.014258441868296225,-0.0606560982530422
ITGB3BP,-0.0012212182279775642,-0.11710521910608054,0.032348140293547,0.08335617196612399,-0.009111166031056456,-0.013923871155819487,0.045087537923861436,-0.0680442960976652,-0.08565533584971642,0.0052895094868442415,0.012634562024469552,0.017215352767761687,-0.11374965694054609,-0.018786482467633536,-0.023571600229802404,0.12680389447939955,0.0058439598727174635,0.0035622174571941353,0.029713838456331923
AANAT,,-0.020555255668039823,0.036281016968657875,,,-0.01618597753720269,-0.03219427636679392,,-0.010396814962195926,-0.024827566920639185,-0.0007606012641488698,0.034778187359544216,-0.03467898837809355,-0.028629510056235024,0.031139195962010154,,-0.01744448517189867,0.010052869486171404,
RELN,0.0734953860440981,0.11907674419676201,0.020060918230952737,0.09511134630559478,-0.03278572554664942,-0.006883285036210373,-0.03714254771914635,0.06356529657369422,0.03356963296204757,0.0542513942934297,0.01676712032777169,0.03560752733304788,0.13544554644891943,,0.07855858655802352,0.1080208544203223,,0.10531971887071535,-0.03538527709124945
IL15,-0.04273818913379902,-0.04470456335514686,-0.0016813407649775966,0.007519164567582806,,0.03438090008516851,0.02467551236783592,-0.021970158837752357,-0.03881422479873078,-0.01175603972204258,0.0355245256165011,-0.043185763203879575,0.012930185372930933,-0.0028951487341504598,0.029334643673722065,0.13184251375234166,0.09373748068255382,-0.05102164304421398,
UTS2,,,,,,,,,-0.03938612142664288,,,,,,,,,,
BSG,0.031161126811481286,-0.07308617559063915,0.06093301483370063,-0.028738344005256034,-0.025814521965790774,0.03776488236531221,0.044993681563503835,0.053383002227424654,0.10390729780307974,-0.0637736490510394,0.0338292513264263,0.2618931521868933,-0.11009598816261958,-0.05078324153936165,0.021905627868043346,-0.02120548531134588,-0.010123502942258908,-0.049604941840416444,0.1987539314015375
ADAMTS3,0.020186214097628625,-0.043462525409819576,-0.0029822355982240686,-0.0012754992250242588,,0.013480118290757985,0.04137660962424827,0.05971992648558782,-0.1975478611530056,-0.03161778899833258,-0.01795195764178712,0.04469279200011056,0.04407961909321374,-0.013680781560534773,0.02796837126486529,-0.0431470217935731,0.02400293016453111,0.03579963981714848,
CD34,0.011663348948875997,0.12545540890286563,0.015127253477657095,-0.04410858211526697,0.020463008227503195,-0.02107492107155567,-0.012602564830514801,0.08609376088785575,-0.08243464878315152,-0.01365128910944014,-0.03011454359120664,0.018356590943339704,-0.03402460967968344,-0.03326625034609516,-0.010167856882629677,-0.00407235804285699,0.1424284657492526,0.031890275218394486,0.06371285710999158
CCL23,,,,,,,,,0.029687208274642114,,,,,,,,,,
PLAT,0.10226412747132196,-0.06427733098608499,0.05106976182432831,0.0533170834547274,-0.059235054259222666,-0.010245724799119631,0.03045623265477213,-0.15637842236364363,-0.1346302162421383,-0.126460935307332,0.01117217449752093,0.03049737235391685,-0.11515578202359428,0.0014131974477191666,-0.022519214607899588,0.038798417357802796,0.12760037309874753,-0.02034446309471261,0.03589722517218778
NTF3,,,,,,,,,,,0.11086350636663851,,,,,,,,
LTA,,,,0.0019313343452673913,,0.0077497059534938975,,,,-0.02301157282694524,,,-0.021844648643250933,,,,-0.023477648094365266,,
CKLF,-0.018605602104895192,0.012767399798374815,0.013274298740879178,0.051592894004127046,0.04955789893318219,0.050757056234564724,-0.02701287227250561,-0.10265677065336348,-0.20513254107950935,-0.05491679467500857,-0.08446240328826143,-0.13768585229503733,-0.08920566776176109,0.010393117705271926,-0.026733000900168894,-0.08162697980984249,0.006932038657576215,0.0004186664217140327,0.06756112605467302
CD24,0.15135052215961275,-0.0419710116784934,0.005471076373435338,0.0524370265624342,0.03751523549026517,-0.030662366702760114,0.07014831316740534,-0.0035685037048583342,-0.06859742455386436,0.0269256481819994,-0.11523621518840144,-0.037332226232745104,0.004104133606039372,0.03085414583821387,0.028760251695853552,0.09675093200221492,-0.0855902820862539,-0.015240860200276915,0.029336921641160727
HSP90AA1,-0.02746465938566062,0.08471758381083391,-0.00793981576982755,0.003702712030155367,-0.09049625009168907,0.016612221778848073,0.05181137648976841,0.14213755884350157,0.23264306707840682,0.05498667970523801,0.0028275887455871374,0.35662082705128445,0.19152593606820645,0.022898380736434007,0.032735855517192256,0.06343364028019924,-0.0587832247431211,0.09860165651635514,0.14195104632989902
BMP4,-0.019034879490999804,0.052730174668960884,-0.01057130066484218,-0.025536789130863942,0.03225451983483492,-0.04080768158369517,0.008324788429438935,-0.08256395018329686,0.047493671313595165,0.06081814537210023,0.014845532531863067,0.0678281445108177,-0.02740633670553063,0.055939333944923876,0.049517811808379816,,0.04828433214486735,0.07460437127912463,
SCGB3A1,,,0.09122328161243275,,0.003273153624360864,,0.02577799151777694,0.04942586281943472,,,-0.03467318142860349,-0.004595817100435705,0.10431403469660357,,,,0.08954546459986033,-0.005579316608620785,
IGFBP4,0.022992907066853047,-0.005920247381032387,0.03272139642909612,-0.003358372936963497,0.08296288210459787,-0.07649927290344195,0.047390747638067644,-0.12161772646023708,-0.13524911301406772,-0.060097127244587656,0.02510633834107045,-0.07024937634514068,-0.012903741697772178,-0.0701647883611922,0.061982188277571314,-0.017528666299791995,0.17460474917350016,0.018058746962936818,0.07509777052273663
RSPO4,,-0.031054652511976834,,-0.0010621944800594876,,-0.02164199688529521,0.01860352768090173,,,-0.02933822097124838,0.047920243310260714,,0.02855309624026519,,,,-0.017067196201296576,-0.029974708275803664,
LEFTY2,-0.018312942420298926,0.016461673290446614,0.05925469036904727,-0.043506488046747616,0.006614273392164558,0.04883170758474088,-0.038103519514714974,0.02312485337061905,-0.1043514621450478,-0.07765188441129307,-0.030184228565787757,-0.017754852078338518,-0.021838649692968004,-0.036586087505674283,0.02608871508189507,0.08937340548938542,0.06263323572290863,0.08935918375594697,
PF4,,,-0.036137765862420276,0.051061573473050334,,-0.013937749003240203,,,,,,,,,,,-0.023477642661463353,-0.002780909254827543,
ANGPTL2,0.03427885571641967,-0.02639748996182754,0.028409085354830305,0.05867138757198155,-0.01908640304072835,-0.009158961212888709,0.007281474451698231,-0.15609106013631038,-0.07921410987545134,-0.05044965933554752,-0.007353905402187577,-0.18155311320016726,-0.14145150323221511,0.023115127843358594,0.034143501694174246,-0.013637540765326726,0.09517220410632882,-0.013672921576564771,0.030567942628248385
LRIG2,0.015721613909440463,-0.10225481373373393,-0.05178221290808788,0.05661821353844462,-0.03461451793571436,0.02964038465536276,-0.0009859773231858501,-0.01696045517997448,-0.062568493302509,-0.03452462424599292,-0.031297455043949506,0.015235786179466084,-0.015464449005529922,0.07556316322150544,-0.037395678213609576,0.10303310387208943,0.01890918993890273,0.05176627038079809,-0.05276381525192067
ICOSLG,-0.025871613828504395,-0.006922721166862019,0.0396015612924115,0.012128582028614601,-0.0050629490363068245,0.07688286760982883,0.05815204898882237,-0.02554641295807882,-0.09049672128411317,0.029809986249131382,0.05956304767563428,-0.11609465195663933,-0.06648099130384967,0.061729346527387,0.036352614716124575,-0.025413441457305987,0.07345614544970296,-0.0627896894785812,0.023128991324809726
WIF1,,0.3002196025003605,0.027667180557623818,,-0.03925089862659465,,-0.02264616136817196,0.11779392707227837,0.2476219018514831,0.06279808983742768,0.11520754226745658,0.12753464240891654,0.24547351317587035,,,-0.009057875942341928,,-0.011641521178501632,0.2055424285224374
NPPC,0.05185212464137845,0.008268011123376905,-0.047831426600539705,,0.015110185530089184,0.09792423112683624,0.011060901748115646,0.07712922373530325,0.038550183842804696,0.03465624588418973,-0.010866097346764858,0.1676400229215059,-0.08367666087249619,-0.03428085784883516,0.006544573912059708,-0.032326292320811995,,0.018917140760131675,0.10019565968792185
LYZ,0.020980913317622005,-0.033028071124075985,0.03401865997397042,0.009763274114596893,-0.00520618509815733,-0.017825383381530533,-0.03184536116146942,-0.040523591386111994,-0.1066958373742448,0.05514791392899786,-0.02213842315482026,-0.2624546177137012,-0.014016571847232633,-0.019447437057102893,0.025390245460277863,-0.02647418240325015,0.04319916937426814,0.04622847826252098,-0.06452251605444244
EREG,,,,,-0.010711782071361557,,0.0345417992653243,,,,,-0.05175488572640152,,,,,-0.011740179356716826,-0.06051788890642397,
SPTAN1,0.016778183306069835,0.1461357625597683,0.03269817788372369,0.06035329306758715,0.02740455333432138,0.030101218927984917,0.019572941942378984,0.11201908939553808,0.11263341157519213,0.087751952048043,0.04772340841839753,0.3567859308248559,0.14112936313558508,0.007403190550606836,0.011245598537994247,-0.09327057348614465,-0.029638167185748538,0.2457130097765135,0.2155311585780567
LIPC,-0.02368018079852369,0.04359461558395079,0.003882048197497672,0.028339165759289953,,-0.013544303109920495,-0.025784524004207738,-0.004171481763912083,-0.05020182241429445,-0.05694597307902488,,0.006788134190679577,-0.023292939636624356,0.08916138154891745,-0.0064714819846281154,,-0.029684626558381482,0.0020748177085320152,
COL8A1,0.04212164772389257,-0.1492192202163965,-0.013138167399547181,-0.01503204420566028,-0.03634815539056116,-0.029767872335860594,0.031530674512863066,-0.10970032852608672,-0.07434341287304046,0.04732236050834468,-0.07871443382128647,-0.21215017664200814,-0.09262003404120621,0.11093074506707488,0.0005204410442385329,-0.025703325584594115,-0.015950734116242673,-0.08445915958018978,
GSTM2,0.06902614047181238,-0.00522549856174125,-0.0011686313268997467,0.03422682352524174,-0.02711625152826661,0.05347962650349947,-0.027530417718984092,0.04086929876577015,-0.08588478416235577,-0.0228272665297672,0.016962829538665576,-0.06199322863253957,-0.028406465122955415,-0.005701338847861437,-0.05225775269053891,-0.06728524724906276,-0.016375529654978446,0.019358866067379295,
SPX,0.00037876715763274265,0.08595438677619281,-0.00926360219810132,0.028725828664911596,,-0.011922093088257323,0.041224641334677646,0.017256188141573578,0.15279037869455533,0.09492825476237168,-0.011792335270944256,0.09515575348914129,0.11978073678762773,-0.02060253918949292,0.014350141429642395,0.045288917799925624,0.010772809901532576,0.09695536369555248,-0.0752303380914112
MFGE8,0.0023878994801926896,-0.10985055630430401,0.002636517163897704,0.018217545320229928,-0.014338346145460108,0.020272542492561357,0.05077264424444599,-0.07121708920915619,-0.053011230853368146,-0.015653924322059268,-0.04190190834334368,0.04815658073438945,-0.04180131462914239,-0.09407283621603768,-0.002626539948123135,0.031503327707390706,0.15249322751713998,-0.07091481314981878,0.1318828004446572
TGFA,0.02063117635375476,-0.17070209732522143,0.0660635606769557,0.0005450434919948171,-0.0035208311541561374,0.019360127385401767,0.05020356176401402,-0.04382922027255205,-0.11558843853439689,-0.045652643963324524,-0.05137286610863175,-0.12329327149427675,-0.049559244416393394,0.07954178069186339,0.032100334858601615,0.017749587596641962,0.02218132030865935,-0.09096330458676788,-0.06525889684987046
SLIT2,0.004961334309347258,0.35709322357258627,-0.00895502433985933,-0.02063561970349875,0.1596145473343142,-0.008709283685604648,0.041655940581977455,0.08107470162177054,0.10690176708215007,0.06201937613301815,0.024213786090292188,0.1974254477524531,0.17031610179772202,-0.03876861851954833,-0.019050034489047882,-0.03765289137000393,0.015143167401583018,-0.00045426476157251416,0.0680841426073118
PLTP,0.03144941315510448,-0.10114920807683701,0.009852069543939988,-0.025012580518210842,0.0676875120877961,-0.016619058114967625,-0.05421478419090918,-0.07456556223280976,-0.20543873757850997,-0.04134265105873351,-0.07921071978114773,-0.3090230517364866,0.017777011158804062,-0.0008365880855659049,0.003840329856427891,-0.05128913155922178,0.012616128334488769,-0.038039487368096855,-0.09619009550644078
APOD,0.029340249168681293,0.09755305720122635,-0.02963743484549207,-0.01434623425232764,0.07066947855842896,0.026747121528556732,0.08144238846377291,-0.043227609869186105,-0.13056798189407043,0.01340791956412237,-0.05643124999476493,-0.18782630499695507,0.1168358626755984,0.03278739589183872,0.0889461930057822,-0.013839292940973132,0.02149504086428243,0.11102006465001875,-0.14456442323806337
B2M,0.0440858657515989,0.050247151560827145,0.020760367205678112,-0.08780140051389723,0.08218304662839411,0.04579657878740272,0.011811477337904825,-0.1758596405385248,-0.27583634809414187,-0.0033687343046256983,-0.06950397587113458,-0.3666685457359617,-0.21928685322844005,0.07196015850974134,-0.020115306983939298,-0.05663250323942896,0.10674810983511981,-0.06212006146091339,-0.2427610879125227
OMG,0.03231972591337038,0.15013392486120916,0.02746691127132119,0.011934027076017964,0.019790256529909896,0.0372955455413152,0.04921820970966999,0.012346159245449339,-0.05830662146127637,0.0881233084559131,0.043289270166418835,-0.017401867520177795,0.1958419325467646,0.0443777494793997,0.04611432124274502,0.03772669708016073,-0.07159155634312203,0.21836099237924728,-0.023206736885320038
CXCL3,-0.014894739044125704,-0.11027165294800574,-0.04299038328160094,0.06339086150612384,-0.011482256675982445,-0.031420395553003945,0.059421698485417854,,-0.011461525532512527,-0.037560046992680805,-0.03709296960067044,0.018456580730020544,-0.023163301566014517,,-0.035896916762734966,-0.03379397327771692,0.021368569141064886,-0.07384902071595277,
CXCL10,-0.05713850236000519,-0.013492855417928365,0.018264493813261926,0.033833880751403325,,0.009278745678600379,0.056924955075725314,-0.018249458936503298,-0.18406442420359398,0.038246781195666636,-0.020409080693138296,-0.05596122455982339,-0.027651952636953574,-0.012985641745884943,-0.02649425484031275,,0.07148910477148862,0.07124206184171068,
RSPO3,,,-0.03891144915628356,,-0.029113035802375346,0.001928510373991667,0.018806851768770005,0.028297400668634946,0.1828429441844198,0.08908966901870982,0.016778969533073708,0.22553918708319362,0.07966386770867014,,,-0.0017158446653094848,-0.016731610210071014,0.18916897578275618,0.00962193459773931
CORT,0.08454397719576683,0.08820421477624772,0.052195868774140355,0.0002727456649644644,-0.010227244736844021,0.17754984694755147,0.011830803467627157,0.07401265097491991,0.17244616112517341,0.024215814477166954,0.03746855416248806,0.05522873472726723,0.009098440296071654,,,0.05725903571805199,,,-0.05221293760190839
NCAN,0.06819864224699096,-0.01986807725029747,0.054363249689341364,0.08838880785792694,0.05613507157893038,0.010130749618360295,0.0722152077324143,-0.07993548814471602,-0.09664529121241024,-0.029514316372648453,0.05547167372540195,0.27411019775469003,-0.1492066647695925,-0.021632402981105008,0.05729439934535342,0.04890289839679035,-0.035428217319528,0.22509613741439635,0.010042491750297318
PRG4,,-0.047518036054504754,0.032640649400266446,,0.04852545394790655,-0.015974860628942267,-0.045993225684077384,,-0.00661212507680196,0.00028303789021309484,,,-0.028299884401934875,,,,0.008505232224606765,-0.1006231939857492,
ZG16B,,,0.009680362586998356,-0.04685378682346716,,-0.002656547838451347,,,0.009317772892059558,-0.025553447678342667,,,,-0.0318264302705391,,,-0.020862517278055596,0.03349044253028659,
TGM2,-0.02757495813467398,-0.06861569457569898,-0.031809693951903834,0.019223229131467345,-0.010223559985141783,-0.036685248636553175,-0.03340694063495776,-0.010228580031251641,-0.1342552298427517,-0.04791394713215349,-0.027625041872077004,-0.003777559304302255,0.05943630335155987,-0.059820859043727,-0.007050794335313523,-0.09629807005366242,0.08138673186808108,0.0028902660004778294,0.09293157691226323
VEGFC,0.13353479088542833,-0.03409513959833832,-0.0614471818397772,-0.017044772475166312,-0.005415821300150312,0.013931773608146403,0.026373632065394996,0.04290585004109767,0.0010505904145199534,0.011756833086463529,0.02843974832162422,0.031372354088660265,-0.028881160061698996,0.13864352554841036,-0.003977948248599077,,0.05639615555671158,-0.030620477160431637,
WNT6,,-0.04324172025052552,-0.030910619237376084,-0.029260237042223376,0.04062115331462078,-0.02209528921863548,-0.00913179310429294,-0.008358608470874733,-0.04072627203871751,0.12940888150392688,,,0.10066317445902855,0.0386079826990535,,,0.008897909686527008,-0.024890207332200175,
NRG4,,-0.03222526386985542,0.01340625806034886,,-0.02182178531776074,0.010162627024701117,-0.006796073448761457,-0.01300106101689647,0.041564713123536594,0.03761673215244311,0.04637974959466661,0.09487992048173273,0.02796566890076174,,0.01450305529768091,,-0.01673161208528533,0.02665935082123759,
PMCH,,,-0.017713331154377225,,,0.10417550390760275,,,,-0.0051328643836899,,,,,,,0.025327009468565545,-0.04071548520792062,
