,MGH258,UKF248,UKF260,UKF269,ZH1019T1
PI3,,-0.024606813379349193,-0.042097612820897176,-0.01507729887856423,
PCSK1N,0.02921745869799881,0.03366240647838639,-0.020627151636439394,-0.010273099349930249,-0.005066226702166041
NTS,,,-0.03671317621160202,0.0063301679371900645,
SFRP1,0.03861676017227427,0.04942667665620017,-0.015655930340545153,-0.029856032612502015,0.03704099541733938
CXCL13,,,-0.015515226902843878,,
MICA,-0.009973387406907435,-0.017016045788783254,0.08459480988592588,0.020594148758490225,-0.02657219312055348
TG,-0.022607506766612783,0.013132254737974667,0.04783669582450846,0.007170547346856571,-0.05062643265628894
ADA,-0.018725025320339515,-0.016651071931477156,-0.0396530074329739,0.07261398793890549,0.002593035284879462
LAMC3,0.027682471701701187,0.034785768675346135,-0.0017454277261220751,0.06240357493028204,0.02944336186205558
CCL7,,-0.014877742173156914,-0.020570326341711388,,
NGF,,-0.025544344496228874,0.010441835729206442,,0.08602013853373015
TNFSF15,,,-0.015230199819593034,,0.036351397788496415
HMGB1,0.03751043461420856,0.06649340310220736,0.014643307602243397,0.08660348794650263,-0.048895198189664583
ITGB3BP,0.04026848203478367,-0.028629178654876564,-0.02160386516789483,0.007251951430024757,0.035023895910647515
AANAT,,-0.02158534040281101,0.28234644404285014,-0.012078128059586328,
RELN,0.05834475790515169,0.03999482237667241,0.02703079956176235,-0.03544101736084423,0.10119885912647286
IL15,-0.008335555683585858,0.027662257992338114,-0.022630702985310017,-0.03150467976594586,0.036343480188229284
UTS2,,,,0.01964068889326869,
BSG,-0.0162560244661364,0.052831046303062866,-0.018324638707931676,-0.021856969013362863,0.01159704424487026
ADAMTS3,0.05023226259129917,0.07614436543523093,-0.050055144205431654,0.10040051400558368,
CD34,0.0647329789469168,0.062496628088780974,0.02491561153343657,0.09516384266809991,-0.04726291584549776
CCL23,,,,-0.013742992455173289,
PLAT,-0.0025565798577699087,0.06622914556833466,0.00678516443099454,0.06893974116013503,0.04363589824103154
CKLF,-0.032970966830667844,0.03287088367296424,0.007543610470217265,0.04131225246813168,0.008611580268511934
CD24,0.09868819882528827,0.019722095962546583,0.026528873682862133,0.11106499061544386,-0.07076187720987331
HSP90AA1,0.008755521801613063,-0.055075012044737116,-0.020998821501079238,-0.06312738771548274,-0.04514598875882168
BMP4,-0.023266406516347975,0.019289285777561508,-0.012028382758179194,-0.03699571825645797,0.0797759290498281
SCGB3A1,,0.07624153410069368,-0.016342781042743823,,0.0008944249544628051
IGFBP4,-0.059999201034629523,0.06959314450530302,-0.011648715214103687,0.02890450907526602,0.04543409582939481
RSPO4,,,-0.018862225926762236,,0.008169693528865842
LEFTY2,-0.0018104430943092855,0.11487303180146127,0.058389220966339916,0.07846900300041887,
PF4,,-0.015433267734393262,,,
ANGPTL2,-0.004461840423324251,0.04695594727525951,-0.029615952340662676,0.07283686214586783,-0.03507489992051511
LRIG2,-0.0017472705254623997,-0.035053034996644875,0.03771284614097529,0.04331223349361042,-0.010769178626511989
ICOSLG,0.052673121379724824,-0.01742465068961126,-0.052604114183076874,0.025107641637999313,0.11015372366320247
WIF1,,-0.027769660263254208,0.09324399554572957,-0.06358563983675589,
NPPC,0.052112219525583585,0.003170121739212051,0.01037777650211532,-0.032519881850178935,-0.07113321567312114
LYZ,0.01226758142818469,0.004497794142974332,-0.08664805711836558,0.09821581359374719,-0.06953625284986494
EREG,,,-0.026543627309748297,,
SPTAN1,0.05065021500712281,0.060696473873100336,-0.009439493154356327,-0.02139806035435257,0.04429243463582324
LIPC,-0.028944376196317654,0.0890431476618444,-0.018261739241886173,-0.019690267661334436,-0.04976987952962303
COL8A1,0.02298732319614489,0.03933547441655298,-0.010396613827328,-0.014740775388576105,-0.04068672318088614
GSTM2,-0.016818072862297865,0.00012606309286628683,0.006830138183386603,-0.009959083846890225,0.027913447695243586
SPX,0.026778262488856654,-0.03055866850237251,-0.03662563809423719,-0.04235910066835365,
MFGE8,0.0434298561342405,-0.017333978214914326,-0.034425304547391435,0.06360435563368663,-0.01311304747813583
TGFA,0.07281438418323352,0.04727543866264088,0.038890117760431095,0.05730682365407733,0.06272721530742845
SLIT2,0.09430379808040334,0.017634642981832215,-0.03503957079659199,-0.04013376934179412,-0.005418703854335867
PLTP,-0.028042482211295492,0.052599849410510394,-0.04009302167298739,0.06483026935725447,-0.07656362076386194
APOD,-0.016417195511511926,0.02062205797947813,0.06600435808186801,0.056739676675452114,0.040221173941766455
B2M,0.013441553201337175,0.06785388273999868,-0.04052430759532094,0.04817002434952154,0.11653580367546502
OMG,-0.011742765614243412,0.05384442322140344,0.05445393138854193,0.02391076652606632,0.0020328771572630006
CXCL3,-0.018205896902021658,-0.03811199002472452,-0.01030513862668406,-0.01585800477652404,
CXCL10,-0.03767291162717045,0.04736714471017297,0.008099077541255936,0.03374726114223472,0.004439760279079337
RSPO3,,-0.02020952035458119,-0.0182617279826281,-0.019832926709043984,
CORT,-0.022607511497396093,-0.012083298088905133,-0.022163364157617202,-0.034325323120686306,
NCAN,-0.04045880343822828,0.05838669507319253,0.015722509080419764,0.03480279456819478,0.06796849728568347
PRG4,,-0.02237434744639604,-0.013075331672590687,-0.01718070287605587,
ZG16B,,0.09221716585447966,,-0.018549329680690757,
TGM2,-0.005349456266752551,-0.018527563219663524,-0.028644096509002084,-0.017441997746171146,-0.0356837936316117
VEGFC,-0.022607512953022324,-0.0028001613377688825,-0.020127268190210466,-0.005850180572153867,0.004882082268328623
WNT6,,-0.024004908094193412,-0.01801654822319404,-0.016894971562907805,
NRG4,,-0.013702922862337003,-0.018624100073310456,-0.021399655346050605,0.025459488946002935
PMCH,,-0.01579335603433898,,,
COL9A1,-0.001991969044704486,-0.008314761209103985,0.028589461425755407,0.026820099092168825,-0.07311794003447723
GDF11,-0.019252312877257528,-0.062260046461985366,0.0328196131598054,0.05716195997839323,0.0769710325815342
SORBS1,-0.04090788166835712,0.06518716112444407,-0.008172807804683966,0.0035176667106580624,0.00033354095614227387
DLL1,0.026430270813617103,0.01812925019409995,0.08666310530484597,0.09927073885318421,0.034499898373247274
TLN1,0.01228558639245521,0.020891853483888945,0.006461676069860399,0.05421997458471312,0.01471898660579154
COL2A1,-0.021234234962224447,0.06642295950184812,-0.011678254734899151,-0.015858010173178817,
SHH,,,-0.02960516588145155,0.01762058342426801,
PON2,0.02567157994028808,0.05992442049151328,0.10140971351081011,0.10398108013057199,-0.019609288994198764
ICAM5,,0.0337721765866609,-0.004903802217177053,-0.006583434996541345,
HPX,0.09079903591800113,0.0016357361099875204,-0.021111564523837403,0.09514144342715043,0.14000070218778118
SFRP2,,-0.019779995889529462,,-0.01265616616769689,
CD70,,-0.017478168797724375,,,-0.0353562287092297
HP,-0.007701259593409968,-0.022347486558214558,-0.027228035651523177,-0.03203633665465082,-0.1046117211164571
CXCL2,-0.026719382532293296,0.07103024502506651,-0.0064853289930948,0.00043184039944792294,0.08700562945262383
NPPB,,0.05077772392076458,,,
CCK,0.014286223884963629,0.00826045459456762,-0.037726420711183525,-0.06974210213941631,
SEMA6A,-0.017106995249078227,0.0019608427602077053,0.01718815337245963,0.015684233936318952,0.009987275744382086
IRAK4,2.5422523872407576e-05,-0.0018031422895782064,0.03201919879716034,0.03860225623115362,0.1133740874773362
GSTP1,-0.0077723271525956174,0.04472078760987561,-0.03236483898515133,0.06255978867325546,0.017948849957193678
VCAM1,-0.02057648114777303,-0.030671631144496045,0.01701419408607674,0.06469631860347444,-0.024043499468621853
NXPH3,-0.03287333798948,0.06438872207301241,-0.002072413246827184,0.08357444240810162,-0.006489714828735574
MTMR4,0.06749070199706816,0.009143417321529963,-0.04183059169316994,0.017379400025690633,-0.07711803883432979
LAMC2,,0.07563925865880497,,,-0.00308960771214449
IL10,0.055934022716211625,-0.03183083171338981,0.013005528201269578,0.09421955017874795,0.016202309162989544
SEMA4D,0.05834466609065743,0.041270442692004757,0.04016082559231889,-0.047959921914274665,0.03792489699529749
TRH,0.11060166335611049,0.034337921221194875,0.1144612687641809,0.0022812100204006656,
SEMA6D,0.0066463007326394725,0.01937860522064263,-0.016496673695953343,0.02647344089315995,-0.08432009917874346
CEL,,,-0.022673087234467905,,0.021241663955714363
PDCD1LG2,0.04913267281222868,-0.03362862959194743,-0.025552106406185857,0.03138630658903241,-0.052895994327838536
SPINT1,-0.013466279453868961,-0.03811200009843511,0.05304992248751508,0.006466755658668434,0.13109516041726307
CTHRC1,-0.008481717580342756,0.05058455315341222,0.002047438968096688,0.03803680797246839,-0.020011864661824356
PODXL,-0.047416798857387865,0.0635777740869088,0.03193866571746659,0.07143925736516316,0.033696390960744456
JAM3,0.03495005947714251,0.02522551849211446,0.036134908718636956,0.04295887551783895,-0.06760925529869181
TGFB2,0.024647951162494932,0.02290195864898129,-0.031739837573962315,0.04990871568543346,0.013677626821748811
COL18A1,0.037354546930223734,0.0443172577256061,-0.025476891631128262,0.025862796561233227,0.013016291226390463
NODAL,0.03918194897193358,-0.008431128848192773,-0.02767911636570806,0.06801749229969817,-0.007870741345460095
INHBB,-0.017043608834238364,0.014092130572859348,0.03451669597360708,0.01674480467755861,-0.04845274110779448
LCN1,,0.007014915263446548,,0.013177043538620535,
ARF4,0.0433649969069543,0.02561767203227933,-0.016830277056955174,0.03567699564532076,0.020769758892484065
CXCL14,-0.0073649237330069145,0.031802537415023355,-0.022131870540041038,0.004444226661868435,-0.012625462845845469
LIF,0.10229476736596119,-0.03976714666601751,-0.05494917447807003,0.06025096345737462,0.018788668379148277
IL17B,,,,0.010679007075854249,-0.031107651449436113
MMP1,,-0.004756310779523468,-0.011492285555641926,,
MATN1,,0.047480673482563115,,-0.014590319374487806,0.08319073827598035
ADAM28,0.03157538220875766,0.01836879905146171,-0.0379768422965214,0.04709816294790832,0.0029718848197600816
TCN2,0.019317060880522433,0.05004536674248374,0.023722592219886558,0.08845188774344012,0.024532039917608318
THPO,,-0.025774157153596242,,-0.02839467243182694,0.08817537182386105
CUBN,0.03794614724009523,0.022191266456809796,-0.015060846651349668,0.06934311677534233,-0.010402384494001793
TIMP3,-0.048220550286630665,-0.01685497218236544,-0.020031345675267265,0.0551307871408303,-0.01834779846360234
PIGF,0.08410306559798202,0.003699722292575091,-0.022852780733906165,0.03854652187375035,0.05538965269207053
CRH,,0.09699999543650545,-0.011678256877671116,-0.021399646473217678,
BDNF,,-0.002696108720951991,-0.010790141728135572,-0.04917356084807693,
CCL5,-0.007261537304409153,0.010895505574959176,-0.014654623682856499,0.00553027804653865,0.015311535876581454
GAD1,0.049217892398873926,0.0438422718378345,0.051206308643126794,-0.04177716076203213,-0.03580117592114377
COL14A1,0.06356785199475033,0.0031390607700293493,0.012146974924565063,0.11957940642042732,-0.04942742644504845
HLA-A,-0.008178742524137838,-0.019654128987170325,-0.057746900667670874,0.07468736911825158,-0.01596776890696296
CD5L,0.006436357069489725,-0.017650522128283327,,,
FGF18,,-0.01597053229970866,0.09592027803007705,,
ADM,-0.027843324821874037,-0.04271920115197504,-0.0500492448359045,0.06419652940318285,0.041856609770864736
CCL15,,0.01701424840704812,,,
GNAI2,0.01795169450379484,0.03161507027306895,0.04954515263218603,0.1078228792723894,-0.029973804222885085
HDC,,,,0.04728395392049958,-0.013711833341442069
COL11A1,0.08028138560084339,-0.016412682827198582,-0.03151262988557057,-0.025301048020264394,
NUCB2,0.024828119830768585,-0.016709190691675927,0.011706617415853689,0.0371863219655796,0.09132263336602892
CXCL1,,0.0418738181444518,-0.036625640666637024,-0.00247056502845681,0.01804648933341958
VCAN,0.016871642287550455,0.006827824061589754,-0.0005465034355258554,0.10595519307606345,-0.06709698861807395
MMP7,,-0.02493580959031773,,-0.010157768682678196,
PTPN6,0.038663751430612694,0.021378412085223567,-0.005156834098461331,0.060686992044415605,0.04131975066360522
PTGS2,-0.011495454885711607,-0.0009494106280948832,0.0073047804948159385,-0.08208558824096959,0.011604018398126081
XCL1,-0.02027156273175639,0.05227748937246504,-0.012219951533397598,,
CD58,0.018786649281557814,0.05111367588264742,0.03851883771881898,0.028892682817136927,-0.07603341477932986
TNFSF14,-0.03316101225694163,-0.0020306958352294107,0.01188949335071521,-0.021165203850149104,
CNTN4,,0.03449084999241704,0.00829677646426025,-0.036068138623572665,
INSL3,,-0.017326696782281235,,,
BTLA,,,0.12761305970301728,,
MFNG,0.033717396111631784,0.07426441679780907,0.009778691823234348,0.07374877086194905,0.1196569220555619
ICAM1,-0.008141415530969354,-0.016449147665058297,-0.025610155946404894,0.045541353196009965,0.10305632809772637
PROS1,0.0038764756960947134,0.01233684869795739,-0.027584960603135783,0.06622830951360424,-0.02451873912573736
CLCF1,-0.02391570529639604,-0.021244589900135665,-0.03775600351209711,-0.01836423124083594,0.1093200001076377
PSAP,-0.030248308205600836,0.0004958140208997593,-0.06108662889738841,-0.002301158682332348,-0.0906233681193078
EFEMP1,-0.0633468974724482,-0.009153396990982006,0.019360882340040287,0.07056573067767503,-0.1018583748805387
C1QTNF1,0.04043463665141776,-0.04681286915580367,0.07692992833779785,0.019803164010371084,-0.021595476504162384
ALB,-0.0006352300186404251,0.06481624368981365,0.0056192198190022705,-0.01703837896235855,-0.02047612070629082
EFNA3,-0.01203767231009937,0.018149036424849958,-0.05749080256305738,-0.06763062138215646,-0.05009213057625988
DRAXIN,0.022626208196481513,-0.024199347535765844,-0.012674405552325062,0.04046471090086678,0.036312935249821314
RAET1L,,-0.013497665068317998,,,
NPTX2,0.040584522804721544,-0.02588252448481287,0.016757141195531945,-0.08868775642509442,
FGF11,0.0329739861250121,0.002875281266871001,0.03948644131076746,0.06359342562380604,-0.04488473148298605
CD59,-0.025641067830025125,0.019594406254282513,0.014470474507550908,-0.03753201610654333,0.0027271498107024534
COL9A2,0.09264708749453096,0.046753891479969174,0.04090170973953228,0.03126966305667147,0.14145974327296115
DLL3,0.001228738368810657,0.049374693392794364,0.04800608676958699,0.04526116217699668,0.15234281294633273
FGF5,,,,-0.013567565250956821,
LIN7C,-0.0005553034347062149,-0.039889113092787906,0.03658756678720548,0.004873876571579778,0.04334889951824157
GDF7,0.002042452742673752,0.011852579139137322,,-0.024270157071474736,
PSPN,0.03415521548808197,0.04645525638169005,-0.03965300571158942,0.007530321898665846,-0.021114678549879
ANGPT1,-0.03572516108729964,-0.03555634775089425,-0.0026171768574927124,0.06632905908027392,-0.0564269971511902
PNOC,-0.029652663454171297,0.013325075387001147,-0.016609084895173383,-0.04715607146572251,
L1CAM,-0.031530800225514626,0.005454865903451231,-0.025530509136001907,-0.027462941214008846,0.014407217883985204
APOA1,-0.04422448225858226,0.019354412614842973,-0.02355146062183123,-0.02903664170058488,-0.06474998482652551
PSEN1,0.0029267406519558246,-0.011614147552461016,-0.003004080916201326,0.03322934196415892,-0.016927255675140567
CALM2,0.011187407614576568,0.09212323414708296,0.013950551081314282,-0.082007222987468,-0.028092714095374425
CLEC2B,0.008936296452979609,-0.011823831763534878,-0.0213160455168764,0.07786957160301147,0.02639112235145475
NTNG1,0.0017561524761099607,0.03597463622611259,0.0032989754723482013,-0.003323176780659495,-0.030092443789150408
LRIG1,0.007030549507186753,0.040680652685143356,0.05382953121436875,0.056577113944884475,0.04311655377540681
CPAMD8,-0.01847589089793469,0.022426922505814587,-0.01551522080356736,-0.012273688646001013,-0.03879358930343552
GHRL,-0.029476955682153003,-0.03596221359683884,0.09330120962637782,0.019870965213202786,0.10203135225420376
NPY,-0.02710485302717894,-0.03490644316710089,-0.02457128199962892,-0.026415596857794953,
MMP2,0.0425230204955672,0.034960812493708124,-0.005814499262487293,0.043167671481004505,-0.05618104136964818
PPY,,0.03652317749018827,,,
ALKAL2,-0.027667798653249313,0.06958937255662144,,-0.01391632151708461,
CSF1,0.05593895866198756,0.05120641553780243,0.07357844880247356,0.012599059471779611,-0.08008376758377495
SEMA4C,-0.04850991883655029,0.04537872092928848,0.0053975436323720665,0.02759944702679366,0.0723727898564024
ICAM2,0.02427670069142688,0.04573470993794721,4.531972595145483e-05,0.01742399762677592,0.043870813508395216
SYTL3,0.06620697100313243,-0.0387464312458355,0.023680591233748084,0.11276056460765983,-0.010768809162643904
IL1A,-0.021468688284118274,0.03773997058595122,-0.043675597844495685,0.02717383745580405,0.03410331348603947
HLA-G,,-0.020769683541054886,,,-0.03399155713278152
PGF,-0.014375491942012972,0.02877059394733801,-0.03438531906822606,0.025648861600003403,0.06663866699194011
LGALS8,0.024196516966306033,0.04676667590873706,0.007561407491795006,0.008218672314825882,0.04906508814024448
DKK3,-0.030470774018461967,0.06793543794159451,0.027704142188525942,-0.06825564782095654,0.0048843508080073
COL16A1,0.07544721916116434,0.0187912162151923,0.06693299393253511,0.03463833920656544,0.07333965918593233
TPH1,-0.034419618190909176,-0.015250222523722054,-0.015230200508986312,0.08944212504587534,-0.03257764108984319
TNC,0.06692477636479653,0.04852440852868246,-0.023305664886594933,0.0771423980944871,-0.0784099213777102
TNFSF9,-0.018475882128976263,-0.0018039365790582435,-0.02894623948234056,-0.03293625614380277,-0.033054787965761265
CNTN2,0.0362885116903264,0.04102873228340863,0.028623436880585197,0.07063772231888829,0.019529258289488056
F7,,-0.01487774142927969,,-0.0122736815121226,
LUM,-0.005134762464301229,0.057065241551317494,0.023302231095256917,0.030719859766942147,0.10697738083482256
IZUMO1,0.03449655414376057,,,,
BTC,,-0.013497659446106694,0.07350206893792686,,-0.0678446649907758
APOC1,-0.015102237947957835,0.03508509548479598,0.0015597930111942862,0.06016910540440361,0.0002738275530387082
PKM,-0.04324033930714125,-0.06410938808277052,-0.011695388219837611,0.041060881845331236,0.0009866042177276266
TNF,,-0.03471669769503887,-0.032903705974891444,-0.01801315058422687,0.007350843728229288
GNAS,0.06954622557881687,0.007204987710617599,0.01783767723173123,-0.013429027193638554,0.00031048895468679326
BMP8B,-0.010552392181643774,-0.026136082086277917,0.045581689139706456,-0.029388783101202392,0.07535061134472144
LIPH,,-0.015250218769236506,,,
CCL28,,-0.02145132971736408,,,
PTPN11,0.062192244257899786,0.04182601713022433,-0.008760008403635637,0.020316872211142267,-0.04039030265590559
ADAM12,-0.020344059161706503,0.011145543879741688,0.01166761876182959,0.016051809695259506,0.02034936852274174
EPO,,-0.020491335632544135,-0.016342778152080937,,0.038869511052704794
EDN3,0.04563337833073727,0.025119605225323194,-0.016742479838199556,0.013174258944003106,
CCL2,-0.04046725431094619,0.030042650647279952,-0.01135019944633263,-0.013450237106087429,0.0016743932753710438
DSCAM,0.037082084890478734,-0.014556287859824709,0.017082077571642002,0.04922489957727062,0.04928443558799046
GPHA2,,-0.01699714372200722,,,
ANG,0.07731110946299809,-0.0037219126252664462,-0.05389054593166567,0.020639255892925364,0.06798373654016539
FBLN2,-0.0047958774436228655,0.019630533935803867,0.04907298449030514,-0.0407870008382665,
VTN,,-0.01696422544998128,-0.01647699750535614,0.11506390806830934,-0.0492598652505636
VEGFA,0.007754782386624853,-0.06854844622129037,-0.016751837068474003,0.041397576669577774,-0.06124127566976151
F10,,,-0.015373317502084809,-0.019957267882366632,-0.030603847290802826
SERPINA1,-0.019033750633154784,0.0541717479002843,-0.05112707731211897,0.014772835277718492,0.01435150903327247
VWF,0.013112654643495515,0.07895674797155529,0.014048748029147776,0.07735147085759424,0.07411508746973185
GDNF,,-0.02388294726838371,,,-0.04464148299754521
VASP,0.007244267189806827,0.025645305414487757,-0.026729105342513743,0.027556919873835253,0.05169752530412974
ADAM15,0.07528938460312364,0.037509652608297965,-0.06472161868891818,0.01899389454431169,0.03844482431502649
WNT2,,-0.026676533022703078,-0.013240128142899935,-0.019512532944421603,
CALCB,,,-0.019902513688490872,-0.013567565103513675,
OLFM2,0.012386141834633303,0.023529877396867238,0.05782723726320426,-0.036304866840905586,0.07772896905714344
MFAP2,-0.009245924955974883,-0.02780659728598085,-0.02663231517001799,0.025759794229107236,0.0063104104256270725
HLA-C,0.010780563749843116,0.02880459144102833,-0.029776752240239162,0.0662154506043186,-0.052685483011247376
THBS1,-0.0060318494724347195,0.016283102167999126,-0.030807857527824525,-0.045578293734607055,-0.01992647036606695
HSPA4,-0.006061347805230372,0.04697253089747774,0.008464103742521177,-0.012169746961940375,0.06802713966882837
LMAN1,-0.0011628503918937395,-0.0868345366563095,-0.05251439181413209,0.06197846064143382,-0.07026053715248552
LYPD3,,-0.008651628626315045,-0.016476998923063528,0.035564400048717484,-0.02485455882418236
APOE,-0.045229464556378836,0.021963379658804263,0.07811433062128559,0.04853280537090288,0.05467209956416049
SOSTDC1,-0.018475889363366065,0.04159076970967666,-0.020570323709700227,0.013752993928175894,
ANXA1,-0.06796017355284813,0.001341070400478499,0.02620278808009736,0.06577236947727112,0.008757862709233871
WNT2B,0.1570641103869278,0.001119362882367457,-0.00805091268748575,0.10857676081706169,0.016672485405641903
AMH,,0.060800752220876574,-0.02046033893541873,0.044518104810841855,0.0043032780961643445
GDF10,,-0.017650522938054233,-0.022673082618924662,0.013065042659697705,-0.0295731953498354
EFNB3,0.019861144139324792,0.06444505760293376,-0.00782973500941671,-0.052982112790806654,0.02507728755855534
LTB,-0.03283786065290589,-0.006302307478507337,0.02354027605342885,0.04716714329256603,-0.05174623666704254
ANGPT2,0.08236605949209708,0.06878122417654915,0.08031490220685872,0.07267358496327908,0.041645609553729764
ADAM17,-0.005761247521120617,0.009073034109118267,0.011087790915322662,0.06649177357495335,-0.02647844491629504
LRPAP1,0.02375513251797541,0.00016228110552583968,-0.020217347965318724,0.03325557645049674,-0.04741671803317206
NID1,0.01195893463325038,0.061008780491120934,-0.033146356400138514,0.11014270002422193,-0.02524149466927987
MST1,0.002241494289847051,0.018103084623870457,-0.006141110269487115,0.016557967305572685,-0.03653862920906603
IL13,,,,-0.01374298997877326,
DCN,0.06199211809598569,0.06186069169363055,0.009223663830179302,0.01972649913572225,-0.021234178611298178
COL7A1,0.06201535383557682,0.047014477081095456,0.002053398963437432,0.023391606953641824,0.05634200395963876
CALR,0.07147607023739294,0.0028235009496099845,-0.008919193676718848,0.03750576069825277,-0.028451237620287142
PIGA,-0.03242234312951095,0.00026340281100604296,-0.036668357173904965,-0.0022140510670269594,-0.005414954433362415
CD200,-0.008634254938197868,0.022003366858849082,0.10461921008622929,-0.04254502714533037,-0.013835626974037306
GRP,,-0.016391820463206423,,,
CDH1,0.011755389537187418,0.035832582386396944,,0.03259558302093015,0.025882061541893594
LPL,-0.037492705885101216,0.059119023220635586,0.04668352970485087,0.07338440398078451,-0.03024594201366023
SEMA5A,-0.01798678095523531,0.00970522611953366,-0.05050702956365535,0.03845142760759338,0.11450118429397413
SEMA7A,-0.03453322846933323,0.0028308111610196086,0.007305233549098622,-0.02229428579799858,-0.047527681732402724
SEMA4G,0.050004820133471246,0.05523003535461239,0.03126517555576384,-0.03654392333990856,-0.012574144049630216
SEMA3B,-0.0025101316583107437,-0.023604995355089555,-0.01734493935045965,0.008303914200122484,0.015195978520005447
RPH3A,0.033307350503716734,0.02199262016616859,0.04973538967877897,-0.030242078551894615,
JAG2,0.004944008756271495,0.015070303056889564,0.00793769020749825,0.03764587865646944,-0.02123942686661535
CGN,-0.006674562769599945,-0.01475893947317986,0.05810174444706206,-0.013821921296015106,0.05098940320771393
GDF15,0.09910573322452866,-0.01058885976497915,-0.05729155199522026,0.10847122656088694,0.11904318374174114
SEMA4F,-0.02080310561228058,-0.050803008304187026,0.06395414878219567,-0.04744956046620304,0.01859080206536744
NXPH1,-0.052841315284915966,-0.019818191921534754,-0.019471980443945554,0.03970404228686855,0.01953255546690743
ARF1,0.02801320465170639,-0.008416138733861525,0.0015811816735070833,-0.027637750808263344,0.03874450722298663
DSC3,,0.09346427257950533,,,
EBI3,-0.019852416645606184,0.0748347846483266,-0.012316473958380434,-0.0005757803283498731,-0.02607349918192214
TIMP1,0.019767212204100944,0.02788091207724806,-0.035623055658430144,0.056302702120812995,0.02649274313089746
SEMA3C,0.05309600396259902,0.015572993074788835,-0.04764442131320233,-0.045652061094719226,0.08263212167921709
GAS6,-0.047801964358616326,-0.01120729483717486,0.002617502340042489,0.054648503597853434,-0.03943250068806245
MEPE,,-0.03444548545590096,0.034559242453618175,-0.021631898436669936,
SERPINE1,-0.01569827942250545,0.003479708360851347,-0.02136272709653946,-0.07860471045742261,0.015415821868573881
RSPO2,0.053920988122536206,-0.034716696665549676,-0.027072306921229625,0.009265064457269823,
SHBG,0.06097684316480203,-0.01666151955147245,0.038584141891427524,-0.001585489015206597,-0.06067881575845477
LGALS3BP,-0.050217810008199505,0.004993252200758052,0.04614203308369771,0.03135999670109411,0.010345996566043379
LAMB1,0.004490883140450225,0.040880000237264486,-0.01885500330163239,0.05325933948966545,0.02750923229115078
SPTBN2,0.06967509287470135,-0.009580890341133486,-0.06268924463027353,-0.06297780213795343,0.01839528836436823
COL1A2,0.03506862399576852,0.06398630934976526,-0.01251776002102895,0.037967616005010286,-0.0008357407643388517
DEFB1,,,-0.013403015402633658,,
WNT11,,-0.018437002816340378,,-0.01338998927285028,
LGALS1,-0.0055982700389198,-0.0252463715829742,-0.09952476615207612,0.032756022643244155,-0.029827376493085426
BCAN,0.000918682060742057,0.0732578737191398,0.045089011739915336,0.1372995124952742,0.1279004460081446
ANOS1,0.01085185691352866,0.03946029045458692,0.04097076713931205,0.08465225727418406,0.1054074434441663
EDA,-0.027481259327058763,0.16449635105472005,-0.02877974753704266,-0.016009919553006517,0.046697447940286366
FGF22,,-0.019193731059154763,4.2892114023578064e-05,-0.012273687024663917,
