,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.02445894787120446,,,,,,,,,,,,-0.012594750421263007,,0.02461810082489527,,
BMP1,0.06697693040751278,0.0346934539171459,-0.009545017274592728,-0.013540126371082265,-0.020478515871354266,0.025555403401109674,-0.018994014240278394,0.004359159930347895,-0.02636138375425683,-0.015393330278810007,0.071525709582486,0.01075695515806225,-0.011581685824483998,0.07216646030839631,0.08781398321025415,0.046182668655646124,0.08337531008718349,-0.03857582720903981,-0.03969900475115658,0.08529978183060004,-0.055202073553793723,0.0474294513044843,-0.028371103757458802,-0.020913685019587805
NDP,-0.060655484058387776,0.05894835239445616,0.01768377829573991,-0.002122803662606585,-0.010516355846829238,0.0006959485191860195,-0.005706673206199822,0.013108610550460776,0.07664968357667162,0.022691254490154012,0.011519772385117782,0.1176640424791742,-0.006923045547918867,-0.02666193124646449,-0.07945458159888433,-0.01331987690792664,-0.03151366848126884,0.06031362106817769,0.07127268858813733,0.00309114600794648,0.004024975829035659,0.027717523182035412,-0.008684842377500501,0.035727164871326676
TNFSF18,-0.02516930916870746,-0.045359824479616534,-0.043297964669889596,0.02509320898570256,,,0.018898239382006528,0.10283052727963007,-0.02595977246212272,,,,,0.22719779740472626,,-0.030298061498858622,,,,0.00810239732826158,,0.0402325722479572,0.05591303249292859,
IL36G,,,,,,,,,,,,,0.044144234655637,,,,,,,,,,,
RTN4,0.001481399463267361,0.08330878897593898,0.058068066171957776,0.03721778241300654,-0.04942757576192858,0.07857842050051145,0.05074047892080583,0.014349426414717354,0.027527327887014372,-0.005446371119663712,-0.029171004561422655,-0.055360314765913785,0.06672861420050191,-0.07565602102363878,-0.0801905011366706,0.007869201496254436,0.0006784674001225035,-0.07350830239172138,-0.09310546269563497,0.008105332540436471,-0.014398294630745273,-0.007375557146810158,0.015748432076806942,0.005630872616034415
HEBP1,0.03688431614547232,0.03457712798501795,-0.0679561883505705,0.026297905300500968,-0.0038833547006660593,0.007906105469873083,-0.004167592361489548,-0.0050578649988859675,-0.03545909898564123,-0.021269422020377085,0.09355816521935374,-0.03157664080974432,-0.03813691465861134,-0.0023881952579225987,0.04034981174725853,0.019252343650819473,0.04604053469449374,0.06721556891920183,0.013639146342064819,-0.03131058423999101,0.0214992646762374,0.0771229376482811,0.06870656387363618,0.08382436289420281
WNT7B,-0.022173373052946428,0.07668225740963952,-0.004343926840466294,-0.021169625327580214,0.03654247271089871,0.054617472159959456,0.044271176442787975,0.025405987892014415,-0.039323853968367455,-0.012332311663818282,,-0.05013295456972728,0.12414991484237373,-0.050656846148933767,-0.11016290834128485,,-0.047244796423001355,0.05593309108242358,-0.0021161817033191186,0.10415753728505776,0.0059215061894564245,0.06385250348250862,0.06603043473155618,0.01769082385717167
PTMA,-0.03870706502035611,-0.07333881963697238,0.06773757596333244,0.04289544871425579,-0.0006998243499700971,-0.05484523915909831,-0.06718515822192525,-0.06969661673328216,0.006532193496677837,0.007409738149010525,0.10671762868025979,0.05290623751021475,-0.020453507350787412,0.017601826195005433,-0.03047929837998791,0.004364417295551498,-0.08378593908731556,-0.02198949710093431,0.020238564895416693,0.008879665093835542,-0.004068357609624925,-0.05313835882806846,0.009174359170572124,-0.05388254630555837
FASLG,-0.02217337932130219,,,,,,,,,,,,,,,,,,,,,-0.002682762886940424,,
CEACAM1,0.08192734075854022,,0.021482480971001704,-0.01624641417169201,-0.0020505988442470354,0.02584577930600191,,-0.014032966682354153,-0.027087430133000665,,,,,,3.899778844124612e-05,-0.04296748064140657,0.11861935081096608,-0.021391661254129456,0.006962380905382761,0.0016042500900452703,0.004444379138071232,0.05429161253760673,,
PDAP1,-0.009919679537274902,-0.04364214754213982,0.03231752803814674,0.020739016909048193,0.05285856126923961,0.00932443952479748,-0.02985177328022571,1.729460099699779e-05,0.03922815380626484,0.032520292532601636,-0.03879321975094865,0.15157290703967488,0.0007619495936253321,-0.0072141450669625925,-0.08351802372966388,-0.020326259279911378,0.046389583560431574,0.01655779145251612,-0.017680404249647688,-0.0024770559985156392,0.004770488915265205,0.027360903881274167,0.08095783498236078,0.0672242753087956
QDPR,0.010990407779828196,-0.020356084129748108,0.03320735460559795,0.04614901709688481,-0.015001041907833107,0.013058930740903509,0.07430668613607007,-0.04027173029267101,0.03807811529359771,0.028959381381518493,0.010970271226292676,0.06822191168963611,0.03687811129668318,-0.05127141542182715,0.10192400816779518,-0.004400308005978344,-0.01323686387157985,0.05565440107007952,0.022713521493643113,-0.05092933137205304,0.018946195367351315,0.043972897413963506,0.05649751383731623,-0.035386686900188195
POMC,0.018596646068397924,0.014085214112731276,-0.027341104009522214,-0.028867285987978473,0.0027987581515735304,0.055383005068361905,0.03297238302557902,-0.012887361460143578,-0.030121667114597208,-0.015362307244883052,0.04345149692067865,-0.033959466630115995,0.06808934459901367,0.04206616889063765,0.0704230748593811,0.05062441222301431,-0.009542149703389034,0.04844364977059752,-0.0007230076625890297,0.01808446352964474,-0.008505814688248375,0.02633698360657798,-0.013689092375874918,-0.05983721260354229
CCL18,,-0.04231632728347771,-0.01426388978150639,,,,,,,,-0.03275129553057212,0.12979927612845624,,,-0.100110254236616,,-0.03004094875728855,0.034209765221867805,0.05837258462275765,,-0.03592041336779828,,,
CCL17,,,,,0.011810391166889402,,,,0.0025043561745775535,-0.015263944748060794,,,-0.019501034823504064,,,,,0.04442005482557057,-0.019021374713493997,-0.008769046488695633,,0.07118935443784129,,
VEGFD,,-0.00012807244523636293,0.006308235804681611,-0.023269728793171875,0.018476146942764938,0.1532903603718799,,-0.040975298644524,0.08524456786629485,-0.011196288066081897,0.03529777352224003,0.011609854500873271,-0.02089986303246807,,0.03128122941114093,0.030771535029642,,,0.009984440876821472,-0.016087706039726788,,,,
TNFSF13,,,0.05405753674500691,,-0.030291294301652245,,-0.017023660124440187,,,,,,,,,,,0.10092191627723485,0.00863691396302357,0.0328302957044254,0.023810326298353467,0.04853841156362249,0.005262424792653942,
WNT5A,0.06914237804051593,-0.05922610510234127,0.014028529488076247,0.028412242707953506,0.04341703226707336,0.02642214559794844,-0.03759969853081231,0.02365684279307236,0.004666944025571353,0.014882073840438654,0.010604012658105535,0.053805579072377915,0.006398606709679451,0.03226249935409011,0.015758491716363943,-0.07351012951012734,0.02192504578879059,0.016902301948012618,-0.010582544595607434,-0.004692562950666432,-0.014293923344748967,0.06330184060521679,-0.024202838678275312,-0.024028171921653334
