,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.1274481941467191,0.1111724656294635,0.12094630523613774,0.0021488532621973463,0.001987138324069568,-0.05195881961468263,0.05764722285652553,0.06581892832065295,0.0071128068164212545,-0.08320046030857547,0.013958001417773735,0.061961413406095595,-0.06500859391880946
RARRES2,-0.013308172328746551,-0.04308597439039663,-0.10533191303101865,0.0657429066615686,-0.01309269139745775,-0.004526950683522044,0.07843132437782491,0.009146291068790197,-0.02635712976088692,0.08270613322025999,-0.04572452576146759,-0.002129858611671597,0.0765220415316667
SEMA4A,-0.05977345955693645,-0.02879075275201782,-0.016411574133820717,0.017352454480693672,0.016128157344594905,-0.06260705223728164,-0.02298060317560139,-0.0750511170856357,0.045748355350831535,-0.006921166111523531,0.039086294212885765,0.03953148899233439,-0.011008429482748256
GDF11,-0.0060594252013487174,0.018684849737508776,0.05538627774215329,0.03310824711293043,0.038917935781122986,0.11161036263070609,0.05235411449289278,0.026824863943373273,0.03637428684692093,-0.018246266579560234,0.005597614918705652,0.06760349776754791,0.04658723120130494
GPC3,0.060952655411029996,0.041440276263611374,0.1856713656924681,0.09605319783040503,0.028941961335704564,0.12121445788992573,-0.027991837641634165,0.003689652672675052,0.06924387338975621,0.03139561041896755,0.012575607075599071,0.08998896072306888,0.02506007301567275
OSTN,,,0.035095958021143285,-0.023173658221641524,-0.0062340557873866,,-0.021463130192608357,0.035935052402760195,,-0.016864622984245767,,,0.07436780961581023
GRN,0.005842261915736735,0.12356167669140314,0.12544967932218473,-0.0052160261684955885,0.020280020292088127,-0.033662970565676215,0.03765028700692715,0.024830314529592862,-0.01846191346764425,-0.04989744732403422,-0.09174936627183931,0.09514541921657055,-0.018755502382600327
CALM1,0.08905617952906981,-0.04523864583238594,0.08396424022147532,-0.028234493772928585,-0.04448452731464833,-0.10835725911014925,-0.0813210215738384,0.010172658003709669,0.0505378786006834,0.0061488101298690185,0.09137725586645264,-0.020280656709803797,-0.0843355342210936
ANGPTL4,-0.057932802019706325,0.019692549229320292,-0.15360021310565228,0.004699986529899331,-0.0300031025132881,-0.03804563739541313,-0.02993958681107875,-0.07785278713745221,-0.10012715357819295,0.03590878170718297,-0.028511814754505958,0.04984751321277629,0.08736195664020434
BMP8B,0.04273287901987473,-0.005731822540408519,0.07572371505572771,-0.0176774788179354,0.07122551137918001,0.06700776386401676,0.07979018886412263,0.009001358958522405,0.0015195380262233965,0.038375750203437364,0.012374313004705937,0.06508697429734621,-0.04061314504726638
TNFSF4,-0.027019611282331518,-0.0207529647390726,0.06524433392439641,0.06975622186805346,0.1244876916907673,-0.01663694600848401,-0.03286909210345861,-0.016258238109670944,-0.030281987761677787,-0.02791560571897616,0.018084678057282543,0.10044230778175477,0.01683169912950971
RBP4,-0.03396368608320244,-0.053687547443066336,0.02588869855535643,0.030576158954445282,0.048491685902521155,-0.028443182392009776,-0.047991826872656095,-0.02314876052361147,0.10637548531129014,-0.0226945523477282,0.00892653762615651,-0.02054541342172102,-0.06430844348303703
DKK3,0.06307942011510764,0.04161209205152622,0.08039314191625173,-0.011122348876421844,0.026679984028003628,-0.12387847477884047,-0.10642819162144551,-0.035491701964687886,0.06208866047754268,0.04665598389114597,-0.029016325681182432,0.13093480856449713,-0.12928394710064545
COL11A1,,0.01263723191161162,-0.042265633767608786,0.042879830242532314,0.06077967793569001,0.14112355562261628,0.08477784125950988,-0.03416048685821586,0.0042560498170412285,-0.050056331628515936,-0.015109924702407924,-0.0017743136176569454,0.05756909693228647
COL5A1,-0.04003584410577923,0.11911991495125948,-0.08473312593152815,-0.05317295459392067,-0.030013677558603135,0.06836714172655825,0.03000600557820693,-0.028295940162052346,-0.09407417145039708,0.08208254959738152,-0.027934310914340527,0.0633169158668118,0.021572328760859464
KISS1,,,,-0.018009523124727797,,,,,-0.017297482799723127,,0.0472313087505727,,
MEGF10,-0.0005143896044554647,-0.05722559029530932,-0.020685533372982727,-0.006289120028961188,0.07762465226372758,0.055742259131387854,0.028775121114254988,0.027418185269647514,0.020745262348450835,0.04568053611629238,-0.013992858290083465,0.03232607485372785,0.0035685526465919874
CEACAM1,,-0.021128992998066285,,-0.030498795603628028,0.014717248102509515,,0.0035485913495403847,-0.027206990998281957,-0.016893073170700663,-0.02460316517063197,0.13615449450870523,-0.03075642684675814,
EFEMP2,0.0615349918902582,0.014241090469013366,-0.09103026943006154,0.0027911538417224055,0.031962680417974475,0.017763621322435693,0.024452879050995198,0.01963960940420359,-0.074185700585059,0.027405420459867002,-0.01967935762641551,0.04132694897929208,0.05451122761757449
IGF1,-0.04900988543479671,0.013584393951259625,0.06266777329443862,-0.025426627828555207,0.04832793186196651,-0.046749806565548974,-0.00948416004160965,0.033294264309546136,0.08344967482543694,0.06810067861759657,-0.0033053714987495565,0.11700965291837907,0.008462996867976991
COL6A3,0.11267094853917951,0.12986377885333797,-0.06803764480655049,-0.008083629727649972,0.12450905162194432,0.01113886070358252,-0.04311980712568829,-0.03194951254015852,-0.025908318593884542,-0.0373113564797913,-0.020892200715630853,0.07148199304520507,0.02732554864417127
RLN2,,,-0.03235842168552836,-0.014646523430591175,0.033686512904292004,-0.01954451259328957,-0.023822044671035412,0.009121178953144982,,-0.02808072874221404,-0.0178215453105136,-0.027705292607429464,-0.019108233192188538
WIF1,-0.058810575613836596,-0.03130464906857024,-0.06699755677496395,,0.005832690624761689,-0.06755843112254421,-0.05793464115583001,-0.016896582923087763,,,0.11423572145714297,,0.07747563623817914
IL13,,,,,,,-0.0018334833445518217,,,,,,
PLAU,0.0037941217517623877,0.0971944497428177,-0.01652401960517955,0.013627589130419003,0.026301344080551094,0.05406383486730606,0.09473290281292658,0.010974221042192858,0.010946201893429179,-0.05298850403529889,0.04014361384752533,0.11100510296370189,0.1056021466298652
CXCL12,0.0734261034005034,0.008723987166456183,0.051850460857522956,-0.0015655705605880654,-0.004407591960270628,0.034851835123117465,0.01929742870434766,0.037130826191732996,0.06525521525111017,-0.04801708233069861,-0.03029535742201999,0.06261887287021747,-0.048848506933436675
MMP9,-0.026841985361156184,0.15152587204435128,-0.044503924608753916,0.009141697723637137,-0.05427413544230042,0.0069593621775023125,0.043336306625279986,-0.015157225665238512,-0.04013393776225263,0.026956686752631888,-0.037183569932863376,0.020112031730845494,0.0017309682162837076
TNFSF14,0.03622212030037684,-0.006215695529751133,0.01712682208013006,0.03776022221044871,0.011339979412855234,,0.018038082827880417,-0.0032283928117157585,-0.02874893486377925,-0.012745106211714836,-0.0234614509715263,-0.011080708261657878,0.09105651061442827
HBEGF,-0.01722879245335054,0.130296312134949,0.026270624782398014,-0.012668431425004834,-0.005575225614606955,0.12899800339082754,-0.005456198355708534,0.02461644300796434,0.003466133551493781,0.045709300063171324,-0.03153223574385119,0.002083441066285265,0.12410291984479113
NUCB2,0.012306595578759088,-0.038224321816131585,0.0519569533924926,0.03444972413554044,-0.028875225630926957,-0.04616572854483102,-0.01621801137268076,0.021018292134728753,-0.024548234711080245,-0.06487970034892397,-0.018300551369276993,0.049940572304769455,0.01450595373593528
VCAN,0.05052661049322635,8.514664604551987e-05,0.18356155837405225,-0.001159732343791535,0.00153366317729022,0.13738081566722846,0.03236320757537061,0.03817833773470534,0.076684619922375,-0.04709603094684539,0.04303460494814166,-0.0478494056743207,0.06949199471819813
VEGFC,-0.027745657341028886,-0.03202501993468113,-0.02896076494426945,0.09071674030348537,-0.008690388531572347,0.028616378966414314,-0.021134165515609205,-0.026931306329955676,-0.030855482834322233,0.015330293133572315,-0.036473503202486365,0.0739659251072179,0.00969653118165674
LMAN1,-0.0525777986363589,-0.012815550564019345,-0.13849029450936629,0.020751432808419148,0.03074857543069481,0.04808421067558977,-0.004805893567310961,-0.029276715140188318,-0.056028110112948656,-0.01712439976960939,-0.036870964310563296,0.014507854853679343,0.018304519685366158
IRAK4,-0.03732902898053492,0.03964643656863734,0.009393797736394151,-0.03585777500830122,0.03806657456723679,0.061512041904102865,0.026138639661533344,-0.004126097708283566,0.005335993531068945,0.01359289669374368,0.02153576401582832,0.04043340520714593,-0.011129811184555359
MICB,0.018573981516081046,0.02456837355238375,0.15640984934576296,-0.03249196547045466,0.062243123518860924,0.04958134041619325,-0.0190480734548165,0.08540671851826723,0.01478791618200857,-0.0332913283011213,-0.034229307553110815,0.01995044368048945,0.08950977322518958
COL1A2,0.11669880263329234,0.1510013301978141,0.048530532835513826,0.0014516146382099195,0.03607398937791628,0.023332686728603894,0.057831780293195266,0.02245418758683216,-0.027518852328181354,-0.05881844887327667,-0.022710222694646627,0.04124783946242634,-0.025781756692805396
ICOSLG,-0.03180976051163102,0.08245117490348888,0.13775349576724188,0.004293822135941601,-0.003572062775428719,-0.001168165657314275,0.014744079781556967,0.022426387935951968,0.033980502933813765,-0.09160822139703925,0.03844596744416132,0.025821182717948685,0.04585159169579436
GNAS,-0.006998565367813411,-0.10167344563208716,-0.06735723845035024,-0.004107837963645922,0.004774362929259592,-0.0927029806418885,-0.08851444162865851,-0.044163963633240995,-0.02120433079486062,-0.0780979994018948,0.07324373088480612,0.028212218694121875,-0.09993170641514755
C4B,0.030765309091413975,,,-0.01969466301426357,,,,-0.02024435320520023,,-0.019298341518675047,-0.020630927052409497,0.0413394916579702,
COL2A1,-0.02684199654961218,0.03054459688953588,,,-0.0256048868293924,-0.017593543677721223,0.009087748822585062,,-0.037743351840141263,,0.060988885312155135,-0.01882665040031109,0.026000145446106137
GSTM2,0.003317249038318187,-0.042216160437601055,0.009267642956223215,-0.020151494101710982,0.026371099033014007,-0.013388753604882847,0.036394806573988525,-0.012732984807156324,0.012069802921514383,0.0052468326007526185,-0.03725041806596961,0.0019148163403073708,0.04236910073451408
NLGN1,0.03397818339251919,0.03679805080733304,0.038336322436223376,-0.015588323366914974,0.057205139336969225,0.03148717911776103,0.026681428663271868,0.04230331946921819,0.028595787636008226,-0.007305951063805339,0.021813759147599185,0.0254884420450979,-0.019382943344803744
SCGB3A2,,-0.0013853799535904234,,,,,,,0.0046208221476980805,,-0.0033929417161273193,0.007334752616639556,-0.01784790239497007
LEFTY2,-0.011501749545662784,0.17335640198502528,0.05876050057012164,0.0428638178261351,0.014458843033284917,-0.03593351196166191,0.08471126622313922,0.03291898697975509,-0.018461211150843752,-0.056414087690077934,-0.016520099119843246,0.015600827795286813,-0.026408333570169015
ACE,0.12001866484404941,0.13546913355676787,0.1025631000450326,0.03155319104333533,0.014507005220514232,0.05327370844022385,0.04169432382603323,0.049649349328248576,0.10687734505950713,-0.08867701721636463,0.007426191465840663,0.06754989164302366,-0.05801419969617559
RPH3A,0.06044872613023136,-0.05254665115383595,-0.021273020242928688,0.009600963454635989,0.01680001375110061,-0.05828612726175158,-0.038689285918556464,0.028275228714751414,0.0048340124576984255,-0.054114360083631734,0.0021146489537077536,0.04246597974183169,-0.06782073893300025
NCAM1,0.049692777601102495,-0.10091562384740187,0.12853994055702328,-0.0170774859679514,0.06491876976276444,-0.000987133307469023,-0.04333505899375548,0.004231096647454285,0.04300322847923795,0.04542013721697978,0.030048728286506912,-0.07147376820635618,-0.025462766657449683
EFNB2,0.029996495655573364,0.026991194712852093,0.08390958856010297,0.006596682786546857,0.08728670829396853,0.034369461681344284,0.022750801365287766,0.061327017943151985,-0.009158083878846843,0.05040783238008074,-0.011105679821099789,0.02324283086172909,0.07556429226293039
ICAM5,0.0037246266593546976,0.06104247386813278,0.05218510731620383,-0.0194911910751809,0.038401808329033886,-0.04651564339912291,-0.04610891594821292,-0.04860602580169732,0.06774824467108329,,0.0018821549423673073,0.04445519323591373,-0.014663285065432963
CCL5,0.06529850380065398,0.06470090083322572,,0.039376233013058266,-0.061258007324666706,-0.02342667883760971,0.029389534118545755,0.006261727808920146,-0.030012800091463412,-0.03320518336961682,-0.040884715044362634,0.09031000676741391,-0.0160746125416333
PSPN,0.01059248359512038,0.07934471065709314,0.02958117197208479,0.04750562861165883,0.07388467133550883,-0.003691029589080619,0.02179318722242667,0.053613621131303635,0.05647483474479427,-0.0005347837171184317,0.07004316240855754,0.0929215288613776,0.06995437249202215
PENK,-0.04457227679684874,-0.02221069842797704,,0.013228418599635009,0.004918443386669451,-0.030937194751322637,-0.04442692656823424,0.0028838143434738455,,-0.021269091612697324,-0.023124882637830375,0.0947466326938831,-0.04140386061196905
EGF,0.04356011328622016,0.0690699566597762,,0.04998352438964885,-0.025458751675465987,0.0078091082650544015,0.02386634021452517,-0.029048901761949766,-0.016893070482938335,0.037523294618946594,0.07826243283621905,0.022981787648527364,-0.007370502859998576
SERPINC1,,,,,,,,-0.018077817344306808,-0.016893071826819338,,-0.017385734401338632,,
UTS2B,-0.021824424060722995,-0.018396870137029467,,-0.014646523346445213,-0.016957948303363893,-0.014548245204500104,,-0.016896582923087763,,,,0.02751304095020287,
F10,,,,,0.0013330126904996403,0.03189563280794019,-0.003394333602155338,-0.016896583333605095,-0.005253368788689816,0.05598465653431708,-0.007248343511062045,0.015596775797914818,-0.022328874878720227
FN1,-0.11025243883174121,0.15857523054259884,-0.12177701823511956,0.032403362060130884,-0.019655969137049215,0.05338328985649668,0.07288374879214549,0.019162098433720673,-0.09623534895641535,-0.03585205595709147,-0.0941860237212122,0.01976460754638973,0.03418870911190232
FGF2,0.06888453176018985,0.020418130987576007,-0.08286763192720362,-0.019627969908929566,-0.013682891687959747,-0.03391088171495419,0.03568244742122128,0.07088456452198418,0.010830274772100279,0.008460543032707138,0.016458465160062014,0.038723519171090924,0.05724976271158341
GDF9,-0.05030392736097769,0.007498614945331271,0.001695655969055655,-0.040117228038298314,0.015678909171956235,0.037903816096251416,-0.008129276383560544,0.03926621624175091,-0.0406651101090521,-0.02551046121570505,-0.010690810553762073,-0.04068240455835685,-0.030206422682981526
CSF1,0.029404190670804797,0.10364673735705743,0.050356126115016865,-0.004099111555168573,0.00947430016533247,0.0016230715666294554,0.05247348791851268,0.03379440279753561,0.028016430630778417,-0.02635529666932613,0.007437064556784183,0.07803638935119012,0.12907363209338185
GZMB,,-0.03214379582912426,-0.029718619045526792,-0.014242761080278128,-0.014968294720760595,-0.0320177544837424,,0.010944501103427118,-0.021442923452982512,,0.01581889970726086,0.048018778560053356,0.05059610553929427
WNT11,,-0.02078397422115748,,-0.01979570182177856,,,0.2122890160802087,,0.0351667359638488,,0.02904457832479811,0.1420898395962429,0.08439925242249384
GDNF,,0.03588114989416592,-0.052365911509997067,-0.01437853135120273,,0.10159230980623456,,,-0.02216158255445955,,-0.025552108203521,,
FASLG,,,,,,,,,,,,-0.022105406784078203,
SHBG,0.025147491767034222,-0.018782477623543126,,0.0014311427585023933,0.014485809647214971,-0.01721687152875862,0.03377308717617468,0.035048618122665624,0.042924599767838884,-0.031079280813218323,0.018975903942211735,0.0619890953128925,-0.030617260260260706
EFNA5,0.0025531568507830065,-0.01779031087183942,0.09257128267369953,-0.017258221074026588,-0.004440501273932873,-0.012028847361530303,-0.037578144785651045,-0.021588110907699173,-0.013480891066902746,-0.05020868145756934,-0.045174219990390875,0.055320735480521625,0.02098241096435583
THBS1,0.014216552560617452,0.09553570365889169,-0.0873767712933496,-0.011479521765723588,-0.01254888855996487,-0.003168070059483191,0.011884917539636561,0.05770991003901089,-0.009004915937296194,-0.04754438024717344,-0.08666266553423412,0.007766522393118909,0.130003846941927
PODXL,0.10818198039166209,0.14030633524184505,0.17000545838111134,0.0016397573982020782,-0.00959638466612817,0.07336689404636518,0.062362263080234265,0.01981745154320966,0.024651118682251772,-0.05354489488656086,-0.01783843789929483,0.020777994317046945,0.07865085915755315
LCN2,-0.022908878869433606,,,-0.017339651359884255,,,,,-0.030492288613035684,,,,
C5,0.04102500074641936,0.017686510325254628,0.04545879468401601,0.06828315443941994,-0.01254980521857924,0.026508175465281288,0.08878294966368618,0.06701773393109323,0.06304923174395417,-0.056746615857139214,-0.0049707767322270625,0.018558880919604417,0.046997817256859926
DLK1,,,,0.02394410023182305,-0.023934104636749727,0.02838310830132691,,-0.05213704424501294,,,,,-0.05506944098341356
CXCL5,-0.026841979672116125,-0.01212651076101963,,0.0654447307872978,-0.007691165894538098,-0.013628203468082637,-0.02219526672645011,0.007330952311905534,-0.03218587741976193,0.0014287281809935107,-0.03992390658773416,0.034217356751375834,0.021761190774003618
BCAN,0.18391891586664166,-0.012202557787302124,0.18545447085336442,-0.047370743216965674,0.04844489264048039,0.13089756189941787,0.09899398400971988,0.05428254695167065,0.10563701218326249,-0.08294591192545595,-0.0026978079658322007,-0.0037060287992291153,-0.02485401818705411
RELN,-0.035669008380411656,-0.05253213757435679,0.056058813656667254,-0.021165238767262458,-0.02682808870289556,-0.04857688673658504,-0.0445760278047729,-0.011078177715253688,,-0.0023137793607837984,-0.018457094601741653,,-0.05237335655329195
COL4A3,-0.040424266883063074,-0.028139506627113495,0.025499323704128683,-0.04343168044006802,0.02592386678289211,,,-0.012341654011627498,-0.01400105451802282,-0.031681051557976854,0.0356740669539847,-0.009053201012446423,-0.02086867641649479
GNB3,-0.03455987870095086,-0.004901821125862905,0.04517441984994181,-0.01007490621525114,0.03619065506748479,0.08148323438031146,0.052722760385641075,0.07327321163808656,-0.018288329381399883,-0.029689773160146295,0.03385201737330201,0.051663134755493625,0.02432528448198928
PYY,,,,,,,,0.03405556422149568,-0.020776404808202604,,,0.006758722693655862,-0.016264973313009853
MSTN,-0.037993807531972276,-0.015192162290116395,,0.013248511124125619,0.04142744164509401,-0.023845675720995007,0.04978530558362816,0.0038209914371537036,0.049690323286361256,-0.025390218996437047,-0.02764677575905043,-0.022938694624016695,0.018114112997416842
COL18A1,0.10296647913919565,0.16014182625287846,0.10563250016882593,0.01603791843446497,0.030804307735391077,0.13233614379787872,0.05708670159640319,-0.00357199886859507,-0.020085485733161414,0.02325300667432273,-0.037883675808434186,0.07229278739388706,-0.020491963429687243
FABP5,0.12053499089574274,0.0569361637014612,0.023967185235136537,0.012157149790139295,0.008139684773484632,0.07995846997161282,0.05983427163635427,0.0016649971545066374,0.08931102984037925,0.0008944543092830992,0.10613100653589526,0.010787638162383418,0.10400479401160714
TGFB3,0.06727592896500448,0.17490612366716346,-0.052123003319582015,-0.009412239839878657,-0.014550115368735787,0.06396733119024367,-0.0015428400197731497,0.030220022123141996,0.0504477889322279,0.02814814228588183,-0.06446170211342747,0.07311018221818961,-0.027525206157508284
BSG,-0.012530561432744204,0.014932755727726958,-0.012752359267093784,0.055180288576497545,0.01592236963474253,0.01879447060431406,0.013205744686392335,-0.04111171990206251,-0.010620912301249726,-0.09520966238548385,-0.05037833814033389,0.03881760669437298,0.04491922461592553
TDGF1,,,,,,-0.016439380619981677,,0.015361607504559893,,,,,
BMP8A,,,,,,,,,,,,-0.02716654547196411,
S100A10,-0.10313754594777332,0.0031522161169807456,-0.17282928044847456,-0.0006147787234062483,-0.028215703081692637,0.0618943245529494,0.056896489790817344,0.03495701503967387,-0.07588977548250113,0.04044080412755582,0.04267559682333006,-0.08175265109233508,0.09410163314340621
PLAT,-0.005082519477972235,0.1463396360343875,0.0717157841790564,-0.04025000086901128,0.029811342314069154,0.03630966061927699,0.07145687979220607,0.038973119417221654,0.07433182000391554,-0.06251614407618089,0.028387988688681146,0.07376448264795661,0.004077607403257683
SFTPD,-0.027745658077340384,-0.015489107830560796,,,0.03275623868959926,0.01249331035857127,,-0.012108301127263256,0.05997013350481244,-0.03661309638583654,0.08385133678980854,-0.031904375249148735,0.026270484246704962
EPO,-0.021778183631796604,-0.02309981702483786,,-0.0016542497613322138,-0.003991150912244588,,,0.07505992384469673,0.02156171652764612,,-0.018247550095497948,-0.02243265311263889,
FGF7,0.04297867595230349,,-0.03865533626509057,0.01548881282644587,-0.004032158275038363,-0.03906073783338847,0.04369483822281822,0.007628739263686232,0.01815402177000965,0.0963415733475351,0.032586263386383964,0.05802996542155519,0.07591427012089327
CGN,0.040935623905916665,0.03708377680618794,0.05779718857821528,-0.0033099746157369356,0.027157676783805994,0.03353036448468086,0.04590047216984782,-0.04220147932116421,0.016207527015531572,-0.036152593712779256,0.04345881305983335,0.022623164602467043,0.053748714800616965
FGF13,-0.05211180928554874,0.001993133855703744,-0.034635504359921514,-0.028403657692647345,-0.015650455845562666,-0.07851879349296272,-0.060100542187748456,-0.03314904841932514,0.023797810311141487,-0.01686462521096718,0.027267411231413446,-0.005300691201476789,-0.06036879222228078
CXCL13,,,-0.02806605069991186,,0.010662972915618423,,,,-0.04125176154049432,,-0.04013886997634944,,0.21412701457153746
ACTR2,-0.010601838986514773,0.09585373306053549,0.014968665144851349,-0.012730511249482296,-0.04200127334041122,0.044790543270256555,-0.01727605496974388,0.0014622163934207809,0.0247660529421938,-0.09819773192067557,-0.017695051533279597,0.025930953783117744,-0.005078341599043802
SLIT2,-0.05121418948505704,0.12381947150898746,0.14698525073468777,-0.017547648714061934,-0.02556095682657781,-0.0218435297377988,-0.03129285407846709,-0.01572435788971255,0.03056961878448437,-0.011293996389374103,0.0018711760585548769,0.04594278822025202,0.05455723205977408
LAMA5,0.03455571506785673,0.05469584115685625,-0.12222928142209227,-0.0013612026476072688,0.01104100583871643,0.05645766800921639,0.03773196226896184,0.04245550147578233,-0.07500645984860103,-0.07227358975005234,-0.08228748658391015,-0.0068466290519065285,0.11282515812351637
TIMP1,0.046588632872279497,0.12134702171829033,-0.1057042496824169,0.014689632486219552,-0.013049734728606963,0.03264012704250754,0.09863591618754712,0.055660034260691216,-0.11536975909623494,-0.029675389974974424,-0.0815324699045105,0.057650429077693764,0.05006483027381951
PLTP,0.1216097231742797,0.022437014098916644,0.12054639521295481,0.015580463798904935,0.03751775245910473,0.053748913626959174,0.06376990011393419,-0.024737755192996026,0.033565714205538805,-0.03379675149079632,-0.08009578842181825,0.0662607445818661,0.10666337750361066
