,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
CXCL1,,0.08153937409002351,0.036454256988273176,0.010745220405484814,,-0.005642550526783181,-0.010674801826916736,0.10110134282524373,0.007969055635389745,0.11355859557823213,0.056450846141663465,,-0.004651776447209132,-0.021729201962242865,-0.03488032646878718,0.034028742866562205,-0.009742082740269652
VCAN,0.003825456096028068,0.004879467852326965,0.025555337860220476,0.017283746657699422,0.04882649022223401,0.04038947532234965,0.042170229971285146,0.0005272113630209034,-0.015808327233702145,-0.11197155448298123,-0.020847584138864617,0.08625386692772238,0.009095326568016213,-0.042075476856137134,-0.011071810832816923,-0.00012395970899045446,-0.022204337198726724
MMP7,,0.030981281278928453,0.012376418851288566,-0.024788946685193745,0.0035637275817113076,-0.0120282071036812,-0.0206214045782574,0.043991093249919296,0.023692031163819318,0.04368455370426463,,,-0.010051878121687056,-0.026031185579152474,,,-0.0256722408674371
PTPN6,0.043227180272884975,0.0766025286404781,0.07117792939372446,-0.023420972030342192,-0.0030096208398988572,0.0010288091097762865,0.08488090052619643,0.014045722544462435,-0.030313212832449185,0.03865661608192339,0.07635828098515075,-0.005200891042451052,0.06726774791598716,0.043828948188902615,0.053460687885905155,0.04124639618518261,-0.006654446141904697
PTGS2,0.015135531353885456,-0.026072292197163373,0.05901657743901389,-0.012127664393270397,0.007964718256067968,0.0671451710724988,-0.02276609740132767,0.0289064837475785,-0.025605080441556394,-0.032996715560480235,0.03328340651991189,-0.03952093560772196,-0.041242730551308386,-0.006221488066641715,-0.02868714437957589,-0.021062710542394808,0.04968903545791378
XCL1,0.036284434427900955,,-0.005281896427540759,-0.01356656856698293,,0.008571762562089046,,-0.022341795722149296,,,,,,,,,
CD58,0.023755845031817283,0.005748037200785396,0.043444965902525085,0.009693361347319669,-0.01559648001642315,0.04810382427893252,0.11274813130456635,0.02304315329275954,0.04989513096917283,0.038181609294382565,-0.010329692813143207,0.030027127101390806,0.035918661743863704,0.0033772657397186387,0.08977292043161925,0.09284837003730304,0.006629488686047814
TNFSF14,0.0026434049491070896,0.027241816161737868,0.10480113112929905,0.008975530286262964,,-0.022458944159802333,-0.010426472444362449,-0.0016068611063055408,,-0.04428201021923826,,0.15904537117567424,-0.025819546368400583,-0.025437641316820248,0.005173032693789815,0.0845048977809439,0.015390310456120845
CNTN4,,0.011088778813038061,-0.018519646950476587,-0.024381564478782158,-0.02685728850529832,-0.024841057306597126,-0.03570462624456607,0.019035100545428972,0.03759685984239961,0.16064097668458363,,0.07265002547885342,0.027620230225446695,0.01337791203724128,0.006952497085679961,-0.05783993200561399,-0.013133703275731027
NTF4,,,,-0.0171611151254585,,,,,,,,,,,,,
INSL3,,,0.016718045189482323,0.14800796779127895,,-0.01386978786540216,,,,,,,0.031157580724930616,-0.014765377912098487,,,0.05379082487237027
BTLA,,,,-0.005193103341972807,,,-0.01331496192329582,,,,,-0.028706839914891407,,,,,-0.02159611088590354
MFNG,0.06774114786510933,-0.007114395162129408,0.019007738303475817,-0.03424296098602188,0.004944164519335636,0.0005245673778237801,-0.011623231066101657,-0.019268005720644493,-0.00909126764822628,0.044017703253739354,0.03686734613751409,0.06326387017703337,0.06347873922880067,0.07068819118086422,0.028991576851148518,0.01195659971345308,0.051356278847553706
ICAM1,-0.02337005934124401,0.00789141983219518,0.020143671413960826,0.006731985995326082,-0.004349337765795051,-0.011315736757057656,-0.005486773336652077,0.006271008135390042,-0.021672517813986852,0.04071698903011275,0.06096354877191261,0.06280217772452583,0.015632715501728397,-0.03624877189163337,0.08792623924890224,0.070622530145983,0.023866213832754248
PROS1,-0.03972298738145177,0.02933164437690279,-0.015171611306651506,0.007817919743872425,0.00045473114572652134,0.02544124466827902,-0.04182913467721985,0.05223055209781867,-0.040407429828784806,0.04681390628652796,0.15238553572618715,0.06782195392603739,0.029045587090912112,-0.012548255261334771,0.06922983523459096,-0.03864591042203799,0.013607409457147545
CLCF1,0.02995847920353726,0.05215879612080106,0.025539361024040568,-0.0009007889065780611,0.16809027206835622,0.037919019308713546,0.05184563408966432,-0.03917717063006273,-0.033035217185513645,0.052491050986830545,0.1005547812248675,-0.00033398579569464263,-0.0627650428505334,0.03608419748131976,0.034719527541361754,-0.022727461538562994,0.05091539581783475
PSAP,0.024670682513915774,-0.0671062724847439,0.004083674356447116,0.005843222523870032,-0.02309403873794512,-0.003312303853119613,0.04782421401514155,-0.014228153354704252,-1.684761255940877e-05,-0.03283233718307711,0.08886070554138642,-0.09692618063589029,0.01601134350711491,0.011921717895186711,0.05162603642650044,-0.029711647072792086,0.06670266093626304
EFEMP1,0.015393747821949716,0.003001012269860691,0.01722304933326359,-0.03375472566795568,0.04167586644359413,-0.010733179822313412,-0.044229079647566234,0.05155664704820712,-0.016194372987505933,-0.00338320861491277,0.10345286625990761,-0.011657255827004435,0.05721394707301189,0.0781905188638398,0.06730528913657027,-0.023984862289713135,0.026884327723260514
C1QTNF1,-0.009518117743578148,-0.017520723933508644,0.02628690571747513,-0.0013331502610608678,0.07203531766224278,0.019881003240997803,0.10716672418234002,-0.07199151599308436,0.08259454878795297,0.004229803753721757,0.08127710650948584,-0.0017010742625569986,-0.004551282827422063,-0.043666795268503235,0.055722104950127874,-0.02977298819094698,0.03593588905654773
ALB,0.06524341108939656,-0.002942038499471795,0.016041111204047897,0.004368512523860254,-0.01674750101934593,-0.015142170521540247,0.03625777179834665,0.0991052898531053,0.004588557835344841,0.01962274418417551,0.09816057472247347,-0.04116998661004769,0.06366187342404908,-0.007537438444989562,0.06227943740905776,0.02000877951602318,-0.025254697755607992
CCL13,,,,,,,,,,,,,0.003665309006057375,,,,
EFNA3,0.02160828863448167,0.06009805407994838,-1.525830389230376e-05,-0.06716747618439654,-0.04716660201403983,0.028087630295561106,-0.01938607905640262,0.034647183011567766,0.008821057561711244,0.07247279491786937,0.08240620988987568,-0.0518275411790146,0.03257581887775181,0.046634913109635315,0.02889118332844391,0.06682620869253615,0.022773341478818532
DRAXIN,0.022208979189910393,0.013361464932869651,0.028992808624591547,0.0034643752004267026,0.061816842834664994,-0.004572473437156289,-0.009508762129278705,-0.023317169201136016,-0.058904667703746035,0.02908975180180656,-0.038088365651290146,0.03507024299145187,-0.05451250592157209,-0.08784897637839698,0.07084880641108249,-0.009618228261655492,0.07460979519105727
RAET1L,,,-0.014963456245769956,,,,-0.011388882609323643,,,,,,,0.03973011756490469,,,
NPTX2,0.03810981821218901,0.023799971108082043,0.049935756357371824,-0.023273575328268854,-0.02560418212254662,0.04335404278172881,-0.024751476725710188,0.002057757322352863,0.012042937339693433,0.07602892462610479,,0.18231069999368002,0.022466927062124883,0.01600848277659397,0.04619752164832051,-0.023721426281784783,-0.03641164085222706
FGF11,0.044481362541416804,-0.03932492141809262,0.042596145433022835,-0.0018602064526089346,0.03983600825587089,-0.0006412197673770736,-0.021552529641485695,-0.04550127934504563,0.058278618948124805,-0.05373419658943165,-0.011726288274607297,0.039867155573357446,0.00037189100330855634,0.06731687655718877,0.02040166522102356,0.09044602000728665,0.029986500573794414
CD59,0.0357049239816233,-0.026926661118358237,0.007232687482830285,0.03903251434927959,-0.06609292719499653,-0.02830848898309898,0.039719596403861995,0.0045220865243812605,0.008778361851763856,0.03135884214803407,-0.03033780887905099,-0.008399928104665522,0.004636009324187688,-0.03918941516800236,0.0893003463628646,-0.04442919967637081,-0.02344183703723622
COL9A2,0.06232760618203539,0.02294959000534989,-0.029042170589011807,0.047370943254589626,0.011034987953008875,0.0028282713514060733,-0.02816862709680237,0.0839412251623474,-0.01422374647437128,0.06710548143519009,-0.08070559472867506,-0.025146919134391207,0.054976796868819434,0.033193893629721596,0.11845549869427155,0.03343300670225234,-0.005987951353295881
DLL3,0.03012470745823548,-0.015767200213963176,-0.03564891248304609,0.049410973590442636,0.028540636599467106,0.03222278328011484,0.0029821356246585847,0.02449120573046989,-0.011561455168139065,0.03600051051966568,0.01962442512062201,0.038818883061386054,0.04503615513151126,0.01132834715523738,0.029152466873443684,-0.04732350980396108,-0.030377282351147023
FGF5,,,,,,,,-0.016381049887184092,,,,,,,,,0.03747048937181554
LIN7C,-0.02308632611354002,-0.019376790694209774,0.01857257743720604,-0.027232808180173113,0.0403741949299899,-0.002239722971095393,-0.026825018883227938,-0.0765883636478109,-0.033714661093966695,-0.009485001067073848,-0.023951875193056728,0.11051601120741097,0.032656909983657625,0.011520305988098717,-0.07641057391900606,0.002680771337372114,0.027228879076335113
GDF7,-0.01826979814664435,0.11135319905392062,-0.014236027288080377,-0.022248086511587155,0.03743537168315864,-0.0316053555337227,-0.010426472039189711,-0.030110917600437204,,,,0.01311935450369886,,-0.012813574405984957,-0.03791621543336981,,0.020452337922032937
PSPN,0.06186864176874482,-0.040839208598046,0.02683691211017795,-0.025743296991176588,-0.040230780552693586,-0.03470282036423254,0.00432528555014808,-0.03275176444188944,-0.01383991200463618,0.09157952634566224,-0.05427656981505517,0.017916275911361853,0.00370056033353773,0.012245113623537179,0.12970761809156398,-0.06801266127406734,-0.023473071332799352
ANGPT1,-0.012837257300141,-0.007615412699281394,-0.00784920245840871,0.006107629172187387,0.026751756872240576,0.01763218936524151,-0.005667885703393082,-0.0469108918440805,0.02019627000894182,0.05732414695832876,0.01361200871916028,-0.034223380420792426,0.08679767753304952,0.10995094637308163,0.05702767756724935,0.10011003242638711,0.058240987184312504
PNOC,-0.025800753220263768,-0.03454386477385036,0.030782227770288387,0.027889662559940496,-0.06122618804605165,0.0005172424194290861,0.009348349456320449,-0.04307743910142937,-0.02194910029580111,,,,,0.10369477545531566,,-0.05370207911392705,0.08871212453293296
L1CAM,0.03876554102400314,-0.037944657716932916,0.04226337062630358,-0.0359305889019249,-0.010868785028886052,0.031166008919393483,-0.0286877317641452,-0.016757778585672414,-0.003347679471555667,-0.03842221437166583,0.138080918192728,-0.00490620330494498,-0.009593795340490157,-0.0004325668125253624,-0.03704399744445971,-0.02866241210974077,-0.028054201399445172
APOA1,0.014318733168034038,-0.038965558834168634,-0.04809230138949372,-0.019418189293932686,0.00936028629203167,-0.01806087655935927,-0.016874243947219973,0.01168099197399509,-0.03431863522464753,0.0893391369892039,0.006136996814542229,-0.006382220544309596,-0.05772221979688734,0.061232801255511844,0.1452886599498933,,-0.04788683765234823
PSEN1,0.0573113717647795,0.04392108562260054,0.02390931091872251,-0.006628978418707443,0.0004905848883442233,0.031365343341872985,0.01654892839635081,0.039556833840648856,0.0252647575190185,0.006436716721437032,0.061625010078251934,-0.03157189802427484,0.04963983147454797,-0.004921025274391798,-0.008553574242910119,0.050200696643453536,-0.01440638125722309
CALM2,0.08121803157456628,-0.05183572925842939,-0.0565623260251708,-0.030548854892900563,-0.01422006193625004,0.0005564032748537262,-0.04616256202198917,-0.04858242557118978,0.009540781426605503,0.12264948369726848,0.05842631177150733,0.014219205183195471,0.06952317660830065,-0.04326584243096909,-0.057141954407679364,-0.037761656572362405,-0.004351333710915046
CLEC2B,0.04123122510836282,0.050340176861970405,-0.01646177740381741,0.027150691023778994,-0.03745214774930556,-0.0043604597208682944,-0.043506399245340645,6.056254585209401e-05,-0.021105652209791697,0.01637566674690816,-0.05935414328673334,0.016252039597738854,-0.04188451829161403,0.005810090457213702,-0.02165766350285245,0.049455861768074046,0.02104914174894884
NTNG1,0.00599480776909408,0.013984849895551823,0.019886537971316547,0.020405821782784057,-0.02595077956844574,0.0007145844799672431,-0.01926634809632049,-0.059849965966616285,-0.03355244805873996,0.022258018732542354,-0.029193406831040176,-0.024974790709366902,0.1077536618580229,0.010194696247213674,-0.0414317491463118,-0.045020443111227236,0.04737684447075064
LRIG1,0.016691395561492774,-0.020418369898679976,0.02418293801251512,-0.013693867777917104,0.04052560395409651,0.0010791416392869528,0.024913144414023085,0.015912431024324953,0.0150647806697347,-0.08416836323680296,0.03739733819735732,-0.024281260384537078,0.09601476363250074,0.0013389319519620734,0.06661225408882367,0.013214595929426401,-0.03818618839168715
CPAMD8,0.04172531715462247,,-0.006691272907330756,-0.014748436472701945,-0.033319525286918714,-0.015384797080306446,-0.019298537615109516,-0.036953517562413184,-0.003642709959392831,-0.03720947797466117,-0.012338922883065439,0.08885945656819845,,-0.01439501601421352,0.02612249274850704,-0.039807903910994154,0.012482832473330959
GHRL,-0.0256478700611596,,-0.02198981513489227,0.012984854194588674,-0.01780392814413109,-0.026975007132941035,-0.009508762129278705,0.041425203163133056,-0.014157521919760104,-0.0501330642108261,0.08429309912204273,0.007332758483418376,,,0.044589704926575165,,-0.005259316289551234
NPY,-0.0235839058810546,-0.0037101548557729926,0.031363777908061656,-0.02311287574730232,-0.018957519233230507,0.024335920321377713,-0.008857219188084384,0.035115393231543814,0.04263825295151933,-0.005487247145149838,,0.04767501288927094,-0.01576798983695717,0.017355339544922892,-0.0367234758421533,-0.08557613014841758,0.1547163569349137
MMP2,0.03130617004900983,-0.031859354080339713,0.02484110993643677,-0.025439186199523706,0.044465347331923755,-0.019882907205476433,0.03655559056701755,-0.039946526257823634,-0.033941999674072305,0.07107649085899517,0.10717510497066048,0.0857618502479059,0.04103426739510626,0.038872615737676745,0.08728905444214784,0.003097806622434294,-0.034621070720574965
LHB,,,,-0.012844774361932947,,,,,,,,,,,,,
PPY,,,-0.01140053280352271,-0.0223590059447695,,-0.011243783733039055,,,,,,,-0.020037066251524332,0.04065599529651188,,,0.05441468755203197
ALKAL2,0.053918109349117664,-0.023708797782822512,0.022209357632641764,-0.012658159824862762,0.011527625004985977,-0.027121818964671196,0.022244149350569294,0.05434415768737444,-0.016413067532851586,-0.04569310750870604,,-0.04014516240907731,0.0745821535392875,-0.04152911621025732,0.04765383087553447,,0.016512292778307243
CSF1,0.033004815459317646,0.07839768917982295,0.029119820015870913,0.02826084472453335,-0.018088350786520203,-0.015113385692950749,-0.026556475725703656,0.06475261315953382,-0.016101859333532115,-0.004408816019559614,-0.004794785490888381,0.026272717952262433,0.006679041164147882,0.0006359607842693422,0.009153103091550084,0.08588529097501661,0.06434965135541072
SEMA4C,0.005342889025568608,0.04198324028209893,0.06486688838250446,0.06321406727524508,0.008246326141243744,0.036488115830706935,0.05322956363533156,0.002261972749980691,0.05898371804213788,0.09257876008431966,0.13231663415748052,0.08189068660842251,0.010472523823590126,0.002550439144748553,0.028274945857551876,0.039496569330253216,0.057136292665509465
BMP8A,,,,,,,,,,,,,,,,,-0.020046198908747887
ICAM2,0.0062925197086858035,-0.02634763643401738,-0.008592381421885734,0.026413685997429392,-0.02438287801102459,0.050362496121407,0.03571184721708504,0.04282063285500597,0.003962767670185262,-0.004340871926888744,-0.005041312775084599,-0.03934677332626062,0.02120949619938466,0.0015368253286993565,-0.002030194869431262,0.08127638602274083,-0.02037265973475765
SYTL3,0.016825578217228902,-0.018446949902591662,-0.011881001145054077,-0.034908295036875585,0.07172596015421194,-0.020547789094905584,-0.021421553301177412,0.07491075389598323,-0.015168627962190042,0.005682770406648575,0.010140730973701884,0.06936640748852999,0.009335126630024814,0.09444291218775422,0.08088583441661983,0.024752542329790905,0.00892827869954235
IL1A,0.03056210505232867,0.11975291654963792,-0.01991474802488934,0.015188246897607453,0.0062874139573177576,0.005101992714744295,-0.026803885908501128,0.01234591071545364,-0.005749029626884302,0.02546754445402028,0.13509712179931158,0.12778568645549285,-0.009547974472601658,-0.021776820558096877,0.07072488840034201,0.06708447585771066,-0.015400966251549146
HLA-G,,0.011863536965662703,0.006497530493319216,-0.013566567341807842,-0.012920985339496338,,,,,,-0.032976030898348406,,0.053579204997210486,0.026748517445973855,,,
PGF,-0.05684944504446848,0.011641937693120896,0.0038900534783176837,0.029942965953534288,0.01882242045469544,0.012122362398205966,0.01623438016326921,0.050481063525632745,-0.031335426305108736,0.0052234923378048905,0.11693424348317687,0.07308207167873439,-0.03788658635216615,0.03947451046133609,0.010780110717508005,0.022548004942215996,-0.07011117939947387
LGALS8,0.04968100324226122,0.01013571582203778,0.015114120572561864,-0.015589327949138018,0.007828765686566753,-0.019016260139291277,0.027322811141982928,-0.09617608633436359,0.021922105648360765,-0.005235666666790434,0.018825568769860336,0.07174773649105458,0.036355756877795325,0.021816424429451333,0.023144741296750898,0.03153494443079826,-0.005711453056354085
DKK3,0.01499469941887536,-0.11011251447568134,0.006317441511938656,0.010394470048607662,-0.030809960540865232,-0.035028525201904546,-0.05213821996658001,-0.08583213149909469,0.03771373147009717,-0.06504385217600299,0.049892843145277664,0.015120128969027492,0.06251670561424907,-0.037992426093845455,-0.012059236118256036,-0.03282793737752764,0.0034119841769346118
COL16A1,-0.034478162264286405,-0.014246675573643144,-0.002827576416215037,0.0585730319516162,0.0018826146594664239,-0.027925639304933237,0.016372050609480628,0.07247510473512846,-0.00837334459159336,-0.06831672647782375,-0.021811685480627653,0.07441379301782157,0.035185359902590384,0.02014245188277893,-0.021039482309246297,-0.022485552798419545,-0.005349355293224544
TPH1,0.06338111764699648,-0.024157452765900027,-0.016906334267220553,0.0001776665233521217,-0.013691585806160936,0.016550747209278523,,,-0.01334979918119076,,-0.0316043567812295,,0.029345992077301875,-0.02867514963407021,-0.023261743757953774,,0.012844996529881142
TNC,-0.019629107249392673,0.02577218883177813,0.043394804774181193,-0.021412190173424994,0.063022106762782,0.027083526085780095,0.037229514077463874,0.004317652099678268,-0.0318393816489505,0.0740521754193948,0.11759315719565176,-0.031408175970989986,-0.020634741635577852,-0.004155316737026636,0.06536233741865491,-0.012997021185546966,0.011092720120317803
TNFSF9,0.012170490451322964,-0.016539238448810722,-0.018806045946131784,0.0035790343584533833,-0.04928147595383823,-0.017771803095264452,0.0019303127540609415,0.037883791664993234,0.007084042019149274,,0.14629457234546073,-0.02615624621588906,0.008735521701621616,-0.006176151697350142,-0.014327021672550767,0.16370401002514212,0.08497474512176442
C4A,,,,-0.015228225358977061,,0.06898573517514268,,-0.019713404937551728,-0.011734980611216349,,,,-0.021338534527915624,,0.0683458867430172,-0.032119673937552363,-0.026995270414861643
CNTN2,0.0551698541205815,-0.009987979103766108,-0.012462443015053958,-0.003928800540557397,0.018390883294717896,-0.001779730064749152,-0.030402720052327765,0.021752524252667063,0.038328417255069455,0.017652787734353644,0.1118351760260904,-0.009097220719352895,0.0642233541689578,-0.0028065170074197234,-0.053097899654014985,0.0603924288931259,-0.0018326053033422929
F7,,,0.004806634643663862,,-0.011891181342551044,,,,,,,,0.004451540044465781,,,,
LUM,-0.02809996749733431,0.06264563379195039,0.06443792043279087,-0.0523019205355277,-0.019923051042106163,-0.026530655036635428,0.018053846209531235,0.013654794090900767,-0.017732463563862943,0.060430427139954064,-0.018383048497700043,0.026674119041923128,0.05979903925595604,0.018808121243933093,0.009427858528033623,0.026316755101247126,0.020549352505202043
IZUMO1,0.1059165252420896,,,,,,,,,,,,,,,,
BTC,,,-0.014963450013009515,-0.01835802067866852,,,0.006195809921062134,-0.024025249898796723,,,-0.04789685437156519,,-0.019450584915482773,0.09066527799398585,-0.027123656620953656,,0.010416825904279765
APOC1,0.06713540656113667,-0.03464791901904083,-0.017962047405206762,0.04744272479970545,0.04864154866227685,2.86139667677258e-05,0.029193809476638622,0.07091077703286795,-0.002415732057729238,0.10501374567526059,0.08406696443640932,0.014251905305962665,0.10446490314654298,0.09609124224511642,-0.015159064477982827,-0.05027658218036337,-0.04224568520490978
PKM,0.032128654122547354,-0.01945985958592687,0.034021880894761596,-0.049190783486801226,0.07899220024513233,-0.015557678136547496,-0.010672534225027473,-0.0903488626995926,0.04726041240858985,0.0059917937375009184,0.09028938999191809,-0.03978831630368319,-0.04466032008482639,0.030434859979923158,0.06764041196938961,0.05613505237511333,0.07797541863852267
TNF,,-0.0411737908753673,0.01779463400480405,0.01034639046939333,-0.029213299152313667,-0.03040902752234403,0.13359870162944842,0.023082057472120113,-0.027875880956588956,0.021118586780285876,-0.0608850152259386,-0.03583126453236691,0.1641272063688434,-0.014947328437623843,,,0.0795383986872493
GNAS,-0.06858325316113412,-0.09970827845679991,0.04023831335039062,0.06050097087233859,-0.037793928801370856,-0.02902310502298722,-0.05247478234789107,-0.05798261887413642,0.009338290981789614,0.013616746187392323,-0.0763735745170831,-0.03174795329266072,-0.08189110747387034,-0.03535004967631379,0.05021866441912899,-0.07308539474532216,0.00026692278461417973
BMP8B,0.030860279104604028,-0.017106999065725215,-0.009376488395673585,-0.01966802807172522,0.0014750893102342564,0.05430976846326075,0.08109681467044978,0.06100295946814214,-0.02013223363220727,0.06501036169405762,-0.10063957304642399,0.07790145993788893,0.021340632829767194,-0.059521409817152544,-0.06543915714332944,-0.014639662710035105,0.03895297079191453
LIPH,,-0.02481701290158065,-0.01690633010501324,-0.01929216307980757,,-0.010746770649453048,,,,,,,-0.019166656553419537,-0.01666498527027994,,,0.022872751756378852
CCL28,,0.2344074200789948,0.005269012799143747,,-0.025571630128215863,-0.01654825884601609,-0.010917755552562334,0.021418452801702594,-0.010586970667925773,,,,,,-0.02185092039386336,,-0.015565916798924466
PTPN11,-0.057674799282418344,-0.013589931780183449,0.019255505428210508,-0.035671595122804434,-0.03483685993713784,-0.0406575512516152,-0.016251350877705437,0.03721022970518119,-0.011363946280235683,-0.03813892666592855,-0.10029753410060506,-0.07849011821254326,-0.03613836129036119,-0.07083752404706897,-0.039630959726309534,0.0697753761481712,0.009499775300495696
ADAM12,0.007056484020246337,-0.021234594111194785,0.046846060765325326,-0.04464212672301049,-0.043501879117066954,-0.038492734386653425,-0.010551332034482105,0.021767961253092088,-0.00639342210435097,-0.04039918066083706,-0.029854027729777646,0.028512576828461828,0.04860219665524734,-0.011640880174804517,0.020838526102977224,0.002821703005378355,-0.0034826543246942766
EPO,,-0.038138577773642185,-0.022716610806610447,0.04073235872400842,,-0.011243784223832437,,,-0.013349801141653982,,-0.045071171506730366,-0.02924408088439456,-0.020815478509054512,-0.01730785763488753,,,-0.016553058864660634
EDN3,-0.022576630404011522,0.11299330735628446,-0.029450025706128775,-0.02448396186025653,-0.0170554636713474,-0.017427311005331958,0.01709629417125593,-0.029336612595818382,-0.01348755122191587,,,-0.022409519656998896,-0.009826358017595497,-0.025231523931440035,0.07435337588943117,,-0.015436162782927873
CCL22,,,,,,0.02738992671262349,,,,,,,-0.02355863838425223,-0.015827770796803704,-0.027123657821341646,0.16601023112815871,-0.02557881368898743
CCL2,0.024000810498264573,0.06361669901178528,0.028689625035200183,0.0528256634912417,0.040634957063658085,-0.015624429892140721,0.07995812655231338,0.005562695468920405,0.028599531227516652,0.1066716877887335,0.07862571798061634,0.05226567020776599,-0.030935462410931824,-0.07813120471480683,0.08429778283594301,0.16165505310287268,0.04082286198764763
DSCAM,-0.02479135774035871,0.028883401379764955,0.03330936200149569,0.013710341008819907,-0.014962566084786596,0.01757914122767307,0.019483917511690856,-0.02415047834452267,0.016042002113673553,0.031505153914474525,-0.051855676546480295,-0.060582482630525875,0.007147343614635318,0.0478818921000606,-0.04065878489003784,0.14706248592891277,0.12530091659673587
GPHA2,,,-0.018842963957099612,,,,,,,,,,,,,,
ANG,0.09600765076328623,0.06509002709638037,-0.009291682428981703,-0.04217951996778276,0.05549225547084279,0.02549109657672457,0.011495043658461069,0.02550960241284437,-0.03489682456287762,-0.00428771943942468,0.09535952880670334,-0.04585942500380825,-0.02782928758329768,0.03971995674154463,0.00031777801301451346,0.025886184674889692,0.00883648377571954
FBLN2,-0.02116836858005276,0.029273375412850747,0.026504102281762053,-0.029822395785786535,-0.050324586880172995,-0.03934415485658076,0.05149228999565862,-0.07164407765027893,0.02821568427415871,-0.011369005767554919,,-0.006617710525092085,0.04222554792528493,0.010562737105967817,0.019086858463220523,0.06662668217582826,0.008332461099540382
VTN,,0.00142606655706127,0.04649905735201762,-0.025290213182590168,-0.01369158132900003,0.011500075389326313,0.02394677751340392,,-0.011092881004215176,0.1398955260044765,-0.02874272217694865,,-0.023793516408600206,-0.012170536573774926,,,0.005083862885791506
VEGFA,0.01277694957548242,-0.02704965630585515,0.019275783511421868,-0.04024238764949745,0.04628789105047626,-0.027652583855162168,0.016046103325066768,0.026459420136219526,0.018167941885556427,0.012002518466556195,0.06870309011014016,-0.0016577308932494057,-0.10515407876038477,-0.00030153731966324823,0.06726248382397283,0.17689819157698247,0.0325635324274751
F10,,,,,-0.02380934887102357,-0.012328566384354854,0.05350205800977736,-0.02690131358426359,,0.012274661513029363,-0.029689531724822988,,,-0.02078616465246698,-0.023467072076126087,-0.050618082051050686,-0.02922433825235151
SERPINA1,-0.016672262256309592,-0.030106143342355705,0.017601866436133585,0.041560288783379584,0.029595979323273708,0.019217157671714575,0.015255851967458189,0.046544987932652285,0.015580312186900454,-0.0066618353744845055,-0.05079845778752094,0.040593082946558945,-0.004066699039337243,-0.010597030509460125,0.020693590621775712,1.1305565384693887e-05,0.02630876241560324
VWF,-0.03806734478393243,-0.0035853901094720373,-0.00012203879220873337,-0.018930698857429862,-0.017826305248963472,-0.020335650565070123,0.03229614754426087,-0.022024079535780842,0.029521400607748872,-0.10405935979690233,0.10389787358414256,-0.02711433493560607,0.047150807815571585,0.032500608850691184,0.0216898392603729,0.02967659775446285,-0.06780199543431163
GDNF,,,-0.026476537583475852,0.037918136555589836,-0.0043463645952906554,,,,-0.013349800102014286,,-0.04330778130947849,-0.02497478373572155,0.03504049538639763,0.017289967056411087,,,
VASP,0.06359078635164447,-0.012221464315890992,0.013170675948977528,-0.01986989052444344,0.026028662552806652,0.015658326591807756,0.028068487113314573,-0.006927288882518853,-0.0047669572565022895,-0.06790743555097321,0.0599814692573385,0.045785638389256686,0.022703339790924447,0.06118952817862132,0.028136246499627204,0.05468265167730378,-0.04264440198733987
ADAM15,-0.030744589007250578,0.08571531717341266,0.02371721303091621,0.016248304477585667,0.02397011233431357,0.01978659180919539,0.05665090663619581,0.042806844541325904,-0.07320596948865321,-0.13501956086526826,0.051476494759568746,-0.034473201096762204,-0.025078300639823074,-0.052885814470810595,0.04670120902882279,0.015549766058607922,0.0010366365967790687
WNT2,,-0.021091351810777967,0.02934749375076631,,-0.022530774313097204,,-0.012387012485465393,0.00998846789605119,-0.012493433623143736,,,,0.05685615602269567,-0.017776036762726172,,,-0.01877886004109968
CALCB,,-0.02207532746182275,,,-0.013877882373544315,,,-0.01856670902697365,,,,,0.09183938792790121,-0.002164631203777332,,,
OLFM2,0.08184955146622679,-0.03213427303591319,-0.00010622374626125948,0.04919581859890889,0.00814491531338598,0.015143845988196352,0.01005738360760897,-0.01709906977012386,0.008716537149671072,0.0009258783837205438,-0.007957975334952088,-0.035732648784106064,0.07379517685846687,0.00010396432997517745,0.025960738446731104,0.04010125273431697,-0.0026128621205571156
MFAP2,-0.013199076990573167,-0.028301637745355678,0.03735031546810861,-0.03740541543291079,0.055947014514455634,-0.00905495595270001,-0.0026674679597560925,0.14943440581882686,-0.01934508994489684,-0.039778128015469476,0.12766703780436914,-0.062234179357277236,-0.001859872549348238,-0.014031854703514927,-0.0268505188276512,,-0.009204677132949781
HLA-C,-0.01891381215508044,0.008268147359519388,0.0537249263889976,0.04803342644277825,0.008943497957293517,-0.014233626455183628,0.019187741332229506,0.03836000555539424,-0.026644678341104212,-0.061902218645926446,0.04996078233093374,0.02458060285828281,0.03828027548195225,0.017354289072929435,-0.0019536005492486156,-0.0903728756843521,-0.011336533704378655
THBS1,-0.034894047465999625,-0.019866349689332215,0.028486228631805877,-0.03767389137200449,0.03493901482151486,-0.00756400922868253,-0.0362055861319762,0.03424051009188336,-0.006181311055254792,-0.012933662831899723,0.11016114498467988,-0.03642875831606105,0.047415255747832764,-0.010311583680327526,-0.04478074051900299,0.10002857127162894,-0.004663228591280908
