,UKF243,UKF248,UKF259,UKF260,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
PTGS2,0.0840235034618969,0.017899415475398816,0.04689285968089258,0.055810010690442204,-0.024907880292610693,0.10548500791282957,-0.051553183515423505,-0.010276112466221522,-0.06654429563620042,0.07787635279474826
XCL1,,-0.035252300970521566,0.03173603561219306,-0.014933127860992771,-0.04068093670406822,,,,,-0.014129633643546637
CD58,0.0819436288058159,0.030017873261627352,0.04227219506712438,0.0527991083130015,0.029009936672795385,0.08668092155582137,0.04437666823554012,0.02397372970815519,0.0481587464527001,0.047542441454588316
TNFSF14,0.10030857462785761,-0.03494774379620026,0.06381928024814772,-0.0420317684213724,,,-0.003091905070575933,0.06848416146303955,-0.02620757050681684,-0.0423147775532251
CNTN4,-0.04994508030189217,-0.031859437681189644,-0.00840177022491275,-0.013743291012181276,,,0.0033282037189765,0.055116992276401496,-0.02520005346659458,-0.03049551805202714
NTF4,,,0.027736619414998238,,,,,,,
INSL3,,-0.021129021644635985,-0.019744103386814864,,,,,-0.0016665276049411914,-0.015212286307191647,
BTLA,,,0.015064602028462815,-0.015568282917422509,,,0.17606299303714754,,,
MFNG,0.02920079187192242,-0.018766659643639206,-0.022256338152577958,-0.008572131518602588,0.04460251196947007,-0.0030314605357141286,0.12859682274120826,0.05019205661663072,0.044898339860886996,0.033334741935608335
ICAM1,0.0338414870027978,0.02527202192901893,0.04654409687975143,0.013466430810857567,-0.02533597880556416,0.05894366154757455,0.007308578867354303,0.03326080657256481,0.013376005413006382,0.03590052994074899
PROS1,0.03127105864477112,0.042331461120380894,0.020762824195019177,0.044769915097508876,-0.007567530257078309,-0.09044322208418087,0.04115425562900482,0.004380428613241937,-0.011967250778376801,-0.016658259581214443
CLCF1,0.06669336462550379,0.03936122456494177,0.03164968915670294,-0.022622227748546105,0.010928529339937853,0.009757378565369446,-0.039586590185189424,-0.03906278752167699,-0.010922982805382404,0.007186389196744741
PSAP,0.0064886799339507065,0.02678785707046636,0.012830408656561359,-0.02800561790604757,0.04101680493828936,0.12659077353714557,-0.04916621498951429,-0.05166487820817656,-0.02135347604934838,-0.1325812292721245
EFEMP1,0.09759477754815947,0.10676350447494701,0.019291177479492334,0.0034051639036326025,0.013757532677287602,0.04471937122163923,0.07449782293688217,-0.05390096453084557,0.030712222836440744,-0.06255158769639822
C1QTNF1,0.05889920114260206,0.05805146233085288,-0.01920308965258161,0.022140517310642083,-0.015558552471771967,0.04269874374216485,-0.018801967679910176,-0.03423472654622388,-0.008425330155092104,0.02304787926860776
ALB,-0.04273241290929556,-0.012824747606893689,0.03292036931814078,-0.036773633945349916,0.038684611002140074,-0.028817730363248556,0.09511972875790313,-0.03214179157781246,0.08545020757317082,-0.024846318663990234
CCL13,,,,,-0.013542209784746432,,,-0.014473273089938659,,
EFNA3,-0.03761323586302381,0.07602643840628621,0.05031211739896723,-0.05710663008481974,0.017266030026243565,0.10904572285705964,0.05130885081282166,0.048565458338949936,0.007742960666652468,0.021202704727373997
DRAXIN,-0.05046597833255967,0.015356946452537247,-0.04519010826499687,-0.03862872455486914,0.017295120221666148,0.0897730461764633,0.09619426022726581,0.01669173218565959,-0.04632915615226577,-0.06250148113496934
RAET1L,,0.02023489045879666,,,,,,,-0.01539973978693018,
NPTX2,-0.03887117081241125,0.015101058249785875,0.03515082870977684,0.014493762568274499,0.027576042468238277,,0.008019216799970036,0.01904672523311411,0.07797836760701685,-0.06655026361266671
FGF11,0.03129862252052495,0.011659347291598727,0.0648912834383573,-0.016503585320182992,-0.015454524269730182,0.09107040542451227,-0.05101821026691043,0.029593729578104074,-0.035467444237916236,-0.020842057165157517
CD59,0.024963195954618475,0.00759724716336459,-0.05182040557712877,0.013322049305108137,0.029207622095832938,-0.011230101973162392,-0.006587185253040887,-0.04388874868942282,0.014460244978645793,-0.0756796426607325
COL9A2,-0.040066749427927366,-0.0011872691047921356,-0.027891260207550304,-0.054120564991518676,0.03705255886017,-0.11849115373308423,-0.06617244817651917,0.05124421793179701,0.053379082272644596,0.08003302863370244
DLL3,-0.08754067969678869,-0.047707933628548804,-0.11664330299743096,-0.01473742923811295,-0.03181658692412761,-0.10405470910318818,0.10726587253448332,0.032771453519315374,0.05459085743878942,-0.016677533053535944
FGF5,,,,,-0.010780401463124988,,,,,0.0038342376245933175
LIN7C,-0.03378688061086474,-0.002186591798435642,-0.05077480253696475,0.08307352465958912,0.0033286734178259126,0.045192915041736365,0.023904388994065336,0.0046523216840707515,0.03285022150703592,0.0024873807667804356
GDF7,-0.03019124781984405,0.00806386583933143,0.033338689590461414,,,,0.04831411279891029,,-0.013201406942834105,-0.026826077854457463
PSPN,0.0777279269126481,0.02111286464517221,-0.020219074961361487,0.029587846707170167,-0.00019851432497128778,0.0028997267224318106,-0.003674683511383545,-0.020544403415111018,0.013576826750313502,0.017620400140098316
ANGPT1,0.043395238573541835,0.04293569754091111,0.03433646919990249,-0.03858269017167552,-0.018294004615053077,0.05880870513630761,-0.04464277437314854,0.01035871971100027,0.08170272178186495,0.002541360411746989
PNOC,-0.057497029119743956,-0.010402986648024522,-0.015636098223857964,-0.016040683994488686,0.05543984601551196,,,,0.043559255869058726,-0.10883615026946417
L1CAM,-0.022065288696511587,-0.0124805856763543,0.050939129312511766,-0.07000678721289573,-0.028867550778637452,0.06813373337840084,-0.05247604862287524,0.018796211434706184,-0.10496838026597294,-0.1195472622823832
APOA1,-0.006063422055350572,-0.05317049092269798,0.07851052082961536,-0.043540288200521686,0.02639708983096384,0.01098390411517002,0.0012016567962556104,-0.04555426517915298,0.07038620430247143,0.023208664812952914
PSEN1,-0.018155008382177935,-0.003970620252528771,0.003433024830531789,0.00782325652558491,0.04068738273885184,0.07479857546175904,-0.030370112504035488,0.02313088977464272,0.006789232831946022,0.049685803607123484
CALM2,-0.008059700906076514,-0.015175335219555944,-0.04926115086886022,-0.04662561550105757,-0.03998402312138239,-0.027477009520248306,-0.05188363822710721,0.007502573669280577,0.07003129082271244,-0.010673835034071981
CLEC2B,0.046429636907210026,0.032797935433632165,0.09223525340848196,0.020633834374329835,0.010460753916799502,-0.027721428880115567,0.015688882534870583,-0.05930827809269083,0.023394764002824264,0.035966384584867304
NTNG1,0.04934132995730273,-0.03500230518354471,0.015115716762461887,0.16608569813145227,-0.021807485458434694,-0.050377855277169106,-0.03257842834185627,0.05251306627266015,0.0005730684559259574,-0.07940196450021877
LRIG1,0.04538063522096641,0.0254517319702174,-0.04028068043473856,0.0369811469118017,0.0035803973956801275,-0.016670582484605796,0.08802807456416258,0.03932613322063871,0.06646628210797564,-0.07916451062730019
CPAMD8,,-0.016624978002698583,0.025797341772469038,-0.018960040505724314,,0.001498138383630567,-0.00945985849926425,,0.28753389079715574,-0.019021699803633944
GHRL,,0.013865856022584578,-0.03801696592132578,-0.03211022357039967,,0.008143343830914638,-0.005632474764919312,,,-0.016767826298527515
NPY,-0.0704024340670748,-0.03237437542326228,0.01917896246137543,-0.03931666398511823,,,0.04091995251675435,-0.007508676893587902,0.013426139716349615,-0.0021677927198508903
MMP2,-0.09109866798373065,-0.02808157782222303,-0.04102465410632053,-0.007687832445905968,0.0390661489315497,-0.02950289665281151,0.08410107326096272,0.0031948008739440515,0.07114243857424184,0.05158140494084954
LHB,,,0.0691186172467507,,,,,,,
PPY,,0.01621442397834777,0.0823139585995356,,0.01221327228066427,,,0.03762000168130836,-0.036491003941600236,0.009896315979950991
ALKAL2,0.19410565479553638,-0.0253337817874651,-0.0048574776362912036,,-0.013038212873755,,-0.03829865563023925,-0.001088996075166547,0.07378471499863007,0.01558048674066169
CSF1,0.04775579483798096,0.060473548835226376,-0.04676817148789576,-0.04054104015984597,0.012310567057868536,0.03347630786558188,-0.047173460999230324,0.011927318602500967,0.005155023061332579,0.07612255117116339
SEMA4C,-0.00830228546258764,-0.04008837596198452,0.04718563054958868,0.050255628576936925,-0.012937286589753995,-0.031116941778070936,-0.003181630537844856,-0.0021049690544234817,0.0015536236047699048,0.02105155267029364
ICAM2,-0.06345862945094481,-0.043755298862607886,0.019510477136284746,-0.0527071316534057,-0.011394380827565338,0.0631000805030541,-0.01727066210448464,0.007042569193667562,-0.02973199822983716,-0.0314889425499481
SYTL3,-0.05452136786186209,-0.012209530606658319,0.04525738954985156,-0.02790696020687011,-0.03247456201180778,0.07439159037027741,0.015300110857274861,0.025328685123454264,0.014772062994411096,-0.043244201587377
IL1A,-0.028184149702887906,-0.03615302344693599,-0.0053246506832598595,0.03621329666926526,,-0.07248763289830258,0.05499077675150153,0.038194465688775346,-0.010229617770517386,-0.013336158978738154
HLA-G,0.027618216999249223,0.09251956931918351,-0.021482293366360435,,,-0.056905373251815876,,-0.031925302614679865,0.05121609476482591,
PGF,-0.043446757647653406,-0.0314825863979937,-0.031643856373590504,0.010893511346385044,0.009701301403378047,-0.021758812132741615,0.09068802716057947,0.06684840433491045,0.05611803546593075,0.008779900010743405
LGALS8,0.0659877763908512,-0.004302183565704801,0.05358721642038213,-0.004107723098763334,0.02321361236864752,0.04588042578620337,-0.021203532630179364,0.007972088859799699,-0.009871733237936796,-0.06995282424738006
DKK3,-0.026102638837771006,-0.010841279854432532,-0.03149022919266646,-0.0388741850891464,-0.011814875102675298,-0.010482850423706487,-0.023054422942603552,0.01331115868863458,0.07490433848342652,-0.12037629143250429
COL16A1,0.028792473944870823,0.016168210854461504,-0.04322718027484697,0.014111993501299406,0.005952530132681494,0.019468925001073275,0.03838261270345177,0.033423705930647675,0.012537567859567366,0.1094522307508158
TPH1,0.0510905267580129,-0.002216036181757508,0.021825213112170113,-0.01861173761022394,,-0.018733092363698644,,-0.007858391290802407,0.0219704982315694,0.06224701280322645
TNC,0.049917973869536295,0.09852440623556559,0.09812325525291467,0.05107071358187236,0.0005414532366137808,0.029807493147009805,0.03707073704576576,-0.019210548959114785,-0.04692081015534198,-0.06645183602617799
TNFSF9,-0.03275601360116649,0.01853720102211397,-0.03522924711826348,-0.014008648396589583,-0.0543515534697384,0.013493712497845683,-0.006053448266090243,-0.03557156346024807,-0.03316474518972424,-0.0014524470142600308
C4A,,,-0.02411348400582231,,-0.01220831299012216,,,-0.016113324214064483,,
CNTN2,0.05049807273584392,-0.041523353274908296,-0.0688039747758441,-0.008756772816795296,-0.028837112236729166,-0.07020680714362726,0.013922768292129642,0.02611641991842387,0.038599458577020095,-0.10667019409063033
F7,,0.010645922148316821,,,-0.024829174217448572,,,0.0652853938202513,,-0.023511895888055495
LUM,0.014225056264053895,-0.025550503904477495,0.006055322215928495,-0.02139976134205868,0.014096741856570267,-0.03636416170036225,0.03285496640889131,0.00382024443989418,0.10119066707919529,-0.00013166246729889001
BTC,,0.020827490818631004,-0.015999570740012115,-0.012012016606034785,,-0.02184666339652016,,-0.014687680659904275,-0.02249651869151081,-0.01600200825352874
APOC1,-0.05882467077953125,-0.012816990947335115,0.04553683965102455,-0.05286850674873474,0.0024486880408667215,-0.048948923192862065,-0.03646465571364659,-0.004908096940116033,0.072695880468385,0.07763344123402743
PKM,0.0952300112083632,0.0506641400130807,0.09234318159206949,0.013727123105933305,-0.016133629233694255,0.05583149999562494,0.02673144648225143,-0.021744887700799385,-0.07994444021715749,-0.08762828613081745
TNF,-0.07572993249605142,-0.02601517803915003,0.03676791394115344,0.07467793435900032,0.031014422609033688,-0.09604958699173675,-0.04674018283276347,-0.014255843723317913,0.010716964693141881,0.03568197288065044
GNAS,-0.05476009414686041,-0.020769508303962462,-0.037135592941756536,-0.06779604179733263,0.00340157857243186,-0.09605561682788853,-0.04018216660854491,0.023990720987040037,-0.038480572389878384,-0.03304232405144102
BMP8B,0.019205720434382702,0.03696325241877454,-0.012000432087229505,-0.017981363429790488,-0.02898052528367029,-0.02349978808976383,0.05196643801323639,0.020412447679331945,-0.012112062745973635,-0.03232045474468252
LIPH,0.041673309562219735,0.01792163417952514,-0.030548619743693155,,,,,-0.014473278412856427,0.03031645756237106,0.06012565751401317
CCL28,-0.030191221318323573,-0.02473801279754017,,,,,,,,-0.027685751468165324
PTPN11,0.01952297909253496,0.04755834475309555,-0.019104529075581703,0.01684800823065589,0.018707375784279213,0.07441314611785176,-0.030516042092458256,-0.009542967347808648,-0.05339563382151298,-0.03923297900078537
ADAM12,-0.05749199390547709,-0.0051596878791358046,-0.006061187005007145,-0.0340065309236354,0.06183260679959525,-0.01898474397894747,0.03352136799607393,-0.05175358302427713,0.035514568180695344,0.03703908291871459
EPO,0.020127970546157368,0.01087222082538778,0.0070346509187059324,0.016449981724291747,0.09891840917199737,-0.02108739870742163,-0.019640831819416914,-0.01571834998549218,-0.017831720073367387,
EDN3,-0.0416673523518731,0.026733256946300778,-0.03142986770810107,-0.02045978590427465,,,-0.029232154087567328,0.015928979844682792,-0.020776376410309483,0.1501806506399846
CCL22,,,,,,,,0.006586194225123262,-0.016306834975642365,
CCL2,0.0460268508613736,0.08570096567750893,-0.044026182298622644,0.020430367406368832,0.013603379018308142,-0.11534967619831456,-0.07526621762253156,0.0016639563520233092,0.05897915015852031,0.0450719656713635
DSCAM,0.0040786964675233175,0.008273110893094009,-0.022912942858541573,0.04176674956186985,-0.03321384492441233,0.0020048805725197275,-0.01885191078863715,0.032910611437319374,-0.009240613008424221,0.042211367508218876
GPHA2,,0.05701957497664131,,,,,,,,
ANG,0.04255557798685443,0.018778235695171973,0.03745386374421156,-0.011152155166515442,0.0402250009064683,0.09703947225733293,0.017948154709975076,0.04925984044653691,-0.03811642582061761,-0.005421052477258544
FBLN2,0.07158950430513408,0.00841177308028939,0.053891163032590624,-0.01075547123410803,0.03855776820112009,,-0.023847746129978288,0.004312406108594305,0.06010441355069901,0.06531239682461973
VTN,-0.00779287567649087,-0.006703210875723452,0.00610456416021284,-0.020135358952960616,,0.07943165535803627,,-0.017967149692631145,-0.012538906079790186,-0.029663176923863825
VEGFA,0.07286117879900098,0.044860529562071295,0.10096151052278353,0.06210013587410442,-0.03303769302172055,0.09542985626509826,0.0067539159244064395,-0.011726056389768383,-0.12905196759855045,0.021388629006030092
F10,,,,-0.018786630640787907,-0.05046383182167215,0.07219288447431306,,,0.016355927945131316,-0.0028119603261933645
SERPINA1,-0.020784416825786037,-0.041748974830781674,-0.006283468840311009,0.01608645135887092,-0.004913050541108042,-0.011016078080982027,0.005457995989662285,-0.0345543556360518,0.008246241253899894,0.015540097439201466
VWF,-0.0734465061740381,-0.006565102055151631,-0.06301244124524731,-0.03241352286940834,0.03467379346049903,0.023858752324196642,0.02138338320758772,-0.03675869393245734,0.09869235707905714,-0.000816635589692144
GDNF,,-0.0185596966360173,0.03102458679990379,,-0.014151489303792326,0.06921008615139618,-0.03257841924506711,-0.017370668205383473,0.08074896650925098,
VASP,0.003124811171545402,0.013685269595631594,0.00423159398856206,-0.05828637774759672,0.005155891884811569,0.055120777600762,0.05569447003130656,0.04720496256933314,-0.01714496942099535,0.0015542743326287334
ADAM15,0.006045898481744337,-0.0385614736001731,-0.03227114933553768,0.0137599413508723,0.009894255754241885,0.06967892263771039,0.05276423846613938,0.008321350635037967,-0.01826010624125146,0.03782993856238412
WNT2,-0.03510580177343299,-0.0347885553507874,,-0.016179812654206246,,,,-0.01949705274305008,-0.0183140697279534,-0.04606314620024181
CALCB,-0.002006701390868581,,,0.006873805403855314,,,,-0.017063487257929187,0.01617304054857894,0.07770438328887105
OLFM2,-0.003788586799725245,0.006843193490849172,-0.01622216627447774,-0.014092863419760812,-0.009962202276987731,-0.10082173838623787,0.044996929832147634,0.06852597453965774,0.013567939939599592,-0.025891379924087892
MFAP2,-0.04710706518319261,-0.035947314472128115,-0.028140021867416022,-0.009658136117636305,0.06603109382896825,-0.05015227274485304,0.02421358904104588,0.0568731886302003,0.051419465987910924,0.01067188386664004
HLA-C,-0.0039966977790338075,-0.001991502787062304,-0.014627321859308718,-0.02998174665384099,-0.023982428613353746,0.12062571709130397,-0.012446828236642888,-0.004472435316259357,-0.02400796489214269,0.0027345409958018535
THBS1,-0.04292837188972613,0.017795976710399192,0.012866590957993126,-0.0023520701846839603,-0.008066094802935984,-0.06703522331746138,0.10065787853788617,0.0075835840350673405,-0.004800942154648632,-0.014855462018967288
HSPA4,-0.027755650137807317,0.043801293898367934,-0.008675242535588101,0.047139418360295345,0.0003489021543677004,0.005758505447027303,-0.015166626380269513,-0.029679342338183888,0.009710955395533277,-0.039612785717608394
LMAN1,-0.004897715892086909,0.014893399810430634,0.0782777909692081,0.06483894247746608,0.036480507620437294,0.13203406349796332,-0.02037470187978395,-0.053004339268504404,-0.041055656413975315,-0.05680369448577694
LYPD3,,0.05309651491832479,-0.009889692471537172,-0.020135360685439314,0.05931364441130338,-0.05809107318413848,0.02824633006663088,0.021570498041880527,0.03888838389338255,0.010193888148504736
APOE,-0.05126957782999686,-0.0274043653730901,-0.04523835291944341,-0.061098576165578705,0.033747880487597345,0.01776334979774347,0.08479340372868892,0.028706577624037836,0.02431556295613688,0.03202604000053353
SOSTDC1,-0.03074677626047135,-0.03598473474674521,,-0.025137519838718824,,,,-0.03246448659819399,-0.03374213506590052,0.049914639997209916
ANXA1,0.001264534046914862,0.08803503274002454,-0.021445196226753237,-0.022664012765781977,-0.007382507286247848,-0.044318155523757084,0.05197589481816334,-0.06504961698509716,0.011009939415923509,0.11777853390455681
WNT2B,-0.05695237584650215,0.000510876756078594,-0.03898039967223586,-0.016381574563747114,-0.02895927030880334,0.03978426725120434,0.027504852136614726,-0.018969824181897167,0.029948770019312024,0.14219777195736152
AMH,-0.031170401001938207,0.07994779284970337,-0.02268277006325067,-0.025003115320614208,0.027806366049594945,-0.035558793107365774,0.05545413112939729,-0.046073739112705334,0.007804379823083175,0.023143557559196948
GDF10,-0.03426046704281693,0.03267150843984982,,-0.02770715095112305,,0.04763486758655883,,-0.024237788197116892,0.03270042914124233,-0.02950259951694286
EFNB3,0.01388360319245229,-0.010922569944278879,0.03609372626675986,-0.03682914840524286,-0.01831346110282614,0.1599147008781339,0.0532046367609703,0.03346935750417493,0.01602059344650048,-0.03847703094901241
LTB,0.0019926575470387772,0.03317143444218706,-0.008170991104190567,-0.028680047117417975,-0.007241248400657374,0.07010455008993284,-0.02794063378773099,0.04143915851266057,0.0546760591556402,0.047894405884760134
ANGPT2,-0.08609971969238686,-0.021321265887072758,-0.03572801466769056,-0.0021627641150881,0.025502717787899306,0.02233179828750559,0.08873616267233068,-0.017871430233696944,0.07006698507538989,-0.07281433607752678
NRTN,,,,,,,0.007470543886735826,,,
ADAM17,-0.08896608049406915,0.05524929036665251,0.025154387027994607,0.0025129382641221527,-0.03241582598836628,-0.0009102799606892186,0.09964543359612318,0.010406649701505876,-0.023740441754312898,-0.05160048767211994
LRPAP1,-0.010171126790168825,-0.01012680686366128,0.006083916703882358,0.07705330387558644,-0.0037882457850606337,-0.07487933407941218,0.013140228335702941,0.04903858631218419,0.11073169370525408,-0.0923796142911398
NID1,0.00476444966120303,0.01005235660694761,-0.03997884187846946,-0.0022521946713863683,0.037630674050044846,0.07020986507417741,0.05379487453882145,-0.01965401329156631,0.00026835003855036455,0.018508842225498614
MST1,0.09129079711883865,-0.00315119070056489,0.01851403577569621,-0.04108478391025797,-0.04144316393788433,-0.0398076701391152,0.0792426973873953,0.011518243149890264,0.06521830668683821,0.046709130488893594
CCL14,,,,,-0.03482303174169229,,,,,
DCN,0.05640686168419927,0.003945916215672633,-0.034266622667563314,-0.08030045096915724,0.00983837243143977,0.044790919249212906,0.03974333334341266,-0.041729320968488366,0.06406099690841276,0.04495005605917194
IGFL2,,,,,,,,,0.004950774116465953,
COL7A1,0.02691604593226342,0.005871766610725038,0.03253715710572104,0.07792888869789524,0.008259259622115647,-0.04046744175132564,0.03046577193967364,-0.004947329009824415,0.04445993022778346,0.04976243898302047
CALR,-0.03026215106132235,0.042370413524736764,-0.04275094402907467,0.0558646707519568,0.017275245785201225,0.049881587024972446,-0.0025565377072405385,-0.012156810168807939,-0.043419986508033255,0.035520520169067725
PIGA,-0.016072361644379227,-0.0015627587266414389,0.04345195420790168,0.04378875293821248,0.01366437900560918,0.03515102434114819,-0.00794764817643214,0.0082488558526425,0.004122600434567852,-0.047695709835476434
CD200,0.015495462312967955,-0.03282322388421385,-0.003737371254108172,-0.02263444299868549,-0.057610091995027764,0.0018364019226486113,0.08881234334581195,0.020886548083986108,0.03452451543306571,-0.11079894321957322
GRP,,-0.04510812960421574,,,,,,,0.008032178173253485,-0.027344622778928514
CDH1,,0.016002168315256447,0.009604525405193833,,,-0.048764515125771894,-0.04814446294599556,-0.045174883290981196,0.055275860899053265,0.010067066729005493
LPL,0.03255603155400541,0.04415780730368578,0.009527662573489063,-0.008870638571466397,0.033410551508947096,-0.05226606398880498,0.057358849638738,0.06054136561205256,0.08888132752730167,0.06407534202119765
SEMA5A,-0.012721510736919232,-0.04101315433361848,-0.030313089223812737,0.05832008495991667,0.015584204938373215,-0.09294583223544021,0.14161182209959086,-0.011870306427916621,0.04392664751237257,-0.015169401219902701
SEMA7A,-0.034832408821136744,0.06761525497283032,0.0020770945660111917,0.0007175672689988568,0.05931825276877501,0.011475063305694325,-0.025435990152905274,0.060972682590364057,0.0364977107805349,-0.09443244783453718
SEMA4G,-0.05503091415478976,-0.03679035551769175,0.023448831958427917,0.00493924999289388,0.022547964852847158,0.1308161831735153,-0.041764958368553165,0.05126191863133675,0.00608805169172944,0.011640327676801647
SEMA3B,0.011528442405534209,0.02895638574129578,0.0031945314837895636,-0.012957390761788324,0.012868739050898215,-0.055252932974948106,0.025758562351018664,0.01898487491808402,0.01469555612058965,-0.015581120723022625
RPH3A,-0.08485073909291937,0.013657980993425026,0.03612405024606132,0.004243510349861498,,,-0.028437345770142987,0.05870938502679157,0.03439706339077645,-0.09251739975983818
JAG2,-0.0023313368598040216,-0.013729948010631541,-0.0012625999493258999,0.001715653628659902,0.04225166864916648,0.019486405976526483,0.11085117895731952,-0.01802399022133611,0.03556318170571358,0.01396385180963164
CGN,-0.0017192397197812695,0.005344865573494179,0.028303594072127857,0.020951297423038032,,0.04776096917550869,0.036449788491387455,0.01768645598987081,-0.03620330497025529,0.046537777388211285
GDF15,-0.03779697109959286,-0.023105532845180462,0.056201482872675276,0.023528982723945793,0.004607075068563096,0.024990046964813706,0.17066978744863628,0.053821571741338226,-0.0010389630631739743,0.08040429211599742
SEMA4F,-0.012830890790194208,0.011316057540723665,-0.02140248478779189,0.01609897324229173,0.017432982655354156,-0.025701708149584127,0.004554425983849736,-0.040033184499726836,0.024535788362956286,-0.007825747447042343
NXPH1,-0.04420102893211015,0.007076508222063224,-0.03854216200367224,-0.021737928763697355,,0.05304717877358421,0.07179695845789084,0.022679012385648813,0.09712683567165933,-0.014309783404070636
ARF1,-0.022155969015354982,-0.04676143212554454,0.02522821735924664,0.031533524752953075,0.044639393860622135,-0.03079500132243527,-0.0009466710833517247,0.013519976675620412,0.04509104891468925,0.025069679579332753
DSC3,,0.055238465446627964,,,0.0053299812951574654,,,,,
EBI3,-0.04504539764712825,0.009278240598341866,-0.010185495243483333,-0.05697444496258457,-0.010425415062827395,0.07261063621562795,0.11655628240661212,0.03268080415328867,0.10819377058301294,0.13283521306592763
TIMP1,0.10380632396174744,0.03917751278774579,0.025222542820323865,0.03867213718289591,-0.020037186279000287,0.012340666662694597,0.053010560685583547,-0.04565333407346138,-0.07330557316438191,0.03215314754570495
SEMA3C,-0.07216598899778948,0.007309419209699938,0.005222129785319126,0.020982126427998852,-0.01942430010503573,-0.004288523595722936,0.050515194783781796,0.043120853030861654,-0.05408515492951167,-0.007886844172584652
GAS6,0.0426484135271728,-0.007192863999324061,0.008367339503799759,-0.0484728720133488,0.06636732306887848,0.03376744174455371,0.004042504482094752,-0.010926986932676871,0.047360730982134565,0.0008281115059957502
MEPE,-0.0028106273185490647,0.014624068402237018,0.03371554975959641,-0.037847030610715024,,,,-0.010028509124392153,0.07280726509405928,-0.06613894262848383
SERPINE1,0.10124117594486536,0.06824539918032772,0.060971051516629814,0.056978449783707134,-0.07097576478289178,0.14687897955227522,0.05520903926145764,-0.00280553499108056,-0.08794065157341167,0.11863267647891423
RSPO2,-0.07142632340447004,-0.03776640457566885,-0.025803915728848555,-0.033083128001110684,,,,-0.021979697475467252,-0.007096773796826407,-0.016963818998259196
SHBG,-0.04901423440693901,-0.037300175852808384,-0.019995845563039925,-0.030205287250123735,,0.0425869771903484,-0.04433670028313418,-0.02355219050582211,0.06994085936829252,-0.03303445408506641
LGALS3BP,0.04933294318413549,0.020020177069276206,0.0022503471881658954,0.061879502426658184,-0.017444859195095874,0.09191938876348064,0.0449509072496784,-0.0042199636633790385,0.012637703439097371,0.0023904546100945337
LAMB1,0.0071939537141111004,0.0011859026369083537,0.02043424302522826,0.03580887148023176,0.018320540257366923,0.010858327440077064,0.0848746649382956,-0.048531668802976574,0.022692559433737235,0.015036647190905337
SPTBN2,-0.07611842079471681,-0.0030168398392877837,0.022461577367069704,-0.01879917722581153,0.03137317694201867,0.03633166030062709,0.028251902185995312,0.0697661550493037,0.06416556320072335,-0.05536799397030146
COL1A2,0.052464868371883584,0.002035804790440436,-0.039046234924689165,-0.04962563283547059,0.0059171181461714385,0.028782647622395477,0.06078541961794191,-0.047317249263639935,0.026764308853153534,0.014900522340079917
DEFB1,,,,-0.01637886551213965,,,,,,0.1832614064285852
WNT11,,0.0013251532441318254,-0.0348756303301588,,-0.031816585265653355,,,-0.04164724997035631,0.02178606365687692,-0.02039592864847575
LGALS1,0.03145271497001791,-0.009398520878018572,0.07437056632027694,-0.01451056950791754,-0.07571398210048663,0.17686107497052425,-0.023859444297633866,-0.04298191417363159,-0.07824218528184688,-0.008009094225277597
BCAN,-0.024630557817324667,-0.05422083666712647,-0.08313087164612111,-0.020295787076231333,-0.03210047644778208,-0.055554734531517456,0.13815915854100577,0.04561273318017331,0.10030771814296659,0.07351234992540713
ANOS1,0.031406245336439216,0.05898641584243112,-0.10787066558995154,-0.005270481543867437,-0.013137996743049614,-0.06446153686556609,0.050491511158135785,0.07406614264053721,0.03427540581640283,0.00010504385028954929
EDA,0.11423233289881113,-0.030217246505558897,-1.3383244176685707e-05,-0.01405222000425287,0.012138734473770077,-0.03313996474533639,-0.02855430601430624,-0.03203368847203217,0.0014823242561330808,0.07506018424174288
FGF22,-0.053826365862247975,-0.03465249563399138,,-0.02376383025567077,,,-0.04018751631400201,0.046886781087270554,-0.016829269196074498,-0.01111509790434188
SHANK1,,0.04934127348058738,-0.027708838027341264,,,,0.008809541436743722,0.0029271790272767067,0.05727064120268951,-0.030767983623350852
NPVF,,,,,,,,-0.017789787919857088,-0.015212280996362872,
RAET1G,,,,,,,,,,-0.018783685564018576
TGFB1,0.006550345162860336,-0.030796512766467946,0.051174099600850675,-0.018691647126637425,-0.015978399174147062,0.05826616988387508,0.01742964221629528,0.013471648777036592,-0.013300775443773245,0.05511251287307661
MSTN,-0.05086197904786368,-0.03146374681066379,-0.016189790089785536,-0.013594421755307791,,0.004400299625046747,-0.019561226925252684,-0.02014320727634449,0.03408526726100265,-0.025399434601313945
WNT4,-0.006281841688789134,-0.027810971589957812,,-0.026191224020617365,,,-0.033367792009895085,0.04457290531001705,0.07688929458579583,0.12589394429932663
TNFSF4,0.008884034489553353,0.02072430874793184,-0.029147585213235842,-0.03382466794363003,0.017787911831509143,-0.030523245570279422,0.043227454262151445,0.040614974437211286,-0.0022114138993351725,0.08181073747143092
NTN1,-0.03548013431085367,0.00532854753033057,-0.05441555640430645,-0.015085828552198335,-0.009355119424412013,-0.018231267802212785,0.015518867990902506,0.05201450580878968,0.02785929414323203,0.01149245083667233
