,UKF251,UKF266,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TAC1,0.046007487943436426,-0.06858010318060294,0.08429406793654767,-0.020205179740353973,,,0.02565877533727716,-0.037100015596038725,0.08271429215156417,-0.12853550993076268
RARRES2,-0.014574808380803312,0.08833879741258902,-0.012182932485102467,-0.01202594681492163,-0.01216060341234779,-0.03174381663960189,0.01140458136066056,0.05789930813718307,0.038829690500325996,-0.020885219536273904
FGF7,-0.008451906826754157,-0.03515154324478261,0.18743279154028436,-0.03187842623748726,0.014955498042706374,0.015151751700039668,-0.03567330306038247,0.056954881194755336,-0.025468981710263402,-0.006293290130308058
EFNA2,,,,,,-0.021891762659743075,,,,
HBEGF,0.013319854465734464,-0.00014135687568592295,-0.051341454748454744,-0.021441832845505163,0.08209690655704296,0.04186785311178792,-0.042974828813081484,0.02712039081514777,-0.029022987853327714,0.1559303083084712
CSF3,,,,,-0.05355148277186459,-0.05657669032842806,-0.044591933531253174,-0.03393783142851426,-0.02654063286847181,-0.027570987223416953
PI3,,,,,-0.09510958332317372,-0.11443256273078217,-0.06507104407165532,,-0.057663977962311465,-0.10681129802816094
PCSK1N,0.03068957473304456,-0.022662481745128495,0.06498908555124226,0.028964063065930492,0.10612494481762803,0.06452604540823795,0.10296092097260105,0.11216002559080847,0.019176086968076024,-0.13269187529338808
NTS,,-0.014971922453890738,-0.01611866561829741,,0.12134876444665675,-0.026670958545060994,0.04921416715719404,,0.005450436734764577,
SFRP1,-0.008010935901373703,0.007023396839871741,-0.0693795879852817,-0.03587484474886171,0.08846764425313976,0.00011106597889388627,-0.02088013469022896,-0.01253927045226745,-0.03838975466545029,-0.05021139799059983
CXCL13,0.025959044744281897,,,,-0.02647467157494009,-0.026453484304129984,-0.03245187304895453,,,0.15937075597489025
MICA,-0.015931999657204068,-0.020018531512004226,-0.05131366733580716,-0.006181304077784663,0.0406339176263789,0.01993895308997047,0.019081403283594388,-0.056456155027058336,0.011211358006903892,-0.023949736039478805
TG,0.04695773230917374,-0.01728154530929916,,-0.0006399434537171857,-0.022678139245648262,0.019504077392607004,-0.025585259426528232,,0.020912885740422323,0.0751077371298922
ADA,-0.007920402981876986,0.0010718291350540197,-0.031205169050792063,-0.03424330170337061,0.0058581048241399735,0.1387073693410757,-0.058419285976995965,0.050340990454896685,0.006434818860074237,0.0815376154314876
LAMC3,0.00805443102185779,0.03534485535286742,0.04318875448160545,0.07100680407308875,0.010881691221165214,0.0809630837987066,0.047345902081813364,0.019962871330704755,0.029423731576405675,0.218158464643842
CCL7,,,,,-0.02557990876429484,,,,-0.027812010538131773,-0.016217698462487707
NGF,,-0.016491229429720086,-0.016118676231369266,,-0.02954274679622903,0.05682563389692888,0.03263191321054196,,0.15980558728614805,0.023360715424625277
TNFSF15,,-0.020023967950331453,,,0.09566091723549464,,-0.02769082517386715,,0.011168024660780628,-0.044543223592925216
HMGB1,0.05401994800057382,-0.009398447183928908,-0.08388790577704569,-0.0535765755772819,-0.04718467664877423,-0.04802010116258756,0.007606630402640285,0.07960435943900449,-0.0707320068519038,-0.1514738226252212
ITGB3BP,-0.04708558549807684,-0.008146285635801071,0.007311219919370541,0.02333357821273391,0.026265094667354185,0.02917466637072969,0.005265032591401767,0.06479981044511512,0.030034798547174113,-0.049405334584082784
AANAT,,,-0.015153926169893805,-0.01685296280177039,-0.02244079773938169,0.08125791133235924,,,0.03185060953120862,-0.024574780853475656
RELN,0.045495732701521394,-0.026803666885042137,-0.009769686486526093,0.01866076069145732,,,-0.03344751589084416,0.007927484702548053,,-0.03212236576115728
IL15,-0.024766375422208897,-0.01424824360780019,0.0024809046701226426,0.005559601052764034,0.021774839658909792,0.06616214215379883,0.007285732345999446,-0.03589441433040315,0.05463851716787229,0.055902301287566514
UTS2,,,,,-0.019109981662949593,,,,,
BSG,-0.010553743646920214,-0.0029503461130525495,0.10299744098715347,-0.025460628955080458,-0.03478235599474632,0.01422952170834782,-0.05893190408985099,0.04427429457034828,0.010818962338741267,0.06470968155020548
ADAMTS3,-0.014411216366961074,-0.022949798614697058,-0.024333644647289612,0.05723107531069702,0.0465972424753557,0.03587310679133329,0.04088376323028374,-0.04126807680955775,0.0555954524239341,0.043099887316460236
CD34,-0.02123392246381068,0.004420428338969901,0.06563919546089865,0.10103526827284759,0.037781697174843594,0.07191661776918025,0.025040839745898918,0.1250718812740793,-0.013725261041925016,0.1093966393890882
PLAT,-0.015820100276277907,-0.008723214390346682,0.006646916852555389,0.024667671253759346,0.0784437325230146,0.13482787523949302,0.017791922142468847,0.08347460364878367,-0.0013555408333186338,0.07502685372702156
NTF3,,,,,0.09878687643962322,0.11830928439208671,0.03298971803798462,,,
LTA,0.0302802547821289,,,-0.015630345996789266,,,,,0.03590098178147033,
CKLF,-0.02994098644899354,-0.05253625321308928,-0.03239183890362505,-0.005859550690284295,0.03836765068153589,0.07686351417138194,0.030503494264590203,-0.09075472470050723,0.05766443871964254,0.02674126184576871
CD24,-0.03130221753917411,-0.007856032165489898,0.017681216124594595,-0.03484080898283467,0.02858564243794374,0.029583264217125187,0.04841558550453372,0.06290863930885852,0.05257887367291559,-0.09901098287443705
HSP90AA1,-0.03465749026439537,0.030268180082070658,0.0977326661837201,0.04529484494535158,-0.11291709389525142,-0.15339461025229015,0.029019386382034607,0.034219977312635076,-0.0742200545053314,-0.20661235489506674
BMP4,-0.015154918422986947,-0.00786467505814101,0.08583676845323807,0.08793598116681324,-0.02230019887979514,0.0005496021780487833,0.004417150546541091,,0.06092086673727129,0.106176721235276
SCGB3A1,,0.022977757810554982,-0.02667515085493829,-0.010906648733878605,-0.03893370252695003,0.03032167138492445,-0.0021460377261210894,,-0.02044578676660207,0.026767073892426312
IGFBP4,0.026703889558067177,0.03032329434698482,0.019583511221564674,0.056990078308407965,0.015853528164951083,0.01306685033938427,0.008615232402020254,0.16147793439663655,0.08158645180856522,0.22290040920050305
RSPO4,-0.009361299874747105,,,-0.021681750611505072,,,0.020712298340344795,,0.11249404527567801,0.03391042688413593
LEFTY2,-0.014471882582251318,-0.031287344351583306,-0.016118676231369266,-0.0192954875790477,-0.0014393914138058834,0.007747690267106259,0.09595922831002321,-0.03690407424365965,0.09507288353130541,-0.09470885121828632
PF4,-0.013004429957353545,,,,,-0.02006531611499015,,,-0.03960331153328033,-0.0041858567568512535
ANGPTL2,0.01552690812401372,0.02182468024789775,-0.060455054795739524,-0.0706076954619802,0.06560788869746337,0.11874314065122388,-0.0064699460589595775,-0.016172016620691974,0.010242194448620168,0.049266984240029184
LRIG2,0.03584670109450311,-0.0022095943057129177,-0.0380873987818398,-0.03327468131884044,-0.003215668600440862,0.05491497400534855,-0.011481842306529303,0.07432965142354678,0.08677235375760979,-0.055451783868017385
ICOSLG,-0.04103851274682049,-0.012649942780081188,-0.09072869879907032,0.02963696065195243,0.05156932588431265,0.08699128786675225,0.0007540920156192859,-0.12859043746903057,0.07281280224402464,-0.03121014719075934
WIF1,,-0.02141296869662369,0.07313360424541009,0.01821173238888099,,,-0.024379346560153673,-0.03652567677485292,,-0.04454321993748471
NPPC,,0.01198638404141155,-0.04001810148058503,-0.020115686286248005,0.08780603348756134,-0.03796492326846552,-0.032032711974602744,0.003955598585324039,,-0.021180709523814532
LYZ,-0.04411906908662082,0.008991532312424447,-0.049091150976966265,-0.014523088848788855,-0.07651544406512574,-0.02874374248946122,-0.03322153926864207,0.02707762984017012,0.030067840025377636,0.08439206976708397
EREG,,,-0.016581407346529162,,-0.03485334242253794,-0.06375840285507976,-0.03977595475795803,,0.040985288611124715,0.09915423190732928
SPTAN1,0.06434955454909291,-0.022328405769340542,0.09480876203591035,-0.050743879053346604,0.07572744182381091,0.049273358682479715,0.0348060755584012,-0.004322776561741579,0.06704108345661607,-0.00754788776244796
PTH2,,,,,,,0.02701570978070676,,,
LIPC,-0.019572362102028836,0.011545075029943017,-0.012231780152698723,-0.024553811894956323,,,,,0.07917197943749035,-0.037854656115373336
COL8A1,0.01310229672439115,0.08754202574244639,-0.06063967590560608,-0.003365443620128193,0.0550740552316117,0.029348412449204102,-0.03756256258705302,0.13491820539369082,0.018725857797672527,-0.0982280421247897
GSTM2,0.02822997370280194,0.23400978747993503,-0.006655938354313037,-0.04343457246918297,-0.04537492898978223,0.009730197054065824,0.009451620263845419,0.06971536028789847,-0.004724142502737441,-0.024078605536672272
SPX,0.008295377989740537,-0.02397359812815315,0.07461968921029143,0.04015483107905237,-0.008243084681911974,-0.008773015924374584,-0.015430435625599452,0.017907637829590588,-0.005401717984611487,0.10021954988432201
MFGE8,-0.002291224595277387,-0.012139866750998006,0.09462299528787314,0.032882011659890485,-0.030329111116646625,0.05442005531281365,0.05932766768645193,0.12583409288618208,-0.060180499287108544,0.11932086275669734
TGFA,-0.011692039830035009,0.020336326373551965,-0.00042321323192807963,-0.04921411605443192,0.036621558296306415,0.05053804250451212,0.018200215452705698,0.13052328715786013,0.06707416723764341,0.05008495245168293
SLIT2,0.006802431513837889,-0.000770363505405885,-0.0009227220400809414,0.01629680579219125,0.06416281909344207,0.07318224532162675,0.002166773897109586,-0.010451139944098027,0.006458169547263423,-0.05525351825995049
PLTP,0.003146329006059873,0.041167401358300576,-0.09966536270250953,0.03677910446174334,0.013840948145085387,0.004815384742228771,-0.01007598014729787,0.1587915366169208,0.10666740340573165,0.15170265211053433
APOD,0.014461591135355214,0.023000846055880528,-0.011704565525743513,0.03314281426093913,0.0755073024172296,0.1578850825424032,-0.008482029741030033,0.23415305580456128,0.1322646993970425,0.24436251320431837
B2M,0.09384970136347226,0.03132422766040973,-0.08411373000475725,0.00462837793983572,0.017901522875355843,0.07060677804663423,-0.08264451598447511,0.03131520172862842,0.038351508771830356,0.0540899438454579
OMG,0.08090508817430311,0.0018031213774382276,0.04418158583621912,0.014469904364099334,0.027210666271150485,0.14338267068122795,-0.01372314481017862,-0.09656532835396166,0.09785713818457062,-0.1196452359381616
CXCL3,0.023284672324712527,,-0.023342389925630678,0.04813345856269481,-0.019438268700081723,0.013004685512016287,-0.03219475937530836,0.2431528657440114,0.09538591275172312,0.1282274121368721
CXCL10,0.03198571207031756,-0.019475734857102637,-0.046318926883224115,-0.017888226079964053,-0.02641453738405835,0.048801888731145306,-0.01572688605519078,,0.02427109139126023,0.0729376325896389
RSPO3,,0.010238968248488446,0.08196897959680001,0.01656043817951464,-0.00766568745316812,0.023842302150718007,0.07740925534882254,0.004330899995106925,0.045656786624725214,-0.03211682311870297
CORT,-0.02322508840360289,-0.03278087118109081,-0.040574332564365115,-0.019187423849675676,-0.014123097556906923,0.09912391731931165,0.05584677985460027,-0.007426786867383769,,
NCAN,0.016711611092755947,-0.00761155468035433,0.03095445758105699,-0.0759256700857215,0.03301968558448519,0.12560783232557662,0.04706202631949034,0.10795293441740166,-0.02165429892534397,-0.0061316433412534005
PRG4,,,,-0.013752906916439574,-0.02801707877718443,0.021574884736426787,-0.014796008208649927,,0.19591033717673476,0.07603311631211106
ZG16B,-0.015648717861496395,,,,,,,,0.05671160688910932,0.2469682619859985
TGM2,2.507603554847727e-05,-0.032530024705374576,-0.01407565913612409,0.023090235318226335,-0.002494161566046808,-0.010547815792363135,0.050837340304862345,0.1352159463488685,0.09996122258751296,0.15930890408253037
VEGFC,-0.020093556358847867,-0.029209071265512598,-0.018736918103956984,-0.014035389697216636,-0.03291987307670798,0.03514061067901957,0.03362278776267657,,-0.0011750662420372904,-0.014734820760067168
WNT6,-0.014471882962058688,0.010574856961896514,,-0.01224937938369018,0.009217583663529996,0.03562085967916256,-0.014390215029267446,,0.01785532923116349,0.14570158688493048
NRG4,,-0.017890614305155348,0.08042015120638331,-0.016373919158501733,,,0.012375735696791275,,-0.028223755486116248,-0.032179687635719746
PMCH,,,,,-0.026000216453105063,0.08381276254904056,0.07134409794359384,,-0.06086113875503962,0.19100491215601895
COL9A1,-0.026308656487124736,-0.027330589574627907,-0.016351543073524218,2.5057166866404623e-05,0.06548250305490695,0.14489015817591475,-0.007066011239523069,,0.04512103018790154,0.10513187900708615
GDF11,-0.025320292575133498,-0.01879789266436783,0.05332980821129734,0.026735263425070217,0.023723418366782132,0.024950227025781167,0.006969842217911056,-0.04489301426607077,0.06354686986898357,0.07690682058164908
RAET1E,,,,,,,,,0.02621190284945919,
IL24,,,,,-0.019385134862031327,-0.01974538485111844,,,,-0.03597582026445448
SORBS1,0.014759592490710054,0.042591430632448544,0.03551512320791392,0.016852121369268586,0.011629398306760295,0.009032971889193537,0.036335206279830376,-0.029772344359327817,0.07112316750240459,-0.10318554382428062
DLL1,0.0018593189294840615,-0.014619088994129222,-0.07117792043856332,-0.06861669592252768,0.04325908571084451,0.09869225263349993,-0.014536535228392941,0.02704284402253388,0.040579766757581195,0.10286538083575535
TLN1,-0.001567176684040746,-0.014155529584056631,-0.06985653865086942,-0.014087641079846084,0.01377612316106068,-0.005686998248600452,-0.012851269234831684,-0.07438746143700048,0.01969117156787246,0.12463820470773844
COL2A1,,-0.015832783652329187,,-0.0114278407842846,-0.00037711451514862526,0.005546043660493375,-0.005162683428456581,,0.010517763683731541,0.040716544726134736
SHH,,0.004103678825618973,,-0.01090664778056961,-0.0036685802233200966,0.0003421503461551168,0.026245726858465945,,0.03891376981920632,0.04560139637754764
PON2,-0.0097931252886933,0.026532742107552004,-0.08835000572249195,-0.0711189645415766,0.08521708190543352,0.11902766390780306,-0.02492143308693014,0.05332443219677425,0.08906060006826885,0.003792148185667553
ICAM5,0.01601716381305441,0.028791676405051786,0.07498392952589626,-0.021300093971349965,-0.011402550178814587,0.01250923829203282,0.017201953421132142,0.012331425716702137,0.07371560209313519,0.00438258452639925
HPX,,-0.0146143087320661,,-0.027722521891530735,-0.0004666652069221272,0.08808734912152162,0.02672677183472554,,0.030335555115278454,0.010625458497600522
SFRP2,,0.013922390952612242,-0.060447499796477025,-0.02139605178686541,0.03960412712176526,0.04108441908781342,-0.07562249225551348,0.11715494281045959,0.10815656477497877,0.0630074004209894
CFC1,,-0.024694605263540684,0.0751854835025187,,,,,,,-0.02847396032406485
CD70,,,,,-0.025636974135272505,0.018301633328285723,-0.05756951457065995,,-0.012121120211001458,0.0755199485245819
HP,,,-0.03843373640956333,0.01356993117283375,0.012135953971101131,0.03152989095256393,-0.03648552271570646,,-0.0018759624781052964,-0.07564972275691881
CXCL2,-0.027685826723386223,-0.022587046807559047,-0.03125043680467979,0.010202051670136115,-0.015439843142570735,-0.01713910415266771,-0.043969415127596036,0.1730378618788938,0.12155553623536103,0.16500939253704364
NPPB,,,,-0.014035390718050777,0.004882814609700326,-0.043222073910435053,-0.00866435791165841,,-0.028629856654795584,
CCK,0.05815880023025709,-0.0143906907676255,0.11421687109799548,0.06082178655819798,0.08889285794832671,0.10436079925595468,0.06757780086441803,0.021320069760331285,0.053194974507890264,-0.09968599691737352
SEMA6A,-0.0138828999839865,-0.019545596981006802,-0.01919966756959394,-0.05635737483565959,0.04880714329951614,0.04913483583065663,0.021006654964915453,-0.05898706865777587,0.03827157636537525,0.005930702381302318
IRAK4,-0.013863103116139537,0.009838343217202476,-0.062087124735524295,0.0433968239405165,-0.005981512525331633,0.050937047799890466,-0.042039031358522876,-0.01518035993275332,0.061803045870579935,-0.01855585974611407
GSTP1,-0.042836276170462845,0.016208892982383465,-0.0951163934595859,-0.014208742417684063,-0.01578212270522726,0.07134620768352568,0.003072705267231608,0.05583352389469856,0.10159970674933243,0.020254396774367384
VCAM1,0.012585195167086057,0.08520142112481047,-0.05740796282462317,-0.027972655559281648,-0.008383206162983258,-0.0059684353212338,0.03951669025719396,0.09751099411775274,0.13003247218472522,0.08406746729233273
NXPH3,0.03302165971833841,-0.012481035758791491,0.08728146930105367,0.004804395511569571,0.0020835964531020178,0.06085752818781153,0.02264691288861398,0.07556492782265749,0.03229368286587157,-0.022263286079723058
MTMR4,-0.030331813390317687,0.014002629665581367,0.09887112648713452,-0.011507825504687905,0.03789392632610719,0.10627658227036137,0.012216160709682837,0.038243088038327745,0.06355532832547557,-0.08905366934833907
LAMC2,,-0.020023965982307074,,,-0.0238322549519396,0.005915701013446687,0.01473931382259726,,0.11470101254501128,-0.030987842285690386
IL10,-0.020728391819199013,,-0.06099554570256539,-0.012563670113345594,-0.03464880859278023,0.0008129248520649156,-0.05447199861010031,,0.11906286942255571,0.22557207506151758
SEMA4D,0.07662747314514001,0.04198287506683599,-0.03170532300038643,-0.04416875758939693,0.08769079808338862,0.1050998365263398,-0.03083133661750717,-0.0010120112868043291,0.0991241781475473,0.0004125185010779598
TRH,,0.05713008381982802,0.09197005465798697,0.0015031609860617899,0.09645954875084714,0.0636153923247717,0.06712885151061806,0.12288941806441395,-0.018659778364174116,-0.027152714094500374
SEMA6D,-0.027592621834025166,0.008565796349183995,0.03015818437006476,0.0024925228916138575,-0.025177813538409945,0.035928408140434326,0.06359264949743848,0.010983347333038806,0.025673071748502425,-0.055292707081682296
CEL,,,,,-0.029355823645650155,0.020644350482516307,0.01687090118956607,,0.05389510850391509,-0.03310628182810218
PDCD1LG2,0.008067045512230525,0.012496458700422286,0.10773079934687461,-0.021491650037349843,8.57980534263758e-05,0.10617874625533295,-0.03449399718280507,,0.05080362555832129,-0.037457919524029853
SPINT1,-0.0017503884236551742,0.023386032084383765,-0.025759780623933835,-0.018440763000496144,-0.03768493673543761,0.10572018267047223,0.03487539789288321,,0.07062021806734886,0.0917972051977798
CTHRC1,-0.021709457557547343,0.013521133208220584,-0.040753776719680224,0.03522730510522769,0.013982151417217462,0.014149973501678586,-0.0334959900688215,,0.08971765939972057,0.21622969291744593
PODXL,0.020801186778658182,0.033946075941072615,0.055858116773889015,0.08216022675019473,0.03063278577629525,0.05932498437618188,0.048234438820071425,0.0478079866557203,9.043087139902175e-05,0.07782416714499844
JAM3,0.009538701750540815,0.03010401169243261,-0.06444483796023667,-0.007376606363330342,-0.03151333288774166,0.035775108914955375,-0.05049767652470263,-0.01196524983243657,0.04587948353302925,0.09692485970848053
TGFB2,0.09465201365329662,-0.0015627819049064528,-0.018844824334284124,-0.006921820251187208,0.03893451536564073,0.04373366715517463,-0.047510238186593494,0.10047102184585596,0.0019844738811598183,-0.06932107117862504
COL18A1,-0.018315048021632474,0.07035414326578145,-0.02048686951213765,0.09566505643001837,0.055530980008142404,-0.011942178441643294,0.016537054618707258,0.15579002196155725,-0.031001119370603656,0.2102877366203048
NODAL,0.031767607637609246,-0.0191596691327431,,0.087273359523863,-0.02897884265455615,0.04413689694803986,0.013014344950053483,,-0.004161390399013316,-0.020357059254606534
INHBB,0.0012276469915099442,0.036857132148045535,0.029821186885431124,-0.030534091538152355,0.005395776824150039,-0.02172111233828349,0.004078790937562745,0.07910971167812572,0.06919141899691698,0.0071993824823496505
LCN1,,,,,-0.03082368322955727,-0.0230334604206128,,,-0.03242825922931019,-0.021735327543909663
ARF4,-0.007554124580391397,-0.0030870486507018078,-0.06761356973430735,-0.0071263276595818345,0.002929134946456005,0.06019348787580735,-0.025808942650281514,0.007527609451856646,-0.006851860279004793,0.018463109808654905
CXCL14,0.03445471270525129,-0.025472781553093994,0.009677621618428797,0.03881853409126587,-0.029087408633776728,-0.05502226994869609,-0.0576203250957685,0.037074019031858065,0.06793751553299304,-0.19766722732061476
LIF,-0.017638814634513687,0.14983979160401528,-0.023173663788128573,0.037859145776407255,0.012669721256054997,-0.024884315951278664,-0.024035922868879244,0.10225413133014052,-0.06777993007559348,0.06751087891891615
IL17B,,,,,-0.02682312551408111,0.04376253027619996,0.00989927069433583,,-0.03046329057963317,-0.024574775918187186
MMP1,,,,,0.018282206106434315,-0.037964920807148965,0.02123582144421593,,-0.04330411062636764,0.13199878257183828
MATN1,,-0.017126174415518676,,-0.011427839362144497,-0.015477371433053085,-0.009435364845404786,-0.021891405855147344,,0.026379847568819923,0.00016548206943137634
ADAM28,0.022544477226124786,-0.0008921971186794159,0.002666528789588743,0.05248947171376291,0.03443671034182327,-0.013796486978550269,0.03050115599275729,-0.06642150932195585,0.0804887353381011,0.05776823228467519
TCN2,0.010906935481590859,0.04047949766573266,-0.012544886924638973,0.05763617452624723,0.016557835896751857,0.038336327488195564,0.008834797899419728,0.18362457064130416,0.13935526853618663,0.14673964222698802
THPO,,-0.024354166766731144,-0.023003874088601835,-0.01142784067488919,,,-0.03635183696156936,,0.029413810201744228,-0.033561303418674436
CUBN,0.019911731174635395,-0.0171047002429856,-0.01768924323707466,-0.0012248348236008784,-0.0031004528053164182,0.05487349514667141,0.0031267124090423562,-0.047113273063030946,0.050598088498034294,-0.008351504792408775
TIMP3,0.007811300990241445,0.06973463989723881,0.047799012913672216,0.040490776679307824,-0.0509846541394424,-0.05065206154268996,0.026531324198359522,0.07767915940680743,0.07833212554592323,0.20141999900024313
PIGF,0.0006987007119953842,-0.007507846963913539,0.012362183945472437,0.01431634963935017,0.058939981897477046,0.08458734475939957,-0.021964384757922683,-0.009046191250670257,0.05720838647825853,-0.013336566655380947
CRH,-0.01749321956065306,-0.014432369141458066,0.27522376064228476,-0.01563034262710376,-0.015385343147407596,0.005146169699375239,0.01515891563174575,0.05014978151567211,0.00506012295292039,-0.028617260704079824
BDNF,-0.01564871487871709,0.01283894223349275,0.13911841270016653,0.3239172983042797,0.04712487503820662,-0.006263433149893483,-0.014389479209013699,-0.040701593996947186,0.08867517073015532,0.02165808139632054
CCL5,-0.008342276118293579,-0.021082139250784223,-0.04824722800776357,0.006279883908108511,-0.015583555419953057,0.05800496540456257,-0.021375016558052143,0.12063779139525109,0.09451649474746321,0.13207374864407742
GAD1,-0.023932903518038416,-0.041139282552137876,0.07406017284294247,0.05003551416835639,-0.02062550915121377,0.07678144376632993,0.003897067087641876,0.08119522627411498,0.09055428849354559,-0.09335122457319717
COL14A1,-0.02182933050369459,0.030681998424888682,-0.040574323388136824,0.012070813735092308,0.010257820770162107,-0.03527449461762571,-0.0052834433822745675,,0.13351144166947976,0.021895731156814004
HLA-A,0.08640969402129153,0.014564107908108581,-0.08718148753509611,-0.031211998385562267,-0.028480607688513737,-0.11784861417234277,-0.054838933635587145,0.016021838728001066,-0.007003377335335488,0.04143778477240946
CD5L,-0.04579810287360923,,-0.024007103433959374,,,,,,,
FGF18,,-0.020023963065414853,,,-0.0039881794652347315,0.011360762894929462,0.07868867242080894,,0.0905573742845425,0.08533050577310805
ADM,0.005498179745820596,0.001971416267985781,0.009072102543378152,-0.0541340941423254,-0.05726433924700308,-0.1495678287280753,-0.018879926487085853,0.09735126863669805,0.057785299905295566,0.009513493071274562
CCL15,,,,,,,,,-0.027812020561397886,
GNAI2,0.009861604190092813,0.040625559341634164,-0.062350218339801686,-0.044905379302301165,-0.019914289137978717,0.0036500304415136545,-0.007929280157128361,0.07140139922562243,0.00304765716086741,0.016200911561570067
HDC,,,,,,,,,0.061956468249125075,0.18121163968807602
COL11A1,-0.013438876790606626,-0.008580242341964958,0.042477530705152554,0.03976671299697818,-0.0076606125135979634,-0.025388149297500863,0.006274679982954788,,0.09833760245062634,0.125383830715847
NUCB2,-0.027734145864105966,-0.01504625331162354,-0.011462918636911259,-0.012532131086029926,0.02533427472300692,-0.026768236131523553,0.014175871307748606,0.06083282184420205,0.010818962746583847,-0.05684212052007478
FGF16,,,,,,,,,,-0.022067587724914395
CXCL1,-0.001417003507513383,,-0.03275314456418071,-0.01550324276563904,-0.03922665121934936,-0.037398479442794175,-0.06138368749225367,0.2716955149743895,0.016773708950743628,0.24770098270853885
VCAN,0.04950986151622502,-0.033622805677928906,-0.05164359764238754,-0.07888510718524894,-0.010657721637140563,0.06613639361846893,0.02516907883215481,0.2081283236491988,0.0029924905684136074,0.02157804554747621
MMP7,,-0.017740142148641707,-0.01412783619685108,-0.017662892012727287,-0.03579587136345157,-0.009253598876000888,-0.0017331729169188556,,-0.05952727712980301,-0.09853464360695358
PTPN6,0.043565629747336666,0.06170707720489401,-0.04249273947724472,-0.0028236900338312423,0.04182433462072134,0.05088416353660036,-0.012188675885366599,0.10267695446948219,0.07842853817725828,0.10877209593873995
