,UKF248,UKF259,UKF334,ZH881T1,ZH916T1
IGFL3,,,,,-0.02184506059221243
BMP1,-0.04127728498267959,0.00017086014166222042,-0.00958638896979909,-0.034177193547335935,0.053868215265159725
NDP,0.012664185443626134,0.029413074702914616,0.03142898024797007,0.008630433958511987,0.019537766783338607
TNFSF18,-0.016457148838349072,,,,0.030262693665851166
IL36G,,,-0.017771279023267292,,
RTN4,-0.00895857616805011,-0.04169104650495915,-0.025624225516863403,0.01166438064654336,-0.022392851640650926
HEBP1,0.018677305129263414,0.009785402286260547,-0.05188548077985868,0.04456296539695228,0.07409273971304386
WNT7B,0.10072981382489361,-0.021747769514333472,-0.0023796264635414237,-0.0024701464318397878,0.01602366900538851
PTMA,0.03275386462379754,0.04125902478753168,-0.028927303055932527,0.015680881787732696,-0.02489589931821578
FASLG,,,,,0.02555475291638286
CEACAM1,0.019347783753869995,-0.02511243879930619,,-0.013517656594014087,-0.010659055893489387
PDAP1,-0.004737837003044181,-0.037494414319390504,-0.01035414765947284,0.047515391400755495,-0.07983326586890284
QDPR,0.03161221785428152,0.016115223002056048,0.04464931246167664,-0.00019228881504515792,0.008181525487490144
POMC,0.009853295052921266,0.01304496527228703,-0.02800119764075196,-0.022113110432311782,-0.018949801513562296
CCL18,-0.022899635603338547,,,-0.046551371902163255,
CCL17,,-0.014555480129304226,-0.01623456791419508,,0.032677711414693625
VEGFD,-0.02289964287504541,-0.016216412221646916,0.002080173503679524,,
TNFSF13,0.02318072081175172,0.046133994566965174,,-0.015179422367462229,0.093742434516334
WNT5A,-0.025545275348301952,0.018180107863808505,0.0033006331987768494,-0.028914964639047767,0.020479931016541112
CXCL8,-0.04365740031702065,0.08972654301329303,-0.04505959841425976,-0.030345626966921578,-0.031919983570143945
GRN,-0.04289121186478718,0.015113749917022457,-0.00436694034420552,-0.07938528147059545,0.011869459373785867
MIA,0.024728828282381793,-0.02139286368027936,0.03370690144454965,0.050341663198276,0.056150458696439
COL4A4,0.07628879660383757,-0.018544409390724395,-0.008145979049941073,0.0008295724676280325,0.01089742760452711
TAC1,-0.005094907045280421,-0.027218731481875928,-0.013106949685037944,-0.02332180856837586,0.014125956596360102
RARRES2,0.040763043401294316,0.0290633724732805,0.027291496102248975,-0.007181439254780745,0.04836652753670144
FGF7,,0.03328770742487797,0.05144098760040334,0.001885660250989437,0.07472224562441669
HBEGF,-0.05263305659700627,0.0021486304374458594,-0.015863354223694327,-0.011022529104497338,0.02346350720649122
CSF3,,-0.0006618692400762637,,-0.019379407221375853,0.005613204236668782
PI3,0.004527458692325657,0.04765329111811364,,-0.03747323241624812,-0.039282081152079956
PCSK1N,0.022312711343241316,-0.06909017321547668,-0.029599519845815873,-0.008654778323428685,0.03819386607929253
NTS,,,,-0.027877765299112033,0.0849855769660453
SFRP1,0.05564253977224565,-0.012700219034386225,-0.04635688148127648,-0.035227016040817245,0.05610391542988091
CXCL13,,,,-0.01973708437441601,
MICA,-0.031928697845205106,0.04133065787607765,0.029683474136441193,0.023260045109294174,0.06046432624517041
TG,-0.01578041699009845,-0.013705548487698426,0.03135883553681175,-0.015949549938419617,9.490749558557344e-05
ADA,-0.041701934448029276,0.006486597190628993,-0.01866843375771254,0.07869678342211044,0.02237485629171179
LAMC3,-0.057933954970082434,-0.0016674045601273802,-0.009976571488860005,0.005405359169146483,0.023653965498849325
