,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
ANGPTL2,0.014775769006626402,-0.015598864046756268,0.033744379154259097,-0.039438994621124546,0.004985328434420937,-0.0018801496669054094,-0.005133925832436265
LRIG2,0.013334959209282505,0.018420224178408943,0.09102521796646222,0.09733405596678095,-0.048481468445563516,-0.006304736470153651,0.06777202110736756
ICOSLG,-0.01992060763434641,-0.031568432787837206,-0.032057709726187496,0.14710187294610447,0.05250685910345645,0.06591906853804688,0.03467826555304126
WIF1,,-0.012951026830325708,-0.01811282081069657,,,0.0015462069492737675,
NPPC,-0.015498073094907869,-0.0026769054603683444,0.07242604747908626,0.07002577026801546,0.17303215735591376,-0.03269594974674473,
LYZ,-0.034879508771265166,-0.04401350685663917,0.027797131091182523,-0.03185642615191615,0.038892788816449045,-0.0421548288826644,-0.04987136234601845
EREG,,,,,,-0.0364090979363105,-0.010641905640333623
SPTAN1,-0.020792605409056513,0.007116644022974092,-0.022399623418004517,-0.009786682135739673,0.06168500297005401,-0.07368700492497306,0.065569240873094
PTH2,,,,,,0.03623813692445778,
LIPC,0.02972187057761417,-0.022246459731921995,-0.030546474474493896,-0.03234861886780865,-0.04951940782472192,,0.018837935699440634
COL8A1,-0.030229892880583125,-0.025284537501772446,0.06087440852142617,0.008634607545092056,0.002692979327119302,0.0496550253828434,-0.05254077305870994
GSTM2,0.0010950420909211912,0.0490546578005007,0.050871869661611197,-0.025426216143161175,0.018550615856048582,-0.007830430569034737,0.0047551463364274614
IL4,,,,,-0.024243112936778603,,
SPX,-0.007447317137617828,0.0066971754987539675,-0.007270368806388446,0.09941455906706198,,-0.06672971831365597,0.11032072753574557
MFGE8,-0.014435292382989885,-0.00677293854748316,0.011612266658997441,-0.045632955922002234,0.06101056273356492,0.0005954191864666484,-0.021054611528669505
TGFA,0.0061558158310944045,-0.007804917592317851,0.11503472492751102,0.07849529240876349,-0.04010706462798737,-0.006693203798997466,0.015629904074043587
SLIT2,0.0015224906711637527,0.014523474320210181,-0.04880487168665172,0.09272030350558937,-0.011591639363219969,0.03106301192308437,-0.033860397924919114
PLTP,0.029266387202117848,-0.04114039705700754,0.0018511103385791382,0.0253762016958222,0.10719676675965184,0.06845149915675934,-0.05704666302907207
APOD,0.02935090784493587,0.008002674509615988,-0.018797374544469125,0.048873238649861,-0.056062066994564695,0.024114656382038302,-0.16501366275919038
B2M,0.06271346105787444,-0.029671352083618895,0.020149579467700886,0.07493624278521004,0.023955210575974935,0.07126938673082264,-0.13339878512132322
OMG,0.006853767422556401,-0.0017520326659049342,0.004022864560431149,0.01851737167686471,0.13145566766124467,-0.003376409867936915,0.1483099155515518
CXCL3,-0.023076439893937123,0.015740179568045007,-0.01790025371764227,0.08372266412661711,-0.05052131535890041,0.04226473075605968,-0.05056371366945515
CXCL10,0.0029758102482186927,-0.05640165887872549,-0.016327985920502188,-0.06998117579483955,-0.07566561680188834,-0.021069418185805697,-0.0033740866835796374
RSPO3,,0.020102480028438667,-0.01870542014134022,,,-0.021780570333387265,-0.02402236902515856
CORT,-0.02865559895394231,0.03749716535191931,0.058991436733722896,,,0.05000640059449245,
NCAN,0.09787646508918386,0.013921868218392891,0.02489187839904287,-0.022201333745094445,-0.02681193940072824,-0.07620049616878993,0.14210267748647265
PRG4,,0.06998586948599737,0.03971588321005716,,,0.003085475045786387,0.00032388569851896396
ZG16B,,-0.011465951638492811,,,,,-0.02995330888987229
TGM2,0.07888242412563792,0.031087485688445448,0.0005111265375602023,-0.0232238672071296,0.031377495661438694,0.030525460889653123,-0.06708280035488212
VEGFC,0.051552364848777815,0.007028074958305508,-0.02231892941905866,0.004096535813124289,0.05522073111376645,0.018817967516121775,-0.03353308068543255
WNT6,,-0.003883682461244666,-0.019478834559618255,,-0.0031742500232568084,0.060958158421744076,0.023643285485874962
NRG4,,-0.02202794960041601,-0.012934333801363945,,,0.0627766882916275,0.0660729305804275
PMCH,,-0.01678297748033693,,,,-0.02222530683257419,-0.051801359285537966
COL9A1,0.03510888243986219,-0.030730247917152245,-0.006563994132774948,-0.01769885242321276,0.028272046606259288,0.03957325051978946,0.09413215052717427
GDF11,-0.03149690704490886,-0.040590704406222464,0.02896752754335733,-0.028731191965563535,0.027876680033176712,0.009375977118064528,0.03529543881291297
RAET1E,,,,,,,-0.02635237109053466
SORBS1,0.05207726607391076,-0.006953385538811243,0.0022399586561893925,-0.0022625767649730316,-0.008158536368457106,0.09151736560832884,0.04184447641882907
DLL1,0.04490867247683171,0.030661918447898964,0.009913390936339367,0.05198653238271156,0.026380908212202552,-0.02961045398284637,0.09028590273893587
TLN1,0.04897821239476216,0.0598889257281705,0.06695281587328861,0.032115244317462786,0.003762455835515003,0.0030405433965310603,-0.08070164756923551
COL2A1,0.007006145026169218,,-0.018172432499488668,,,0.026443482041988438,0.01630863217194696
SHH,,0.017144733100342355,-0.017343636854011937,0.05058506220104874,0.015346237636280747,0.04637716193717074,0.004583415691524328
PON2,0.005247495414001116,-0.011218061302182062,-0.0003002007285073328,0.019541026668499554,0.05538253797209809,-0.004696554805949099,0.10153193597457996
ICAM5,,-0.02995939409538946,0.008117786636401607,,,-0.07333774272461781,0.01819213817320776
HPX,-0.030572194084705153,-0.022501219455279373,-0.02844950603015764,0.015146114033448194,-0.028959720267018676,0.0036615276546985856,0.0479776264685184
SFRP2,,-0.018753294999981344,0.005003824398741967,0.024114143245427617,0.0001561632076133291,0.05049854948666398,-0.04561272171460888
CFC1,,-0.014430009310380446,,,,,
CD70,,-0.005930720704970608,,,,0.04535899220784935,-0.03665046856723998
HP,0.007939733397478645,-0.00644807168269529,0.0793227009658645,0.058858502411711915,-0.05104082106715555,0.027503168837559596,-0.03593484065956378
CXCL2,0.011443132838357838,0.0170554704863552,0.025920582159837724,-0.015274821446465088,0.0006435845604427638,0.022465638708654354,0.01249088333013613
NPPB,,0.07396262507455824,0.0369469381709737,,,0.06043329366786619,-0.02436802073056365
CCK,-0.011195033627964004,0.0033602466863512735,-0.04565676683023763,-0.0323486449775725,,-0.08096779428776622,-0.03161190116649949
SEMA6A,0.0015205849723594692,-0.08287867315228879,0.032831662748805335,0.08624999464049853,-0.008555037836667674,-0.04167840344449359,0.11592395559396802
IRAK4,0.016119161856121555,-0.02950228521062344,0.03990964742473724,0.06642742583948234,-0.028966185707068024,0.0692572702779233,0.09807439041348034
GSTP1,0.04622796371152608,-0.036556507648654195,0.0274898640458859,-0.03250382904782359,0.06578533420445398,0.03636529661248603,0.05313305957483725
VCAM1,0.10631480248306228,0.05192455325488403,0.024791842325541356,0.034853464958498365,0.057860011415896834,-0.011843465826326356,0.06269674678363128
NXPH3,0.030780227668143312,-0.018362316471577374,0.044176712884158365,-0.040239278864686215,0.0283112288198245,-0.003987046231380276,0.12587077175490707
MTMR4,0.06662222921617894,-0.002163939084967681,0.06272353785669156,-0.01575528114436066,-0.07597879079582531,-0.017108746750147747,0.06506648112425666
LAMC2,,-0.015906688609561428,,,,0.04741567647049189,0.05619882394333446
IL10,-0.029764443832905926,-0.0160094984992718,0.06615653188575843,-0.046372135488436536,0.13218516387132198,0.005491283951439146,0.007408700888412661
SEMA4D,0.0018687382049533314,0.01921299214221512,0.024748645733395715,0.0014179059038916776,0.059678626955690116,0.016010997529561553,0.025959951480471016
TRH,-0.026311340387032502,-0.026522132841571417,-0.006917876798543983,0.01540693803647665,-0.03169383390496895,0.027039995553623984,-0.02729381737362169
SEMA6D,0.06705949293406711,-0.002516796479445057,0.0418277977865095,0.054355882776866184,0.05761364716015285,0.010033378469065327,0.14306187673294932
CEL,,,,,-0.03919490751180187,0.04373097565648691,-0.030851767541392704
PDCD1LG2,0.1257785789150606,0.013175202147358955,-0.02400978790651872,-0.022296510280879533,-0.027473060372039605,-0.0027762040886257257,-0.018237177359966612
SPINT1,0.01784157573924674,-0.027634395481098393,-0.01749960975636705,0.0649861046672817,-0.06932553943249066,-0.02658092147792527,-0.033008280960120595
CTHRC1,0.02765470472807495,-0.015647550106320848,0.049295805797099,-0.023720625412267254,0.05372066483738585,0.0804391152381717,-0.06386184061765782
PODXL,-0.0004750271428017316,-0.05427995802396335,-0.010214927192162146,-0.02884467392363212,0.06143698478626953,0.020593196131039705,0.0025662317923518287
JAM3,0.03196260287433099,0.038430701865530735,0.04135784137565873,0.057456961084811936,0.01421193269911026,0.04289144965939132,-0.013680001720229484
TGFB2,0.024402336969635428,-0.03137884134126203,0.04081229917753637,0.028558223834798255,-0.018484722027857114,-0.03793001447694099,0.02375581075018482
COL18A1,0.04344280373790416,0.01883746686152611,0.06973008856559851,-0.01406187768544137,0.05942050052139941,0.10773108206376131,-0.12028635573054647
NODAL,0.03744335052120711,,-0.019002122832592266,-0.05529297336708137,0.06857745216678306,-0.009329983858808316,0.06588366476630492
INHBB,0.026470284583280768,-0.010154799807614774,0.023126997454124616,-0.050382777912736085,0.046118148274268134,0.007219976993556719,0.1436461222707449
LCN1,,,,-0.04153745249312815,,,0.001697732326266731
ARF4,0.04476658836130337,0.02916142440548066,0.020328510329382,-0.12701747524551624,0.05382509801259208,-0.008448489497099044,-0.031055578383944904
CXCL14,0.03537091634758966,0.05570073383323383,0.006150934080475534,-0.012316681201480615,-0.06565060784527707,-0.007014252524257634,0.10907291556484011
LIF,0.06287431458653871,0.02797374329502477,0.0716050613428874,0.07099145438308518,-0.0885831722226948,0.008103448633111883,-0.05126161083954396
IL17B,,,,-0.019014047519597264,0.00668073901049086,0.052322821214393696,0.05544674156320075
MMP1,,,,0.04499136303784525,0.008847176271828947,-0.02222530507246588,0.007234106994222055
MATN1,,-0.012794195011262038,-0.018172430238016395,,,-0.031631792913874926,0.018443231633646275
ADAM28,-0.07763392104793063,-0.03984606406921566,0.027456041460913055,0.04977835245740056,0.017481832678573787,0.008923484268933662,-0.005500346524178154
TCN2,0.045274617685085804,-0.014025737992495717,0.057902062856292735,-0.022334484046645786,0.12476308257638086,0.03605679990243435,-0.03891522054882638
THPO,,-0.026265927593615734,-0.01817243232552923,,-0.023848636471180244,-0.027439115237018894,-0.0359348515989085
CUBN,0.06425640091181958,-0.011916165110878132,-0.0050815912555030466,-0.0477553251832703,0.11602968138912709,0.026421561902661858,0.14329202292302962
TIMP3,0.014615095367166021,-0.029004029078286628,-0.02766560200001164,0.033934330533912455,0.06384346655605029,0.009780623954881608,-0.10457388438080858
PIGF,-0.030682114236934347,0.012294615226343087,-0.011179985891430247,0.023809454691496163,-0.046000805690626256,0.03692390867812491,0.10653088497845958
CRH,,-0.020141049452787618,-0.024855206831856897,,,-0.009680826174470478,0.045182379390289386
BDNF,,0.008520017953645816,-0.020466826151729223,0.0010720971074751017,-0.041933650757872386,0.025463696028918296,0.06205456240997935
CCL5,0.02772464547796385,-0.023179010103795254,-0.024653089786129564,0.0799809764087849,-0.010425293472845681,0.0016188434367493416,0.015582667213783005
GAD1,0.027667044229379278,0.01677023736738556,-0.05385789641261419,-0.0036449859025906345,-0.07482417078530401,0.021704024503455002,0.12231469101308677
COL14A1,-0.03251522827405658,-0.027791760286300992,0.006005101039522674,0.004763369084048196,0.07571089980196573,0.05333496257225276,0.006951237055933039
HLA-A,0.02111584996784701,-0.028313300695960553,0.029449667579996598,0.009159701287807617,0.01607120923489753,0.0517361227475731,-0.051162471049659285
CD5L,0.006163007420070143,,,,,,
FGF18,,-0.01370948400646134,,,,0.0026110968061525664,0.04748201582604785
ADM,0.037001707059946876,0.05808875622215693,0.06844297850536275,0.009142078555289854,-0.05119087289334489,0.03084328852732793,-0.012280100336623273
CCL15,,,,-0.031439617197714514,,,-0.023671927588414438
GNAI2,-0.0060026878277894295,-0.02536230280231848,0.02447115171776107,0.0751476791809268,-0.07225069381796591,-0.05829007118910415,-0.05923239155327957
HDC,,,,,,,0.13661512844453075
COL11A1,-0.033137228875802206,-0.0038476199471877497,-0.009648685548848587,0.026364831179794896,0.004391543700269729,0.02348664064969756,0.05211989417178966
NUCB2,0.03984707549433083,-0.04749926039156185,0.016760670158992325,-0.04939280527792989,0.06912653549396024,0.054813323732017846,-0.005994462102497136
CXCL1,,-0.019218878706583942,0.003426918390832672,-0.033670941641360634,-0.045060938483354164,-0.014589348637634288,-0.030077795395327404
VCAN,-0.04531488608913998,-0.03627745198826006,0.050198004123989275,-0.03845867051853261,0.053222343548456987,-0.00032426720534969373,-0.11044944412532652
MMP7,,0.009096123617782163,-0.028087345536739364,0.05315551976585016,-0.08589487102937012,0.08789473684953196,-0.03532060155486689
PTPN6,0.008180451164894425,-0.027244933205909594,0.03667559392537427,0.007005802576873688,0.057245294747246385,0.04623053134612534,0.01613618176197124
PTGS2,-0.005985836497677094,0.018296489227226518,0.0014188933386609529,-0.026976316812487067,0.013320540873535923,0.03674938893045276,-0.012946960942660504
XCL1,-0.02569472415740233,0.0054902489583952465,,,,,
CD58,0.012537598768158612,-0.010653960266964572,0.05298902317530352,0.03127600645130114,0.06798072229650194,0.0032181141031747316,0.07761817435935721
TNFSF14,0.0013815939317465711,-0.024534717705257027,,-0.04007088696994691,0.04568686231505376,-0.008984418977493407,-0.0014760977845434196
CNTN4,,-0.009247475478425169,-0.004796429770836503,0.16063387567900106,,-0.01996752670556407,-0.04027925689596804
INSL3,,-0.01457006382898827,,,,0.05031941845520935,-0.03241223827025883
BTLA,,,,,,,-0.018097342628499612
MFNG,0.004787216170353617,-0.03664362277462358,-0.059574568152160334,-0.008722785299103569,0.046592598868324314,0.055512227264317204,0.06668843303974138
ICAM1,0.018690185353731646,-0.051245441819550264,0.009252179929123071,-0.030395952694827894,-0.02933436546633308,0.028276363965753927,0.018606231874279965
PROS1,0.015671969623470165,0.00441389919556142,0.003179749605751794,0.027935974970499055,-0.04135970539519954,0.07732374646308374,0.02752261835721305
CLCF1,0.02562863544574811,-0.013152960060926634,-0.01607999390793145,-0.028703564663849043,-0.09706050326929978,0.024012068785679675,0.016059537755263996
PSAP,-0.049299757480562006,-0.02398097925101603,-0.06837520438243376,0.020526356790750384,0.05322455084630795,0.056541541783627434,-0.040094107908390915
EFEMP1,-0.11667447260614704,0.013808666111135154,0.007199140066103083,0.030970877580113708,-0.05705859619881152,0.04842894486448832,-0.03258509919920223
C1QTNF1,-0.0014453727453709782,-4.346063107529607e-05,-0.006011065417111972,0.10075426979925865,-0.057256826005795,-0.04153398809322576,0.03563568592387358
ALB,0.09896094849602094,0.018561534666105498,-0.039316025773777304,-0.042609551571289865,0.1027841533022174,-0.046394653385793794,-0.013431521848628752
CCL13,,,,,,0.01913110991693827,
EFNA3,-0.0007419016770990127,0.008797754044042358,0.06304577471163683,0.011163085475489653,-0.10339236645891026,-0.0008326357893126471,0.06987448999621602
DRAXIN,0.049280166562442676,-0.03326148579792654,0.07242895894826147,0.002570592818074728,0.017193161858143596,-0.04183454579657998,0.019782198761230878
RAET1L,,,,,,0.002315982162680407,
NPTX2,0.028014707170259293,-0.005412268056368747,0.05061173692577353,0.05329161745524366,-0.10803292108583241,0.046376556263256805,-0.00957053216756018
FGF11,0.0457984972334332,-0.022316024439901067,0.03970483509052854,0.020620342745777807,-0.05081374081272666,0.024458958280501108,0.086728981573608
CD59,0.03904719782455847,-0.052575818596973835,-0.038015373660654043,-0.03142709279131189,0.08601241728093761,-0.013115678526185403,-0.09209571221916478
COL9A2,0.012013288530248942,-0.06973957537617533,0.031345603472196476,0.01570285358626447,0.042945873853042646,-0.0110013040425724,0.06016382910245495
DLL3,0.02915688231986487,-0.026714343952220613,-0.014007546754951975,0.03541807875730765,-0.05235608532987537,-0.09112392951994475,0.12482803772193035
FGF5,,,,,,,-0.03605501406425182
LIN7C,0.012350647707394337,-0.049838223385581366,0.003969086545130792,-0.053910232715135196,-0.05022887609351219,0.001485240248645917,0.019110552668540292
GDF7,-0.026614713952422223,-0.041506968967876874,,,,0.08839433746741317,0.02687112755019765
PSPN,0.07500327384666552,-0.03650457500456372,0.017986280939340543,-0.031011738804784167,0.021829492734378286,0.03155074348482637,0.07163526396123232
ANGPT1,0.039471334073405605,-0.008989346797550552,0.006837546965059988,0.034988995566161474,-0.07563556233418761,-0.011298466797282665,0.04847034235205934
PNOC,-0.010748260170662825,0.016748587049840256,-0.035957157071084156,,,-0.030929648362270516,-0.03345243884957869
L1CAM,0.017655037042523986,0.06062487334867482,-0.042295660229908605,0.0004564669665129353,-0.00807483084303794,0.06570682144788492,0.09714902151194249
APOA1,0.11849972183906356,-0.01897275768245591,-0.019659523794408006,0.056469861666375416,0.11072927933460676,-0.009997454174141426,0.010024559314366957
PSEN1,-0.02966658982776006,0.021173736144535125,0.05429294023491316,0.03427665284137737,-0.10428816337062691,-0.022861869116420762,-0.05014131779282718
CALM2,0.03813610296958267,-0.010872782415113684,0.013292887916839915,0.011748788321014971,-0.008206733850113175,-0.0030690573682653917,0.16991102086361112
CLEC2B,0.007247074836422806,-0.04643563367946726,0.005237246714294414,0.09577015307923317,-0.021285517248352898,-0.007424904932142433,0.06302141333734254
NTNG1,0.02216435217878911,-0.0369566875062312,-0.0133520996326479,0.09039790408210067,0.007699847801181079,0.030399777388608037,0.10472676078424922
LRIG1,-0.005700766186266812,0.04032542779647124,0.02002378240398908,0.0020723332129292983,0.08950101128125812,-0.0543177851522632,0.11911236135204571
CPAMD8,0.01538685538890072,-0.016161564807725178,-0.003202730925529073,0.010625192624381843,,,-0.021914303441408607
GHRL,-0.03736279512710617,0.02341160290523381,-0.008200734660116286,-0.009181892103225517,-0.06813369991248644,-0.028220385595744534,-0.0466219345000824
NPY,-0.006190179930685087,0.05541469244200913,0.006627765878967914,0.03855227982513079,-0.06589508891750497,-0.02948862307621059,0.061730490669340964
MMP2,-0.06018515962051617,-0.04990005561647207,0.07522884992788997,0.001224504847045379,0.05068237228717614,-0.016101304754390863,-0.04529160433920478
PPY,,-0.011811474570448953,,,,0.011853615561370818,0.0747746839813835
ALKAL2,-0.03506964232827021,-0.007673767058302299,0.0923949761007359,0.002869108450811056,-0.023874322621594904,0.013814798074246036,-0.015113279333623532
CSF1,0.03596237510291548,-0.028343520729949234,-0.0008024467020413438,0.006598270904416821,0.11183834937194645,0.022365287134425395,0.01547681895777885
SEMA4C,0.06662381334475077,-0.04001924759557044,0.08414401548418704,0.011885170134368142,0.06389496831422906,-0.05963820770084132,-0.029236327921067378
BMP8A,,,,,,,0.07335391183482631
ICAM2,0.07182817863829459,-0.00859461700838287,-0.028131527530685402,-0.004958905380962381,0.07135518507189799,-0.01236459790389315,-0.03608058016065557
SYTL3,-0.03097966816221978,-0.03783392973624296,-0.000342700090598839,0.02179093473936218,-0.07163292766521501,-0.005293241237152621,-0.035522899878785714
IL1A,0.09473285745262465,-0.04146543706079348,0.034899890351896536,0.15285460327192724,-0.019163795104986794,-0.03158808018944844,0.03484130253455172
HLA-G,,,,,-0.02998209667115631,0.045090860538469744,
PGF,0.04543759055003563,0.010725450033624958,0.013424576782938676,0.025034979685270565,0.08230628996509146,0.005105691604085944,0.01705025157606525
LGALS8,-0.0025413644782842763,0.052837596483088,-0.011555791064896464,-0.007161506622546255,-0.07068399370549582,0.013624034709284239,0.0518574641112356
DKK3,-0.0020609784345733896,-0.02393804557455262,-0.06432178324255963,0.031222327464277003,0.0530380728428114,-0.0024778971928573926,0.04410523798422694
COL16A1,0.02804065797181803,-0.018429031796971834,0.062405486123163496,0.005984613219872359,0.09008593232549039,0.009413244276331532,0.05182917906350983
TPH1,0.06838007554576901,0.013971843359724309,-0.021869726756742522,,-0.015671487506404718,0.021899619578688204,-0.0015664458568586215
TNC,-0.01297708090534467,0.0358088541730296,0.03159280479412202,0.02036682811677574,-0.08641671542224383,0.11250757512997704,0.014723155543773774
TNFSF9,0.054410227921268206,-0.021404506375522606,-0.037104630408568325,,,0.11983720208197393,-0.02680308486791292
C4A,,0.06616324169350728,-0.019224320604355444,,-0.02664267077647877,0.0012899544141953643,0.014829507212364762
CNTN2,0.03549598640760852,0.044965022378181695,0.028276622802195867,0.05311794986655481,0.0332578458795587,-0.07327968655252992,0.10782591992466727
F7,,,,,,0.017649872463595107,
LUM,0.0706475872394696,0.003922844678618631,-0.0006604143054764363,-0.005971469500904068,0.12809220670353655,0.04770338262365043,-0.13666739233230457
IZUMO1,-0.022377264884065662,,,,,,
BTC,,,,,,0.0048083175536976375,0.0322030135801247
APOC1,0.020814661396061113,-0.06043983297244145,0.0492754936002002,-0.005256806557332768,0.032109352243373905,0.039078831752586925,0.0019365045180259647
PKM,0.01924915266120711,0.08331322179911409,0.040387922013453544,0.043703941994104475,-0.06166607366257195,0.04975199840275373,0.013532099337740544
TNF,,-0.03194435821785129,0.006980018046693386,-0.006396334405521769,-0.060464674940151356,,0.032534688298107885
GNAS,0.02615142299672104,0.022649496271617817,0.05562243764414754,0.005131736025419832,-0.002646815851779803,0.0062598237305025424,0.1039042780582317
