,UKF248,UKF259,UKF266,UKF269,UKF296,UKF304,ZH8812bulk,ZH916bulk
EFEMP2,0.0702564569236953,0.04942880940242656,0.011148227279342091,-0.0901942828078825,0.010816308911840818,0.0008707467654418493,0.03594649401329363,-0.02981488942208417
IGF1,-4.604826830207999e-05,0.001968363108956248,-0.001139896056446534,0.019691934761331867,0.04781396707815168,0.014987112321589472,-0.008011616085555683,0.010195619082434814
COL6A3,0.14328478966041613,-0.04297003059185882,-0.025091453941975688,-0.003984359695427314,-0.030673618017920845,-0.06521193622959544,-7.907507237916346e-05,-0.02618383175910469
RLN2,,-0.015566532102990166,-0.03677964646391906,-0.018092110881042,-0.02399378502948139,0.029192892502599568,-0.015042680535978344,-0.020323488370047358
WIF1,-0.025679783268265022,,0.016045435708860502,0.0787461172796803,-0.018432893028312157,0.10337936992718881,,0.022603965328815576
IL13,,,,-0.015530354775609136,,,,
PLAU,0.05797980860396868,0.011217500569762874,-0.019815285886535614,-0.04431333586843984,-0.016139385038312252,-0.08252649129347306,-0.020812245499374847,0.014508033559435748
CXCL12,0.09241192502072504,0.013263580166051612,0.005374231099604581,0.020139957250531606,0.012353332987337259,-0.0647844543936305,-0.01686454544644654,-0.029396976249718054
MMP9,0.12634981801456227,-0.047402265480752416,-0.00567764726658738,-0.08382121742831176,,-0.041159720380843146,0.08938738358080546,-0.024289868829455042
TNFSF14,-0.01802218774747029,0.004738551249952654,,-0.02391787560047723,-0.010740763267232254,0.03862537570657635,-0.046182160455436605,0.10024484423554851
HBEGF,0.07249865517473583,0.032886091935184616,-0.027485707028037334,0.033697043808104093,-0.004816268509266439,-0.033324759910529474,-0.0052738515548613465,0.017932615251200643
NUCB2,-0.0029215915845297756,0.018129731614570776,0.0014344047015951485,0.050259408055259774,0.018028827685227226,-0.0013183481842901855,-0.017988494872511192,0.013901737106121744
VCAN,0.0035008723101298514,0.0327638526154241,-0.05736685920503871,-0.04989606856558282,-0.009445642883791558,-0.06174227869111804,0.027295130394019904,-0.03251865999225423
VEGFC,0.06992690579762859,0.0028589004259770285,-0.03630925190698856,-0.025597675377721396,-0.0083191546072703,0.12630956014591765,0.02475410499594107,-0.02609458563072849
LMAN1,-0.01147078962996636,-0.023577751573721537,-0.06399036409021895,-0.04585930485468771,0.011163506917135897,0.0637601528012097,-0.0007054846732295952,-0.03558442066236126
IRAK4,-0.008950321746344714,0.03368665963343103,-0.0017186315146908908,-0.039820243149719964,-0.013369938857639735,-0.002468464401755883,0.04886066924994152,-0.015128524587044574
MICB,0.02093527806732754,-0.025821304060885862,-0.015222525276462586,-0.014853104384858321,-0.019053849555406684,-0.015534921731331421,0.019325174751068125,0.006566534501417577
COL1A2,0.12976095112959152,-0.009279869477645846,0.0012419569257839074,-0.0941565898695937,-0.004051876685981317,-0.06148722095163753,0.08136661261657425,-0.04196211339663604
ICOSLG,0.05167128262697079,-0.016536626208228454,-0.014363861645366304,-0.04105291133786018,-0.018589818123277743,-0.021651091775127387,0.002730730079893965,0.02904008394525763
GNAS,-0.08403520963286833,-0.008744505679067259,0.04705124506590784,0.03424845144940242,-0.03291899783962143,0.09255906211972938,0.048503822793959164,0.043803387005826824
C4B,,0.13326245477092255,,,,,-0.021685644596404912,
COL2A1,0.0303380515840319,,-0.03310823503146737,-0.017920447035548927,,,,-0.022395253962392593
GSTM2,-0.029077628451374866,0.024650179485382454,0.01933667533962241,-0.050000077688644486,0.02510787983497966,0.05899884108469982,-0.02976371956263143,-0.00840333798824763
NLGN1,-0.011931442846785309,-0.023720301909728476,-0.08833741872594462,-0.03500424798880396,-0.01690895738092341,0.09024474205373693,0.014846757432509003,0.10348498431838112
SCGB3A2,-0.02208556895020021,,,,,,,-0.018983002410824647
LEFTY2,0.020939389105061337,-0.036629059283091965,-0.027154428801145054,-0.05706553066222928,0.015671555628164177,-0.0022704467448167397,0.044394655692826704,0.00704836861577035
ACE,0.13356458143206076,-0.04019335396463537,0.009570082396515984,-0.07746777538638057,-0.01441908970814994,0.0022010610979842104,0.04951537766950249,0.052514631043657334
RPH3A,-0.06091762188239534,0.004967730900682293,0.06886973558236123,0.06672920453950151,-0.05159076107262819,0.09782120534257367,0.06529388164881877,0.06390430029189875
NCAM1,-0.06695057826851984,0.0014970475312888728,-0.004905844472020268,0.027736952428512596,-0.031175133047743546,-0.03847785532216392,-0.04756796748674392,0.0862126219118281
EFNB2,0.06383817315146968,0.0061802356920069215,0.08588913858238562,-0.0013766930724233922,0.03823835081311597,0.04493423184538327,-0.0008138386422760855,0.0181930036711041
ICAM5,-0.008419469222952577,-0.020715513345891147,0.010504765125176518,0.08436392044199552,0.017290774913633712,0.060563491617638125,,0.09788851383803668
CCL5,0.05532925376865272,0.008429277512783908,0.015947683766321098,-0.035698679476570835,-0.030196280912003274,-0.05651851144454439,0.03215829456440449,0.03714823161251963
PSPN,-0.05011262839555387,0.0347201141905375,0.02964779971963718,-0.00589894255703291,0.054918585794937406,0.05733416731725888,0.005340119040506178,0.01919762175304346
PENK,0.0024343580790614078,0.021451230181982365,0.026155461163771834,0.0006630085896410867,-0.033788584881733606,0.05483718920034736,-0.023900186508513884,0.014345776441910067
EGF,0.01622736260772182,0.0800184624245617,0.02475447057269033,-0.04215291911973872,-0.017048404345785986,-0.02684889742580205,-0.04144196871592657,0.02648666579158424
UTS2B,-0.015091293210108195,0.09784360866499421,-0.027377470414669453,,-0.023899630788068584,,,
F10,,,0.02800535468175785,0.013573176536164614,0.01220000651746044,-0.024042025549793896,-0.022445928038864027,-0.023748958072137574
FN1,0.14902852059816218,-0.001534756511636163,0.01690075556951196,-0.10018837391735087,0.026330531469713914,-0.09335683048272908,0.07324271850030782,-0.056247218834277635
FGF2,-0.011182879187398872,0.006980569624982212,-0.0292256872960407,-0.047795218985757254,-0.029279310372556887,-0.03423497819007186,-0.03974765823710374,0.06127245483190626
GDF9,0.03558701170609538,0.010847882073122109,0.04894112423432884,-0.05177919817274847,-0.0007594071083504496,,0.006381663833895793,-0.032127506186666835
CSF1,0.09532260980313159,0.03848827067881845,-0.04874743813957729,-0.05901151947983278,0.018141034129262816,-0.09060925425817258,0.007597357036909288,-0.048325712079919314
GZMB,-0.026368150893600555,0.09963082092385711,0.10058997479187251,,-0.012426559524177972,0.029895261416707036,,-0.036874261940600256
WNT11,-0.01704947888997077,-0.021039151671059665,,-0.015131444043119927,-0.02312865313987548,,,-0.020105755472335896
GDNF,-0.0220855748268209,0.0593887920320224,-0.045155567986053975,,,,,
SHBG,0.07257822007732259,-0.024908145750698513,-0.020585724267808928,-0.032915682690173434,-0.019206371769392716,-0.01726993517217211,-0.006178216746638845,-0.01566842285879221
EFNA5,0.012922470357976324,-0.019735896058743152,0.02237238289591012,0.0008759859433225731,0.020181687715484023,0.08426021616668848,-0.018479546064498437,0.10852334620861749
THBS1,0.1001484983175195,-0.005803933551923927,0.01660490640790713,-0.009311594566769187,0.019135990873786028,-0.04206913659540421,-0.0023394891409895895,-0.032598650980804424
PODXL,0.13588538331061062,-0.01061014945697089,-0.01829853650179304,-0.09115731962278298,0.08011460096003399,0.009925853592501635,0.08304531754366891,-0.013791990943536597
LCN2,,-0.01842882652852184,,,,,,
C5,-0.0437173135278074,-0.006840802440250439,-0.03492623838579199,-0.07456967820650606,0.016066057199996375,0.08622785428880411,0.011413194827919759,-0.05733101050444429
DLK1,,0.03360032640203429,0.03563122403916176,,,,,0.05827634039543494
CXCL5,-0.020928688377590186,-0.011910872342730097,-0.02564609903173187,0.1926517722783586,0.03522109429028552,0.030926225418481005,0.006350512233182879,0.010863616995715903
BCAN,-0.03300289319531028,0.0076545096598632295,-0.015772445658317036,-0.06271374870744227,0.027112327994352196,0.09496935817881991,0.057480822374331456,-0.02447136323601611
RELN,-0.03428318762070481,0.0037667919903792268,-0.037390529236851607,0.046304276981227264,-0.031659267648702215,0.05329703173758769,-0.03805092195947564,-0.03593127810845392
COL4A3,-0.023083358317716664,-0.003853157548066272,,,0.008705834152949317,,0.007996098149760541,-0.022195893162026924
GNB3,0.022330666156786333,0.0941342021721091,-0.02765050936089545,-0.06863715126501478,-0.01644855236251752,0.06801516579941046,-0.033362549226096286,0.07162930178045324
PYY,,,,,,,,-0.017299401396316427
MSTN,-0.03634859093822482,0.011327444850255915,-0.03649446997958609,-0.055356993877939,0.0049149821445066254,,0.016521606961242226,-0.025038076472569438
COL18A1,0.14845085735781663,-0.016837015239317465,0.0032520911293271644,-0.0406604263635541,-0.04111982565391307,-0.053098894186742095,0.014394627919732523,-0.002095126519468799
FABP5,0.018892226144633647,0.0009274214219685957,-0.07983357014156622,-0.04986257693558825,-0.06613384494908142,-0.01083650772101858,0.013870015828033752,-0.012375776818328013
TGFB3,0.056622184202318064,0.021658958479126512,0.005574330777124216,-0.035836711347785,0.03400339456489559,-0.05662479004261821,0.0754008402386023,-0.05457814688205534
BSG,0.06948000652493723,-0.007938718529960946,-0.007428510912365875,-0.01968069563132482,-0.035023208778069276,0.09445989022023611,0.07048159818984094,-0.07995119336365838
TDGF1,,,0.007371119776635424,,0.06425350600675636,-0.034736156617397554,,
S100A10,-0.03580895068190832,0.048937057431201685,0.016143860973056447,-0.09728234629411148,0.013070538247621463,-0.07416606652254802,-0.045344059122754445,-0.06802846850731913
PLAT,0.06316170479060303,0.029715877413165257,-0.04237016432242172,-0.014922351628033351,0.019247513665408177,-0.05731188365947168,0.09551516749422484,0.0061248867273260435
SFTPD,0.006472649464552054,,0.10549779951676044,,0.000440438613660523,,-0.041142322775707625,0.06918744271847609
EPO,-0.0011471710461043016,-0.0187878748515722,,,,,,
FGF7,,-0.03330325106733225,0.011573827582337562,0.003386535768587809,0.028474789623275324,-0.0015488899951689764,-0.052015465808150266,0.055642548966888056
CGN,-0.04275004803682004,-0.014601684096989927,-0.02344919693022013,0.002893847418180719,-0.011850576872271161,-0.008445406445088684,-0.017008361412806414,0.04904236250231537
FGF13,-0.03417872002988708,-0.017889691805662383,0.08884729233892592,0.07696380798263382,-0.018359551804971678,0.09759208703803954,-0.018950865193399967,0.013120962281737206
CXCL13,,,,,,,,0.013949169556274505
ACTR2,-0.011201893691301621,-0.02405512874345662,0.1152374476153407,-0.01495728722348547,0.08368860155698446,0.022234504365680252,0.030818206022376598,0.016324771460804036
SLIT2,0.09294732001038998,-0.004639908316078921,0.050948867508506114,0.049971339573617164,-0.02657846644134273,0.05470277595541918,0.09162166072032331,-0.033154263868184715
LAMA5,0.08875562134582549,0.013032544679977323,0.0003402534797089273,-0.08069372535022035,-0.03413426548035586,0.06981242670925827,0.013990789743410274,0.011048704482058504
TIMP1,0.12603154526721527,-0.019070960089165215,-0.012608880811586077,-0.11861014442523823,-0.03843337632801654,-0.07870655920850399,0.05180746679198778,-0.07183973544609357
PLTP,0.04675151630415113,0.03981209880371173,-0.04745449150816206,-0.12248253961787216,0.04103334337056283,-0.08860599796678924,0.09250006294827708,-0.060771978829524884
TNFSF15,,-0.014242760580333521,0.04560531041185379,,,,,-0.005529665615333354
PRND,-0.014102527136394621,,,-0.01703820109604368,,,,
NPW,,-0.0004832191206891163,0.02695149831147623,,,,0.0731687637880979,0.09237595386140204
SHANK1,-0.017049477795415303,-0.025367106297682573,-0.025646108772859888,-0.0131963855139287,-0.01729980684585146,0.084794932964725,,0.05538071068422272
PTHLH,0.025399057919987974,0.041640235524429435,0.04985032008189528,-0.026876074804322952,0.029623276392801372,0.0008068332740268486,-0.045904620865695606,0.02436579599953362
SYK,0.02859850799663757,0.04518266784426196,-0.006101040859977053,-0.024319404213812602,-0.008352305291925379,-0.058612491383065644,0.026635775938040188,0.020145032503364493
FARP2,0.009675224702393575,0.04114776063852055,0.011971791219484813,-0.03184687036175765,0.0042462108081440545,-0.010316768616935416,-0.024221923714959476,0.002200404048272996
P4HB,0.03922189889721014,-0.0680340488611529,-0.018951117206220638,-0.06430352800863243,0.07320275784970891,-0.042772777865342816,0.033589574294757917,-0.0716481876752142
TAC3,0.04463974349913232,-0.025367104666936875,0.05182512390544277,0.047299162339236825,0.005200773700730797,0.08876665595579,,-0.0556060133393486
C1QA,0.08723683617909625,-0.051938260353857464,-0.05584583859046851,-0.08898011734740162,0.003857787766236732,-0.09744560973675392,0.0119514204937741,-0.007841017180592163
EDN3,0.018456442534335083,-0.023388292753249443,-0.003995588580151827,-0.02457559994278064,0.04446793490038113,-0.008772793493998144,0.019481633091917392,-0.02876410656749759
AANAT,-0.019960880257847074,-0.012959456854057595,,-0.013648966788183527,0.0871410437740809,0.03441426926248887,-0.030427065818143653,-0.018983002410824647
GDF15,0.02896544228947654,-0.044521796693573666,0.004745411874477329,-0.0684304867746206,,-0.04619166173438763,0.07972259630246993,-0.0022498251828477283
LRPAP1,-0.01127451080796691,0.02480108602756397,0.02853623953613112,-0.05719404231866048,-0.032198037464140114,0.04460213328031277,0.0649191872777155,0.013730975955138246
LAMA3,-0.022974345221973752,-0.02279596033723812,-0.0019583292415913996,-0.04960134598952698,-0.009404762692986087,0.028988545031746416,-0.021426740385731162,0.04530317067369703
VCL,0.11920044404524256,0.009164737964311366,0.010604430327619091,-0.04843095632472487,0.005264307844930985,0.04932700959574184,0.045553498560458566,-0.05984066316868632
COL5A2,0.13323180893818468,-0.015855369931473896,0.023643140540994423,-0.05816158189429967,-0.024214658601578624,0.03818307696349974,0.07821333548767352,-0.08005347403952186
DKK1,0.15563061265623682,,-0.003031438083481106,-0.016957837899622616,-0.014320643703986634,-0.02913182724630295,0.006574515900949011,0.0044615344854137115
COMP,,,,,,,0.18274592814426627,
POMC,0.04361298875490531,0.01115980946753187,-0.0323634151756043,-0.036559890662839455,-0.019682828704019877,-0.049373097080687336,0.029938919251041217,0.02808206558025458
CD34,0.12891079031318411,-0.05356358505409073,0.0408479544400365,-0.0826356546349285,-0.021726966276877938,-0.013429334773540384,0.08115408085211004,0.031176592705789936
SPON2,0.09659187968547853,0.0744871323727541,0.04248430530425436,-0.07124177225859724,-0.026163281389384473,-0.019145654374610546,0.047942266541814466,-0.04639112522138353
THPO,-0.02383445686234664,-0.00470133252809305,0.020837960801435566,0.020389222238169392,-0.0120840725654673,0.027353772740913083,,0.01363091937742924
SFRP1,-0.030227095033830687,-0.016393146879273544,-0.004406764574702311,0.041723782770469564,0.027078150163076978,-0.008153521561758935,-0.06274106632832704,0.01977914132016084
ARPC5,0.04141684124360478,-0.04452278101669733,-0.003706363763659749,-0.03779482677787778,0.03005829277963694,-0.08146170470315732,0.0471496109940482,-0.0016295005748445694
VEGFB,-0.12004670359548306,0.0189408821555988,0.030243503939666117,-0.02009537342197891,-0.014713610656440413,-0.05714305700727922,0.022704412759596795,-0.0423379666436736
GDF6,-0.023940109700648044,-0.017438428731831084,-0.03949446069844589,-0.01809211283264122,,,,
LAMA4,0.11068201364941652,0.05006412578815625,0.029359587174600462,-0.10766234682558655,-0.015286791180965079,-0.003172834784669692,0.10878079873063998,-0.01349700374437543
NPPC,0.0023339295915471596,-0.017310967878102847,0.12205633178482286,0.009055966292830973,-0.013613192845925517,0.01829686005908538,-0.02886641175508976,-0.04506313070921851
HAS2,0.04966176726042946,0.04457920264523686,-0.05515863840421125,-0.07055819101142854,0.01370844584098365,-0.011170710494019687,-0.04220366829318671,0.025682337344871062
JAM3,0.07590201311434527,0.0026391310119625857,0.002641468349269731,-0.04659900991763904,0.040399719612955784,-0.08922841554854195,0.02838043048595279,0.018235177342433323
MEPE,-0.008340996068114484,-0.0033769407981427257,0.06775333055787192,0.02332131232272566,-0.02514279919976144,0.17840689965345966,,-0.015787450078115592
ALB,0.0023243310374800787,-0.02114605361196259,-0.035485241754993235,0.08049293899830713,-0.012199238543757889,-0.0002981928421514803,-0.011268488447856816,0.05535001436405972
SAA1,0.012674875657872162,0.023384480429665778,,-0.05658274694335571,-0.011967862589697465,-0.0949251287409821,-0.024843773192749694,0.020170642376442408
SFRP2,-0.018291401575496465,0.06140427992524968,0.017210676402542445,0.012689397503531923,0.04458951146749016,-0.0917543785297624,-0.0024187808698020877,-0.028013831990035286
CHAD,,,0.005567110231343354,,-0.011612656165529889,,0.022375540839881594,
CXCL8,-0.01739612100718128,0.0012080240131687606,-0.028888963305246634,-0.0483463219266785,-0.009508758880100701,-0.07950562275307863,-0.03492394604868571,-0.0899879256049872
VASP,0.10037053687936574,-0.012288563522565224,0.015698315563404775,-0.04930215301589737,0.038215706990329563,-0.04209975964215335,0.049735409796220306,0.027874089195500558
PDAP1,-0.004704404810267171,-0.023958214870364813,-0.007254996638339905,-0.05388209543050988,0.04186629945689236,0.03325389964499218,0.009813399767108287,0.017088068100280004
VCAM1,-0.008731679624315855,0.021341509832848944,-0.03751223243287898,-0.09459842370868006,-0.03503882563609494,0.007718330128868308,0.007042307688117652,-0.01006781816750396
CALM3,-0.019425447487032604,-0.013794848893233708,0.12391323726179453,0.02007420782146652,-0.0060807355530250636,0.11104226170319623,0.035568965260138335,0.05052693143974723
JAG1,0.09550179703344966,-0.0482509578751195,-0.013214208247914834,-0.04746844694447993,-0.027794424178295588,-0.005049598527941013,0.047784187045130176,-0.01631455090002141
CFH,0.1303471630317735,0.03613881109022128,0.01719238430668329,-0.0015739902245595933,-0.007804230828108157,-0.017323243481023657,0.05426259675181389,-0.0370380178362997
VIP,0.1343973269642978,-0.006687572440185966,0.006163961928247291,-0.05007807872699073,-0.03496498776081497,0.04661228983940887,,-0.014912860059686284
IL7,0.009827715914998775,-0.019716182915209785,,-0.018764314488722546,-0.01544178656269711,-0.021364553366189185,0.05462613579812353,0.007073622248995833
FGF8,,,0.0890507108008828,,,,,
IL27,0.05194284018665895,0.054808045652907596,,,,,,-0.018279060048779806
PROS1,0.05689545742715638,0.0435898996028269,-0.03794480649372127,-0.11255773073662892,0.009440126502963624,-0.03432055848836148,0.09667388373442219,0.021425226026475324
TGM2,0.12122662098330186,0.008356905830814313,0.01362492737401517,-0.025415239648739048,-0.0210359270144667,0.033425426745266135,0.07819831834007593,-0.02734418622067246
C4A,,0.005148187542307614,,,,-0.017963319642197752,0.12175747659625223,
GPI,-0.07350368075939673,-0.006609033194220053,0.12536069220516086,0.02178230144852551,-0.0633806373276818,0.12354870881694731,-0.04844795275246929,0.05241810458889186
DLL1,-0.007518575360064688,0.0126686157517918,-0.0465151284693675,0.024069419363465468,-0.030779007760551605,0.002587661016122018,0.007088873941631077,0.0006117314476528069
ANGPT4,-0.013225497281144234,,,,,,-0.02701900553812096,
DMP1,0.06402919286117,,,,,,,0.030421589271858562
DRAXIN,-0.0074481101076024235,-0.012336732051179631,-0.05102607695606074,-0.054741197469105024,-0.009795389911592572,-0.028036120538773492,0.09525522850926887,0.0014960752873821414
NPTX2,-0.008146941964232152,0.07938784966615532,0.03072412499597951,0.05427841426510853,0.03879734390479923,-0.016591009487843162,0.035925904967532146,0.027620293145388962
PDYN,-0.05880881498142386,0.0378198002011318,0.03684228184411167,0.05102485559555673,-0.02680780971855856,0.054058921252325254,,0.03351447448175974
RIMS1,-0.03171014415853461,0.10497195947631661,0.04772373429198869,0.06438570122060265,0.037928460517182266,0.07294723454596691,-0.04153478123637886,0.03166397442058278
FGF9,0.005171799359966165,0.0049250465836227645,-0.03498711865843571,0.043080658744512015,-0.021180855292345334,0.012629283081485221,,-0.04020188379238017
COL4A4,0.029996307744914238,-0.030206761566693184,-0.025646108772859888,-0.014302186705020719,-0.004891903960213791,,0.01706325033281903,0.03658628609454196
WNT5A,0.023122941244613726,0.023850706829375533,-0.057729949431623656,-0.048701575326048116,-0.046775521979415126,-0.05061696452539748,-0.05153042859703429,0.04309999658898165
F12,0.04949166125814049,-0.05017663215932375,0.06628390750106318,0.02471162624758879,0.014937066228249868,0.18486879670740367,-0.04068982942515261,-0.030869688715436126
BMP1,0.09751265012512525,0.014398547961755527,-0.026181307174068597,-0.029950356840868143,-0.011434753997184,0.07506550038516813,0.10139947269955535,-0.06453109296304595
CORT,0.026605917335442944,-0.018224121179259457,0.0159763372578068,0.08572297165516182,-0.03442885363509583,0.0070230604193984225,,
FAM3C,-0.020186269211877158,0.012420279698930722,0.07569533112102876,-0.030503976360115835,0.013739743097452477,0.09682993373295802,0.03167534664800199,-0.05160432173666102
DSC2,0.06809918928887738,-0.00890767879276335,-0.017716625359691655,-0.043686855324401364,-0.037762657774727613,-0.03063170982278435,0.001947784304771776,0.02292647481303803
IL36B,,,,,,,,-0.02485745433187283
BDNF,0.009176643108569192,-0.001820929991220932,-0.024402245714017227,0.04149426350456141,-0.005332465202978493,0.08581930561831126,0.05050805819998732,0.005879307674454541
NXPH1,-0.037231493502597954,0.03658069111850506,-0.02457907951865326,-0.11260500020027417,-0.00590475310640107,0.11542767786733604,-0.0025858560185268113,0.003059649667054684
RAET1L,0.015194539564678304,,,,-0.011732183884606572,,,
HSPA8,-0.004572789308789935,0.0040729802152018055,0.09835918959141082,0.033316492921446034,-0.04775551197890769,-0.00021023571962075743,0.004962187246635233,0.06980111800746232
LAMB3,0.07162135994003355,0.0007012934094203521,0.11724574952639594,0.06414537932898155,-0.02157742507191162,0.08874586934250182,0.025203599992675747,-0.01881576680026641
PON2,0.013781984874527283,-0.026932736035915426,-0.05440151804954887,-0.07419498077876695,0.08331748944892887,-0.007748976009364729,0.007843019656022179,-0.021812505551784767
CFC1,,,0.004483562448448602,,,0.025501761483201893,,0.001493583719025743
TF,-0.07075431969991354,0.041442235798061645,-0.025216019286851257,0.10709787508773916,0.06646655560578973,-0.12433652276143141,-0.02418061126899155,0.07723290037986937
HLA-E,0.0902942325403929,0.0481743859978649,-0.037586018943972746,-0.047628899887177896,0.006038472605611501,-0.13075555135966682,0.01540381465990895,-0.024330205020525474
OSM,-0.013115124161857755,-0.020878331169233506,0.0010150223500066983,-0.0679476246359914,,-0.06074929685550743,0.0005311449225454441,-0.005073427649460606
ULBP2,0.033608759480016515,0.004604951994520161,-0.026272507662733313,-0.03199062794611801,0.038776695090621524,0.15350011028746083,0.08867786465672593,0.006899866983096528
VEGFA,-0.07235263859901538,-0.0025433727657067874,-0.025647119801790356,-0.007940686620514637,0.008015595845287523,0.11279789703971978,-0.029660208205402393,-0.06065064865293124
TGFA,-0.020461459010529266,0.08520865009028057,-0.007128985665121302,-0.03148609915590796,0.013398553243322727,-0.016455343447019478,0.03173392293889775,-0.03410666235063036
HLA-C,0.09210976008700643,-0.006845317654968946,-0.010877965699007891,-0.06312869618212863,-0.008739989449109389,-0.0842003204697858,-0.01083987252287304,-0.02396197198187921
CD200,-0.003386670228840771,0.0011840096779290063,0.1028928581912913,0.14923835224416396,-0.01157481752762958,0.032786694849616695,-0.0179436037593116,0.06490736869812372
BMP2,-0.029815866516930432,0.013377730696696065,-0.046045830875937284,-0.0068980917056182724,0.0005521478799244852,-0.05966440945988251,0.07548005149573893,-0.06776713459016213
TNFSF13,0.12767466482559636,-0.012959455470919581,-0.02695459762290289,,,,-0.00689795412341249,-0.026444423419343416
CSF3,,-0.022393508449651184,,-0.015131438251001708,,,,0.03209495470113807
APOA1,0.019193331129753712,-0.018549215953555374,0.09374106520707583,-0.007615359120189003,0.01643707573540439,-0.0164780347717022,-0.030617373183838687,-0.06429740858489376
IL15,-9.810548694965864e-05,0.0031852915308164796,0.07096668871868463,-0.03560206728032326,-0.02495940597631671,0.01865495183610162,0.041424384887280966,0.03932602721294027
FGF16,,,,,,,,-0.017046299353830757
IL12A,0.0259226974031822,0.022225699428744153,0.0556641085615099,-0.04630504499636797,-0.013716322290508717,0.029513678133777678,0.07129930508444168,0.010665395754061438
ANGPTL1,0.04441508186787213,-0.03818069821449378,-0.018094619837691398,-0.008482221578754612,0.030921188225872143,0.013111744298335143,0.004171405270631625,-0.020539139704864606
FBN1,0.07166622706498176,-0.006401036379064245,-0.004094626385562436,-0.05679317415701037,0.017138770895051208,-0.010522729835133767,0.06735431446171326,0.0017018535047664217
CD274,0.027483107475778545,0.022620085152529692,-0.028781771402160542,-0.024192402735851885,-0.013193218388463508,0.11273215009403717,0.00880573218232633,-0.009471618571259145
NPPB,-0.01774925239405106,0.005797990438381559,,,,,,
PMCH,0.15206803205863056,0.0056805965647732755,,,,,,-0.03183357870754397
MFAP5,0.08763492892969058,,,,-0.02783843049315772,0.04332904915078787,-0.026161630333176946,0.0006654371544937937
GDF10,-0.016322187571755957,,0.05701254405505786,0.0064561879458869265,0.062040846744462884,0.06991782398610744,0.03309788494860024,0.0953060909197631
COL4A6,-0.0173325024560502,0.0017653120071909791,,-0.03342528300596959,-0.019976930587243376,,0.032527679211952036,-0.05690584955985736
TFPI,0.06971736165920915,-0.040422564896292534,-0.004727869326940451,-0.0830605049576255,0.07509017496651733,-0.01973543274946301,0.03323655103964328,0.06231593565553404
CNTF,,-0.01226996425923115,,-0.018928944805121792,-0.011122384717561024,0.01787917983742803,-0.019526274951274677,
FGF11,-0.03598673981004417,-0.05968871423173013,-0.059848451114937674,-0.023372858161870014,-0.022202199250463656,0.04272326868842707,-0.0038578592418930654,0.033873620697836414
