,UKF248,UKF266,UKF275,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CXCL8,-0.03384888611737197,0.0538912370304926,0.04908663152646098,-0.011272851405066077,-0.008491878561913798,-0.06962498350970225,-0.1313106536914517,-0.029695610844771275,-0.013700100645366165
GRN,-0.011493539587905043,0.06856711252947088,-0.06922625606759433,-0.013367153426941666,-0.027044955646215656,-0.011326523149854063,-0.06284807280651714,0.04195116594351992,0.0009353860665874822
MIA,-0.000624166532116823,-0.011478243032202311,0.01589760346773187,-0.013767070254237986,-0.02594159222936852,0.12015025862267448,0.15056077964298348,0.022696257720107013,0.02611244449213941
COL4A4,-0.004748959336877404,0.012907135826868634,0.03926945907792337,-0.023127583168342142,,0.05066079134894273,-0.04530214915954247,0.0005893753378458013,-0.02229267152115785
TAC1,0.030405473089425636,-0.055603785746747875,-0.016538473499236504,0.03851946789848753,,,,,-0.03508886282396112
RARRES2,0.08351436329547453,0.09637285098463391,0.018197857137305665,-0.030156030835381927,-0.09345055380060781,-0.025844822701975204,-0.0782724500089762,-0.0072036520354070025,0.04417101434227582
FGF7,,0.0013387769620275978,0.006853260185838719,0.08117048672073672,-0.03097962345855582,0.0022936324551027223,0.03654927479308134,-0.04031623421379838,-0.04380140753137019
EFNA2,,,,,,,0.00884540484400573,,
HBEGF,-0.03231457980316749,0.06063216326327192,0.013198015695340456,-0.012429660222317306,-9.33068197842308e-06,-0.027114534668440018,-0.03165098440867872,-0.003638198383403708,-0.028045364774519032
CSF3,,,,,-0.02873714747903677,-0.004526811914964168,-0.08264893123019622,,-0.029157316835308127
PI3,-0.025608522947974,,,,,-0.09230367273123342,-0.19218211992662146,-0.01777122430343296,0.0013421964952895498
PCSK1N,0.026042379667400684,-0.03736651298577883,0.018989400818960438,-0.04478733533007014,-0.017196780522254092,0.023383683585109078,-0.01876194063415691,0.03298342994702638,0.007586712452794712
NTS,,-0.016636948053478904,-0.021329630008045927,0.0078122536171474745,,-0.024620743081028296,-0.007716321621022158,,-0.054821581550878164
SFRP1,-0.009051302973924088,0.018120800661434604,0.004917827312053239,-0.01650301378570977,0.017445379315953392,0.053138629260265816,0.017363623180236407,0.11217954006435867,-0.015152119537792611
CXCL13,,,,,0.05787401874420735,-0.04097575522698524,0.026428621834471422,,-0.015707637468347302
MICA,-0.01240945996040999,-0.02415739607486478,-0.05315321643260555,-0.03360117215800357,-0.025620776208980955,0.061602258947052846,0.058043975319349045,0.08838782437129697,-0.04424336441429679
TG,0.019960461183778856,-0.019203423774074965,-0.018017174110357855,-0.011943159290104385,0.036993562932069575,0.12057836658491917,0.06429560025438597,,-0.0239969198037242
ADA,-0.017557742967177506,0.05252637719123734,-0.012480447502074122,-0.019396651156638904,-0.021299432549040744,0.0542632779332342,0.042978942737782175,-0.008301536306773289,-0.02970272219510123
LAMC3,-0.0012879985800372884,0.01933352695278924,0.007860030377129986,0.038880974444859814,0.019889549318848506,0.053325650478144894,0.10582790009106788,-0.05243318805072851,-0.016562255864189447
CCL7,0.07044952290195755,,,,,0.0708998564928408,,,
NGF,-0.02658421966867177,0.02121978251537992,,,-0.03996559482076518,0.030138920111305863,0.021969296515448475,,0.020566441708868552
TNFSF15,,-0.022250830889630927,,,-0.01830038036183287,0.0019337076926816369,,,-0.018106193185359293
HMGB1,0.04189870172660059,-0.030821973503754787,0.024769065605111516,0.02589645689708545,-0.032949899036389924,-0.09143168780895844,-0.1565548681317883,0.054372310425002617,0.03211727978770459
ITGB3BP,0.03060719609593989,0.04523001937189186,-0.003924862880165562,0.04871276400145517,0.07478976210415182,0.049936875214346914,0.02111129400593887,-0.03121219370856496,0.010661832210947665
AANAT,-0.022464049957363317,,-0.016202949970138054,-0.013767071019997586,,-0.002801909636099101,-0.03479146074396568,0.01468069778018105,
RELN,-0.040328895428459015,-0.023953910257960735,-0.018532086971525016,0.02486979420382986,,,,-0.032354458720619664,-0.021870319157607947
IL15,-0.003406520539945233,-0.015832788974583782,0.05062225708010174,-0.029589947360906966,-0.04303123863617156,-0.004858842131007913,0.06317191601277172,0.036824956393928535,0.062240143389716854
UTS2,,,,,,0.016867789840010007,,,
BSG,0.04964787878241409,0.09651992524834763,-0.013983944488920397,-0.008576961188362577,-0.06939282796788722,0.05887285600998719,-0.038047936164970535,0.06398873268087836,0.030078800526746406
ADAMTS3,-0.013720948069736744,0.004550869592635752,-0.017635839294454312,0.024127482216014993,0.007761930948839803,0.013182172414175167,0.09485500635705399,-0.025381042533385387,0.042732913380880276
CD34,0.008711222508461573,-0.04720910100013205,-0.0362871228836039,-0.025757816073629675,-0.015052266748437014,0.13116906025355635,0.08821580795406088,-0.020154269173389302,0.011621289124352566
PLAT,0.014290578117620743,0.10216541236439355,0.027732468901030483,0.01646579021535701,-0.01676883282707769,0.09815439764254603,0.10763756716910054,0.08451733958630339,0.022019620623432146
NTF3,,,,-0.022223336823332093,0.04095785126427034,0.002990462607008864,0.17536409267001588,,0.012444059316402831
LTA,,,-0.015605129432715241,,,,,,
CKLF,0.07382629129911183,0.028351556352491442,0.01666900724511723,-0.008239415533996415,-0.04447671658693118,0.06589226770512646,0.09101855287535514,-0.014715770917565369,0.0161257484706731
APELA,,,,,0.015144508988933433,,,,
CD24,0.05364055659867729,0.0670952906106205,0.013555668716449141,0.00675669910540149,0.008865428527272332,0.11069079290944611,0.014054334389365892,0.03468680029353961,-0.05237433298472952
HSP90AA1,-0.01883617385342946,-0.11859483595197368,-0.004141442542913424,-0.009894027650717275,-0.0013874032339733933,-0.19529368429689667,-0.2528318870140171,0.032565489255136845,0.015871451961589865
BMP4,-0.026151780905495782,0.07136641390088776,0.060739289093735,0.007311128085033773,-0.0037395355711372603,0.0043906910891631365,0.05996411425401115,-0.04575827702516389,-0.049086449849033896
SCGB3A1,-0.01548339307014385,0.053707845214535956,,-0.011612659056814467,0.027923848765164752,0.08482132339207717,0.005502263193894977,,0.04435087255120792
IGFBP4,0.0002710991083666237,0.0858129661327678,0.05244762717109458,-0.013821140541204271,-0.0206541482477297,0.027313657621362016,-0.02347009803645179,0.05647501720637543,0.0191418356311324
RSPO4,,,-0.018149715546346465,-0.011612657358200384,,,,,-0.025322572233675525
LEFTY2,-0.004073302651424928,0.07359549093333582,0.05599634459495801,-0.012733420819186759,-0.02069205451758769,0.051174004687509524,0.04196437219959001,0.018955172433429274,0.007902541415552123
PF4,-0.016061534862133766,,,,,,-0.03499520581295488,,
ANGPTL2,-0.0077392080367839336,0.12777133651511666,0.02775929655657876,0.0679697507763844,0.04996485452143656,0.1533717709121685,0.09667463708140403,0.01108063653139624,0.00043007984812855495
LRIG2,0.0678139375562518,0.0718436477915441,-0.006902634553216263,-0.05335915831928621,0.08306907080329955,0.0186469432944481,0.04664760273353106,0.03644785808305471,0.03563222127406295
ICOSLG,0.0205833701567634,0.03499624121128991,0.02017102993462217,-0.02203865509614174,-0.01759970046813835,0.10847995114049828,0.08427603553577531,0.004701492889711624,0.007358940303302228
WIF1,-0.02890012498350551,-0.067345195318865,-0.01400570559871435,-0.021852616802440238,,,,,-0.023539783683814715
NPPC,0.0380584795118681,-0.038774415786611574,-0.02732068149565378,-0.016138751864007907,,0.12518663380587092,0.09723908577541036,-0.0245449276771041,-0.04849223851646575
LYZ,0.03021870660026775,0.05252815406049891,0.04468713180568213,-0.035184844124972865,-0.01146747293980935,0.01932615191178422,0.08855482126579468,-0.042245170052079395,0.05920473905491307
EREG,,,,,-0.02419612814942856,0.05972086075263553,0.004878913057123793,,-0.019316761019132104
SPTAN1,-0.042442684693958094,0.006672364910504329,-0.015045284258877937,0.05754653135657838,-0.015921395415634396,0.059365877994772984,0.08904793560170925,0.01011187037687582,-0.09411487765883994
PTH2,,,,,,,,,-0.020558473040630812
LIPC,-0.019663540362039336,-0.024552595960673593,-0.03393274153921034,,-0.016587592746659177,,,-0.03012766058431974,
COL8A1,-0.041145084371005426,0.17738832471571622,-0.01777843871588345,0.02634912403714596,-0.06483864206401735,0.07555604103241861,0.06912991499836152,0.08071930559563446,0.006960130795718674
GSTM2,-0.003010587280210512,-0.013388755004390365,-0.02835153583806159,0.01119468379367645,-0.016913190044667677,0.08326322036434486,0.04798874476521441,0.012305617767839448,-0.016325484976744787
SPX,0.022789119484788786,0.003029141156195695,0.05219678143347732,0.00022907483134275563,,0.03266198427435293,0.06485376277720888,-0.02992675233267259,-0.01937575655941318
MFGE8,-0.014040640469711187,0.032554148600793455,0.01483246277897298,0.007803891212872704,-0.061037242204945226,0.006719826585373331,0.034006761738477456,-0.028520474290761957,-0.019458115236909535
TGFA,0.006534671562669099,0.038718636622788176,-0.013546035354167785,-0.0387516564229498,0.015323405700967798,0.11810564440430031,0.09430039887565546,-0.029159167055153937,-0.01625368778418646
SLIT2,-0.018478581804469117,0.06551456074392491,0.010660002737478186,0.0030005243988356187,0.030710716790235418,0.11829786982234707,0.07077040901377027,0.041061194044093696,-0.004939527524953664
PLTP,-0.01784782429096789,0.11158028603996603,-0.0095942107053549,0.03559315346816939,-0.009010079701184434,0.03803750382992659,-0.035709318820288334,0.0608688270496362,0.01616369279180169
APOD,0.07854985878918812,0.020716985967666,0.007133222687349183,-0.03118752609288782,0.014967261979631136,0.21232420962091317,0.18670413184615006,-0.04907337976636045,-0.032158029129379435
B2M,0.017131773616854893,0.09673953635739777,-0.030561385466472597,0.007441870124925044,-0.02237868688007556,0.08881393380727927,0.06067443904735799,0.004143430595387778,0.04043452518836855
OMG,0.0635444019122195,-0.024281716388279077,-0.01767003153777127,-0.03152874449913743,-0.015323540900012948,0.13498919235779328,0.12916851706802376,-0.06029004772588297,-0.06630563540881108
CXCL3,-0.03053164971735064,,0.022977366282877214,-0.012423088728224566,-0.039488683520465785,-0.02785940354494008,-0.01646598803134609,-0.01821903399758778,-0.04488562319956884
CXCL10,0.06968729603916508,0.0478213931500966,-0.007407061594028676,-0.018871581045165554,-0.02087989424076922,0.03811359571364621,0.006349897768036728,-0.02454492500824731,-0.034600964708959514
RSPO3,0.01212842940605451,-0.022459349588461196,0.012735852186075189,-0.030167030956272226,,-0.003633972234718257,0.03295451383858677,,0.035927098027996915
CORT,-0.013635430899012998,-0.016361657398504804,-0.019573220926963786,0.022325405792835998,,-0.017317343757917044,0.08361329181823943,,-0.04211483380599792
NCAN,0.051333322038106075,0.10967143204807032,0.04719937563907406,0.05330454367448242,,0.21644944702066135,0.15354895177627687,0.10038061577384992,-0.03363477620485272
PRG4,-0.023285176393780197,,0.023720344049003247,,,0.07007363492367763,-0.03851368231688019,,0.02717468722641885
ZG16B,-0.02147079300193742,,-0.012399691944255511,,-0.02729657791669059,,,,
TGM2,-0.07194722841919501,-0.05306683427438409,-0.005930616210215364,-0.036589357842673614,-0.011606738252462617,0.0346366221187825,-0.04941597663942062,-0.026692236494012554,0.017367420403608846
VEGFC,-0.01809613675650016,-0.008433068684980257,0.00257866295452562,0.0617919114644655,0.022772276667319315,0.028446957784993187,-0.0066655066541586525,-0.024031206058780664,-0.025288999904523587
WNT6,0.0029142526133390198,-0.01623956305947631,-0.02759507215431224,,-0.005022550960597864,0.06702781750928748,0.08313300470737396,,-0.02182489714583422
NRG4,-0.014260750027428203,-0.019880227255808916,-0.023821815913803106,-0.011217699415187679,,,,-0.019296711358637,-0.03343911364614523
PMCH,-0.01643628186209255,,-0.01814971467042666,,,-0.055738714736052374,-0.02605325902930654,,0.06118702364998936
COL9A1,0.001501567606875111,0.14095481533628954,0.03579004713155888,0.022657510019616033,,0.07092498999213913,0.1126683628007751,-0.001760080466607991,0.014147360806442128
GDF11,-0.051952591996243386,0.07655438714824042,-0.02153583737085965,-0.004458868572307397,0.014778152587162727,0.014458587644078674,0.012149997393571877,0.025390933596542455,0.02044795362272868
IL24,,,,,0.027705296974614498,-0.03014534271764593,0.05893352476949609,,
SORBS1,0.05057540941107042,0.0006266163445696358,-0.02748673501179218,-0.007674397691058007,-0.018136180181153448,0.08195996206166312,0.07741578613022752,-0.04733589507459385,0.012952804216823002
DLL1,-0.002641074081948857,0.07042924904568545,-0.029262127339556812,0.02066510628680633,0.03752701541097922,0.1273538986943791,0.12118126443970872,0.04061571122034333,0.013631902011548512
TLN1,0.022544285981532214,0.07879270674002642,0.014276024518603148,0.007324432195722442,-0.08008408860976705,-0.10299546829583346,-0.03300612197708781,0.03101791395165656,-0.007161484399186659
COL2A1,0.005629557585991916,-0.01759354551674951,,,,0.01928049572700706,-0.034302555172317194,,0.005529824120939605
SHH,,0.05660732794282939,-0.003886769696713012,-0.01333340362689508,,0.013586201939040289,0.02534583604846266,-0.03654332666078109,0.00873497422511024
PON2,0.026953189229243474,-0.01939894708437666,-0.018098465496652935,0.023234116984224756,-0.035133393003094135,0.1355458450943836,0.15309839631140545,-0.017057418791537774,-0.02520055784237184
ICAM5,0.018686135181754833,-0.014046863033294978,0.03951787710957199,-0.025399094587373973,-0.016294341163988958,0.0025070465019303013,0.037508708711297765,,0.012444546088026844
HPX,-0.029569174337277022,-0.016239564154949454,-0.01247136156418477,-0.011612657872931845,0.06822736533531949,-0.0019112716036543387,0.1507831486392743,-0.025871931379288397,0.02350504332148223
SFRP2,0.045270211467915114,-0.038390279403627034,0.0063900903010015225,-0.017698562488023376,-0.016987837471648976,0.042510715434651826,0.06169979249705492,0.04050049845423823,0.04624248416027086
CFC1,,-0.027440889186807652,-0.015605130375813825,,,,,,
CD70,-0.0008043503361057036,,-0.029109032010148517,,0.0507647926937074,0.0377665204025618,0.02156003481447419,,-0.00824256086029123
HP,0.04558250435879819,,0.03674205308453123,-0.03653685437816514,,0.060920308671800275,-0.025468913766345122,0.05695559799360642,0.09551766453145094
CXCL2,0.002545535994061228,-0.025098949421902928,0.07040395308778702,-0.016138750600939358,-0.02460514741927338,0.05070213459954893,0.001849614422844341,-0.03185648183828933,0.03383388525999625
NPPB,-0.01997507561466722,,-0.013664486797240093,,,0.0834383545498845,-0.012633254115026022,,0.08880253450655619
CCK,0.006735992916721035,-0.08002655239363758,-0.006150751016107763,-0.06154832570324909,,0.05267620209213085,0.06943623898310465,0.0006622507930469642,-0.025353090719567557
SEMA6A,0.06698500052975251,0.07702639062736676,0.08408267862420252,-0.010364183808199909,-0.004422555179650489,0.04654527988078439,0.06668575669381105,0.0375630258899338,-0.07301070821699614
IRAK4,0.07076532790160335,0.11501332577199067,0.03795353030934257,-0.0034453307369994046,0.07676847098874207,0.014110972156656038,0.0793274324374268,0.050628998345010376,-0.01977762175615866
GSTP1,0.06834872943975408,0.07327696694721861,0.011968389672489463,0.01683104435114104,-0.0856087654257559,0.035735586546044744,0.12712541774730401,-0.01032131200050012,0.012643620700677063
VCAM1,0.008976070465470935,0.07573943730565273,0.001993602371883066,0.05776128284875384,0.0368910717880475,0.1363926417841217,0.04759443671016881,0.08156333874262128,-0.025232048231003872
NXPH3,0.03677683771533907,0.07156998462275768,-0.031107207632030325,0.030229863505866112,-0.03248176860044231,0.08580330622778361,0.04222400873628345,0.045457283435111843,-0.03525752832857923
MTMR4,0.0053081114601157536,-0.016328464992890503,-0.022503932038565502,0.013113986668167515,-0.008520583230665615,0.050020371451443564,0.009128068606099006,0.07499751329757562,0.03933497579850646
LAMC2,-0.015678345700398003,-0.0222508287027428,0.046853668038527974,,-0.025002852925499062,-0.05109108467150442,0.06621361767601366,0.0350079348924046,-0.018687904634662654
IL10,-0.012124003918218614,,0.011961540054859585,,0.0253325806692757,0.03854546398715147,0.08968844728520452,-0.01799640746697224,-0.02892697083723128
SEMA4D,-0.027379122041649235,0.04340467108677974,0.014651284363474187,-0.0021218403950144576,0.04361154018217577,0.04177904314072123,0.08896848895790221,-0.04548636438004436,-0.033287156704007156
TRH,-0.005377562693676172,0.13541062652363642,0.01476499203304245,,,0.04379950263551793,0.06062598822652627,0.008893618803228996,0.0288104097932768
SEMA6D,-0.017113355375783047,0.07106113937934577,0.04746919072996923,0.02001438332297635,-0.023195233585350698,0.04725880324040499,0.11347765678745257,-0.004862740020757908,0.022715193081733333
CEL,,,,,,0.029670951586271685,0.01568849485409088,0.004819627260153317,0.004726739532441671
PDCD1LG2,-0.012390267586470273,0.12513453414155118,0.04342510129761305,-0.027507659273101684,0.08087732538103476,0.040530228350156294,0.09609862106354111,-0.02469871984316015,0.017098026214473594
SPINT1,-0.021410727633925267,-0.02021084132515389,-0.011004569724101515,-0.01897763780997165,0.026893130345432666,0.17978753381568754,0.07831955458066799,0.06259841912235876,0.025998607020441235
CTHRC1,0.0018823275815729285,0.11611861006648302,0.013557264170982292,-0.030167027497490253,0.07069348567751874,0.039351169801437234,0.0382883256825341,0.002467100983285405,-0.037692575718371285
PODXL,0.015804505768114957,0.06153083852983247,0.004607824772205754,0.014702391695468872,0.00832239423192526,0.023289556465474513,0.02364602028760188,-0.007333563187512147,0.05523646991005709
JAM3,0.022105889272015705,0.08334365534551104,-0.017825243362467897,0.03395421247015192,0.018560622992146617,0.021691462851631173,-0.019417889255268717,0.04521901283489553,0.024807934693271673
TGFB2,-0.057367234829639506,-0.04746211623073645,0.0024117457386987726,0.02982377965817658,-0.051095267932469,0.007803189186354037,0.07275519441238987,0.012172053032388405,-0.03395368586697123
COL18A1,0.008073970331508707,0.10889689806191036,0.041875212183875084,0.009879349381252012,-0.0340399501104834,0.08325024353563477,-0.04646114874664928,-0.0237607275644691,-0.008780814727445366
NODAL,-0.03221460990342524,0.06438581165883675,,,,0.008610762427330311,0.041822745468614156,0.007323108979168038,-0.02137102056848903
INHBB,0.028680704872773206,-0.00867444273862708,-0.02936742965149899,-0.013494373360741666,0.01809226244879526,0.024540369884359477,-0.08090795765967165,-0.008786160554636909,0.012774699210405803
LCN1,-0.01567834922808962,,,,,-0.010827974188477555,0.02568426155518739,,
ARF4,0.009141592966565762,0.07867086829407684,-0.0010021240107221008,0.019367971717479265,-0.015213417076506997,0.11612787739630792,0.10062292729737657,-0.02915283431226619,0.00926350879006755
CXCL14,-0.012648197503745368,-0.05234161401430901,0.011048847606359342,0.005196311117353862,0.07348437653134951,-0.07375274324359332,-0.09972198194844407,0.05963482713483509,-0.01649451325498931
LIF,-0.02599396648718497,0.018056663723682538,-0.00462089023427129,-0.013767071019997586,-0.013688924584733721,-0.004581181408440625,-0.11871284753120473,0.06601905471730951,0.03222591001490568
IL17B,,,,,-0.021848928246525394,-0.001559174843888009,-0.018461329227573174,,0.030785521409703316
MMP1,-0.021615193403998586,,,,0.014854751278831322,-0.05325534452091592,-0.011789646394883831,,-0.01925285949072457
MATN1,0.04544589068219344,-0.019030774102878144,0.006085110967265059,,-0.01721313106937616,0.0577053828276539,0.0713396042187168,-0.018872393416064188,0.027602261920355274
ADAM28,-0.02013983002709761,-0.0035090795011377624,-0.02005966162496499,-0.028124705639585707,0.002433412327801202,-0.008745357622184247,0.06872882574999314,-0.02124102209249276,-0.019727734294939413
TCN2,-0.011109620145699139,0.06997768947868584,0.01469896894102927,0.008552704424003597,-0.06092318922275024,0.053443121294738966,0.022025912430364628,0.07229331776084637,-0.0817756824487628
THPO,-0.02682338768361133,-0.027062590567891627,0.04793242900970482,-0.014325944754328005,,,,,-0.0237693668764346
CUBN,0.05209417899492574,0.0466548539742869,0.041623224292676765,0.006109068392947666,-0.012402388131265147,0.05691003027732258,0.04825031018152436,0.07831682740966411,-0.013107807735737283
TIMP3,0.014905948474062194,0.026163308933162963,-0.029278637520485432,-0.014765817768980677,-0.04963467100393155,0.01972967401062367,0.011866527000799126,0.040061607308770494,-0.010209503951935194
PIGF,0.04306954499691132,0.06179094031725732,-0.002287652070890203,-0.020154170862454315,0.06326146245888789,0.06861066520834043,0.09062076625004901,0.030468878127289267,0.005528562300031739
CRH,-0.01836905276156583,-0.016037391085516377,-0.02178125431910604,-0.014575978268848148,,-0.01585700697963166,0.0497259949304706,0.05267138842292673,-0.06231738589465092
BDNF,-0.0003881176640392116,-0.03408678221450546,0.01474209081851627,0.0022071560715275864,0.04755797921896317,0.019994201980101618,-0.038092747331171684,0.083205880213367,0.04549937399630705
CCL5,-0.027578983241418706,0.042020750587144814,0.02776405853213024,-0.020184073769570293,-0.04858744012412676,0.11127826656190662,0.06501130206028059,-0.003105018360495914,-0.006571208722200082
GAD1,0.0016794404281257624,-0.0606524417541829,-0.020792466520203928,-0.010568057658092607,-0.025787218570735085,0.04465360794567319,0.07657686795713718,0.008832036244337212,0.026843149216011386
COL14A1,-0.00036592641797426987,0.09947856520029563,-0.00205373321899979,-0.018764982797360916,0.03613855634182936,0.041637827438825846,-0.002507465249068957,-0.037595520524289015,0.03102277786897326
HLA-A,-0.0032415148395696803,0.03335212628821947,-0.0328000639653807,0.0028398168467958333,-0.005934497179445109,-0.07531250753865082,-0.15612289373240232,0.01796272078734659,0.04105728638885945
CD5L,0.07562416186165519,,,,,,,,
FGF18,-0.016620670729826377,0.07698849750660332,-0.014825928431803847,,0.13598667841559448,0.0487129586754251,-0.013908295615377968,,-0.03327031119109244
ADM,-0.030922975839510872,-0.022684785382472414,-0.02229914947998938,0.009725824269508939,-0.020764719006477268,-0.08568050868972221,-0.12915418452333804,-0.04593011747947858,0.030303956749926284
CCL15,-0.01934869766876514,,,0.0026880253716171022,,,,,
GNAI2,0.005443558785344333,0.08886634942196374,0.03442293724869987,-0.003492338935246255,-0.049995246433400226,0.03811593571702,-0.043133347588298586,-0.004764016214308055,0.02546761031235986
HDC,,,,-0.017439995103121633,,,,,
COL11A1,0.07517603496135,0.13466673734711315,-0.028315886367247155,0.026715938709707655,0.006571495017118262,0.01825751889654709,0.01577388384734704,0.05556125487367868,0.04835163592590581
NUCB2,0.02350096375775849,0.005175537199301615,0.05551248001655488,-0.01668002056694468,0.020590175973739716,-0.10534755098093974,-0.06963101755788732,-0.025946543440488887,-0.014199616418070903
CXCL1,0.006478202496342871,,-0.013424340762805078,-0.013036695253249285,-0.04457226079030832,0.029792206717867985,0.014060277115890366,-0.028367963192427844,-0.0018593670677532993
VCAN,8.482135244324471e-05,0.116265593603595,0.012391983095756558,0.03555169740199637,0.029193129787785845,0.05751934092712861,0.10954666319083113,0.04264205240051481,0.04800147742807409
MMP7,-0.0283490651764704,-0.0005476455623597553,-0.013664486722582428,0.05335162080647142,-0.011383191433310094,0.049033292813943696,-0.05138169943092152,,0.043849571703967506
PTPN6,-0.014491439095052652,0.0353921192560314,0.020943279622800237,-0.011837162433975,-0.0095966099912023,0.018212093695471193,0.009677236798599156,0.019363813100091692,0.0004505560232754324
PTGS2,-0.05427260702623659,0.012325057560786947,-0.03350463148449053,0.057460466282998515,0.008444383877765717,-0.04740909704788233,-0.07677648505981786,-0.023331084833277043,0.019982899395625458
XCL1,-0.020129194006540622,,-0.009745844659899828,,-0.00822551814776539,,,,
CD58,0.017021610848191034,0.05171260737232343,0.05947961823169962,0.0018498563779228508,0.01591694090555913,0.07730547886370927,0.10636246954828973,-0.029117722805578002,-0.006364092788481057
TNFSF14,-0.020282238091228328,,-0.03619101063072767,-0.012733420819186759,,0.038408504711127306,-0.008683071728963425,-0.039268399479933346,-0.0006137380796392508
CNTN4,-0.0042156709512180075,-0.025316022941230875,0.04968816959972343,-0.014102368027198962,,0.017871874015365115,0.06148835276648404,-0.02368339395235784,-0.025103780503887087
INSL3,-0.018032042805429346,,-0.015756590362816375,,,0.04129232823292665,-0.039682822846346597,,-0.02780011600660058
BTLA,,,,-0.016261013901441447,,,,,
MFNG,0.049462778084893994,0.15149718627405567,0.009484651791099932,0.0035220084694429186,-0.005209685244302517,0.032071003662114864,0.04184935762367978,-0.03156665616689337,0.03215049471898564
ICAM1,-0.02863932362876623,0.052184292010349395,-0.024919264313931783,-0.023218945351041836,0.045594816869967594,0.02055686202608977,0.004995027912828111,0.04171845442701984,0.04439428231827932
PROS1,0.027097112505432463,0.09279742609650718,-0.0004005280845175445,0.014824167639252277,-0.03596289942280305,0.018884588544655443,0.017300030401501836,0.03304562764388119,0.0314398686327217
CLCF1,0.003954332961492895,-0.01832522167204328,-0.049854786720373856,-0.025892890250292407,0.007510939698213798,0.017310031288808776,0.0450894416216688,0.00443787473914884,0.025791225864489606
PSAP,-0.0008780937004806354,-0.07913125400998032,-0.01567463716255009,0.03747138902755029,0.06864523138422972,-0.04567390791522262,-0.06090831553656065,-0.014308107975725196,0.05146730082974833
EFEMP1,0.006164094372120896,0.06906514695579527,-0.024241237471429877,-0.004047306738770466,0.04024948121130034,-0.03003354171997754,0.06326970048719587,0.0045841418476449455,0.04336819619135574
C1QTNF1,-0.023162818659261446,0.13921834015896734,0.024106108432140855,0.04431261122916597,-0.016138781766616626,-0.007901857334708173,-0.14192755246521768,0.07393472050277748,0.07668640225799747
ALB,-0.027878008721993034,0.04020366672214405,0.06239247688304289,-0.01446247665891818,-0.01629434652093589,0.015776816508890595,-0.0567919879495335,-0.026302780409306756,0.013696530664549891
CCL13,,,,,0.09233523611458483,-0.040369546625546,,,0.04232926305703494
EFNA3,0.009205326806086555,-0.047886861883368756,-0.012298459871877863,-0.03468003780282996,-0.0014821782597794963,0.05320144679965269,0.031282861035214854,0.08412979700776836,-0.07235021643125178
