,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.024961425356969175,0.05133604432234058,-0.015384938161829538,,0.0816317516234571,-0.0308883080251656,-0.020450477087559663,0.03141558756857811,0.014697186095176227,0.004120296196837484,-0.0163057139721128,-0.022929648879167968,0.03605654733587653,-0.08010765039850068,-0.024828442192394166,0.05684639775266015,-0.020720779941503162,-0.048060157887394296,0.061517646664733194,-0.024205219139240584,0.05471916879461978,0.010764077639409862
CCL18,0.0026659383564449383,0.012105902155767432,,,,,,,,,-0.04779462741208297,-0.020440252670868783,,-0.0249734793105336,,-0.024719275945640277,-0.004648612662738758,0.054506037162951805,,-0.053753184966974274,,
CCL17,,,,,0.04192013019137777,,,,-0.018311987629604377,-0.015263945030516445,,,-0.025662792913394503,,,,-0.008731686989242116,0.05189014673035467,-0.0013393235817172166,,0.04007134610548862,
VEGFD,0.05999747293404985,0.11592781763076546,-0.03212575948633491,,0.05143817197314754,-0.026925352124213042,,0.04600421213222556,-0.01950987397012017,-0.011196288273266533,-0.02130006954830912,-0.01549219767834971,0.0592851136016536,0.006116599615006868,0.0015586645352883776,,,-0.016880348130236263,-0.03413094519450377,,,
TNFSF13,,0.04732511797762514,,,-0.021085658274491822,,-0.011844245657720581,,,,,,,,,,-0.01367936018735856,-0.04841544370132893,0.057261884449163594,0.03899695527199757,0.06218101405633444,0.040939494334717746
WNT5A,0.05421426898935443,0.0919240916055321,0.0016808952444324014,0.013536347937583243,-0.01123564879027379,0.017478432366067522,0.045479399453515895,0.08142559573432212,-0.07126708429614956,0.05566945443039114,0.07374930614777164,-0.01840618141375267,0.015024456311705008,0.013321605270613376,-0.07002529305064543,0.10764685798240474,0.026019899372142396,-0.022981388624898142,0.031092728593610796,-0.0815259461751557,0.06512922639175867,0.0638013549563764
CXCL8,0.04191052616652262,0.10293950208620235,0.0030705407412801927,0.027751097854739733,0.104737927223088,0.08056193856388068,-0.016847671240335524,0.14351226723166727,-0.06467417378505262,-0.01042647047086474,-0.04853573639060697,0.02670955350669142,0.026851685540978765,-0.05296383454939711,0.11133809167520779,-0.009864797646812072,0.021305967797893007,0.019761204409378143,0.0015675853931443862,-0.03366941323511649,-0.005680714958153566,0.06083899848161699
GRN,0.01358594163518633,0.018030922755643455,-0.037183746735694204,-0.10173564664701287,0.0013949728174106415,0.0070663460731200094,-0.0019836702790062277,0.0403235325104989,-0.016985928501974657,-0.012584312192762277,-0.0462126848455411,-0.02645375034705337,-0.013549854607583676,-0.07198892966027134,-0.0112057699401349,0.12617174862892092,-0.025026364619667504,-0.030438374844514324,0.1294414992065396,-0.09968265093355431,-0.030831814772810464,-0.019641472851269066
MIA,0.05463461867770411,0.07404085334077373,0.11348445026794725,0.05302184563095901,0.06384616529283853,0.023628810747168914,-0.021416680444738864,0.03842290853488205,-0.012032522271175775,-0.012733419994485531,,-0.02101020327038118,-0.03766745435616032,0.03427345735250094,0.0094310301229785,0.01014628702206611,0.09567968435458145,-0.016868683988039913,0.03225396311863731,-0.06378931795922291,0.14572445040661994,-0.009365891968084952
COL4A4,0.048556133077409386,-0.03773521990521842,-0.04804690966660294,-0.012180802829915498,0.0038165084497784442,0.08739120727166547,-0.011269276459622474,-0.02442603048065404,-0.019118281633876705,0.07516010834956278,,,0.0007525870395119259,,0.10893039209376126,-0.009025670936121033,0.03551016918793346,-0.01697771425910628,-0.005469570114513498,-0.006338057699371009,0.07874263318678744,0.02219529688528068
TAC1,-0.024961534223846945,-0.03071674719882042,-0.05538141359502238,-0.016627674686970968,0.006034796457686892,-0.06265687492734548,0.013470634496907302,-0.0580015184444402,-0.025109761695346844,0.0035060468737547657,0.07129819370527016,,-0.030192219429985203,,,,,,,0.003962566645741827,-0.01759411944158871,-0.048849028548943144
RARRES2,0.02751726607514736,-0.031202245657887106,0.03297859068148097,-0.004664173007229131,-0.021380632167001368,0.033224326732722576,0.02481747218023208,0.12276754816127255,0.0011479809420325946,-0.012322553652671472,-0.011334678960276444,-0.028413035398575825,0.012102209517765623,-0.03003555722820479,-0.03738585906385801,0.042499176195804664,0.00711115845447841,0.0839390317926013,-0.023772160585226035,-0.0036247401319686465,0.047190873323829846,0.11773232199677618
FGF7,0.011953763020898763,,-0.017336571918092753,-0.035574289714639454,0.030073555847913894,-0.05155421867228438,0.01351913993093952,0.07111117972343599,-0.043582567341527455,0.002686578145806249,0.004829253375275933,0.122408424098423,0.01656862331905266,0.026920497071198153,0.041448117679705965,0.018067334913097637,-0.0013370779702096994,0.04974617310396463,-0.01370578349042941,0.004774854622835794,0.05339207769198869,-0.052030036293724796
EFNA2,,,,,,,,,,,,,,,,,,-0.02932607213587468,,,,
HBEGF,0.030516975368070635,0.03445094522746744,0.05227210078054738,0.0030543190012441374,0.04008897483175972,0.09543570220117084,-0.0009873300238616874,0.01364430476664765,0.001938227693370558,-0.028753141815059786,-0.013016635521956081,0.04708920433572464,0.02213397880939997,0.029474175123254176,0.08105280281817925,0.06736163410340569,0.0412592426795744,-0.03019899581554214,0.014604215686812718,0.015081212790075132,-0.016212625443482398,0.09374049853351185
CSF3,0.13796679712836304,,,0.21602953145139994,0.15240943526341333,0.014390383178769058,,0.003169370096721991,,,,-0.02327433507577657,,,,,-0.010361778419445966,0.03412284252648854,,-0.006366101654589269,0.0482331078305418,0.17913450887173057
PI3,-0.006305626761514018,0.032671654137341244,,0.09331917061917361,0.06733605366342547,0.0843465791336226,,-0.02909873722020691,,,,,,-0.020468672336480326,,,0.008296103640469376,0.05081093143883808,-0.027496010615239107,-0.08039146652654648,-0.030111414824344734,0.10549085272860761
PCSK1N,-0.04363397518017595,-0.01882467690964939,0.013560445956432087,-0.01089023604953251,-0.053672145369162275,0.03985844200143021,-0.0016913856040562942,-0.006659336074256341,0.04594284321732276,-0.003121977389925232,0.06111787538129932,0.037278119262780365,-0.0008242623797125018,0.08721686793879263,-0.009033120166290874,-0.06522235231965023,0.013608085330402777,-0.02169743042516013,0.012118981556892679,0.1120318516890382,0.09842640587123964,-0.059994548943340394
NTS,,,,,,-0.05056056489848003,-0.013757226085429989,0.0065351401285797485,0.05605584955268868,-0.04231783045307754,-0.019176904752986165,,,,,,0.01782862475600473,-0.035728253881707375,,0.016771613449583698,-0.037501528851859256,
SFRP1,0.014081264733421481,0.027271511767846535,-0.021564892872809882,,-0.026672439587879265,-0.01809301128250172,0.04495182271585829,-0.0798906669455169,-0.025244143416139075,0.07771888780000492,-0.07623983491724898,0.07483517826215755,0.08026019822639338,-0.037498408792048264,-0.021039166454834973,0.03054607033582877,0.038278111152296714,-0.04608757005866521,-0.029960419050120663,0.02152991689315187,0.008485585245591207,-0.04716919186231534
CXCL13,,,-0.04836972057746698,-0.02013026916174091,,-0.018720662451692446,,,,,,0.02776421233392954,,,,,-0.026779541093685827,-0.0039020663766866116,,0.05517123516607452,,0.04481194228039711
MICA,-0.0313621933051427,0.019940537515525093,-0.0065264456610363,-0.00011419134328701789,0.01857989893162976,-0.010894330835665716,0.02563932421337916,0.0676960852827202,0.10263306016251354,0.07620645670827965,-0.017441198409600376,0.027888863528864032,0.03510769273749283,-0.0428772757873506,0.11226332085437193,0.04230732861536316,0.07329893367908688,0.06504692118213173,0.08354036937594919,0.004063713527538519,0.07851982806502059,-0.037750903073745685
TG,-0.053013577717784546,0.009237882196451545,0.010902295680993202,,0.031991975900694254,0.003987454132851519,-0.015879465490007794,-0.031189307962146917,-0.01844863454724452,-0.011046450733054557,,0.0629788755502582,-0.020209960461640555,-0.06052900116767197,0.0798620543791149,-0.005926168139787297,0.04134576836928239,-0.015333602826838367,,-0.025385181924590317,0.05837484914265163,0.03816435499019411
ADA,-0.062428673994421334,-0.02796180125603162,0.04765730436335737,0.011428912679550023,-0.019887177077233725,-0.0215041624756718,0.03235808801738884,0.06416061613280512,0.0392016742996901,0.014396099732148416,0.006991797578133578,0.08270463988293751,0.04255672736414027,0.04552787893375971,0.08000822412726058,0.03671628307334122,-0.015083326792543867,0.03850411700526595,0.029699968148668977,-0.05561816425516516,0.023251486719817596,0.02879399953634397
LAMC3,0.011299844683962864,-0.014792557042491994,-0.05423645677368156,-0.04042071740043779,-0.0015782362360566694,-0.0223270472541744,-0.03547121690753359,0.11309452903857375,-0.014044668617380168,-0.05308224393832184,-0.027342474975234562,0.0862630967971059,-0.019968173231010685,-0.025939536450191633,0.024926071071238332,0.09322823333721028,0.05909110402432982,-0.01037623586777104,0.06713253744110455,0.027080315708312288,-0.007677026184202291,-0.04343155329721531
CCL7,,0.03163738479936215,,,-0.020810632838767825,0.0073367835823527445,,,,,,,,,,,-0.01611516892981348,,,,0.03549114401211971,0.054962880080046905
NGF,0.03978902293675966,0.03841849896172881,,,0.09350190519626772,0.00021828458342577358,-0.015153269220439922,,,,0.09001465892409041,0.10875542299810324,,,-0.0014114817430624282,-0.03673440471063961,0.036670016334230796,-0.028931880388610512,,-0.0246628884464034,-0.00886614628518654,-0.017376523642147618
TNFSF15,0.014826402966717913,,,,0.02576210460361582,0.0211195896199936,-0.01839939093115773,,,,,-0.014821554048332984,,,-0.05764197082985263,-0.01819769341167994,-0.014650933623330104,,,0.05985450585409746,-0.012217573030760147,0.035891598755758584
HMGB1,0.03334236679774709,-0.05671964928323104,-0.03728790854441835,-0.06341670292981182,-0.10038447289389389,-0.05100464523884105,-0.03401951839809794,0.1393882416827191,0.004221482499019037,-0.09829604983161401,-0.032626114388998276,0.03171958576201684,0.0385876047321607,-0.045871843525140295,-0.06561193821268456,-0.013824271236314205,-0.10472818313868965,-0.023174239091085295,-0.04680507307555086,-0.00786069008854484,0.003970052706778037,-0.01764918387418673
ITGB3BP,0.008724562686574977,0.03199541795622214,0.04862859598987941,0.07403267858296439,0.03103463230325646,0.05015576681402646,-0.034630366787164656,0.072589164894378,0.015766945866124378,-0.050333294787175395,0.03383233727425709,0.03850549541178138,0.020383874554299245,-0.009331580646045359,0.06860158992543722,-0.015091164704583668,0.011055252214981432,0.058017727622429266,0.01891546628149111,-0.014635388610879152,0.021572055054695814,0.005163489463615123
AANAT,-0.04051597012500635,-0.02778478457153561,,,-0.021085660524923992,-0.026925355967958794,,-0.005742975906896023,-0.01659096486249288,0.07767808077056415,-0.01802912261322374,,0.04625766565253307,0.05593222329573466,,-0.025746162083462327,0.04298616967834539,-0.00887230820443636,-0.015323044473406698,,-0.00849311042202848,0.08085930877731701
RELN,0.031307061476028936,-0.023059506010116707,-0.06116578670900072,0.019115780706497762,-0.0032890927806318903,-0.040474343396286534,0.013433932943338969,0.02616523661835334,0.0538806854101568,-0.0023891425250546676,0.08078838379137354,,-0.0029652824319717948,,-0.04926651430592709,,,,-0.03864007626136737,-0.023135553858815213,,-0.0511172470704769
IL15,0.04332943389116525,0.04323072614974418,0.011400292434567038,,-0.008672066653217046,0.06195187517421634,0.04293947988958696,0.04820390439116321,-0.020573586091067228,0.0054195303950940734,-0.03694569932262961,0.02601711924695779,0.05232342804915154,-0.07660219226141748,-0.018429469684621873,-0.02740998319097309,-0.03298147825855845,0.0514282861926592,-0.018246100570192332,0.05843480934920483,0.07892541792914307,0.03333259913245689
UTS2,,,,,,,,-0.007874867108919768,,,,,,0.02995726336529262,,,0.03140971802271453,,,,,
BSG,-0.03913663516006027,-0.06255952161086387,0.0698591890866226,-0.08172164003085566,0.06087541435002507,0.0894924759011258,0.021938433840037727,0.04081359761688605,0.015566398645802386,-0.024638700546347436,0.05126423967065627,-0.005282324370565203,0.019392925674464018,-0.018909598331217893,0.013927631150434962,0.07107064182160033,0.06290328271108477,0.03463082601803488,0.048054951236472916,-0.03407374482575514,0.14915223235142364,-0.015535800128330595
ADAMTS3,-0.004753934907119001,0.03401115041598369,0.010795826871189764,,0.043181735112779195,0.010606030710912385,0.01588356093515022,0.10187018442901741,-0.03672891983091356,-0.02311234991422406,0.02693954651821715,-0.01494257720979848,0.04999942145764653,0.03653294199628901,,-0.030828408026997878,0.09037514580900465,0.02857845947360912,0.06506355214786214,0.01326539158001069,0.028204127591909465,0.029882655407877372
CD34,-0.05064969975857796,-0.0012207817655388712,0.02515999097255903,0.015733179883915448,-0.007713959671188096,-0.06138208523974674,-0.039432623614812604,0.01897684130212842,-0.018634454529456956,0.04844118113924228,-0.03304426734327441,0.10815351828442876,-0.014514079643218271,-0.010623974547045655,-0.014822147597155281,0.0672430615229707,0.03969813852429701,0.010048843678237222,0.009479155937456747,-0.05708263848490417,0.0605597042307198,-0.02345021417376485
CCL23,,,,,,,,-0.02652356561299762,,,,,,,,,,,,,,
PLAT,0.05880004691585139,-0.03207595020048281,0.0037961272580734565,-0.026861394522671007,-0.0692748885427102,0.01801341444038261,0.018860100763903667,0.07507280091483108,-0.030999101032125116,0.03234553659212985,0.05439466214402408,0.02744398547767947,0.056691812629457834,-0.026215991036438503,0.0103402021720916,0.03839706558272052,0.02964522976394337,0.048406980546336416,0.08900200781553545,-0.01529233176544936,0.041026326496012865,-0.03155444061232325
NTF3,,,,,,,,,,-0.006705363346883327,,-0.03157078917748314,,,,,0.10108424914750053,-0.02971157585908729,,0.07684199684344571,,
LTA,,,-0.022429502827188676,,0.02843677439701101,,,,-0.01597882821152882,,,,0.03323162558185296,,,,,,,,0.03439988717886989,
CKLF,-0.009516480214405881,-0.03072745801976439,0.045314475589379455,0.029178936302335905,-0.029464404224987473,0.013175053784305757,0.028408638579357815,0.10188723436370829,-0.042937639275840836,-0.05359606689226769,-0.011396269521869385,0.05322799084663083,0.05261774675609884,0.046802831590043385,0.015973654377919925,0.039702658792579046,0.04295098055971114,-0.025472968294416462,-0.06556653696731873,-0.01333195595957133,0.06292316416991925,-0.07216352282685341
APELA,,,,,,,,,,,,0.03126642105032879,,,,,,,,,,
CD24,-0.10414924119542085,-0.04817118331812439,0.13847086668266817,-0.019239854927893478,0.044672328310376506,-0.03920277781396464,0.03977634727519908,0.09595495112266984,-0.025648532439788554,-0.02814794162505268,-0.07631812385460195,0.1103666896822383,0.06140136973814093,-0.04507505448552889,-0.04452332848396256,0.04615583873843684,0.011129521066368128,-0.05189803018361032,0.04914092929682894,0.17300801864555615,0.017712979925646546,0.09257807501745279
HSP90AA1,0.04598540085788837,0.0005229431048891034,0.04226051948877342,0.08561873722996649,-0.02934999767312931,-0.010905602835707573,0.024923730625199807,-0.09769150080927397,-0.01982067393737556,-0.01871464892364589,0.031089571985858586,-0.015842316263240057,-0.036079700600632765,0.024732362253495472,-0.06529733482637087,-0.09210392449768061,-0.055757054003011564,0.030869474414914534,0.02571290064615999,-0.049076726256082545,-0.07745579214529363,0.10201801369986058
BMP4,0.04135748771853329,0.04024912931273877,0.07597538883126112,-0.008430559820901047,0.04290071596163626,0.0036648829904967622,0.13829882916089295,-0.0076384393934950355,-0.013214527638655715,0.022012282773390724,0.13908805953166098,0.04114235513062497,0.08766167275910675,-0.0032569712633343808,-0.0024295227757805296,0.030808177151688085,0.039963161014559136,-0.05661503071343279,0.05707798856049782,0.02217756086487575,0.023482905017484654,0.03902239364513745
SCGB3A1,,-0.030165349863243117,,-0.02963327927166201,,0.01448955030825552,0.07300009351451177,,,-0.010740764904404086,-0.01348288599283741,0.0215640764089113,-0.022278127927217065,-0.054979614412081025,0.0035008184326429373,,-0.05180017591447488,0.06528980686190976,,-0.009319816119651367,0.017419263685539237,-0.053716963715024414
IGFBP4,0.020387398724611677,0.030976032836937627,0.05181941110157682,-0.010507659395492776,-0.021411507801998932,0.0034349983804701904,0.038659600724417584,0.06459797369991362,0.0009624141838213428,0.0015336006931598995,-0.029995509871002385,0.08774607425547896,0.034276193618959554,-0.04203164796645475,0.008484992794666978,0.12732926041237744,0.015174315748525404,0.030694926986172332,0.08501365413262563,-0.04435693512454232,0.007380300947796938,-0.0068696511039069074
RSPO4,0.0026552966368182753,,0.031336524357772295,,-0.011177387584690748,0.013497610541835544,,,-0.018584349976309235,-0.010740763333324249,,,0.011888184479517767,,0.04380204775515498,,,,,0.05626021371220078,0.07004224781946289,-0.038905907535932815
LEFTY2,-0.03199588609436812,-0.00018854992932759563,-0.022704971247797398,-0.08268592126936332,0.06553595808192679,0.0419536073897334,0.0036755647159947137,0.09666842581576507,-0.018877024593364912,-0.011777378357411857,0.007922343371366453,-0.01675858087863057,0.024336161622097768,0.08632540574059118,,0.0726649545963496,0.17134406550148015,0.05079464289741391,0.1497873895488128,-0.025787503576847542,0.022750410274248824,0.061767828237263504
PF4,,0.012539183396553058,0.026677444215134984,,-0.018156867157910997,,,,,,,,,,,,,-0.026879375451087404,,,0.059511724558687286,-0.030477198851572337
ANGPTL2,0.01620558616866003,-0.011621431318074325,-0.02429510117949334,-0.09001849676369846,-0.029238178132506298,-0.013414366654259198,-0.002861358085942898,0.07884431825367047,-0.07834974184805502,0.0469407507148964,-0.023826594478931363,-0.04260471961880365,0.0458538824748129,-0.004399365212850401,0.04193155832129667,0.12508109287333666,0.06255456267510989,-0.013263137750007882,-0.048009311637077355,-0.09196053854745165,0.0767016981971124,-0.01463405200894456
LRIG2,-0.06304771573929242,0.048632327229906486,0.024271553153095957,-0.023640733969588854,0.009447422901342314,0.06363290170846554,0.020727698041160314,0.006022033403696562,0.025050040339881147,-0.01666234644099917,0.006770744230379949,-0.03230765470620126,0.04069203452220823,0.10452507842972378,0.05546145046983484,0.060986080133260775,0.016206075094748015,0.05408019401719803,-0.01784261870834177,0.04304546811705351,0.0757831289879785,0.024606776291629866
ICOSLG,0.04463413471522687,0.011574694915370073,0.013944118783964222,-0.04202754631494948,0.08343166606586871,0.0687685702048636,-0.016855734640121,0.10649040909748189,0.017158124007276204,-0.020383963056075403,0.017972688105167934,0.012134962648848238,-0.003348842341967351,-0.009799697350869298,-3.9597454742739816e-05,-0.01389421646115362,0.04505829527870525,0.06009078163031566,-0.0290069504210621,-0.04423688420618765,0.09473697636551669,0.016496821411099837
WIF1,-0.07254965146943797,-0.0494013573749754,,0.00307018696503737,,0.0027600669879457892,-0.0172872153244505,-0.05566048550081049,-0.014341102693703475,0.07910299853961641,-0.043928878385833016,,-0.015799470905526164,,,,,,,-0.024901599712243108,,0.0111200964516125
NPPC,0.09293923645809636,-0.006471772868452999,,0.03319049832426435,0.013760655005289887,-0.051731735546693414,0.04002711624965433,0.03663362900482202,-0.017978798799578907,0.022776914277932374,-0.0004633119478522714,,0.041189787653352815,0.0007319802097982953,-0.05222293004117478,-0.030828348819194207,0.08443838132165776,0.014063120984787994,-0.011788867949224343,-0.049198526935110114,,0.018438200214465884
LYZ,0.03821544358177423,0.06221989802997448,0.0011091374422970246,-0.0030330097275755035,-0.002588261930667224,-0.07046580947921319,0.013760123845907314,0.05489832168378478,-0.014410357355053137,-0.02342007399164691,-0.054761186784194574,0.07628804148411339,0.01190201702580766,0.0006954507520824238,0.0766967318023232,-0.02384511279588706,-0.011840685578911506,0.00022790428174894903,0.015192561952952387,-0.05511122292843859,-0.040436874791971555,-0.031031905507059677
EREG,,,,-0.023864330307950533,,-0.006244361109511385,,,,,-0.019727443752781473,-0.019596544663907117,,,,,0.03404691238899501,0.03256631773587075,,-0.03336431474255417,-0.02653709241658734,0.01099154216742932
SPTAN1,0.022864259328606373,-0.07942019346494407,-0.03308275461065158,0.03159790238643288,-0.12008632749899792,-0.04429627718348615,0.050561631585180865,0.006153881688709457,-0.023476642053322352,0.0510767798682273,0.011746618982310436,0.05390537756748436,0.026225144837813515,0.12598408915323184,-0.01559627026793965,0.01074317287606637,0.06682005991432755,0.0915362409977776,-0.01574610018021102,0.10587160814088067,0.021466552171442235,-0.09177047365264401
PTH2,,,,,,,,,,,,,,,,,,,,0.021499056349779305,,
LIPC,0.06098307935482198,0.04317351470884787,-0.01970474150231765,,0.014451663853680484,-0.03582979903954537,0.05252893491706848,0.04373147337712029,-0.034745334868197114,,0.07290391687841088,-0.024502961742172993,0.038129679301317006,0.04908597656798864,0.09684467190665225,0.01229613789144151,,,-0.03601053023706546,,0.011158462057243287,-0.006399486777533874
COL8A1,0.018741367037461844,0.12684205618866398,-0.010495852993596677,-0.034612827751800544,-0.04831517025051209,0.046351411926567096,0.06475486172374498,0.055153561558961534,0.037920776534249266,-0.025268319766765298,-0.04695928203340662,-0.08131516684845463,0.03592530328225103,-0.02674611573158353,-0.024141798168634106,0.06453533768451152,0.03742745612296704,-0.0023869525517127986,0.047164111398589816,-0.03799922277342608,-0.01649950226099924,0.0514469853880201
GSTM2,0.08023555505578636,0.002844146824107155,-0.012260441120277006,0.006106667162572979,0.018625564911911825,0.052608065428176275,0.12182752440902844,0.13119326884280935,0.011213156803447371,-0.03174621259855075,-0.03137674233262887,-0.025373505872989977,0.02900389269506514,0.03756545595965548,0.057107522348844156,0.010903019147686788,0.07101799767768913,0.056467501791907286,0.004629113730645343,-0.0025741488815776746,0.09760783781413197,0.07725388274851473
IL4,,,,,,,,,,,,,,0.052146896452800566,,,,,,,,
SPX,-1.7761102159908792e-06,-0.030622610862844825,-0.020965593968321733,,-0.01385657171950638,-0.029069540955662217,0.006504617336783926,-0.03252101055893951,-0.006644131296163848,0.07990947109442703,0.0006499549914856957,,0.04588904534110155,,,-0.07277800874869357,0.04980554341825657,0.04037272319706182,-0.0023851971725982845,-0.03067174245475362,0.03465103472340365,-0.0947104592701481
MFGE8,0.025350590961419454,-0.02749916872311976,0.06499769651224836,0.003644025095451064,0.05677959843591335,0.005178487271643067,0.04232851074512017,0.04447189880041678,-0.044882395090122276,-0.014788760421087057,-0.015813634110347117,-0.012887379266119513,0.07837462067259272,-0.0636469686883602,-0.00643578370224863,0.11583693258629045,0.04583973963235373,0.005017284093906876,0.017866675259626645,-0.005130119146913609,0.051298348052692934,0.03254970628246067
TGFA,0.031800949713640454,0.04214101533750916,0.006010575828885598,0.01291708314805141,0.04340015135697373,0.025543915902589236,-0.0384315399019272,0.04912904370591264,0.012725552609020347,0.015730560878708208,0.00423408310072726,0.03141613607926365,0.020645190173442133,-0.05838615758907545,-0.06414721066751738,-0.03944158546608581,0.052215889947210055,-0.021534734345609926,-0.05458031490254851,0.014202936792542864,0.10233557535465103,0.12665775184858152
SLIT2,-0.052944943450228064,0.07599454118755988,0.025575030257143732,-0.0220255329348384,0.006056023375846123,0.09819399742701569,0.019148367259800275,0.011845381966687411,-0.020127451872618697,0.06154697891661898,0.050437343613557124,-0.03245702284503918,-0.017195545063505673,-0.054127048726190556,-0.014789023526491044,0.14756124411832508,0.06562218212565285,-0.033925285339835805,0.08661773996700911,0.04108537147359615,-0.02102851242635527,0.0010269156762022376
PLTP,0.049681540996444604,-0.032280329269885735,0.04311803366006995,-0.11068878741840138,-0.06939960335717539,-0.011308575242359838,0.014510225720395052,0.09910307708497995,-0.062180690425970735,-0.021015201630918308,-0.0844021407510115,0.05020791427628105,0.019758180561327904,-0.025439048924123277,0.007132400431035472,0.12358237839247627,-0.04814063156352837,-0.0056136126125663505,0.06229699950324461,-0.08956171356071675,0.0034114143470644165,-0.015533316718484796
