,UKF248,UKF251,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,,,-0.024056558030629952,
BMP1,0.052690191033936636,-0.03384185151046723,0.046046158336731896,-0.036614938902907575,0.04355302791231138,0.01430834809423368
NDP,-0.0310044792189145,0.0006727402531228074,0.0036473555898264205,0.02568725397464228,-0.030982336340691682,0.12097213483445417
TNFSF18,0.0206481108747002,0.03676989825138063,,-0.014454463437191421,0.021445833238122648,-0.02011093768131439
RTN4,0.005882302240889612,-0.030332417620152593,0.01851318628783332,-0.02082728323182392,0.014414108997469567,0.06161131741607353
HEBP1,0.021078398354144556,-0.03394336121100486,-0.005043872252724281,-0.019355368543891947,0.05950789128286151,0.010107197415646781
WNT7B,0.02607540240366552,0.12454085514910879,-0.022088080988344146,-0.026586869441869308,0.03575258863280046,0.05587399131391752
PTMA,0.039424815086361295,-0.0544071328979935,-0.034254948602948095,0.036527599499615544,0.061931383918151305,-0.0060702360755670055
FASLG,,,,,-0.000621680028774736,
CEACAM1,-0.023129600325941548,0.07421276487767074,-0.001709879069820461,0.027392828266063048,0.02846988692482513,
PDAP1,0.008119732781422185,0.008910333383538064,0.017370695587128195,0.03650939334425069,-0.0061538460641782766,-0.003339172159723799
QDPR,-0.043401919553497634,-0.014653682479773077,0.01645469406373805,0.0007518932582715528,-0.03560692114113093,0.11681908761575485
POMC,-0.0026667349900243702,0.01798728980979008,-0.023751664242139484,-0.016771816340473217,0.06220459479922942,0.0313884925165782
CCL18,-0.028863555828989466,,,,,
CCL17,,,-0.014783245873026677,-0.018027530103767925,-0.018911094241381456,
VEGFD,0.01721836207964084,0.0126192346505088,-0.016470168412261142,-0.019206808536089987,,
TNFSF13,0.010618707943679319,,-0.010197152144401426,,-0.003930818823249894,0.034948455706796014
WNT5A,0.047268831483716314,-0.008103219823971095,0.0024097834608057915,0.0008807157064629214,0.05229994971953101,-0.037871249519325786
CXCL8,-0.009410848085798892,-0.03617981287877898,-0.020615139049637184,-0.005289042230267847,0.0014361346183655625,-0.029082101474662538
GRN,0.10002633546517976,0.042175336016392596,-0.011166244146508963,0.028567793042601267,0.07079153014420315,0.04233103212823719
MIA,0.04636712404905006,0.0032372518874567244,-0.03112855624527908,-0.010995918200968196,0.00029702875546705845,-0.0008102249442890162
COL4A4,0.06937177404666191,0.1310038893190277,0.02692811770183074,-0.018821299176165502,-0.005267945764195938,0.031533130574240356
TAC1,0.009147814476825765,-0.03436706598992525,0.0075139533268962395,-0.020929892233246566,0.009459243551223358,0.10266265022069714
RARRES2,-0.008758752589378463,0.02969589517154814,0.057848978212020306,0.07362728310508228,0.06043883860026844,-0.06060591599596015
FGF7,,0.031813259411100914,-0.0262046749416925,-0.0025181899911825246,-0.005984007386163173,0.03696379625791536
HBEGF,0.030192056336653415,-0.02617540853405452,0.012766064532834067,0.029863285036934382,-0.01164494831220897,-0.01457318570136893
CSF3,,,-0.01762034008453819,,-0.019910464855553027,-0.017970673758827743
PI3,-0.030365677670243185,,-0.009195886974625029,,-0.03309323721071335,-0.03374206319246212
PCSK1N,0.02452075341787766,0.050153437620152265,0.004006944874314277,-0.030777312720774917,-0.006852709570977542,0.061633008909024366
NTS,,,,-0.00856325547288484,-0.029484683435845618,
SFRP1,-0.00637839246521126,0.000790912066302818,0.1442527401364901,0.06014288769147234,0.06230128483763212,0.058450114441055884
CXCL13,,-0.002114568528274303,,,,-0.02154075733491108
MICA,0.05057092498880308,0.027900139738816863,0.05905259058757867,0.04617940037959388,0.03219474321731853,0.0019133114882464537
TG,0.016106811368654536,-0.03668370258372456,-0.013920014408210385,-0.01816205435483078,-0.038829204237771836,-0.026881677564453383
ADA,-0.038270681242175586,0.0768272906677202,0.000994585212073958,0.003883220658963205,0.0564858883634366,0.008097595623467133
LAMC3,0.08129275580351686,0.1026173442709311,0.0019074972838785914,0.03828279086910505,0.09733604401621186,0.08256203062410024
CCL7,-0.018359659835930155,,-0.010064148176721148,,-0.020864237153875663,-0.07520933342689844
NGF,0.034230776793245904,,-0.02305953397700138,,0.05700692489174726,0.02617978948397593
TNFSF15,,,-0.011206921225960923,,0.07149293411576521,-0.021516430567713497
HMGB1,-0.022846476322888675,-0.05958907636486464,0.006461980076899727,0.04734869195674315,-0.02413960621696142,-0.03941302621694602
ITGB3BP,0.029686620099284522,-0.009760184156696841,0.03759149674917165,0.08537854628177462,0.01575071538253137,-0.05868142725766625
AANAT,0.03634678298920426,,-0.010197153232724064,0.000288572205143811,-0.022075232992936174,0.04151931726109657
RELN,0.004637075644737666,-0.08230143968501889,-0.017699974410103656,0.05309930979613116,,0.034311314459939304
IL15,0.07930255525012544,-0.04673447586373182,-0.025844745790008474,0.045561449976664926,0.000503927395678761,0.0008103955887908535
BSG,0.04339581585968802,0.018250993038375303,-0.043403859909260524,-0.05375130029229476,0.006941849855622971,0.028513373432211882
ADAMTS3,-0.06169168239479363,0.018074790910325447,-0.016526783721649223,-0.037509454458776924,-0.01995963568391178,0.02384386914305051
CD34,0.06824015635442526,0.029123278659174908,0.010414345916676988,-0.02815482251633186,0.1058387005638603,0.03665908312320939
PLAT,0.07429387680902055,0.029274122489201214,0.050096501790899584,0.0032677390312199927,0.001013813887567638,0.1093955353460553
LTA,,0.020519852662549985,-0.012898952846314532,-0.015730613870696207,0.012386023843851523,
CKLF,0.018500908557254257,0.032721916775931274,0.034141294510754316,0.09427969443959389,-0.0005922039072625803,0.029721015582296277
CD24,0.0510050800061562,-0.025335171366107655,-0.008730363505689133,0.07798676564842467,-0.010873534736164514,-0.04943569502003323
HSP90AA1,-0.06870320805068143,-0.01986244328605449,0.020001691177658567,0.0626675555896174,-0.041255762011786476,-0.001649554879393797
BMP4,0.04311426414627962,-0.028597530207056004,-0.030094805445762544,-0.024491264216207766,0.08214225480063787,0.07303833170387959
SCGB3A1,-0.0183596579999887,,,,-0.0023930547508940274,0.0975741013140897
IGFBP4,0.07005138999785458,0.026597059751931197,0.04053857099127114,0.05412654225540745,0.09670419652445719,0.028866155185015015
RSPO4,,0.04933974996267339,-0.019744107233011357,0.012423526038398972,0.04810563075641585,-0.016882480594857845
LEFTY2,0.05282059323169591,-0.02730863260017009,-0.02882158831859348,-0.013965019830935906,-0.01298754634352064,0.08191132249776246
PF4,-0.0009544439378251029,-0.024539530213958327,-0.0087807710086474,,0.08629224243430558,-0.0011024411496831723
ANGPTL2,0.047016167606393995,0.008072002488734735,0.02481574403025937,0.04018366697722675,0.06344365548811262,0.0835257669303122
LRIG2,-0.011943617547805084,0.03766717287195225,0.05455810400298932,0.025782541962661915,0.04749635610199524,0.11018717956987768
ICOSLG,0.03086856739773843,0.06218838853191586,0.003068259483501209,-0.009490989342743263,0.09409636527737018,0.020667487713941203
WIF1,-0.03426874254566481,,,0.005221195628128246,,-0.007100512241233189
NPPC,-0.030951486135665666,,-0.013621141228963605,-0.006718285973133275,,-0.04542471983903078
LYZ,0.03925550346492096,0.048649919889433194,-0.012109411184395092,-0.03598299016383986,0.03267685849831162,-0.02198758958325331
EREG,,,,,-0.025126275135677497,-0.009633932038143184
SPTAN1,-0.005747900706062584,-0.011861647248164598,0.0038783195149446658,-0.04909517397936489,0.03620368945318275,0.11318772607504189
LIPC,-0.0233163283061096,-0.028044517059603875,-0.015779699471118794,-0.017865486327030243,0.07722188155570904,-0.04193149504234334
COL8A1,0.06564877270187895,0.0489512456757797,-0.004819926086359722,-0.05239423210636718,0.0013991504114510697,-0.017762036575115752
GSTM2,0.09197981755640526,-0.023119516527478078,0.005315819760356031,0.019598435215438255,-0.038536424163510684,0.05893481233799216
SPX,0.01157653810504236,0.043150270476754425,0.02198656069739759,0.011183524129349098,0.043963970707049875,0.07056743361613188
MFGE8,0.0018050793469042937,0.0009608909725786065,-0.04876907546761856,-0.01812976937090511,0.09193198374102315,0.10036347230841773
TGFA,0.011554062464207416,-0.05034423857566925,-0.03254768012177437,-0.05386425574710173,-0.035268951937746304,-0.05082892863526983
SLIT2,-0.018319727663799253,0.0032239696650601885,-0.029885192489963096,-0.047081458673525124,0.01612087506309948,-0.04271456306876883
PLTP,0.01748389056939308,-0.010501859097536216,0.02060865732024387,0.07663910235132587,0.06580641723574672,0.060647690261067186
APOD,0.04006083145442217,0.02748049414305409,0.040968199841064736,0.04103123431431788,0.03172867729491605,0.05179394704746282
B2M,0.1628338626353258,0.1260860393078799,0.018768448202829302,0.14399178193903323,0.039899356202366267,0.01999488877319925
OMG,0.013113933624077591,0.05293890124890466,0.030824932314877273,0.007797974335666379,-0.007956188821058797,0.09013547201413864
