,UKF248,UKF266,UKF269,UKF275,UKF304
IGFL3,,,-0.00726217703159207,,
BMP1,-0.016266194793998344,0.003978294838985226,-0.19846703891515816,-0.026335571323668344,-0.060091677509747775
NDP,-0.013628152455873217,0.007606387829962364,-0.025272900588668105,0.03203570608935927,-0.038532912824427126
TNFSF18,0.03732644047720838,-0.013966648626799692,-0.0466080467813463,-0.011390332167123375,
RTN4,-0.016154019680643946,-0.062027599059643966,0.25725344112748816,0.010170702710440557,0.15380198042494683
HEBP1,0.009951535990149802,-0.01850161906902231,-0.07884682959065502,-0.029557399839792737,-0.07334983929261073
WNT7B,0.000553436995337873,0.00936997407883976,0.0682597987303082,0.004341931410865309,
PTMA,-0.05512782544180363,0.005436224419059519,0.0014925840340252188,0.07522797387521166,-0.1930787468319888
CEACAM1,-0.016909163745350494,,-0.0483279441420239,0.013606015642305302,
PDAP1,0.026029657941611824,0.012891150293548342,-0.16298461476030562,0.06013515392435326,0.01942334420227414
QDPR,0.030415864724411924,-0.003988121760160785,0.12851183410498454,0.0787877113561705,-0.16021282658801553
POMC,0.013689237395026048,0.05074173920403065,-0.022362575454713488,0.007543356832248221,0.057862551613971615
CCL18,-0.021101038708310708,,,,-0.009683172380850561
CCL17,,,,-0.014205961841958993,
VEGFD,-0.021101045408878808,,-0.05258084794410676,-0.0151352507858233,-0.005618486689920859
TNFSF13,0.02787028977933171,-0.013544735560735531,,,
WNT5A,0.0032370781567971877,0.020321610390061345,-0.16374477822785602,-0.00043355487906466395,0.07526358353149051
CXCL8,-0.017877292605215683,-0.01926650783503508,-0.06249879194725997,-0.02806440187568921,-0.05973839225341319
GRN,-0.018977706020734647,-0.0303750861232964,-0.20494502543095108,-0.006391365145154953,-0.12795839346019705
MIA,-0.04204056262289429,0.005181982934326975,-0.06993522822739955,-0.02792200591553744,
COL4A4,0.030796873304172665,-0.012887217473990124,-0.03092909032302387,-0.014831463676591923,
TAC1,0.009743782807425355,0.024974760076502546,0.20946381636614075,0.06122740435669038,0.11550880822359114
RARRES2,-0.01386616317781851,-0.07053415414038021,-0.21418335759198895,0.051248601379351846,-0.07862777420014994
FGF7,,0.031729526342391505,-0.018606399459449433,-0.03381021771920689,0.02191188625679237
HBEGF,0.030304901287792552,0.03755497435667733,-0.08268499946202994,-0.059942922252661346,-0.08514783245398623
CSF3,,,-0.0327223822506946,,
PI3,-0.022199182377950294,,-0.03684583430297994,,
PCSK1N,0.07054263162416041,-0.013893099768478969,0.1476436768685659,-0.08423626961872507,0.1749004343198798
NTS,,-0.015732364454543294,-0.04021974400612397,-0.01694322320330275,-0.023603174558240278
SFRP1,-0.040353300107278174,-0.002059836915546156,-0.035122311582918064,-0.021461390357079214,-0.0487798863886466
MICA,-0.013837073612264878,-0.0006488901020414873,-0.10363162873938891,0.007953829978887765,-0.0033112743534046414
TG,-0.021528077072210484,-0.01815929584065836,0.008720447661169774,-0.014311968952551343,
ADA,0.017393573779311833,0.037238056981336934,-0.16473568538034827,0.001929654165287451,-0.10139043736329703
LAMC3,-0.05095425242288476,0.0030263821544463635,-0.1174325968063118,-0.029441104389035178,-0.045675449558423904
CCL7,-0.013422043187079595,,,,
NGF,-0.023044981625815603,-0.017328838864271875,,,0.021033566772765366
TNFSF15,,-0.02104100943555473,,,
HMGB1,-0.03730120643803008,0.039214178800169475,-0.16879116362133917,0.08844220929900425,-0.10822787949709686
ITGB3BP,0.03267549703201003,0.052680064621204954,-0.11344257041790953,0.025253338148353045,0.032581230462012965
AANAT,0.04916381196669958,,-0.0295164743206357,-0.012870837318436322,-0.022190469924797052
RELN,-0.04204055139870473,0.018120450577077125,0.09643314426560916,-0.02833742905513241,-0.029725818143469824
IL15,-0.04244012378926977,-0.0149719290869542,-0.07699099286775082,0.003549719994309768,0.024186655327011277
UTS2,,,-0.09736434932978205,,
BSG,-0.003884893517028989,0.016692792274050367,0.059716880937330796,-0.015629645097999495,0.11502824841331737
ADAMTS3,0.047328932199612456,-0.024115446568517333,-0.18997864972557904,-0.01851263535498676,0.11887968330691918
CD34,-0.031319526278228906,0.009899486802228552,-0.10322289820700617,0.050242369992866256,-0.055758130262729244
CCL23,,,-0.033585062344976144,,
PLAT,-0.051961270938187865,0.06050832228451836,-0.1723494513298906,-0.10698647611560928,0.05503776532037865
LTA,,,,-0.012395957688679392,
CKLF,0.02486944320235553,-0.007619334640787457,-0.23615468716018043,-0.009518709052364778,-0.0825544876975958
CD24,0.016902515471269853,0.03261726356276418,0.007540069662756667,0.02296088960006187,-0.011408205354014227
