,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ALB,-0.008293525466817912,0.004504258303035859,,-0.01714040473245403,-0.012067274637927677,-0.0022497849151007373,-0.021673963530444085,-0.016202949021848063,-0.018677752482067187,-0.050144137970446444,0.023838712038890486,0.01983904789969829,0.09309766037003041,-0.004443235182314364,0.011667035245177797,0.017693670026095246,0.018535440103615925,0.04641772856700143,-0.04440131590106007,0.03064923317510538,0.059561998895328254
CCL13,,,,,,,,,,,0.04636694460890528,,,,,-0.017967144515186384,,-0.024465329858242874,,,
EFNA3,-0.03191503943556565,-0.01401080027738931,0.04033575018478109,0.0007619956984109297,0.024822649301202784,0.07856496093611004,0.06819885077026312,-0.01749720754280235,-0.042294208069131735,0.08365753053825326,-0.04444738055860578,-0.013651182695878675,0.055245403911009634,-0.0565727938072073,0.07607764951083554,0.1051636846427177,-0.016857185235525575,0.051507993008392386,-0.04347990620150746,0.07586662218216196,-0.030477043167443135
DRAXIN,0.07841790909828895,0.015068686414173057,-0.06910163700875503,-0.02532944983584324,-0.008075267461585848,-0.008288768829205364,-0.07742868443817043,-0.0134837459972248,0.06126417910616348,-0.022303843321522188,0.008988661768810248,0.010748362600803434,-0.048945781345093496,0.010170428431022293,0.10179604255578184,-0.020966428906660048,0.009948185879960028,0.0664322393996413,0.05013130269794793,0.09679101838820114,0.04115742620679709
RAET1L,,0.0034543455039143327,,,,,,,-0.01796266429947826,,,,,,,,-0.02077639976376687,0.14454484128601247,,,
NPTX2,0.05704567745191153,0.06430997832354127,0.047958234990790216,-0.034077173881450755,0.12413319984731158,0.07057284427041101,0.052092634844842556,0.05527684665426286,-0.016977630954675776,-0.039953004384707884,0.04327285335575474,-0.06086819119309047,-0.01792388389298512,,-0.016781524170380868,0.05251128274419448,0.006727265901922119,0.014913692961406324,0.11178349342954887,0.10739369081177065,0.004747391134551989
FGF11,-0.11267735103000648,-0.004516058157545595,-0.030438675825322125,0.003941546279154198,-2.6747819506849747e-05,-0.005646993590850258,0.0025085714799522344,-0.053934358715647286,-0.02491758861313021,-0.008858944089217795,-0.04673929846202923,-0.009877768036356325,-0.03265880905174136,-0.09244048001255614,0.009030800289304607,0.027302989873776405,-0.04283751236861745,-0.06860953970228012,-0.0417343188680134,0.029709981233096414,-0.03468532481957026
CD59,0.06704822455936622,0.06903758146527281,0.06706461061641715,-0.041148258928444946,0.09392212080742346,0.0010642529229186759,0.06205365878081181,0.0236375952426254,0.004805593485391529,0.05032045851217196,0.0209150979903392,0.08024199325080414,0.07588878886919931,-0.005099252375449038,0.035292526864042044,-0.017763645349764608,-0.005734495385060111,-0.04787083440658925,0.011350346375135472,0.1170480334388675,0.004068280605595998
COL9A2,-0.05691953264025806,0.05470356834965804,0.08315625557778357,0.0030399695480059427,-0.012264302334091102,0.0005738284009975536,-0.0426058767997902,-0.01937723126752383,-0.002707160919228346,-0.04321437710189286,0.05180073846339764,-0.03892420771207219,0.05167773188500681,0.004105129899462737,0.026275151631452373,0.07344452114660875,0.06317531455166833,-0.021207288741094038,0.11152856153275828,0.12202933860148026,0.030563396649660356
DLL3,0.13574720287816994,0.02756974231257281,0.12070948235797917,-0.0749188397746613,-0.012495606109603352,0.04662078721189377,0.01520994080747057,0.06958903184633763,0.02052422256174791,0.07241303377846389,-0.01829996386886906,-0.006977999706953722,-0.04410602350233086,-0.06299314009853814,-0.018536701286118097,0.029141207527277786,0.040279131266025635,0.012713959924245224,-0.02096155040845553,0.060103920335543036,-0.020613037060803276
FGF5,,,,,,,0.005132633524906938,,,-0.02651121121181719,0.016683155606567465,,,,,,,,,0.03326713125179167,-0.06976777642848106
LIN7C,0.04044652836980153,-0.012436695171707682,0.06814253175033974,0.0026487869440247717,0.0331984630612757,0.024833654529285903,-0.042751994905709,-0.03306826504569922,-0.03389880578974579,0.07230749470259432,0.042555683400066005,0.024098771372338946,0.07732129229841786,-5.825769463213642e-05,0.0005111162494339179,0.02846918989406397,0.07139712668345206,0.011786391833808264,-0.01874508499001265,0.06404050250763166,-0.009650319962651322
GDF7,-0.026913563038166624,-0.031935852317353124,,0.11645679890232663,,0.03248258347395229,0.03201783677541556,0.06203616062789934,-0.01644474032198176,0.05147839231591579,,,,,-0.018240886007621655,,0.07440666152875264,0.12214551539666738,,0.06307189467064554,-0.04417690039578518
PSPN,-0.051688566046592686,0.03758279450322133,0.08543381678603519,0.032128155703147664,0.016193899265184934,-0.00584486202200437,0.014802086964499413,0.05961117857381192,-0.005497900510684514,0.11959432490936356,-0.02770704433727622,-0.0001914699140623228,0.053551314178547096,0.07356781491027212,0.010339480794743528,0.06266889922959876,-0.026535149996551446,-0.02463212108262029,-0.05939544971310747,0.05430178235191384,-0.04974178630049773
ANGPT1,0.03358321190323002,0.016258939549058674,-0.0243717425738548,-0.0119273789420362,0.04150277693818248,0.06044886273097477,-0.02444382193513467,0.033385262996158224,-0.008444416552726203,-0.0291842542560055,0.04930415667365064,-0.009446080044621505,0.059840470452779314,-0.05584923437322193,0.11955372630475734,-0.0030862754318086616,0.017783004292024097,-0.01552569987072784,0.022357910612103557,0.08690123661570463,-0.027838158109417845
PNOC,0.24866235034660783,0.05986612806713993,0.06629364736246066,-0.03309273850050902,0.06890356358067767,0.03265025839763677,0.11701299577367898,0.043461360536098025,-0.015044778657618128,0.1426120242939524,-0.016903767388529844,0.06743947977729103,,,,,0.023698381598203193,-0.015585508309764578,0.012518647679548644,0.022909166913987054,0.007004689747337587
L1CAM,0.10477106108597191,-0.002846389883242908,-0.03767044843702276,-0.03377541398656489,0.09790518201079511,0.03926755933955474,0.0767440167618792,0.0075343746570266535,0.031445896782681976,0.057288731694047426,0.050153568729597704,0.03493848449210215,0.025340868678743328,0.018823677133861096,-0.019274872080005105,-0.01440664879941442,-0.08185575949159131,-0.024390472457157645,0.0618947533505078,0.029336535469828475,0.0068998003032145335
APOA1,0.06506934828882634,0.017117360792745007,0.08339644633367993,-0.015035480130144429,-0.04615388706203616,-0.010993952667961686,-0.025455261613170337,0.04002778411343404,0.016866684072401703,0.049612882929143814,0.02325141681516134,-0.016928372929618206,-0.021482126673324758,-0.0322360184269995,0.07437850212839667,0.001969237071313221,-0.04179920979152875,0.02837535144283428,,0.06376022043993362,-0.023845013291607688
PSEN1,-0.024463039259083837,0.04411901065987391,0.042043076135662466,0.011817871087239105,0.037545026221088226,0.022127379522377515,-0.08031237499094146,0.02927367828132918,-0.017262966671909904,-0.0973135211228143,-0.032874863399032186,0.004745532541946888,0.09654305126545559,-0.05967562503586982,0.07517902499692346,-0.027973691193225556,0.001499995243252538,0.03495708769918378,-0.06135522692975348,0.018960389620415775,0.03596328337926761
CALM2,0.07036125885156677,0.05756775807552828,0.08848584585964324,-0.06805293230231704,0.07917919127153342,0.07992182546453397,0.01262703614866009,0.02447040440515895,0.05480104718065985,0.10192461110416422,0.08586398880562462,0.07967804643611967,-0.02815116725600556,0.040876467052702745,0.03597767659453633,-0.006448338627090387,0.020648253106821772,0.030931709528811944,-0.0793145361474027,-0.029857292396650314,0.07025822227536509
CLEC2B,-0.016765387307016162,0.006507532296172813,-0.04646943085073252,-0.03180229981914243,-8.329363213212847e-05,0.061979863706345874,0.010957983624350619,-0.03825161674856825,0.043982039511597834,-0.07138900891974491,-0.00042986484205787933,-0.04514539936350356,0.04412002284618644,0.012092591045083678,0.020919846802077334,-0.012442821808714661,-0.025268996123154353,-0.029664476769145773,0.12154963769718946,0.1201107635358272,0.014693041583396425
NTNG1,0.20343436981152038,0.051959711110166944,,0.015710831759369402,0.03698491450672203,0.09604403240276789,0.05802142823110459,0.05130321627332217,-0.028193418570400235,0.06450452529372176,0.08979806269943241,-0.028462856706810487,-0.06903346248439853,-0.04486581184498997,-0.0291790900544725,0.014218470751839228,0.04533043090336613,0.05172675083441865,-0.010947653905398088,0.08639420496141036,-0.02489626832741053
LRIG1,0.0007999219443848844,0.06996910191135788,0.09335022826839554,-0.03683605224138318,-0.10585764497263445,-0.0315659688592355,-0.007577354065840609,0.031616218091225175,0.014331178931538298,-0.024609558001324125,-0.034233369383514504,-0.015160222283049567,-0.06694649219443777,0.00040681186622120797,0.037821318001985633,0.027792973177920215,0.03908282613935151,-0.015135812271717158,0.11246169361330002,-0.020852171923762874,0.023779998786068415
CPAMD8,,-0.01912193780629964,,-0.01141969625382601,-0.023077794947084136,0.024957540688381727,-0.015612957117877581,0.016825616181510954,-0.011671165176045543,0.05624531053102628,,0.02864343956900545,0.0737513972360194,-0.04176888727414066,-0.045658005109530574,,-0.020008705243776785,,-0.04292852184252236,0.047915616107626235,0.04014967971368461
GHRL,,0.04745838507923714,,0.040018935619484566,-0.03908394367823122,0.039923966464290715,0.014822774473661038,-0.007818916361725506,0.02313269124116081,0.047697461356133425,,-0.025429309176148517,-0.0467065139924238,-0.0354541521423568,0.05369548386885968,,,0.024166662365771464,,0.10967617592382743,0.011261221725265332
NPY,0.06673054473491015,0.026712825938443492,-0.019180301153294187,0.04493004773972907,0.0626212319476198,-0.009349093113323022,0.05142843530994838,0.03585787071598524,-0.055839684013906175,-0.013732493838947498,,0.002150492011179147,-0.04048266521166471,,-0.033854434965947595,0.06442928204691932,-0.0804270103460061,0.008339258386392663,0.03468948170465904,-0.041298456038447104,0.04430060856138918
MMP2,0.08294846425698656,0.0741457313308836,0.11171384326319234,-0.023094530856217658,0.013458010178083067,-0.026414218745805736,-0.041423274729807856,0.020310581378966117,0.04698049218710576,0.017099820515172486,-0.07880408981225608,-0.017277288459300648,0.10836930279784743,0.0014127303356808066,0.12295139416529473,0.06747814061158951,-0.013498051870977613,-0.011474631072054509,-0.028915168424532303,0.06943640452491208,-0.025978396465548028
LHB,,,,-0.00994569301862636,,,,,,,,,,,,,,,,,
PPY,,0.03822508657820966,,-0.01731255085238064,,,,0.010448859520055075,,,-0.014618566634990426,,,,,0.02642628987115326,-0.015267694389470832,0.10988753529952093,,0.026199027755510938,-0.004130492857433267
ALKAL2,0.08067059005381909,-0.029888791078265867,,-0.009801197611683778,,0.007905560302467462,-0.017702496564114097,0.009170888703237599,0.04458933367867119,0.0914267260595088,-0.007463290440608868,0.010604656201925565,0.016704825781275225,,0.018085940241241088,0.02013752404927039,-0.017501985730584233,0.012381575822253908,,0.00365860738452318,0.02442524588950296
CSF1,-0.0689121038272219,0.09056765919811981,0.004979433452409555,0.033836728381130506,-0.07447264671421312,-0.05393031375746058,-0.0034340227836514325,-0.008571222676220258,-0.0007489455855672877,-0.0658654715222004,0.08317287061649338,-0.0026561164437403717,-0.031227813260330438,-0.03584450122802574,0.022873404214314517,0.05665319472118613,-0.010365115297365472,0.0027209373323752225,-0.021380112381094843,0.03574040785760465,-0.01929977677375925
SEMA4C,0.025883711231345655,0.045934731626942935,0.07531686346460745,-0.05170174365121138,0.02713514689442449,0.01912503881287106,0.012546202984045116,-0.007092942096118619,0.014015903562597798,-0.0037099185852364556,-0.021947946488831815,-0.012697084856531215,0.04948074135972652,-0.008821583322009195,0.057636395661191074,-0.004472543593531996,0.020614794195948746,0.000826183683761035,0.07710972222463676,0.1553609160173579,0.03916217193873603
BMP8A,,,,,,,,,,,,,,,,,,,,0.00294391346221899,
ICAM2,0.08223428265768541,0.08255853773360675,0.12574721221183885,0.02145805182430315,0.05798491942248615,-0.008853177017201405,-0.00019203561391637535,0.03577620766485798,0.06214408725601785,0.015664520343320523,0.007545475034685803,0.03077229268155135,0.005438948757315519,0.04297624011529552,0.09611811304690115,0.05598581941275163,0.0632619848574059,-0.0222264405666987,-0.05163776978195255,0.16523571760857508,-0.009471206672088835
SYTL3,0.0061096698008104595,-0.0012235416509230187,0.011111743130704468,0.05576426048407725,-0.01310321450284555,0.09321590222719381,-0.01198332558831358,-0.007812648866781947,0.05468915275218347,-0.023878229703345827,-0.03155163597304509,0.03010344401986214,0.059650475486596105,-0.042200928351515635,0.0044050060195303204,0.03393627940289806,-0.03774899494520307,0.06512699511537329,-0.017184073862756832,0.10976971230824244,0.01631514156335067
IL1A,-0.00846037229070219,-0.03195559857314452,-0.055624446742945706,-0.023155396127663704,-0.03990814115733468,-0.003009318780289707,0.019787046182119315,0.00035335905399176313,-0.034961193990509565,0.0023795897312293623,,-0.03829522244118495,-0.029733648142659743,0.00377507481170275,0.05318002864330889,-0.0068484504735745735,-0.01765807439032507,-0.009259985079517145,-0.06092957294825271,0.10171493863312908,-0.04103642444466574
HLA-G,0.027544630981767633,0.01815109836425606,,0.016569033991694432,,0.042161042994992994,,,,,,,,-0.031611660196354696,,0.018473324798821775,0.0010118245906922216,0.01859636135441204,,,
PGF,-0.020936033925177278,0.06527797516053654,-0.0026353851156772916,-0.03603959300937202,-0.005850409510616995,-0.011247789532693123,-0.032329660512923034,-0.05055294682010788,0.01703214762736432,-0.04829951269006653,0.029091934782489833,-0.03312695201164914,0.10606445008684973,0.030250938299979865,0.09660041443664262,-0.02146331396395274,-0.020347579705186445,0.0072838891068282684,-0.051241493082260496,0.10690266551744412,-0.061389866904070514
LGALS8,-0.02501619644274972,-0.01724693572732114,0.004690617842096042,-0.0003377145438596043,0.021956119117949972,0.022245713188493294,0.0027704682099036326,0.03404143716407557,0.0011514355014418333,0.08816756580896853,-0.00710258608241195,0.017857436900464214,0.059777746916756344,0.006680277498426282,0.0341876652069661,0.027838319466464118,-0.02096579755203402,0.01879804809305501,0.09179535957354504,0.09122222974840423,-0.00011638540750625157
DKK3,0.1348481653533438,0.005332912720398954,0.08092994417790952,-0.05937890005232612,0.06614264216942374,0.01573282072679137,0.04492316723685534,0.06227170445946087,-0.009628291385091844,0.06987973539081768,-0.011002624371483352,0.053844257736812555,0.004708894465470501,0.05373089625136181,0.05743986093330134,0.022560608692617643,0.02718757083391266,0.04252497298466524,-0.025198689141885403,0.09506348049877403,0.028253236975108998
COL16A1,0.03888661387902566,0.0420262645829635,0.09833694905502276,-0.018260517984339638,-0.08915108513551315,0.03652058564742149,-0.03786811008551071,-0.01013885847634821,-0.01411989037416502,0.05231329598985276,0.027622171586500245,-0.014938318088025954,0.010789808231099558,-0.0893072710676955,0.09095986033057452,0.045488502105298444,0.03233260557756859,-0.01817414777192832,-0.04196102964011213,0.17417111606768054,0.0536206409620079
TPH1,0.07773505014807361,0.02146276585693024,-0.028483252183986077,0.042300295470809324,0.042752118117718715,0.0039910360160266166,-0.018559866976413788,-0.006685022583252138,,,,-0.023978502222495337,,0.08947775815839579,,0.017250892747439017,0.010468002948902969,-0.012449787071287265,,0.08497643718049273,-0.004375157288080699
TNC,-0.0073124377767560715,0.05867317708811886,-0.07832040065100931,0.07811934797491696,-0.0015809756420128776,-0.031068091357168006,-0.03140014085131809,-0.09622139237289284,-0.030121708029778326,-0.09390599329500338,-0.041763428980512385,-0.05238508954480375,0.05310609551584042,0.024333694116862283,0.05188318043723724,-0.009288533029681491,0.0020882756679121523,0.03571964032722356,0.03942310214219896,-0.02198148083097795,-0.016543589398778934
TNFSF9,0.04277045152537776,0.023540695306039496,0.13613151043577199,-0.017226667230211972,0.06046323254932909,0.03927390405603362,0.0520043141423348,0.014232693719406225,0.02157439904269104,0.013107510029028099,0.05236078698362717,0.029277057635440258,,0.009635781611158002,0.03769815762468272,-0.033576608729305076,0.011739856754505036,0.030970844904627037,-0.051503472397846466,-0.009029626709170617,0.04676393263221851
C4A,,,,-0.011791196199421226,,,,-0.0142626951421068,,-0.03190431905175971,0.06015041492013394,-0.0048268697855992325,,,,0.02333749580702857,,-0.018824263862434982,-0.05294684657234952,0.021618676049319753,
CNTN2,0.05257679388077488,0.012480188441858414,0.05841089042296026,0.006121385783228967,0.026309231891303717,-0.01608016982357913,-0.0711741103191553,0.021387551236391307,-0.021484970501799767,-0.04482441764946774,0.04284007432248153,-0.010097725907486503,-0.02121561233534388,0.016428061150018068,-0.07299735396147244,0.040434972448115516,0.044580504986688155,0.020790385267990052,0.02903581786375249,0.024908865590033132,0.051888852241374774
F7,,0.024055809917325772,,,,-0.011404688722939326,0.05866855276947683,,,,-0.030390415307489288,,,,,-0.02520275943797876,,-0.0047468268626402145,,,-0.016597440858235012
LUM,-0.05311553524287351,0.046199341768532326,-0.027772232752619527,-0.03935539203122784,0.05483015303220902,-0.0191823709875301,-0.005085834320098969,-0.009349088987794296,-0.0021493709891509637,0.016171531084396736,-0.019297430463588797,-0.0008833740322216162,0.027688368226888388,0.07656613967540571,0.11286092583071443,0.05923166002099163,0.03528192848567925,-0.006301675839108601,0.12130623766773252,0.11196754178374363,-0.06687501159199818
BTC,,0.03495876776296471,,-0.026994691421455743,-0.0036816385900100466,,,,-0.04215087377120393,0.10335857259938172,,,,0.013421451958106094,,-0.0182333104177285,-0.030350945671469308,0.03525218132358988,,0.11144409250984125,0.003342275881028062
APOC1,0.09954405472551948,0.04660369609453512,0.1271445370368487,0.0041762500341674036,0.07558958805910698,-0.061535857314306094,-0.03221930267715456,0.022173338689831876,-0.03703801525396041,-0.1291442659853739,0.04096698402787821,-0.04312835536533299,0.08742867668826204,-0.09447586551407308,0.14815093610404428,-0.0033082505931751435,0.021320876111999402,-0.03959903940047491,-0.02670990288414591,0.05079370474348184,-0.013407415496931387
PKM,-0.10824268935584139,-0.053688885787875645,-0.06309136578123196,0.022824244510309913,-0.027349266212573747,-0.02443834583684113,0.07876716337326457,-0.08689023559160577,0.01824152895723908,0.06002769503360304,-0.07322010884130822,-0.03585200121528506,0.0356388326403024,-0.0424347907534008,-0.02325415829117956,-0.0320235423850505,-0.006742761362486218,-0.0015740561190563298,-0.02004180452834031,-0.030300214686795956,-0.01624252777635593
TNF,-0.008928159508075299,0.0024147514324417622,,0.06342783507462524,-0.04023079454994258,-0.020102859210797654,-0.02291393856736281,-0.032539319382753625,-0.02192574847819843,-0.03505088702093714,-0.04326118505337379,0.02258869112145125,-0.04870559041366903,-0.027804993326728446,0.03043849447774583,-0.017697227349411614,-0.00033433141865419366,,,0.04391235036476878,-0.005257097621187037
GNAS,0.09884404029883942,-0.04281389559872053,-0.011123040390922875,-0.07649917990127246,0.05405793447579409,0.07532627741373019,0.07359980164735995,-0.02392979728686867,0.0872006479917333,0.09933048102987305,-0.022379303789334334,-0.05666203391116651,0.04155848376456465,-0.06655219363156467,0.0055958373081431406,0.004843869487700361,-0.09485980597288231,-0.0139762463641163,0.018703788683957893,-0.059906830127123376,-0.02583267549160379
BMP8B,-0.06023762283232992,0.04700309037561352,0.031652043112931155,-0.0152289299890565,-0.07852113549501731,-0.017826279475723333,-0.03258961460363865,0.010364504389618443,-0.014558471621180347,-0.06803485432983024,0.02727028258938731,-0.016007403569973194,0.007829350891111945,-0.00042147973337654807,0.019061540458988106,-0.0031656310867630376,0.015259617603055728,0.012675773708942536,-0.058688534812820464,0.08623136630850584,0.03825244971952186
LIPH,0.039415260236253434,-0.02751520535770526,0.004240650093902711,-0.014937898187272565,,,,-0.01149963122756251,,,,,,,,0.005935746378351666,0.04673637668452994,0.07089894473229266,,0.009559371205261357,0.048291957557539955
CCL28,0.06460929057971056,-0.03870355903088911,,,,-0.0009657615369789262,,-0.017707540283007656,-0.0007069619677634963,-0.03963011780863107,,0.05252110006612783,,,,,,,,0.05040538502310006,0.009703138867689611
PTPN11,-0.053600302399503245,0.0007187408301551751,0.031748298541509484,-0.05940393832576939,0.033430918430289135,-0.0011336332331149332,-0.07957208716946122,0.03313483184790118,0.05431113591671418,0.00276861183920148,0.025333899833924922,-0.028610718263929698,0.04938104018299202,0.0711591556960983,-0.033458504845453936,-0.04263003743446808,0.04515782940420274,-0.02266518608970945,0.004184630123077593,0.024243224961753376,0.06668040846707372
ADAM12,0.0049531846819234554,0.010453843791046065,0.09385200916148348,0.011540319284828942,0.03565398267882862,0.03320635477588861,0.01689410322423213,-0.05295752132259855,0.05177818689968436,-0.0002768128244689243,0.02498106913714488,0.0382833162479751,-0.009851086477082754,-0.12269367957223268,0.06765396205608813,0.012213485655213813,-0.01919141004025208,-0.00043724574231977195,-0.03971116103677217,0.09432443853067822,-0.011749245438209991
EPO,-0.02926085221816103,-0.01779613192003931,,0.04255484847262211,-0.024308728044185653,,,-0.012031462882567316,,,-0.02763213828756106,-0.023978505743819597,,-0.06926751345458462,0.0057139698285035775,0.06919675470892954,-0.02405748083057183,0.034143602462577395,,0.020993406172048656,
EDN3,-0.03714377493925752,0.004078683926953366,0.12338616900058869,-0.018957901608886087,0.047725324140989095,0.0411204202268412,0.08536677342056105,-0.018648174078187744,0.034457907807543,0.06358747262308971,,0.09120479665585282,,,0.0005516014051289439,0.09582448370026979,0.021474748770823726,-0.03471386327143597,,0.013605200563122265,-0.013722288024194328
CCL22,,,,,,,,0.020766950400192982,,,,,,,,-0.02208426988420071,-0.022000197861996345,0.08951582873165286,-0.023368715489621446,0.0465633849750596,
CCL2,-0.04247923805889498,0.08017786682230423,-0.03421950410023064,-0.007596202317235252,-0.005973510746128508,0.04161564898093029,0.017918535956698393,-0.0034371845698253994,-0.00030031412666091286,-0.10379936536367691,0.03478380424324769,0.0733265196262372,0.002434330466533202,0.0016020954373315737,0.053392957592661716,0.003690578225767002,0.03121584441799737,0.05134538118400631,0.053259536543329836,-0.041805984393158344,0.016718039802846894
DSCAM,0.03341600711991488,0.008862295420251963,0.11061724277893406,0.03389257367928054,-0.011283937165478927,-0.03149764138106162,-0.0521552906820366,0.00718300196539991,-0.03234836036849823,0.004030388684511972,0.04896473741377593,-0.02999736613518847,-0.06841700809209103,-0.020994729748011375,0.039440706076078726,0.009792525492878273,-0.002890070611333262,-0.03330153528827726,-0.01331888742360874,0.007010375963184597,0.0016223778155791927
GPHA2,,0.017376711145504205,,,,,,,,,,,,,,,,,,,
ANG,-0.06461853933367276,-0.03955619119900843,-0.0716553321907573,0.057296415281240076,-0.002857112543789094,0.02289248667639252,-0.01823189968424199,-0.02535575186669292,0.016699967770718166,-0.007833691070816716,-0.044283024180243054,-0.03824331972909472,0.006165367565303977,0.06774740805028685,-0.0010285024418382831,0.031238201237741,0.007334635837444696,0.012876276555089492,-0.012727068057257903,0.0803855567175911,0.057698200950692155
FBLN2,0.05786255042745076,-0.021846300404562365,0.027385345551765475,0.0022172067198889477,0.08661541065866621,0.025743201102212367,-0.051883807176595964,-0.013079468556085072,0.07017659156812889,-0.012161778880931418,0.012333667439670853,0.05376161443722435,-0.008897846251479704,,-0.03227426285165505,0.03262399366007376,0.032557818129513645,0.03940724092516589,-0.03864827923847998,0.12771659523447212,-0.04171794880051586
VTN,-0.0002244529378252745,0.04474889713721874,-0.0025422938409150643,-0.019582181017916138,-0.024508369850901227,0.0011430046152640682,-0.026318336632914906,-0.0197663423577504,-0.01019437990573566,,,-0.01992469461175253,-0.0029639134792328117,0.04463685517818515,,-0.002516212866194747,-0.016916735536995665,-0.0068614900661807515,,0.07817713311235312,0.010304519704854829
VEGFA,-0.09445935595012755,-0.0890334604991897,-0.16826084203306066,0.07178302552299055,-0.05207459177606085,0.022119506123378638,0.007447342746759025,-0.054360218391660595,0.06806830146698918,0.06261752455319965,-0.10384584150847703,-0.07422158741003267,0.03337141353917878,-0.06289649752355762,0.029418829239017633,-0.054466842860816274,-0.042960328618947496,-0.010722656440133904,0.0373207679256262,-0.18049570540960705,-0.04327224123762264
F10,,,,,-0.022866723810205724,-0.004275173255257009,0.004629251300806671,0.07027695084210603,-0.037022134700693446,-0.031167218804337874,-0.05602178159284793,,-0.03189167680783297,-0.0456282801058854,,,0.030436445477061175,-0.020563573089088013,0.17733333972859153,-0.010750334097511513,0.014129933021041062
SERPINA1,0.020558047091123563,0.040099228599852696,0.06110220448120364,0.004322525907715746,0.05877711180406361,0.018925529838431158,0.008784165454610613,0.06690600453400604,-0.05096202349476225,-0.11430913971950171,0.07370665366184952,-0.04480012126220374,-0.04351726260085034,0.013670325282228052,0.022233222034485724,-0.04147728795719163,0.04558342948430138,0.05985625488918504,-0.013523070399265091,0.10152244249626508,-0.06789504409981117
VWF,0.10991728088081301,0.07871551007698399,0.1330692624803304,-0.004509253486655171,-0.001510919820369372,0.05004834080940335,-0.026200785266152174,-0.03333354131014516,-0.012632241306515211,-0.00022835126949031102,0.026844355961609365,0.041513356739830566,0.030539253219138616,0.06088668750974756,0.043656731547715176,0.03334857006860234,0.025866272786140464,-0.07755136521420776,-0.02805405841759523,0.09927848415423232,0.0018422796288037832
GDNF,,-0.0011224634174730986,0.10030383910420629,-0.012386927431685327,,-0.05939773026224542,,,,,-0.021612203226505942,-0.02397850387645048,,-0.009067377524032067,-0.029179081906871664,0.04219725528900484,0.03711171830420775,-0.04148608705040005,,,
VASP,-0.016285004493438192,0.08746901236056275,0.011699001706545278,0.004881242562121119,-0.08007521233089307,-0.03596160169507626,-0.01867779629301032,-0.015473886604135206,0.06218914871635864,-0.045491637980030204,0.03169977058584662,0.06093961260960051,0.029289838060243767,-0.017543897440750585,0.05383669562456706,0.03095621572008602,0.02702886335363212,-0.034131292727572225,0.007660268856917942,0.05403483509873832,0.024700653565056824
ADAM15,0.03410638558374191,0.0671914715426063,0.06903864287363266,0.02898084930912206,-0.03567550444780189,-0.034113905613669775,-0.019827580157461226,-0.03399193502258068,0.005454523092637488,0.027341471820437564,0.02736162717114345,-0.027644963646748878,0.040359626241578204,0.03964537758602292,0.04781447092514239,-0.011199199694607236,0.021669566663057922,0.04850909796481117,0.024412007691033223,0.09871357070415177,-0.028748773260753743
WNT2,0.08185983803533647,0.08689943772961554,0.06985408745738389,,0.0751331809993267,0.04691706645645697,0.0023574928880742163,,0.04028252545928103,-0.020675302759924845,,-0.006545729635489925,,,,-0.024203672664624365,0.12510616942713118,-0.014828156712698187,,0.04687063239968834,0.031206356419088407
CALCB,-0.032754559929543715,,0.020659932993948676,,0.06839455471582254,-0.038679379462837726,-0.017258854959156005,,,-0.012167001152195335,,,,,,-0.0006762599455958287,0.08472016936999952,-0.011534137855813458,,,0.0923880514495372
OLFM2,0.05173778459824019,0.0269767290883067,0.08077097831756883,-0.011587279093551114,0.034548320326679295,0.034053881107495736,0.03818596184093327,-0.02751887843521136,-0.00724064261163665,0.07315422563992628,0.03729377891909952,0.03846480898612073,0.009816133276276045,0.06381746298470764,-0.011619623289500893,0.03284717840074264,-0.03384732489015028,-0.013807436382363892,-0.017615100526968464,0.008543043034583713,0.008716355450527614
MFAP2,0.04461286488835403,0.08604321239425768,,0.01073684067318748,0.0008926310015685085,0.0029814551735693417,-0.043962450583197026,-0.012500222453255699,0.01911555922715139,-0.034931913224641724,0.07430878792176415,0.033933642811734714,0.04333540762842781,-0.10532339666462993,0.1069613834899213,0.031056093212046196,-0.0064979011057246855,-0.032426437482433554,,0.1770425464040533,0.03972492422913822
HLA-C,-0.03623325098523357,0.06714356561433188,0.0478069407154795,0.009080418167830442,0.036985470160058584,-0.006345831170914226,-0.03760272371796302,0.06431180106457308,-0.013581186261319898,-0.09115842488397517,-0.02855778688286014,-0.06581496062299608,0.019347380773412814,-0.08231511136104717,0.028594218413794177,0.006266349818773161,0.06127019614527806,0.054079000605906584,-0.0032340728475485476,0.09626031837239461,-0.0724251179800315
THBS1,-0.01238741314138539,0.012637794986472951,-0.13251497252470948,-0.030521991452166514,-0.005895065147441934,0.07465738260712536,0.11926013977538247,-0.04188034449133006,-0.0053054492475646245,0.046496387886492914,0.019746851013333476,-0.005551951655429106,-0.02696208968739964,0.000311007602820744,0.028963003390814448,-0.029145648950629766,-0.020099974714859494,0.003969765776917965,0.014704456858042345,0.021832678250607807,-0.039296034554208485
