,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
IL10,-0.023741596408242263,0.06388317832902761,-0.010032136315192598,-0.033805199022748776,0.0876475904190886,-0.0005167199762654044,,0.04536899569199374,-0.013442176602522104,0.09532368028248883,0.00867506860634457,0.04089484914234278,,0.03183740081064046,
SEMA4D,-0.03954977494262583,-0.06479990532473556,0.05143213877195941,0.0034960292883967244,-0.06706741697832375,0.0465856715099619,0.020791600028163045,0.02700028339017981,0.054928561968869416,0.10645611136722827,0.10719459530235736,-0.06400043754795996,0.041068626732088984,-0.02598897612990994,0.0899431665809926
TRH,-0.020987229861765676,-0.03934174174799169,,0.08466144446502961,-0.03041897667702124,0.04107875481500241,,0.004554839291566562,-0.05550313537980231,,0.03676354244231227,-0.020203029856151463,-0.042746914494084035,-0.016880315200392237,
SEMA6D,0.01184100610378316,0.024342753908771917,0.024002350970502465,0.012154639779829394,0.04344421764093033,-0.036483769978937035,0.01769294328801596,0.007486300272126194,-0.03090243788869541,-0.021940976313658433,-0.013809895189463668,-0.06258867586438786,0.008829832795603405,0.08394368936614538,0.09716340327563325
CEL,,,,,,,,,,-0.021417128434078014,0.09496988132500862,0.009865614017787181,,-0.019334466033136165,
PDCD1LG2,0.042462036484001285,-0.012189891781079229,-0.017715887964673004,0.0003953483285985406,0.0029683925473362707,-0.013970568967034745,-0.02899623004242255,0.00830591950339014,-0.0229944397357889,-0.009069413702788695,0.03292201280963834,-0.037611607751334535,,0.0030635008263604855,
SPINT1,0.025580736957146775,-0.031214030469153123,-0.002672174937063555,-0.008006342413172756,0.017232901029088754,0.04914607657475297,-0.03815063212264872,-0.017186452678489023,0.08453018514642169,-0.016730498979594853,0.09042994332404053,0.0009024818104556969,,-0.020776410053323823,
CTHRC1,0.10739126766012233,0.02344418603929282,0.01436435060460923,0.02147298937668111,0.026447268430343156,-0.011406178275541636,0.0031780873695800163,0.00152063752421458,0.026292771585097827,0.07250326445775263,0.005393888909410855,-0.033771286965840544,,-0.040674922663003675,-0.025689966897215886
PODXL,-0.0068947659880171635,-0.0673451614989742,-0.007183514034496277,0.02587534419671635,0.10993836002534267,-0.024807155339063244,0.018030919039335135,-0.05200685641322733,0.0001808213146606331,-0.026121474853909876,-0.004776879630254026,-0.02742808346779333,-0.0009750092968606635,-0.035109316902520386,0.058622064770866615
JAM3,0.042745387526293054,0.004399791470811091,0.04225024555644781,0.02591716601878989,-0.004044847273387165,-0.00325646564763095,0.015804169297770298,0.0872792063419524,-0.0079081748866468,-0.022840019863129814,-0.0416639573757175,-0.011255775177876489,-0.08126455105080335,-0.06211405276788143,-0.04797389676607632
TGFB2,-0.04821175957075914,-0.008301659335595141,0.027913071231213827,0.032240850320243396,0.11937616264777788,-0.011615540752985766,0.034890489694639745,0.03138005423325843,-0.029878518329766648,0.04596907689092352,0.031183767764476605,0.03016927616283346,-0.023529559566345552,0.05991709885399417,-0.004364006070762594
COL18A1,0.03357173218456685,0.006624804006028779,-0.05385471207229637,-0.01113071781761636,0.06281199230294894,-0.04535575743932154,0.009125023056234005,0.02127101967593059,0.04603049744683843,-0.07886491898321416,-0.09208592088710285,0.010034334217970238,0.16976384898805474,-0.12316510158958982,0.022742891891691715
NODAL,-0.03320287583492147,,0.09133883771567607,0.03560694546211185,0.031119213376906707,,,,0.045645212272400246,-0.0025787351298943288,-0.018527016016778076,-0.01801755258415321,,-0.023102246438948433,
INHBB,-0.0017582748000147322,0.0006073819471312008,-0.041869622788969295,0.029644319004246224,0.00803554504324736,0.059560579619093425,0.051313972144104956,0.014041622904039227,-0.008346929210725005,0.04960819818157022,-0.048161929563353516,0.04418755310207466,0.09837918822330304,0.13473773263931882,0.013793390128151698
LCN1,,,,,-0.02010831860931212,,,,,,-0.017496423265786924,,,-0.017070293507106923,
ARF4,0.01022244209528458,0.0377962354723864,-0.028750793900264963,0.00024026783384317445,0.025613706922438004,-0.022773071857771478,0.008483200396787679,0.0358712925024073,-0.004497258271553478,0.09387567782120629,0.10523686139889836,0.03250224665521104,-0.0487694024579442,-0.02508489570415816,0.10976246072774094
CXCL14,-0.045112565366166514,-0.08304384737178315,0.017369953687504852,-0.040598702691282657,0.031452879356891957,0.00708557654309282,0.050673955714938816,-0.002543695699946451,0.017764051387197843,0.09186800396325487,-0.06242585136869366,0.033768638326277044,-0.0075522652313541935,0.05787445761172671,-0.03646744481246991
LIF,0.05523153765139682,-0.05468223460159677,0.02635334937336161,-0.06058586903409294,0.03547536341932308,-0.023416550437287586,0.03232570890632794,-0.039108329368397456,0.001955415026751494,0.015475457155174706,-0.05903009265782635,0.01473684819508932,0.0607381474497318,-0.03603828105823615,
IL17B,,-0.024096581860360025,,,0.03670397094959598,,,,,-0.031107662638949124,0.0009338170341479683,,,0.0012851671813961332,
MMP1,,,,,,,,,,,-0.028838494588486453,,,-0.07784668720811783,
MATN1,,0.1030200219825126,,,-0.003022379130365694,-0.0021260213306116653,,,-0.012226923622264194,-0.005989187746478657,0.024766480386137206,0.06111493090621552,,-0.020530070392965605,
ADAM28,-0.06944053751747893,0.013347358073863268,0.00876619561760554,0.016886892436104157,0.05506304123559925,0.006389443255221341,0.0596408704918101,0.06184155606406912,-0.011782330600446311,-0.012380899659848838,0.03505301201106515,0.02308457834431945,-0.026611845969005562,0.0001566923570805614,0.043790504119400026
TCN2,0.057402699399915956,0.029235528105150593,0.01478981337505961,-0.04807773407433422,0.08792110403859055,-0.013842475277901603,-0.015573348223073684,0.10303186736212129,0.09738408159231507,-0.0213587689619626,0.001329941945561372,0.010601174327141005,-0.015261406220624892,-0.05932433380105686,0.03578490755633798
THPO,,,,-0.0347553108159884,-0.012054832295226406,0.04285390595336899,-0.026106390809265995,-0.03882178894245693,-0.012226925026801708,-0.032577716086824096,,,,0.014815115959979823,
CUBN,-0.05211243470281677,0.0492341083405305,-0.006052059567964691,-0.0032809868515096437,0.044709749476801786,0.031856237276980254,-0.00977247984431617,-0.029852713714937345,0.005434358283990198,0.041732550048946146,0.0870202871247829,-0.012690558855457026,0.10167620257958435,0.09822322883663114,
TIMP3,0.06981383422957556,-0.017283337489485493,0.015328501633425567,0.027621704198368187,0.025983660665484114,0.004284065645060883,0.019730978698166115,-0.007048129342102196,0.06855323278567552,-0.022989018568588346,-0.023364073908450265,0.06303167719251217,0.021611308639332926,-0.04074427444544773,0.09800383457454076
PIGF,0.04300694422337259,-0.0023738486275503485,-0.0023129462162400347,0.024155396405406503,0.043324608619384905,0.009909251464132898,0.0650231997707696,0.10458547732674049,-0.04076529806511447,0.020264828791297963,0.105473984738427,0.025028029649414352,0.10590071395530763,0.0799382641489382,-0.06621566729589184
CRH,,,-0.03610556022888797,0.03997057650190749,-0.030921306261917938,-0.0081984948107504,0.041508793966227454,-0.03330354125761009,-0.01672328420405403,,0.02167300378386376,0.06594047027132957,-0.04981738092211817,0.007125684675998237,0.04225456412727232
BDNF,,-0.0012237626831401146,-0.02244049943127669,0.029762674613373608,-0.0023363619787802833,-0.04567886735988269,-0.04906947585147149,-0.0108095949551096,-0.013770657907044365,,0.030713583426761153,-0.024271672118459875,0.0005864514822914403,0.0019611155781060316,0.14787969585382835
CCL5,-0.05288831137757023,-0.012036678103517256,0.0013900050559336357,0.026165275729472016,0.12200638079043885,0.04008237468759731,-0.03053894766361199,0.05731658082383544,-0.016587294154924777,-0.01802643628488882,-0.0069948507406353165,-0.0039517683540754725,0.040120950065843465,-0.028958055039207852,
GAD1,0.0413975798618524,-0.05773916040012526,-0.004541503629069876,-8.937423880474181e-05,0.002710564813931947,0.03674408230678189,-0.008004340301694793,-0.05864132055802103,0.01572423435071047,-0.03580118879893123,0.09374538732899901,0.009202377176537348,-0.045210701086064516,0.01688031202704975,-0.06875755929277845
COL14A1,-0.04068550919324037,0.011984661726900096,-0.037333159870195,-0.02834963234377872,0.052987336531009475,-0.038830339392799784,-0.0036072295355403026,0.07595566486251216,0.01120807992300054,0.002348444686796274,-0.04917845476406078,-0.04258101938668212,,-0.09137611061805269,
HLA-A,0.0995070483154511,0.04634921058120292,0.0016166288430892416,-0.06637964774229822,0.0693204894988819,-0.03143679990578051,0.02475686728753744,0.089774456773577,-0.04060510471159579,0.04927121304879715,-0.17436652887954854,0.06616447730710012,0.04941985924548631,-0.12479720820217541,-0.0694955544964734
CD5L,0.008837015390686018,,-0.003461085914279234,,,,,0.012355957212956344,,,,,,,
FGF18,,,,-0.002852416417650822,,-0.01915473908046966,,,,,-0.027311980279256572,,,-0.016880316554686685,
ADM,-0.007479707420367488,-0.009292834885220189,-0.025589341194151967,-0.024609610271284818,0.060143906752444444,-0.035746237071802626,-0.019053106662932025,-0.00485020749683541,-0.09788214002619366,-0.02909122850101843,-0.10937675021305884,-0.0032060336904032333,0.06651669504260632,0.050730883210833196,0.06401056699778253
CCL15,,,,,,,0.02418085610183159,,,,,,,-0.014640297237405968,
GNAI2,0.03160580015601246,0.022524773392526506,0.013904575209782917,0.005003043928701386,0.04579197080467053,-0.01709676521927954,0.021183423625278527,0.05245065008031635,-0.007477630762175575,-0.04619567766218415,-0.04963660340589744,0.012960209752495636,0.0598021421535684,-0.059854710159796265,-0.04157621858876063
HDC,,,,,0.046212350521036595,,-0.04679713773249068,,,-0.03879364094749527,,,,0.06436887295779013,
COL11A1,-0.02643189701354612,,0.03822561937685584,0.0031200563851437385,0.08582617995899751,-0.03658343676024722,-0.018982716939554396,-0.049178362380295534,0.050970188060903227,,0.013161940252502918,0.008125917859490479,,0.030634391289976214,-0.06430491487650945
NUCB2,0.0271923710884003,-0.01767622494951343,0.06809405555982503,-0.02738336575249101,0.08126476186482262,-0.01842370947259319,-0.03670577583256358,-0.010146219301426467,-0.03551093952442645,0.07868237302324214,-0.09033437929208452,0.012507167905571768,0.10646326998698691,5.378231336297977e-06,0.023279082125258303
CXCL1,,0.01570272976639765,0.07296205845315193,-0.05116785990527301,0.08141174059964472,-0.02694446319121643,-0.001628829022956496,0.024410315077196557,-0.016587296967159767,-0.006263950639487311,-0.0755825570200849,-0.005392867442820859,-0.07639426820700032,-0.03682941820046997,0.10877821965502209
VCAN,0.01831002029998446,-0.003425226501203357,0.024958708479147794,0.005252752625954075,0.05833621315656786,0.029740864621653786,0.0011157036910559638,0.008200511282273027,0.01587150538282834,-0.03428426204655673,0.07735173075251595,0.03915839989115866,-0.020141230318144722,-0.05096501376978831,-0.011648436219531216
MMP7,,-0.07586363987408151,,-0.01367026156579797,-0.014677414263263945,-0.017654184629553277,-0.0190854137730087,0.06331846810701328,-0.018897958288012738,,-0.0837353879790796,,,-0.10329481246597653,
PTPN6,0.05380371084758872,-0.019916271091031404,0.02050916706574756,-0.011222342558073469,0.03066897127442124,-3.825943422005905e-05,-0.028624614058091025,0.053578399517198755,-0.010321508229394757,-0.06102567444228491,0.00976064633799275,-0.021504322072853535,0.09923127153087291,-0.003324021348621048,-0.05815447150284463
PTGS2,0.03641557105555439,0.01179334082494461,-0.034566841884327605,-0.01706751628789888,-0.03383698853232591,-0.023405118662422668,-0.004949929846572107,0.01983977520376225,-0.028222725891076744,0.022883123654762173,-0.09844059661224996,-0.046270478121024784,-0.039734201204439254,-0.012342687435783211,-0.022001014455053144
XCL1,0.024960984730027516,,,-0.020189794202347268,,-0.028996337696720983,,0.09049939102243512,,,,,,,
CD58,0.07892364201246192,0.008513785651159898,-0.0051571728566605045,0.036865694862604284,0.06648630974867156,0.026827919836324113,0.028498637979894156,0.04748320228390867,0.022613765265736985,-0.007476108351257821,0.03518480808138074,0.005152249180724327,-0.01526658399042091,0.006932469982937477,0.07078942330458318
TNFSF14,0.03579247928961387,0.018809812949123563,0.0020070286004231198,0.003680214566342906,0.03498157361597641,-0.005963789077488745,-0.011410703349074973,0.024542583198260307,,,-0.02977572687541715,-0.018963383071380322,0.0245544982240613,-0.03511443555146175,-0.014793487816805026
CNTN4,,-0.03140814150015446,-0.031622531392541973,0.004297809044929397,-0.028237688418616562,-0.0016695464044746858,-0.028493183030690802,-0.04035359336116553,-0.002010428839340055,,0.10236011256185944,-0.05612684562036224,-0.008948114267896526,-0.024911376196817138,0.05695555848878533
NTF4,,,,-0.025539205507649577,,,,,,,,,,,
INSL3,,,,-0.01855618212133255,,-0.020357131668742943,,,,,-0.017283436559515048,,,-0.020045887713785394,
BTLA,,,,0.011365310589602074,,,0.0704411572658194,,,,,,,-0.019383371111632245,
MFNG,-0.027277006797761818,-0.050704046173592546,-0.03543275822732815,-0.019600386507604796,0.012546804133562814,0.05313964015890348,0.008146423683769933,0.005374128621073389,-0.013297279130104922,-0.014840437684605084,0.04872347806087424,-0.03489467954815809,0.05633481412831211,-0.017232590332970265,0.022497487520117942
ICAM1,-0.05129249310351089,0.07294405500700324,0.021724926106230367,0.019006247819654855,0.0658889519023862,-0.03480319227604322,0.010778086725136754,0.039255012789211986,-0.040940399885938256,0.19097817451009041,-0.0643667717854024,-0.059077639990355695,-0.11617868027515636,0.06221705910617091,-0.03420062796007248
PROS1,0.0067737103921452,-0.009210940358724808,0.034601318409022634,0.017777137938752158,0.08616855340982583,-0.08036991091031369,-0.01874764346754666,0.11851819844022637,0.010190814727690624,-0.06378504408885606,0.0029151924708980845,0.05538531743606673,0.048588683992532966,-0.009480493983465095,0.07572367190105005
CLCF1,0.05170577462011071,-0.046184853889572136,0.018627864261405707,-0.007408277693699805,0.04926861133731116,0.0009926131983020207,0.008206287748942756,0.03326826909510719,-0.017371310843249835,-0.025825094222358267,0.046527399818732884,-0.04413193015890146,-0.01538278091909122,-0.011701287538831649,
PSAP,-0.08400022602939679,-0.018482019999268476,0.02348071842576759,0.025839731315068705,-0.0304539242854753,0.024400062066684044,-0.004958635176254226,0.013732920026776719,0.041610573208614596,0.0006706250090910139,-0.1120739802952104,0.008302086158065608,0.025385128585016133,-0.010973759914127435,0.06762454321939503
EFEMP1,-0.006355316986700872,-0.025891589937357493,0.057624786193728156,0.06673334529419266,0.047024493394666814,0.031992838013590694,0.011962955278850019,0.07440700196154482,-0.00852108776592096,-0.03654355837507563,0.015216272121355155,0.04212193100783155,0.02919206443029715,-0.06686309531216532,-0.016921962028524164
C1QTNF1,0.08197385628412264,0.09019991020538853,0.07103329358349277,-0.057491162212929374,0.06261227530909573,-0.03163209067654584,0.021937647084496217,-0.003936202481345026,-0.038816628240076034,0.007781403903065589,-0.11504200325621174,0.0880244408380148,0.002244013233411666,-0.0033425150992725315,0.06468921541319253
ALB,0.030696539348731837,0.03881983067451747,-0.05328925469621328,-0.03294385213183921,-0.024619515783173146,-0.022224648426417366,0.03421771299598547,-0.04936779219695562,-0.026452931059341774,0.08565561380644539,0.03784568229020313,0.031089874271044392,-0.010170244353477915,0.07380446925004921,0.2234318645207459
EFNA3,0.05550344449796092,0.01892610099571892,0.04507078707462341,0.012546566720757399,-0.012353164048411355,0.06528498151542801,0.03884077187803685,-0.032892824413270315,0.019715035725315928,-0.056435144195564696,0.04122867608763076,-0.050321491715559566,-0.035395452725129055,0.1581285676809251,-0.04412519786311189
DRAXIN,0.07657557826309835,0.002600959303741823,0.020822864069130385,0.0008602714631710031,0.045567314141498935,-0.05845346312655418,-0.044132327082702795,0.03576740941984762,-0.029715711647910228,0.02629461181467535,-0.0807688500998362,-0.025650677214205685,0.05929690701469198,0.009324488364862563,0.11791905310933784
RAET1L,,,,,,,0.02783142417114761,,,,0.12159297250779591,,,,
NPTX2,0.056858283572352133,-0.05861897782129624,-0.04709954334367647,-0.006240448261137012,-0.06277099206770313,0.05527552992801993,-0.0368497315314552,0.027005931152492776,-0.03155626105893741,,-0.04300399195185493,-0.026964466169471898,0.06298606137447427,-0.018882452493174592,-0.026332495919434096
FGF11,-0.060934969431928616,0.07848743993859597,0.04272277655895866,0.031177886112654464,0.06358614312544442,0.04777714282693858,-0.05303789495736639,-0.010868435978929773,-0.05259821879283083,-0.05457063039074275,-0.012041926122661455,0.030667339522335333,0.011992711582496918,0.08108043187550124,-0.04031706505667939
CD59,-0.04404420731494538,-0.016699582594143458,-0.06017844800582832,0.03515841217308717,-0.06623790810419516,-0.014078547066026308,0.06603267174631762,0.0688614884340407,0.02094510199273847,0.01937059385451021,-0.024773249736248774,0.0007686484870537147,0.008329138983084017,-0.11019503142644746,-0.03964472078117918
COL9A2,0.005305656569015057,0.0694064422470483,0.00678225816895919,-0.010064072920540904,0.024795833398118534,0.04005661238959064,0.037581468639461574,-0.03661828238542673,0.024349015137855125,-0.014667715793878803,0.09582440100540976,0.0793904500748483,0.0789912734192558,0.07667180849869978,0.0535440810794154
DLL3,0.007578401821284073,-0.011182884712149887,-0.015124883204750635,-0.01034900940001638,0.0162544396319131,0.04927664460803051,0.008920962605154478,-0.02796730016687369,0.02817291900516853,0.13063363866192168,0.16737137418254214,0.03353890267503313,0.0219406186093663,0.14100013586876378,0.030216966140959374
FGF5,,,,,-0.019604381823711065,,,-0.022930499206773636,,,,,,-0.05135444555753849,
LIN7C,0.023514479293994524,-0.004610615235750221,0.021904798578660428,0.004998247843098978,0.028979888649453035,-0.022746633153421972,0.06846986090681581,0.009159122341943647,0.028428756859293115,0.04765354456319158,0.049042544234173244,0.03190672785340413,0.08011120467086764,0.03486289860090952,0.0035689615255591243
GDF7,-0.021229215661696853,-0.018985873640811172,-0.024249484658647534,-0.015387729965754065,-0.01309229632841142,0.0351863094309634,-0.022116117863018727,0.011896586024008997,,,-0.014998776303924079,0.03892320073527726,,-0.028594499977487236,
PSPN,0.04409944795587,0.051125994119107426,0.05122664556100995,0.016019418138123423,0.0779822593314162,-0.015531527100714832,-0.015212047834213463,-0.01997716872553237,-0.0076098919671142,0.06310632221819448,0.005388413255210323,0.008885911119324142,0.01907349812638373,0.06460406546436553,0.017346820806921036
ANGPT1,0.07720569874387348,-0.0712933873739728,0.02077296007610366,0.007576525804741343,0.07356091236054454,0.037637512302756436,0.024718491357722788,0.10533293674168105,0.0504284561612886,0.03365930911554671,-0.01379178426995895,-0.049186698674991654,0.02370850141013587,0.0440623339174442,0.032312497308315445
PNOC,-0.029980066005699232,-0.036157211391309035,-0.019762989593366365,-0.011005242767137829,0.030346274054314254,0.015881241433104456,-0.027933677214785138,-0.010397650643948124,0.2331286432354453,,-0.01594976469660216,,-0.046076736765529897,-0.02068921705867651,0.13518271362039994
L1CAM,0.01430229611264902,-0.030882805625244304,0.03416337490841886,-0.03560655435378217,0.0035856960882494344,0.08069199169709554,-0.0278201311550713,-0.023689098292530616,0.052897816557018876,-0.019612616962828025,-0.1173671982077972,0.015387095417551504,0.023779229717255268,0.02533717374757184,0.08394149350052749
APOA1,0.09030949617323894,0.017186851919738406,0.02458118724271561,-0.028898187754039555,0.04438320746604914,-0.026508526715749377,-0.05545208539831631,0.07080502604684094,0.0013333946656180617,-0.06475000811728401,0.036582977903035,0.041376442356607555,,-0.030755807375881794,-0.048722665634626766
PSEN1,0.012351713809506192,0.07261463613434836,0.03506677079030734,0.028546300974399523,-0.012642345484589344,-0.01856783434819693,0.005428672134281072,0.05088109080551133,0.0041502878604893,0.07030154364077046,0.025613409547902644,0.052912192150688785,0.05488069482354875,0.026659629414665775,0.054702107512055155
CALM2,0.002673290294035751,0.027346844856024007,-0.07528115135873056,0.01921640727921486,-0.05624861888245089,0.03198118564573584,0.008198969630149126,-0.06810374322478914,0.050831558305772864,-0.007306922099269458,0.03644509068159932,-0.012556903225048792,0.05703119532067403,0.14531496124168394,-0.05758413322806576
CLEC2B,-0.1027275211810329,-0.011714380434849807,0.005044967526743516,0.003549791003303889,0.0874114536075971,0.015583063314204938,-0.02232810675545059,0.04815004583527898,-0.002297755776659837,0.05612296739339592,-0.06495308068584182,-0.03987931054945945,0.0754235269125559,-0.03858936116994868,0.10913400357284743
NTNG1,0.015776089027838492,-0.03835748686860299,-0.044537409880968125,0.020476281467574894,0.0327558299341251,-0.005366352209284444,0.005320169641183781,-0.0009812956015437036,0.03914710074752714,0.033727582816291575,0.0580169463045632,-0.04180961937402016,-0.06291716784909303,-0.0017825732646112717,0.03709287181222288
LRIG1,-0.044586271636518245,0.061425274311434484,0.009815431228213082,0.020442076110865424,0.06966965875294202,-0.002574009726529134,0.03409521619098665,0.07135724978181385,-0.0048784717578164265,0.0633516223200684,0.1513083953981096,0.07547641890844985,-0.07726542206083299,0.10669922786104595,0.000940604927887418
CPAMD8,-0.018679887878883278,,,0.046865070840952164,-0.01773480165017685,0.0019040688716852117,0.04538392315124209,0.03352223926806306,-0.022582966047333286,-0.03879360325760281,-0.01684991386851021,0.035561916136065255,-0.05101221560088668,-0.02100423912916731,0.0848348177551786
GHRL,-0.029802418199762197,,0.01892463888661514,0.04779109870367442,0.035796745126079756,-0.011346146878663914,0.005230173317719276,-0.0035074184684961295,0.02803316466796378,0.06732302521295029,,-0.002687037155608472,,-0.028834110628073135,
NPY,0.007880274133520012,-0.055174924351623765,-0.02115474303064518,-0.0166981745312058,0.0016808078632736803,-0.0032376243209452818,-0.0001963094849415943,0.007478637671287076,0.027965650796070853,,-0.06193340389715999,-0.001144749773955095,0.0027178892610705335,-0.025313053413270285,-0.01593347748320943
MMP2,-0.010235733438959555,0.00011921738196741735,0.010572253834011357,0.007760704807411896,0.056074308545621086,-0.02926811527224285,0.01542483490989442,0.006580834651790942,0.008461559960745645,0.0059678381946919505,-0.04320312739251362,0.051804526322553286,0.06736864519122515,-0.0370687994892446,-0.05267607927840219
LHB,,,,-0.019115618637284188,,,,,,,,,,,
PPY,,,,-0.03327471691644924,,0.016398754193767885,,,,,-0.063183765445614,,,-0.04010336510112138,
ALKAL2,-0.027973285810861143,-0.024816100308389485,-0.0026395369565406657,0.011698954039193807,-0.02010831535033249,0.0032119411369347763,-0.00868582637655103,0.01746880253835715,-0.040157338287384096,,0.10045205277332565,-0.019606365502881362,,-0.015690965542211773,-0.026267446986139396
CSF1,0.00227616099701722,-0.03231295371263037,0.008662754018998551,-0.059984204791065907,0.031995013375570036,0.02172037029327913,-0.005714847661896112,0.04962026007215211,-0.004000252550261728,-0.036990150177085956,-0.06662392726374188,-0.039466117676891524,0.0066993561686075325,0.04611147039873597,0.011674510368081868
SEMA4C,-0.008099426750740471,-0.033644925589476876,-0.007007714399370751,0.00897065318595241,0.07601426426448549,-0.020638737324831315,0.011822982290157467,0.015004641926047644,0.030434794690187044,-0.02955776486776704,-0.006832388687431611,-0.007925391810331231,-0.07501939300233733,-0.0029993945036167905,-0.0033296188277554947
BMP8A,,,,,,,,,,,,,,-0.017992263277342446,
ICAM2,0.01759118250814382,0.004579646453594194,-0.05198665447430642,-0.018821209834766647,0.06852895039266214,-0.013945986911945296,0.03700936778095141,-0.003106644800514253,0.06409979305758612,0.01987265783547306,0.04911812279717689,0.04429409782050276,0.018247902238275278,-0.08292028108029552,-0.03012401522518543
SYTL3,0.03656341215089652,-0.04638287669455026,0.0011898785699579687,-0.015161681396749617,0.03282547255216201,-0.015563710611073147,-0.019262122550401634,0.07531013772402345,-0.03817537039164821,-0.020165017734697505,0.018755200485030078,0.006151055337981439,0.06165259957585573,0.0013612051119916819,
IL1A,-0.021705729497398876,-0.04651736365646455,-0.04214447725476942,-0.01784287076846477,0.05525799885978826,-0.04505190628073056,0.02070054776860197,0.07104112407910965,-0.023500120561237837,0.06194903207563679,-0.039518333956818544,-0.037535272390316045,0.023002540068241942,0.021077045745114837,-0.015437925788608217
HLA-G,,-0.00995347982050568,,-0.020189792379039277,,,,,,-0.03399156935964382,0.007328443058322803,,,,
PGF,0.006429272655125823,-0.026060708813455673,0.0050560970268773734,-0.07716066547025321,0.1183061443279278,-0.0242287703875436,0.0038932905938930873,0.05568633785783866,-0.002347658357651275,-0.05865545510744704,0.095066950710959,0.03219843718677496,-0.06089056833618728,-0.06334244833330144,-0.03753897701458032
LGALS8,0.06039259287407753,-0.003825011960522899,-0.05715525322492379,-0.02963833151197828,0.021729435910808455,0.020603817929405934,0.034951438295330935,-0.049974530742026686,0.015149523425768786,0.02613402546949066,0.0452393030341124,-0.03594739735898787,-0.00887416391019868,0.017802566136034214,-0.05127347926196593
DKK3,-0.021608587515881766,0.031833300915852195,0.009559460804739088,0.04750385174343491,-0.07199349291570237,0.009048984757898887,-0.0362333693318347,-0.04264206239952902,0.0878340709522314,-0.0003182457041756833,0.082344872669609,0.06804057422549678,-0.09065085264963459,0.0011987666693549254,0.026938171274547465
COL16A1,0.03291825808173486,0.06810633644373602,0.03670489442476411,0.03142411779554532,0.05601722203491989,-0.046854725913836145,0.038639329230963256,-0.017643818669049873,-0.004703623457047779,0.026548485689242188,0.01962970458472878,0.07761402992220626,0.043809241338653424,-0.00019315922520744204,0.04862191732906397
TPH1,-0.03479965389447211,-0.0020275487620962443,,-0.020346414883881548,0.08938308550536363,0.005542610004135501,,,-0.014714569003274176,-0.03257765280811577,0.058171369352084515,0.0667547087582343,,0.04867968596088796,0.06315065575628802
TNC,0.04568227038773127,-0.01052942755479205,0.0009551071332736629,0.031044793952867224,0.08347468196233337,-0.07236321464953124,0.04466362267285427,0.045006379154487665,-0.04090882841424969,-0.022198138079779394,-0.08216075809173932,-0.008630299028380202,0.014857006595108453,-0.057837822951312984,-0.09308359803644138
TNFSF9,-0.018679879013104566,-0.0024487244130676346,0.008905459248786192,-0.033109648623521816,-0.04759106953556925,0.022051228313063734,0.025476965875967632,-0.024498684956086047,-0.024965041884647075,-0.033054799855664965,-0.037680119735065645,0.01032501682450469,0.03906448689338192,0.06123577425576712,-0.005175968479191124
C4A,,,0.046614315879757694,0.02915206079100126,,-0.01956331435216355,,-0.027595191968555987,-0.012934665129578787,,,-0.01436981841869592,0.0022040302006559034,-0.02422933219201415,
CNTN2,-0.07849082756917934,0.014864238740432042,0.032311020844813826,0.00423350563923665,-0.04897134577372331,0.032264072528497965,-0.03268347034540655,0.07211765282352482,0.03751268818821415,-0.0042679146925737625,0.12281873759522602,-0.05682992475532547,0.027965518466500576,0.042372090738335755,-0.04111059628299333
F7,,,,,-0.017734791342116876,,,,,,,,,,
LUM,-0.004516617250398933,-0.0452124275358068,-0.031602089527544674,-0.03372284843419202,0.12660149653901903,-0.024896800552257868,0.017483697532557393,-0.02663052291677415,0.00972661858191183,0.10455215278840135,0.002212119355902138,0.02096690128525332,0.04302222852015756,-0.0609103332770078,
IZUMO1,-0.017849216151335372,,,,,,,,,,,,,,
BTC,,,0.042657973759491354,0.06519937201870908,,,0.07818265389191832,0.030404342031089535,,-0.03604691560960695,-0.010015407801182192,-0.03149575171540798,,-0.049372072176308464,
APOC1,-0.10591978075234386,-0.08628858301989897,0.02214493086268023,0.03237073525375314,0.10645292680462301,-0.05096143125847779,-0.012609986507324812,0.05467118717715996,-0.07390005493576063,0.07625678866640134,0.05618852173443656,-0.10307691167976395,0.10142543147360104,0.057784379393367453,0.017270833539347448
PKM,0.018304811224950483,0.10715848292995098,-0.05127898833221822,0.009847076927633,0.05676648979863859,0.002008874789884898,0.0029043978625840437,-0.05941060557953944,-0.0518286679505521,-0.03693989052674923,-0.1370151598531928,0.0012975398876856274,-0.014083517689668644,-0.02669470413662836,-0.005729920526535951
TNF,,0.0073812498228168315,0.07450576380202086,-0.030707914987149542,-0.026028006895067887,-0.018640903458655492,-0.016534495098808874,0.028986895319314393,0.05975979910193595,0.1744551814502923,-0.017496416571514014,,,0.05048067820204813,-0.01948217905169375
GNAS,0.023061055200410695,-0.01764915611675511,-0.03979521100680214,-0.02919321397207277,-0.0420530747835989,0.05523871582616492,0.01099322134535618,-0.11581702832015879,-0.06393320164669943,-0.10386374912023932,-0.057933860363230914,0.06839693145322116,-0.09161494549457722,-0.008851003620504838,0.008897710001338504
