,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.02615127143324224,,,,,,,,,,,,-0.0184209356806266,,,-0.003121557077210523,
BMP1,-0.021591134775290767,0.007537966587029519,-0.013101924544942637,-0.022931465961526613,0.0351855780208698,-0.07486756559907153,0.10537700537600715,0.14002978857346327,0.2908303383340632,0.042280354515644235,0.05254244655836263,0.06630823202010827,0.003064674752741996,0.09643152434838341,0.12269932028007968,-0.10685633920004049,0.0032950859359263795,0.08784674710020655,-0.014441259925754343,0.0093170347772954,0.11777030735675048,0.07768588829153424,0.07012699146575167,-0.07815195639148267,0.0588934781187888
NDP,0.024192656546543283,-0.14311021650696296,0.051024778101206376,-0.0019311495761048078,0.00252046593905356,-0.1060268310288252,-0.06778920362496284,-0.007465440518606546,0.037180922403519175,-0.06867185810891643,0.04088245198642033,0.05745931873455344,0.016642101367714626,-0.016163038119368388,0.12725755419670268,-0.14572043864636292,0.07800668795093861,0.0503214206483354,0.08362689492942262,0.06237104273311929,0.10727889212578709,-0.007987215197383412,0.022132518525423125,0.2026076615689876,-0.13984070096653625
TNFSF18,0.005282495319762826,-0.013647359985285466,-0.013781337733301846,0.03947863166687977,,,,0.03731750716397502,0.060662592143542256,0.01929321482915002,,,,,-0.04082650822121344,,-0.14165050087100925,,,,0.07287580635921273,,0.08271913931604906,-0.005831971084839405,0.08255405101775726
IL36G,,,,,,,,,,,,,,0.02370023091849646,,,,,,,,,,,
RTN4,-0.006261102010030445,0.040261678249801744,0.03748802206721556,0.027252136576944773,0.0369948316229593,-0.014331178440343638,0.029987542341575288,-0.23103196246751936,-0.29198767076812665,-0.031158532964088652,-0.03571365748073218,-0.10158813651705065,-0.02422929604722466,-0.135578844227911,0.1462077787326206,0.215208493929453,0.13938478493956288,-0.16046181696856582,0.053502910829254686,-0.10466696596892823,-0.27481111671973846,-0.009340023263781342,-0.10562209425967402,-0.035008097791148635,-0.3201311441235843
HEBP1,0.024536113015059743,0.052567476937547195,0.03297701603937201,-0.08490775046874167,0.015775674493543827,0.016707167976913934,-0.0232590752802302,0.07167975913069925,0.08410393790754188,-0.028633556667248546,-0.009699149275471376,0.042724759544693014,0.0007825656830341497,0.01574288598876638,-0.018140450072057435,-0.015531922981094204,0.11510069782199289,-0.059713498826909954,0.05138511442116388,-0.002970010504418345,0.0012446567130298405,-0.01883810603394775,0.13775539603515105,0.07755835359555001,0.058112778283795595
WNT7B,0.0005251864956215515,-0.10370042050433481,0.0223417121654509,-0.032548899741523495,0.040138515253344734,0.07346280441820088,-0.07070776530540951,0.020335817595988175,-0.12112392160342864,-0.013095773931655723,0.021049010634067757,,0.02529129513317775,-0.04309129558886732,0.021902811124720544,0.09048483676596208,,0.01894386949252754,-0.00866873654370149,-0.06581694236792006,0.047923974088302845,-0.015975901503941403,0.037941291278412614,0.033901754491631075,0.03451764294612938
PTMA,0.024475701722890934,0.14859805780259466,-0.10761719032238781,0.04699853882523487,0.030989083336743717,0.02580937942695348,0.07657971609336281,0.2619449306300249,-0.23136714920094956,-0.04517035873376073,-0.0332716106640786,0.16150482838560865,-0.019105429181893365,0.11427575084232892,0.11795758408251054,-0.10053706966163586,-0.06822327675859306,-0.12224957681387252,-0.06562307422838899,0.05314182668913968,-0.21683489642306675,0.03215876091522928,0.013044920909256909,-0.13819722174529417,0.22072356883544947
FASLG,-0.03135626346516216,,,,,,,,,,,,,,,,,,,,,,,0.025629930214913894,
