,UKF248,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
NTNG1,-0.024320199737021625,-0.03057009713892922,0.027749922837840182,0.009098994881762846,0.0013235021513370135,0.0233558029915675,-0.0035316771814943764,0.04136874326160677
LRIG1,-0.09029699226013184,-0.0043235788048437765,0.017000785619960403,-0.027467660082058955,0.09058858042880497,-0.01954238355684635,-0.1116793514350622,0.0021903782509714266
CPAMD8,0.1266697575218554,-0.015275605387288123,-0.02152421447900949,-0.04356775867483965,,,0.025137506018558714,-0.013517784755708934
GHRL,0.005910766977969244,-0.011736566177129617,-0.02895041469739697,-0.0037753863758929578,0.024278468634546236,,0.03438751206470411,-0.026709732790936722
NPY,-0.036884250455410515,-0.04593531355660369,-0.006590403065731585,-0.018734579621615743,-0.07250346760316496,0.041812157496118135,0.17444425513772716,0.13491637965121359
MMP2,0.13560548572438313,0.004542318879951555,0.08464058683904664,0.0925844369137067,0.1525475796677868,0.07048580286258496,0.19565239955692293,0.07926024912152421
PPY,0.0059483570226565,,,,,0.05182998184453169,-0.008976138085714493,0.0516226561212578
ALKAL2,0.01437492312941823,,-0.00767316116543652,-0.06964525511792695,0.07155005928190429,0.03328863668113231,0.017276156686156202,-0.05496994711465644
CSF1,0.027525886424994338,-0.07062194020280897,-0.019211723914511748,0.023713010534046584,-0.06533441430899296,0.03708737241186746,-0.08406602398374961,0.0005739702271427813
SEMA4C,0.08462403071821996,0.057194064757664365,0.03565965939145981,0.08524417104926423,0.15107899158023838,0.06748339858949681,0.19309039900890898,0.02513730173578762
BMP8A,,,,,,,0.042485382628326296,
ICAM2,0.13777141598349543,0.009524959017434958,0.11430049616845489,0.10086820092795201,0.07913836691452482,0.05743456249207176,0.20810257569953372,0.096428130983155
SYTL3,-0.025822899339127386,0.039568524343800975,0.07150664242817746,-0.05443336077836483,-0.03795391800793672,-0.0184163491105153,0.07493681119426253,0.02604259948337151
IL1A,-0.0036672030456401682,-0.04253356570312037,0.11378518849746043,-0.012123678432933301,-0.07467917050952287,0.027501533002388823,-0.013112081338748683,-0.04801158402909769
HLA-G,-0.036175664256079994,,,,0.03517846336907419,0.04365757652205642,,
PGF,0.13629539439877933,0.045229229236357284,0.17100864586152728,0.1615697965679703,0.16377982701080152,0.11014661254660829,0.24315820649607334,0.06637071333606583
LGALS8,-0.03831156529733176,-0.01890005012640419,0.028248735466040495,0.04665429979802655,-0.010340000287224302,0.060486507367742484,0.04240408595639923,0.0698620617112918
DKK3,0.006849532765761145,-0.006921528294832017,-0.03281513662816006,0.10148751894432496,0.1594353159180067,0.022588303822211067,0.1414769839187645,0.030115987905229152
COL16A1,0.13890812923237847,0.015958410909426488,-0.020684631456959653,-0.008154239941463987,0.09454620146254193,0.04074599585220667,0.1322493329005325,0.05999140963568026
TPH1,0.00043794663042520036,-0.014994986915755468,0.004127140857549477,,0.09041730668788334,-0.004229857514945194,0.05267067868545736,-0.008360812618665558
TNC,-0.011195708159561762,-0.019415137457573207,0.056932946132049383,-0.05805083374509878,-0.1497904353577729,0.03905071306241569,-0.006329894915818872,0.0016931377845421731
TNFSF9,0.029403707967782598,-0.02849919684523643,-0.019821120109093527,,,-0.008669560948559125,-0.06603714940069508,0.0015849977895900445
C4A,,,,,-0.03726748142802011,0.012931001450622873,-0.007528708150399519,
CNTN2,-0.015220416864594154,-0.006025964793060238,-0.03312799790607024,-0.05637251844674426,0.05467735833607502,-0.05917280538623142,0.01583068594053674,0.036797223191878205
F7,-0.02591335480728553,,-0.02152420196841602,,,-0.029352813644274313,,0.017993350531432403
LUM,0.18296903991991498,0.17605157454240586,0.16570508947483223,0.13467402284140848,0.09360838062720266,0.16241678610957316,0.18915685271543267,0.10968481504825417
BTC,0.022514863146223706,0.0082137208201121,,,,-0.021235728735452812,-0.025431480489959267,-0.0021311223041597252
APOC1,-0.04022802457549601,-0.020842153250974056,0.13674464600520703,-0.026476732515651594,0.08722733947023861,-0.024985400559186025,-0.045410783697281486,-0.06289181251388946
PKM,-0.062107239355906764,-0.08087618559481886,0.01409877704592444,-0.025713800043916966,-0.12490559640496014,0.060719699135883945,-0.11653232730979823,-0.033460483514505944
TNF,0.007696060474602554,0.02680234663284965,-0.0315894371936769,0.022665663491688588,-0.025794984822681544,-0.020611370659073133,0.07082314579820125,0.023444962981025327
GNAS,-0.14393016808336542,-0.01420113967209981,0.01634083343889317,0.10594893512122168,0.005013612404652934,-0.032691886095076866,-0.06254626517904123,-0.022141801074489983
BMP8B,-0.021471351807368384,0.026460761562988436,0.08070713442543063,0.10874336869307037,0.046077563325034876,0.08316658699479294,0.22157509958385072,0.0063504022394651515
LIPH,0.09543475641189332,,,,0.015169054962587906,-0.02092574187884796,0.003405596169605869,0.0874360624758093
CCL28,-0.03736292371368605,,,,-0.0536951287807508,,0.039036462583752374,-0.044101066570323304
PTPN11,-0.07656279126495694,0.009655130093812974,0.03150940534567133,0.019476583534792122,-0.0932853698298889,-0.045067315985444605,-0.034887825260987694,-0.03602103300601789
ADAM12,0.15104561622500134,0.10838968999158634,0.08715865387221336,0.07028004687104954,0.09981701104673345,0.12660004599460536,0.19061909486510126,0.08314521315756263
EPO,-0.03569085087581048,-0.016090382028322924,,,,0.01741269660964857,0.037540343544019715,
EDN3,-0.008976653465771405,-0.016483910764206453,-0.03813784861277216,,,0.038862517175595364,0.029713499229217323,0.0006966842559345148
CCL22,,,,,,-0.02572081283305662,0.045658923663649424,
CCL2,0.15353967844592956,0.02985359252302972,0.03493672077909527,-0.028799375617805302,-0.10576085704543765,0.029305207410897913,-0.05084622202415675,0.07561327647103762
DSCAM,-0.023188548767187945,0.005470748119479629,0.002190132461124286,0.014442679824891997,0.048428627777852715,-0.011830543323862002,-0.03263204873391662,0.01919950814000252
GPHA2,0.14465022339017763,,,,,,,
ANG,-0.035159581681956514,0.03899597579927905,0.04721486684210937,-0.07980871639580883,-0.0034283656357648427,0.008047105332691101,0.03335694651954308,0.00162570775843254
FBLN2,0.09642411785597116,0.05055632385290057,-0.0185511620583033,-0.027019027135999858,-0.08576567646383679,0.04087216175016902,0.07551211519694538,0.05266011212930117
VTN,0.05290946323752714,-0.016222528512212963,0.04979378969154351,-0.036949965355279044,-0.0032839442638518783,-0.025977247589782232,0.06122737129096891,-0.036581878773848595
VEGFA,-0.15737242001787646,-0.08227052838810521,0.010814783580311538,0.0019695333672648425,-0.1288354067399398,0.012845938061456647,-0.1902898359172719,-0.04105622328574193
F10,,-0.015135893625267797,0.08552419534760519,-0.04008074555361583,,,0.0035216859157736102,0.06589497292008172
SERPINA1,0.037099145332586944,0.0763720037982272,0.07010809999220663,0.021576309664030586,-0.0630722179714202,0.026608733762429983,0.09933737123150646,-0.06292143837408545
VWF,0.1751784827526001,0.10183801387051207,0.12637359712553276,0.10651793432071831,0.07068348528828261,0.12053305213761241,0.21377628600074156,0.0791659606996052
GDNF,-0.000780513687402339,,,,,0.03561557132653824,,
VASP,0.15272563436608558,0.05561911386978057,0.12941370573478347,0.15696906558607382,0.07714184443802558,0.0626280319366698,0.18380803201074225,0.04352682938569619
ADAM15,0.08531155134463443,0.007126933287278285,-0.022241347599614353,-0.07091232919323899,-0.03853560175402314,0.0521508129214551,0.10643907831106349,0.029202554967872368
WNT2,-0.015291601889324364,-0.013035649015163514,-0.04844336639488838,,0.04383010486615637,-0.028189210589422364,0.07745160067983398,-0.06636539976228482
CALCB,,-0.01959514138855077,-0.02379326946191534,,,0.011927687117524127,,0.03691144531708461
OLFM2,-0.022535521367158702,0.007506072702761273,-0.036347797231480336,0.03631516385318354,0.022360498214607394,-0.04208719730069152,-0.06231565358267896,-0.010031855536773153
MFAP2,0.18097863372193357,0.001177257142595964,0.1732178032390318,0.20631884801197373,0.27619473099159375,0.006979000579133676,0.22727266189937878,0.08636882888454003
HLA-C,0.07121149910177348,0.05312679700875337,0.08915720988487888,0.006213341315923963,0.07004051988288618,0.08997222349843764,0.12097376663588709,0.01904226068612179
THBS1,0.108471933162127,0.006502695557559543,0.05079359507249457,0.12109538627935365,0.07685598269374785,0.02747666337598343,0.0733253601139872,0.1486566868442431
HSPA4,0.06879047169376921,-0.04234758077805867,0.08989857759736601,0.049585208272514,0.09468100638786155,0.02167615149279281,-0.038757538190573856,-0.02867411059434421
LMAN1,-0.02100339445310069,-0.02082139707058977,0.0406867249812953,0.002645825777223453,0.03279877820876103,-0.023313851783584316,0.03796528820811306,-0.019978427388698015
LYPD3,0.053168325127275526,-0.01622252990802543,0.07044916157153999,0.08043756121378579,0.061813859924129945,0.0503391776487161,0.10947843430430686,-0.017449680663194647
APOE,0.008760013903942857,-0.06604466096377855,0.038830505476172325,-0.12644671179195704,0.08128875088692834,-0.031591979072231546,-0.015484962949774986,-0.05127605578565022
SOSTDC1,-0.047445578168330026,-0.02025263782297632,-0.020727870624958886,,,-0.03797570728859703,-0.04896765694846011,0.0221954204907273
ANXA1,0.1239668240462267,0.05205050236078628,0.07831510278438943,-0.031839333154722,0.15450838776022466,0.07255094976924037,-0.09592634126551208,-0.014634260055806833
WNT2B,-0.007610057864265134,-0.023299284340991967,-0.0033681276119253614,0.04097398527158691,-0.03142578655366059,0.07578659371687795,0.02642417138703846,0.1157463293556584
AMH,0.06296071106900551,-0.02014435164182524,0.005882743095870156,,,0.06312021410534761,0.02811921916845874,0.013313342606383637
GDF10,0.026977774955723514,-0.005760044844933126,-0.03833917051287051,0.1268060516592022,0.07792848133583928,0.017892636933984175,0.11207404692511187,0.03880921881282009
EFNB3,-0.02638226350115951,0.03139745628977584,-0.07057353155080379,0.028681598292561908,0.023108658026019344,-0.01559125762970521,0.06575390012198676,-0.006159667837777316
LTB,0.038371246141794615,-0.023106758771018285,0.08012582117579725,-0.009825382639922858,0.08433356205945948,0.0880590432110146,0.1421273678285942,0.030472300438339518
ANGPT2,0.1882313493505969,0.08054814639478342,0.11482475772088226,0.18248658762437275,0.21286931349311913,0.13003516014114125,0.2306078812867283,0.09352041933474463
ADAM17,-0.024846764252098755,0.04601855367779751,0.054379002059854756,-0.04556680172575651,0.0493915433917867,-0.005655974279557154,0.0477952936549178,-0.016475939196905844
LRPAP1,-0.06064774959005733,-0.05973068254652329,0.04310940398721767,-0.03422358183074894,0.03312029580562362,8.020475952179476e-05,-0.038106842697384076,0.0226558287376508
NID1,0.19960236046447313,0.1625493337628939,0.12478411355079713,0.17673535172745589,0.18458706833018426,0.13321776314083114,0.25445683400507274,0.1467938209253353
MST1,-0.019865380655278198,0.0035386983490584382,0.07620819577265417,-0.024732592841118145,-0.06403027688735953,0.040365891302403145,-0.010851610726750673,0.03436489674733778
IL13,,,0.008265271330802557,,-0.052894367010954034,,,
DCN,0.19917321285400336,0.10509385123344647,0.0946933696201162,0.08240474964588324,0.22748914096957842,0.12482250705835911,0.13606742813402142,0.12274537149889615
IGFL2,,,,,,,0.094431908483402,
COL7A1,0.0881137522828953,0.02770930647408045,0.04114151129545965,0.025976661136500035,-0.024664415873313115,0.11795804535020062,0.14448793991497103,0.12458715707084769
CALR,0.028254329520632296,-0.011123352842325011,0.05987205372175006,-0.005413068475770793,0.12158891851131534,0.0966723443735921,0.1656529412931065,0.05971698482516051
PIGA,-0.006501771904040066,-0.019316138917983564,0.04321256219005767,0.022887142387494713,0.0038355850531741936,0.03498712487347623,0.1008215026838988,0.0022608790608643296
CD200,0.003312546410692826,0.027779605195824123,0.0051523650616901884,0.0016650639054100037,0.10618040103706057,-0.0484665222381968,0.1368291078779981,0.0015660497489281358
GRP,-0.03556961076820589,,,-0.0159176080791003,,,0.02491153216909713,0.11148450693806358
CDH1,-0.03109719656508973,,0.0701293951613036,-0.056492525871707694,0.13098200140166358,-0.0507542402651704,-0.02902763238990861,-0.029119454388104538
LPL,0.01839831638048793,-0.022806098672363325,0.07099769765472319,0.012757213397339637,-0.029901980213087567,-0.012058959547539692,-0.1002771499679568,-0.021416315580633442
SEMA5A,0.06791438829761731,-0.02660402157984346,0.03642074980058628,-0.04941241316151814,0.06546523601426073,-0.06007143344113242,0.03147822619650756,0.026084786807566766
SEMA7A,0.07934376017712473,0.01617427100134513,0.055001591266004526,0.11877238947066279,0.05308178298502396,-0.005346395024751005,0.26271889842238283,0.03161769613082207
SEMA4G,0.04998955584694842,-0.03729681020957122,0.056468987913855496,-0.006044672897097947,0.07339142321976293,0.014822141228229418,0.07679133922059236,-0.04502111446964806
SEMA3B,0.04546157129340894,-0.04078642667853328,-0.022710242812852534,0.0016888973306522508,0.014521784727617854,0.0353135881302578,-0.08549007706362964,-0.008325190183118608
RPH3A,-0.1034146395355989,0.051278928487158135,-0.029827822151368744,0.01888113718698466,0.08141672487468236,-0.014963696893159297,0.06116072394565621,-0.02427460145239447
JAG2,0.19269398118462916,-0.009783216050686635,0.09847618724880253,0.013918576059662681,0.10698988346305732,0.053731649523750556,0.21100657340147339,0.08911296540226796
CGN,-0.008644734398286861,-0.023159920273213425,0.0750142044769686,-0.06495705732445907,0.10581703843573928,0.007774576289061372,-0.008992953623351618,-0.026411673513500492
GDF15,-0.002142559683633077,-0.056406747373073864,0.11467198782417728,0.08160363866529415,0.028254077236851666,0.028878216659145937,0.08105919783487382,0.05217558623126416
SEMA4F,0.01036505111064373,-0.020149414760749877,-0.0190561297372667,-0.03722866890393207,-0.029323084649327077,0.05935767766702145,0.09074259708331707,0.011811094382407562
NXPH1,-0.040030330506245534,-0.040224333861674726,0.05844014300160051,-0.021059488248855358,-0.03410799337837712,-0.0597507045218845,-0.005848233441488363,0.05375814562177283
ARF1,0.009342070615489232,-0.05314967423265116,-0.02318302834879596,0.053246212744607724,0.04308518025128606,-0.02633628583159679,0.1399185161030502,0.08429652470186463
DSC3,0.04041074768902433,,,,,,0.04103982487014626,
EBI3,0.0620659806251083,0.005033048119734951,0.1120778738011234,-0.005920771020415257,0.07049070839004727,0.05999270274253606,0.03651397849179788,-0.004354487698247924
TIMP1,0.1932117399199388,0.0024190338675612625,0.10003475422259164,0.11911870187575908,-0.047218983167592495,0.09706310834016288,0.19600443886017668,0.01497044636368048
SEMA3C,0.07610787288006986,-0.059256827052874154,0.027621345755136296,0.05619431827636436,0.21316157008209471,-0.01911432934088854,0.1299832750866217,0.0400098346982282
GNRH2,,,,,,,0.002800265730947038,
GAS6,0.045462385375221216,0.009022062944307864,0.05078528904045583,0.01706995266692706,-0.05310918904672719,0.04007481045396922,0.015757735797909733,-0.0028620393042787765
MEPE,0.05294589705923556,-0.030492355990238997,-0.03793559010401798,-0.026151831343301544,,0.015759289887096097,0.1983236616536561,0.05277972396080446
SERPINE1,0.17210435562458937,-0.0007098456680995691,0.0016367502649858626,0.10047462379036728,-0.07752104178584672,0.01648800150053834,-0.00942867853170091,0.039605619752828274
RSPO2,-0.054266829815187316,0.02910969906162536,-0.04496314791975229,,,-0.031778665678001035,0.054026927412809476,0.023736559374233048
SHBG,0.05473129294962528,-0.024335604583928538,0.04966856702578879,-0.022215568662657906,-0.05042627218127929,0.06216080448286581,0.04219509637703028,0.012851344370634453
LGALS3BP,0.06458733362796552,0.045952239896506604,0.04248536049730816,-0.014879935428109115,0.1331513246219537,0.08199778590226865,0.03242069891761597,0.03400782374289266
LAMB1,0.20244871144261575,0.09854186405968196,0.11950337704972185,0.1468283339469433,0.11716753358312945,0.1046796036714674,0.20397182259906146,0.0997909654963396
SPTBN2,0.00588560265119093,0.03137910990968661,-0.037736137729691456,0.02631064491457548,0.020770414314561877,-0.06349003299532631,0.0736529015446213,0.050324724275267164
COL1A2,0.22773688186604682,0.15250026519963403,0.12992185472341974,0.1455818451558338,0.22109654496315856,0.18648175514580254,0.20142548035078026,0.18436755752222528
DEFB1,,0.04089044772470773,,,,,-0.005862118199176975,0.11161155908719067
CEACAM16,,,,,-0.06262180422578376,,,
WNT11,0.011430166006183403,,-0.023481856945619148,,,-0.020740089677452143,0.02860616380759879,-0.03248899377444278
LGALS1,0.1189048819083486,0.05876349671328778,0.14159194715477505,0.1822692104143854,-0.17414567918381252,0.09829721369666342,0.1458123350244947,-0.028425884893601285
BCAN,-0.030574708033326303,0.00020944275195012668,0.08332058454796021,-0.1380721223046752,0.09795977764310221,-0.09577772656027904,-0.08862693268299747,-0.0014772219167386107
ANOS1,0.00789272173237706,-0.013552484414757508,0.05368362965786963,0.028538045211353957,0.003630783245353681,-0.026621678343332615,0.0044087807436582185,-0.01561580855092145
EDA,-0.023509600553251457,-0.028335276183794878,0.030568971516031326,0.05431995649209285,0.04369386599712375,-0.046314917551625916,-0.010427694862276321,0.024854389609404316
FGF22,-0.012910238944216718,-0.019145892297357053,-0.02152421163569088,,,0.01884204240622038,0.030631334400065494,-0.04517131208257225
SHANK1,-0.03211270791079917,,-0.02047892031680949,,,0.029187076030768897,-0.04039403391613852,0.031435186176257124
NPVF,,,,,,0.04443186052594612,,
RAET1G,,,,,,,0.0005828686152876681,-0.029920826546728334
TGFB1,-0.020449325339438707,0.033166266528705156,0.01370967905635218,0.08748757928930563,0.1752504813426625,0.055714704679384865,0.21735478199754518,0.11949411242610683
MSTN,-0.011418329364765258,0.07717240040287704,0.044718925737668565,-0.0394727374829308,0.13484561214048577,-0.02912343313333167,0.0010152935373938772,-0.04045915667086456
WNT4,0.09247753049596778,0.01296539730645406,0.08543980167820911,-0.048377606919430806,,0.028320733001779883,0.06854708542099086,0.13055473928494055
TNFSF4,0.04635977785376369,-0.02725164430460735,0.13780816489526893,0.05782984624539224,0.030742751895514474,0.017712559188298487,0.0849893002213344,0.04053485303245637
NTN1,0.0013967874121974747,0.05308897410287765,0.05495508183954671,0.05493304082315531,0.07356567618446665,-0.011912563648633847,-0.020057960876386054,0.0673505666925233
CXCL12,0.15238833865735346,0.01712857207837256,0.09150198594477936,0.17802248895980677,0.06634698477139336,0.07305598364535078,0.21423071795425366,0.10028082336406702
GNRH1,-0.018720378340875306,0.08120701556666884,-0.018566507471460714,0.06974771263809307,0.09559399541395038,-0.03831560176649685,0.07240609968478023,0.07302687379846233
FGF8,,,,,,-0.03879299280693405,,
RIMS1,0.0003985037011818652,0.05150922012373812,-0.03287174505561946,-0.05513362340104251,,0.020435852937930092,-0.057439080281855015,0.06033086780591271
FGF14,-0.04295775312889994,-0.0010645385586886783,-0.01374982006902169,-0.0018084943858284088,0.028027739486079027,0.02140882562482692,-0.021532587099633533,0.0034722979197848785
IGF1,0.03814176425817586,0.04544044790557181,-0.015393735671825948,0.046412057073644306,0.021014622099561103,0.03091504740211947,0.12295571251135463,0.01846604443157059
TNFSF10,1.0231958412991444e-05,0.02985233308578492,0.08693150386304263,0.051632817931372595,-0.00048539203172194665,-0.008164522546772812,0.1391357196039296,0.031777591652158564
GDF5,-0.011437470804161303,-0.017493925495182555,0.015349683883710386,,,-0.01565434361692688,-0.06279868246385421,0.036185222893123974
CHAD,,-0.01868716776809616,,,,-0.05186379174597795,,
RGMA,-0.03366608367251609,0.05365017136620207,0.035304835136640414,-0.03258614187073244,0.1312860520501461,-0.0820656601384966,-0.09128018485869259,-0.00965527545880064
WNT16,-0.03340580395951734,-0.011497894124250011,-0.01181518233625245,,,,0.008556852546528841,0.0005097402628946908
CX3CL1,0.06316766039967411,0.04079838178533302,0.0032222184793927896,0.012441190755933263,0.04420273715894402,0.024249059333471455,0.10549487924690687,-0.07455186463825356
FGF1,-0.012197679028958764,0.03298694906788705,-0.04905815920928382,-0.03889637784934895,0.057768060382109764,-0.04679239984682293,0.011237245379278398,-0.058847908218993376
ALOX5AP,0.03738908047134221,0.005666590917773259,0.09845044454574359,0.03379904911058144,-0.02374845781861867,0.021627382975795043,-0.10551942494278435,-0.017812796808904487
IL1RN,-0.05172854993082363,-0.03354837812294142,0.06631493595689235,,-0.045649290346150215,0.0579563104567426,-0.06569432459913478,0.019833773439781533
PCSK9,,,,,,-0.022435289510935385,,
NPW,,-0.020892128824629368,,0.1679042962339844,-0.04784805685062069,0.03537099764488585,0.07187382898638474,0.02639744835878794
CXCL9,0.032982212405305696,0.001726331004691886,0.017485937174941887,0.15973088871151206,,,0.19066796648713533,0.0035620054453282925
ANGPTL4,0.03789528120137853,-0.04141238707451313,0.06879744967807723,0.002454361509558928,-0.08718377441613001,0.0427527087139126,0.10609061615270825,0.018456963325370144
UCN2,,,0.026892501099772335,,0.02607607075287189,0.0546346030723753,,
OBP2A,,,,-0.012560778848161206,-0.03771409792056158,,0.20605170093273506,
COL4A3,-0.043477527708003054,-0.01619763868124856,,,,,0.0008979123842346392,0.021935327575693116
NRG3,0.03462154511881422,-0.003543815411004454,-0.003667811431956844,0.11651408584637384,,-0.006672377228645089,0.06791991797407404,0.037428797260045575
IL23A,0.03836646052294996,-0.03179527590688233,-0.000903051824275232,-0.043567765537630684,-0.045984636512592145,0.11002825862675099,0.003260556955457697,-0.04016732645383695
COLQ,0.003738043256241627,-0.039981323898292974,0.05789825766261663,0.03258477749597567,0.04174829885776118,0.010774782005205152,0.02271640435615001,-0.0023636536469534056
TNFSF12,0.05236855710199048,0.07171549397198446,0.13137771607698792,-0.039186363315655746,-0.0494498185437957,0.03987244433239821,0.0741165454329126,0.0012453702256053781
DKK2,0.0603600649567929,-0.012709192508239658,-0.0005272044476385367,,,0.03815191849958684,0.04432874220168651,0.12793143571568188
FYN,-0.03171945589128927,-0.02381032248242074,0.04823408582231069,-0.057352710872099956,-0.0503500085451613,-0.0758189104379964,-0.040089021990983596,0.009101185728977317
ACE,0.2075488429627481,0.07753545483791255,0.13323883838407835,0.160597376096753,0.2094533224054928,0.0024878184771033236,0.23882356726203172,0.05074460189392949
IL18,0.08594411085352095,0.14107342695722055,0.06912708510628417,0.004408695142154155,-0.003922285158677179,-0.013827870988468837,0.05830797483818165,-0.039334099560041566
PPBP,,-0.012031227904474836,,,,-0.027469844855178525,,0.10369197088624783
CCL27,-0.023509600711195146,0.19710204601104686,0.022982164507743198,-0.043567764393831955,0.08469102410369844,-0.05099369847017854,0.02165287460720485,0.0051971483121116945
SERPING1,0.1601114284361438,0.07556457747397606,0.09894543324461275,0.02538715495193461,0.1277107986877486,0.06049697319149148,0.025760186488599728,0.07710638593119991
AZGP1,-0.04746285719576533,-0.06105151709860088,0.04449146301222261,-0.02610838244673661,-0.07043526507313923,0.008487137814149235,0.03143393616316655,-0.022901297414524388
INHA,-0.01239365807750022,-0.01004780678824369,0.07234240360430955,,0.11657130424456491,-0.04549139488449022,0.0034083340559541726,0.08356919961419644
SEMA3G,0.1271555703571762,-0.02078673264771574,0.08850587871236144,0.061735565886472506,-0.06228334556792134,,0.10293878827726959,0.13894978270815816
COL6A1,0.18468935880497342,0.09183996315324391,0.04989433472976405,0.13987016359654053,0.11166711478836945,0.17617551294178607,0.2252033833431004,0.10318782060993185
FGF17,-0.0209318047594909,-0.02161758989945401,-0.011806620092936827,,,0.020483513089140863,-0.04019325774401576,0.020986614917717403
TNFSF8,,-0.012031224785907395,0.0306611901493048,-0.053277418364547906,-0.033364182009414954,0.23561817966852686,0.1892053087007987,-0.023983880145280648
FGF20,-0.008360798690722239,0.036043716929146714,0.008794742485035636,-0.03759515134696541,,-0.03241242864390245,0.013964288884648816,-0.009341872651439697
ICAM3,0.05136036202018857,0.05411388132898311,0.0976462483665497,0.07290706954823757,-0.06588246763412087,-0.0022189484477574146,0.205855310772015,0.022946923862627745
LAMA4,0.19763601088630436,0.11047277479018845,0.13519611347117072,0.15319191857201542,0.2001020078696882,0.08908849845502585,0.21650211048161763,0.11661579556359328
DLL4,0.18638224543218834,0.11152487724609113,0.08041202679076427,0.16504966928146286,0.15008358734920102,0.08108387250220475,0.24568575650418742,0.10813869959555726
SEMA3A,0.02092080724324092,-0.012718646821672182,0.08777343093309982,-0.04574676670921817,0.018191741683138914,-0.03933873581035023,-0.046963879956855296,-0.05977864839858625
RLN2,,0.0022534888064499113,-0.02807639233520977,,-0.03589622641758353,-0.00016268986206227848,0.008297859393282434,-0.03284082948476823
C5,-0.02823364561991751,-0.009090026873132992,0.0989910157514576,-0.011791505270902836,0.1102751073199984,0.058311064495362504,0.04975822718944686,0.07281232525098122
COMP,,,,,,,0.008354120649487132,
EDN2,-0.013544831780874313,-0.015823071929851107,0.06275832826568442,,,,,
C1QA,0.11561494606534059,0.12229835208501727,0.1017495531687691,-0.0632984312069445,0.1106120169895884,0.02909717065290512,0.10248075700854607,-0.004504818792121818
UTS2B,-0.028424465351234912,-0.013196019695492504,,,,,0.0036230815788128303,
COL9A3,0.03980685711914919,-0.007357051646326509,0.033470663323517794,0.049810583636842584,0.061262405412757084,-0.029327460983020255,0.01661991029841571,0.008408107714932158
DLK1,,-0.010747630796398226,,0.05406558896794198,-0.03285341817194113,,,-0.004447786965344017
HGF,0.03084733192070077,-0.03912496519153785,0.0038261959009892673,0.10645521754013326,0.0038902387722031303,-0.05690151902786762,0.008484599272292902,-0.028611285199301457
P4HB,0.08585409752376438,-0.01557242805864091,0.0966540064473001,0.04867406325356215,0.13848096271287522,0.12442124850051957,0.10357309302701469,-0.011257308021888934
ADCYAP1,0.06059727444971525,-0.02171953363959993,0.018080752992462264,0.06947008590492677,,0.012486148352945215,0.010144398795630456,0.02950840841299093
GREM1,0.05955579016442872,-0.026308093613093123,0.0449529051747605,0.024759533236155585,-0.013313177670161297,-0.025695823138644512,0.15804340173501663,0.07239246990347666
EGF,-0.06004826339735417,-0.024520164357436966,0.0726181681808356,-0.020637987228068873,-0.02632702277609071,0.043256206851278685,0.03405308411166869,0.021509760909239076
VEGFB,-0.11695086221573639,-0.12122297373209902,0.021602360136461666,-0.016019894027476684,-0.03711855106826362,0.007074167754716894,-0.0783109003098184,-0.031077892666976196
FARP2,-0.017551005994200914,0.015649944193739274,0.05411501195629174,0.06345348187835806,-0.0626423533521857,-0.0074243422227143795,0.07257539804030477,0.00922324258203443
IHH,,,,,,-0.026980679781275472,,
LAMA2,0.161963151211768,0.09851701068177508,0.11793862767923424,0.07402596317123247,0.05812456642162679,0.028323872226380924,0.15825916045688077,0.1129121530532592
NRG1,0.023829977369887803,-0.009363822000404549,-0.031672199173530084,0.037915493690077635,0.08406110547601213,0.01856842234332516,-0.011899005518234366,-0.016762115924354684
SPINK1,-0.04855642738016223,-0.021515227811873015,,,,0.06855270178356285,-0.0646623247646997,-0.04783682299197361
EFEMP2,0.023893992614851978,-0.012108530198653452,0.07866070463684799,0.1300818205842919,-0.014869031899517599,0.07429458631782042,0.026824379535776495,0.06899596379844886
SELPLG,0.10966794862737683,0.09843275314802397,0.07925080241595818,0.002222359635736317,0.06276718336700003,0.05169768538533745,0.10329808817828906,0.07297410589584417
GDF6,-0.029591286954033864,,0.12872340261653234,,,0.06623783242077287,,
HLA-E,0.1908002858306212,0.11972507975612089,0.07648531776582349,-0.01927428426794247,0.16460867036551755,0.07128019952963092,0.18282162094372525,0.09333869374895573
PTN,-0.03699116828743182,-0.002251534257473917,0.07767220679183749,0.06202267997707478,0.07044700441280514,-0.042889696791357734,-0.10854263326605568,-0.007254520947143451
CD274,0.016790731743297704,-0.03989555313418049,0.04352382775767979,0.004155961755413,0.032569959578875554,-0.04818416596733302,0.00620690686194425,0.025842509522300897
FGF10,,,,,-0.0578756881804619,,,
CD14,0.11814688063545382,0.07632184405098717,0.08828560543916456,-0.1455990716124684,-0.004330168239008506,0.028956877024141625,0.0038509841174121226,0.004035121756451501
SFTPD,-0.027045843674780887,-0.013511374741099797,,0.01064157940196299,0.049947965232118585,0.0790258602873918,0.04418127409970436,0.01786546141379965
SLIT1,-0.028918155647480345,0.02196228055547821,0.0726715870064412,0.05699303275433322,0.05396927650717848,-0.0034124968249502324,-0.024256906471212068,0.059783433832280325
CNTF,,-0.012031225883994245,-0.01615853510091681,,,,,
