,MGH258,UKF243,UKF248,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
TNFSF13,,,-0.02178137134584732,,,,,,,-0.028208255838624675
WNT5A,-0.05461534560740515,0.027890129173786332,0.08104770161831623,-0.010798891918960125,0.07684455620509692,0.01807259129671596,0.043390342313605675,0.05099689545238431,0.024468729870076374,0.04798621741262593
CXCL8,,-0.12233475755445675,-0.02020174897398329,0.030380228642602754,0.011072618303886077,,-0.10659515924315387,0.055017967550704094,-0.05030931234743301,0.013899491825594454
GRN,-0.05259657189668372,-0.006321842785087736,0.08236122181690986,-0.010639578116922888,0.018872735153162262,0.11086486585473733,0.12133222940442574,0.0881859934860858,0.10408132344861633,-0.006221702679888057
MIA,0.03979509282133571,-0.026679708738608657,0.021074258397008418,-0.005258747977276672,-0.030774078208273613,-0.025221810559346445,-0.020188046549275012,0.03232369634599435,-0.01238096298196274,0.0647584937195908
COL4A4,-0.005172512434013503,-0.0013191228248310284,0.03797279319224143,-0.013864227203243833,,,,-0.04238054656054524,-0.03612666981918903,-0.03387516175328192
TAC1,-0.020783295808800444,-0.05406905424697574,-0.0190501178427313,-0.03238185696971487,,,,,,-0.022758220428064323
RARRES2,0.10062760256988891,0.0013379891469248715,0.012049428841105995,-0.030682954237882244,-0.048474539430201274,0.1158643148954316,0.07843079342757397,-0.07301846528714996,-0.028597443591941673,0.03526527719703365
FGF7,0.05304168471093958,0.0065778875053266565,,0.09311353105066049,0.045818070270847056,-0.020161218912410295,0.046003042416463295,0.07250310123676813,-0.04840554757245147,0.08751339110683679
HBEGF,-0.019724125794996206,-0.03323370440658779,0.08690710157744785,0.009551509138908775,0.04889670871725845,0.044358467126767775,-0.06132510720680047,0.01731359909792629,0.005730627743678903,-0.007998168242998555
CSF3,,-0.043171558592190865,,,0.011650610568375679,,,,,-0.018226734019431933
PI3,,-0.05114314893771884,-0.03036567624074097,,,,0.03491450425713757,,,-0.039600637785467886
PCSK1N,-0.018218440550743193,0.05856051066696069,-0.01282435846227441,0.03419705594665646,0.06465439281940415,0.013302860790522057,0.09063006726876248,0.0704317932730083,-0.005576603605399062,0.03020026395891896
NTS,,,,0.05272745172898494,,,,,,0.08461884601497965
SFRP1,0.015203690807321157,0.014739241413204754,0.033996413424765316,0.04951392057976145,0.0033605932759008116,0.03387659650153467,0.04587549108882792,-0.06901846075458569,-0.004053504075357912,0.03481786092854198
CXCL13,,,,,0.05079074600208044,,,,,
MICA,-0.007656141521076296,-0.0037358747185504714,0.02598491820220391,0.033402815726957476,-0.0599361109965086,0.06426545764844746,-0.020854425198509663,-0.029143941345702466,0.120786621232343,0.026209085953030797
TG,0.09062934443789454,-0.034414622887367866,-0.023061777886450884,-0.013378611417638507,0.0008035098686327458,-0.04459222092186598,0.22162163103992086,-0.03348520369806723,0.01673960714786059,0.06285453508597738
ADA,0.0026072343090901,-0.02729173769850992,0.03936075422742924,-0.013550882284912823,0.05128553104864108,-0.00984731032818311,0.014602683835822557,0.040079905564093785,0.020956980298680636,0.09570243821282039
LAMC3,0.00196280653185504,-0.02027125809348146,0.111421850768482,-0.008106519023752451,0.011297909259763417,0.1398433204356346,0.08697273494166,0.04962665005416346,0.09163466430400727,0.050869224447787666
CCL7,,,-0.018359658971626232,,,,,,,-0.01909985044954786
NGF,,-0.024872362121205485,-0.009677136823146042,,0.044280757986185706,,,0.058155222247675865,-0.02398888621750247,-0.00549549603859244
TNFSF15,,-0.030770216099447082,,,0.102932966792679,0.06909290744384833,,0.05874497308891372,0.20666418578634632,-0.05046511170506356
HMGB1,0.024186863497408312,-0.03849939919221677,-0.030754641711652434,-0.053954837282855224,0.06468217895815224,-0.07416577148196832,-0.03361784941572476,0.032622517711351294,-0.04638291787418822,0.016742988713149123
ITGB3BP,0.016037867505275825,0.02164611666374907,-0.001607728403550108,0.06655115800704042,0.07788481295533939,0.06299236032772076,-0.006426511153579686,-0.003621479410192594,0.011434365782019765,-0.0006611579012070173
AANAT,,-0.016646876886266437,-0.02663707194073417,-0.012031463432730795,,,0.07265370763945724,,-0.004308108170417608,0.06198267767115281
RELN,0.04837078762742768,0.012089740052743955,-0.04563208033566118,-0.02648939870959768,,,,0.09367555137830579,,
IL15,0.046478909880745004,-0.04373933104791445,0.009940770301579761,0.03655603994969023,0.020143511736616455,-0.026251339873683107,0.10825151967314071,0.1959698536753738,-0.05030944383528596,0.05395885560809572
UTS2,,,,,,-0.011954186395884959,0.015138110574145333,,,
BSG,0.05825383986284924,0.0984885493615342,0.04672359641100872,0.04413871333330545,0.002216999856895302,0.15497496582439868,0.03861329216879387,0.031175601017988712,0.09563248626041822,0.017419741650268734
ADAMTS3,0.04871712961094657,0.09880970381388869,-0.004997059878014487,0.026901692905518356,0.07947096140409965,0.04506815893880297,-0.011295156524807955,,-0.035635993162996114,0.02333389514814521
CD34,0.047627860980435095,-0.025055776732839905,0.031454861431091566,0.0334643823720629,0.07077652507315733,0.0723918074535527,0.11009565180008779,-0.014225710609781504,0.16297461779307662,0.010043299839019115
CCL23,,,,,,-0.038784936030618465,,,,
PLAT,0.03203643636426196,0.071220754097512,0.02607798411693978,0.05725282978584661,0.010457276420011145,0.024499279438316368,0.06199525910290934,0.0031461274532185043,0.06057309712666078,0.0028160380717031515
NTF3,,,,,-0.01268743073031648,,,,,
LTA,,,,0.036104400541292256,,,,,,0.004063729083020891
CKLF,-0.02563491444987406,-0.03316267206692013,-0.005232579384770931,-0.0314221350569367,0.03423653483264522,0.08358854183428634,0.09248708771544777,0.04193978377532094,0.11408871859403695,0.0645547746465451
APELA,,,,,-0.019660909302517723,,,,,
CD24,-0.014040906006714692,-0.07328886367169274,-0.009223074809505552,0.01923506180011371,0.06801321990882693,0.04266496285447546,0.03454069685078061,-0.09318215495712599,0.020289548779548854,0.003339195516473751
HSP90AA1,-0.0676890231022445,-0.01924250913069927,-0.08385981927146172,0.06429544380854767,-0.016418642080606675,-0.057199885802061715,-0.17010802697863023,-0.03998419469817067,-0.06494553632596431,-0.07015745782794458
BMP4,0.013045123514894189,-0.04251519366192036,0.031095755389540514,-0.03323646746246828,0.026118914922036815,0.008595600681442078,0.005125511541272336,0.03987719424864703,0.026800771271477754,0.018649063002384513
SCGB3A1,,,0.054448271014194534,,-0.011238787814000218,0.017187394290592205,-0.003172535220149154,0.1345752739443507,,0.003393354709530232
IGFBP4,0.04692645856925783,0.014386596785010038,0.10413324415188291,0.02166602943093094,0.010464003616014664,0.050902684772053106,0.09903046793559465,-0.001728505588049162,0.10698314652072666,0.053365944089334295
RSPO4,,0.00917824230693577,,0.006820014267467593,,,,-0.03517634617672485,,0.03501872821432831
LEFTY2,-0.023831613846762575,0.051522196691207965,0.02708144737751449,0.02509560789429604,0.00763648567801629,0.004599789722075213,0.01057181049869694,,0.08890339619443298,0.058457366651175374
PF4,,,0.052416470553250445,,,,,,,0.004037084660364135
ANGPTL2,-0.022324944389352026,0.084962685260863,0.029054977817397527,0.006775572490157697,0.01414580263192099,0.06911612666776387,0.16369129660389095,0.09212096188204999,0.07766567821445558,0.019848757657428554
LRIG2,-0.029293334197201835,0.0532361378267622,0.018100893344021513,0.040528102698389544,0.009568060759833007,0.051880444707449354,-0.1324365418134765,0.01103224792949565,0.022703124103917206,0.05763979999209892
ICOSLG,0.002720954484572829,0.05825928841037644,0.12029056113528751,0.016868030971979493,-0.044872947005357135,0.034018660301821865,0.017958714140326168,0.0011502954786541174,0.04609881822367111,0.03608565935259271
WIF1,,-0.03851730782701809,0.037949350780024343,-0.01039990465138052,,,,,,
NPPC,0.009807981247990167,-0.012297144766654826,0.027246577620508555,-0.02028690954289496,,0.1149961011920523,-0.060493318905838235,-0.05081168598791073,-0.03563592472193731,
LYZ,-0.04037604447189752,0.03372737181580951,0.06084416015712494,-0.013208206695612847,0.028728747323891177,0.0019578731267325357,0.05908471348151998,0.032953026584151536,-0.014978026638721121,0.00045422871704747114
EREG,,,,,-0.0010100363132389155,,,,,0.02163875772020768
SPTAN1,0.032148879484500174,0.09936219194609805,-0.019312278773911916,-0.029866595689411635,0.031887756785294874,0.06632676556368308,0.06636509796034844,0.016329850842617483,0.03698574611345906,0.03047135239372412
LIPC,0.0013323701214594998,0.05203985612610463,-0.023316327208464317,-0.003090120406443908,-0.0358899936037738,0.025352352509837292,0.05702446345615977,0.044707790437911205,-0.007840155903041315,-0.021997345558808713
COL8A1,-0.029995345724603113,0.01016975174796045,0.10411606328682765,0.05109154221841217,-0.10420234013999048,0.027696208567328937,0.1263820313789942,-0.09737316563740918,0.06515402915669168,0.025549877829249838
GSTM2,0.09221027074225789,0.020788188584774093,0.04644137170135066,-0.023565377453176568,0.10598363237625971,0.04059430908143717,0.04785340351258383,-0.03521629320807327,0.004224683292304041,0.026620787600274375
IL4,,,,,,,-0.04169037885638975,,,
SPX,-0.02453003232980715,0.07982461662242392,-0.01996494180375175,0.04058561173454206,,-0.011099110039444285,,,-0.04931850271751252,0.035077763156209786
MFGE8,-0.04374686220698519,-0.0015451023901260057,0.10184203295959347,0.010700452491850856,-0.057217928584617155,0.05716306745378964,0.16975854913208285,0.0980222768087723,0.062043450049359065,0.05470905484850629
TGFA,-0.000904088126223328,0.014315169998246701,-0.013223207844654488,0.011757435798757586,0.021236187095477158,0.009149889907224002,-0.12504070483691523,0.023718900283179887,0.07193202026424028,0.08532002794088447
SLIT2,-0.02477110530083001,0.01611039887232161,0.011038055954073242,-0.008965435924860068,0.029595644061797523,0.056984190177713175,0.046824701125783665,-0.044219785850153945,0.17101110153110602,0.0037293473721086547
PLTP,0.08485749810565184,0.1126377752861088,-0.0465064568205871,0.03688911243635648,-0.04026970119063946,0.0719270893239974,0.1214111768519636,0.054155046063232896,0.1365768639702971,-0.02238400853928714
APOD,-0.08435674567820665,0.022723768361946797,0.018016850704188892,-0.002144383309244534,0.007398116894850889,-0.12875878576419944,-0.046211135333436015,-0.01788479952511668,-0.06500629664077917,-0.050690030113131924
B2M,-0.002942216246423166,-0.053586258137863246,0.07423482712889022,0.012474499699902391,0.09452157131994116,0.07459021310593375,0.23722937626258056,0.1149750759774532,0.10504063994103388,-0.0047889163081153265
OMG,0.009471377485223285,0.04275902081467522,-0.01883960784653384,0.05283364736253817,-0.018178061003935413,0.00037786542703939176,0.17995981913375322,-0.057894768267862357,-0.04218105312024331,0.03980643685300904
CXCL3,0.07982408927829805,-0.00022746681862048618,0.018126503002283557,0.011061222568122708,0.05688851059506752,0.007342712105397173,0.021847313536904896,,,-0.03455822866441277
CXCL10,0.023309165421757483,0.0639255012299296,-0.005985142857687198,-0.0004450203141239982,0.0690298565636204,0.15652670601222507,-0.041241629851739695,0.03259628229780726,0.16345634445067658,-0.018985971228449496
RSPO3,,,0.017011509447851857,0.03597067486636547,,,,,,0.15560642888359785
CORT,-0.02406960168553466,-0.01765903496634295,-0.02844552601268247,0.06334634096192368,,,,,,
NCAN,-0.04082488646694809,0.16446794532821438,0.007213720960856509,-0.011230861551397197,,-0.08930325080866565,0.06773813509182068,0.12810516354400836,-0.0004323321627213638,0.045328257415136256
PRG4,,-0.04649205704623956,0.18456681245586884,0.04606549181916268,,,,,,-0.04390684306303565
ZG16B,,,-0.011779000420213872,-0.009207362886350112,0.014232369284285425,,,,-0.033084477590675475,-0.02416803297117639
TGM2,-0.005254309272467511,0.03737614148001307,0.08504377291934989,-0.016298833897354866,0.010650799040224139,0.02662946992767089,-0.058917692847805604,0.09709695827314742,0.0878404228568076,0.03223738201840705
VEGFC,0.07251291679467081,-0.033358979175553964,0.05619042836161757,0.022179033203591787,-0.043250704673872355,0.10518249618385929,0.1500661033758761,0.04765555737731938,-0.042884053635449525,0.006696844644986248
WNT6,,0.08385719473793582,0.06462301555706321,-0.020490657698756486,-0.036209108290948186,,-0.007764131212122685,,0.08254971765320795,0.040501436419822893
NRG4,,0.005804067851956131,-0.016909890475244386,-0.017688834909469545,,,,-0.042380499811054496,,-0.019382615585102438
PMCH,,,-0.0017399788788490787,-0.013477029107303687,,,,,,0.0009379194767234446
COL9A1,-0.017224418174318294,0.06722443755020241,-0.0022143603289729715,-0.024676935075396696,,0.031202104192004046,0.03233429590132913,0.057206901259024535,0.052935115870226784,0.10060583464345081
GDF11,0.03469226279926662,-0.012730231701373452,0.008833577380863574,0.027383947867805007,-0.02086456003484934,0.04539636305739262,0.08248852567338971,0.010462428506174085,0.015466137243406617,0.000692757443316864
RAET1E,,,,,,,,,,-0.021262591579658787
IL24,,,,,-0.020419647364045234,,,,,
SORBS1,-0.025135157499835217,0.016605662818693186,0.05914291131981653,-0.04767783942840923,0.03434481756987585,0.011116350496398109,0.0685159279673685,-0.01152196775736813,0.03028631096923075,-0.006063138857841368
DLL1,0.017977034607822084,-0.03366948814448423,0.0034437027095497678,-0.005556522198135764,0.04711602929461239,-0.014136709172423274,0.05355619663452129,0.1867747705347789,-0.06301130947902926,0.024140271851511613
TLN1,-0.010599125725414781,0.032552132452740946,0.032556773547586994,0.008733630858888076,0.01444253574175035,0.06726416064288986,0.07783972087780906,-0.051608754051512565,0.05933006139778758,-0.05395834020024001
COL2A1,0.03765947721675016,-0.03227249558094627,0.016274096336146522,,,,,,,-0.028208253658029103
SHH,,,,0.022180735359620993,,-0.010972980692733902,-0.12119803175104309,,,0.04960612877508084
PON2,0.08052144233553693,0.12475903286483724,-0.007831284899586158,-0.048084349716224765,0.06777008079736904,0.04206974785246081,0.1603389369664576,0.021773932642408903,-0.04537491165886307,0.027496710697058342
ICAM5,,0.02828928432737281,-0.049483097713363976,-0.020695125641112897,-0.019329705166100154,,,,,0.06235975441120204
HPX,0.04853831798117209,0.03327356944556481,0.0004403324304187751,0.012607395613200945,0.06515530216001897,0.04994088360069177,0.06390659383803222,-0.038121692098945115,-0.003933350089646664,0.010826998151749919
SFRP2,,0.02936797017552998,0.003948857571280507,-0.015059229083082064,-0.02015238826975781,-0.025538696988427437,-0.04169040339469137,,-0.06374007981789259,0.0517620798807027
CFC1,,,,-0.011587553860601155,,,,,,
CD70,,,0.012135478753068293,0.032127600004739944,0.06690936792206317,,,-0.004289377313588658,,-0.029571682247152772
HP,0.024112398468070916,0.10078919411140566,0.0224777782278498,-0.01554116563312623,,-0.03581584331242163,-0.02478166163657094,0.10992784741046872,0.08019372593243036,-0.02899427295553156
CXCL2,-0.004735827829720867,-0.02749256176828244,0.009880458332633039,0.03776972586956161,0.030087092082445536,0.1225600602523527,0.017852931846821362,-0.04175159908961255,,-0.03869704147352255
NPPB,,,0.07862487359464372,-0.010146533410954308,,,,,,-0.019661504864916544
CCK,-0.022951210760234556,-0.05315322408427567,-0.03007053770267179,-0.05357846138445343,,0.006428734755431057,,,-0.04117772163178652,-0.025506279539348295
SEMA6A,-0.03585169444655348,0.08065608766974852,-0.0592912243638828,-0.011398844636841527,0.06944204037225786,0.005613495277582033,0.08519909285262628,0.02947561157194432,0.02224272806016819,-0.0009835326917046843
IRAK4,0.003321374582147475,-0.0344614658864219,0.052635441466865406,0.022263547418582542,0.02795569179054091,0.0461092770484303,0.06521602999621832,-0.032481338355202435,0.06997336849449382,0.08286011568379831
GSTP1,-0.023432450064198414,-0.07509188283536647,0.02974122345931405,-0.016646940547591114,-0.04264960518966234,0.062456121054920426,0.09059055210769429,0.0535904310750237,-0.036463058379197805,0.09283098535862125
VCAM1,0.046516628717237184,-0.06563562872709604,0.0488662960591651,0.006835248544078917,-0.0355765142024099,-0.09168418376359119,-0.08250870416434564,0.18790111133467546,0.07429342920394764,0.08718699915848556
NXPH3,-0.01948291321904102,0.06472490552727854,-0.015842613963097503,-0.008015187278846318,0.012953428641098207,0.007633296283185369,0.04410921869846931,0.007640743696034246,-0.042827786540004,0.07740711049270067
MTMR4,0.054271274242799816,0.021297163898217102,-0.01327005638624324,0.02708430688180803,0.03618385413197288,0.02141806782981596,-0.019563241850549657,0.035714410780909756,0.014606790071681695,0.05139682342556049
LAMC2,,-0.02879261487886463,0.018627435813316152,0.1604097402788915,0.036669381420188454,,,-0.01832245606832408,,0.053982542331539
IL10,-0.025000988763173363,0.07164863015302873,-0.0031233945428549813,0.014448122559199585,0.04935298269764449,-0.0665248382814372,-0.024931805494246697,0.024136760988444677,-0.006147566982881927,0.01062119813580612
SEMA4D,-0.0405266215996012,0.007061894776517019,0.004706781331012947,-0.03609100719163343,0.042104892994261844,-0.00020734902554473577,0.07741230422969304,-0.043925650897535896,-0.030244402715298938,0.019391292653943053
TRH,-0.022100514595639487,-0.05618771328248321,0.0064656753297055464,0.0035545959479667023,,-0.0002693386836624122,0.011057239508581902,,,-0.022022203978205236
SEMA6D,-0.04255564336203659,0.08539241966368112,-0.01963434373542624,-0.04435888970091385,0.05723561305452672,0.05196968048267316,0.09020663806611812,-0.09921374584147044,-0.008762479984637795,0.029057497461326333
CEL,,,,,,,-0.053400785098990204,-0.0027984808595844374,0.016100696185527816,0.08171872122295876
PDCD1LG2,0.011315681824938511,-0.023850926470681398,0.04416388079189643,-0.039639161920482,-0.006283648211648383,-0.00513242429536781,0.10513836181966435,0.03602272956195061,0.11994669739154107,0.013625025948051395
SPINT1,-0.02450172001696098,0.010077655512562669,0.038943702567709855,-0.022190910563864238,0.020315844889159447,-0.0031970095342392425,0.07411997455524107,0.012133723235023937,-0.002778259082788429,0.017424292794141698
CTHRC1,-0.044799884928351304,-0.01221329030001335,0.05198926838991126,-0.033246522482699305,-0.014263589549595817,0.03561389181408987,0.1720597480791313,0.08075072283363986,0.15683829980685904,0.05412147852624576
PODXL,0.07395636702056861,0.020397951596113024,0.06399511748589044,-0.02052617670019812,0.028450965951517942,0.0889525348580693,0.12315137051776544,0.07576342795774124,0.10806268760277017,0.06768082954661932
JAM3,-0.004390046964141371,0.05262562756447479,0.04946444929945175,0.024779630878224778,0.0306555573962634,-0.06649922015672613,-0.057500538967913795,0.000195607920714588,-0.07412900985105998,0.02247103120737151
TGFB2,-0.0810368841621389,-0.02866818566127708,0.0685150605483638,0.01190386052864334,0.11860366495989362,0.045893640157256735,0.1224425097664629,-0.04616651400444622,0.02688319276656284,-0.0047675868562482866
COL18A1,-0.02437787651914754,0.02653017356515242,0.124984759780643,-0.002152783981715931,0.06833894590890886,0.06890230596683952,0.11933480416679447,-0.015294631110008788,0.1632810456496212,0.053594898814839365
NODAL,-0.03496414947756961,,0.00018057180921894508,,,0.04905279563614482,-0.0019905947074175807,0.08637369226223114,0.18713138517817574,-0.002272374901269734
INHBB,0.03798586905466079,0.01835866305074342,-0.02158959337030744,-0.01467501031578932,0.04749453805016175,-0.06320393259379002,-0.03245945833065125,-0.02532755517634097,0.045791163643758896,0.08814002909268014
LCN1,,,-0.01859082921793838,,,-0.031131244297361603,,,,0.013962887888939547
ARF4,0.015569686706250632,0.0057984158803225765,0.0017764742177888856,-0.006149213873466244,0.049457084409702555,0.03839633118347149,0.1914764261740143,0.0081716187775765,0.05170252677223992,0.023210971076379247
CXCL14,-0.011239909974998769,-0.09549582802374389,0.021244339696049053,0.03614400689355959,0.008675886407333574,0.03796504107921001,0.034385858501726894,-0.026766117927992703,0.01776175996616611,0.0031218194782194207
LIF,-0.029850897761147938,-0.0817977309286648,0.08140791143590624,0.0118250969568895,0.01000580860108359,0.09538838512444596,-0.12157802291803493,0.13844400510408222,0.04386355341381944,0.02295912416500383
IL17B,,-0.0007711963880383481,,,0.07580682658933419,0.08002597795123532,-0.0549796076937966,0.005099255571024963,,0.0652460760152096
MMP1,,,0.0005666135291197857,,-0.09816467042022746,0.15664115451540486,0.054345145393545694,,,0.06117754247785637
MATN1,,0.03952014195100724,-0.010375641143974407,-0.01027396591417201,-0.020419650307298847,,,-0.0442198730127592,,-0.02678370590321057
ADAM28,-0.02673210701114167,-0.011037089460553534,0.029743087074396667,0.03109297894094402,0.060480331624503024,-0.014465802811102888,0.08800274733909516,0.1210999137718727,0.019832086380709837,-0.026134788634608438
TCN2,-0.04020604210052551,0.021162883290224085,0.06651784155393548,0.037055591335528645,0.04805647305159705,-0.0008636372144054925,0.07363438789509384,0.06504576504244051,0.03704746145834697,0.023529228117524583
THPO,,,-0.02101555095672319,0.06932566447311496,,,0.05183659930354886,0.04485605677154245,-0.03412592291639776,-0.028994281782016976
CUBN,-0.01324360050551082,0.09372401219879702,0.021859474302990768,-0.006691409169093439,0.047381490262340564,0.0801535465864624,0.022608011762327167,-0.01247552654221585,0.12904954811897185,0.05953009474573757
TIMP3,0.009853531356017513,0.038806559955065954,0.10764000704482632,-0.003308666673691576,-0.007469824418574368,-0.028511126500358346,0.10924250453868616,0.06040437556101421,-0.0745828066864718,0.012408801707339117
PIGF,-0.026712834091092173,-0.01905738886504618,0.00023281364269476113,-0.016387063140603033,0.011877331323771856,-0.011027351456903122,0.09805831667103157,0.07924741638541125,-0.0282011990809255,0.08047853110293186
CRH,,,-0.006439485731204966,-0.016173620565533422,,,,,,-0.03302363580310027
BDNF,,-0.04911895515595703,-0.003185541249478881,0.02029192186667382,-0.005903170246181642,0.026244123409730886,0.0007136269189606004,,,0.015511458142740738
CCL5,-0.0320748341740484,-0.05781062243100929,0.018209345930650104,-0.02367168593484088,-0.014314517633293316,0.03663575213935066,0.03678486689310596,-0.03553803230371872,-0.003736195139454845,0.0086945838960076
GAD1,0.08520076033238816,-0.07040238788294996,0.010018106303236718,-0.0037826374537871512,-0.03059094731167797,0.07034237538582731,0.06209620338243843,-0.0465739815760022,-0.0035339110867476787,0.024567712252516603
COL14A1,-0.04284370522830808,-0.015596634530163314,0.0907954077414657,-0.02231727729841211,0.019334999159743512,0.04562065277490138,0.11455508890924773,0.007645813522062534,0.0111359163012021,0.04661075274153079
HLA-A,0.0772137804768561,0.15796918661149292,0.06414332739108278,0.07447304996530245,-0.04035620700000589,0.09028817817671043,0.1436476143266235,0.08166770370276585,0.12809808396768266,0.007842262103994645
CD5L,0.00638745947673542,,0.008902397332844697,,,,,,0.020760303327193252,
FGF18,,,-0.019708200559290612,-0.01100895923966196,-0.021202357879467153,,,,,0.05171107420466715
ADM,-0.009797152785651343,-0.013768385525931227,0.016982526534176368,0.05246165541117662,-0.061026404600205704,0.0059700263030015915,-0.061402970879621786,-0.014802598244678694,0.0495877140612653,0.04535984545987042
CCL15,,,0.03242278423032665,,,-0.03531642714540923,,,,-0.01909985733300864
GNAI2,0.012530215932903826,0.06648498210213136,0.0492952540046274,0.052832846285196626,-0.06362635167463432,-0.03097627487994649,-0.061910855977660675,0.021151142637924558,0.09095734072662448,-0.06246491560314722
HDC,,,,,,,,0.02934493934762659,,0.059015572464983755
COL11A1,-0.02783399855940635,,0.08963355446669755,-0.02102589664355989,-0.024878081204220238,0.04956156896515109,-0.024864046468554876,,-0.02326060252383159,0.0031713523731334383
NUCB2,0.007967956245813718,0.021159017851576443,0.015836611797964025,0.0017272999151955676,-0.018069208632609496,0.0021671593212022468,0.02282325071833502,0.011552058029471816,0.06377937156344717,0.03847116848108516
CXCL1,,-0.005906032230391714,0.013982201913243147,0.11279970207345345,0.12620157995028103,-0.018650615268275095,-0.039686801364571325,0.021035320105274334,,0.007686302738883623
VCAN,0.0013692105233841661,-0.02868099438854858,0.01279924172698574,0.009839872200164657,0.1024947463589349,-0.10951619663575717,0.05779060296270271,-0.08408959279948135,-0.09898648447675766,-0.05705022962553124
MMP7,,-0.08142207335028728,0.028424705144100833,-0.01014653335551743,-0.005634795165427143,0.0994858620462382,-0.06167800199550318,,,0.03004232138686848
PTPN6,-0.015248410897379333,-0.020957308339386443,0.01771144401073451,-0.014384198852030692,0.0588294951512668,0.0006337901032900575,-0.08042915210998745,0.052308435311233095,0.12654019458082139,0.07189799151758919
PTGS2,0.01560010839461203,-0.011654262096559476,0.064001278429449,0.03377546132450221,0.03670454213500424,-0.01947770911746169,-0.02756524090949162,0.0907213046802662,-0.060183594368857375,0.057200267458109355
XCL1,-0.021582580663639345,,-0.02386848274816387,-0.016665301388947333,-0.01763194678359462,,,,,
CD58,0.007534325578422901,0.029796375699659858,0.05036310856555136,0.033388060541333364,0.060259324790990894,0.07400823968107108,0.1230438289702173,-0.006758179548116251,0.10259902487533658,-0.007613656125324173
TNFSF14,0.12420768020703263,0.0373114352038786,0.032052190917755075,0.017628570032377493,,-0.045012016254095254,0.03319943531401476,,-0.00020681699937437307,0.020088332640309976
CNTN4,,-0.04485697813408141,0.009415800367965788,-0.02810851042661722,,0.031169878219096565,,,0.009756566323387325,0.05975414450158641
INSL3,,,-0.021381755398437362,-0.011700020127453891,,,,,,-0.026152037027538582
BTLA,,,,,,,,,0.022676564944283547,0.024267871188945384
MFNG,0.035238339847301986,0.06727627304883409,0.008779383227449972,-0.01417935356862063,0.008782704559472845,0.06698828434638475,0.03082901110792904,0.05400537315365471,0.07745720035364102,0.05867629129955754
ICAM1,-0.004454007254820684,-0.03190364575577101,0.05796511456503338,0.024368720482648425,0.030399589112579808,0.052396021203211615,-0.05996421030447204,0.05098874036713003,0.08508252435870517,0.009559704292447695
PROS1,-0.0020887960353429174,-0.00152249874788845,0.0696014248318366,0.023954410032822632,0.04158317723289167,0.03861452237816753,-0.03778719366273642,0.12911748850273969,0.056945070610373905,0.020454973027823814
