,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.060936341979357704,,,,,,,,,0.11158907224710861,,,-0.041624306054889634,,
BMP1,0.0331223982206012,0.004977808197064297,0.05061780056561708,0.03856653473900251,-0.031637405912126916,-0.05832089022380677,-0.10444264492167336,-0.11972395308699556,-0.5252194739409708,-0.1595641695250566,-0.05373016773289867,-0.17261103452623058,-0.32797233856475594,0.031681515965201516,0.15097003608563292,-0.08323860966531121,-0.052509151376743224,-0.04594233323426563,-0.13981401398648596,-0.1041104200500956,0.10873759865389107,-0.12778007685486792,-0.046486722399896666
NDP,-0.1019955397247602,-0.09160560750444952,0.04066165214350946,0.04547791613274472,0.005437667888934332,0.05525585367395893,0.1565336085203563,0.06968315264813305,-0.11412833771864629,0.05824627134986731,0.004891052695247661,-0.13601065534250095,-0.02788137637484843,0.11604552796646198,-0.023009435437988605,0.03105497397102202,0.15092723662527757,0.025594749326018157,-0.010384351655696265,-0.006323488468887874,0.00828725674741001,0.010035017819221854,-0.0693821280519997
TNFSF18,-0.032378409392996174,-0.020980962577914535,0.0209130949781644,0.018836688633125997,,,,-0.03512652178928829,-0.08990211295539817,-0.04907587938540909,,,,0.005674231228265272,,,,-0.01661788467031928,,0.03228107292954617,0.0010462130555119573,-0.12445461273658745,
IL36G,,,,,,,,,,,,,-0.027303851392015615,,,,,,,,,,
RTN4,-0.11483082362300892,0.2872887729375877,0.09802080938690301,0.08339997623333652,0.02560333303030949,0.09897443809519238,0.26142141344249126,0.285826953737763,0.6159216179215522,0.21118080616914867,0.190098937593741,0.49294069935186074,0.5208704029325854,-0.05203462882449147,0.019355592923179007,0.1402067044087499,0.043069167759094674,-0.056765168906022026,0.19885476337051622,0.09026917946038279,-0.030943778241537222,0.43814659629495056,-0.06649719615765598
HEBP1,0.016869747861156283,-0.045249532338303734,-0.0034842426038908924,0.023529890914800136,-0.03565662704895905,-0.022446116359965174,-0.008230312980954863,-0.07453564220589752,-0.2305731438957081,-0.003403569867619986,0.010432422685584792,-0.20437713433122168,-0.03644860711544094,0.015551259406107666,0.1233525257678273,0.07129291675506903,0.09527490160332101,0.04303480643570627,0.012224091312782289,-0.0666107351920255,-0.00158884256589301,-0.0879344707433197,-0.1380735789696861
WNT7B,-0.028524364555246866,0.3937582451506496,0.060473248002028704,0.017702661308085964,-0.03093723245515465,0.008877977226001811,0.11910655579444847,0.04650374686793096,0.3386685545356403,-0.03026879704189797,-0.030823779684501205,,0.16942196757410016,-0.03922327783366039,0.15998999787643012,0.10131813690996695,0.04171967530271863,-0.006453403728038268,-0.03668171570296852,0.11229240086099486,0.006453425142002797,0.00018880418220059008,0.073254036613081
PTMA,-0.03645264964529788,-0.018053726131061737,-0.0002906204602870945,-0.11574618205022587,0.0495313833943713,-0.07907384503410049,-0.22253595429954773,-0.3046556879943112,0.1204117080409724,0.16770450754249006,-0.16992463805777103,-0.6255924108287703,-0.5272629494010403,0.0401679144185152,-0.09298223881267044,-0.09226063672779379,-0.04178352308228942,-0.06725630891548451,-0.07918633443611653,-0.14991948371985153,0.006100103446872483,-0.12134160085033072,-0.25882427209647846
FASLG,-0.011603263755009282,,,,,,,,,,,,,,,,,,,,0.13817117677647622,,
