,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.03194915655819026,-0.016043216191324955,-0.01563846707677963,-0.02589970591846493,0.11079577588117868,-0.0464138969312618,-0.017900249957258266,-0.058477962922715315,0.1060997788150825,0.13435022634197946,0.06021105673821694,-0.03183658726967809,0.26690036921797744,0.12457099485998283
COL4A4,-0.03329250438173263,-0.03559558865096319,0.06903932094745584,-0.013628206620125458,-0.023274694405000924,-0.03650711063449451,-0.017363906541675203,,0.09103942681946146,0.11439848044110465,-0.04059233766943278,-0.0031967601878682096,0.01891398565944292,-0.007091830595985509
TAC1,-0.05758597358527462,0.0063399388938606615,0.04112090063287788,0.026909502554567588,-0.13750743324293752,-0.0075881697323784926,-0.030772476349356762,,,,,0.08614557370911623,-0.0031211037680597036,-0.14050631427962001
RARRES2,-0.07772821315638051,0.0016008013364212873,0.07579206217065056,-0.04468437867365816,0.2471947095854216,-0.00579971658403208,0.015063353311316259,-0.03551571506123723,-0.03190396060094705,-0.05317483941558387,0.040008983301801415,-0.036717160778593126,0.08215611142645315,-0.08974939709697238
FGF7,0.11251541207954609,,0.024109128227954746,-0.0067575638333672436,0.05982236057699915,0.007937530692502174,0.02191390065087217,0.08258057527574307,-0.018827854684969555,-0.0062187788997691605,-0.051821101084928295,0.05455497888866863,0.18878141296318685,0.11397284246555768
EFNA2,,,,,,,,,,-0.03261795937971628,,,,
HBEGF,0.022138973300700634,0.055658337871958966,0.005578080046539571,-0.04834031521345243,0.10667173379039045,-0.03640812754429465,0.002843437273146756,0.04119209448627894,0.008267669313713142,0.02855604015180956,-0.0926781134859029,-0.03702734613145023,-0.13912178532684286,0.020341994679773247
CSF3,-0.021055616259425387,,-0.025419110467941337,,0.06203965151733214,,,,-0.07167968530521687,-0.07851871629717494,,-0.028964531858806677,0.01728829595984946,0.055658374539749984
PI3,-0.05446975288937985,-0.05039719134097301,0.004082790871744213,,0.020680106110378224,,,-0.0512250365393154,-0.121033008932898,-0.1800734748242098,-0.0363959879900843,-0.03378500003060955,-0.13076114190176236,-0.0954096113264824
PCSK1N,0.006494306993739118,0.006615942729230437,-0.06676614466998766,0.08041753682318775,-0.03433788650607576,0.024524216226585058,-0.04380026909104158,0.09170645630289283,0.01984378935272275,0.015796737215166685,0.018827123296017424,0.02624368691844304,0.2614441385783288,-0.045220934139563004
NTS,,,,-0.016636943843180905,-0.0501495482843338,-0.002692495577545166,,,0.06577772857064687,0.025024236411824025,,-0.02637688015320718,0.10337966455967354,
SFRP1,-0.0270259140152103,0.003488254001485461,0.013760730141801477,-0.05063380462512037,-0.06794985625095634,-0.05475210390823116,-0.024994095091843402,-0.04556340471258142,0.033601912005035914,0.015188634922558822,0.0015797392986254364,-0.028869372599186153,-0.0575583130988088,0.009365389769430911
CXCL13,,,,,,,,,-0.02196938167062926,-0.022928986321979913,,0.008895663039409323,,0.03706746736208275
MICA,-0.037760101633115294,0.09057315210253282,0.025679885570859685,-0.024009666789812402,0.12739812882989657,-0.050969937854908415,0.03913068313608967,-0.08851833792632635,0.11304285704974015,0.03933733545709654,0.014100203015391017,-0.04112574244757931,0.08131642799498723,0.04013952811750619
TG,-0.03665312057219868,0.005040554741687908,-0.02008101899622946,-0.019203418914281185,0.0227247790270229,-0.04078589153265591,-0.018319240913710795,-0.03608657342114723,-0.0188461648893173,0.027104161181076475,,-0.023838254805617586,0.05169431734102521,-0.040709564165268095
ADA,-0.01966742572124402,-0.015360339917318005,0.031042620939463524,-0.03751576517256882,0.1708484625675961,-0.011509771635069279,0.026364222402971968,0.1683289702319097,-0.06333835124003354,0.05993524994634179,0.09501751107980339,0.024111352531997334,0.08821047002828707,0.09501465636702124
LAMC3,0.03939559290237704,0.13591440744658126,0.026795870842606248,-0.06963506793964881,0.22314590283578092,0.03308391372999999,-0.025228672329236042,0.04337263537096976,0.03941677527821972,0.07966551945652028,0.003922107102335211,0.07648952777403642,-0.02219818957434153,0.07174258995743993
CCL7,,-0.02338587683975699,-0.014518544650241355,,,,,,-0.036951486323459404,,,,-0.03340647961502131,-0.08199641476223511
NGF,0.06382101403729393,0.026700133011453422,-0.033265694004112466,-0.01832521232809129,,,,,-0.03273387173240683,0.021908112800893435,,-0.00909039001613667,-0.07164150950070132,-0.0028882375866094677
TNFSF15,0.043343289974684465,,-0.016167109560966418,-0.02225082525863248,,,,,-0.03602354987132372,,,-0.017986477024661572,-0.059079402805213115,0.004262437078426289
HMGB1,0.053457792408458486,0.04134252261210363,-0.008106098943799062,-0.009284458667538298,0.1711459099486779,0.028906729606502,0.03651054336850766,-0.0558492715464453,-0.012347808348341743,-0.0006710510578147974,-0.024880917743481935,-0.015773620738020265,0.061781695507998335,-0.0036131544318014673
ITGB3BP,0.0474200369977378,-0.018984093602110983,0.007355999469240393,-0.004378810487828198,0.20156536681349677,-0.00803198260308053,0.04287763658151068,-0.04175438126720617,-0.014226699797878634,-0.02318740666688051,-0.00664587395132664,-0.02499266325921256,0.07966128607947333,-0.018553810583696855
AANAT,0.09835276038596076,0.053211804633332575,-0.014710417803376442,,0.002649972560620163,0.015388150637405215,0.06505073123469501,0.03571754582081185,-0.03241687991912352,0.04063101637389549,0.06185469492381345,,0.03654703571075216,0.0018567356173910124
RELN,-0.04567480587577737,0.05448121385055248,-0.025533990981533965,0.03341720111994943,-0.0897307385899304,0.03481313721884709,-0.01811081256877263,,,,-0.04884321225560289,-0.021725715009404133,,-0.013993942979339967
IL15,-0.04658435397922032,0.007410660373552466,0.00881971490062952,-0.015832784967793622,0.08476916811471466,0.06105170245924576,-0.015172205982465135,-0.06905632761140792,0.029942099571676373,0.031328932993076784,0.01713410998475409,0.01098707464003276,0.031143027128008524,0.03470289058082082
UTS2,,,,,0.06297262439475608,,,0.06061253149616747,-0.027605345764395186,,,,,
BSG,-0.026149773272931217,0.0650078666247939,-0.013652212574531404,0.06637438923417452,0.07442500421841748,0.021173680981713815,-0.0030895277409840926,0.12416408105299044,0.007611087155111273,-0.024085585652692136,0.10190304229754495,-0.030184262378615993,0.1621144010900921,0.009789520832724753
ADAMTS3,0.07785885597785537,0.07222549238503452,0.05642218917155338,-0.025502036357782778,0.27848423446584175,0.018928056393443412,0.027833836165747434,-0.08523902240093453,0.06389650905520157,0.028536526429295585,0.12289431745566151,-0.004137966482048845,0.21821789447438977,0.03237738034986118
CD34,-0.00797963222849887,0.07379269998413751,-0.010632591265680055,-0.05261232055229368,0.18748147267633744,0.038867128243639866,-0.015264675862007332,-0.009568627006522636,0.025999970135537974,0.06273459763411861,0.020481339921364864,-0.015292044651835162,-0.0326244574026185,-0.019795519276221994
CCL23,,,,,0.04558642067770864,,,,,,,,,
PLAT,0.02732648972483225,0.09001536693316353,0.01998539145997862,-0.05834567710310362,0.2146114334088082,0.05777895872268435,0.017548042316868885,-0.025467988056429806,0.07351918219722364,0.14069161054603385,0.07962606573456543,0.026860044231643062,0.02624486586843195,0.08787891550213865
NTF3,,,,,,,,,0.05504640354184831,0.07802850815506658,,-0.0011263125089289775,,
LTA,,,-0.0030587134468013023,,,0.0006976658159378855,0.028717800720739796,,,,,,0.06448603737090208,
CKLF,0.08593466224726776,-0.00607430364540521,0.015081345060110305,-0.061752612249970376,0.2269819388749797,0.04199661609196335,0.09340385433653475,0.048129740069613104,0.08959749788672695,0.13033330708012839,0.019026059581091735,-0.020109558789558835,0.2005032183268455,0.17828765013369197
CD24,-0.0677761355817997,0.05462779139382688,-0.013507307432784443,-0.0324516272567392,-0.0026734031459889136,0.0006909523680311684,-0.02369480456947779,0.03315496240527902,0.035447745634525185,0.058739086492583574,0.05965640855119019,0.019394705494481163,0.08721651387971642,0.008597912000454101
HSP90AA1,0.005518444475870314,-0.06129381873794344,0.042282663007308666,0.040509104884578886,-0.23609104021791388,-0.025229047761416396,-0.01570512915464193,-0.08350712833400718,-0.13888164472377051,-0.19504113058319475,0.03524146352068799,-0.00013339891512824536,-0.1617613705421552,-0.20391302278681261
BMP4,-0.011475332409960634,0.029715774178606404,-0.01344594920295283,-0.031283526573391944,-0.003434643274549532,-0.032439088908168656,-0.012928288145512038,-0.045281288859216624,0.037377213722769906,0.07802742161932537,0.04055197160698756,-0.015822781555295252,0.05550543501391554,0.031549676857999316
SCGB3A1,,0.031191265497550063,,-0.020210830034988688,,,-0.010586965997391388,-0.04956372856579256,-0.0391056291403847,0.03383065811164828,,0.003474059264722222,0.020530927944645942,0.015286571113194689
IGFBP4,0.04114880814892449,0.14554587611440997,0.02925511833871395,-0.09632618933601698,0.25642649984658994,0.03318750376119514,0.0029028754016011604,0.039531772357708835,0.07047376871515172,-0.007545127743208538,0.07761784591506368,-0.002935869819967755,-0.07577820646789103,-0.019126667537588064
RSPO4,-0.032360475458106844,,-0.008195863716043188,,,-0.036462622716072354,0.07560972609803748,,,,,-0.02515514216730146,0.11604427033203063,0.09711217205526787
LEFTY2,-0.009526141044839766,0.05839964867349869,0.03691010592613613,-0.018454543444278805,0.19782105692275634,-0.004001623061124035,-0.0009181641827904674,0.08897142624114969,-0.01769591961625042,0.04131687745666414,0.06896999064032548,-0.01129203509487379,0.0776515938245381,0.06003984272854728
PF4,,-0.03535040919486416,-0.012667144174950512,,,,,,,0.015980493831504888,,,-0.000966705393468588,-0.004214928371727587
ANGPTL2,0.027265692257849757,0.06687869293660813,0.050556007463196405,-0.09114557302011343,0.1820820726269211,-0.01064186018169698,0.08026004393634267,0.02620377363142273,0.06994822614937363,0.12215358085839034,0.01692784692439504,0.05297392033016289,0.05361749255208374,0.06627969920464115
LRIG2,0.041333114073045435,-0.009048208153686278,-0.04094678013273229,0.05332726514295198,0.09917250501013948,-0.03324288277109666,-0.009739361021207888,0.04940934508666634,-0.0394453864603839,0.051169896389235206,0.013012562364029217,0.019496377562000053,0.1292162939079569,0.049246215567742155
ICOSLG,0.019911733154281627,0.03256286220229289,-0.0015282018697923942,-0.05294932654738969,0.11006666384841467,-0.011784874481463998,-0.005155809172253918,-0.0533425875770676,0.03449691073021073,0.1182200715758449,0.02730571609734373,0.04825981100625004,0.22065870851404829,0.08330010421420653
WIF1,-0.057222390197609115,-0.05220768796512692,,0.0955528227081989,-0.13715884893151753,-0.003974328611138417,-0.050667023842618154,,,,,-0.02338414121952466,,0.029674095810628225
NPPC,-0.027803974819038717,-0.037090289990552895,-0.01964986441449439,0.03439846852141215,-0.08932987088747407,0.026677901167634428,-0.048874883522609276,-0.023788882714201005,0.02760538154553601,-0.018866649776134472,0.06235158544937483,0.055848057494282205,,-0.01759784522258637
LYZ,-0.026820687752782724,0.048108781100640964,0.003272843454727059,-0.007311312540279082,0.14555031656961334,-0.006934568280520323,-0.014227573992095597,0.02008622586211774,0.005656229669397213,0.09619832331730775,0.015043474883401207,0.04007702243009082,-0.04849592901954348,-0.09764712078195567
EREG,,,,,,,,,-0.04545852120438798,-0.03711989416008065,,-0.03133115368684384,-0.012978385712216059,-0.03588002553682952
SPTAN1,0.043321177187693634,0.03426192586861289,-0.006753328708244483,0.0452663154995734,-0.05065136046958959,0.03633872518454296,0.018634079720803623,0.11831324746274041,0.04807379584170918,0.050464067831699634,-0.02510325287282315,0.04085137404107485,0.16303662917772416,-0.024078389814361664
PTH2,,,,,,,,,,,,-0.021250121607389698,,
LIPC,0.12015862721178701,-0.010625335295001394,0.002363082314032308,-0.02455258974716945,0.12053502777849064,0.02307355337737047,-0.00987147573098952,-0.019149708848797724,,,-0.021715406522385416,,0.036928321546927975,0.09426671961858864
COL8A1,0.06110259435122109,0.032216471917197995,0.016151438235387887,-0.04126253487578688,0.02435847087949706,0.012055107435590474,0.025952277445391404,-0.1256128973089001,0.09752087179633091,0.06653761460169189,0.01957142372131215,-0.057008300435875674,-0.07874358234112894,0.1297714341762258
GSTM2,0.08636411050644982,0.03236266210797637,-0.0251276539810465,-0.013388751616109761,0.062409441125464524,-0.022192702840442988,0.024179660241690673,-0.014882311883170034,0.11284724943637124,0.054271999594240714,0.0933819619968444,0.035119120916995865,0.11268180277238772,0.016134653653978256
IL4,,,,,,,,-0.042672941848100776,,,,,,
SPX,0.0375791101532623,0.07291621534640817,-0.021442439426574256,0.029211074534850733,-0.10584455959207845,-0.0024073450902434993,-0.033424922811527064,,0.09231983969724039,0.07562007177686686,-0.05145249543215166,0.03403179974832818,0.314905745017736,0.11883247836148958
MFGE8,-0.01630807332855569,0.10048429976323148,0.005699385181287644,0.022810133236977743,0.10479045571811442,-0.0033975178265504237,-0.0355451414049622,-0.004919150978451483,-0.002719477254005124,0.030704511048392755,0.02183283358960446,0.018140709225147836,-0.022695735365153014,-0.06856298498709765
TGFA,-0.0016365146095343064,-0.015591128968582538,-0.02908155383852484,-0.017467451052510685,0.05591101066008626,0.017929672080886267,-0.0029204457891651952,0.054746161093104866,0.10315070608212763,0.08320471258717142,-0.0698184703728315,0.027234969856286383,0.15967765958097777,0.0031805919442116095
SLIT2,-0.04601227188668091,0.023001635860902727,0.06914073581730429,0.039085074462469054,-0.03341694824535801,0.013217780372251214,-0.034128126089476817,0.08373027870605555,0.06305588122750738,0.01760728917802234,0.01714142545751088,0.03854642084672517,-0.10353263873760472,-0.017096074052867644
PLTP,0.02056179849489253,-0.005712880063774696,-0.020292936648885603,-0.04667686224492827,0.25148972431247435,-0.02394262262982453,0.00947719886196428,0.04238960779025805,-0.015966248917715854,-0.025922769301276852,0.05397830672207436,-0.04901084269424769,0.10444119279139703,0.04011116881107625
APOD,0.0716508559113552,0.05624222952497746,0.07313425611293276,-0.037490992686061736,0.0034588383106505076,-0.021220858196867337,-0.055501170699010186,0.033623723817862744,0.09168212038125757,0.1780401260726804,-0.10617187934058582,0.03289587130994509,-0.10524587969257837,-0.005415814402109544
B2M,0.06856646127743372,0.15172293531617592,0.07913036041052184,-0.09688911719460698,0.2772995091879572,-0.09161173150345826,0.10167145439565435,0.022403520722089912,0.054418645780612764,0.12899467167174752,0.07965475540077187,-0.009538996891671708,-0.22559916589386145,0.024419520972622268
OMG,0.028040490295745565,-0.008104388640146093,0.008068442519016696,0.04608977236566727,-0.0828026239945339,-0.005300372419266993,0.016076880334097893,-0.07548913866978171,0.08971349659670164,0.16263233421365678,-0.06961653477190313,0.05302635263098806,0.4055414259015282,-0.0331974280923212
CXCL3,-0.07327136321036522,-0.0191511900791084,0.027882536071427447,,0.040688343013417484,0.01880410812129778,-0.010926737136174574,0.018883928762517186,-0.05515692592739858,-0.024024493575788463,-0.03731311536251601,0.0012152792843127275,0.06857082609211737,-0.1188609384383314
CXCL10,0.09911575457648768,0.07622081724727395,-0.003054138316546677,-0.02164162338672116,0.27023536260325837,-0.056981956296355385,-0.017363907638646533,0.015462591613185014,0.006868478084279138,-0.008997343245818207,-0.05026872547239856,0.055855194190452415,0.10620890524109937,-0.020177916446943545
RSPO3,,-0.04629057348459635,-0.014710416716443115,0.0011264508826343213,-0.042313987152220914,0.015295988451552188,-0.011418229715073063,,0.060158369313980165,0.09536996175964957,,0.07976205899918003,0.09887652910159703,-0.022794961799625108
CORT,-0.03628179453024081,0.07372715024655618,-0.006109152518350136,0.050273381322164884,-0.039312440122462114,-0.03897318916509206,-0.00569362418536156,,0.03641667913470811,0.010491572300835963,,-0.023690055836028096,,
NCAN,0.16753908181904567,0.11161374515351671,-0.013555134154265997,-0.050045377409223935,0.13114608416890192,0.06566664994696676,0.05093200391553031,-0.04876399567624777,0.054593178405399345,0.18353211311674533,0.05776616322084227,0.04057034364537158,0.28592440685022164,0.10716610756706926
PRG4,0.013969657369359106,0.07738700619342624,-0.01451854691274102,,0.10035213951135571,0.017972177677863334,0.08737375470524415,,0.0967906754339786,0.046091348369795636,,0.026009278550807285,0.10217336939845718,0.15644152437493355
ZG16B,,0.008285151338907646,-0.016850549306764148,,-0.004021875109169129,-0.03294742048076453,,,,,,,-0.04250989288420411,0.04250128949091291
TGM2,0.0019172338647758457,0.04703745271366735,-0.029703602223927487,-0.019117685324389767,0.14356568904308548,-0.03225460352840225,-0.028563263276571677,0.011259469044189327,-0.05825997865983101,0.014645711484005827,0.0800620715081924,0.012861476201334095,-0.07330603020134893,-0.01902440035024884
VEGFC,-0.03552881255996122,0.06365288438425033,-0.0022913791393399485,0.030664079879525626,0.027590826670490894,0.001862907780231683,-0.013624001020864255,-0.04837276893184182,-0.04755444012614827,-0.022131531047640648,0.033904202025731967,0.02653700934001795,-0.05356722388363682,0.0360034949003228
WNT6,-0.04505999950872986,0.010540570051400206,-0.00539057887519329,0.07465143240937971,0.06498013148740393,-0.039635580262046666,-0.011890340120833532,-0.011654520135452174,0.04715509163494448,0.02951193414077997,,-0.009697888666580192,-0.023721754622720612,0.0001860951422543166
NRG4,0.020028091951536795,-0.007951991238205145,-0.001502565045810163,0.017949914352700838,-0.0245419435029837,0.0014734645130867804,-0.015893986283488457,,,,0.013812009432014641,-0.033218017899409896,0.018420537961205286,0.029615433179485284
PMCH,,0.0049965804647745405,-0.02448314033843974,,,-0.03616006168493172,,,-0.014393224500871861,0.12010991201297232,,-0.019125563212984288,0.02615230467935709,0.024592386553979755
COL9A1,0.08350778093138138,0.0425446910757069,0.059520131698852355,-0.06745516090909752,0.05663313025849813,0.0013655733564314388,-0.01811081951542056,0.07790775196827408,0.04625221687227908,0.14401970077170229,0.008468018785385915,0.05003656710332962,0.29268569253918886,0.16260516476991213
GDF11,0.08634675796270938,0.045434131459881226,-0.0006523902604818031,-0.025627391132079846,0.15940097173490247,0.04227055639855441,0.010021425836547701,0.10748123464005195,-0.01755635812156692,0.021124058926418148,-0.021233395650296142,-0.030747159392832676,0.14916358024560633,-0.0023583457058193318
RAET1E,,,,,,,,,,,,,0.0263084994364277,
IL24,,,,,,,,,-0.02800281863133975,-0.029419931643741164,,,,-0.05022553546218152
SORBS1,-0.004163781894042882,0.04029721790380871,0.020046202305648214,-0.05835308142605722,-0.017215193808816805,0.049114773724764894,-0.014818307352062124,-0.044583259184577714,0.049341162417862336,0.049375715280760034,-0.10476596467364395,0.01127413260078074,0.14827286716339477,0.11808718550084421
DLL1,-0.07055201926044352,0.01454617669016664,0.015227859367937503,-0.04911433833862064,0.07242974280158194,-0.01743007275567855,0.002290563525512579,0.013894948741907463,0.06755084298839618,0.16171471868341816,-0.02807564105259108,0.08518074299186479,0.137321109105713,-0.03665882401527824
TLN1,0.028823051794405953,0.0821134046001154,0.021340295762503375,-0.07407718674932226,0.14812744205908743,-0.012055657670772152,0.059339768460271836,0.08750913523665274,-0.048592306516660126,-0.07255973319677148,0.06138656748469554,0.00814024217304896,-0.0816426800760556,-0.04760111676795184
COL2A1,0.03392690585918264,0.019940635704249372,,-0.01759354106436622,0.03927014136273481,,-0.011092881485310175,,-0.05380850667130087,-0.05356934548292547,,-0.010367272673521468,0.02736607917607687,-0.004689876039059745
SHH,,,-0.015087153985438754,-0.019203420967197127,-0.014769228329377196,0.015056448962779953,-0.010586965072024654,0.054627773623917235,0.03258886057651467,0.0051960417421216,0.06504326082984042,0.006907220176624662,0.13229772092718314,0.02019712005549988
PON2,0.1706005220789059,0.1056895451471566,0.023287601906445438,0.052479790026599124,0.18828618841076045,0.10896914513120522,0.08179777937420996,0.07407861988587582,0.10619111344493082,0.175377351240673,0.07708675461661418,0.009879744969636374,0.3239291477968837,0.3053516515443188
ICAM5,-0.02600780399763371,0.025316719738740903,-0.011268943759703675,-0.006301694981129925,-0.06838515427159851,-0.03433013004570756,-0.020675770909854015,,-0.06601853618788088,-0.008653763596294602,,0.03686676720952001,0.08399741999817285,-0.031807628715925795
HPX,0.06039274379830797,0.10266139132813297,0.003607392037911487,-0.016239560045217052,0.10166628816284248,0.005903184843713357,0.026659725516884347,0.04607955968154028,-0.023385348444038917,0.04527171142754961,-0.006213906516266079,-0.023426161901543296,0.11018406594121434,0.0019397683160541474
SFRP2,0.01235452969512094,0.056967519309502536,0.050701712291163735,-0.028108610524851783,0.013189506438210716,0.02149520494002172,-0.020768916123827058,-0.04267296696472352,0.10478934017708257,-0.032385407508393624,-0.03923758724200695,-0.004321866148948366,0.02219247784784915,0.05205277113015834
CFC1,,,,-0.027440882242365655,,-0.005968322265353915,,,,,,,,-0.04325452860645786
CD70,,0.08842605167792841,-0.019438203054704166,,,0.02385996835236711,,,-0.07473251504246044,-0.04260353818460453,,-0.048373828022969086,-0.014771641721019205,-0.03187932627395717
HP,0.07232543676806164,0.006582500472341902,-0.0008806524189647456,,0.126274856421927,-0.03672546679319583,-0.03697972329408773,-0.05869005746445856,0.06306334796146038,-0.006513762632651749,-0.0009738559734172793,-0.03493979939807834,-0.03604723719332619,-0.003953805543755305
CXCL2,-0.048192086470302785,0.016367427040865003,0.0161214731666102,-0.00957338914904717,0.09027417724913071,0.0010345280797966218,0.06001184546242381,-0.021477114843474438,-0.067986756670648,-0.0071770598756316015,0.010215586855155187,-0.044192689037427735,0.037443336431206044,-0.13825206782899074
NPPB,,-0.019841720915188734,-0.04189645858982397,,,-0.03630812718465126,-0.013624002011776918,,-0.06041829365373286,-0.034077017687606195,,-0.028585130937824717,-0.0037923410423785484,
CCK,-0.06990329194586078,0.0157122174381991,0.038426766279275444,0.12037412433293534,-0.17941889907627512,-0.016135196663015963,-0.05393392556099911,,0.12586275259924642,0.19727504551900024,0.014094979699525154,0.0725102679529225,0.004615503456386964,-0.12629743791872117
SEMA6A,0.1220987015871343,0.017914585371288174,0.010871526268434382,-0.05716786219366673,0.1379595211057939,0.07439624001344687,0.040037027958924935,-0.016107877561219553,0.07804636348449148,0.08218835407400853,0.027123176396905032,-0.008843244396182484,0.22099776824531175,0.1750588206335155
IRAK4,0.023451483480131485,0.017467918095530638,-0.015326692351841626,-0.028573615720680033,0.16637144531953718,-0.007370684022158686,0.0524130481314291,-0.05233075390589355,0.02466074509446338,0.06237275744714038,-0.03059172664195277,0.010867513383417161,0.24465423526636318,0.10306509698990188
GSTP1,0.11821505196638521,0.04612087188413496,0.02713521941331646,-0.126393521175668,0.16088895951123786,-0.03857617666601175,0.06989176307959076,0.05637766406124132,0.11562172516936545,0.0813741413747352,-0.011654225564444717,0.005053727026107557,0.1735333839320377,0.21809320415601013
VCAM1,-0.04236961111320319,0.12128541340331853,0.055055635306357466,-0.01446806002001298,0.22795686736120205,-0.025851270879703948,0.0016020389493496105,0.04108818851085707,-0.05470239020585924,-0.02534811492694794,0.09401304851004252,-0.03520574725996846,0.24540141727199977,-0.027975686785048828
NXPH3,0.057872378809686875,-0.012628517112874098,0.012724074641280288,-0.045736730338631085,0.0656890717897395,0.024387435555509804,-0.037533687747270596,0.016965454921228872,0.024443472545187694,0.08867168214596739,-0.015329782297221843,-0.024378325010888942,0.33153620807968476,0.09453839758526844
MTMR4,0.029405379869292265,-0.003165663623800279,0.0422704610838676,0.01601221522836127,0.05276634299184297,0.011103436197785511,0.03172674803901808,-0.08240642954381998,0.10171924488301108,0.05277785719232648,0.05056837313786422,0.0012508403065436334,0.14055865336096746,0.06938327666723458
