,UKF251,UKF259,UKF266,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk
FGF7,0.040240745821700175,-0.007326948354199846,-0.023612764077331712,0.018789442612364458,-0.002990396407575544,0.00553348459275153,-0.03278616846687194
HBEGF,-0.01832653877425234,-0.022084512375678333,0.0022237907149738117,0.04040784052338648,-0.005127971944367288,0.025063129057003336,0.013887452466000965
CSF3,,0.010567634743545452,,,,,
PI3,,0.017517164753209098,,,,,-0.018867736937479982
PCSK1N,0.050549961580937344,-0.012010885978961328,-0.013293325383516777,-0.09830983028298813,-0.02437546960696224,-0.03143683694277829,-0.046858326316261176
NTS,,,0.3479862372951985,-0.05288201795028441,,,
SFRP1,-0.011996971258946847,-0.014393945587201312,-0.014869712477330597,-0.03305327867561527,0.022983509510277327,-0.030154689794072233,-0.06140497114057126
CXCL13,0.037687950354741644,,,,,,
MICA,0.010497231067455546,0.002165764497198468,-0.009756018253638263,0.058482807336073035,0.02577640695314396,0.030795353925926403,0.02975559517842208
TG,0.015234338055012672,-0.015533347782471087,-0.017504866711762528,-0.023920513998777197,0.01998760344450552,0.0965960817701161,
ADA,0.07130035553074889,-0.03231960800847299,0.037476926972313154,-0.03065703026807025,0.1331521763851448,0.04977331269432283,-0.02412780541944584
LAMC3,0.054916056491055944,0.061423951481736946,0.00534528193404263,0.04462181411469118,0.16503003795444812,0.07744248373771735,0.06628996295836122
CCL7,,-0.011230585628641628,,,,,
NGF,,0.008105712142075889,-0.016704337946272043,,-0.018325126061362433,-0.04246300960550649,
TNFSF15,,-0.012505806378399351,-0.002416942777622075,,-0.042560256786644275,0.0905829438601339,
HMGB1,0.07078474284251282,-0.07299637780609002,-0.06570217346659293,-0.006282925922088884,0.12360861536559431,0.003182512242293203,-0.006546773317118286
ITGB3BP,-0.025200426712733665,-0.013500508263314063,0.02841565103997805,-0.0023384332525160615,-0.06655735934318821,0.0341943833992498,0.030265085376714827
AANAT,,-0.011379006006030154,,-0.02757355964672342,,-0.029761188086936397,-0.027468281695021707
RELN,-0.006002857833578903,-0.019751406154494493,0.09407045354058748,-0.004785208417253397,-0.03964995893162463,,-0.003700684122445918
IL15,-0.03834059575164192,-0.03949619128010691,-0.014432367057884334,-0.018031508575370385,0.003215390177086171,0.09056163544786486,-0.034206757973860816
BSG,0.06542731521860752,-0.015415738927112711,0.002177823816529842,-0.0113593338458515,0.043503516946649216,0.0665497069740443,0.03512128569976674
ADAMTS3,-0.03946411304175007,-0.004901618837388914,-0.023246368228186896,0.01152394896672576,,0.045020682448374254,0.03803173450162295
CD34,0.09142601573857065,0.05471465311978374,0.019941944342448885,-0.045397545922954335,0.14061847952075565,0.07822721029993009,0.029660468501018215
PLAT,-0.01500273527289335,-0.010104872010454827,-0.048396539113819075,-0.003924588232903424,0.09211999393448855,0.15321578992943435,0.09870130498161186
NTF3,,,,0.054130654773250145,,,
LTA,0.10032555765829489,-0.014393944913829913,,,,,
CKLF,-0.020020800815001436,-0.04025945593327278,-0.0029979342034226254,0.06028986376277573,-0.06443872558813411,0.12576327847339164,0.007278076093270458
CD24,-0.0193262673884605,0.009981141064749326,-0.04548849821371293,0.04654135484859314,-0.10042414439133943,-0.02045737076762038,0.013072272969457222
HSP90AA1,0.07851087353323413,-0.0007879926641013679,0.009712767439461163,0.0047441826258436655,0.0005894993693685179,-0.11159825069081161,-0.052936696252013034
BMP4,-0.023461188446001112,-0.033582801405658516,-0.029901137227848297,0.06716606292640094,-0.05643894854842087,0.04575845872123393,0.0755048579165304
SCGB3A1,,,0.021033774268424708,-0.023258567250435583,0.11503811234260074,,
IGFBP4,-0.01980407573644321,0.03509116443569935,0.024167454002348578,0.03773817934018008,0.14743919313218426,0.10180964973142516,0.10540013357260238
RSPO4,0.05100989365610406,0.03150819794828274,,0.02508118691538834,-0.032930013991063094,,
LEFTY2,-0.022403787005253993,-0.023031692520834486,0.08906983430586189,0.01965287636699991,,0.039184737572438615,0.05278387858903384
PF4,-0.020132037226905795,-0.009798464705259958,,,,,
ANGPTL2,0.007762709012969454,-0.022870975098346763,-0.03119460785202461,-0.02239464647628422,0.0013966413631858552,0.06565986257219636,0.03485911399875734
LRIG2,-0.041613330925584245,-0.050058003608903834,0.029542229519505282,0.03595366321772404,0.1211545306509259,0.04183681636189893,-0.009231775431983669
ICOSLG,-0.013226394688435578,0.011355535941496688,0.0635729714469158,0.00973604011889414,0.16669741367533153,0.06985892484887099,0.03265849760976335
WIF1,,,0.04227982908742727,-0.03005872859824341,,,
NPPC,,-0.015199835122214445,0.019369451466879295,0.030541250857460064,-0.06373643075940645,-0.03563592447850927,-0.007210126857998895
LYZ,0.02226849812562868,0.00798783715142415,-0.009534051047684363,0.08927605124793457,0.07155407723197679,-0.0022398514805782367,0.03878223066291375
SPTAN1,0.005780442263597415,-0.0768682694771507,0.027993665249319583,-0.04738366234257132,-0.05371029984079537,0.02559336965731635,0.021946243301177094
LIPC,-0.019070601766641198,0.09964734845842865,0.09242489223098306,,-0.009122579205206276,0.0008609769132220132,0.014465236228333088
COL8A1,0.015455526500717395,-0.009269971289784367,-0.04548950017602435,0.017240529856378115,-0.0010213727849424084,-0.013708884868878553,0.035172773950655135
GSTM2,-0.020714225938256652,-0.011677266571539014,-0.012204509703352961,0.047235873805802034,-0.0454736005241635,0.12867623659515395,0.04437713716413783
SPX,-0.019290094306427225,0.01064968684835827,0.025863569072100776,0.00042677831453286096,,0.04175383343121911,-0.05114320367503592
MFGE8,0.007413345344085159,0.056654699582586496,0.07460543546879374,0.04262613311882541,0.16383675387756205,0.09824175249289521,0.09598155982924783
TGFA,0.02466867937546001,0.0777622031366924,-0.03672137249467185,-0.04695549150041832,-0.020853595936898693,-0.015576336836158245,-0.06504153431319616
SLIT2,0.012393233047731595,0.04554266755107569,-0.04042168761211124,0.02984555412620385,0.1571511296930114,-0.04030107903923719,0.07527000936630786
PLTP,0.025973611824310038,-0.020073225868149698,-0.04719855430635802,-0.017954095332651174,0.03276856735845646,-0.01290529734226479,0.10744850206715273
APOD,0.05439679735720191,-0.0016733407590693368,-0.006813323499145497,0.03690292404266162,0.061070948298660103,-0.06777438194262111,-0.026573177288492685
B2M,0.01977957041282972,-0.03858795782967127,-0.027162811232943247,0.05905533884890027,0.18234929863928206,0.02601848813308172,0.07224633853838855
OMG,0.024936518110472528,0.02172687223830527,0.07858684741090298,-0.05187188391898399,-0.032527127528496916,-0.04881733805463207,0.010121770826214505
CXCL3,0.03158728897298846,0.015079653218819272,,0.02244590368771949,,,0.006057476666833602
CXCL10,-0.020240651017215668,0.021824281222837017,0.09714739106266464,-0.0377971948296769,0.05614909854052049,0.1788326021848141,-0.026059385684323564
RSPO3,,-0.011379005165250443,-0.009250663875792918,0.02249921168689347,,,
CORT,0.0013260103438301066,0.02075270396749726,-0.022330278706618488,0.08156557654358036,,,
NCAN,-0.06120975052081413,0.003881128719658625,0.008665431244320357,-0.023514149694403862,0.11717749354289468,0.05613211921341274,0.03127647691737426
PRG4,,-0.011230587378761687,,,,,
ZG16B,-0.024225634770161285,-0.013034470150981465,,,,0.09521524776014637,
TGM2,0.0739427117628253,0.052376178397651955,0.01962684179459618,0.0660376350131205,0.19076430647930923,0.054179638927507774,0.013855704323951515
VEGFC,0.05455470012272891,-0.020015913808063113,-0.005141914186329001,0.0026939566916803956,0.026661418065721833,0.023218458957486372,0.09258421887990778
WNT6,0.15186158153611382,-0.01553334842742393,-0.01480316167355364,,,-0.03146334185804696,
NRG4,,-0.013668138592978135,-0.018121806424034242,-0.013417491174500095,0.032758253839503586,,-0.020487348955632315
PMCH,,0.04409585508515277,,,,,
COL9A1,0.0158632016149095,0.06613660796007532,-0.018091252235197596,0.05840244244462315,0.14109463381055296,0.004526967054972115,0.0551944280099368
GDF11,-0.028982714067102008,0.010456746288852029,-0.03097727341613266,-0.02321917273248673,0.02049620863652623,-0.011999128827207465,-0.07083900183628004
SORBS1,0.0299955106604626,-0.08542750247189596,-0.018184334562230564,0.010857358240494008,-0.053911622793393406,0.06176130363807617,-0.028330578431820474
DLL1,-0.01137631065646507,-0.008450548009886535,0.005257272624986251,0.0037175861598330437,-0.09399073109746368,0.023540342243488086,-0.03707184336802295
TLN1,-0.043492940697976615,-0.04096519985205349,-0.033781435617011545,0.04237147049846056,0.0679414262733404,-0.023040153817383127,0.0042088458536643615
COL2A1,,,-0.016037383379197048,,,,
SHH,,0.13567722707748683,0.11263777577537054,0.06063880900952509,,,-0.004501893838128875
PON2,-0.016341935352156483,-0.0571346714355036,0.01096828398548857,0.014625813204821595,-0.06675662611386889,0.029833722559927237,0.04550684036054872
ICAM5,-0.01759188847774415,-0.018189184426127304,0.027683939270147808,-0.011800054062671315,,,
HPX,,-0.028395729734150596,-0.01480316267213137,-0.02325856487928067,-0.0536144316012309,-0.0003935807579518389,-0.009514957212352933
SFRP2,,-0.013291348433010424,0.008483025899974399,-0.0034343607385247756,,-0.06338609092878064,-0.054193820157037095
CFC1,,,0.156585704189746,,,,
CD70,,-0.009855590043259305,,,-0.0018621773934626212,,
HP,,-0.015921579503528842,,0.02767038758757425,0.15307044553255778,0.04999175480655608,-0.026239019045621197
CXCL2,0.0028299695513263135,-0.007942817758394735,-0.022878928747529746,-0.023485412232253273,-0.04060156476658223,,0.014724532386944317
NPPB,,0.020414650741107983,,,,,
CCK,0.07533121665658912,0.01713544486443522,0.05885437009353157,-0.020941183476703946,,-0.041177721350502614,-0.037431207983269335
SEMA6A,0.03189192289934599,-0.007506690829045038,-0.06276498709621349,0.06063961111884983,0.016925307696139494,-0.03788762604694197,-0.03473103845839064
IRAK4,0.002269956287862196,-0.012041548899632496,-0.056902404501436146,-0.012278061970593352,-0.06814027230893752,0.05313933236872465,-0.03804896097593093
GSTP1,0.02208605879884657,0.0020540425319172145,-0.018047399525918165,0.02228716278585397,0.1080889242597132,0.02003213660744023,-0.008781103098728293
VCAM1,-0.027144396355367896,0.008933079096677515,-0.010601516611437574,0.04103721007856746,0.12891985241640652,-0.005498735098320684,0.00850890999228696
NXPH3,-0.0030680641099504347,-0.01572178655297214,-0.026409036193401837,0.023192091911427938,-0.085005889178401,0.043368315774244125,-0.030208431882719218
MTMR4,0.02290909368765849,-0.04277450748290751,-0.040705031494931224,0.018168511744899675,0.02993348908449196,0.03341726590205401,0.003484764781934795
LAMC2,,0.054056491909237586,-0.020282726416400967,,0.0490865314322075,,-0.019808099525262596
IL10,0.010897946275282839,-0.01826311085914195,,,0.014388006589185678,-0.03227973814481603,-0.019106814258201654
SEMA4D,-0.016758562544787907,-0.02783891248713823,-0.010062241235655755,-0.010241771703892509,-0.020441088046665647,-0.022047427444060748,0.0063124091190198735
TRH,,0.052851183312521186,-0.027747159903377925,,,,0.10674860796174426
SEMA6D,-0.040983697357965955,-0.009986568384935564,-0.07523677286424034,0.06457084877910056,-0.020359268882259928,-0.004068734348541676,-0.0019745666479341942
CEL,,,,,-0.01665253501352991,-0.028468693885061066,-0.03861221977526723
PDCD1LG2,-0.04036383564007018,0.05204069140761689,-0.014243558168011441,0.05366713890095954,0.011572753124807232,0.008028440888735324,0.011013492381950589
SPINT1,0.016370422320363932,0.003182163470511643,-0.018423177433964783,-0.022549080521887956,-0.07299755428728799,0.10532810904040264,-0.02660682722240256
CTHRC1,0.004991554482008409,0.05264200279335223,-0.009384907955582085,-0.03108384654736301,0.026810383797587038,0.12292778396805311,-0.024122503060772505
PODXL,-0.005543624149367667,-0.011376705222157089,-0.024590033719308624,0.043007220270687305,0.13966603552424642,0.06839830857117253,0.05437504934499702
JAM3,-0.0008892131167276641,-0.01277762588257545,-0.05506729995476435,0.0582941564401149,0.01521177532875188,-0.038411939302880546,0.004339729884468704
TGFB2,0.04977999900671704,-0.0009931064485024443,0.00730952960871944,-0.03397495280621076,-0.06751951537981896,-0.0024132284914173754,0.05999015243207363
COL18A1,0.1456558792728148,0.06275432969231408,0.011007779920807276,0.03247336515040807,0.13405280030770098,0.09957840567069172,0.0840835066630472
NODAL,-0.021578603679218416,-0.02298382929449423,0.05199753836472829,,0.13668676254795803,-0.019956112533646982,0.09643405989173068
INHBB,-0.04426243326556391,0.016648850956473046,0.03921954773862943,-0.016350843774958823,0.07827996472208784,0.007433693721970075,0.020970833439296573
ARF4,-0.030787967161756816,-0.033369799107201004,-0.0020474241083325347,0.012071250970915656,-0.07036353716810698,0.11668021831271407,0.01047456318921584
CXCL14,0.015894559616383985,0.0783181070444361,0.004512568276376584,-0.0357263638893221,0.14289153051088285,-0.018011139248285086,0.04546550364346562
LIF,-0.014912574035899425,-0.02865216622359971,-0.01796939482948475,-0.02757355964672342,0.013988418975716798,0.010000935852688467,-0.040900031934154264
IL17B,,,,,-0.039353463199384695,,
MATN1,,,-0.017347488031914302,,-0.04300185088106636,,-0.020036849925198597
ADAM28,-0.016385814811239328,-0.04303093408224256,-0.009657326658118378,-0.015209473537730977,0.04198245272176562,0.0904646316178201,-0.0010129551028310773
TCN2,0.084940886250675,-0.03142077393773218,-0.03277494742850113,0.02160737779916068,0.0849617967961932,0.0613162007453333,0.09117270511779405
THPO,,0.07890679523570197,0.038088316439474176,-0.00829006051980198,-0.04121318808239925,-0.0341259226832845,
CUBN,0.020719885743683462,-0.007255129982656163,0.04200477159997013,0.03560656488597292,0.08825295527660297,0.1299577754516207,-0.0070468323026599165
TIMP3,-0.00608695392122179,0.027413132538963988,-0.06670521730971553,0.02804132961860829,0.008646088937408454,0.006303685522040825,0.05917246146373306
PIGF,0.03734578219837057,0.0028460397706890793,-0.046517614117913345,0.028774191866138773,0.08275464719915043,0.06618425542110741,-0.017117833344148806
CRH,0.032680391539716185,-0.013163499863337357,0.2406131017190143,0.007389867476554779,,,0.024364604995404673
BDNF,-0.024225630152548347,-0.03530373882012099,-0.025152240298181028,-0.04667634141697019,,,0.04051386221145714
CCL5,-0.0222543649275326,-0.008562482786949611,-0.004329799584356683,0.02910768876933984,0.11224630506297202,0.04210326443659562,0.024802428532848857
GAD1,-0.002608032011549728,0.0043804502841129685,-0.007834397437252508,0.004509328583006863,-0.045291116283642414,0.03191758485252935,-0.041372805509149624
COL14A1,-0.023975181475439585,-0.03912640929501919,-0.022631107751610473,-0.03758369312406299,0.05053415744933139,-0.02369007603795934,0.013573186923035704
HLA-A,0.03834681943797146,0.023856004168340696,-0.030201584126619788,0.05843076963892423,0.12152978584555316,0.052394869813237134,0.08130152656021597
CD5L,-0.016135582317390866,,,,,-0.02127062030981733,
FGF18,,-0.010458302201741883,-0.020282723461815103,,,,
ADM,0.0004271520911129425,0.06317645733489823,0.07769583648673929,0.032806383334549404,-0.05573085982038175,0.04258330055560387,0.08818804532449691
CCL15,,,,0.03594170357991081,,,
GNAI2,-0.03570957984119296,-0.009846910502312489,-0.07279788072953815,-0.04667503131012542,0.020093342031916834,0.09737093075749596,0.015390313813741398
HDC,,,,-0.009780732650962673,-0.00956041297678701,,
COL11A1,-0.052166708021189265,0.012030423756939277,-0.05275814667672453,0.038238468134048985,,-0.02672398052865805,-0.00733436498799968
NUCB2,-0.009669981832492262,0.005299233570321792,0.08866220689575093,0.04407828807380463,-0.003228475851407068,-0.0545990264276951,-0.05363110117626025
CXCL1,-0.029051533942697504,-0.00798353090850886,,-0.02611071691570952,0.06887358847097289,,0.002885464025968348
VCAN,-0.02732908376826421,-0.07097227686665239,-0.08330772427452056,-0.010990181903820423,-0.10406272319399913,-0.08308436977984947,-0.08359899573023846
MMP7,,0.10721164446723254,-0.01796938978556468,-0.03789641505143091,,,
PTPN6,-0.04182407379882719,-0.045346860260162054,-0.022793996361329543,0.005408942622022968,0.10701202788644608,0.035375384361564365,0.02829030656050201
PTGS2,0.012919299873490468,-0.017980203730356515,0.013744158724311506,-0.045120200144985044,-0.007403320298096922,0.05804816147566098,0.03503533768234996
XCL1,,-0.011379007080360054,,,,,
CD58,-0.03239704205178987,-0.04161888958099168,0.014830055572465932,0.027230860617734096,-0.005653542434076609,0.023334576947897562,0.06055447232832489
TNFSF14,0.04614979882163959,-0.0006244606303126825,,-0.025503299718195066,,-0.016158015891985577,-0.004595314410128078
CNTN4,0.017651683464785368,0.008272666337176179,0.03006172268864888,0.046379467666810205,,0.034096636608936595,0.03377041063351417
NTF4,,-0.014393945643315599,,,,,
INSL3,,-0.010458300150406946,,,,,
BTLA,,0.05313634904684659,,-0.0050614711794544414,,-0.010362353449265104,
MFNG,-0.007573196838236158,0.0012772837602536811,-0.018898564159757623,0.03024222495853953,0.06442611220269173,0.03592540868345168,0.016114155775880185
ICAM1,0.04284978136959588,0.0328230089350948,0.0013333006221633674,0.018126160188827397,0.06123537644649346,-0.007731708342512874,0.03300492983113977
PROS1,0.01740057848992569,0.01297185141502609,0.011383386455989877,0.04420093527253527,0.10164825346990629,0.018849441957671787,0.058693334222896666
CLCF1,0.008024259210551589,0.015998988999256003,0.07034751979001598,-0.014565534893101358,0.02608222808898799,0.002264528566636714,0.046366804609383576
PSAP,-0.0011804917015261892,0.029151938384073373,0.020356586072490083,0.01922359953366479,0.03346113156175567,0.0021355358614135347,-0.005983049504377374
EFEMP1,-0.056335974198600904,0.024548958870049715,-0.04283178071060715,0.01865551395214963,0.02709719774971738,0.037203086918214924,-0.04649164527502713
C1QTNF1,0.057027939696508226,-0.019527367996313237,0.013859850077537591,-0.01002651656186367,-0.038482236500090194,-0.006822269652986742,0.03314483423388558
ALB,0.04313564818910123,0.10709556330432711,-0.017188787798184706,-0.028966361996300337,0.05754646745890134,0.018334029181162326,-0.004309938022710334
EFNA3,-0.0035030110600409708,0.0021816182650653245,0.04013233520231852,0.03334508315393598,-0.05261504646142037,0.009012024593732374,0.0013801215145583818
DRAXIN,0.021359120651736854,-0.013517481137082166,-0.001884793360992068,0.029531172537627888,-0.030211823067374972,0.042920535056372576,-0.03881686124962144
RAET1L,,,,0.013882132006530419,,,
NPTX2,-0.046797548415084406,-0.010086179307816452,0.06484855539903102,-0.0196049213495055,,-0.08387149707999021,0.0002293186790944887
FGF11,-0.003841569188307625,0.04877769051027151,0.021534505627965092,-0.030717423592712952,-0.07047255060229622,0.020426506136711514,-0.013486439273778473
CD59,0.026813908468887565,-0.018764371358732924,0.033681168171992557,-0.010385868133276034,0.0691565342768447,0.08679499356571665,-0.06856664628087761
COL9A2,0.03777900783347713,-0.07092391155791146,-0.00014612264716996022,0.004631770881013208,0.015683495901273714,0.02129024689544312,-0.02054797835867144
DLL3,0.03683932368700086,-0.059170963419480235,-0.06297746370919984,-0.037470189921819975,-0.006803393944308741,0.02689767127216894,0.03888945714160097
LIN7C,-0.012318601127783104,-0.014850791086175293,-0.030999223367669606,0.012663092372297876,-0.03067176609074142,0.05401002543122064,0.04349825299988334
GDF7,0.01300361740572597,-0.002842442680350362,-0.02455303135548441,-0.025503298727136796,,0.04052487914158318,-0.03273972746075044
PSPN,-0.0011963330780426266,-0.00524174537422538,-0.04129083790332518,0.03133771220573384,-0.04056112032147555,0.07153596652328843,-0.011006777606122137
ANGPT1,-0.007948694693441338,-0.03831530814163871,-0.029586529225952465,0.024180746665769345,-0.028425560770963195,0.07618858316009697,0.049288443098796576
PNOC,0.03311214865044902,0.0017122864734219938,0.0013230045281283113,-0.014827034515302824,,,
L1CAM,0.0007912817663425787,0.03901374173044123,0.03505403718711112,-0.004290112137727793,0.15462239549031467,0.06796902781468012,0.002052206760482037
APOA1,-0.026170085764415037,-0.016287074537122335,0.04400174455724855,-0.0344506576986589,0.04077802922252113,0.13011351531684884,0.026615323679044494
PSEN1,-0.005189146954080732,0.002119693168901568,0.05171209056955332,0.04055067359955819,0.10452111561075231,-0.007932818764027832,-0.05698733411836581
CALM2,0.031046610845834887,-0.04413960072733972,0.056876711052034686,-0.05794946202426993,0.05456488858599124,-0.06412471923772906,-0.031302316743446974
CLEC2B,-0.06275041234966484,-0.01772748298376849,0.003657435172504007,0.01997867379931506,0.08877591027087177,-0.01310338507984617,0.027291360970637536
NTNG1,0.06510527223477212,0.021270291456353115,0.03905349380231851,0.03641908833269795,0.06855443024818983,0.03834229350475623,-0.03202064180088537
LRIG1,0.061540499463481176,-0.027100491653229777,-0.017267077537162764,0.027356459330497934,0.0486776946041768,0.04649948997631031,0.02234532586424671
CPAMD8,,0.01089449126902636,0.043741841864797,-0.01647424029887003,0.032949053433050435,-0.041647986417418036,-0.04017224814996962
GHRL,0.020634120676685637,-0.03299592051392944,0.02258181170987811,-0.023258567250435583,-0.041165607527087346,0.012795775209600508,-0.04030034408584781
NPY,-0.04758969896014612,-0.04139343535709525,0.05778812080981235,0.018475447388043752,,-0.04412620560642184,-0.007894941293365829
MMP2,0.014944302825334389,-0.011450288643150307,0.02182550529547968,0.01797460482038995,0.12387904388738741,0.0998902673822188,0.028286298737274104
LHB,,-0.010773599653325383,,,,,
PPY,,-0.018753694841784588,,,,,
ALKAL2,-0.020429179168497253,-0.010617076054293293,0.04849218117235496,-0.020905741742356515,,0.021009372868854733,0.011755597630672939
CSF1,-0.02858398055232545,0.050056000972783204,-0.017122781780362428,-0.01710888444974554,0.06642244528194838,0.03488886992872374,-0.004191873183353814
SEMA4C,0.02139300547485989,-0.0699113998803217,-0.0425535059657923,0.06748770978254075,-0.023753274379473697,0.04925621433158919,0.0028661823641026284
ICAM2,-0.015813196934462738,-0.0505528820200804,0.020145802140167195,0.013326019487502075,0.03473954927666635,0.03172213795550859,0.08004306324748749
SYTL3,-0.03072302517475773,0.007831071351831335,-0.023608862591291552,-0.0007492169183658116,0.0937846603525708,-0.02074933839907925,0.006338126983993194
IL1A,0.02377666591555585,-0.008089486148175899,-0.024553028130107426,-0.008831676279961077,0.08133513790846647,0.01761274728315491,0.10662598211542225
HLA-G,,-0.011379006052740143,0.014008277821760623,,0.08922511720000235,,
PGF,0.026934874928125522,-0.0015145045483115093,0.0681064914862319,0.08453364270123734,0.06155804963313543,0.12666828917109213,0.06697176468479965
LGALS8,0.028549512863133505,0.02069329244415013,0.033117934844853036,-0.08921343813104535,0.016371121636062982,0.004978182370745766,0.06230056666030556
DKK3,0.03168177268269422,0.002035327143057875,0.031109018734837377,-0.0270088083828712,0.08088945993411828,0.036816111216844305,0.021958937852245588
COL16A1,0.029830597884289985,0.007400661930036188,-0.037794582332360833,0.04811719076750497,-0.0608553157752264,0.026472738326609815,0.03879230818763018
TPH1,,-0.020706852411420427,0.09079888810530527,,0.04983266260935497,,0.15456998403180028
TNC,0.04307531486488379,0.048745347193585115,-0.026601646529179714,-0.010460021208255578,0.06703237987040883,0.09941197194790863,0.07881570899865868
TNFSF9,-0.01547797480501451,0.042924937900736676,0.0018225751162122608,-0.03884883136679299,0.19886402916228027,-0.022318996187442475,-0.0348690870715655
C4A,-0.0201320403636758,-0.012772727556387144,,,,,0.009456851352768667
CNTN2,0.018376342619125154,-0.025890222172982244,-0.04235892379050437,-0.05736413819208262,-0.02422823927095457,-0.010169025175219027,-0.09309464533578639
F7,,,0.017459629986880092,,,,
LUM,-0.02968163414546797,0.01863314415735401,0.062482306158420035,-0.008694385352727717,0.12858133345130834,0.06972206815394845,0.05744876572569789
BTC,-0.03150306753082554,-0.029241803220263582,,-0.0026235034283474882,-0.033155727939694755,,0.01986207640128842
APOC1,0.03166941409596222,-0.02922122619437976,-0.009377548387930625,-0.011949023790496546,0.05725513063494227,0.12379673498591061,-0.00587795833296322
PKM,-0.029906929076998878,0.04567286498314838,0.018343148222063458,0.01760401000012162,-0.11555966205748373,-0.025640429560993088,6.815034859717997e-05
TNF,0.03189093875299288,-0.007547582407996541,-0.029983052363093374,-0.02551380456770518,0.12845075517055818,0.01705345142846779,
GNAS,0.024575190215283056,-0.0214159210891747,0.06325801632440281,-0.04149943068403755,-0.04675008418944065,-0.0006442886717444549,0.028282415934489706
BMP8B,0.040425566508405474,-0.016496627690332243,-0.03424886029345143,-0.02257798198669042,0.03873957767097271,0.07102603908999107,-0.01967351540308811
LIPH,,0.05471144777398569,,,,,
CCL28,,,0.01634416601897147,0.01567981415589947,,,-0.018867736937479982
PTPN11,-0.02167594853654019,0.0014847119715991675,0.0016005433227124916,-0.04914613341327617,-0.043707997623411654,-0.05623388827011081,-0.027925708458351697
ADAM12,-0.02397336928200999,-0.03430356254282539,0.006735495351598816,0.021745696360907514,-0.07072463942793952,0.0669931744587507,0.09283150495142198
EPO,,-0.01649662815225519,,,-0.0587742719528619,-0.028663217068851488,
EDN3,0.06725617094642143,0.03536174038942427,-0.017504865084515642,0.03706230235061496,,-0.03412584775855877,0.08296106406357674
CCL22,-0.02545172418306946,,,,,,-0.023420617133318538
CCL2,-0.07883263913455424,0.03505225447927524,0.008484565882703134,0.042493609787935226,0.17598231626285718,0.0203299406137163,-0.0102006556766501
DSCAM,-0.061514724949484414,0.016592139276083932,-0.04459608138805834,-0.01299965960626326,-0.052956085675521576,0.09849803335670675,-0.05159001705791273
