,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
MIA,-0.016230712498791655,-0.02838836826807865,0.015409429309286501,-0.007651783214661427,-0.012733420819186759,-0.00013790918869549572,0.03263640912228318,-0.00821083841427609,-0.04714055336162786,0.03559396125170803,0.00039127927335988303,0.02812884797564834,0.0728895894784392
COL4A4,-0.009590970332130421,0.04874037794955705,-0.01625372848707431,0.05821934637853453,-0.021391134320868723,,,0.11207389703988549,-0.030009402361865837,0.09244316280727834,-0.03299462509543423,-0.03221880222473772,0.036574942904968356
TAC1,0.05350444244358484,-0.06369510657347027,-0.05793490418009506,0.02951845213888826,0.008878672593109281,,,,,,,,-0.02835679722796991
RARRES2,-0.06062447369525328,-0.06006124940398103,0.07179413568894463,0.018822443201940004,-0.021887139756705223,-0.024195235996783096,-0.06898783837328554,-0.1114425671595454,0.030580181706447593,0.00041573170245192217,0.0321324983214794,0.0016435239158717897,-0.051125477696841344
FGF7,,-0.010818477398821233,0.015009065342953652,0.003197416539500332,0.017248125319163254,-0.032257417138604055,0.08358175854444908,0.0411868230893076,-0.003084406072234737,-0.019967640708178167,-0.04657509994275571,0.01298084860794236,0.040067645860220436
EFNA2,,,,,,,,,,,0.06578448356739647,,
HBEGF,0.1453788198171662,0.014286363774513958,-0.011373059600325523,-0.05697068593550839,0.04007332007292037,-0.024795049938435718,0.05534819843025808,-0.013581223945525217,0.06660594636227457,0.06274086787652583,0.08004371163711033,-0.05522983927260765,0.02890100749102905
CSF3,,-0.024251183460421898,-0.017196131893899513,,,-0.022242037919126264,,,,-0.03252179305278592,-0.01162675006799426,,-0.022710554296232057
PI3,0.009240348837983671,-0.04185022099255866,-0.019363071476905098,,,,,,,0.002552460118418102,-0.00688984958091904,-0.017771219600674328,-0.04934248964369959
PCSK1N,-0.05182403525201004,0.0061783712729934675,-0.059848891634028255,-0.03586349800632093,-0.09232610849652582,-0.0436428146276741,0.0286234903255426,-0.02420266083225313,-0.011266247801271686,-0.022539326866080796,0.04049901200962448,0.04597887301548526,-0.05834359981254254
NTS,,,-0.0021865997589844456,-0.017366318083614038,-0.0060479355655797574,,,,,0.023204112842631745,0.011368034714949108,,-0.03363123407388606
SFRP1,0.003427583086302169,-0.017753056130384873,0.052340724434168207,-0.03224560934951386,-0.01526394617283183,-0.0027095301778391314,0.07198207126109754,-0.028611854076025487,0.032008236141601164,-0.01819241042147695,0.00939666860829596,-0.004104586210982261,-0.03284972939678575
CXCL13,,,,,,-0.020583224709787407,,,,-0.029901469817215656,0.046637899772146954,,
MICA,0.0862035898493007,-0.05204103353351027,0.006222848289242005,-0.011288969490144938,0.07469669166250466,-0.012769828858757064,0.11795300207029553,0.07429642809806054,0.04915043749369622,0.055255593097489605,-0.001770541601182409,0.08758272094719582,0.05912328415461095
TG,-0.011423045314127953,-0.01915836025670407,0.015907010782670556,-0.014669357904956706,-0.0110464514484964,0.030507009277373105,0.10158053237108199,-0.03306342251006933,0.03254314494313899,0.0062535253903233685,-0.015648241092959557,,0.08936985500021061
ADA,0.1200334340688891,0.026367432949280595,0.019221897278377777,-0.04097294587241433,0.045739433246193624,0.0285480281501746,-0.05714354963923671,0.14459761959071368,0.14186669675459737,0.10816477612266016,-0.028656443767767718,0.09155780568294387,0.09001920543927251
LAMC3,0.18901761740869397,-3.854579054262607e-06,0.05500208137209004,0.007348259694282207,0.03286078548212362,-0.012591520439434166,0.10990946005064363,0.008991404521222157,0.0993405142765987,0.05799845314856774,0.07027465224281561,0.11446709522429173,0.10944136651629408
CCL7,-0.019832087549004226,-0.013851463855723408,,,,,,,,-0.019951611885587296,,,-0.02379845946190462
NGF,-0.023937451079011716,-0.0036838348745764,,,,-0.03722851347110536,,0.01384234506897914,0.024403736059294263,-0.004063275591589091,-0.019322074762225742,,0.07083845309400512
TNFSF15,,0.06101921158449991,,,,0.0389755096717947,-0.02346897149412279,-0.06624877171746064,0.04284259390839482,-0.019450581215658708,,,0.03533202167935074
HMGB1,-0.02689800380959939,-0.005263483003064099,0.12271041409925396,0.06706980291709747,0.028717866869148224,-0.03709146564644304,-0.06695225421463558,0.04265911153288749,-0.06791170975657253,0.00035415975936978347,-0.08810525345777864,-0.03084428998863598,-0.07682418190128454
ITGB3BP,-0.04040214826788421,0.039537060774029596,0.04001640024038037,-0.00986560423977387,0.06851445023372087,0.014128605238932892,0.04088884599904479,0.010451063701656398,0.04292758767050915,-0.007745760321045665,0.06304392384572623,-0.044952740594596044,0.02066706622466923
AANAT,-0.028773341792141784,-0.014034521049785222,0.00949791398237056,-0.013192239291922002,-0.012733421527452136,,,,0.03201800000864039,-0.017503193268775943,0.05064101042137654,0.07423632217462675,-0.02517976255829237
RELN,-0.002244245639044611,-0.024360785581026233,-0.029081298906986658,0.04453437168840327,-0.02019534205298315,,,-0.046186415787077266,,,,-0.03235445015873291,
IL15,0.04957245599392416,0.027266490954035414,-0.02198265762120468,-0.022287074390701225,0.10364894829163827,-0.033305408692734295,-0.0030266436111477182,0.1611474317751248,-0.04179063141471362,0.02600642022653704,0.05116567880665745,0.06271894433955601,0.10434072619588639
UTS2,,,0.01613840644949888,,,,-0.024781323808414135,,,-0.014905250084865615,,,
BSG,0.03154835483970072,0.009535532543174867,-0.0560776648915711,0.020862210330357768,-0.026220287277946987,-0.07194472573544233,0.0027372218038079705,0.0007776275994489793,0.056317955476938075,0.04622574617976904,0.04113526653937483,0.13076315072698408,0.01749104379375848
ADAMTS3,0.05473364683285313,0.0189010855334023,0.08048535695313085,0.005642062242859746,-0.011143046075098749,-0.02778945272482052,-0.005819204170489374,,-0.02960181114797968,-0.04327825938542848,0.013384446442555325,0.10908344289312308,0.07480921670917791
CD34,0.1432727340398753,0.03686001260374482,0.036946558508326614,-0.004357326504698107,0.023943707271725713,0.025608349408867036,0.05965326972059547,-0.0019888357445891425,0.059239217912899586,0.1368512847132872,0.12123404342546075,0.13138337825924498,0.11695980949823469
CCL23,,,0.07014046651815335,,,,0.11436727638059314,,,,,,
PLAT,0.1569899841689305,0.03736526629055681,0.09203704581088461,-0.06088658325068071,0.058343225554142536,0.05221942274958245,-0.03358519245161859,0.006129731525932616,0.11432206947763826,-0.0013980140095565248,-0.028510190408671216,0.14674099778529526,0.06939974384485312
NTF3,,,,,0.03565456308953611,-0.030170515623157566,,,,0.031015459140654122,-0.0377410331820416,,
LTA,,-0.017753055299869005,,-0.012705501284470143,,,,,,,,,0.015565293795714938
CKLF,-0.01630261390763224,0.024437831437331813,0.09262857120607812,-0.025040537822308178,0.02704310066035148,-0.05190688698757906,-0.06563384354201501,0.036163333423559776,0.11283168533341041,0.06536749080158011,0.03752647948091771,0.0502989576622264,0.031972202493551
APELA,,,,,,-0.010437422589232552,,,,,,,
CD24,0.03170988516638848,-0.011092914984451774,0.012228127005144505,0.014485875917128504,0.08082085316328036,0.006229001524388616,-0.04904996881081825,-0.09265478809294045,-0.014120050500534855,-0.032617940074232764,-0.006424856806295741,0.03867309481091116,-0.04432585471682106
HSP90AA1,-0.05027858672680849,0.0013649675837906947,-0.0764097919300447,-0.0275409782802357,0.0030847939346437645,-0.01439816228525143,-0.042365951594433064,-0.07341007028353402,-0.04286961248847528,-0.03217904607836195,0.008589676764085057,-0.028136818450347996,-0.13346341885541121
BMP4,0.09954684901627113,-0.011854403247347862,0.004011419255620108,-0.010983327271079604,-0.03927777936742471,0.0038433177000778327,0.045271344246504704,0.044131155576298896,0.09616642392941771,0.0774426417134342,0.016485683990918147,0.21157243487294286,0.05013923026927003
SCGB3A1,0.048199061721147386,,,,-0.010740765600047678,-0.02965387256786102,-0.016840864657343392,-0.047683750709854755,,-0.01567945800325988,0.008719094595088892,,0.10691463050580083
IGFBP4,0.16987265499438128,0.032933491719100004,0.00017137027644382444,-0.038606410913809175,0.02168543320224789,-0.018617034341058783,0.12813290026562407,0.07813022088403793,0.05176192299045573,0.05415369383810755,0.07536412173776594,0.1677594127566796,0.13355405969397094
RSPO4,,0.016849812674426957,,-0.014777271485068922,-0.010740764028967736,,,0.01661882847529139,,,,,0.004300369185491374
LEFTY2,0.08257575640639672,0.08360462019594352,0.05664418619599723,0.04057812336079681,-0.011777379120193448,-0.016015279927854544,0.108337192308274,,0.05629762288831064,0.08338325381399785,-0.004681762870411955,0.16741356186649659,0.09411437265000884
PF4,-0.02057260525914621,-0.0120851293240089,,,,,,,,,-0.017951315125452488,,-0.033888157880198416
ANGPTL2,0.09621556959461032,-0.018533951477119153,-0.00410194628247902,-0.026524127129429316,0.0021579134409064225,0.05841140068245223,-0.0002649614285940257,0.06772033096999236,0.04419635153720583,0.02603408298379083,0.027417257902209453,0.032376875477329245,0.12079657776405572
LRIG2,-0.021596548365990512,-0.05331570955411574,0.025749607556547566,-0.029583968652359793,0.022792111262788094,0.047485750262939726,0.02903329981302775,0.09410617285209796,0.055289065490274916,0.04372162302726822,0.015825178989987865,0.0456933355495537,0.04544269773640741
ICOSLG,0.05730843710948334,0.009494934777184319,0.05702875852328294,-0.01872616194361865,-0.020383964376276837,-0.02465414909180968,-0.03128478074420359,0.13609785911438108,0.07729720769517696,0.014816932953537702,0.06179284859420575,0.04163367775891815,0.05193204864768704
WIF1,-0.03701706395615683,,-0.07716969889953156,-0.011403270395265997,-0.006090827598265379,,,,,,,,
NPPC,-0.007435518743058251,-0.018747015852081977,-0.041763766955682104,-0.02224415730304074,-0.014927033507189871,,-0.03454297176023885,-0.08166973756863098,-0.02960175429592876,0.06950198421606209,0.014717365742171222,-0.024544921181835763,
LYZ,0.11342200845554438,-0.021706044547019365,0.0950980298226269,0.02855001430313191,0.007921114891454783,-0.03579772339467065,0.08088388221122955,0.07398440376911372,0.094571138562212,0.028527868814304167,0.05914624072092337,0.0581898824060331,0.09368051457283508
EREG,,,,,,0.0012599652382918245,,,,-0.040498194591491905,0.0009781612249446059,,-0.009286176850402077
SPTAN1,0.03996561511247569,-0.004648267154454197,-0.0378527073326518,0.0759767745154911,-0.02546025502689594,-0.016169306933725605,-0.07031965152390023,-0.02607961790841397,0.05523374005019939,-0.03154154106985702,-0.05588228052181264,0.08380812895099,0.00841993943224541
LIPC,0.0028010089391797303,-0.021717877463683113,0.1239667472885848,0.026245180476256597,,-0.023416170748849097,-0.03662928559079647,-0.049168843078119244,-0.01227805567998932,,,-0.0301276526117055,0.006901395417463565
COL8A1,0.15245239556387608,0.015685573367302738,0.03906030045811317,-0.04056231249263945,-0.024738297018079853,0.013254969221401165,0.04823107185053138,0.024986109702080178,0.07644145776153258,0.03305602246973582,0.03189925427838002,0.0692425002473431,-0.018228486703839895
GSTM2,-0.03779776815976283,-0.03073294036859376,0.00667978731211048,-0.035133597258486825,0.06386336840890854,-0.02163875674137801,0.0022288338379716577,-0.035245334237678394,0.1010051969844215,0.07406174688759933,0.03654832417414288,0.02921295179386945,0.07764298376405643
SPX,-0.00352897186894874,-0.035587183795139476,-0.025947599068500988,0.07525500632856544,-0.05145912123721874,,0.02796017522201337,,-0.02569119835473802,0.023766177048603662,-0.004143033581376663,-0.04857538741856933,0.0075942302753803596
MFGE8,0.157599002307723,0.06339089152777597,0.058272702623645554,0.0061641659850212365,0.025311594266317114,-0.055512922315914655,0.0008188837321922941,0.05880312433170072,0.11809030422665756,0.036308872006051235,0.005455399960056778,0.09344101465694642,0.1681260308179802
TGFA,0.0026604953102539403,0.07947078552544815,0.04921857572597905,-0.03981777605821995,0.041804971665668635,0.006930646438601925,0.011746074493486783,0.14639937535243866,-0.008209035810398314,-0.03364218634768706,0.0159899543445472,-0.0344754257981051,0.02038421633031324
SLIT2,0.028734620660490293,-0.026010248300862297,-0.051541927414307805,-0.02231284526506838,-0.009231208226820808,0.08444035445835804,-0.010492928832109508,0.011357317030523005,0.05090017896133056,0.026933591145197135,0.07208637052570914,0.025651264779240134,0.03012507901744907
PLTP,0.0071767928155336705,0.028154069332288333,0.05013763020518868,0.007593509891367211,0.002788031438982295,-0.08184796613316321,-0.03474023315357045,-0.04569121907126263,0.04587707450363108,0.06921383563841793,-0.012366995238690018,0.09711000109298396,0.019296355321129326
APOD,0.020913230855117048,-0.020601718509950098,0.08724042837662367,0.007839707972973396,-0.006800393980308728,-0.029040347742516334,-0.024889719145005162,0.08785480376762606,-0.08513118583603174,0.030851807019309906,-0.004356112942313652,-0.09940163528048858,-0.13542937366577265
B2M,0.09966643283952174,-0.0481223105236189,0.05568479798780693,0.004754490601567655,0.02840831841598659,-0.0032626272517230132,0.017142659348961163,0.09250079399595337,0.030116252601851645,0.09701651647895713,0.06355249190158038,0.1027003531773952,0.09691802820241027
OMG,-0.003957291475318689,0.025790436192357723,0.04825453998162951,-0.003956060959566417,-0.058098546945813206,-0.011860146453366575,-0.019577171444923266,-0.06284504106404287,-0.02681372428452112,0.03635132895404068,0.015768829678083508,-0.07240676353658596,0.03776776162857544
CXCL3,-0.050803429313409754,0.025912805365374325,-0.02036569563567462,-0.030062932771289085,-0.011490347163869747,-0.022980689810235218,-0.03559999646063447,,,0.01941503741126696,0.005596183398455366,-0.018219029176326288,0.05436996957136737
CXCL10,-0.011277574893467195,-0.022923642527419488,0.06258961403303784,-0.07566631119041548,-0.01745467833996914,-0.016160664512346424,0.05834138556864155,0.06579138119878807,-0.02123946489225657,0.022819300163162345,0.04235944562728499,-0.024544918512979682,0.059757353304525744
RSPO3,-0.02693936837530179,-0.014034520012793013,-0.02547050241269798,0.052694573052221104,-0.02790205126710962,,,,,0.003651484064266522,0.04786033145109815,,-0.024150782792154706
CORT,-0.00412374582891854,-0.03147348877125126,-0.04408241094156809,-0.029344047435253026,-0.013052341000082209,,,,,-0.004217554827473854,-0.018785138883377465,,
NCAN,0.05140398478785433,0.014935552920652599,0.05121052998739754,-0.03823764476858949,0.004589265458200459,,-0.0022615585802211683,0.17662196298894367,0.03399688793113908,0.019262125379748144,-0.011991889574508183,0.12463587694938896,0.03596472368704212
PRG4,0.029556752773718328,0.02693251467803567,-0.022064375090786695,-0.004511496684728939,,,,,,0.05565959368338322,0.07491864467210857,,0.023358133828751314
ZG16B,-0.02750111697426011,0.055045576698621076,-0.023822038638932598,-0.010095674156632758,,-0.021127062855779553,,,-0.0017176462100572487,,,,0.01102516437318342
TGM2,0.06257171102377018,-0.0004895054649573657,0.024644922621920883,-0.04258276965697646,0.010500899343844707,-0.05451990933977668,0.08396343709004027,0.08083863319626318,0.01922236689847902,0.08988719718692602,0.03988951219015833,0.11619017155422229,0.024626239483785402
VEGFC,0.14263513758412222,0.023511800069842107,-0.029090493228122644,-0.016693102590976307,-0.02303070575739049,-0.02477592556939565,0.09231990243663318,0.08199617008049363,-0.03562256988798003,0.06126824078200701,0.10692217534279846,-0.0025264723258538314,0.026723894325526555
WNT6,-0.03199863483242679,-0.019158361052169354,0.12059118591595684,0.06871968074131234,,0.01057606607838469,,,-0.026135707958759205,0.06941390644856622,-0.03491302023972418,,0.04621738492865614
NRG4,-0.018266048888347867,-0.01685786778677134,0.029498195902673045,-0.01939542469008367,0.04678839915389659,,,-0.04610009765485268,,,,-0.019296706252192198,0.046910745483084666
PMCH,0.22609680717260003,0.0537594274174348,,-0.014777270771905965,,,,,,0.065143811022531,0.005101204384069194,,0.008737677664416636
COL9A1,0.06108190645039534,0.016260905156953675,0.07035299503751069,0.02774175105112155,0.04269482951323674,,-0.0028801347260102995,0.027627885330060477,-0.023039944800346605,0.010632313783085663,0.009043114474346366,0.03506241747536201,-0.017882932804269308
GDF11,0.022793892823116533,-0.028225431929403442,0.08058940367382052,-0.01206268241896647,0.021396253348162704,0.050684165221399465,-0.06055811407434669,-0.00495789284147991,0.003252635842326896,-0.033691408852157365,0.010079514446633197,0.027050730867288507,0.06141843303167652
RAET1E,,,,,,,,,,,,,0.07033252878416073
IL24,,,,,,-0.013322653511353444,,,,-0.015119861868189064,-0.017665090532561337,,
SORBS1,0.10709289536384527,0.012523582173154128,0.011589214134232986,-0.01477797796890053,0.03193568823308482,0.011163810706672075,0.06303562905401024,-0.0424289108267848,0.07316920038323409,0.019141318685179255,-0.009197351681287562,-0.028443719275627746,-0.027088830212261644
DLL1,0.11012093942573141,-0.022193237815131245,0.0691613027513684,0.03161690421323006,0.010256828659204,-0.04838683651700521,0.028248069609036065,-0.007004036503895482,-0.027457843043025815,0.020531285681199916,-0.03521634971697915,-0.004021928040949601,0.16880493037435726
TLN1,0.1269622753812736,0.01777818045000803,0.06114547081296881,-0.01213742612180642,0.045705154140461585,0.0027967235374179796,-0.012295971817280907,0.007380606911352402,0.014930592806021385,0.024791365450293177,0.01117177216604867,-0.010619527228464072,0.06998382842633097
COL2A1,0.07988732442399639,,0.0364053209664517,,,,,,,0.0064864543969063125,0.03953445505692986,,-0.035147551701778905
SHH,,-0.01439394740653735,-0.016009916779417592,0.01595091828130925,0.03360116293251907,,0.046348251670236235,,,0.011421850499147646,-0.0212340916185147,0.09478331553796346,-0.039802404568529785
PON2,0.037812302976577894,0.036273478817750095,0.07719367562253898,0.014503334797641113,0.05909236544433755,0.03645073713696743,0.047956678838488954,0.021040547900066892,0.04682211667958772,0.03460373817982533,0.07596151033501419,0.08992561891289624,-0.02452274721552064
ICAM5,-0.014028891394748277,-0.02243398866048834,-0.030255854565379905,0.021825262852956783,-0.03833954140780844,-0.01261152848594318,,,,-0.021712265536079346,-0.049277995587014393,,0.005398362664708815
HPX,-0.04207656448163923,-0.026968129856199594,-0.02965670589861858,-0.019812134824008974,-0.010740764505052491,-0.009255687910906293,-0.035599977835481425,0.140676091601731,0.0868082994347413,-0.027312399176509284,0.028348876435407424,0.03187642444644999,0.09871271898926322
SFRP2,-0.026366810611079053,0.019176888037934513,-0.016253723700941816,-0.016512118806381853,-0.022975405348245583,-0.013148282218477008,0.070624427113533,,0.07053116797059482,0.04367097882360163,-0.005976449847039771,-0.051044292285897734,0.0761669072925253
CFC1,,,,-0.01270550205232922,,,,,,,,,
CD70,0.02061020839582853,0.03480773065921705,,-0.023700209933489324,,0.026741314016266966,,-0.02932151813592571,,-0.016244639491625558,0.03786242488601396,,-0.0027305332969394316
HP,-0.029373112351767077,-0.025745794345945133,0.005147336109950347,-0.049108091443093915,-0.012796480403821581,,-0.0037170755825208374,0.1775904694293504,0.10580723054020535,0.06084105715964068,0.02880351044150232,-0.024714112302452445,-0.036126933631354684
CXCL2,-0.0013556916225454549,0.006210011681928088,0.05290933430262669,0.008320994928090861,-0.014927032338954139,0.027773619353289255,-0.06389452171143738,-0.045416000374194396,,0.05778404967241541,0.005914592733590988,0.0003601912404378032,0.041596943469517665
NPPB,-0.025585309820605338,0.008354654398707813,,0.013278110610299428,,,,,,-0.017544371192648758,-0.03579002956689159,,-0.024498282210310904
CCK,-0.053676735363546016,-0.04630892077255959,-0.13602729528087398,0.0327317372347657,-0.045935264069807094,,0.04587531371530197,,-0.034205168175695626,0.00444809751237632,0.06380118742313576,-0.014692643139435893,0.0504667658724452
SEMA6A,-0.0251483503420983,0.009298300439783564,0.07865685137645334,-0.01736867793629841,0.010273610246272557,-0.029567116538649258,0.01785604519804555,0.0348997760719448,-0.05330967052832365,-0.03716381342145706,0.027362787823182074,0.031125878363733435,-0.04478541583885204
IRAK4,0.036275687957427,0.016857154152925,0.09965038888315839,-0.060810168031609206,-0.030112432737588547,0.0015620439594955739,-0.05371020297920756,-0.024616913433149347,0.05557022804828575,0.06840434907782675,-0.01676754300281435,0.06648716335353048,0.06702745202524822
GSTP1,-0.00792913723857641,-0.049313058826635614,0.07888528990038297,-0.03204708376941566,0.0510182169253776,-0.03618270125582871,-0.0058058616160501595,0.09866908710385947,-0.02783185014500776,0.0011924344139601253,0.002548477751299482,0.008226690881284585,-0.03323191468083068
VCAM1,0.06671459768614817,-0.03522673512670207,0.06655174042480234,0.05900204368337353,0.08158525987233291,0.020307425579698335,0.013878815975035624,0.031228572420599753,0.034893242585019905,0.04485411666586531,0.03182222071121729,-0.02462960517651211,0.13091358451408663
NXPH3,-0.0019980953077352887,-0.011429986710721962,-0.018466470122441573,0.03361254263984589,-0.0029720017691621716,-0.009410072359121353,0.009720122877364864,-0.027682347085115345,0.07451233706725188,0.03365203294885857,0.030160458631898975,0.11463406432757292,0.02111163955266067
MTMR4,0.0383308829839717,0.008107976876958547,0.01487105276720747,0.010442755986612196,0.008101709668915859,0.003929963665998879,-0.08178257996350391,0.11603557425687483,0.04850403659737395,0.020818838769217612,-0.030709099613365955,0.04265818525621161,0.04340574958260045
LAMC2,-0.020081792928217726,0.00416266310112231,,-0.01400570577796918,,-0.01935176075708149,,-0.04610012529208215,,-0.018588490894978084,0.01128517137666068,0.061214682667993056,0.04191748605831455
IL10,0.024105014073337743,-0.003767933548854234,-0.02672434893585614,-0.014086811565289108,,0.05665841420118846,0.09566069302398529,0.06212329323072793,0.1174502053749265,0.019997478435689303,0.035625528699114145,-0.0179964027046239,0.06149955814813832
SEMA4D,0.06259797758647369,-0.019791966606574538,-0.0012063510875838575,0.018369763928790424,0.006323348668133736,-0.037145696303997874,0.011422023251940984,-0.010414768234228681,0.01570809532880028,-0.006319650945342488,0.04744788067976516,-0.07776432012059764,0.011365906148623055
TRH,0.008873541385352585,-0.024604386643494687,-0.03255420532585462,-0.036907286000471766,,,0.07016312147415639,,,-8.010393910321059e-05,-0.005645356083828834,0.08414432305751586,-0.012501397989565389
SEMA6D,0.03370711488769963,-0.03727901491139568,0.015589954625057557,-0.02516966367752273,-0.014124319140476349,-0.0179526957337957,0.017823940985482505,-0.0004315620954884514,0.05146731587184697,0.010808985474737071,-0.012780645017881238,-0.01609400816388479,-0.03071184669152795
CEL,,,,,,,,0.005641370384131383,0.0,0.052052836190051785,0.00013167441869607838,0.07476244252038058,0.06686622646197893
PDCD1LG2,0.024701580938070098,0.005264116453521194,0.01998357953466263,-0.021621051524092657,0.004592045501854797,-0.028331653601427104,-0.00711522553621101,0.01331647978446071,0.07720140779755982,0.09425220669403589,-0.006575604122482781,0.15063134026381678,0.03313896680246099
SPINT1,0.04062446679349517,0.022858363021277386,0.018425162652243823,-0.024331853219761775,-0.017552772225745736,-0.0485797307144032,-0.02737989008220429,0.017344247312787095,0.05211855181632841,0.08126208060736581,-0.015726604635083297,-0.007666633525517376,0.07320873599969774
CTHRC1,0.16789189990031841,0.05282463442719995,0.01990720658104125,0.033526950590079846,0.026360249098644033,-0.011655930253381675,0.006120688256427955,0.06597203351531603,0.06620816712074257,0.03965099047934251,0.08011142893797113,0.0022113649638402983,0.10828327885425285
PODXL,0.20497164190197165,0.008871660678490137,0.05219021774289846,0.055821196485762746,0.03638327958475674,-0.027450563788726207,0.08381932075117186,0.13379671893620562,0.11202297636995252,0.02849491243233123,0.0393708605912304,0.09250175836293228,0.09329168558298134
JAM3,0.10999751377823506,0.059345024358582694,0.04847024477753851,0.06340211680257347,0.003138290233272387,0.059466284334173426,-0.004828777363656809,0.04425888706896706,-0.06088272641736126,0.02259783329753147,0.009461154985306319,-0.012082897253185818,-0.01667096429968636
TGFB2,0.049916503772584594,-0.06677089663960208,0.06868272151906826,0.040495289734711545,-0.013939951782196645,-0.05502823483081279,-0.04774339109115207,-0.059669427713202855,0.008077809944289596,-0.05837456541080613,0.037448120414546045,0.0307628813339789,-0.04635867981360357
