,UKF269,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HMGB1,0.11982363716033685,0.06854483030935529,0.12967974985275307,-0.10161390668349905,-0.11339439535619472,0.04597308723917229,0.03178526275951129,0.06358140722173516,-0.06948436649285311
ITGB3BP,0.09332073871622887,0.01698816453032657,0.06542473901016396,0.04274357921419321,0.06767334863193863,0.059397478507411325,-0.041987170759875896,-0.04842377211127722,0.024228443723341903
AANAT,-0.018352672033325062,-0.01728935619519619,,,0.030475988862848677,0.06304107279774901,0.054255097585632496,,-0.02206248270459316
RELN,-0.053852498081000746,-0.005435744294115448,,,,,,-0.017243092167123025,-0.019525890734451212
IL15,0.09291448484784945,-0.03542975269362516,0.038608683218160605,0.018561254566421128,0.15476269390843425,0.021567800915459075,-0.0018814566188090364,-0.03482200534724891,0.05916667790700082
UTS2,0.10005507177988376,,,0.011359429661444181,0.10052045897816698,-0.017316255541649173,,,
BSG,0.038278052309559774,-0.02503361228985694,-0.06158956940950672,0.16863565997440566,-0.012506516253506898,0.0654814106967844,-0.03745534211775456,0.017037954855444386,0.052427773992118044
ADAMTS3,0.1323353510825145,-0.027762643496980134,0.04251160174324347,0.12928252545832228,-0.12859033322522476,-0.018941326304834083,0.06913371879919829,-0.03668349323373978,0.05997120619008884
CD34,0.12537745151071714,-0.03651573006832968,0.11289667198625043,-0.04028502525937442,0.0084013097544047,0.06308055013202064,0.020458188950586712,0.01619718832533532,0.08435875738306389
CCL23,0.18251103439380117,,,0.04257697095165083,,,,,
PLAT,0.06743081861741738,-0.04765829477218724,0.02276714573987735,0.012949736818801327,-0.048245546369158517,0.031508969222900786,0.027064988777037353,0.009211835561874307,0.021685741212593496
NTF3,,,0.02991769605408569,,,0.022894233088360912,0.07692311429416235,0.05259893835621306,
CKLF,0.14622794475809103,-0.040370748773437055,0.15382569196235252,0.06746097120022479,0.06882689822267853,0.10689187295527758,0.06583246343522657,-0.008641499305015628,0.028030770341004544
APELA,,,-0.009025904481684728,,,,,,
CD24,0.023019025174914044,0.017022868134088986,0.12900714301590518,0.19037167500732538,0.02450680950427814,0.013870004599148854,-0.014751359995908082,-0.05633783053841955,-0.03265194440869897
HSP90AA1,-0.08552483521323356,-0.046968586436634735,0.049967566591089405,-0.020530840981841925,-0.04429277520018955,-0.06670240453568708,-0.11880564777713391,-0.05797816278409093,-0.02820734266241753
BMP4,0.03633040284629847,-0.027576898290926282,-0.04704527209315153,-0.041915927423084365,0.046213330017189615,-0.0020651337095549498,0.07843388307048885,-0.04946751779358463,0.08756555860241252
SCGB3A1,,0.004877270669743454,0.006858209272885621,0.02870626467148015,0.03405453018635913,-0.023327533742141898,-0.013513840423910448,0.020377159217721583,-0.018388838791620166
IGFBP4,0.13563004796013722,0.05542490886887686,0.08912761686962109,-0.07734473536087363,0.027392843748983507,0.024076554283722,0.040123099347713805,0.05207248986118005,-0.012779422716268338
RSPO4,,,,,,,,-0.0006693025573632526,-0.027819916775633054
LEFTY2,0.13416345777681124,-0.018390054935917558,0.0214507907838082,0.05107874762302135,0.018682711104442414,0.02403742418493741,0.053432801357532415,-0.027150989274334646,0.034064415849943255
PF4,,,,,,,0.005406804817230625,,-0.021792914991690684
ANGPTL2,0.1321028246015472,0.035254935455402196,-0.0657786339275065,0.1374319991960117,0.10486422215949123,0.07257217290542586,0.0267900045420352,-0.033407745933534544,-0.0004543856265334852
LRIG2,-0.0003812258685930444,-0.07524738554773856,0.09073401578958847,-0.03802846226781339,-0.01988756081324446,0.016375390027010914,0.030768929775631896,-0.0022246997884239617,-0.025133656303868504
ICOSLG,-0.02549873204490518,-0.007887248109102149,0.039807200614225685,0.08212801314110438,0.05599018863421888,0.048430369278402774,0.03867526435528806,0.036750439553695974,-0.012461659403675237
WIF1,-0.07725684594942242,0.02726679365223002,,,,,,-0.018559338651121485,-0.03998953338941601
NPPC,-0.03347334243846127,-0.02043018881617309,,-0.019312814115004982,-0.03624843676907899,0.06758978449035058,0.01544875935868886,0.044785428356257394,0.04404703766527844
LYZ,0.10417601074554576,0.02713377715769487,0.09171864412017318,0.06393638291426401,0.032130546710436976,0.06571610251042333,0.0296855519460766,0.0312531871097639,0.03725556906240541
EREG,,-0.018917992249515795,0.05198254919578599,,,0.05714011544805272,-0.011623846593075395,-0.024866660107190738,-0.0048943432610414955
SPTAN1,-0.013051398171081974,-0.0412463719413972,0.0667825779044465,0.009623035954059831,-0.033407227691413015,-0.03588139154094059,0.019666892928033097,-0.04237773447035452,0.04322409401701009
PTH2,,,,,,,,-0.03175089391854905,
LIPC,0.016189270014035004,-0.01750275104049265,0.008267139364861151,0.015271264305240298,-0.006392880704681353,,,,-0.03398474642819152
COL8A1,0.0718200213060755,0.07755023315370067,-0.14937805900744233,0.07902852903364824,-0.00902031608580057,0.026396583527907656,0.014690273966626559,0.05450755298239062,-0.008677262216633197
GSTM2,-0.043764420005789346,0.04036532697467621,0.047372830211541934,0.0161094703113382,0.04345300685879646,-0.04029991222660553,0.06282634368960294,-0.04238634441297617,-0.0033661978771441525
IL4,,,,,-0.03745924354845501,,,,
SPX,-0.05783309130751929,-3.2310203026474776e-05,,0.010699445546585503,,-0.0233700285254428,-0.022103968099860052,-0.03228914299029566,-0.0813545046050823
MFGE8,0.012382296123035924,0.00933730400455132,-0.11769610685738553,-0.009284879027605148,0.011251804634283233,0.02789330680898223,0.04416479769345266,-0.05056863018862869,0.01687794341892571
TGFA,0.06886063483738908,0.0126320925942343,0.05770889268024601,0.06812808450466629,-0.059748375675401255,0.01379391930427792,0.03398105701836334,-0.07305463388478177,-0.011789163660973727
SLIT2,-0.035406931371469594,-0.01059952579507076,0.09321916119450338,0.07084279481019794,0.05601256164140117,0.061314707351611715,0.05321408999188573,0.051500274949399995,0.08527787288473904
PLTP,0.1335772003841133,0.08891131046022904,0.015160275618796706,0.104331953907354,0.055613399818718046,0.05533435880822414,0.10598731946282125,0.06503144190121783,-0.06477706688930597
APOD,0.046486727576041414,0.019794267474164615,0.06281280278992045,-0.15242632611250234,-0.009610381910858072,0.06403434794932376,0.07515706555494572,-0.05168719852082238,0.034033251586954874
B2M,0.19538023563177428,0.04910392969723656,0.1557297780364161,0.1555876613410729,0.14466223809128018,0.09763261263439917,0.11531878528777215,0.0732897991943502,0.05964684052247881
OMG,-0.01955541075982597,-0.0373578602109587,0.04186085605265567,0.003638850407925901,0.09070909690601842,0.024229555857833138,0.08095324460114245,-0.013439725107254677,0.002599161313858733
CXCL3,0.0704435262570093,-0.026631705166491257,0.06673910754747957,0.2640022114608934,0.014575121038542617,-0.028983509173785914,-0.031048764787456405,-0.01772048085501764,0.058267474581310034
CXCL10,0.15686391902538988,0.030732526622916357,0.10472893894114224,-0.03879786068414635,0.009132478952303485,-0.006198735721845962,-0.02387819332075278,-0.027280243111606043,0.014231753282991514
RSPO3,-0.03013606061770168,0.058224958823321314,,,,0.050752722360278495,-0.04376368880522322,0.039075828002600115,0.014034770116790891
CORT,-0.036945455066285174,0.001428297637715134,,,,-0.026430073014918645,-0.0186293177485704,-0.00858561329934248,
NCAN,0.07331015844400002,-0.016118397888826526,,-0.1524270296277613,-0.08902868057561604,0.06697721136922093,0.09226465161450431,-0.093279177955688,-0.015809012213722166
PRG4,-0.026106016067282647,,,,,-0.025387303043668073,-0.027488698341337704,-0.03953599629396807,-0.030332768661324668
ZG16B,-0.00020049353779997352,,0.07452147408713175,,,,,,-0.01859159156516983
TGM2,0.1295345767868378,0.004123497753488201,0.05356913089787377,0.01063858919827744,-0.04450118465374666,-0.03879586392933433,-0.010075938969587172,-0.03363590040083946,0.006446075501790977
VEGFC,0.010608966630150178,0.07755059523919793,0.017027670156971004,0.044947014174130814,0.11155708753661732,-0.029829904844971257,0.06116298245832184,-0.03407448414546151,-0.05755696014906477
WNT6,-0.025671848367289134,,-0.037453634159780265,,0.0038022562446967004,-0.034601913287491695,0.01285417246376948,-0.012542879794915276,-0.019210691966782663
NRG4,0.04960819141001646,-0.023815520183821492,,,,,,0.04696590691239862,0.046147224486510756
PMCH,,,,,,0.014604127460413886,-0.02613792945882765,-0.01517942443260792,-0.009319826448418387
COL9A1,-0.020378721141594565,0.09603301384125375,,-0.07051281634623628,0.05128267339797726,-0.014598545982861633,0.05733508349330436,-0.06625761705505462,0.01907976937842813
GDF11,0.05934221430714288,0.12533141631831468,0.08648748681598696,0.09747717190643689,-0.009829692115412972,0.0329055072362723,0.048585879222590875,-0.004331323528521868,0.00831562572442879
IL24,,,0.005488386756320708,,,-0.01756558195087536,-0.017518560103888862,,-0.01708310429720058
SORBS1,-0.03080673346074855,-0.034039526114823804,0.017168420036165408,0.03258561139017876,-0.025984295112194643,-0.027062682455434438,0.0350224231657594,0.016270479080736897,0.044702802446925274
DLL1,0.04502905645448399,0.14056614631388475,0.035845447596717976,0.06644430363332965,0.059121817432463405,-0.011050671214963965,0.029743326875529864,0.023296698787688797,0.07855838040880102
TLN1,0.08575179894368035,0.07798896109955498,0.04761021994988747,0.08361552793119824,0.026879794839908402,-0.021030982774865342,0.028991034341100657,-0.04107258966552305,0.006668705990989552
COL2A1,-0.02409618927483462,,,,,-0.038400664859639055,0.1120381000038549,-0.03197790302308896,-0.02602828006430169
SHH,-0.018942532610128484,,,0.13898156216295376,-0.16998567528174538,0.005981229044472755,0.04554121582616327,-0.0312666055581176,-0.003540784477924801
PON2,0.10584013731102984,0.07248859179678033,0.10377940964909324,0.05754656851598707,0.049412167890445065,0.10837533987418604,0.08372887961527258,0.006970458813864539,-0.01196737448754361
ICAM5,-0.04708630859184977,-0.01041919970903917,0.008785855443640337,,,-0.012895049991426327,-0.0013781014184042922,-0.018001235181674312,-0.05992243751499067
HPX,0.07594104028775206,,0.0022510057186680235,0.11151374064411891,0.07260531823700683,0.023676530848796323,0.0019922732201479686,-0.04201733851282195,0.06679614619121879
SFRP2,-0.019230998854218216,0.05695351177059506,-0.025545813105685464,0.02089811988230128,0.00042925400779464997,0.0638762656222369,0.06474909245468566,0.05068849126304618,0.015712183516626458
CFC1,,-0.01943264299438929,,,,,,,-0.02556304615396415
CD70,,,0.02583254622727042,,,-0.02637913884454862,0.07456883812473426,0.0024438986840965814,-0.05075144088270374
HP,0.004534804949335616,0.00528031916573868,,0.021242475721690145,0.08418363689537631,0.06467098551110244,0.08881201103759018,0.023228628722499187,0.009728544443365536
CXCL2,0.013590334690604472,0.06851750381895427,0.11657330411082364,0.07829929137972257,0.14057433031405184,0.012704785692285746,0.06740386756173526,0.09045817623337903,-0.023287919433580804
NPPB,,,,,,0.022585341781186312,0.025726982391932503,0.04364480342290046,
CCK,-0.11149094861564023,-0.08556775844567871,,-0.0019784123686213094,,0.04996002317808667,-0.026720742924343576,0.016203913223582608,0.021020579752369328
SEMA6A,0.04972617692412632,-2.5907660543970457e-05,-0.05744598576602848,0.03363926942835682,-0.0924774316922744,0.015747480448708343,0.02947392560383877,0.009798628548580143,-0.02878045314993001
IRAK4,0.05681513583112895,0.013858508236414024,0.0074461456882161025,0.035954589310118655,-0.025004727977824586,0.03744847823536873,0.01972867845639615,-0.00020565196081245062,0.001205224009691866
GSTP1,0.13710877589896148,0.09254743673637233,-0.07441565312106439,0.02650300562761144,0.17483109249389958,0.06357101943938712,0.08345261284137975,-0.044074237711195216,-0.0034171424850160466
VCAM1,0.09877776256822762,0.011534329125373373,-0.07235506538033146,0.01763946168298616,-0.01908811571284168,0.03348119877279386,0.040014761979585645,0.016651300974586704,-0.010572087587688968
NXPH3,0.08020099372333991,-0.008539712864063057,0.07665313967344653,0.03464611753483611,-0.06626912531667496,-0.003509310636479585,0.03364030180806196,0.009816074244860732,0.058007156265628704
MTMR4,0.04469017848576048,0.1057926105345348,0.029365559433623102,0.08286410597457328,0.017417409943298604,0.008114956931155012,0.03100023184406516,0.0139246663043411,0.047627754520980226
LAMC2,,,0.049260204658567175,,,0.05884493611598504,-0.02300678503004467,-0.014733999065294764,-0.027819932090422383
IL10,0.004790109492500223,0.02045122427603143,0.12652977357523965,0.07134280254988686,0.04200838069266396,0.08759250164296278,0.03389052307602795,0.006716059897319995,0.017246611755765574
SEMA4D,-0.016286645626661225,0.07181579749202002,0.026401756812637456,-0.020047708948010078,0.048301426600730904,-0.009465848610991572,0.05588774771865794,-0.029781905855432146,-0.05649385643129739
TRH,0.08516968349346898,-0.030262096568852245,,0.0654517138282393,0.0028624332195170067,0.020168384023668013,0.048821767485634486,0.04235878400799303,0.039179843246796846
SEMA6D,0.08472732471749213,0.017150481953103775,-0.012762562073158616,0.09930410302274208,-0.062119351254769244,0.0011125574714003484,0.022717049201816143,0.01024760154346045,0.004794985324877509
CEL,,,,,-0.07390745626849124,-0.02660038888834836,0.02840888379379233,-0.03729795120350445,0.07440752512704235
PDCD1LG2,0.07181857121389078,0.021185374010546574,0.002691662926175625,0.051148053236731626,0.13067544816163001,-0.006836534588095761,0.14038715271383884,-0.003517529475431039,-0.05967673547095246
SPINT1,0.0595505285290792,-0.02938974479116301,0.022115915913963443,0.07737915593639631,0.11701930093945098,0.03686376633330364,0.044327453631940704,-0.004974735525682626,-0.04406777086272008
CTHRC1,0.11435563079355456,0.03364415066718176,-0.03965971208462362,0.08261130784717931,0.08800804553834389,0.003843122194262431,0.050318760717310375,0.059338350823084064,0.0940970310090635
PODXL,0.14772609959828092,0.012006626555311059,0.19118806161833252,0.0756450369767766,0.012651239729022932,0.06073606659293831,0.06149045297238239,0.0274522944869374,0.07134879215402923
JAM3,0.09017696461503283,0.027176371684429573,0.1062375017091485,-0.009525604904581328,-0.007210432451135515,-6.627692146635232e-05,0.012317245087031822,0.04124925827111294,0.030402552047710737
TGFB2,0.13845065905888837,0.006413195390548709,0.09918391562890594,0.130150808587056,0.0037613337266045846,0.0389876384411378,0.05059398134414707,-0.08512747593456518,0.05916225956247266
COL18A1,0.12283047085087132,0.08649346202123076,0.15736308097770113,-0.010626195835947297,-0.02395058330969481,-0.0029980801789679296,0.041395514313147926,0.07362466328232285,0.04504319188786356
NODAL,0.16526643011096395,,,-0.04249298940717963,0.06666023246951112,0.03796293351245241,0.05187164849265855,0.02734134382163798,0.02532108336869007
INHBB,0.07525339936205608,-0.0017941772673583727,0.12744997226137803,0.007769574709830547,0.11942920627128238,-0.0022683534795599363,-0.03209248764479829,0.001330226397873263,-0.02472529411389916
LCN1,0.05006002319337803,,,0.1179921161591328,,-0.011875449121199545,0.059553854233600004,,-0.019513308821565864
ARF4,0.08858521705577915,0.05234196212667875,0.10415841155860203,0.08336199745388627,0.13375501946326954,0.07778674148769629,0.04400324156210415,-0.0017566748991071283,-0.0023099731129152864
CXCL14,-0.002756659096517903,-0.0873521839871081,-0.05565858627871339,0.12655014990168098,-0.021399123564779545,0.013217781475497018,0.033284386434314125,0.03588458195941987,-0.04105711926578816
LIF,0.04480809669862529,0.07780027482345254,0.08876913924059616,0.022759855938778828,0.042731757122451725,-0.031846511702072165,-0.02535797575657171,0.008746964974076525,0.06936640912084908
IL17B,0.04261698966051296,,-0.004504844171548871,0.03632901655914014,-0.07609256949604126,-0.024305418185098727,0.020907278312040308,-0.02096226033730688,-0.022062478273842907
MMP1,,,-0.12995004831863352,0.12741919908040644,0.0003104335245801915,-0.038400668505182596,-0.03368335193333784,0.08091678882203297,0.02547509001174132
MATN1,-0.004866238817891218,,0.06382433553653886,,,0.0661884934325716,0.013032817301427718,0.06642221726308456,-0.020105757992396885
ADAM28,0.025773968461717086,0.08087984283905467,0.044846616959290965,0.05831055160363027,0.08755791852077376,0.038194953407101946,0.04995689549303632,0.018721329209819344,-0.04960874448150519
TCN2,0.13823909573726204,-0.008056877630937489,0.0026570338852912262,-0.005169531136002009,0.046530687332820085,0.05174254274878831,0.0369285853511597,0.022062558072921123,-0.01307798489091881
THPO,0.032313760818156206,-0.026245487045953354,,,0.03531748393570292,,,-0.01874034763054417,0.041632418997919744
CUBN,0.06855704190581852,-0.02018193989600203,0.14014468939992195,-0.006397928230740388,0.022164585163654955,-0.0012676606469463193,0.04921541255038997,0.09541664897439175,-0.03244436505076693
TIMP3,-0.024922004350249133,0.021072008542179953,-0.06399271558047252,-0.07451348197440397,-0.008993849174038823,0.006027757615860883,-0.033357741602902016,0.029160584380016463,0.05757972206313084
PIGF,0.04290883639382279,0.06497737691158055,0.1040631901473692,0.1216355722689975,0.017042994429110635,0.002077289168678794,0.050753094137580924,0.01680509534359397,-0.0009840948072352754
CRH,-0.03251668564983875,-0.02251487333457388,,,,0.02092288722766858,0.030461302236770852,0.07167171715187343,-0.0041270684311851945
BDNF,-0.06445446616060431,-0.026050527749098638,0.043207738155175895,0.13908590392033549,-0.028966325914277353,0.030197435133798838,0.049963387737462145,0.022036945336832474,0.03317204540158284
CCL5,-0.031150410017786633,-0.01223062275618638,0.031759799802469416,2.6802586870969355e-05,0.12907556860876218,0.012644804135567976,0.02916124132604272,0.014276223024404445,0.04932018977859044
GAD1,-0.07972693182879072,-0.0055506365859150746,0.058321826306578055,-0.015767700165577058,0.006873382441930444,0.053048692543507255,0.008485738386715205,4.935745549258808e-05,0.07095521546648924
COL14A1,0.0028385338351523434,-0.03304884174662582,-0.04333471773348669,0.09784907218317926,0.06228748192022229,0.05984843335044528,-0.04281448239752786,0.13742535110379744,-0.08016335591314132
HLA-A,0.1612732720282776,0.0471973471999739,-0.1383421855737435,0.004061888519802617,0.08650389510646321,-0.003907051146565329,-0.025099876841452567,0.003728666195057261,0.058886443104869214
CD5L,,-0.02739008741571228,,,,,,,
FGF18,,,-0.0268767882267105,,,0.06247291201947929,-0.01936673604008082,-0.026231123476646037,-0.02760157622977529
ADM,0.047687107772639875,0.027244061874642695,-0.09005218814650497,0.1600856869904958,0.020273985005065047,-0.04006724521498867,-0.09605885749553425,0.008569178407976231,-0.04233421079294988
CCL15,,,,-0.04016987275843676,,,,,
GNAI2,0.12014072264286929,0.04413303399887631,-0.05993875648181182,0.010237659524319567,-0.0444945340002509,-0.013896785939537576,0.022560090094400617,-0.004416386040500763,-0.04044550194862456
HDC,0.12794584195285577,,,,,,,,-0.020105748886689378
COL11A1,-0.016730341908806165,0.031305259836809145,-0.049220739473248995,0.04225520662752585,-0.02005534693828104,0.019799277924614066,-0.0028717738165376875,0.0699483719350069,-0.020741842449673805
NUCB2,0.10882518130088309,-0.023147836430451495,-0.020190320991640448,0.010809064511066781,-0.008980107123392004,-0.0119983082538672,0.013631986584211922,-0.01643708153365438,0.006860967379025163
FGF16,,,,,,,,,-0.0198116017968135
CXCL1,0.061821938296797954,-0.03736858531143566,0.20654753838854198,0.031884261450464926,0.21913674985036555,-0.053425844028657084,0.05755094513585146,0.03367878482824678,0.019998610587486417
VCAN,0.06873471848950519,-0.002348018314693226,0.10799256000424963,-0.09989037864734819,-0.05352449669159072,0.0020023748493468753,0.01385773730889844,-0.02310326820995768,-0.039595617540344005
MMP7,-0.015434692884847438,-0.016118673770498908,-0.015959965711824665,0.08755703589474595,-0.025099061238959323,0.02699737600777669,0.07440363222724926,0.07634182779147383,0.0235942670558484
PTPN6,0.11662973899198001,0.07435813751547395,0.16926353929301582,0.09238099632513717,0.12036126228555051,-0.014569898162877688,0.04086115536896321,0.063139964688992,0.03831028922773406
PTGS2,-0.07796309114903717,-0.014196956919067078,-0.03785809609529226,-0.04165371195454716,0.1140324645344158,-0.024399293633045428,-0.0687021683125982,0.04174263037622852,-0.06778377889059467
XCL1,,-0.021143113716637123,-0.03069871629715009,,,,,,-0.007860647247832602
CD58,0.12619282315790148,-0.007392694347285991,0.13082941806597492,0.17574427984429222,0.18315463823082495,0.10163735070195751,-0.011436710708662312,0.028836191345658544,0.06751011198551933
TNFSF14,0.06554350824872465,0.0020905265730204437,,-0.006755909002072389,0.04186605758805589,-0.02298634961420916,0.01326054854237531,-0.021918290511351222,-0.0075602157668802576
CNTN4,-0.05480540657834399,0.012265295625469146,,-0.031502171452142014,,0.019793755438008837,-0.0213077080679678,0.12626577121222884,-0.017037545901192323
INSL3,,,,,,-0.025563687593942275,0.0006223553945450686,-0.021918288393691438,
MFNG,0.10590579980676605,0.06844170969366892,0.06648539526338275,0.025876090464787532,-0.0031661273035380358,0.06393014908433015,0.061084290778221355,-0.03347750934987251,0.03609984367599773
ICAM1,0.09315640081978027,0.07554314774220833,0.004029200236637844,0.11299402008275046,0.069393826831359,-0.030025766575547744,-0.0007803300036012509,0.023225230876317886,0.027938947648715434
PROS1,0.0988882713871357,0.02326977628737598,0.057394936780842606,0.15562664699394516,-0.010933780431237442,0.07734014311416412,-0.02350021695710836,0.0744339126522344,0.04552895890885469
CLCF1,-0.068724087980259,0.08152678252953913,0.03286935558777423,0.15648779040910182,-0.007871224397272034,-0.02813466006738857,0.0717616513734752,-0.014677392130342599,0.057702634531258366
PSAP,-0.019157563765568705,0.04090912412832574,0.014345112781907733,0.07644182403391127,0.14061718900111236,0.03275600409189006,0.0008729042295503794,0.060130080858849536,0.030236277696901556
EFEMP1,0.07357797559195206,0.022524756773892946,0.06001191886254432,0.136927557518898,0.03762831095410029,0.08348249757831064,0.08150617712375921,0.10171715788526453,0.004972160252349806
C1QTNF1,0.03511747972581039,0.052443190141392544,-0.08929129077463711,0.05104713593189215,0.038857949855277164,0.022148367786034948,-0.016797461205509637,0.0256880817957111,0.020227893928741563
ALB,0.03372942924708953,0.02299661436849264,0.04109306922031436,-0.027974753238763,-0.08169600131908968,0.04243215704987559,0.02020992093173611,0.05298392406891847,0.007049989718082029
CCL13,,,-0.030166091692491907,,,-0.017063479743399425,,0.02140002864555824,
EFNA3,-0.0626752105643384,0.014390678092313763,-0.002054830095193983,0.07513627815627241,-0.032563112280413795,0.046666633968402434,-0.059806736986210786,0.0023532647369195587,0.05776103605431192
DRAXIN,0.0948044710061826,-0.022066156458540067,0.05684504567566388,0.16402576037624683,-0.13042442128649373,0.023113048879803887,-0.013815110195628552,0.007429116206254241,0.021348947592339143
RAET1L,,,,,,,-0.02043580306871714,-0.012682829731986905,
