,UKF260,UKF269,UKF313,UKF334,ZH916T1
IGFL3,,-0.013794950285077703,,,0.078580041806937
BMP1,0.05015690566382864,-0.04966923218625546,-0.04687184020905068,0.0007488226204072709,0.059074652271496005
NDP,-0.028955359686180893,0.0364029692276773,0.005346737820234186,-0.0402486116976789,0.04310176281732834
TNFSF18,,-0.020485087037584258,,,-0.015726593047706558
IL36G,,,,0.06806461437221713,
RTN4,0.02671525224969367,0.03281818909632786,0.02033925250946663,-0.03615032516719774,-0.01593416895708106
HEBP1,0.01848725188234366,-0.027114450155101104,-0.010126771698693509,0.06281258576760439,0.02704723497428552
WNT7B,-0.03380876444946926,0.02291511218549281,-0.015090973958360057,-0.017926775893939154,0.030598584666675584
PTMA,0.02747951809843266,0.01630164592283505,0.02023409914650705,-0.012019867003031742,0.026634164177009638
FASLG,,,,,-0.01521643945324537
CEACAM1,-0.014562086703078427,0.029653388214791337,,,0.058684724826053664
PDAP1,-0.024227925248982266,-0.021051493894412507,-0.021583940844942653,-0.011308771538212761,0.043355416711831955
QDPR,-0.004495843333791259,-0.029605429617258466,-0.0021246928021696524,-0.023284844018170422,0.02880086539982376
POMC,-0.029302361974322094,-0.023562957636296795,0.03378742228799883,0.015178654039235833,0.04478468130187434
CCL18,,,0.02759149713599086,,
CCL17,,,,-0.014899819512334678,-0.01379199325968619
VEGFD,-0.01393218007897181,0.00951355844301173,0.025422463043469047,-0.0159685980684965,
TNFSF13,,,,,-0.0036956948259221655
WNT5A,0.033075960510867745,-0.018440323398613803,0.01678203912482739,0.006538811719151118,0.035327440395646635
CXCL8,0.032765584422315336,-0.018378896462925697,0.060492784490793476,0.0450520784957321,0.004197220725234938
GRN,0.028006445208494355,-0.03380187695904498,-0.026104812789077208,0.0365699571513031,0.045305118292484965
MIA,-0.02237529677112591,-0.01939911434997564,-0.024136174489869117,-0.02186972685669607,0.0945763488393311
COL4A4,0.03848399888293898,-0.0135938995734536,,0.044396823267124276,0.02477238569596119
TAC1,-0.004999673688989739,0.08975534239356465,,0.03235976201560938,-0.018130977568760497
RARRES2,0.04160825624590557,-0.01850293285751454,0.0016369545304418468,-0.013348028435632642,-0.031068772029996358
FGF7,0.03351479885278723,0.02275927284427369,-0.01585826614684246,-0.031634436453713416,0.0355689109035598
HBEGF,0.0027884537849496046,0.007664600511576594,0.043255100153808124,0.040063009394190295,-0.03379108759513504
CSF3,-0.04641835271258064,0.012810561790609376,0.032895764138886646,,-0.014520841236363394
PI3,0.013735114624118815,-0.01619441651803005,,,-0.03154896393004117
PCSK1N,-0.031617041168918905,0.06552468197456779,-0.02846040702146298,-0.0185327323643968,-0.02280735243138332
NTS,0.015415366824233114,-0.017677311397751055,,,0.07690281193785473
SFRP1,-0.01589420473935468,0.025517926928683734,-0.03404181455936271,0.05690896168386261,0.12064550708577984
CXCL13,-0.015751359874967192,,0.007282788136367659,,
MICA,0.07558018003633511,0.026454515538703566,-0.008211230760760257,0.05504763308715805,0.0002777455828802643
TG,-0.010140033008539915,-0.017357888771110275,-0.02635905274142556,-0.022381631315847323,0.047367159521187294
ADA,-0.0077543074733000235,-0.046348053794338116,0.014579190160414406,0.03564151008214051,-0.015711622917729366
LAMC3,-0.04598598965855149,-0.035525663406892026,-0.01346318390183183,0.059635207269079046,0.03353204012553311
CCL7,-0.020883395066199364,,,,-0.015216434042461128
NGF,-0.022290850661705743,,0.03566367509422537,,0.04737963944257621
TNFSF15,-0.015461994840829447,,0.1404729012204657,,0.024620741257465304
HMGB1,-0.021905870403224136,-0.03264564133477535,0.02732269631283059,0.01338922721792154,0.003993482047356
ITGB3BP,-0.022311499655952884,-0.022692135796544808,0.01878848609165951,0.019156506949589827,-0.030524243264759457
AANAT,-0.013932182067869031,-0.012973029063788999,,0.047079557987966696,0.009524932057133563
RELN,-0.023054781477123323,-0.038066937691355295,,-0.02212698286211763,
IL15,0.0001963264118440494,-0.03383894625331362,0.03985277495453333,-0.018536724428001524,0.019131272298738334
UTS2,,-0.023453868318726836,,,
BSG,0.006280362760371232,0.057373060095459914,-0.020083425025588148,0.00856237320077122,0.06612180445937436
ADAMTS3,-0.04266452232100384,-0.007102338939486417,-0.007934021246966749,0.0470471116453913,0.06200985553462009
CD34,-0.019001845063537384,-0.019123004756556608,0.04822978775675486,-0.002674078451980805,0.050530868531082886
CCL23,,0.06316044611524094,,,
PLAT,0.015513485504261414,-0.012886872616757705,-0.01716100351653722,-0.002856034525914019,0.06150637485423132
NTF3,,,0.02337710609583489,,
LTA,,,,0.01829653589381631,-0.021667664638412833
CKLF,-0.016422962978784605,-0.01867143300896893,0.07758082187925784,0.04707951362856517,0.050062466089424114
APELA,,,0.05489791609779054,,
CD24,-0.04898656533245265,-0.04136293761359731,0.054967190257625635,-0.02854378147786595,-0.045105622131929556
HSP90AA1,-0.05874338658062917,0.016667916317467914,0.052820381562125214,-0.03642875406505865,-0.04593064759101724
BMP4,0.031026451634986418,-0.018020837426236044,0.030867784186140536,-0.01579520571735727,-0.026454108999892
SCGB3A1,-0.01659150892049573,,0.010414857770410773,-0.012934682764594311,0.04975243260515064
IGFBP4,0.036678898469004136,0.005891622134074738,0.022251968301946017,0.037227593208240047,0.053923407859170415
RSPO4,-0.01914929832968864,,,0.030378442300541826,0.0446253842578361
LEFTY2,0.048994169222645045,0.016294112296987864,-0.019251980910600347,-0.022883382119742685,0.01260549276766451
PF4,,,,,0.015802182343188736
ANGPTL2,0.04175346189794813,-0.013524857028864488,0.015700765692254436,0.028857027504779593,0.05080384421759123
LRIG2,0.06386675510027698,0.023098022811677745,-0.0005526476490620335,0.0032129408240915277,0.08945278646945012
ICOSLG,0.14937384393495443,-0.05244809440854399,0.04089951186550822,-0.03139377216937026,0.06699327236783055
WIF1,-0.042393911138950205,0.02948021010815923,,0.011021910732300768,
NPPC,-0.0334044754755201,0.010460246682185636,,0.005673446566084768,
LYZ,-0.032210333112554126,0.0036921032554699217,-0.02250372154438277,0.05288046578354036,-0.048772872220529694
EREG,-0.026947606294189422,,-0.02251218683225974,,0.017843215569938006
