,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.05834860683033553,-0.018537685879795786,0.013323350409298523,0.04006771895084513,0.047400894713702686,0.039011050519513875,0.023497752306201727,0.0015960219810612812,0.0537235708755843,-0.02620210567634299,0.08745885985648989,0.019244313160894505,0.09482337147529912,-0.004835687682591148,-0.005122844273418281,0.1405090400162029,0.06108528865155138,-0.005258479069441801,-0.038892412303610555,0.07099621914734125,0.06287628740866764
CSF3,,-0.03951199140851234,,,0.11572441418801423,0.061140337276870536,0.1157434784493943,,,,0.13013141812480433,,,,,,-0.03245856397804107,,-0.019379408756106446,-0.01837229815584129,-0.03411479090635779
PI3,,0.003975390535135083,-0.028192430132542683,,0.05992965193869124,0.05894629452422359,0.02185754427164219,,,,,,,0.10074668634834495,,,-0.10283782783856873,-0.030581524265373913,-0.08392042021935499,-0.03991690029494193,-0.02664437072835768
PCSK1N,0.057839230000173734,-0.026319665207336734,-0.03756032883175688,-0.0024415430650273923,-0.11293712647137334,-0.0785601061253475,-0.020817596239168314,-0.028427538144529675,-0.03733479280925964,0.01825407618132318,0.045871006117463,0.05695873526957771,0.06392742307599243,-0.041993172416868625,-0.0858543939845717,0.110484833982834,-0.06901790612422619,0.02828391154099624,0.013732014141776399,0.04490848086419604,-0.06781911261069658
NTS,,,,,,0.06693401805185595,-0.033668939218355357,0.01678962365577186,0.011627380737517864,0.047588997457327364,,,,,,,-0.03060217581451001,,0.06468775432416063,-0.027206868299856402,
SFRP1,0.013131574746953313,0.028502197192438024,-0.02054729880854496,-0.020095479663613317,0.021679701886778993,0.021385895324578488,0.025665538814489425,0.011084360735725942,-0.04222684172088305,-0.05676138157278462,0.01894994125460702,0.05202095117354071,0.08273903896008347,-0.07050637657451862,-0.026055960957068247,0.027358820309534175,-0.030462543116883373,-0.05375185272505169,0.008117175025405729,0.004977894792164516,-0.04256094843176491
CXCL13,,,,0.04241391343198062,,0.0019209425617292121,,,,,-0.004189669175224922,,,,,,-0.029464992883525724,,-0.02004141828387671,,-0.009761953274381851
MICA,0.015389136316397028,-0.10258367459677356,0.007079386046219789,-0.03307750635092314,0.08904967031694064,0.00013699579139982236,0.06664874999147574,4.980653144859349e-05,0.01052652660408366,0.013050328115752314,0.03701028900191529,0.009507540288163979,0.07302964213750002,-0.009039193116261267,-0.08331765070041365,0.002116116386273808,0.028357552054397512,0.031265322618214006,0.0329539011361656,0.061755288592282145,0.035745792401221624
TG,0.020531348214308912,-0.03149736373193713,-0.008629561321780886,0.00035575080849930456,0.11655141660343599,0.027793512741501044,-0.008673325168889466,0.040939558243416156,0.07860349334045834,,0.0682253833919259,-0.01831924109433023,-0.04874621566299057,-0.058457177418645395,0.039410868270958826,0.0017054678672550178,-0.017430113623231075,,-0.01594955120152648,-0.03582948577975758,0.036232012151128465
ADA,0.03350873292988434,0.03154808172194206,-0.00671460247819407,0.008699395577431821,-0.009246924828198166,-0.013341540850333827,0.048824347150451024,-0.005337965654060702,-0.03666299730303358,-0.028100177410338396,0.031963203023116955,-0.002525882652012132,-0.0005133211436771767,-0.043525242365659675,0.0778095164119134,0.06162878471041436,0.06037429305536008,-0.06670374364491162,-0.009976724711323687,0.08068803570589982,-0.01102446668464309
LAMC3,0.04182404688497741,0.005756111649741241,0.04930651159835035,0.019749070947078062,0.016116453977417323,0.06490253963751974,0.13406844060178044,-0.030636240397549523,0.06680052234734131,0.05052402751395652,0.04619282048884372,0.0034934698640504565,0.04205084668174532,-0.06821023615509099,0.03408308657485426,0.10646785641439908,0.06133157761242805,0.022635133137157912,0.017664539609899603,0.10710864267767785,0.021519199257948065
CCL7,,,0.06542549149162004,,-0.02278398806471358,0.08580474166665665,,,,,,,,,,,-0.019660374751385316,,,0.06460887529267623,-0.019276990216210644
NGF,,-0.02276398143800733,0.032100262800835076,,0.011194130553325937,-0.025403195659740467,,,,0.045232502057113856,0.03963108023312334,,,,-0.022626457240728984,-0.013117869762059442,0.17378722659292214,,-0.03327020987398998,-0.0012012099685458323,0.016004398687841623
TNFSF15,,-0.0281618860612399,,,0.1026899236446522,0.12981769088553363,,,,,0.016144550541222904,,0.08130037629393504,,-0.058085959980297364,-0.034479462928564096,-0.019166657712921396,,-0.012034280134144542,0.058474108723864646,0.034564284366652966
HMGB1,-0.0644952801158766,-0.039915431813256845,-0.03018365070126839,-0.03566957227456137,-0.06075765238290141,0.0027420149728608935,0.04893848500563854,-0.049679432286927415,-0.005438305461795077,0.02647155980642387,0.12376427177751585,-0.01732736350263881,-0.048945077784527925,-0.08097505285365314,0.05488522772784858,0.053911229947908784,-0.1063131040579684,0.015302220756565562,-0.041493956194801104,-0.06197085061869048,0.08844243275246085
ITGB3BP,0.029982281274431786,0.04178199410919198,0.03418793490561812,0.09438910954334723,0.0140817150268012,-0.02200381547533349,0.08502880228358321,-0.005990356716433976,0.00546968539009187,0.01329618178882241,0.05929033493098082,0.022224614577669253,0.06819470093590876,-0.03311657379974585,-0.10212481641519681,0.012472504574375059,0.038187525890924175,-0.04840963578536651,-0.0013475501516029514,-0.020014077502068503,0.06137315755738717
AANAT,,-0.04080083729518845,-0.024730678930743176,,-0.023085095078969036,-0.015877453597821632,0.041063126190853755,-0.016718439979046366,-0.02655867102139116,0.012914522807340196,,-0.016358988929622627,,0.026499330750561923,,-0.023928472074838825,0.007254048576183442,-0.032974450183185816,,-0.00036151921428982106,0.07310000943201339
RELN,-0.0061315176788547905,-0.03925002705352683,-0.039704875017184005,-0.046649977214886576,-0.0400705552645115,-0.03193054316596332,-0.06705134747478177,-0.0368086081035381,-0.03732365416046372,0.028160798689663376,,0.17197322299730597,,,-0.04927802012979676,,,-0.007473656773414173,-0.014536106219093087,,0.008156665694697808
IL15,-0.03325599189848662,-0.040031634922068474,-0.007396253382183548,0.051252724957005516,0.016433853734835302,0.05557322255920329,-0.01884471581641632,0.019761764145207656,0.032555766912793015,-0.01115674118176372,0.08966120007433874,-0.01517220613205623,0.00968148060145922,0.04794209807460202,-0.042720427534967104,0.23738484399052456,0.08127146308552066,-0.036129376493878415,-0.029355313048465385,0.08402925788827605,-0.04169842952580389
UTS2,,,,,,,0.08153444954547578,,,,,,0.020313619075893467,0.0951051003004976,,,-0.014687675567870529,,,,
BSG,0.03629492753703362,0.1334092948523558,-0.06398509771120356,0.022961926233566177,0.06589655782318099,-0.07345992407151884,0.02973452726216907,-0.06369327506723083,-0.01683825440366578,0.05643030644518921,0.06867494822301115,-0.014319707087888957,0.07846023491476843,0.058473158174812544,-0.04441434297663569,0.024620974105471715,0.024260150905733736,-0.015111549657267668,-0.04290088918389451,0.045914684228858714,0.029742562946487434
ADAMTS3,0.07333671096653621,0.02281183259797686,-0.006622465367778177,0.019290004320941675,0.01818563390403381,-0.03151295970933708,0.11109405561998294,0.013037177042122854,0.01612243565361118,0.09169499256530247,0.049833230106043826,0.03249848894508061,0.06400431928128766,-0.1415468758046302,,-0.004174327959841048,0.045367153107660645,-0.014903167373506684,0.018288217962871917,-0.021967194721152286,-0.04047127155791995
CD34,0.07267034287771218,-0.03496830979669702,0.025742515157682114,0.03372790840717176,0.03375976010606393,0.028908026381586596,0.09421379185455059,-0.00035074026825308293,0.05459097295946677,-0.03213116761690341,-0.003309957149207842,-0.03513639851392798,-0.0021994270006478423,-0.020586975524818262,0.024375395372081193,0.09790995069238702,0.0913703289565278,-0.005791714709871361,-0.0664048655943391,0.02694581336854901,0.027884894440738786
CCL23,,,,,,,0.028258833989061673,,,,,,0.2533927910022051,,,,,,,,
PLAT,0.07079428375969145,0.018890526258641512,-0.006652746699272388,0.03751281264447005,-0.06923127235723758,0.04794954701259835,0.1312176370527241,-0.0029020621716960384,-0.026103257546066166,0.07010305582752674,0.054639514991295664,-0.06985730678597073,0.09322425780081207,-0.0998568965038295,0.04620305559135362,0.034198923425663316,0.038136189309128356,-0.06902033498357998,-0.022895887688450908,0.0669227472194981,0.007253210999064707
NTF3,,,,,,,,,0.09625327797729895,,-0.047921402051576134,,,,,,0.041893187498486244,,-0.020399921045169474,,
LTA,,,,0.02042653342113349,0.0006890157606063451,,,-0.01610160003375464,,,,-0.015172208004920435,,,,,,,,0.09745256132347732,
CKLF,-0.060319559022878125,0.11001648420405127,-0.041306436992012294,0.06179456409987481,-0.005150817450589388,0.02957515175851376,0.1411482009624743,0.05199968548098272,0.05574468479123968,0.04610283134919133,0.05863762606643545,0.03885239805640474,0.055719992327011955,-0.053557660233035265,-0.029255889213221836,0.1342721236025033,0.08054920259557216,-0.08493478200193805,0.0003310617706966075,-0.042344467574997206,0.0010712143080368775
APELA,,,,,,,,,,,0.0636011327077829,,,,,,,,,,
CD24,-0.013295596943465576,-0.08735967535423372,-0.003519461452185815,0.010212845818009502,-0.0018885645928292316,-0.014472859267882405,0.03194709707664932,0.05445481125314968,0.040842823412282826,0.07113879036782185,-0.0565665320756253,-0.019874601775617017,0.059232752302503036,-0.07923250676214172,0.010869410789166907,-0.007042302998478217,0.041760844445455025,-0.056688804870154486,0.024912456123510143,-0.002378596677536836,-0.09779315244352983
HSP90AA1,-0.023850190417661243,0.07453573282406421,0.02754757886382591,-0.004663479444755511,0.008966372704052246,0.03630156008276487,-0.10301922395127676,0.07444200988830534,-0.02620949357580398,0.0005721848509685628,-0.07139559119867753,0.06493757944258059,-0.10109120126411299,0.06558068594093985,0.002456327375683114,-0.028492989272586883,-0.132416370359101,0.06580764770042208,0.027435088455185986,-0.0796639087687174,0.05706715673912397
BMP4,0.03188998589753521,0.012347446283183737,-0.025903988259023895,0.005841687402394461,-0.015360614496790156,0.06471747082530192,-0.012167442638176056,-0.033585552672671784,0.06970981283576691,0.02354656013114902,-0.010632604471986168,-0.012928288272979116,-0.05049835468758648,0.02042151642005043,0.024345214471851753,-0.010323734368804897,0.05663580866744386,-0.010371424437621526,-0.02442455601223733,0.099465009631833,0.037030713653252764
SCGB3A1,,,-0.017045671795735514,,,-0.018908087169672422,,,-0.02971371910113167,0.11710465139479655,0.03757111796927984,-0.010586966101774089,0.05014113556418171,-0.007623776521696315,-0.037601564671044245,,0.06004564757533675,,0.004530758400824647,0.06517868205845158,-0.016419419154671377
IGFBP4,0.02479721491797485,-0.028411736264894013,0.02704471594957835,0.02498118174563766,0.0039432432635579644,0.049782746660901094,0.1204207636493435,0.03333031060790812,0.03954174415325042,0.02828401431577658,-0.004293760589090928,0.014654130385689017,0.00621931106364718,0.02329880229361417,-0.0014518733207112902,0.07736996844516915,0.014056233329235536,-0.019107866275026215,-0.051039031347081584,0.0734787512431509,0.06674637781211679
RSPO4,,-0.027808537175836808,,0.016985500328270498,-0.019454562158244038,0.011588377011387128,,-0.01872714107971616,-0.0012790921239091342,,,-0.021046241091281004,,,0.051591646295436284,,,,0.13561308207584938,0.010716484638525885,0.054603594987692475
LEFTY2,-0.013978668365889438,-0.020438830055270054,0.08498202268094279,-0.027479497190503566,0.08070895011573005,0.0443794361337385,0.15664496075679799,-0.00890388447603569,0.09511504154225923,0.04817370797534932,0.0059455255264102965,-0.0005623112339763468,0.04468806732844667,-0.08630494808565851,,0.03816656893539435,0.034235080494560526,-0.014727198072723546,-0.022888566634103626,0.012830195613789204,0.05065835491574797
PF4,,,0.11828134353979412,-0.024693069090780673,0.042271618026591455,,,,,,,,,,,,,,,0.0023664525389028666,-0.020575935044550932
ANGPTL2,0.05515226545980407,0.021813608817157385,0.0039317289989457115,0.04806570111182979,-0.01563107371957297,-0.024666384261655887,0.10950695436887731,0.017381610469315276,0.0456111611147319,-0.00853412856889268,-0.10360607616912267,-0.039440843969919835,0.10157415410013922,-0.06171218333989485,0.08229116308881908,0.061816793860846264,0.09833444774589686,0.05126268224492845,0.00035516496305018554,0.03270545487379979,0.04568121478134769
LRIG2,0.06255939059691361,0.07114176480798089,-0.03614274846571021,-0.0043159787888123755,-0.06204012513257443,-0.030721869323675988,0.09508250034029463,-0.032073140697014356,-0.042702195770765845,-0.025715152277414437,0.016329334290037825,-0.0031025564958477715,-0.005136411758381396,0.012432139579546272,-0.023407690514160667,0.07733866710297645,0.04370801473263155,0.01930189395029837,-0.012149223920292265,0.00023882880556598491,0.0022332866088079022
ICOSLG,0.0036893384262202834,0.056626961290668736,-0.027084567977514774,-0.017059808290066227,0.05082543718504538,0.014112748240157602,0.07602261285410447,0.037485828372541226,-0.022061319124137363,-0.02541747163034499,0.0016803467011133003,-0.01586189045565647,0.05202227210116762,-0.05282083922679795,0.08385790866410575,0.021121282084801112,0.025057729022130548,0.03758259851412686,0.0061352966864879205,0.025766569519053893,-0.009705819028706231
WIF1,,-0.04652205353536115,-0.009393529520768239,,,0.018925694853568806,-0.06123730112593278,-0.014451291206097847,-0.05591505908471049,0.08828106438867463,,0.09193489181530456,,,,,,,0.08060835105541274,,0.003956215460299949
NPPC,0.08039565108257024,-0.04512682928859028,-0.016698494026410198,,-0.0018716041296507973,0.0015149301772343705,0.047605878447511026,-0.02818987743673436,-0.041294791932136685,0.03268803371712504,,0.003017450396320331,-0.03746004598936233,-0.06671259289834441,-0.009606245378837495,0.07046982448370266,0.058835412035022974,0.05375954712469538,-0.022325414055312603,,0.041102191508434804
LYZ,-0.02408854678590563,0.11535773188909902,0.06646674958155623,0.006428961882264055,-0.006546084222059204,0.027798574344271684,0.03152517953131628,-0.016687322241709383,0.013984495076222738,-0.01235725558576154,0.142701516122622,0.05912003930895717,0.09097379223789015,0.04621975840262258,0.018185311089849897,0.06232460955978483,0.10175502091635924,-0.007260337526546608,0.060127446981925806,0.040957690120631704,0.07578751009239118
EREG,,,,,,0.06908593570325715,,,,-0.010813155468215083,0.020610165294591514,,,,,,0.004370966674791805,,-0.02096285336347065,0.009764908252275025,0.14868540804954822
SPTAN1,0.05894556702381964,-0.03690350612335918,0.003372716124273048,-0.0022588432182674167,-0.11857026712552488,-0.007983796948486784,-0.05453158570344085,0.026201881341265654,0.02947202609347435,0.06691602102718855,0.08190282537221073,0.007924682722208587,0.05673705441455747,-0.07455561595365252,-0.017566974552185522,-0.03517231029301172,0.0056093102555811345,0.1027214368618891,0.059585705140740644,0.032139089632535964,-0.06662214391036117
PTH2,,,,,,,,,,,,,,,,,,,0.0867029018353605,,
LIPC,0.11512064865645216,-0.05832377524078336,0.07461139179318625,0.00025651511345399156,-0.027252283428129194,-0.021128261863896276,0.04782365500921493,-0.01754103535672989,,0.026903115344554227,-0.05434505029456591,-0.02383411995233451,-0.021276050379120046,-0.04809741278583133,-0.08033684126944939,0.06965309321302597,,-0.0005596380163340407,,0.14698425826278133,-0.016432448877763944
COL8A1,-0.004316920321308382,-0.003080745576888292,0.02127711239238769,-0.004887914648425284,0.05744950566716402,-0.032971598075098786,0.05788524546864103,-0.069673919297075,0.020356781044088057,-0.026553951120610726,-0.0033879896855299172,0.0009035621641731628,0.029581086313213618,-0.004323903630333034,0.10663322539339147,0.08958750009422928,0.07544800002555664,0.04311692005412274,-0.06490868565431912,0.08035322222121385,0.034450318419246624
GSTM2,-0.0003913540610882236,-0.012953186700228882,0.009932846556530534,0.0278935890093803,-0.018969718323462018,0.01878485493729658,0.0374689214574112,-0.025795563357542094,-0.023733953870296573,0.02723997135855329,-0.025281077267091983,0.028176641596293312,0.017870975436603268,0.10875693548467072,-0.06513036518700378,-0.003552895139039227,0.09389968242230497,-0.028158169808278857,0.0053013671955822895,-0.025848804158407738,0.01003803518416848
IL4,,,,,,,,,,,,,,0.05540904803230427,,,,,,,
SPX,-0.0621298070297813,0.14803390998948482,-0.024446773742460293,0.055225754580721265,0.027578067390135883,0.07489606114845301,-0.02708420962227937,0.0473153253224417,0.05035274792889865,-0.002084891107815568,,0.022302776316092923,-0.049660476819685107,,,0.0951562690303073,0.08724204604393507,0.07462427813406491,0.039782731420887035,-0.029597841687393513,-0.054164386590003055
MFGE8,0.030529773506788597,-0.04085565242983163,-0.01857950106052289,-0.004894673009835744,0.0060876578251477685,0.04715922898173472,0.10651124888329748,0.04592406184349472,0.010685534739530675,0.0697709405148094,0.07552845072820605,0.0001948482609333044,0.0443825633185258,-0.08101395158480225,-0.03170341072131662,0.04266781675025722,0.0740184333106041,-0.016538692117881094,-0.0350133241655299,0.06524398798946396,0.03192028391690735
TGFA,0.025080318652512958,0.0029188157527255698,0.01490230545193612,-0.018823077924224267,0.05981816005395094,-0.09673453604344792,0.031316523696970605,0.016695018591117806,-0.028199730187171416,-0.050271310456692586,0.06136108385872686,0.005870550986052644,-0.010239062813677119,0.1137330981295405,-0.0026522096070864453,-0.012558576509372525,0.015705778401130112,0.0021012827541016196,0.057834838159279874,0.011344444868263031,0.07892086111389213
SLIT2,0.11877511485988916,-0.023477055349208693,0.009745595496061766,-0.015258837666440586,0.08927169744362656,0.07675115873414476,0.004894956593612018,0.0012759068432319886,0.00044154242107810116,0.035093398848221345,0.07624642551295026,0.03256257189895628,0.0779780254586721,0.07522160821685754,-0.042174092554168256,0.05548730451986979,0.03145068049469122,-0.027614250389438627,0.013602181709117834,0.06073857090776017,0.06561216987061722
PLTP,0.015610781653089885,-0.013033397105247821,-0.026263638926645953,-0.006970052941822676,-0.03344711583670912,0.016380437828058626,0.14363122376109588,0.0016837470682226452,-0.017585467763029494,-0.031590591781929765,0.030599753351813603,-0.03606214728192735,0.11394902974614397,-0.03153954836179307,0.05485860617543475,-0.008830064850838938,0.026727747905035584,-0.04678993953057375,-0.07039040657019303,-0.03399844042099981,-0.018571728484492917
APOD,-0.06743920246115089,0.07519385723843464,-0.055745273135607135,0.02205006865714732,-0.018459579193914395,-0.05555726024427949,0.021806178534845486,0.037687734446871256,-0.027912094806567086,-0.024802593308764387,0.03507549577058928,-0.026107843193159463,-0.11281603252798797,-0.004164800930454149,0.014954028770487932,0.004278495553778602,0.10587398848069528,0.02506354081015768,-0.01293012777824848,-0.0032373022158610565,-0.04419649286802248
B2M,0.03503685688704471,0.00911000280214803,0.032302106641709544,0.04443580391272478,-0.02424368020781017,0.08520744337896798,0.16232982327546414,0.03523453072336225,0.02699674176924231,-0.013518179677460962,0.15567405506892767,-0.009531194823489535,0.15879668106596395,0.05438897981281068,-0.004222605215782235,0.029273171398677498,0.07410717452689607,-0.02143602431685186,-0.01936520344548667,0.047099912728155974,0.03402135633241873
OMG,-0.00016277891110786063,-0.019423620230342945,-0.0447964260729154,0.016962489344245327,-0.03627551543571999,-0.020213852354403827,-0.07235155080833568,0.019870209335540887,-0.02254076725801464,-0.03339590527635142,-0.027525433702297514,0.010545025461821306,0.01621207318766797,-0.07222583359760228,-0.027706670060905197,-0.043558508707267796,0.02355210627044872,0.009042094986214111,0.023727009572249207,0.04608851971377094,-0.03797318176693224
CXCL3,0.05525236661293457,-0.004098708402809954,-0.002837986683593357,0.029358100365439958,0.18477631121728297,0.056836661822730936,0.015637528166218585,-0.013829709525278719,-0.0317873940010566,0.0544690880448081,0.13349520575038967,0.1117632483702882,-0.03860633398576135,-0.008595533845440297,,,-0.0738338848498701,-0.03135213538333835,-0.03859499034324491,-0.056940155155808136,0.04434482414837726
