,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
AANAT,-0.011612659702740214,-0.019202126528404515,0.021306418467311253,,-0.014420486348244338
RELN,-0.0153424111199849,,,-0.022720737448802094,
IL15,-0.024959411397317596,0.01773909736537437,-0.024322925498601804,0.005853659129640353,0.007813613993481053
UTS2,,0.08795198266575924,,,
BSG,0.016043325386936497,0.06181241305736502,0.02737138083290161,0.03415782246193894,0.038264383505007056
ADAMTS3,-0.005721639751294981,-0.03501757139837782,0.01168256008355232,-0.025228282320949237,-0.030648142100415464
CD34,-0.021726970995816507,-0.008569969545188152,0.08298713115299003,0.024468970805467536,-0.015608360302004477
PLAT,0.007867088317511548,-0.04121462495466275,0.00828445258968815,0.013474002105828008,-0.023710461821012326
NTF3,-0.018745603012715235,-0.032033388513113444,0.0796676128068262,-0.04279828005954198,
LTA,,,,,0.002805584597162264
CKLF,0.01579981606354451,0.05989001580289691,-0.014414090618336779,0.010431272201310498,0.04996872291096145
CD24,-0.004601137732160648,0.02397953448671122,0.010239768922333158,-0.025202752626275915,-0.007681120435487853
HSP90AA1,0.010482004265935542,0.027233922333801962,-0.06318415944668287,-0.02670508660061294,-0.02207147029887213
BMP4,0.049712802743825786,-0.027834138414421613,-0.013787073932949185,0.020497908753452948,0.06991134053489785
SCGB3A1,-0.0097953920390798,-0.006034676240294816,-0.028017894115176446,0.010833461925764523,-0.0003522101874119335
IGFBP4,-0.017036830959578832,0.0017848078895280302,0.05370810699848602,0.030987081488962707,-0.023431748974609024
RSPO4,-0.009795390606282128,,,-0.026307229954141913,0.0722762739401208
LEFTY2,-0.010740765600047678,0.00515035001556337,0.07953031375064482,0.007412105381424786,-0.04465744230284657
PF4,,,-0.013415304222334676,,-0.01940779691417755
ANGPTL2,-0.027423181386692475,-0.055176508002869676,0.03059753596589835,-0.032863350345648114,0.024103927732906174
LRIG2,-0.00389375016760798,-0.014872463469111882,0.041109437942938004,0.013509806099348915,-0.011685470097411688
ICOSLG,-0.01858982216085062,0.007717866045434032,0.016618669512669156,-0.04649674346299044,-0.03150352407483318
WIF1,-0.018432897031802047,,,-0.02445511841081186,
NPPC,-0.013613195802611689,-0.01901467919949591,-0.025382654950727015,-0.03242343485222022,
LYZ,0.010953053386419815,-0.029140623005836395,-0.006141762254759135,0.023804267850391993,0.001897760152546072
EREG,,0.07258814457959607,-0.03282997225040235,0.014940033161017193,-0.029310268893275513
SPTAN1,-0.029841673850461638,-0.028123697019887522,-0.042757347160666065,-0.05917255004160775,0.020115047020148966
PTH2,,,,0.014847033846982573,
LIPC,,,,,-0.024538801106463396
COL8A1,0.004655880679490313,-0.020166584045068905,-0.06183881061341072,0.07474384977981419,0.001204427256645912
GSTM2,-0.008181933041525674,-0.03396183705931661,0.039997701832234736,-0.006316620122240465,-0.0026109280874746913
SPX,0.03137225284116051,-0.022068690410529224,-0.01665681491725959,0.030756478604404378,0.046168215653026014
MFGE8,-0.01850653865168414,-0.005893487405779108,0.06008109752257337,-0.049354510603112,0.01696434497098689
TGFA,0.00301573177855137,0.03609556127723592,0.07741097098752003,-0.007773290323325413,-0.019260400833604027
SLIT2,-0.010597628679805701,-0.03975699834508987,-0.019914048676625738,0.011969290736725563,0.007562481851963507
PLTP,0.06742139705111812,0.0018313885442290032,0.055691520569998126,0.05069198000703861,-0.013146117089422319
APOD,-0.012423834273610858,-0.016693508275472613,0.07949964757225904,-0.01929637245466668,-0.08667334226019874
B2M,-0.0016207991906589411,0.062005637545595974,0.03694032087287369,0.0306398846145472,0.006038715775381448
OMG,-0.0034292628183470973,-0.081023137949592,0.029792274316038075,0.0003784554472093045,0.08066436199438762
CXCL3,-0.010478997431499042,0.09517287539763389,0.025904140136327938,0.05302395776603665,0.00831895498700401
CXCL10,0.09424717437316267,0.056699017643829584,-0.017993812011737456,-0.03594640887323574,0.03290041087934765
RSPO3,-0.002110376716022127,-0.03258326887922136,-0.015032362258409112,-0.03800643703886747,-0.013831188151493822
CORT,-0.016072058928824868,-0.02495833919324969,-0.014038434021026345,-0.034128253229238924,
NCAN,0.039429489445327474,-0.06646525844583734,-0.00873702183421011,-0.06999133925555708,0.03562003970200658
PRG4,,-0.023973634889621145,-0.02071456846659772,-0.00681348339876941,-0.03133136871742659
ZG16B,,,,,-0.01724600311408719
TGM2,-0.05061353369659924,0.0639086651769553,0.06314989024273654,0.03502029141839695,-0.03554425960499034
VEGFC,-0.004751508925225287,-0.011954125277453504,-0.028127905354235108,-0.010935920718632006,-0.036921451461161305
WNT6,,-0.005610431667719679,0.19080785726911423,-0.011836182136094232,-0.020828093215327963
NRG4,0.02381933806608052,,,-0.034739379713643805,-0.013831189701640026
PMCH,,-0.022247847509550445,0.0012488837883664595,0.05431700008468042,0.08812891855633125
COL9A1,-0.02074970774802047,0.02365925719501284,0.009587883340989966,-0.00269894839364998,0.02278895944539799
GDF11,0.01199975782075731,-0.009314112360884318,0.008049690550991343,0.009456025310438316,0.041700174364865165
RAET1E,,,,,-0.015172716829445406
IL24,,-0.01658745899828992,0.14332868224549306,,
SORBS1,-0.029201807504487986,0.05040669830253468,0.0205941847968514,0.0712485394270351,0.023391061084243388
DLL1,0.006127538652136736,-0.05488116543670404,0.015961628035664883,-0.01497827195477342,0.005580225164829807
TLN1,-0.05291463850201278,-0.02963576017589432,0.010154551334387536,0.060484366462231424,0.012198499651806716
COL2A1,,0.05926156618402057,-0.03440689727694579,-0.014714092406320692,-0.020129053572937577
SHH,-0.011246856994745268,-0.0012967488669728415,0.002586019479901281,0.007019727687025052,0.04681070177671242
PON2,-0.0441055426377698,-0.015638444961008083,0.04568646299162578,0.030732671179059926,0.0641151124061433
ICAM5,-0.025914163248128102,-0.014485075611796605,-0.03245272031962993,0.014550751672514291,-0.029825298074742487
HPX,-0.009795391040463173,-0.030927196074297444,0.06623946029331552,-0.048050284358149634,-0.018921257550464508
SFRP2,-0.032970103922599636,0.022937415538926125,0.025500155714227424,0.010590143334596663,-0.0357115932193869
CD70,,0.07802180946468626,0.08340059770383104,-0.01001015208591507,0.041170143153149895
HP,-0.01722890780495816,-0.01728674670340319,0.032003450898780685,0.013644899376928138,-0.020689947017125898
CXCL2,-0.013613194737200952,0.07763474711734598,0.050949851083583915,0.011170249596502943,0.030842220662953137
NPPB,,0.09578126749855984,0.003898774632238086,0.02023560332280092,-0.014030201569668173
CCK,-0.05217119591169851,-0.05069830498715396,-0.004306866062417711,0.013950953420930697,-0.018200958964637148
SEMA6A,0.016344188110233186,0.003368435356709506,0.0012155826783324872,-0.03439276091207632,0.04097555895080046
IRAK4,0.018984850130117862,0.030785423928532254,0.0869458799586387,-0.006112163635986684,0.02447080281706937
GSTP1,0.06809133095829434,0.04274150803669789,0.03034604412702177,0.013996345353888407,-0.014359188603053642
VCAM1,0.016729549609604218,0.013481768906134036,0.0855050322074471,-0.024490809633687983,0.07645133145948646
NXPH3,-0.0032149858343515966,0.014907106954745196,-0.0319151027823561,0.028882917548964732,0.060472464910594964
MTMR4,-0.0026597950827125802,-0.005289719126615365,0.017064242089099405,-0.02381027601255861,-0.03340234801062863
LAMC2,,-0.02039276768852284,-0.017337147717339452,-0.019414576056825252,-0.026731836524329068
IL10,,-0.02772878753864752,-0.04046258909332967,0.07366642928764147,-0.005395975959573081
SEMA4D,-0.024057994108197627,-0.07489435098280742,0.047470754117131274,-0.00018311146375410658,-0.020574587473216364
TRH,,-0.011574325029240199,0.004029782388437612,0.0720080639165464,-0.015714766644027135
SEMA6D,-0.02133480890296823,0.02650670504749613,0.07662583821038306,-0.053615622924293456,0.049477685572428445
CEL,,-0.025119171187041534,0.015656630470226127,-0.0013431985333655421,0.057771395363577095
PDCD1LG2,-0.0021511877897900018,-0.03699545134566196,0.05617479228104405,-0.04557939859694233,0.026034728268761777
SPINT1,-0.016007823997489304,-0.03113480160574662,0.008963476612976787,-0.036476578014211544,-7.914792506932117e-05
CTHRC1,-0.025446184163842752,0.02935020590353379,0.05430716399743038,0.0178446124226924,-0.014853472401017873
PODXL,0.008592184704049325,-0.009201668402998167,0.012657077388685224,-0.027424269938395963,0.030368768821823867
JAM3,0.031058502984379607,0.11232605611351282,0.06196736558358002,0.05817456907601977,-0.012795390749037003
TGFB2,-0.03407837671828201,-0.01904757428437829,0.05141586288446864,0.009543207736894082,0.03373304762071234
COL18A1,-0.0011636374494220364,0.033288193477521794,0.07878718551540793,0.04837294799822501,-0.020583541604960322
NODAL,,-0.024796596349290247,0.00875315684101874,-0.022202023841095923,-0.02150708724517452
INHBB,-0.016760024120344347,0.042036379827486973,-0.003953969235042142,-0.004380935762074866,0.007478553660966642
LCN1,,0.005978049593286793,0.010864040223880532,,-0.01589162736742046
ARF4,0.016710128438315354,9.738876390844915e-05,0.02891341518818299,0.008514579205684119,-0.021733911779679434
CXCL14,-0.015119766029741787,0.06094606741687611,-0.05664978197710307,0.06789142602087637,0.009421176831933581
LIF,-0.011612659702740214,0.1108840278803129,0.05527677665303058,0.009387215613797104,-0.025723492459050232
IL17B,,-0.02295199377448033,-0.024657411248163143,0.001269643763489539,-0.010327879029909464
MMP1,,0.027616253139534665,0.09192880574924644,-0.02000149894818797,0.0036144231314383215
MATN1,,0.006858654725807399,-0.027237888534040827,-0.028466798121928916,-0.019112514285480185
ADAM28,0.05536934169978143,0.04362984194160851,0.01252628097704018,0.014828421898784984,4.0660513075921274e-05
TCN2,0.0081084154322902,0.030457845316244923,0.029048959258051774,-0.05121182541312665,0.027593891494163934
THPO,-0.012084075190039702,,,-0.02469362885067252,0.021049136154235534
CUBN,-0.034673182075449366,-0.058595482884222456,0.052655971277492324,0.008400125842076625,0.0018063326931806877
TIMP3,-0.03339237857634864,-0.0282844116669648,0.016832545253937955,0.0202070765378455,-0.03702966580918928
PIGF,0.0010756724619580987,-0.0063268252758531705,0.04713463141418179,0.03710792536961566,0.043732668896041514
CRH,-0.02186361712849846,0.019734313911917822,0.09414006176355967,0.00853323770047587,0.05091667240052481
BDNF,-0.019657834388771216,0.00582821430081667,0.035160720919932775,0.006037548721796093,-0.05420575272365244
CCL5,-0.030196287470415195,-0.0201815201456269,0.03198838952502472,0.14570070858758594,-0.011847201436887328
GAD1,0.002410039726476225,0.0500568419735795,0.04574439605181703,-0.012473086919516974,0.008057216416501018
COL14A1,0.1150075334460221,0.0791554037900437,-0.03848159064561433,0.06573959910635203,-0.005697651234281022
HLA-A,-0.0008371374673585321,0.10065631248880137,0.032434024163431954,-6.0691294411221794e-05,0.014704331217391219
FGF18,,-0.010208218041932771,-0.006888909999406466,0.04354591128772669,-0.015714767904810537
ADM,0.1087932233046379,0.09227938987767562,-0.019957932029505274,0.021170574070189577,0.07046122944344568
CCL15,-0.016410214201660746,,,,-0.013629416983853712
GNAI2,-0.010540311462743712,-0.007982621585338334,0.008590529665813371,0.05509983999610336,0.015273604750772966
HDC,-0.014710807262912108,,,,-0.01474573147324491
COL11A1,-0.0025717857616426062,0.047504699443785665,0.003992332168961061,-0.009369323923085862,-0.022939279878514306
NUCB2,0.02523187599721988,0.04466785476120801,-0.014856372292154581,-0.009183215763244055,-0.02076381115518317
CXCL1,-0.010996580565641564,0.11552664534439884,0.13554236824885837,0.05047988897434301,0.02660507264849611
VCAN,-0.025910668636643645,-0.04095746983422842,-0.027188369241021294,0.013008553803328318,-0.03416100237304429
MMP7,-0.021243011392464897,0.13765860195624616,0.05564704489434513,0.055896809316512155,-0.0347275060467977
PTPN6,-0.03267942146104779,-0.025388413781173354,0.0422359069611456,-0.05687281411211685,-0.007201977956383227
PTGS2,0.0014593880587595645,0.06977845922672181,0.03801792749039548,0.04931076183977951,-0.045271468902842116
CD58,0.025292474912551415,-0.0002763219214450638,0.013882170627104822,0.049199554804329894,0.02073247657451104
TNFSF14,0.09328137101426989,-0.021706376299536766,0.0054603595221645205,-0.02888111477966261,-0.005676798903346435
CNTN4,0.07900588455962848,-0.0346760194976503,0.023410218685580922,-0.006015253130262175,0.012652398193225098
INSL3,,-0.024140197631680446,0.011206440106783901,-0.02888111198928189,0.07083957786767188
BTLA,-0.013716325032730212,,,,-0.01804499206192546
MFNG,0.004950666394609808,0.015422299308189828,-0.001847396709363142,0.029506625415072266,0.00758205080385075
ICAM1,-0.041119339887767455,0.106952937857532,-0.0038687323568889595,-0.012889586667849414,-0.009424696615966165
PROS1,0.05668031818865714,0.032301685706327875,-0.05803443367951434,0.05015580863618377,0.000984079857157091
CLCF1,0.024091252271955327,-0.039143250758706526,0.047074677580684676,0.03520210747640634,0.0027412305115821632
PSAP,-0.02148972027669774,0.06878189118539388,0.01735122614194206,-0.0086760164922552,0.03704890073421999
EFEMP1,-0.02728498525252547,0.06907379031598364,-0.01151594789768085,0.046639390591757576,-0.001532407039570052
C1QTNF1,-0.00013360513600653125,0.13466426111123564,0.049580038402820714,0.009921102032692605,-0.03574297771498169
ALB,-0.012199241193343502,-0.035783947242827775,-0.022529088840867503,-0.015274648782576028,-0.021101985581289832
CCL13,,-0.016113315881213005,,-0.008657483550327088,
EFNA3,0.007286614142144054,-0.010038147099262845,-0.022165868777631565,-0.0012566912909066235,0.08462010511919252
DRAXIN,-0.0097953920390798,0.047259458601235795,-0.01176362106980179,0.028841534159817935,0.06904292365739055
RAET1L,-0.011732186432751321,,-0.015399741252944632,-0.013692132081443186,
NPTX2,0.04596301833391714,0.04857198187439503,0.04409583090996211,0.010683112737102748,-0.049437947827534696
FGF11,0.030887861464055213,0.022581092806742465,0.0122118536541723,-0.026065827602349493,-0.008358339304381263
CD59,0.0034017757051393567,0.047219861490243493,0.0635922747323556,0.03888221267410162,-0.014640248571151055
COL9A2,-0.0017138842487896357,-0.07397245295472542,0.005371291337107057,-0.03621891605194781,0.01037072122109538
DLL3,0.0010301806371137497,-0.0732104934584351,0.02396096549688385,-0.032166370017824034,0.0061450091568226685
FGF5,,,,,0.028613384098128927
LIN7C,0.039899453538422336,0.0016285324594639008,-0.0331245662416714,0.015266405930922723,0.021284536462505707
GDF7,-0.010740765182661509,,-0.01320140819957309,0.08466745392658598,-0.026620112783107847
PSPN,0.03398504083687137,-0.08600273683006361,-0.015860032178882776,-0.02102972959978769,0.04593307645148936
ANGPT1,-0.012024445395905145,0.015849875451766412,0.02994787821625462,0.021111378414934125,-0.005287895851293281
PNOC,-0.005863742395540279,,-0.014038435548365187,-0.027834908324933953,-0.019260672224720787
L1CAM,-0.019421465358348277,0.06012564916367865,0.039991728717106455,-0.016871602344956108,0.02947110826135475
APOA1,-0.01738289722456515,0.033571545771045874,0.05191887210451043,-0.0161870639276102,-0.043819995575357276
PSEN1,0.03218130086342584,-0.0044738348262868015,0.051780992729471335,0.02157567827254422,-0.008991759031003656
CALM2,-0.026059811794394896,0.008960879080990303,-0.014901074076283364,-0.002607599791813348,0.05891690826576634
CLEC2B,-0.0038179236626051977,0.026920847639653394,-0.05871369887643975,0.018684037689794326,0.021661868059110755
NTNG1,0.03056510525814652,0.03925971044370401,0.0595338160631722,-0.07175910993244664,0.023765862837221683
LRIG1,-0.029143623748613123,-0.0936505548658974,-0.02627833818635264,-0.02519787492407042,0.003099326778157163
CPAMD8,-0.019880268235847157,,-0.014830715959651596,,-0.019553942715627617
GHRL,-0.0097953920390798,,,0.0761326469718034,0.10073251727275614
NPY,-0.03144041636583207,0.10147361044969573,0.0667388099681913,0.014872030837183763,-0.023565242871062854
MMP2,-0.01257729254331143,0.017552692194688673,0.09156096090743385,-0.06960200467114647,-0.023828031005290566
PPY,,0.04846000368136703,-0.008460951507287831,-0.03610990834706406,0.023071032864753215
ALKAL2,0.021333203466157517,-0.011769160390390538,-0.002725716620866981,-0.0370709488026634,-0.005638479642865295
CSF1,0.017366276072534183,0.05745317784783347,0.031011028827462147,0.00935912839667083,0.027495049034720203
SEMA4C,-0.01243083329905796,0.0017348321641551163,0.029481326008095558,-0.03947754075066504,0.022672522944575307
BMP8A,,,,,0.03184280495847465
ICAM2,0.045747866649993287,-0.023040530126105144,0.04727686337133375,0.0001645370377357749,0.027523852586751826
SYTL3,-0.022067279612030196,-0.03346645176634504,0.06477316850638216,-0.005735996309658291,0.03756728419258064
IL1A,-0.027611855999225783,-0.00382133796274763,-0.010827777098530212,0.03393720186459252,0.07997178602831662
HLA-G,,0.01725962133068182,0.009284524394794642,0.032013128041707625,
PGF,-0.017711789270328383,-0.09587962497555044,0.10164301031006494,-0.04605858487164434,-0.002552311019453136
LGALS8,-0.0016004364124781272,0.005397333332256859,-0.004277855696488163,-0.002122480532442479,0.06579050391775147
DKK3,-0.02473588203551254,0.07596727123919243,0.016809592136598293,0.008621589747337937,0.009910000682980803
COL16A1,0.007298155021313605,0.026006261884361063,0.05385637426605501,-0.05732679616274896,-0.00725325940040469
TPH1,,0.028127170809845996,-0.007086241094219078,0.015454292672926135,0.04026297964016271
TNC,-0.056994290385258266,0.09331463442033125,0.028365759448229298,0.04469988872952288,-0.003947429326983276
TNFSF9,0.1050232209155166,-0.03960236463872461,-0.03316474834692017,0.015644904689080114,-0.026508007921647644
C4A,,0.10322407640613643,,-0.023726279373509823,-0.022556350211355613
CNTN2,-0.0010459776105685354,0.07435416070020366,0.02491545340397387,-0.02535976014395492,0.026826819550751915
F7,,0.01753836854325099,,-0.023478660542064766,
LUM,-0.03407273022151983,-0.02256803930793871,0.09356188746744508,0.019033380597234067,-0.028799643364748974
BTC,-0.002563098073729193,0.0380748699202298,-0.0043591516369597145,-0.02272075296602466,0.0037497665886074847
APOC1,0.024906235398761554,-0.1253468522897861,-0.02708884926671971,0.004925561728576016,0.020257645231677935
PKM,-0.04216686806194285,0.12546555674262047,0.014856807371185457,0.059696190581692544,-0.037328363489894746
TNF,-0.014320646677748643,-0.015871248448059427,-0.015399745453227526,,-0.030801986504487143
GNAS,-0.006185560072682919,0.024606135451666348,-0.05102696396491618,-0.08546765341354036,-0.0031719229414898845
BMP8B,-0.009508762196294469,0.09765124155663055,0.04099886648583265,0.03317928014441418,0.07892047060123532
LIPH,,0.037348114298900635,-0.01716939132066696,0.03633536338482952,0.018383408340709097
CCL28,0.0391195055018351,,,,-0.013006362421325024
PTPN11,-0.02294068768449533,-0.022798040661851947,-0.006469799766798619,-0.04021790105923629,-0.004205505659145474
ADAM12,-0.010869388928555912,0.02198663635355829,0.014789515019480405,0.012460337895805102,-0.02641244141629393
EPO,,0.15610800788799006,0.027025454754437978,-0.022462787548618298,-0.013831185503328597
EDN3,-0.035393452290144664,0.06421750660331708,-0.04363958101256701,0.02563594705608642,-0.02513116335827385
CCL22,,0.08970958797816528,-0.016306836528009877,0.05814179918645735,0.05926219571919273
CCL2,0.036160617412362414,0.10854385505166873,0.04697328573458565,0.05391891778382114,-0.07248153074901317
DSCAM,-0.026163283860127142,-0.06920945038968805,0.018755334409387803,0.0076427919737147975,0.003041215751516178
ANG,-0.016198448819566072,0.0013543009360828097,-0.013879470355008893,-0.03150212150196758,0.04874428328409027
FBLN2,-0.03187995069292731,0.005406036691538451,0.02387670681892053,-0.011846325420610787,0.0009684220005378895
VTN,-0.014997318356887182,-0.020003102040799792,-0.012538907273460844,0.022769562155857934,-0.02255635489432423
VEGFA,-0.028011111451709623,0.08907121032207656,-0.03098260755699449,0.024722891963909147,-0.04298615972934942
F10,-0.028786935222957704,,-0.021415308155746472,0.03623903604377197,0.048029638197933204
SERPINA1,0.008340115234006724,0.03289022534780519,0.02464054913734696,0.06372175152940177,-0.0010090249655806938
VWF,-0.03253985865345738,-0.03055269434424626,0.08076981939185479,-0.013823962313841646,0.013046017443949069
GDNF,,0.0381485118354545,0.05044926547894693,-0.03145471994821978,
VASP,0.045152611718720016,0.01842278307179209,0.06927215753730713,0.023383438365666274,-0.000512123450006165
ADAM15,-0.020563483892059187,0.020057255137137537,0.07052805996643956,-0.00518235161017127,0.015072077943379529
WNT2,0.14072122755095018,-0.021706366462457723,0.02774059522970808,0.1136819920545002,-0.033635563385440326
CALCB,,0.00354319110125689,0.015392168565937768,0.010323891553165902,
OLFM2,-0.04887792421978737,-0.05921100807358712,0.05230148239282726,0.03338561235264209,0.0037240591469755563
MFAP2,-0.015712675216668862,-0.051418022699429806,0.10613010723587776,-0.023679248588051142,0.03663214784956304
HLA-C,-0.03683158444540368,0.08298903703940033,0.03354235678373259,-0.010910751047107422,0.03830767879735215
THBS1,-0.021154239650474506,0.0014440984923985423,-0.03124162070627873,0.04059014592683941,-0.039014865601419604
HSPA4,-0.030691289943586404,-0.06282157654620266,-0.02024395986648356,-0.06420481281600401,0.07952923455205223
LMAN1,0.003463724148752913,0.05821306910639256,0.007419474811909233,-0.04233934371096807,0.00834875071739475
LYPD3,0.023299561469469043,-0.012015421176701263,0.013694552192287402,-0.02478424517934015,-0.028682835572884147
APOE,-0.051554405970260425,-0.09590775586951229,0.031000927292256713,0.006966969826451261,0.007463435722223446
SOSTDC1,-0.02299815704076791,-0.02292745377658545,0.0028125808014329077,-0.04679802812756601,-0.02306550070790733
ANXA1,0.02077799313350863,-0.016624714182380904,-0.011688484503006105,0.011211007836046593,0.011514945439146121
WNT2B,-0.02117312850276877,-0.007867398167960424,0.07447603536452847,0.02381442191749536,-0.05698321086473604
AMH,-0.012650041376009164,0.0398832280881938,0.005472501932096015,0.014123600427393145,0.003947033606612198
GDF10,-0.026104094969665575,-0.02698429961592992,-0.027462558525698445,-0.04034750843357441,0.008317441222102413
EFNB3,-0.003866496877776886,0.06974665830128832,0.04171693348121122,-0.010762357922870617,-0.001000775838860618
LTB,0.020957648751573105,0.04538539471199802,0.05240404533878879,0.02033022096169496,0.016200937478140172
ANGPT2,0.006342374838373008,-0.03719272601110424,0.02466263328425599,-0.00707064469880215,-0.03179839475714919
NRTN,,,,-0.020001500532184423,
ADAM17,6.908749188885998e-05,0.05161659972420253,0.03586758590589305,0.03695443515925256,0.0679412018041794
LRPAP1,0.028446185771424524,0.0501238414831373,-0.018406293395632434,-0.07171523573675183,0.06811285745212305
NID1,-0.04558385044553829,0.0036373455554314558,0.053413897096650585,0.007197655235011118,-0.02570575698097314
MST1,-0.02556676576523242,-0.03608614322703119,0.035846675829457025,0.019968702816821744,0.01080790072430313
DCN,-0.010415896068950024,-0.02937801970334084,0.046400523299119874,-0.028186131129054878,-0.04677545210418965
IGFL2,,,-0.017668267419996404,,0.008865361048642861
COL7A1,0.05190143364888328,0.07847895166078181,0.11485075885323805,0.024548084883512105,0.014520516973655721
CALR,-0.048474782781189524,0.034812993400636115,0.06870994449852989,-0.0022044042905275223,-0.0077536946467519265
PIGA,0.024899425102488923,0.015116567591273847,0.038263036065510854,-0.059460858135103,-0.002704412389321725
CD200,0.06941785255250188,-0.0006699746327877105,0.024570478674810513,-0.029899165444847782,0.010945194046971835
GRP,0.05630326020698123,,-0.016656816056216352,-0.021938376831244572,0.008325481327993977
CDH1,,0.014901232306802625,0.09821600908335636,-0.014462223516243992,0.004122820647102438
LPL,0.006422321312225223,-0.023516268283043634,-0.01893276051558783,0.07781022173468974,0.005983687101580597
SEMA5A,-0.011210608939598452,-0.029249533160005448,0.02489553333993669,0.006549564549405475,-0.018266453018695783
SEMA7A,0.0717561376320905,0.024199816119753553,0.07659013189955902,0.019482463287574886,-0.0047812044229598024
SEMA4G,0.013800918551566774,-0.014436896001488952,0.020659232468602615,0.028985454452108917,0.06308761374555347
SEMA3B,0.004792003680271491,0.05386579170182842,0.018481498213108124,0.086985370789357,-0.02041253058218296
RPH3A,-0.03363494176834189,0.04062690903623129,0.03986782847277874,0.022208893768330403,-0.008384916047899916
JAG2,0.020977073025384457,0.0026346272007783554,0.01953263830637435,-0.05760546245454562,-0.030554954107919422
CGN,0.08437900794535923,0.0008465478594808606,-0.03478217607590846,0.03477393539931069,0.028223117378423476
GDF15,,0.009896618185910993,0.00605335529268959,0.015069458389675848,0.025412178827215602
SEMA4F,-0.03660581937758757,-0.03196863663911226,0.02553651536816241,-0.010221958174081858,-0.0011073067375813735
