,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.06407690654585325,,,,,,,,,,
BMP1,-0.06331683323727866,0.016083721436475344,0.029988128860817004,0.03423066466995329,-0.0028610245175272396,-0.0993402086165253,-0.10977517473735615,-0.39881063948986784,-0.1060056854209221,0.001812625857188353,-0.14190543196945063,-0.2543161541527784,0.005041611880573985,-0.0570831372713589,-0.0284645282205473,0.015197885537047654,-0.09540339481325334,0.005437329442495278
NDP,-0.11075749042486627,0.019177063173851153,0.027740981313944323,-0.023511913466855234,0.03242398853704299,0.12571109728377786,0.00036052257462779993,-0.08362948452762083,0.08554481127289733,0.014016484458779163,-0.11811137510945564,-0.07336100991197157,0.01754986739272309,-0.015307943670737284,0.022862536156571012,-0.08552933959331667,-0.031823825951020845,-0.04662620049889176
TNFSF18,0.031068241653906047,0.01991408641593393,0.042780226639107834,,,,-0.039619710531279155,-0.07842400064572133,-0.02891962901784273,,,,,,,-0.028707350944026884,-0.1255621883248883,
IL36G,,,,,,,,,,,,-0.04208365083420791,,,,,,
RTN4,0.37619906356580085,0.10195765506267919,-0.0043547697355857595,0.02598616772936017,0.057311270564930815,0.24913112404846227,0.31702253092425253,0.533775818929111,0.16614729637969586,0.19993826809001794,0.4638947975813943,0.3881838290213299,-0.05768787612486618,-0.05487873626142781,0.0623941805613273,0.045609590812984005,0.4449576278040395,-0.009034923223736916
HEBP1,-0.12461642120146697,0.003489978710204857,0.03535137068799763,0.003924885816404328,0.052602087013447756,0.05233670787431235,-0.11016950247896139,-0.13612757057990224,0.017151571409739066,-0.023130043489190323,-0.21812286321320815,-0.018174621263621196,0.019149906613216503,-0.01190323352116421,0.011999219360304203,-0.017259712773612622,0.014672965302788122,-0.06101928078072268
WNT7B,0.4207251888750016,0.008677220661757688,-0.011311935760144732,-0.006786980872313541,-0.03824143929816432,0.05035328175762839,0.14689785313775566,0.4463244991918476,0.02028894657317478,0.10974457366839908,,0.10529586252711917,0.008064380141925868,-0.020950675552165378,0.026984729756258357,0.14368130037854496,0.005956135452907099,0.17173613616641814
PTMA,0.010422892862200538,0.019814393104856522,-0.012690098620199038,0.0968814035341466,-0.011607392305612791,-0.1774455210708277,-0.36143471272351435,0.08315544886086286,0.12686805723068195,-0.13179481917795186,-0.5151317844598204,-0.3826534420435495,0.06526971307414196,-0.01710740677899102,-0.09297704210126603,0.0012105721129041333,-0.12641216523792909,-0.2842835106658446
CEACAM1,,0.03274939518840328,0.06557193593602,,0.008615590484062971,0.003994622772581284,,-0.1192167876520004,-0.03773957500959074,,,,-0.0013477844662827553,-0.023033462688953607,-0.03548836073523876,,,
PDAP1,-0.07317363025559019,0.059907078637030375,0.036841044593500134,0.01785112400240661,0.03731563127424889,-0.11728896790571855,-0.09177465225128963,-0.2849365240650026,-0.0108962141080211,-0.02437414657282915,0.0013651059810645978,-0.1593034747501009,-0.01157885998600956,-0.03244780935522954,0.030240544873617613,-0.061088043551194536,-0.08481020795182051,0.05520886373816609
QDPR,0.2088730772474841,0.01102845061881106,-0.0342690941885225,0.033455295016607885,0.045554517475021206,0.2414380730995067,0.10172288147586998,0.1605010613616888,0.1417399343007172,-0.015251062121606072,-0.4168301868420378,0.0589536190792544,-0.010104409004842751,0.03960080765273346,0.01752373750293955,-0.056945045353725354,0.32826766273222996,-0.10080005567843181
POMC,0.22456693571232475,0.02577045637391139,-0.019468570355451114,,0.022160435699458025,0.06564042424709861,0.016102989896592007,0.03541139165710531,-0.013648316785553925,-0.02626934781503901,-0.06485792918787232,0.12696858777782022,-0.034755385332864056,-0.01382008643680516,0.03748130710363195,,0.06548729483657578,-0.004989454351808522
CCL18,-0.009028837459752179,-0.017687345558872584,,,,,,,,,-0.16224301509916064,,-0.039891768567055834,-0.0415814088710832,-0.0447846408459976,,,
CCL17,,,,,0.0011914216063803296,,,,0.0163314040005287,0.007970019943861567,,0.00010534621011305492,0.1252155959329506,0.0191208415065258,,,,
VEGFD,-0.025386981454686604,0.029678482763185337,-0.04901411866084748,,0.03875089086618327,-0.007044076166805814,,-0.07795094127041946,-0.005993257597405519,0.03850341271567433,0.030765994495643635,0.011655321546387582,,0.012237856846820765,,,,
TNFSF13,,0.08167817097361167,,,0.00793200793951209,,0.01640447869856339,,,,,,-0.014724884710970375,-0.036141884328867176,0.0505774421842287,,0.03626511336654681,
WNT5A,-0.08057969125208175,0.025428885271356255,0.009767888375767737,0.11575081262146149,0.06447827544004416,-0.097206211972049,-0.21100197212439667,-0.3254126105868825,-0.0020862250130564155,-0.05752095017972572,0.03041794181044531,-0.09300222541853753,0.038235212083137064,-0.0005717396902166876,-0.027771521789439615,-3.7829690621096464e-05,-0.19447812843825335,-0.0029085937887452285
CXCL8,-0.1699696767788201,0.008210254136499217,0.03795349468696781,-0.05348563007458661,-0.05965174636039072,-0.1852723116538742,-0.015814470628080775,-0.13526344834806986,-0.08098867467569225,0.00460103307387666,-0.19276577399297345,-0.104754300722181,-0.01353069553459416,-0.12031126615179163,-0.009840300846028096,0.0492424891284222,-0.25284547452726197,-0.01578968063002269
GRN,-0.15688521173311687,-0.06858476623358886,-0.01306724054282736,0.037726012440416734,-0.02773795768360909,-0.09630490484694575,-0.21282593598865646,-0.4258474263257644,0.013157158117259832,-0.06420312669021597,-0.33851678543842056,0.08050429254377577,0.07939290485489901,-0.0751974032398189,-0.0036168918544660323,-0.012677353109062608,0.15031985669154757,-0.040092258352923765
MIA,-0.01142002273025173,0.004079908387593495,0.0006182140937066134,-0.057966943129742515,0.00048160113424225404,-0.10354479585423296,-0.041252838425203595,-0.1541751384954529,-0.08832150298316518,0.009929297597901317,,-0.028588356717897084,-0.00040069861654316706,0.11583351971203798,-0.03721728037119489,,-0.13292964207134317,
COL4A4,-0.07011024824549063,0.057649932488277614,-0.04586184500784539,-0.040047903214874885,0.017444924381848505,-0.08392099228046293,-0.08098743783849263,-0.004584783220926736,-0.03908522561454883,0.03565844062071648,,-0.04247132320288075,-0.040863653049965275,0.03899307038213017,-0.024152709733121027,,-0.1206002510845329,
TAC1,0.3794688055922957,0.15768449209993732,0.01860659012469342,0.09184221415834885,0.17385773604451174,0.3368100159484353,0.28722392077515096,0.5506862626219944,0.2859595687665265,0.09047903056206016,0.360435988761257,0.4225355856464904,,,0.09326127536837944,0.045492919249305354,0.28581987212970433,0.2709716307174351
RARRES2,0.06392886504315469,0.04316982980681349,0.005357806906128602,0.006883547575657263,0.06528883092154678,-0.27875939115147125,-0.19800620449907252,-0.47938979183966013,0.17599652797336857,-0.019588295391138374,-0.12642326507433044,-0.18122995125678854,-0.0009672589185956658,-0.060821460174347204,-0.03180309082804572,0.0622471292471653,-0.2466370312242626,0.06781988474037187
