,UKF243,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1
LRIG2,0.01191103208054415,-0.008400953784616146,0.014856514911124375,0.024001238912913548,0.002985587395570619,-0.0006451069430014741,0.061320049201569235,0.005113597314489769,0.047646608590248093
ICOSLG,0.017165874595646655,0.005513570896063556,0.040713463219555664,0.03331613008751205,-0.03512570842594994,-0.011685752483648138,0.04112997378876739,0.07454105801670836,0.019070308495802792
WIF1,-0.008309635276138557,,0.06283411315619827,0.01643295996090548,0.07364620077125066,-0.037271402631441734,,,
NPPC,0.1296727755287646,-0.02827241693318811,-0.002785626685330197,-0.018284436760840125,0.008244473353101583,0.02080287085718983,0.1957782553339143,-0.013477656878873341,
LYZ,-0.025481420074007114,-0.014364666240865413,-0.0014698466914184576,0.014456954452732405,0.040993189524968617,-0.009935891845835564,0.06043914181344614,0.06049948114515606,0.031775171787175316
EREG,,,-0.01862099005485905,,,,-0.008625549301107895,0.013993829533440132,-0.00990487639119704
SPTAN1,0.10127068260747059,-0.04921615842808342,-0.00923965547201676,0.061342160504921084,0.03606386173850763,0.01167976207007302,0.04494853610868789,0.008076760700420104,0.0025647223207938526
LIPC,0.16191724724417086,0.02061740021607709,-0.02617947020439096,0.012066441204990279,0.03360684962390841,-0.017405984294212647,,,-0.03979920508071758
COL8A1,-0.04683695736887228,-0.04781489781810856,0.06385517296175404,-0.004725249618640032,0.022420668346809444,0.03360749118188923,0.049380237823240226,0.0500997892147137,0.019331941961519668
GSTM2,0.09694827572669394,0.030932197088795833,-0.013991828584079678,0.014374356228520664,-0.017137111596678252,0.01602180829034335,0.025163009592690157,-0.020299020540549266,0.06154898359067293
SPX,-0.0010197938736725318,-0.0006194410970994137,-0.04501475731898306,-0.03432531518908034,0.05309303322406096,0.029367168335219174,-0.022857721150100388,0.08978862578673828,0.017535374232298492
MFGE8,-0.04078181979841809,0.039717631879258045,0.019991075573598385,-0.03487787414737385,-0.010322915757403472,0.0027964575307432155,0.03260014000892772,0.015155678728041596,0.017374593919668717
TGFA,-0.03247774129459968,0.0348667737992652,0.040656872862873776,0.04153357272503255,-0.01128666544428211,0.00943695801424206,0.022238907746603694,0.04951350881312297,0.026941889101365444
SLIT2,0.004708866242609791,0.03883359613901278,0.037629145109650174,-0.04853946845747347,-0.01620027301901964,-0.04126176274445724,0.04454784847286963,0.012625067947216767,-0.0008037981418445049
PLTP,0.002231154734238248,-0.04128737807203104,-0.0037804900669091,-0.030662228155871028,-0.01179573813523608,0.030562343488423356,0.07134439923812186,-0.030197933764725637,0.022549654731490714
APOD,0.011204129951701768,-0.018531222280334332,0.005415853918330659,-0.012026060288064978,0.016386685272438604,-0.01578735778569225,0.07251419190853552,0.15514320042513952,-0.057258799218047184
B2M,-0.03362255650223299,-0.0020070841741897027,-0.0025191413085560695,-0.00028972290231403595,-0.0004488218497618121,0.04672411723426587,0.11383898075393972,0.06613657310335028,0.004098990260268196
OMG,0.11526051197428153,-0.02558947375983925,-0.011876907860805561,0.07166352699130533,0.0010911503273229324,0.04171624603321749,0.03173733705633842,0.097369396702019,0.0900728371871789
CXCL3,0.05032070407453332,-0.009232712894334303,0.062216492328551455,0.11769905896967715,0.049501315306618554,-0.013210699998641415,-0.017417411902743218,0.03769682100321256,0.04734726551647361
CXCL10,0.025298810588834826,0.039845605450702246,-0.02999231495150948,0.014147626410100984,0.035498240808634215,0.027240606458152405,-0.023410485081784768,0.03913795454325567,0.015422996138515563
RSPO3,,-0.021165491318171078,0.0022140180379624464,-0.008035211006060033,-0.025348151588581426,-0.013804926887278706,0.046650730834465456,0.03103109048863353,-0.022432648252171648
CORT,-0.026180395204994867,0.028799653899037984,-0.03177272021618666,0.016451252586181492,0.014322944541816377,0.0011327187774849243,-0.025850684704731515,-0.01576841044822455,
NCAN,0.07144481321702396,-0.02464537559438697,-0.0282422405852262,-0.00017177636113466664,0.01606965776244557,0.10403020157127663,0.08737477900108953,0.09480810916325154,0.017439726766587234
PRG4,-0.035730092554065326,-0.020889427169700252,0.060204446922882175,0.015508249641038621,0.03164355856106009,-0.016140241569825575,0.0448105945901765,0.04599920940456237,0.03424622707130154
ZG16B,,0.06148022040269411,,0.030146666761922392,-0.011465951576386565,,,,-0.027971098171518324
TGM2,0.036260110608163254,0.03254115478783582,0.04044812344365263,0.019306420224831554,0.023433458719306074,-0.0550443058038869,0.032675592355243546,0.016601668702086993,-0.04964047383844992
VEGFC,-0.025637054782631685,-0.020706910586965117,0.0244799396758361,0.04192810257155307,-0.030874978745727498,-0.01647175986983005,-0.029175986932924055,-0.006143693613409769,-0.018911715271374193
WNT6,0.06254328430442394,0.022040544023299625,-0.02582797186772037,-0.020433489121931915,0.019476252072857657,-0.014375720241141884,0.11795726382359217,0.05364000696114898,-0.03378084975385374
NRG4,0.0007184203843967437,-0.025423388470609824,-0.013146426631298913,-0.025881643132600714,-0.022027949481099856,-0.01921622914113572,,,0.014199274859905745
PMCH,,-0.03522658156213723,,,-0.01678297738943059,,-0.023043283724739353,0.10608160121200222,0.09044586203011576
COL9A1,-0.03774894434562999,0.027477368574687477,0.01064215390600093,0.02119723237810973,-0.030730247750699397,-0.02189643627059235,0.06479868078358242,0.0727069676915638,0.036961954798791365
GDF11,0.018253480666027708,-0.03268265663970139,-0.04385449508764036,-0.011527793233755633,-0.04247148411998585,0.032466567970940864,0.029166629081787427,-0.008396978405439898,0.04561526833906651
RAET1E,,,,,,,,,-0.024608458502387815
IL24,,,,,,,-0.01718051707276373,-0.014828232032341031,
SORBS1,0.00011303501923667222,0.002193993349128039,0.04197244186803533,-0.008812061782821103,-0.006558274186719248,0.00720597920763215,0.001935271424517615,0.0012731557346118958,0.039441082008879795
DLL1,0.04241124621528892,0.04548320783370873,0.04553510313218034,-0.008239226874287757,0.032906766756512,0.048301321490524886,0.09786194828830333,0.11065159212068122,0.014680988619428575
TLN1,0.04887938558932898,0.0217652762819544,0.055792320885853966,-0.03579904938853783,0.0173960660727489,0.014449075594306051,0.049626331744327026,-0.014435962126461581,-0.015935498706731954
COL2A1,-0.02480207001619734,,0.004779009815051495,-0.019179344408044988,,-0.013411572695178927,-0.026276008820954162,-0.016647679315640332,-0.0072956891412694685
SHH,,-0.021707544582185385,0.09799340480589344,-0.015077295116937995,0.05485030521163392,-0.012799907028016776,0.05735309192886861,0.03500131281489147,0.05011358917527386
PON2,0.04506080242622902,-0.04152199614882026,0.046448907288924104,-0.04569455576459512,-0.0018137160704101386,0.1117766525186043,0.09734226138174856,0.10991979134787021,0.08028801748608833
ICAM5,0.005613353014283063,-0.033832748949924295,-0.010503794410205807,-0.026306340839472402,0.020733188361382538,-0.024997527013479973,-0.02654813357439592,0.004760247121114968,-0.013657295356221934
HPX,0.07075068653730299,0.05959630432463093,-0.03992307612718955,-0.0010835679553071458,-0.022501219333399713,0.019814245279519967,0.03812726287791152,0.10700346959331401,0.014661464446890886
SFRP2,-0.01440506602002177,-0.013031542109906933,,0.034787692047779574,-0.01875329489840262,-0.025110141919720677,0.03415557375444535,0.014267875600102302,-0.002862323410596496
CFC1,,,,,-0.014430009232219146,,,,
CD70,,-0.013608903628677426,,,-0.026917019629546027,,0.10916559587764625,-0.03699998636238084,0.07649556753288946
HP,0.09331917202396525,0.017234939619337915,0.04271269905617682,0.0003969656316860873,-0.01021747292561107,0.07354245048502596,0.054339847929995425,-0.08005259616379806,-0.033556791991230725
CXCL2,0.038814194947887966,-0.012512495283940044,0.027900127327970106,-0.030732541931896635,0.01659751614345341,-0.025334092395587603,0.04344434950705828,-0.04428566797708291,-0.021504678038501125
NPPB,,0.036787491271293965,,,-0.01263550293327351,-0.016471761067868386,-0.04526424932705926,-0.043228112701094557,-0.02275542587318791
CCK,-0.023143038613612645,0.014002545599217204,-0.047229404859871794,-0.002762727693182145,-0.026926972924751963,-0.05447397250716939,0.01889547311114174,0.04087472570257532,-0.029519930307781817
SEMA6A,0.11758936208906724,0.03687378388344776,0.03652649742006797,-0.026306451259993997,0.05031089670585079,0.05582802740628978,0.05147440756226919,-0.01212301140076752,0.04487544377806109
IRAK4,-0.04091678740340645,0.004267623118913687,0.019977380618197503,0.024312430831815033,0.056575508306897136,0.030137301903187596,0.06655788738984483,0.0613317424060786,0.0552921089772198
GSTP1,0.012681906904607554,0.018821122823126177,0.005298283516346685,0.009934010559569788,0.015756587203427562,0.04294713919205877,0.03508911192779378,0.12663518594466458,0.012900981503056108
VCAM1,0.026018324477370878,-0.00029513372448340035,0.0636266152049338,0.01359115799639324,0.000717055360154946,0.04794121944624145,0.07509117332098685,-0.05616328751244497,0.01640496926898441
NXPH3,-0.042621569786293105,0.007073358817106172,-0.017740906188893263,-0.013377485455866879,-0.007504039518142018,-0.03211985345420101,0.045461916221586504,0.04374479889390296,0.027528212947768207
MTMR4,-0.030836795175092902,0.020944088704473614,0.03391782163063055,0.011825913002263638,-0.025275329518338822,0.036417302987435916,0.04364243732732964,0.005131092553909143,-0.004535209955021598
LAMC2,0.11045637787492836,-0.03510100076680154,,,-0.015906688523401574,,-0.021121878490834023,0.06496480897713407,-0.043356064520029124
IL10,-0.03510638487721214,-0.011517777724056644,0.013748345096901529,-0.025167582147081508,0.007244183888206873,-0.01474456795680056,-0.04020296511796817,0.051021998617974046,0.08229953774571554
SEMA4D,0.045566835469184434,-0.021200429183770443,-0.048743165977222835,0.008392843463141446,-0.08028132312871088,0.038415889978049025,0.03468730901534107,0.09717799017349422,0.06668148911146829
TRH,0.04400231503235878,-0.021631558093206726,-0.016474992273812914,0.040640808086969016,0.0004887698148689856,0.10074423895487758,-0.004565985708862785,0.09566788881585196,-0.025487602990372643
SEMA6D,0.05488541165276204,-0.004752705489358687,-0.0052509153162956556,0.011623546148338954,0.04555110994248759,0.024707097392160548,0.011324488401484768,0.015575096685390725,0.048747821996526323
CEL,,,-0.03250344361148607,,,,0.04425181113178784,0.009907831532979156,-0.0011508910511265744
PDCD1LG2,0.024908130907963733,-0.03254697337863163,-0.025613251168292845,0.023397285054476247,0.021306675923126024,0.015557907430860161,0.03910133638646198,0.08465961781351963,0.09386115229905669
SPINT1,-0.0015246178463369224,0.030601668620906436,-0.00804425113019557,-0.0064643876403608115,-0.017303389125768637,0.16544832814093874,0.07176675182532237,0.0052290507938590036,0.06388509096639748
CTHRC1,-0.006022520627270493,-0.00998987092679871,0.02966836403037759,0.01611853345960527,-0.013187594209990846,0.02647139106949203,0.07164511050128473,0.0905263330293178,-0.014939929903973406
PODXL,0.03668316859315277,0.01858465215728498,0.022833131143908593,-0.037744416664700235,0.023136040360934956,0.0417447844058412,0.06141401906956897,0.03866207354968312,0.03482550605841428
JAM3,-0.031151652815147587,0.022861848131480778,0.02126970420246398,-0.03751918543868687,0.0017141378232447505,0.005780680120361395,0.017947899314338045,-0.0406188323758699,-0.004369529404955292
TGFB2,-0.0389754379390748,0.0077373667582579485,0.09486379903566221,-0.002378427002145887,-0.001155551384204341,0.05401648597120513,0.023141715742278683,0.0069715911392568275,0.029224152223005784
COL18A1,0.044416776964166044,-0.06024380281712119,0.02334801948393074,0.012557346567825955,-0.003519647519963988,0.03307817218654979,0.11761163421815428,0.018634060933063103,-0.02145552510938822
NODAL,,-0.04275101665974478,0.0008330576955784321,0.003950428545446509,,-0.022644943195524174,-0.025683159004000082,0.0036072749512679474,0.0745967206098772
INHBB,-0.06348429677351904,-0.006267777602824161,-0.013055788092971221,-0.0006887786029121937,0.03887211736397464,0.057333237761419194,0.06295324115176867,-0.018624510422521143,-0.006762725034879402
LCN1,,,,-0.016830987217958417,,,-0.027318190961266156,0.005972657858352605,0.023348591575489616
ARF4,0.12715070764741077,0.05608812355060601,0.007628010385830654,0.022555135494719256,0.024561521367862917,0.0329885345212501,0.04433475904836872,0.10258111208066129,-0.013208979082994007
CXCL14,0.00519868761713329,0.01674897578228159,-0.021039054237754408,0.04739994184464573,0.053996067238776764,-0.025760975618551004,-0.0039162344606214925,-0.1249185481537177,0.05282649416421523
LIF,-0.016785391804314348,0.05190775686960218,0.0036752332156952563,0.08670125076402656,-0.005891733417633038,0.04753646143889914,-0.018719794710783333,-0.07679170582191033,-0.05734549509568437
IL17B,-0.02644835071278947,,,0.17842636927691324,,,-0.023772605613498678,-0.027695979520889594,0.03482923806675823
MMP1,,,0.028315577644475363,,,,0.02033241748075313,-0.02851059420024267,0.06301215464890347
MATN1,-0.020838835392701552,,,0.0693682101063883,0.07241033574582091,-0.013411571026172879,0.05363783193148938,-0.0034889741624219554,-0.004823870661471759
ADAM28,-0.019375819766494863,-0.014060838192317054,-0.025480652810154516,0.0023449977770463254,-0.02900217236515035,0.021700560878736883,0.02548005624334134,0.01931139785009452,0.05194973833328675
TCN2,-0.016008995435113655,-0.000847145012428205,0.061366032596478014,0.020887876533354263,0.046754245314297234,-0.012525969601871018,0.01643753637109397,0.059441700960143985,0.04375178396153381
THPO,,0.015145384830984768,,-0.021699018088744693,0.049441853602223355,-0.013411572566793825,,,0.09440963935734485
CUBN,-0.03917279812238052,0.063692099852937,-0.02270658665825808,-0.042959163743576,-0.011696747574702225,0.004852649677418351,0.10027762256610101,-0.008523508337701345,0.0680097919131612
TIMP3,0.04020818103487881,0.10920420106252034,0.0013880037038219138,-0.00974745786209457,-0.006601104921388348,0.004785143016239738,0.0574821619589456,0.04875594508471246,-0.007322590186158721
PIGF,0.021371479794277764,0.033680666234662315,0.032420295922769064,0.023859041222060336,-0.0005808714571119824,0.041406090511781554,-0.033538440133317575,0.07198634856621523,0.010180787629557417
CRH,,-0.024484736409562998,-0.016741591472677127,0.08408135429904327,0.0072881701249864345,0.12715365865081,0.009325616870010645,-0.04028178090356213,0.0605707636150276
BDNF,0.00985501936824729,0.027459891975836256,-0.026303436025390772,0.08886217725754751,-0.044561347548477,-0.015104875298407592,0.07805567462811917,0.04001300983845504,0.06902029212885832
CCL5,0.05119429100095797,0.026588160080370734,0.018681137356935575,0.02423100256032651,0.021419241950666683,-0.01819441100341152,0.07578050940215768,0.07437203690758573,0.03746168015088894
GAD1,0.02293771714916913,0.007649544132212723,-0.004256546519602055,0.011095423706392708,-0.021695663639206147,-0.06555186829545116,0.07166962705410906,0.057911643840713324,-0.019565924180995776
COL14A1,-0.0006217769108621707,0.0023901969837510357,-0.014020301073323726,-0.003906550727273857,-0.007679991987161684,0.00203425747763933,0.08538777807194883,-0.015554304445772257,-0.04647839850168243
HLA-A,0.040977870797889164,0.004424580821593124,0.02241585162840945,0.009264429195523154,0.018504845789565287,0.04505547036406997,0.020850744605040987,-0.1195886549731174,-0.008354169763919412
FGF18,,-0.019452939974907327,0.0766808504926208,,0.14734731259328226,,-0.012198951745428621,-0.027001436713613918,-0.025487605035223033
ADM,-0.05506043108725573,0.025035864854364837,0.019895810938892214,-0.005031799042103473,0.01774358346921998,-0.023045828410530295,-0.04770605634006006,-0.07056142583360414,0.014163680921411364
CCL15,,,,,,,,,0.016162645566037047
GNAI2,0.060406038656281455,-0.010597641708635221,0.037188739361910216,-0.059367919786787876,0.0015201268642099468,0.04302706282607913,0.02861041350711324,-0.005586947643084765,0.029782558661944236
HDC,,,,0.012050735965962477,,,,,0.02775107201720541
COL11A1,,0.0024031796524485406,0.010485561844426072,0.11734922334175804,0.018740582284296422,-0.014042824217994628,0.006043435628485701,0.005318233783680636,0.011039018743127476
NUCB2,0.05027392901737888,-0.018534952454551376,-0.00886063760121318,0.0599234248940068,-0.007435001765456903,0.0005239257591406239,0.02374589271282506,-0.06396830768018702,-0.030463762108868087
CXCL1,-0.035954445303636444,-0.02163004616403053,0.02740613674192965,0.005156031783669071,0.008529627218543546,0.00014207527351951378,0.013358884695988138,-0.05798153428445081,0.0007994338220397402
VCAN,0.02337810857152884,-0.05013201203327873,0.006051181720067479,-0.03929378452288802,0.03775555177277668,0.06300306895029513,-0.0012092101189396863,0.06507119076750256,-0.059101679499825234
MMP7,-0.032388579174437035,0.05397895867184489,,-0.012285232627220978,-0.01263550286423783,-0.020728951751021157,0.05011795989503576,-0.06413576889127634,0.0029231592640676473
PTPN6,0.027823913670828232,-0.0001618652294479956,-0.0015635440929675161,0.01873340663077942,0.0014791810041228704,0.09331507688364302,0.0819539948745238,0.07372332987544677,0.003928723621197429
PTGS2,-0.030820382271820435,0.07394319136141228,0.005739816613560528,0.05518717612729153,-0.0245830530516217,-0.030957181424700105,-0.01975047338002458,-0.05586088465233354,-0.01321465431453847
XCL1,,-0.021165494880366127,0.06840125878008513,,-0.020753340678560488,,,,
CD58,0.052495915778667426,0.026527373165509183,0.002361162271335688,0.018724978158996708,0.04362084932273365,0.07501153729401601,0.11750462180128134,0.07291620021340173,0.00799070111513184
TNFSF14,-0.009993018401203037,0.033667250027267934,0.014759062073713443,-0.025598087633659145,0.028232677590228617,,-0.022482453077380456,-0.029437169938170214,-0.005471221278408174
CNTN4,0.08593215836202275,0.018602801754557988,-0.032543443231489076,0.0012918562992193417,0.01438546179948966,-0.04217814421831968,0.05013506102633332,0.03464612741838133,-0.03761370915831837
NTF4,,0.039506757050347265,,,,,,,
INSL3,,-0.004544157356268722,,,-0.014570063750068352,,0.043640009720921,-0.017086919867540618,0.040792542364949086
BTLA,,0.006785649703949955,-0.018263252826538394,,,,,,-0.029266969345267974
MFNG,-0.06146117744672596,0.040105789466433825,0.0009649912736877778,0.0509641677373003,0.005948920494212179,-0.028818607179352255,0.06103030208254888,0.04450661720864163,0.037025848256835615
ICAM1,-0.02470601811509354,0.028158531855809504,0.024965584062430067,0.03860369086704291,0.013108452926340976,-0.012816158599247701,-0.02612324589300962,-0.04046342058708371,-0.01311927770829674
PROS1,-0.04352837516085753,-0.023339716478920493,0.07324756927145977,-0.008475617476381876,0.020716042689986724,-0.024436833699379767,0.05057175135133549,-0.0018264758811256008,0.010620626930515199
CLCF1,-0.017230272495766277,0.04077647963193557,0.025592731020229333,-0.01179561199392674,-0.02249502530934093,0.042522061631290346,-0.001817073229792633,-0.011819163102756238,-0.004741342834495062
PSAP,-0.026138279691559477,0.03343681523756455,0.017734413669825075,0.060866235626621745,-0.012711678524920654,-0.014500459743832354,0.04042960942982294,-0.03424795392753498,0.026050463610670385
