,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
ZG16B,,0.04625203878301562,0.00227788210641896,-0.022158823073160867,,-0.02837826370039968,0.09802223298110807,,,0.040843933178067386,,0.02200226028648891,-0.0201511585509032
TGM2,-0.035435835090888344,0.06478580092020367,0.04734022748736348,0.011594683259054526,0.007021604732542387,0.058607270304819395,-0.006569315730641641,-0.020184496857872092,-0.0612888751651131,0.13440571891251668,0.015691464996362262,0.05809281492138044,-0.061535560410777346
VEGFC,-0.027745657341028886,0.03415878383477036,-0.0060479338110594584,-0.03402739716942858,0.005918064697200091,0.010295965521646279,0.004548603754066022,0.052158239845165634,0.008159092557900854,0.09447766365859289,-0.024409797163541372,2.583097840601332e-05,0.004526949356889333
WNT6,0.06441156825719498,0.10765462628674674,0.005452386533750808,0.016712790226553483,0.013359143788872358,-0.025847292946765788,0.02800523400113808,,,-0.02066111237488664,,0.04122883234551561,-0.0208221925669043
NRG4,-0.026224005520740636,-0.013560117225051781,,0.026107933352287803,-0.033318095104177874,-0.008913691698250218,-0.01863423686643835,0.02617139894689962,-0.031414738557145994,,0.13827726240395427,0.04462504083760162,0.08417285755693449
PMCH,,0.0063001421817385096,,0.043619034625068324,,,0.016605066163059727,,,,,0.01834503864579064,-0.027317420876988387
COL9A1,0.05948470067074656,-0.007870843235729896,-0.021705197487356498,0.10861765713199142,-0.01412535461576113,0.016531572334218737,-0.009446784900676875,0.06220146517433945,0.061332519381435795,0.07316785470703649,0.075055636875659,0.09729539173663652,0.004632006257949548
GDF11,-0.011358453712188089,-0.0010828788309563866,-0.010579559036391394,0.048002728380691216,-0.020665289771688293,0.02946305803542569,0.03812202564011767,0.00036178811600792553,-0.010566015125754965,-0.004088328707539108,-0.01623727254291556,0.12607722003978258,0.04308974720062498
RAET1E,,,,,,,,,,,,0.019137674698759915,
IL24,,,,,,,,,,,,,0.06798210887679239
SORBS1,0.0032886746316614403,0.010395737781594201,-0.002002125968189791,-0.014593893866387425,0.0038216203897057472,0.04589879525247525,0.04501178578237443,0.020112527928805413,-0.09034625083862352,-0.0027359951831216274,0.08043118716123465,0.009393572434439734,-0.048634507892328246
DLL1,-0.07117583780994677,-0.02292612093803583,0.03838101211820826,-0.006293884113055961,0.04041139633449377,0.05737618145856266,-0.006893188184646916,-0.03455338418644507,-0.029953689202068156,0.055449963624105036,-0.01325525874016832,0.07594244072086866,-0.010191552724871659
TLN1,-0.038100305209561584,0.08587971854066226,-0.00553665447591625,-0.05439201583568293,-0.01516661686703129,0.05542360293968965,0.053392439271184394,0.04855024496955315,-0.05945180979916663,0.0020901099831233706,-0.018834362267588337,0.006448911636356459,0.010726184850103104
COL2A1,-0.02684199654961218,-0.04344647396990304,,,-0.020892134405236944,-0.024260865605647636,,,,,,-0.03697241532787701,-0.01002039659643392
SHH,,,,0.0389135537481179,-0.018316678960646603,-0.019071988215368093,0.004160928732096525,0.054159534830094995,,,-0.014301356380136729,0.023144076547822662,-0.0025562771920504632
PON2,0.019996634230639833,-0.03611654182431076,-0.016672317984808352,-0.10850697855810823,0.06330165600594567,0.058588805063901024,0.035064319632534084,-0.0092312431890263,0.015030778526888099,-0.011114188509069053,-0.021715520172754924,0.0003728845595447974,0.041793485600691606
ICAM5,0.001525800120510463,0.10806978114212255,-0.019936826283459504,0.02662599326694428,0.015732766289407795,-0.04740810223490242,0.024864264149234865,-0.02280692942885052,,,,0.029349035313282167,-0.05737881734599988
HPX,-0.04274414298008561,0.11710694866436637,,0.00027271621294209017,-0.022611032613208015,0.019655327538477232,0.051358919826206474,-0.010996580494043971,0.025130191259772085,-0.035605076198978125,-0.026279521537652468,0.11194919024738895,0.03484591220489063
SFRP2,-0.017157194393339844,-0.019573857757768747,,0.0033437659844836234,,0.00033011175771546975,0.022053575201138917,-0.039914461523623435,,0.17068531935865472,-0.0518484651885033,0.038114096581369154,0.00016362599402972274
CFC1,,,,,,,-0.018613073297658052,,,,,,-0.027707417855372965
CD70,,0.025814752812307495,,0.03837397810224716,,,0.03377260246677647,,-0.01711984340452786,,,0.030044185077401513,0.06347485555140812
HP,-0.040837383833309676,0.0259365726744492,,-0.04413927147055756,-0.018194461846907626,0.11894688957955775,-0.05472533177988253,-0.022578010588626764,-0.053155354283018694,0.04956429855293129,-0.025103468654270725,-0.015727183855084023,0.027821562802435203
CXCL2,0.0309707506755548,0.02390330651122711,-0.039315882786417476,0.047697823028330304,-0.0321061292056843,0.05920304246834981,-0.04109776439493086,-0.01528255391646392,0.027929716502873465,,0.029202048590907723,-0.008010434696504075,0.022468885952937473
NPPB,,0.10960523789185454,,0.07219588339284191,,,-0.016298363948698925,,,,,0.00824089125110658,
CCK,0.020498953434300967,-0.07104178852240248,0.009459487966761836,-0.01081247079918393,0.007430049788516907,-0.0706529493320684,0.00752649552085718,-0.06612138301076836,,-0.02704027855664389,0.026707708650512276,-0.00915377564167539,-0.09222525832507826
SEMA6A,0.017666593225167178,-0.02406810748725864,-0.04706024023636737,-0.06720264590987277,-0.04162754482001389,0.10728777889616672,0.005980775285380259,0.0051920322962990505,-0.09178407531700368,0.010510047266459405,-0.035915746910107904,-0.016914183118720855,0.06543905431965541
IRAK4,0.02105011824397968,0.07102019657150697,0.01208857948910004,0.017714473728396837,0.018189810270748025,0.10615886827660861,-0.03534731661556368,0.02097632059637494,0.03900613318030334,0.1140468211435557,0.009072731616519064,0.05234005200775261,0.030426676580000346
GSTP1,0.018840570971207126,-0.050539806288158066,0.01456360353323556,0.05347124913175826,0.02746722791504201,0.09077570327277534,0.010336587563109631,-0.01752811696385536,-0.010548480167567008,-0.08352703682234314,0.017193674595896925,0.0397871236095606,0.05183587622888178
VCAM1,0.05818791261283777,0.03747335895136013,-0.023930332948500718,-0.04896203328396479,0.013512987446710723,0.07818169360083381,-0.056122252628316424,0.07370986102498787,-0.012231986737876888,-0.026721273693737096,-0.0202832049579609,0.028827159022577712,0.0865362673816086
NXPH3,0.009573152077039541,0.017570009552456117,0.02478645125662859,-0.003411820426775056,-0.022330661565900134,0.10577130623542738,0.037420596607522734,0.015763801254186968,-0.0005355248234954003,-0.023816273928246912,0.029282539247197266,0.07898813123329393,-0.001997888560055846
MTMR4,0.08901709042632429,-0.016156477538778576,0.004861070627811405,0.0063471196197270536,-0.003577452684942832,-0.0009305668909226097,0.01690854109439978,-0.018980677571774112,0.0542817228961694,0.07503508821280475,-0.01993720042017408,0.06220033659541292,0.06387820209518155
LAMC2,0.00047515230241658885,0.07495612124735614,,0.10553150073058479,,,-0.02051782189771736,,0.007574406759175312,,0.08815710961378201,0.05359406246421723,0.0046879320477876095
IL10,-0.02234108930767602,0.011862696144057511,0.03475267578857302,0.005406872300105047,-0.005690930795243052,-0.031835672539115754,0.011237709996020775,,0.003512034105617603,0.03653117566900967,-0.01827992547967537,0.03956118529743646,-0.013005600030756981
SEMA4D,0.0862853890624579,-0.033576006959288564,0.03330804911179643,-0.015558210181855152,0.022660615763371875,-0.021788084159319127,0.017494102660980594,-0.0008558371515060308,-0.026417884357441853,-0.1053329198642535,-0.010014645099764935,0.037684842775313594,-0.0461503463881841
TRH,-0.021040852818487034,0.039743895364898696,,-0.027352248850363723,0.10272472331153734,-0.042791541306425956,-0.030349159587514545,,,,0.034837865390677486,-0.0288643913156841,0.02002241282898006
SEMA6D,0.027985382697865636,0.00020245683065547033,0.02410004840601152,-0.06990999234570877,-0.04112735260294828,0.02556921366586007,0.0063162137310636855,0.0025137551053980986,-0.010269875382894157,0.0838902926377194,0.019853273287892232,-0.02180970479719592,0.07479402594960227
CEL,,,,,-0.04056164184093354,,,,-0.021855135381665284,-0.03003460746198013,0.05420877338200645,0.020605366903558346,0.09277922802501494
PDCD1LG2,0.04532340217520321,-0.02532479258416721,-0.013550697516955713,0.026159127245708364,0.03658601475640094,0.07163519270871235,-0.003734006086127012,-0.008780153093094307,-0.010697292916170793,-0.013684862659000497,0.061618914656147175,0.0012455201390641727,0.09186217938082945
SPINT1,-0.03707830653749099,0.0018385908180320095,0.035760682638913376,0.004874725466258082,-0.04149276905136717,0.006794773712509618,-0.035645231930387,-0.0021657661801915704,-0.036043184265920375,0.05943145929150482,0.039366392523984516,0.05715997182320808,-0.004939142775228848
CTHRC1,0.032939049253383534,-0.01596491909106752,-0.023234087991820095,-0.041070205244096256,-0.03999193425863507,0.13165596604919677,0.019788506554394313,-0.008330974241669994,-0.06907218164238206,0.04172625265818696,0.002850100438058271,0.02546805024859409,-0.04463879368173508
PODXL,0.00274475595741562,0.03491253899907491,-0.0004107838945999072,-0.05203231332011027,0.045547266700309084,0.10617688857051569,0.06852807268880641,0.009412448998245511,-0.007355076216648403,0.0034422671468274813,-0.00367779749287476,0.011290618488571925,-0.016300015270262928
JAM3,-0.012045411172968161,0.060936479157421196,0.05348895896128461,-0.004903808415231048,-0.012431329627202248,0.05523174712110481,0.012595978152769508,0.004721818670978389,0.011038645680429135,-0.01792449990775368,0.03135968492787091,0.052857577056547096,-0.0283939948263173
