,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.0011447915721125642,,,,,,,,,0.09358948088610747,,-0.03244960537759939,
BMP1,-0.015831483161228076,0.04699264184842275,-0.05484033363564794,0.023658073570475908,0.014273222721311148,-0.039941416031459426,0.04346036766798271,0.009026920667183655,0.06448318421713477,-0.042209842217647786,-0.0009996063505127329,0.06836822135105138,0.006623618455338047,-0.04983515301725698,0.023704058935522406,-0.0019382704491308735,0.03851697832313412,0.024421926305116696,0.04782298297805948,0.13259292701950215
NDP,0.04780509086978028,-0.004316122432985144,0.032348188129013807,0.04267080079292163,0.008228939545223815,0.029438542218179528,0.020119627417942012,-0.032477114280517486,0.05714652741736535,0.03037843844225212,-0.0388754373301446,0.02284773345159746,-0.08041937287053964,-0.08524096564486787,0.01838737948642545,0.0810094564864614,0.020746852635250994,-0.003883693400026461,0.07314697982601276,0.01945502379695302
TNFSF18,-0.030427355204853245,-0.013254041973195144,0.03885566158583035,,,,-0.02565033010386638,-0.004137467378716032,-0.02111451874216221,,,,0.10509826516572641,,,,-0.01832715067790713,,-0.05473668287806835,0.07304878228411324
IL36G,,,,,,,,,,,,-0.02593714237714912,,,,,,,,
RTN4,-0.01158883402092735,0.03950999842298454,-0.0016660146762487837,0.029762546189361406,0.05446908958657595,0.051131415577958056,-0.049174266034098434,0.03240407416481819,-0.03465402508164371,-0.03106027081355809,-0.032129553093941256,-0.024268669573648302,-0.07738185782939784,0.04317375300541602,-0.0046602251567038604,-0.04001953385567215,0.07370282170261681,0.05388132458549607,-0.002857032882538863,-0.09919457033822916
HEBP1,-0.03607365091652513,0.0704127299326029,0.05764739010834121,0.05293486923592128,-0.02543073006159895,-0.02544925418260852,0.026611815130906036,0.04061289749090063,0.0412786422177974,-0.009149450524133207,0.013824487138956955,-0.032028669717978415,-0.09213726067453436,0.06743951117401312,0.04927849763652463,0.08508892687744535,-0.04356912962375999,-0.021776011661056815,0.029074445035373143,0.0770999951479024
WNT7B,0.09551059824820528,0.09682876528554485,-0.024072645387096938,-0.02475618651571855,-0.005793290881404843,0.04941671817866454,-0.07700009930692717,0.12308136651552139,0.0082921184934242,-0.014137971378498877,,0.04312799715334701,,-0.015612722868725431,0.010466239064238951,0.07959163205910157,0.08525312907044577,0.04315968938554822,-0.05643309054742706,-0.06718468981388678
PTMA,-0.07409960213589134,-0.03208850362253532,0.04486092986008743,0.08975864407460744,-0.02232934946101662,-0.035479545406230696,0.11137235742118919,-0.026827070502947907,-0.06038668067780002,-0.03758333587005543,-0.032384683816608174,0.01817810285462511,-0.062426508672858635,-0.036364244926378145,-0.011940897282636755,-0.03235092382922208,-0.04708117980791781,0.0821353147669084,-0.0455308437232171,0.08025663684183956
FASLG,,,,,,,,,,,,,,,,,,,-0.02814353167364911,
CEACAM1,,0.007688181047793777,-0.018474307462471834,,0.0533346846924314,0.05308943636294394,,0.04204413861903815,-0.015604542950084201,,,,0.19568891851469106,-0.010887931905357752,-0.0014393283260110837,0.005220017361977682,-0.026334202143724263,-0.00839771937327754,-0.03915759079147409,
PDAP1,-0.0581124511293571,-0.025657956106984257,-0.027926443636143328,0.003635910854929822,-0.005901899469944913,0.027792023950475118,0.04283368398914546,0.019375804933528466,0.028292310129059185,0.006402382281624773,-0.006445115386817834,0.03983608836257924,0.07161220478648794,-0.006246515769146317,-0.06716510683438119,-0.0731733023619905,0.02476086791692177,0.011215886965720286,0.06402713592156688,-0.04184239890912202
QDPR,0.0708854813287489,-0.008446852203381112,0.0184531148669749,0.09826937356823247,-0.012894284981456929,0.015952436111459363,-0.04659260765518481,-0.0854967487790331,-0.020841503510241995,-0.00928870026545498,-0.036314916234207226,-0.03227716117641907,-0.08324271098371663,-0.026147787503419208,0.045779383664402755,0.1294700696507136,-0.007553980522518512,-0.07526195925088629,0.01365464933313932,-0.031950816538763686
POMC,0.025776942330869083,-0.03176346647115678,0.029656734558609153,,0.006881869514766352,-0.015236485256245408,-0.034057728179420606,0.006714555997342182,-0.012906456102631709,-0.013387457172335878,-0.0625189522670355,-0.055570605540794536,0.06535892950500438,-0.03343054976406047,-0.0019427840846212865,0.12872173560169778,-0.038709352269771374,0.019372990709306412,-0.033010718536011736,-0.03679802519795753
CCL18,0.029581506979658573,-0.04234455024218494,,,,,,,,,-0.055779828471612954,,,0.03828238474104506,-0.04085704316637699,-0.008312154228082017,,-0.06334934306279327,,
CCL17,,,,,0.016901723067960648,,,,-0.02633391574200572,-0.0174988452979347,,-0.0093887194469574,,,-0.043705275149857,-0.03258302807013357,0.06312312136637961,,0.0723712728660679,
VEGFD,0.10717728194703394,0.061677794600809036,-0.013524407390818779,,-0.02497760873949633,0.0006837891191122149,,0.12858253833889993,0.05033273499284031,-0.012835614647017803,0.013569304737507098,0.13583151849461217,-0.06634219743740943,,,-0.03240553224636337,-0.0247117702207509,,,
TNFSF13,,0.023388661653702313,,,-0.015464351677810663,,-0.024875469240042965,,,,,,,,0.035012021355487366,0.05801459900059134,-0.004926175440179761,-0.014127091704705108,-0.010090542684993731,0.02160463932314019
WNT5A,-0.011133178780566693,0.018271758930503503,-0.008984101278850016,0.05939696958819478,0.033294721383101286,0.007965023434889348,0.04530565281439804,0.030034596748418255,-0.03246434852775546,0.010216461044925391,-0.0151478984004624,0.006134387303479754,0.02431617100249348,0.015986065063354052,0.0306007798259431,0.055441590428625745,0.0057753770107100795,0.012201193026036799,-0.017313676838574706,0.09241209908000403
CXCL8,-0.06325006281879537,0.037727347987797734,0.06721544000517245,-0.09910382262770914,-0.03690930439227347,-0.0020532204364080444,0.10422445297030283,-0.0005150084705738794,-0.032243468945303146,-0.011953082470382384,-0.005389365475545669,-0.009099639231041503,0.010637590610383817,0.05303223675846594,-0.10552428407558705,-0.21212677365747695,0.02965212653157588,-0.10601135313219458,0.04837629914080569,0.04491530347566614
GRN,0.008652987209106877,0.06989581971061189,-0.0330035835136104,0.02828401476348404,0.032916228240758724,0.012716609990252904,0.0607480918193474,-0.0210231450766449,-0.03185527531922691,-0.06641731193301088,-0.03552097254388716,0.053046250307887045,0.11186902744326559,0.041059632508724166,0.002549196911698145,-0.024139868189540465,-0.019147381902161066,-0.04607431146330777,0.014922037891984234,0.07737993593567202
MIA,0.06764473449113906,0.0015041945567219582,-0.023532330749184784,-0.016110743997187194,-0.04018740523567032,-0.005209308116843143,0.021784283704655474,0.01574159117327601,0.016162301806088096,-0.014597808505707903,,-0.03477815397203777,0.0677327753119747,0.06471295188929886,0.09820453378261955,0.17874988477919948,0.08027965016351367,-0.019417030720590405,0.01871955164779227,-0.057972335467864226
COL4A4,0.0021093195667906376,-0.007189588446269621,-0.0030694779767109323,-0.02577393960294644,-0.002697396446506838,0.00532719197962338,0.038333095137036435,-0.01988040694783519,0.003989077398828947,0.022792309120510452,,-0.01417455022840481,-0.05194724715208112,0.0696237982523766,0.05445124334547902,0.09676770210327953,0.03619978895658689,-0.009921705117378216,-0.010984114076287986,0.11595278180838382
TAC1,0.03454242892126339,0.0029349533451240666,0.028338575346373216,0.09343111196832098,0.08774067736179324,0.0011738476302083514,0.014497179123050203,0.04618150528336979,-0.015225275188394921,0.006404564115574691,0.024346462551531264,-0.027043396246520607,,,,,,-0.05378451853486353,0.019509142473794126,-0.07288334615152756
RARRES2,0.05220490145890883,0.041435206979676384,-0.003890683881326741,-0.08394029742247205,0.05855650860682654,-0.08131574197475563,0.015790962405392597,0.020101862982928122,-0.03127098737251758,-0.01827891924686493,0.06677941230260157,0.000816112226172264,-0.12074499584448316,0.002029954885584592,-0.08546529045391926,-0.10775379615318981,-0.005395481837779166,-0.04962222890820293,-0.013097826932336682,0.015661863647565912
FGF7,0.06540881544004208,,-0.02986583670717178,-0.02645893011298561,0.0075361315372841865,0.046906520531657725,0.08782229222344941,-0.05665613284413354,-0.008603763113547092,0.0022401383624990772,-0.05455049798188626,0.06871411060311032,0.02336172392897302,0.05041745991212209,0.04201352400773723,0.08826717117577104,-0.004755226867950236,-0.017442652600574336,0.04406128945918284,0.05104915069996321
EFNA2,,,,,,,,,,,,,,,,0.022716119341004124,,,,
HBEGF,0.025233870731519597,0.08903240878401097,0.13435491217063245,-0.00927179191021267,-0.011635319300895836,0.031578981641770296,0.09341130887602155,-0.012025264358176016,0.119934014875015,0.04690654280304981,-0.08987576706910062,-0.034891353938503955,0.02566298974844273,0.007853859609031079,0.036438893100111884,0.05462869397204544,-0.05441689195459113,-0.01714850551711064,0.007259728032066902,0.1664169782561553
CSF3,-0.04628279858260274,,,-0.05617221213360937,0.0486634959972311,0.03057925992700979,,-0.021033087900492325,,,,,,,-0.03382505374651207,-0.15165077746656566,,-0.05081831870092122,-0.026856989542087813,-0.023479943008862535
PI3,0.008169208961864792,0.011979726204178082,,-0.10116914136424719,-0.03973813746207826,0.059542086302177985,,0.008261667068922689,,,,,,,-0.18015986513937784,-0.2454895461983026,-0.01990788981784585,-0.08792437520046713,-0.051363730992131866,0.02991267696768415
PCSK1N,0.06726308177107533,0.022240543494515215,0.04040798653922629,0.07993139965275087,-0.02411859972674976,0.00865787813527678,-0.030722118627463015,0.07002168208488559,0.1121739540456372,-0.04130560220103197,-0.023691113533158295,0.007343299879603801,-0.019985406977626137,-0.04249377559111664,0.045702024423760715,0.04234086903172344,-0.04857808139082333,0.021151497020017163,0.03641273594032585,-0.1323695545811276
NTS,,,,,,-0.0024473695493408124,0.048339147435335045,-0.025852195128554495,0.02253848011760765,-0.0339157905929516,-0.002779035163476779,,,,0.07734520350244414,-0.03709638142528439,,0.006556017024153979,0.0445290538852469,
SFRP1,0.04964150488958421,0.034783971069983,0.017239536072207913,,-0.0195617315107069,0.02005412751254534,0.054184692913017356,0.018932019938073082,-0.011515983211576932,-0.017498845474162444,0.01101511020573611,-0.0207828777053269,-0.035072342339026986,0.09257692542143033,0.03422615585728632,0.0690417020996186,0.009011449553537464,-0.005186118980805503,-0.016798506184096736,-0.012360518673743884
CXCL13,,,0.007772326726236348,-0.014489997486361837,,0.11249150930365374,,,,,,,,,0.06851599450798689,-0.043453118238331104,,-0.03894581002178579,,0.11238346487927975
MICA,-0.015076911008018447,0.016880726534824347,0.010629715056450066,0.0387413229154507,0.023401725302541698,-0.026790926612272316,0.05462266848169612,0.0130147785948176,0.040941376473451974,0.010443397841767723,-0.008288571547917198,-0.041785575986454666,-0.02716288714278101,-0.016794378975809193,-0.0009692878030765054,0.050438829393971436,0.018900833187427808,-0.005450808169041214,0.07845628799085273,0.06934008999403729
TG,-0.03689477775028473,-0.00021158899634203909,-0.025121335865958768,,-0.02111020754818726,-0.037309015616089146,-0.00907873012888814,0.006305038944974592,-0.016021940570276262,-0.012663838351260025,,-0.035592205844564205,0.044072394689241116,-0.03782451606050226,0.021888319533908827,-0.03482246658306229,,-0.04830012292093514,0.08051376507605325,-0.005680173196567285
ADA,-0.011224663945605194,0.06138363396051417,0.04466139119079595,0.08780078814967286,0.026216671825382874,-0.012982991600476241,0.00487625292762625,-0.019055020374019262,-0.0034011105167511403,-0.020567091909004336,0.04522353594429979,0.04777505272067085,-0.017084554434753103,-0.060865261610767954,0.025975764185650424,0.04318614587116925,0.026156246750055477,-0.00234915207750892,0.060806312229084725,0.09360332420323147
LAMC3,-0.02631402347854729,0.0855049029898098,0.029372867177703852,0.023445454357775376,0.04405253938596602,-0.016149267763030824,0.0032698496203266043,0.028349718939708887,0.024030099296856088,0.05171809165715423,-0.039104539707787524,0.02441106043323571,0.041973716233760006,-0.02783108088078952,0.028576131782477955,0.09426812761310654,-0.02585944875728712,0.018443115944851804,0.03485505856407707,0.07973361543293025
CCL7,,-0.0016133811408365899,,,-0.015262646328942132,0.10097656592322349,,,,,,,,,-0.06550413335653499,,,,-0.02814352166614517,-0.031699860409571935
NGF,-0.02666483592134059,0.04882032366654662,,,-0.02598861839090978,0.04589726345582369,0.01954987674206653,,,,-0.0244428009151931,,-0.05210662961132313,-0.03452183525286717,0.037608696206546166,0.029809985336820007,,-0.02047704606631041,-0.007802414048271708,-0.017139278339574588
TNFSF15,0.021454276788081334,,,,0.00010587711845942307,0.022190829406859028,0.05814704488396207,,,,,,0.024108066696163413,-0.03486413483638202,0.0491111296789402,,,-0.015864590284211475,0.04875681843184409,0.12612748840579305
