,ZH8811Abulk,ZH881T1
BMP1,-0.03135270246665196,-0.0627215957372958
NDP,0.05393012028587472,0.05380293283383532
RTN4,0.07817522737090055,0.05081619502537174
HEBP1,0.06131714090373943,-0.018694035845529998
WNT7B,-0.0325013531870036,-0.02006997030580109
PTMA,-0.0408160632009861,0.07811330743413716
CEACAM1,-0.01821211121809298,0.04194824464133847
PDAP1,-0.04074011444855564,0.001134677750715923
QDPR,0.030392977755591483,-0.03233769954583836
POMC,0.03734516344257385,-0.021790966330099176
CCL18,0.030254651819933708,0.08522792299598492
CCL17,-0.01292061141827593,
TNFSF13,0.06217506876759455,-0.014958288330003306
WNT5A,-0.025486697696521156,-0.014901119865989979
CXCL8,-0.06252443827604019,0.05259325098859054
GRN,0.017326907505320663,-0.04509548473366525
MIA,0.0634983551901683,-0.026482358962403408
COL4A4,0.017772120169744453,0.0012095099797269178
TAC1,,0.00896924153094196
RARRES2,-0.05916658771953648,-0.001522335464121655
FGF7,0.00491766495166743,0.041843390863556464
HBEGF,-0.020323022505825645,-0.0036195258500180314
CSF3,0.02267455322123305,0.02107763332729647
PI3,-0.07134919939512381,0.008196830680796656
PCSK1N,-0.0008365930263361571,0.026481293953186703
NTS,-0.03014244145275745,-0.001091800959456654
SFRP1,0.027021581268133706,-0.0008505156949028436
CXCL13,-0.029022342341961008,-0.01878823976939966
MICA,0.010652169354874974,0.049992752826963485
TG,-0.01716826223689758,-0.015717196671730386
ADA,-0.013051705438595275,-0.034561684100833406
LAMC3,0.035998255744260216,0.007986822949194223
CCL7,-0.019365018307028876,
NGF,0.03555741998120971,-0.020690925926458752
TNFSF15,0.13853927820406622,-0.011858963633593981
HMGB1,0.0054548656419029645,0.05304922744923404
ITGB3BP,-0.030209918265128866,-0.0016905211009220257
AANAT,-0.016988585184245803,
RELN,,-0.014324342885885306
IL15,-0.031123784108481482,-0.028927662146304545
UTS2,0.04383513970421115,
BSG,0.01427853824260304,-0.029443764281426803
ADAMTS3,0.1325070422748693,-0.015428897885561104
CD34,0.030058392921986844,-0.020036976045126532
PLAT,0.10672632415773112,0.0007016043309397036
NTF3,0.035056642981653105,0.03349537387119177
CKLF,0.06171081300801869,0.047638932039426284
CD24,0.04334644692835429,0.03568710463183737
HSP90AA1,-0.08591804328977239,0.059379369332869095
BMP4,0.026612111543647843,0.014501007971622498
SCGB3A1,0.10305180335635965,-0.024627325441845437
IGFBP4,0.017577708142168268,-0.01091956394767426
RSPO4,,-0.016585455603723348
LEFTY2,-0.016438707627518374,-0.022555123888864204
ANGPTL2,0.07584053602321726,-0.030000424841164348
LRIG2,0.06327241414878651,0.010247197533730538
ICOSLG,0.037093914727329216,-0.03705406881879013
WIF1,,-0.015417787482503775
NPPC,-0.01424337736113902,-0.006581709495243698
LYZ,0.037242265821758685,0.019886758425003453
EREG,0.03797848333345548,-0.02065746458638785
SPTAN1,0.0029760697990695536,-0.06577234668286203
PTH2,,0.07432553506600617
COL8A1,0.06681337816016064,0.02117338957960224
GSTM2,-0.01614356295683686,0.040706873308522275
SPX,0.09238364107818116,-0.04081590306772435
MFGE8,0.007494688950173665,-0.0455463477024391
TGFA,0.015209995705415013,-0.01707701248553803
SLIT2,0.06469573085961577,0.004466588786074932
PLTP,0.08705943187585759,0.00598620211957192
APOD,0.06740573453241536,-0.02674828508590916
B2M,0.07309587030849839,0.03200907688862497
OMG,0.06788791046582712,-0.043574315048311545
CXCL3,-0.01520719656118762,-0.029543150784078858
CXCL10,-0.019996865693593865,-0.022662498846119383
RSPO3,0.04520464357425016,0.01838950481304699
CORT,0.10023776430803304,-0.027583837056595117
NCAN,0.09609865394265632,-0.01613616306776197
PRG4,0.021383133858524323,-0.02902587939223598
TGM2,-0.03613523880754572,-0.029660013399593253
VEGFC,-0.02492166608840096,-0.028306674338254196
WNT6,0.0005959397300837472,0.012957118736034275
NRG4,,-0.021901524445785008
PMCH,-0.01968320810838407,-0.012609993513671482
COL9A1,0.0914416667463587,-0.0004883197215819633
GDF11,0.012130893963052912,-0.03274404552564214
IL24,-0.01467532566071718,
SORBS1,0.03571934460336568,-0.06742612623060351
DLL1,0.07857856356137582,0.03453825787571246
TLN1,0.005538157344596878,0.0473053374834184
COL2A1,-0.032082185718599436,-0.026564982848476037
SHH,0.032470574105711816,-0.016712860839246
PON2,0.07361746055100579,-0.010221742523085607
ICAM5,0.00016718694035795063,0.015706053863250972
HPX,9.768361010805726e-05,0.07752388398753642
SFRP2,0.0507986044751178,0.005630636282316793
CD70,-0.025839542877651715,0.05590735338838297
HP,0.07804561659986856,0.016012528908204378
CXCL2,-0.021037969820006323,0.07992630585527329
NPPB,-0.0386640050965379,-0.01884693860773238
