,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.0891302956463223,,,,,,,,,,,0.055664846042161875,,-0.04173456573745084,
BMP1,-0.010243708810668694,0.03613844304160788,0.014767886037347635,0.011678647176188151,-0.026765177059622815,-0.03592965435658438,-0.00895591603411614,0.04629828391354045,0.07596921029789175,0.018052249401900106,-0.027855625979485234,0.002075098712268814,-0.0022072793499652737,0.015129961532498765,0.02818756249459382,0.033555876528348974,0.05180578483486494,0.04991832227106768,0.013590661535638817,-0.020595859522123658,0.03264971374109285,0.026443932720158523,0.07932586237286365
NDP,-0.007649909674514036,0.09396262967314961,0.05820685077821631,-0.02394253478816591,-0.03108391075348002,0.02272233641484661,0.08621429961118068,-0.0025814980042074267,0.029454276286328313,0.013322464686671606,0.014926774630407303,-0.010111984120042192,-0.005632938831330257,0.018921066884053577,0.036573653243358664,0.02884996581266068,-7.096055890551925e-05,0.06709812657659471,0.05113072722807633,0.01822283154733427,0.04787745067105565,0.10034278039053336,0.05122774921935332
TNFSF18,-0.028871933930031554,0.06750970981486736,-0.003442818124045192,-0.017331710851180585,,,,-0.015533977525299942,0.01626246225359191,0.06390111096752561,,,,,,-0.0571311620133804,,,,0.012756404487063496,,-0.001860755383686928,0.10601952764339972
IL36G,,,,,,,,,,,,,,-0.022883381557384067,,,,,,,,,
RTN4,-0.09969835753562598,-0.06949959433734772,0.03744764626001779,0.006149734667579662,0.08202362658193682,-0.020006110659046186,0.03143905228835886,-0.0687817976653164,-0.04675630856493939,0.04067523158314308,-0.024332011843424872,-0.0674475600190256,-0.0381385562579786,-0.015582825101702823,0.14444373264097862,-0.03307524934970448,-0.03668330091372114,-0.02511835423638264,-0.0131256063757737,-0.021189048179682923,0.07453824244971377,-0.012960598705446792,-0.13339905046393263
HEBP1,0.002835643574178557,-0.06738822795154296,-0.04562734754496328,0.05773450945171678,0.006987380350195295,-0.0015419116050503793,-0.03156053531852664,0.06749119475246133,0.05899502517507844,0.012517834949533308,0.05464065156583372,0.011930412449097283,-0.02470043930833301,-0.041812725474420144,0.006701197037220441,-0.05649481406830292,0.05470646920264294,-0.008403304962900452,0.04927082070111591,-0.07457089296657347,-0.025306277184213005,0.0806480457174154,0.07484184696374234
WNT7B,-0.025435269498240563,0.023537160569269074,-0.01066031215635934,0.02188058465677741,0.13164559177453114,0.037576556378202335,0.0648164664257404,-0.004329517067397836,-0.04758786404925235,0.0441705677975139,0.014316386763821855,,0.05696718958827621,-0.025151473444480717,-0.008681025540999686,,-0.014422934026789859,0.021649719926000344,0.046126296776423346,0.010608421087018163,0.00569261442429164,0.007519120779394736,0.13332692458739834
PTMA,-0.04450683942853158,-0.036305295116719837,-0.009304973046454532,0.0177375768469306,0.07682499410127976,0.019774306889234233,-0.00279126100537815,0.1079904523811032,-0.08454511277053697,-0.04949399638012655,-0.028956308517822365,0.02691907466933953,0.01204767468421877,0.03375395123249162,-0.017524675789102415,0.07195421799105375,-0.057877937602104766,-0.01924862622617521,-0.001991236871441395,-0.05452877716368196,-0.036446652122194625,-0.10349102838786516,-0.002428699916264156
FASLG,-0.025435276688726093,,,,,,,,,,,,,,,,,,,,,0.09092526368256094,
CEACAM1,0.04427135786078131,,0.054917128669777715,-0.02037560299127038,,-0.03788227261713381,0.005126816028178597,,0.061466735106690734,0.030656538590059214,,,,,-0.00016125217447901868,0.05223011530693055,0.009881635826547665,0.005822820683521688,0.020704156645032543,0.020259838746632047,-0.027764431126886313,0.014249102174519157,
PDAP1,-0.0010542379494165922,0.03617612341252042,-0.01776524620281473,0.017531522840126604,-0.0049355380407128295,0.027324767420909817,0.02549607833846617,0.10261511799558151,0.10789570572358739,0.017573550590871526,0.005066487830465183,0.02781401141781202,0.033163457246313505,0.03371362736275878,-0.02543379486447735,0.013024591668451154,0.04613900424850535,-0.016795367013306865,-0.03503148701004258,-0.05205351259765655,0.02396233377769796,-0.013852433669944283,0.017348721203973502
QDPR,-0.07088787354548921,0.10465704277392948,-0.043612561276101275,0.015796148874386722,0.016008268044871706,-0.014122509047698495,0.05444692382782396,-0.05830990120781047,-0.05541240676191682,-0.043742467883716385,0.00895720323447539,-0.029841880419340543,0.0028613846920176903,0.0328063665468456,0.049418902280936976,-0.0012628298519848343,-0.01847133873179617,0.04656896144381112,0.06655362493754456,-0.02496324272745227,0.01164384750975292,0.01342518955233391,-0.05770940891769781
POMC,-0.024158173589539197,-0.009950494391758952,0.017412434200581375,0.04417091137131872,,-0.002720278917891778,0.045923086291432935,0.007418066214225755,0.03292747222734578,-0.02615720938993893,-0.026487391861991273,-0.019442748299722014,0.024276284158252573,-0.03414173499400765,-0.01840316392775502,0.1419918773458458,0.07281098062852766,0.1179388288039562,0.007493770541338848,0.009662009622760169,0.008310358629775702,0.0790193753911235,-0.0012575851911029107
CCL18,,0.02131943869860821,6.701394025638149e-05,,,,,,,,,-0.0064901118217783075,-0.02996229726087582,,-0.059485990409403215,,-0.03595999845669646,0.1316848509077103,0.04240374695393279,,-0.05192620717255033,,
CCL17,,,,,,0.03158000020483174,,,,-0.028115611937018167,-0.02349864088865125,,,-0.02090461871165249,,,,-0.018221698608708595,-0.004119007113734898,0.026478045974591857,,0.00792007794944489,
VEGFD,,-0.04445322898080618,0.00020541488581410686,0.01643949647175896,,0.0832849828589996,0.02072939976613312,,-0.024967621404391467,-0.011836372022096284,-0.02878289826067181,0.07792612250110144,0.03445084527010338,-0.022404127359073177,-0.06701761762146195,0.019440376707108267,,,-0.03743207946611669,-0.035522556198648546,,,
TNFSF13,,,-0.015612515715303062,,,-0.015145470469757779,,-0.015064717629028545,,,,,,,,,,-0.02705295905278913,-0.05153363993296027,-0.03611800515002975,-0.03117759531292939,0.012647024810584322,0.07019211353506398
WNT5A,-0.011510467490757997,0.011243493609929999,0.06965500249285149,0.023383477861638458,0.04639398852427749,0.038049316511190825,0.10319984081426035,0.09255171677974537,0.06840609163445698,-0.027359016121076305,0.006469065014276771,-0.0073182030535433535,0.003350307772558949,0.00835309104974778,-0.08836706102915631,0.06089274923977277,0.03834747041076013,0.012573617060841391,-0.0055344268133824944,-0.02528909033273412,-0.022111934274425156,0.06816576435129972,0.08113511657356147
CXCL8,,-0.14535640167174121,0.015171479298314685,0.12209315604436649,0.017281635857973467,0.055076157499369574,-0.07630941094797815,-0.021428583742428432,0.06479392292330471,-0.00279271121821614,-0.01605041940967138,0.0056893894269868465,0.02096191501746147,-0.005435920203688177,0.0044507177185299064,-0.02288568597528696,-0.06331323894143787,-0.0032272847792919977,-0.05054350712293355,0.07469288845882908,-0.060449236649976826,0.021568282688474914,0.015402249301579969
GRN,-0.0530395119688735,-0.024847675954835648,0.03280493202536223,-0.04117781270755058,-0.012414409313982702,-0.01134595444044793,-0.009097238469326066,0.04130339561196476,0.0805533087137236,0.0303549843167483,0.03726121937466142,0.02164076842935321,0.005652959921317751,-0.04516830189430755,-0.08906216488916721,0.04236780651879661,0.04624829062436408,0.06227481992370531,-0.06106149184696722,0.010094323447040237,-0.050786025435164986,-0.0009522843941105457,-0.03400371203416525
MIA,0.040285954912767576,0.04286378022115291,-0.04335489902112257,0.03650778334856913,-0.023855389314040985,0.03420912808241302,-0.07181130719515981,0.1074778151046385,0.07704679930037303,-0.03282175453904694,0.04587252648123001,,0.010366171353583897,0.051066338271153366,-0.029105458069364883,0.14140940359612106,-0.03550953876443408,0.11578062950476055,0.071117997491038,0.026214237220890634,-0.03532595858964748,0.072280713863303,0.11050510024320359
COL4A4,-0.029457149677500682,0.020192252379107496,-0.045250073467401224,0.020000276603300737,0.048757086375772224,-0.006973123020830238,0.0837428885291282,-0.014333413258531057,-0.021126154864102898,0.020718927856368714,-0.028018580613882103,,,0.03863442920712283,,0.0023317454782137395,-0.030041304192802255,0.017036890880892462,0.054712382122378334,-0.04134536319563215,-0.027456720837438626,0.022230528129761912,0.01736168319041214
TAC1,-0.025435262850438605,-0.025039960672227874,0.025681932742179652,0.006026924513493629,-0.024783545716090455,0.07153815630845657,0.0420990036916981,-0.06481379270464785,-0.049582957814375724,-0.02736174445599025,-0.01369743729992643,-0.00266097115901468,,0.03361944921261452,,,,,,,-0.030277202945880027,0.03124707744641546,-0.02232505081240228
RARRES2,0.06191805262661919,0.056767211861298135,-0.038640620705403236,0.012387501556916277,-0.007108179113986595,0.08286919506493678,-0.09580279182270433,0.08750051790036595,0.08248905666174992,0.023065926771923508,-0.012842977528544823,-0.006525614729497426,0.05968460076966002,0.01955484819545327,0.09475754125760841,-0.010291175168324907,0.0011316132199985843,0.05475802831088481,-0.004060545171220609,-0.0023140207866239925,0.00025360672913357526,0.0852209509728512,0.055348057286570905
FGF7,-0.0569838328788631,-0.049607640825070916,,-0.013510865994089799,-0.015819201675049552,0.01554051191713448,-0.012387673564499074,0.02601081378096121,0.05723465702153347,-0.016750902113933527,-0.0019713868795708297,0.02593814769927493,0.0031745573147916556,-0.02992299117835009,0.10188997418952632,0.008677538239565994,0.021481860759229986,0.025456296048978876,-0.04188781149981274,0.012760898131855975,0.029054404517747,0.06930152286120912,0.02729536878175694
EFNA2,,,,,,,,,,,,,,,,,,,0.014733384698707072,,,,
HBEGF,-0.03171286162158955,-0.020539651294737712,0.0696694660052423,0.04019612513531093,0.0065157080132443755,0.04129185753024545,-0.03320665975771448,0.07670181752143186,0.021100549750571643,-0.008071523150700236,0.015892219712591398,0.014986632377813804,-0.0024730381415084546,-0.007664584678045847,-0.05352860965726434,0.09352967178537809,0.04124119347176336,-0.06038524330761259,0.01958041831340636,-0.014666288508116751,0.022500363324480202,-0.05049254359527179,0.1463580694102497
CSF3,,-0.04474989756088968,,,-0.01420162409378257,0.041048561148215604,-0.030072661251869744,,-0.022351065218233657,,,,0.003438050034816726,,,,,0.019548969069617794,0.025425096167962322,,0.0007470073066516677,-0.034541708058121685,0.057476656902574884
PI3,,-0.05301292680960162,0.03489109734485039,,0.005159600416191754,0.008461493994039454,-0.0634325160239069,,-0.009554366728931741,,,,,,0.049853416237212234,,,-0.048261353242787686,-0.03876524498979431,0.09556311104531727,-0.01334008241352238,-0.020000374381786284,-0.04543579092861694
PCSK1N,0.05743366051294619,0.04712527273628501,-0.01801308159231901,0.01781808393312779,0.03295466588554396,0.032527995714026876,0.062233515625249224,-0.010502571479686949,0.021675556694459405,0.008379308625590559,-0.04039145972613122,-0.022045547378004883,-0.008426180135510128,-0.00045990916666418635,0.04111279240416821,0.03995443945561445,-0.021677814530960952,0.03927569732291431,0.04211813834435918,0.05732253626169355,0.04945909238112029,0.015172970138683906,-0.06863274141523011
NTS,,,,,,,-0.07322132426861382,-0.017497840919958887,0.042311092026323084,-0.03353304013103353,0.016317177537754708,-0.03060530151206975,,,,,,-0.048865106717867916,0.006915323224111532,,0.006558387061061504,0.036341858036073725,
SFRP1,-0.037008949936708675,0.04802809121393572,-0.0616368276089387,0.004873543176894845,,-0.01915836066751203,-0.03260270713436259,0.010215961743942265,0.036132534828542714,-0.012880161367335457,-0.03159191654944162,0.010833188978777768,0.0735420989908579,0.010426240323482985,0.020485103278612207,0.007644247411592245,0.039647894417343885,-0.018440485133374523,-0.03336360653464883,0.0006507190977083574,0.017149528941929372,-0.011895580108864035,-0.008230394478221584
CXCL13,,,,-0.02850668698044159,0.10499902069084287,,-0.013898833307228452,,,,,,0.028473518142776388,,,,,-0.011942049810746216,0.020435008809859437,,0.017401822259796258,,0.09566949650304989
MICA,-0.03560672830616215,0.05059550374988133,-0.017274430721676354,0.04571077262440289,-0.03122726691005237,0.05009999435352369,-0.06761764480024125,0.05808763050822573,0.08739395590976758,-0.06422523239830541,0.030787212243177493,-0.021702967731571984,0.08808279157777334,0.07001515551289011,0.04651690961985599,-0.07468226875838432,0.001853978907068353,-0.05390967995184778,-0.0015634628204286335,0.01518761494311319,0.06203072785399339,0.04859020495284029,0.08349116989904055
TG,-0.029457143039218585,0.03268560445390229,0.050968091294324426,-0.02770671470391621,,0.07809640110605254,-0.007990727152346748,0.016331413915301855,0.10032274596793594,-0.028325415033572734,-0.007891175129630345,,0.007119251696699086,0.013158985002013608,-0.0200391277007952,-0.010845434953404011,-0.05855128485805149,0.09103440565069844,-0.0026174141071043868,,-0.03275938974261117,0.017000072470736927,0.03257741694493696
ADA,0.0737371680705795,-0.05275425969192501,0.015307211731828519,0.008794625978753313,0.0723463482692645,0.013781940193235993,0.09683066104775168,-0.002830060627563389,0.029360401971098904,0.0027876290398043025,0.021465312013428276,-0.07597274898429504,0.008051906736334895,0.007221331179498435,0.005177240427226484,0.022878936829164916,0.004344341936214449,0.03971828035402164,0.08035676149994997,-0.04518998457066483,-0.007598963754728348,-0.010174751025379764,0.10565351639910095
LAMC3,0.040176889711328774,-0.003461236238254527,0.04771327494075051,0.04011382569639244,0.023380193833529135,-0.057500916935578565,0.05898567121316911,0.007133719229126085,0.13580486499713978,-0.06315178738768465,0.043140073053154974,-0.074965129810994,-0.038614372850943136,0.014600479904553832,-0.06124506658601195,-0.03291218273491859,-0.016612278532496395,0.029657015306256133,0.02235281804562271,0.04325774643859217,-0.013081405314930886,0.0062170792866671635,0.0841722040812555
CCL7,,,-0.009813684816604303,,,0.023449548049602073,-0.04853820136518048,,,,,,,,,,,0.023752635817696013,,,,-0.024777617977601713,-0.020200145341419885
NGF,,-0.025781688067723154,0.00024256976408781308,,,0.024759033541504112,0.0018331841565240694,-0.019273470726586507,,,,0.0033350863849062953,0.07053912098268623,,,-0.02521466165875338,0.0014932784235816461,0.024952457526808906,0.03898477388225356,,0.03390473437414894,0.06655829274612847,-0.0034963192967707468
TNFSF15,,-0.03189516578226503,,,,-0.016645244876323868,0.02262869320492243,0.023055289567349334,,,,,-0.024013748899651858,,,0.043049298365183175,0.004037623525590842,0.005447880711252217,,,0.06847530876947684,-3.918238853799412e-05,0.10980890009364697
HMGB1,0.03229295472522393,0.031748758550007805,0.022367632328315304,0.03972685634602978,0.03150112810576937,0.028524081518942444,0.09180679218489206,0.06545098004427617,0.029713908226232637,0.0919685577433246,-0.003405509546107113,0.061481500158937386,0.02497037290070979,0.004605958059038519,-0.05944583804107321,-0.08855818071150656,0.006026986948214644,-0.03978641526301286,-0.003134783683986364,-0.09560675421988324,-0.0758001275583313,-0.039121554392643434,-0.055210885485210755
ITGB3BP,0.0006984498152211697,-0.023709796520546136,-0.05113019817730025,-0.037792587299918794,0.057494667173486474,0.01221733966483682,-0.0009428939911143183,0.08110412442423572,0.06221375230586722,-0.020177288756574322,0.06430816737773658,0.018147251960130745,0.068583004368855,0.031281966110430395,-0.018680060224352063,0.08456377483961824,-0.018621540592937,0.015278412866608485,-0.0033119809380651845,0.013590499509022368,0.009704167433551758,0.06227641642274782,0.023730023920069173
AANAT,,-0.03388076644683755,0.006597523548059703,,,-0.015145472086205014,0.07077556063887473,,-0.02016126568959824,0.07654046350639959,-0.023609522401631694,0.0287298539809194,,-0.0033120778133304716,-0.06658888389567247,,0.038158062886676836,0.023159930897227433,-0.0478765841884509,0.02971673752636734,,-0.016204528392422562,-0.025686824738445233
RELN,0.05201924446533087,0.06166037824323191,0.0852180889991217,0.020131245284249522,-0.04541640242706393,-0.026289147788274885,0.08329550296413006,-0.037486283698824265,-0.05915947933293539,-0.015327526243694161,0.035184689733477444,-0.019940451211267946,,-0.019635495476953212,,0.01816698118055506,,,,-0.052100557625699796,-0.029856261342682138,,-0.07233645891909474
IL15,0.03810436073925697,0.08152050986748742,0.01066899109137448,-0.01725629037964494,,-0.04168930184832627,0.04932101733869782,-0.01665206995333588,-0.03627487260512313,-0.03062058775177526,-0.015243446433912225,0.02289422051288982,0.06396154247062381,0.04104163599210866,-0.09337445332095813,-0.029233029494962443,0.0050283667887175325,-0.038387284211622255,0.0442827200603642,-0.051882116400694116,0.03818108824786102,0.02814075915826977,0.08041000476272275
UTS2,,,,,,,,,0.05415984955419197,,,,,,0.15843824337526338,,,-0.023482871975692723,,,,,
BSG,0.08916742262670323,0.09167283254769236,-0.00375992867313101,0.032568382635931196,-0.0589012721192001,-0.00894694494479581,0.054237056582017995,0.033631070559196986,0.04072344669534075,-0.005929417955158076,-0.014694154993142684,-0.03907618538052901,0.02502687377770034,0.030122468921651144,0.10750013885256203,0.0473255811230029,0.04210258948614956,0.11419588117368573,0.04030461879722041,0.02519641024907994,-0.003613532778601864,0.05073757105450587,0.07420690280679894
